date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CMBC SECURITIES CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-22,89.5122103855124,0.7933689699672885,1.415935520338547,3.1888704861758876,4.214589505465813,0.0,0.0,0.8485167088257185,0.0017148306445938,0.024793593069752026
2024-05-23,89.3374218806521,0.7721785762125153,1.4280713134418155,3.4145095117640216,4.1756100872210204,0.0,0.0,0.8547137056738716,0.0017137885748235255,0.015781136459833298
2024-05-24,87.94561411495864,0.8245512872890813,1.545494409089671,3.6025060044965502,4.871475615606817,0.0,0.0,1.1734498073165114,0.0016872576568100464,0.03522150358590972
2024-05-27,87.67258629625735,0.8359676105286232,1.5812606652507641,3.6524236728449915,5.149800263980808,0.0,0.0,1.0746703498751835,0.0016820787164101051,0.03160906254587322
2024-05-28,87.31804172110266,0.8398356566670244,1.6876296328550922,3.6685169596669223,5.311434831795485,0.0,0.0,1.0930759959808016,0.0016753769034861877,0.0797898250285297
2024-05-29,87.13819464762145,0.8403089888518138,2.0550084316380954,3.7768654636276247,5.108425776231143,0.0,0.0,0.9609511828305859,0.0016720117154015272,0.11857349748389164
2024-05-30,86.9533110259614,0.9357910114987205,2.2514260033942564,3.8783784274926862,4.833815750194921,0.0,0.0,1.0588325636343054,0.0016687776947869133,0.08677644012891951
2024-05-31,86.94026937028191,0.9412328155283599,2.2397028391374416,3.9062593312197595,4.792134041357269,0.0,0.0,0.9477219043470794,0.0016685394121286816,0.2310111587160546
2024-06-03,86.87765979243777,0.9427086363524434,2.3439658806269974,3.8959727646758195,4.733811340329421,0.0,0.0,0.9334802688683669,0.0016673378222444271,0.27073397888693884
2024-06-04,86.65435153531446,1.150600373656545,2.465013324995236,3.9152447565037924,4.63700827939135,0.0,0.0,0.8640800498818664,0.0016634644998148903,0.3120382157569432
2024-06-05,86.63617756346923,1.1533912874082897,2.573217019783904,3.9078437080518813,4.590036370440939,0.0,0.0,0.820397956676658,0.0016632912342586497,0.31727280293483745
2024-06-06,86.40861187837233,1.0613869789141412,2.7139193307604685,3.8812465623808663,4.749719981077657,0.0,0.0,0.782135924577052,0.0016606291644951142,0.40131871475298597
2024-06-07,86.1791476898148,1.0870813348484185,2.947745760845949,3.942205455755219,4.6854162541947995,0.0,0.0,0.7579265295492921,0.0016594349792466603,0.39881754001228065
2024-06-11,86.11489454832127,1.0906169929815228,2.933081132413968,4.105996230673983,4.582421277586794,0.0,0.0,0.7571490641262847,0.0016619780338897779,0.41417877586228163
2024-06-12,85.72279762274967,1.0440314709062692,2.9675304203328885,4.458177604728568,4.610262897946731,0.0,0.0,0.7671674971553912,0.0020777862112118842,0.4279546999692745
2024-06-13,85.73076501081532,1.1447676552480759,2.953161904394453,4.4644419281737555,4.494790946540474,0.0,0.0,0.767513756864036,0.0020783487515843306,0.44248044921230395
2024-06-14,85.70940949824738,1.2854521068358695,2.9649111641421864,4.497036422409485,4.33657204694915,0.0,0.0,0.7660205024248165,0.0020786205016093046,0.4385196384895096
2024-06-17,85.54588105087525,1.2932300102361258,2.9820382816915827,4.49058073133396,4.461558427633464,0.0,0.0,0.7675429189051957,0.0020748693146155775,0.4570937100098117
2024-06-18,85.39765542729106,1.2999746314594436,3.03796016016981,4.521007729395678,4.484434898251644,0.0,0.0,0.7713247929157953,0.002075368253014215,0.4855669922635591
2024-06-19,85.36646591387996,1.3012337160790381,3.0566018613019494,4.545337965117603,4.4704806408721325,0.0,0.0,0.7659369959412947,0.0020753903647395626,0.4918675164432763
2024-06-20,85.3326873005122,1.3012028977095118,3.0244813156667525,4.616287647676684,4.4553791542334515,0.0,0.0,0.7638359627879607,0.0020745691545844126,0.5040511522588595
2024-06-21,85.20884524065416,1.2997693927633658,2.931523795697116,4.859356387273921,4.427524562225131,0.0,0.0,0.76183206728305,0.0020725039360856585,0.5090760501671739
2024-06-24,85.19518650822414,1.2990441882071113,2.9240029963091088,4.910963213564847,4.396411992480327,0.0,0.0,0.7582831260030833,0.002073000302094188,0.5140349749092888
2024-06-25,85.18317874486569,1.2987920052541326,2.9249726806014706,4.9187691453285876,4.400006850438533,0.0,0.0,0.75527445905579,0.002072708124823502,0.5169334063309814
2024-06-26,85.16993881305304,1.2994881692983933,2.926106884416994,4.930231703416876,4.396214383056031,0.0,0.0,0.7557097037991791,0.0020723859659812923,0.5202379569935037
2024-06-27,85.18605076448634,1.302497702888683,2.934329706851138,4.927087912431021,4.365484671594517,0.0,0.0,0.7573727017515915,0.002072778007850763,0.5251037619888599
2024-06-28,85.18601951129405,1.3023590398764515,2.9440706833623578,4.920082259546914,4.3607778656270675,0.0,0.0,0.7573724238855035,0.002072777247386707,0.5272454391602654
2024-07-02,85.19483764672925,1.3051887445295318,2.9651053605897464,4.843061674081107,4.4003530586985224,0.0,0.0,0.7574508242221669,0.002072991813469256,0.531929699336211
2024-07-03,85.24324754421173,1.3028191317251951,2.982346482756876,4.7158323225086045,4.400097572263275,0.0,0.0,0.7589183121282226,0.002074169740723348,0.5946644646653839
2024-07-04,85.26175756763922,1.2973622481587328,3.0092726018200704,4.696663365895322,4.375604351540072,0.0,0.0,0.75908310636286,0.0020746201333538437,0.5981821384503583
2024-07-05,85.30794433228316,1.2746091296270625,2.869821343138502,4.675128944350307,4.430012988275956,0.0,0.0,0.7518832446604341,0.0020757439665301507,0.688524273698051
2024-07-08,85.32253210574527,1.3134425294469545,2.835641234466412,4.670184524018164,4.4056428091874436,0.0,0.0,0.7592089606367146,0.0020760989215461937,0.6912717375774977
2024-07-09,85.246385818177,1.3122916321169444,2.945236767452117,4.732469250617695,4.310673106199009,0.0,0.0,0.7581979943581665,0.002074279750435106,0.6926711513286298
2024-07-10,85.22098954933212,1.3123845337594384,3.0523971132830723,4.7668645988364755,4.216903571581751,0.0,0.0,0.7511290310818746,0.002073661789149171,0.6772579403361192
2024-07-11,85.21802806889299,1.3134448421323817,3.1253004761115464,4.706495725661801,4.2047302112331435,0.0,0.0,0.751102928898075,0.002073589728159755,0.6788241573418984
2024-07-12,85.20875194927146,1.313578320080941,3.119984208485609,4.746414014305269,4.179841380271709,0.0,0.0,0.7510211701344138,0.002073364014577778,0.6783355934360298
2024-07-15,85.2037466284434,1.3135011580433056,3.115999990728461,4.743163553919915,4.190860464671384,0.0,0.0,0.7509770537517749,0.0020732422213130147,0.67967790822045
2024-07-16,85.19388634397855,1.31491134475998,3.1404972607573614,4.75858485739606,4.162644245657283,0.0,0.0,0.7522151117842538,0.0020730359218442407,0.6751877997446691
2024-07-17,85.2071910977505,1.2861866927175,3.174576139748323,4.7361754906662155,4.167138957841479,0.0,0.0,0.751157681622822,0.00207335966846133,0.6755005799847013
2024-07-18,85.28475392296066,1.2987434010612264,3.263311960274382,4.5239947084770495,4.1847062788170835,0.0,0.0,0.7562686428043129,0.0020752470166005045,0.6861458385886803
2024-07-19,85.31885051251355,1.2992626347887517,3.2506377062290595,4.491271312351973,4.19048163941958,0.0,0.0,0.7612767705859704,0.002076076694151193,0.6861433474169694
2024-07-22,77.97566430140316,9.808443503296916,2.9597318380937385,4.104212528796595,3.8284711793535307,0.0,0.0,0.6944905989882348,0.0018973938161925559,0.6270886562516397
2024-07-23,78.00969396217266,9.812660769940415,2.9851309237820027,4.036971662205697,3.8273756352468284,0.0,0.0,0.6938445733798148,0.0018982218651548784,0.6324242514074336
2024-07-24,78.00952120289735,9.788069964838119,2.9878450915970283,4.073345227156029,3.8166422294026834,0.0,0.0,0.687534436950712,0.001898217661376897,0.6351436294967097
2024-07-25,77.99659110930602,9.804161162138964,2.9912721886128795,4.072543542509027,3.809113905849663,0.0,0.0,0.6874206677719055,0.0018979030314235292,0.6369995207801172
2024-07-26,78.01407638047618,9.781997175949071,2.9851087892231933,4.0620032764428595,3.809633726962653,0.0,0.0,0.7051026735427761,0.0018983285032125796,0.6401796489000555
2024-07-29,78.02492446502065,9.783357391147426,2.974575327376815,4.050923409338676,3.81366194068881,0.0,0.0,0.7039349918090007,0.001898592471320022,0.6467238821473101
2024-07-30,78.02184916746457,9.83063255342349,2.976042598497455,4.055323476668538,3.7837712538992743,0.0,0.0,0.7023257183330354,0.0018985191795308635,0.6281567125341116
2024-07-31,77.97536532131423,9.848429955035312,2.96686971875112,4.052085195125622,3.840462482222272,0.0,0.0,0.6872339625924133,0.001897388080045316,0.6276559768789906
2024-08-01,78.00409191765876,9.86059956811673,2.9849822457394173,4.0525656947128095,3.781120829499084,0.0,0.0,0.687487143742079,0.0018980870892934263,0.6272545134418342
2024-08-02,77.9801986388272,9.86084903245682,2.9915946943127407,4.05303211646595,3.784028364061794,0.0,0.0,0.7013372678307783,0.0018975056899981312,0.6270623803547158
2024-08-05,77.97191824968765,9.859991680814375,2.9908343251475236,4.0708158623791455,3.7798888647359954,0.0,0.0,0.6974681873739456,0.001897304201853936,0.627185525659516
2024-08-06,77.9595513848566,9.837577344225306,3.0381890844335797,4.060528422377114,3.785263995317318,0.0,0.0,0.6900280818012431,0.0018970186636164056,0.626964668325222
2024-08-07,77.86483413999692,9.79013083673185,3.238684823850349,4.213929991094144,3.735362466125019,0.0,0.0,0.6990556310900434,0.0018947138737853545,0.4561073972378862
2024-08-08,76.88079038713498,9.661914829592416,3.1106393592112096,4.212308212542585,3.773574958818112,0.0,1.3038011164166847,0.6775924493487515,0.0018707687723598884,0.37750791816290075
2024-08-09,76.89735295043731,9.665617995046183,3.083429029944785,4.217332255426941,3.784654652086298,0.0,1.3035830174289087,0.6777384242766757,0.0018711717953525005,0.36842050355755357
2024-08-12,76.85366063475601,9.729163140732718,3.080492653932848,4.205398455003535,3.7785770206414484,0.0,1.302842334446609,0.6788494268958647,0.0018701086140381945,0.3691462249769338
2024-08-13,76.85317670802472,9.701369977952163,3.101732540153973,4.200513130054058,3.7573493774473743,0.0,1.302835187546242,0.6792197226556868,0.0018700983553295342,0.4019332578104502
2024-08-14,76.83891245294849,9.695144287146427,3.1102563023861456,4.207150178109389,3.7418061734823773,0.0,1.3025933761568698,0.6814620083683833,0.0018697512576414397,0.4208054701442794
2024-08-15,76.83575185058808,9.689259312925838,3.113680749988704,4.21152666700944,3.7432744541719445,0.0,1.3025397967975594,0.6809977205553556,0.001869674349470181,0.4210997736135975
2024-08-16,76.83867300427268,9.696358764260314,3.130564510424298,4.1950460471556035,3.7352522115193145,0.0,1.3025893169601803,0.6794031647934414,0.001869745431043321,0.42024323518312445
2024-08-19,76.83260630376867,9.692851123700356,3.1263911852561526,4.17495941575233,3.7349380425351213,0.0,1.3024864726637246,0.6800350425696919,0.0018695978076512794,0.4538628159463015
2024-08-20,76.80377921690591,9.66435810850872,3.131198652224717,4.110224302005387,3.8276213212892713,0.0,1.3019977883343579,0.697472116659879,0.0018688963468914226,0.4614795977248706
2024-08-21,76.81006149315215,9.647018841268359,3.132950012521695,4.114797015305339,3.828601595381784,0.0,1.3021042871272779,0.6947878952173878,0.0018690492159721694,0.4678098108100412
2024-08-22,76.8293854150355,9.649134257550747,3.0970956211099456,4.132844845271377,3.812507987482827,0.0,1.3024318713140277,0.6778745349568075,0.0018695194325081738,0.4968559478462557
2024-08-23,76.88087746374809,9.661151190390225,3.151462167310027,4.106555399974986,3.710530154532405,0.0,1.3033047780150284,0.6793266005302765,0.0018707724086340122,0.5049214730903199
2024-08-26,76.9178044115669,9.66597874190555,3.1060593059109864,4.061798450150129,3.7547450883092672,0.0,1.3039307733095338,0.6820236737079369,0.001871670966473015,0.5057878841732244
2024-08-27,76.92840370262691,9.654527032867028,3.1598012335879075,4.0447653161666794,3.715111196727938,0.0,1.3041115130504817,0.6854252870439604,0.0018719304015078684,0.5059827875275767
2024-08-28,76.95217180575469,9.62330544027223,3.1507907848545944,4.03871221865133,3.7150106929675184,0.0,1.3045144364889052,0.7045493972261352,0.00187250876051039,0.5090727150240915
2024-08-29,76.949929246104,9.648802448172939,3.1331603094534386,4.045148111148384,3.71057649826808,0.0,1.3044764199993069,0.6961652363479057,0.0018724541913865652,0.5098692763145616
2024-08-30,76.94331104086058,9.641872226202507,3.1393445069740644,4.010632177482298,3.748845339648871,0.0,1.3043748063214047,0.6990442908204361,0.0018723083344326385,0.5107033033554093
2024-09-02,76.83626590215503,9.742195435026693,3.145135708003372,4.0248090364422415,3.728504527115363,0.0,1.3025601328926444,0.7089160463591222,0.0018697035400372884,0.5097435084654994
2024-09-03,76.82276251229423,9.768869354567494,3.1174029842484243,4.040243873913876,3.724544816934933,0.0,1.302352345134558,0.7118563201971302,0.0018694052800974517,0.5100983874292581
2024-09-04,76.809910967565,9.798279247977995,3.1346632849216514,4.042466720336267,3.69102375544502,0.0,1.3021450390363987,0.7094377753473299,0.0018691077115355003,0.5102041016588071
2024-09-05,76.81442354121411,9.798062070273843,3.105775152138904,4.068345494822865,3.6886343651943867,0.0,1.3022321028366486,0.7104198259970175,0.0018692326834975819,0.5102382148387232
2024-09-09,76.83376366898517,9.763588071232993,3.0739868892398494,4.0749496521584465,3.7244320952613483,0.0,1.3025705410691306,0.7144685424814261,0.0018697184800035365,0.510370821091632
2024-09-10,76.84051482726775,9.768905181112093,3.091946379758104,4.084785717071172,3.705622003693318,0.0,1.3027061280196313,0.7101797822467244,0.0018699131024205234,0.49347006772877616
2024-09-11,76.80385231413062,9.9105121910543,3.036949517372876,4.093235322395273,3.660868213617114,0.0,1.3021891475593825,0.6978729463020747,0.0018691710252048555,0.4926511765431597
2024-09-12,76.78837152661336,9.966463016523166,3.0930977832816136,4.059281303086562,3.660034166701604,0.0,1.3020101171655794,0.6812059619646301,0.0018689140437783433,0.4476672106197058
2024-09-13,76.8024961783583,9.974586222310636,3.0919036344287907,4.037462072241251,3.659796699761067,0.0,1.3023468169376655,0.68169368802741,0.0018693973448866011,0.44784529059000006
2024-09-16,76.80134760047599,9.976244109896685,3.083195983650398,4.055472262929177,3.653323799433138,0.0,1.3023273403994868,0.6785055653690837,0.0018693693881332348,0.44771396845790973
2024-09-17,76.76707487097264,9.930105236760802,3.0815086797688176,4.076334061836583,3.7148980702786405,0.0,1.301746174651009,0.6795107557537552,0.0018685351789248933,0.4469536147988345
2024-09-19,76.79132422310889,9.926999599746729,3.0824820734953895,4.077621703188774,3.6924079142373785,0.0,1.3021573730903686,0.6785416216729239,0.0018691254159191894,0.44659636604362496
2024-09-20,76.79606109160665,9.922982459990987,3.0826722162280036,4.077873231053242,3.691701059854624,0.0,1.3022376965943856,0.6779790896440578,0.0018692407128149075,0.4466239143152419
2024-09-23,76.7886209967922,9.892518980677297,3.120166967626311,4.079143358884886,3.723068518142789,0.0,1.302205566003668,0.6775075242652581,0.0018691945923497626,0.41489889301523564
2024-09-24,76.81530555002898,9.910414263132191,3.102756657480081,4.062642790078047,3.707896252690277,0.0,1.302848375262861,0.6811622940006122,0.0018701172850663077,0.4151037000418848
2024-09-25,76.8060817373407,9.906857608187373,3.107967469025091,4.07381489550758,3.706376077370143,0.0,1.302733162723326,0.6772998224055561,0.0018699519082153006,0.416999275532012
2024-09-26,76.81693072616079,10.042435397775451,3.099824707683053,4.062362798194572,3.694786202389523,0.0,1.3029785068103092,0.6774430266740853,0.0018703040767612095,0.3013683302354562
2024-09-27,76.79386828679799,10.013636178878588,3.0910100916751455,4.067912172222336,3.7462614561084546,0.0,1.302679298237138,0.6814011866103235,0.0018698745907710116,0.30136145487926136
2024-09-30,76.81028061397464,10.0063212691998,3.074561543146761,4.090564544130201,3.7355272206013144,0.0,1.3030253916617824,0.6830161714042344,0.0018703713755910752,0.2948328745056732
2024-10-02,76.77041915273777,9.98874130355794,3.0744614893501767,4.074919706263282,3.809025805324171,0.0,1.302349173638294,0.6845311140773336,0.0018694007277104698,0.2936828543233148
2024-10-03,76.75837336863269,10.023562534928049,3.109118305345808,4.0433154451717375,3.7818114315990874,0.0,1.3021448264802582,0.6777572235566829,0.0018691074064309927,0.3020477568792484
2024-10-04,76.76381948012127,10.01804292031426,3.1093389015384965,4.043602323928171,3.777414631657091,0.0,1.3022372154352095,0.6770576153490556,0.001869240022155803,0.3066176716342902
2024-10-07,76.76262987076687,9.982034208794136,3.109290716095559,4.043539660199574,3.773262770059415,0.0,1.3022170346575512,0.7144936511090738,0.0018692110545323701,0.3106628772632799
2024-10-08,76.76999616947569,9.965918339272129,3.1095890899817307,4.043927686522124,3.7811024217710596,0.0,1.3023419980632753,0.6774047780356873,0.0018693904278420219,0.3478501264504601
2024-10-09,76.78630109291078,9.957722217011506,3.1102495252371236,4.044786562835732,3.775279947959926,0.0,1.3026185981365364,0.6773615463785014,0.0018697874614400042,0.34381072206845753
2024-10-10,76.76098813233726,9.959635369384992,3.1040346136587256,4.070768148981484,3.7724171796756285,0.0,1.3028353109920374,0.6804040580769123,0.0018700985325244557,0.34704708836043763
2024-10-14,76.76122757550374,9.862963340049884,3.1201895305393728,4.133117659266865,3.7427129887295845,0.0,1.3028393749706269,0.6774762256374772,0.0018701043659865456,0.39760320093646045
2024-10-15,76.76908005418036,9.821754402238307,3.0991180295479066,4.18473664593432,3.7363206335928814,0.0,1.3029959313503165,0.6782435469458483,0.0018703290880626553,0.40588042712199146
2024-10-16,76.76430870216491,9.788997185713546,3.1089684583936044,4.181439032967232,3.75371378845222,0.0,1.3031266018188845,0.6846713209722473,0.0018705166533285423,0.41290439286402913
2024-10-17,76.75716771968709,9.776399022749892,3.093760177964957,4.196054110289151,3.7460198789425787,0.0,1.3030762917232708,0.6863282877099129,0.001870444437880293,0.43932406649526995
2024-10-18,76.75385288911863,9.79786404433211,3.088699147755488,4.200256618772293,3.7262919279327025,0.0,1.3030454195852108,0.6777083115258967,0.0018704001238065225,0.45041124085386114
2024-10-21,76.73947696876462,9.787036763460252,3.116980987061982,4.222739876263044,3.6880480033320313,0.0,1.3031919745098395,0.6775351193791347,0.001870610489727042,0.463119696739371
2024-10-22,76.72891620279715,9.791794729371588,3.1086761077022205,4.1973864577458775,3.7269439486272384,0.0,1.3031608726264743,0.6775189493760416,0.0018705658458753219,0.46373216590753563
2024-10-23,76.72466978209572,9.792962742101597,3.111482495892506,4.201271696964568,3.725548235219888,0.0,1.3031088715395716,0.6778660120276662,0.0018704912031668492,0.46121967295532484
2024-10-24,76.70701108498083,9.793002002040986,3.1162816857496196,4.182310144032289,3.6696248564098553,0.0,1.3028735372701914,0.6780552854013336,0.001870153402780179,0.5489712507121101
