date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,22.66502805023263,2.802665014009357,3.0194517534055607,10.30299950358171,0.8278016055859414,0.6960346871373045,1.2134225804792647,0.7207361233572251,0.3656098134992192,1.3053991954651203,43.91914832675333
2024-03-04,22.765758409885724,2.7703178809924034,3.017548980875152,10.34969007288219,0.8278016055859414,0.6948454543057989,1.1352891906274558,0.7210532521122933,0.3656098134992192,1.3130818377621187,43.960996498528296
2024-03-05,22.751701697637873,2.769525059104733,3.0322161857970547,10.412448327328047,0.8105180884347261,0.6940129913237449,1.1421828760434862,0.7179216056559952,0.3662044299149721,1.3221992894703287,44.01893055071096
2024-03-06,22.86339652633034,2.782368773684994,3.0223851943899414,10.469436562819268,0.6786321674207498,0.6916345256607337,1.123119374651715,0.7178423234672281,0.3662044299149721,1.3212611829717427,44.03628106131169
2024-03-07,22.83450593817925,2.772299935711579,3.0334054186285604,10.513305459200982,0.676055496285821,0.6913173969056655,1.0873234664233948,0.7178026823728446,0.3662044299149721,1.3211026185942085,44.01332284221728
2024-03-08,22.78532580904875,2.736305822011342,3.0620659298678463,10.663322007732603,0.6928236792100506,0.6955193529103187,1.1043691370083093,0.725057002645029,0.36580801897113685,1.3268902183742028,44.15748697777959
2024-03-11,22.73868580196416,2.74708819968366,3.061035261413875,10.71855390489607,0.6994833830664822,0.6962725337036056,1.0644109138697195,0.7250966437394125,0.3652530436497675,1.3253442156932453,44.14122390167999
2024-03-12,22.418699221299143,2.7715467549182926,3.0377659390107477,10.798392614987161,0.697422046158539,0.6942111967956626,1.0982247673788632,0.7194676083369524,0.3652530436497675,1.3303362187089622,43.93131941124409
2024-03-13,22.382830670765365,2.79065376241115,3.0419282539210175,10.702460373757154,0.7009501035586724,0.6934976570967591,1.0991365125496844,0.7202207891302395,0.3652530436497675,1.3353706376956695,43.832301804535476
2024-03-14,22.306275967676832,2.808412972694968,3.0431571278469063,10.72426297566809,0.6850540247108804,0.6909606270562139,1.1062719095387181,0.7208946877347593,0.3637466820631937,1.3341848734599224,43.78322184845048
2024-03-15,22.257415127741044,2.8037353235577123,3.0215527314078874,10.672193387347427,0.7018222076351099,0.6902867284516939,1.1000385456523813,0.7230749479258529,0.36453950395086415,1.3755578476159656,43.71021635128594
2024-03-18,22.18099009067224,2.7680979797069263,2.929268263683049,10.795385382105586,0.7514132167088954,0.6769276796444471,1.0740849661841685,0.7628785707963469,0.36933607637127025,1.3995104833835286,43.707892709256456
2024-03-19,22.522006529574828,2.7229467732040953,2.946908550683716,9.463039340090832,0.7577557918102589,0.6704661812599332,1.0629441933775292,0.7654552419312758,0.3811887635919432,1.3103830918770356,42.60309445740145
2024-03-20,22.505626432964615,2.697180061854806,2.9549953339379544,9.081519157129296,0.7594207177743667,0.6800196850063618,1.1589168090621687,0.7915390820356331,0.3850735908415283,1.59184296860384,42.60613383921057
2024-03-21,22.53067318275771,2.700311708311104,2.9834576397053234,8.839274193380296,0.7605306684171054,0.6898903175078587,1.1450081364812943,0.7560999436567647,0.39026657420576966,1.3237331619764048,42.11924552639963
2024-03-22,22.50435050505969,2.7345219727640835,3.0367352705567763,8.664907151237331,0.7673885777454547,0.6920705776989524,1.2261787080614852,0.7633939050233327,0.3898701632619344,1.3614848825194188,42.140901713928464
2024-03-25,22.42650263019018,2.7709124974081565,3.0097793263759813,8.76126436481968,0.7705995063905198,0.6902867284516939,1.1684938001570195,0.7724320745427756,0.39395319598343714,1.4317666400888722,42.195990764408315
2024-03-26,22.21735740545555,2.84119615775014,3.034277522704998,8.993273879075572,0.7703616598242187,0.6807332247052652,1.151128007914411,0.7864650219545423,0.3906629851496049,1.4041453597799445,42.26960122431424
2024-03-27,22.09486931761036,2.8566561845597134,3.0988132243613706,9.168731467545573,0.7756339253772271,0.6804160959501971,1.1020557620222755,0.8084658293373967,0.39062334405522137,1.4164297385184539,42.39269488933779
2024-03-28,22.051689958244904,2.910211303071851,3.1073360596538278,9.254212334241368,0.7805097799864001,0.682067266454554,1.1544618239520652,0.812826349719584,0.38808631401467597,1.3291353313957077,42.47053652073494
2024-04-02,21.931783972364567,3.046576667751165,3.1323892313042134,9.153766240876097,0.7880812290136529,0.6899954853312582,1.1594957077839985,0.8237276506750525,0.38436005114262495,1.301862258459845,42.41203849470247
2024-04-03,21.85131516707825,3.046616308845549,3.1646570821324,9.178177801593337,0.7938291876992635,0.695069545412349,1.1652040253752254,0.801568278914664,0.37524259943441496,1.3230306028606456,42.3947105993461
2024-04-05,22.102895469810736,2.8491243766268446,2.998560896665445,9.236191690940093,0.803303409256925,0.6781824392049688,1.1001710856514526,0.8058039298495433,0.38019773623235514,1.4711693725718655,42.42560040681023
2024-04-08,22.08807168256602,2.9207558341778674,3.081410783927005,9.156508631606094,0.8423895283190773,0.6888458935941361,1.099398421260276,0.8314913590100652,0.3806734293649574,1.4635582824502293,42.55310384627573
2024-04-09,21.899836560322832,2.9207558341778674,3.081410783927005,9.146759578341072,0.8590387879601563,0.7001436054934397,1.1450150736728113,0.8519288009126224,0.3826554840841335,1.4629636660344767,42.45050817492641
2024-04-10,21.89495503703716,2.969038687136997,3.0816089893989225,9.109307980523635,0.8649056699289176,0.7048212546306952,1.1450150736728113,0.8417013985616738,0.38392399910440617,1.4708522438167975,42.46613033381202
2024-04-11,21.79300432629347,2.9842608673802693,3.079270164830295,9.057659261702042,0.9219095636524215,0.7003814520597409,1.1450150736728113,0.8764666383360221,0.3876899030708407,1.47993431584827,42.42559156684618
2024-04-12,21.73770497980791,3.1188027417179414,3.0931049067701437,9.003594794768171,0.9437121655633584,0.6959812905831699,1.1450150736728113,0.8792415149428687,0.3876899030708407,1.4200762831496996,42.424923654046914
2024-04-15,21.67391316310819,3.234356531845907,3.0801422689067324,8.951649104688006,0.9693995947238804,0.6916207702009826,1.1450150736728113,0.8871300927251895,0.3876899030708407,1.414249042275322,42.43516554521786
2024-04-16,21.503628420326482,3.3375819416205967,3.038558760898418,8.908577450175986,0.9512836145906111,0.6863485046479741,1.2668717978077566,0.894542977374908,0.3894737523180992,1.4904283243794951,42.46729554414033
2024-04-17,21.461184066312537,3.449607674348429,3.0294413091902084,8.815051938709285,0.9549305952738949,0.685952093704139,1.1687204481141573,0.8983088813413426,0.3911386782822071,1.4917450627910853,42.34608074806728
