date,HANG SENG BANK LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,MFG LIMITED
2024-07-23,42.718393142452506,26.11101030391439,25.178204340035382,1.6184333043427541,1.3678443179101158,1.2307940579080991,0.9391788255882044,0.836141707848549,0.0
2024-08-02,42.72149569375065,26.11290669427356,25.180032982566473,1.6170982879852005,1.3621334219999153,1.2308834480143556,0.9392470362644534,0.8362024351453945,0.0
2024-08-06,42.72193008689575,26.113172210905933,25.180289013717623,1.6171147306775702,1.3621472722036974,1.229879161378747,0.9392565865497955,0.8362109376708761,0.0
2024-08-07,42.721868030191324,26.11327953688639,25.18025243752011,1.617112381701045,1.3621452935859126,1.229877374889994,0.9392552222114275,0.8362097230137925,0.0
2024-08-12,42.7249710862766,26.11517624634011,25.18208137757254,1.6099664484311031,1.3622442315171686,1.2299667056858665,0.9393234439855982,0.8362704601910089,0.0
2024-08-15,42.73173731126334,26.119312028145426,25.186069387953893,1.609640250709442,1.347204430484157,1.2301614918084847,0.9394722018102551,0.8364028978250097,0.0
2024-08-22,42.73471761299463,26.12113370532861,25.187825976637722,1.6097525141915234,1.3425034592396052,1.2280677745316164,0.939537724786987,0.8364612322893046,0.0
2024-08-23,42.7356490425424,26.12170303156061,25.18837496085171,1.6097875997411673,1.3403531582075685,1.2280945410267698,0.939558202591615,0.8364794634781563,0.0
2024-08-26,42.739375166790516,26.123980584686603,25.19057113703752,1.6099279572352994,1.340470023693778,1.2282016186762457,0.939640122737433,0.8278333891426076,0.0
2024-08-27,42.73943727436625,26.123873230275045,25.190607743218557,1.6099302967342306,1.3404719716245375,1.2282034034619322,0.9396414881942246,0.8278345921252135,0.0
2024-08-28,42.7394993821225,26.12391119275781,25.190644349505988,1.6099326362399615,1.340473919560958,1.2280598710464847,0.9396428536549847,0.8278357951113157,0.0
2024-08-29,42.738940418814444,26.124877372137135,25.19031489674914,1.6099115809331586,1.3404563883369787,1.2280438100158708,0.939630564651008,0.8278249683622605,0.0
2024-09-02,42.73912673829261,26.12499126296997,25.19042471337726,1.6099185993075662,1.3400262842094328,1.2280491636460635,0.9396346609499512,0.8278285772471462,0.0
2024-09-11,42.739375166790516,26.124561851822527,25.19057113703752,1.6099279572352994,1.3400340733418357,1.2280563018922648,0.939640122737433,0.8278333891426076,0.0
2024-09-20,42.73974781495256,26.12478963404723,25.190790775719606,1.60994199433088,1.3391738489041658,1.2280670094171642,0.9396483155377102,0.8278406070906877,0.0
2024-10-03,42.74328829662149,26.126953763307064,25.192877534241294,1.6017915438817254,1.3392847835892299,1.2281687402171186,0.9397261542664462,0.8279091838756257,0.0
2024-10-04,42.743350415570646,26.129607679089123,25.192914147125816,1.599032596068337,1.339286729975825,1.2281705251184347,0.9397275199732864,0.8279103870785272,0.0
2024-10-07,42.74217018641085,26.130048798801543,25.192218520517052,1.5962272441314522,1.3392497495979023,1.2281366128805575,0.9397015722221027,0.8322473154385418,0.0
2024-10-09,42.74061735260232,26.13273251273462,25.191303280872933,1.5961692527936242,1.3355680691297496,1.2280919943680757,0.9433004578147244,0.8322170796839501,0.0
2024-10-10,42.768150292956186,26.148258141760472,25.207531185232533,1.5971974839132004,1.33642842441387,1.1838045823624057,0.9439081194922927,0.8147217698690435,0.0
2024-10-18,42.77107347650008,26.15004536326474,25.209254108478873,1.5904716972935482,1.3365197686864436,1.1838854948650657,0.9439726351812561,0.8147774557299989,0.0
2024-10-21,42.7725041161999,26.15092005005672,25.210097326962742,1.5905248966118404,1.336564473625676,1.1805802176086804,0.9440042099026195,0.8148047090318205,0.0
2024-10-23,42.7742458937117,26.151984965132357,25.211123929952254,1.5901533597625572,1.3366189010666534,1.176992409404201,0.9440426515449275,0.8148378894253473,0.0
2024-10-24,42.77449473065076,26.15228253913044,25.211270594347567,1.5901626103965874,1.335899495812787,1.1769992564960043,0.9440481434636941,0.8148426297021656,0.0
2024-10-25,42.774556940337895,26.155083865753525,25.211307260713024,1.5901649230719122,1.3329927106088806,1.1770009682814029,0.94404951645337,0.8148438147799879,0.0
2024-10-29,42.775179047161735,26.158227593293898,25.21167393023357,1.5866975257244946,1.3322849048594763,1.1770180864092437,0.9440632465697811,0.8148556657478014,0.0
2024-10-31,42.708778096546475,26.27285397223939,25.17253723570977,1.5842344565709832,1.3302167666039824,1.1751909726117127,0.9425977542349846,0.8135907454827049,0.0
2024-11-04,42.708405988236805,26.27349633394833,25.172317915216457,1.584220653628543,1.3302051768387264,1.1751807335380176,0.9425895416737112,0.8135836569194035,0.0
2024-11-05,42.70778582212966,26.273114818142123,25.17195238955358,1.584197649258961,1.3301858610120845,1.175163668811675,0.9440279481701931,0.8135718429217214,0.0
2024-11-15,42.70797187007066,26.272793641688686,25.172062046137807,1.584204550499686,1.330191655701175,1.1751687881775406,0.9440320606394449,0.8135753870850002,0.0
2024-11-18,42.613359088140314,26.21459040733505,25.116297309185327,1.802229237358931,1.3272448256941378,1.1725653869056316,0.941940706365815,0.8117730390148005,0.0
2024-11-19,42.61465570498014,26.213939123787778,25.11706153464753,1.802284074640675,1.3256913903778873,1.1726010651074676,0.9419693672413743,0.8117977392171554,0.0
2024-11-21,42.61885481527262,26.215942532506904,25.119536488624327,1.8017371308491383,1.3172725063297208,1.172716609422446,0.9420621858550589,0.8118777311397879,0.0
2024-11-22,42.619101847531496,26.215514856951927,25.119682089341843,1.8017475742830424,1.3172801416546074,1.1727234068559833,0.9420676463431641,0.8118824370379337,0.0
2024-11-25,42.62009000520522,26.214383749977287,25.12026450909125,1.8012097044041004,1.3173106838393083,1.1727505973781531,0.9420894889286139,0.8119012611760675,0.0
2024-11-26,42.62274590602125,26.215437636749588,25.12182989600152,1.8000176659217566,1.3173927729789547,1.172823678154571,0.9421481958961994,0.8076042482761581,0.0
2024-11-28,42.627193736981354,26.216723954746858,25.1244514458433,1.7991909564747512,1.3095588026997496,1.1729460663619835,0.9422465123191712,0.8076885245728311,0.0
2024-11-29,42.62744086591999,26.216296200041484,25.12459710354382,1.799201387190745,1.3095663947987974,1.172952866455798,0.9422519749443198,0.8076932071050442,0.0
2024-12-02,42.62768799772408,26.215868440376305,25.124742762933245,1.7992118180276822,1.3095739869858756,1.172959666628459,0.9422574376328072,0.8076978896915509,0.0
2024-12-05,42.628552981604514,26.215095942393564,25.125252584096692,1.7979438670803383,1.3101803202579472,1.172983467853712,0.9422765575413236,0.8077142791719021,0.0
2024-12-06,42.628738339860284,26.214775109520733,25.12536183418071,1.7979516849328303,1.3101860172080406,1.172988568241936,0.9422806547655298,0.8077177912899419,0.0
2024-12-09,42.62892369972801,26.214454273857786,25.125471085214812,1.79795950285331,1.3101917142076778,1.1729936686745157,0.9422847520253675,0.807721303438525,0.0
2024-12-11,42.62910906120772,26.21456826101984,25.125580337199015,1.7975324952266238,1.3101974112568586,1.1729987691514514,0.9422888493208369,0.8077248156176513,0.0
2024-12-12,42.63170429119381,26.21558438259778,25.127109964745664,1.7903943929487731,1.3120165834959987,1.17307018048625,0.9423462151990167,0.8077739893327058,0.0
2024-12-13,42.63306382349102,26.21323138504043,25.127911272554034,1.79045148893033,1.3120584239278885,1.173107589893727,0.9423762667800176,0.8077997493825466,0.0
2024-12-16,42.63362002078699,26.212993537921403,25.12823909502443,1.7897500613804997,1.3120755412373686,1.1731228944299454,0.9423885611610535,0.8078102880583067,0.0
2024-12-18,42.635103284528554,26.212021003340126,25.12911333009808,1.7882177436912279,1.312121189579582,1.1731637084788777,0.9424213477455037,0.8078383925380519,0.0
2024-12-19,42.635350505186345,26.21217299436572,25.12925904185784,1.7876482603420254,1.312128797945426,1.1731705110964714,0.9424268123980448,0.8078430768081346,0.0
2024-12-20,42.641408307017834,26.211982765548097,25.13282950790641,1.777608414597036,1.312315230474798,1.173337199874365,0.9425607161845164,0.8079578583969396,0.0
2024-12-30,42.642335673494195,26.211102956011985,25.133376097347693,1.7769221398563808,1.312343770741161,1.17336271764284,0.942581215019917,0.8079754298858266,0.0
2025-01-02,42.64252115162991,26.21121696446003,25.133485418088895,1.7769298687999435,1.3123494789434007,1.1733678213297265,0.9421503524727768,0.8079789442753194,0.0
2025-01-03,42.648704679579616,26.215017813666837,25.137129987062757,1.7771875387315432,1.3125397807703956,1.1590371198198643,0.9422869722804242,0.8080961080885688,0.0
2025-01-08,42.64882836843061,26.214803824057164,25.13720288922353,1.7771926928924098,1.312543587369883,1.159040481234254,0.9422897050807233,0.8080984517114257,0.0
2025-01-09,42.64895205799905,26.214734842545536,25.137275791807166,1.7770528377439148,1.31254739399145,1.1590438426681413,0.9422924378968739,0.8081007953478766,0.0
2025-01-13,42.655508631948805,26.218474863006218,25.141140233948683,1.7622427406158765,1.3127491765355925,1.1592220265694744,0.9424372998396238,0.8082250275357238,0.0
2025-01-14,42.388820545954374,26.05455336486539,24.983954379559705,1.7509367077336297,1.3045416887688466,1.1519744115855368,0.9365450526780055,0.8031718938946247,0.6255019549598799
2025-01-15,42.3825899927851,26.050579612745555,24.995124774021008,1.750679344964082,1.3043499397121678,1.1518050877466426,0.9364073938879995,0.8030538390602477,0.6254100150772016
2025-01-16,42.40599458774511,26.06467694714173,24.994076753126276,1.7122840764826457,1.304349313995587,1.152441139756588,0.9369244985712017,0.8034973029881836,0.6257553801926727
2025-01-17,42.41620781915476,26.070810251462884,25.000096427755576,1.6887562830722909,1.304663458764796,1.15271869834614,0.93715015126041,0.8036908205314512,0.6259060896516977
2025-01-20,42.41755364153474,26.071349006155174,25.000889654944046,1.6888098655615553,1.3018204030083211,1.1527552729175554,0.9371798860649061,0.8037163208094928,0.6259259490042077
2025-01-22,42.417675993258705,26.071424207910653,25.00096176900267,1.6885262908957515,1.3018241580568075,1.1527585979936819,0.9371825893225173,0.8037186390968287,0.6259277544623816
2025-01-24,42.410030366797244,26.066724931815386,25.014624260378763,1.688077743397234,1.3015895091516534,1.15255081759473,0.9370136656878213,0.8035737718368775,0.6258149333402806
2025-01-27,42.4174312905166,26.07199491559799,25.000817541301444,1.6883723278269827,1.3018166479814968,1.1527519478606112,0.9371771828228898,0.8037140025355308,0.6259241435564494
2025-02-03,42.423610899258975,26.075793229706356,25.00445980029602,1.6812618979920406,1.2947941457160785,1.152919887214741,0.9373137160389738,0.8038310920887008,0.6260153316881184
2025-02-04,42.423672092505875,26.075686598937754,25.004495867571997,1.6812643231008955,1.2947960133708154,1.1529215502252634,0.9373150680518845,0.8038322515617736,0.6260162346737423
2025-02-07,42.42232588185214,26.07485915130365,25.003702411535116,1.6823648826808413,1.2967742693388944,1.1528849651019752,0.9372853246688089,0.803806743926826,0.6259963695917501
2025-02-12,42.423488513294764,26.07557376207713,25.00438766605621,1.6824109897782225,1.2940691966834545,1.1529165612080892,0.9373110120248538,0.80382877315259,0.6260135257246855
2025-02-13,42.42171399616196,26.07881015753396,25.003341766346793,1.6823406168025339,1.2938708308052274,1.1528683362680325,0.9372718055732419,0.8037951500824517,0.6259873404257934
2025-02-14,42.427894852915294,26.082321332721055,25.006984760918538,1.682585734346905,1.279777832940491,1.153036309538574,0.9374083663630701,0.8039122632825956,0.6260785469734808
2025-02-17,42.428262089201176,26.08240283028441,25.00720120984293,1.682600298032846,1.2790676152153237,1.1530462896889746,0.9374164801374634,0.8039192215763025,0.6260839660205738
2025-02-18,42.42685438462755,26.08413403167355,25.00637150931353,1.6832657428994133,1.279025177716278,1.153008033383963,0.9373853780983624,0.8038925487712117,0.6260631935161382
2025-02-19,42.42716039941478,26.08432217031455,25.00655187431036,1.6832778838939706,1.2783131268573713,1.1530163497560608,0.9373921392356467,0.8038983470565392,0.626067709160716
2025-02-20,42.42869053956967,26.085262904230984,25.007453738323836,1.6797320806163003,1.2783592293593418,1.153057933416136,0.9374259463851145,0.8039273397378711,0.6260902883607483
2025-02-24,42.43083292121636,26.086580045716723,25.008716457234986,1.6747675263298019,1.278423778449027,1.1531161555795522,0.9374732804912849,0.8039679330052105,0.6261219019770513
2025-02-25,42.43591429125221,26.089704084465343,25.01171141476214,1.6728038157604364,1.2687654983142675,1.1532542487886035,0.9375855490542363,0.8040642134287445,0.6261968841740166
2025-02-26,42.43817987252463,26.090808383983877,25.01304674748488,1.670007269920722,1.2666688450535508,1.1533158190710409,0.9376356051516883,0.8041071410492326,0.6262303157603821
2025-02-27,42.43854728687764,26.091034268729896,25.01326330136196,1.6691559645450174,1.2666798114125128,1.15332580406066,0.9376437228603238,0.8041141027169071,0.6262357374350862
2025-03-03,42.43891470759259,26.09111586218923,25.013479858988756,1.6684489396265725,1.2666907779613623,1.1533357892231735,0.937651840709521,0.8041210645051258,0.6262411592036689
2025-03-04,42.4424055217177,26.09297337352571,25.015537343479387,1.6606492892572826,1.2667949696469962,1.1534306568910144,0.9377289672880996,0.8041872075059451,0.6262926706878653
2025-03-05,42.44375300708947,26.093513164629183,25.016331550834575,1.6578157795149082,1.266835188566486,1.1534672766565155,0.9377587388349894,0.8042127392939047,0.6263125545799733
2025-03-06,42.44387551000236,26.093299852674484,25.01640375400389,1.65782056437128,1.2668388449585284,1.1534706058414086,0.9377614454329916,0.8042150604459274,0.6263143622691356
2025-03-10,42.44614194144906,26.09440455138491,25.017739587819026,1.6521362983540695,1.2669064920185962,1.1542537980838001,0.9378115203143236,0.8042580041752879,0.626347806400924
2025-03-12,42.44626445815244,26.094191229996877,25.01781179911645,1.652141067086481,1.2669101488222487,1.1542571297262942,0.937814227217015,0.804260325588609,0.6263496142935827
2025-03-18,42.44663201250621,26.094417187067943,25.01802843550992,1.6512894448248792,1.2669211193598677,1.1542671247691754,0.9378223480188485,0.80426728990898,0.6263550380341794
2025-03-21,42.44761218857061,26.095019758389356,25.01860615090189,1.6511832515699716,1.2647855035057276,1.1542937790631436,0.9378440041779972,0.8042858620196415,0.6263695018016678
2025-03-31,42.44767345107769,26.095057420020957,25.01864225899979,1.651041309661544,1.264787328907131,1.1542954449973897,0.9378453577211527,0.8042870228050373,0.6263704058093154
2025-04-01,42.44779597662235,26.095132743610293,25.018714475508265,1.6507574246155394,1.264790979725745,1.154298776880308,0.9378480648191847,0.8042893443858808,0.6263722138324387
2025-04-02,42.44938887307348,26.096111989843994,25.01965332805839,1.6505307093348205,1.2648384422857362,1.150878153648333,0.9378832585158132,0.8043195261565211,0.6263957190829127
2025-04-07,42.45416827980822,26.09905016956121,25.011644278946303,1.6502835025719986,1.264980851341082,1.1510077318341316,0.9379888554556315,0.8044100850611899,0.6264662454202259
2025-04-09,42.4546585362236,26.099351558736856,25.01193311086938,1.649869513693776,1.2649954592112351,1.1502992799139884,0.9379996872554893,0.8044193743069994,0.626473479788682
2025-04-10,42.45490366867738,26.099502255935004,25.012077529332476,1.6493016417652957,1.2650027632728302,1.1503059217218556,0.938005103249232,0.804424019010358,0.6264770970355665
2025-04-15,42.45496495223314,26.099539930506456,25.012113634208838,1.6493040225284201,1.264860239531511,1.1503075821858066,0.9380064572574401,0.8044251801945784,0.6264780013538146
2025-04-16,42.45606808649176,26.10021809139209,25.012763539807903,1.6489138168781372,1.2648931051966734,1.1481721685472486,0.9380308300736462,0.8044460820838102,0.6264942795287312
2025-04-22,42.456251947774994,26.100331121632703,25.012871860691327,1.6484878952671929,1.2648985829735842,1.1481771408496262,0.9380348923328217,0.8044495658376202,0.6264969926401277
