date,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIC SECURITIES BROKERAGE (HK) LTD,XIN YONGAN INTERNATIONAL SECURITIES,BOCI SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL)
2024-04-30,33.69673045536439,29.903870345223734,14.583984893413621,2.3186203310764455,0.0,5.865057875101675,6.849870154378797,4.3861702828312845,2.3956956626100565
2024-05-06,34.612725398153046,29.517326060332955,14.388842923557457,2.2451897781913486,0.0,5.78658008213683,6.758215015885881,4.327480842642491,2.3636398990999936
2024-05-07,34.61429301264151,29.518662903573723,14.389494595980818,2.2407624511011326,0.0,5.7868421570434165,6.7585210962552615,4.327676834769361,2.3637469486347746
2024-05-13,34.61244039259179,29.517083010934687,14.38872444400388,2.2459947036698216,0.0,5.786532434704128,6.758159367888172,4.32744520961758,2.3636204365899407
2024-05-14,34.57128638379805,29.484793069106846,14.37298403106736,2.2431264624492746,0.0,5.780202310699927,6.863861726473268,4.322711240680678,2.361034775724593
2024-05-16,34.57057551606245,29.48418679175137,14.372688488387844,2.2656989503306755,0.0,5.780083456015657,6.863720589178321,4.322622355473537,2.3404238528001464
2024-05-17,33.191720341501195,29.472187632227776,14.366839245090981,2.3054738126155137,0.0,7.1425171502319325,6.860927265460198,4.320863180782034,2.33947137209037
2024-05-20,33.194619743828326,29.496681140881925,14.378779122299065,2.2489679371986404,0.0,7.148453095938259,6.8666291897099025,4.324454129001844,2.3414156411420426
2024-05-21,33.26023670031755,29.470976138975942,14.366248677162572,2.240431053394856,0.0,7.142223547617949,6.860645237970853,4.320685565986317,2.338553078573967
2024-05-22,33.24561402751883,29.458019392906394,14.359932638114383,2.2887519611986886,0.0,7.139083509892627,6.857628994538587,4.318786001293893,2.3321834745365986
2024-05-24,33.25012245239927,29.46201418354101,14.361879983034335,2.296048287772674,0.0,7.140051638250637,6.858558954958455,4.3193716701958245,2.3119528298477943
2024-05-27,33.25189883431104,29.463588186438443,14.362647263932546,2.290828471431275,0.0,7.140433094246703,6.858925372257694,4.319602431863429,2.312076345518863
2024-06-03,33.21722540386759,29.432865018396598,14.347670607911448,2.4152939887546103,0.0,7.132987404860265,6.85177322515786,4.31509816474741,2.2870861863042133
2024-06-04,33.23070856923563,29.412096712296638,14.33754665922958,2.4472295598671012,0.0,7.127954253458296,6.846938503034185,4.3120533616172745,2.285472381261297
2024-06-06,33.230435918844776,29.411855392745846,14.337429022926631,2.448029958117223,0.0,7.127895770218038,6.846882325464118,4.312017982202118,2.285453629481246
2024-06-07,33.22661928309611,29.408477334781136,14.335782317349658,2.4592341546894203,0.0,7.127077105609611,6.846095936266153,4.311522731341733,2.2851911368661777
2024-06-11,33.23152654725347,29.412820694709453,14.339540587999275,2.44318727803081,0.0,7.128129708937357,6.847107041275653,4.312159503346219,2.2855286384477598
2024-06-13,33.226891870860534,29.408718598902034,14.34246304428432,2.45187082263458,0.0,7.1271355754165615,6.846152100932512,4.311558102630416,2.285209884339039
2024-06-17,33.22307604911517,29.405341261401762,14.340815936195513,2.4630733833188865,0.0,7.126317085411041,6.845365879453828,4.311062957395998,2.284947447707793
2024-06-18,33.22211675694662,29.405944300490344,14.341110034893257,2.4627137393974174,0.0,7.126463230552561,6.845506262902,4.31115136784679,2.284994306971015
2024-06-19,33.19399156410356,29.397745087505562,14.337111325842708,2.508771829328353,0.0,7.124476170070558,6.8435975412073455,4.309949296322972,2.284357185618937
2024-06-25,33.189364495073846,29.393647195404366,14.335112807416166,2.52236159727374,0.0,7.123483055308334,6.842643579458768,4.309348511904799,2.284038758159981
2024-07-03,33.1890923547147,29.393406178505543,14.334995264859774,2.5231608774024017,0.0,7.1234246454150885,6.842587472344047,4.309313176860892,2.2840200298975564
2024-07-04,33.18895628620871,29.393285671538315,14.334936494304426,2.5235605125514047,0.0,7.123395440827668,6.842559419131729,4.309295509556237,2.2840106658815174
2024-07-11,33.18705144426722,29.39159867774247,14.334113757125605,2.529155060588452,0.0,7.122986601746244,6.842166698310493,4.309048182500994,2.2838795777185257
2024-07-12,33.1799763452854,29.385695724114058,14.331234920566205,2.549140796253249,0.0,7.121556034458395,6.84079253036608,4.308182761334803,2.283420887621809
2024-07-15,33.167605322928516,29.374739384212173,14.325891576563816,2.585474961936825,0.0,7.118900790584765,6.83824196804948,4.306576472508573,2.2825695232158503
2024-07-18,33.15809542743345,29.366316988352747,14.321784022507972,2.6134058886285234,0.0,7.116859642244415,6.836281290881111,4.305341680554306,2.2819150593974746
2024-07-26,34.56385133932846,28.7487122988852,14.020581764923183,2.558443200153178,0.0,6.967184560719013,6.692507068684911,4.21479579382547,2.2339239734805902
2024-08-02,34.5639899371397,28.748827578532765,14.020637986144772,2.558052468623735,0.0,6.967212498477489,6.692533905012334,4.2148126947624105,2.2339329313067933
2024-08-05,34.5644057372427,28.749173423022654,14.02080665251487,2.5568802552336174,0.0,6.967296313097264,6.692614415285947,4.214863398386495,2.2339598052164495
2024-08-12,34.564544339500166,28.749288706368386,14.020862875540029,2.556489511169523,0.0,6.967324251751982,6.692641252474277,4.214880299865616,2.23396876333002
2024-08-20,34.56468294286922,28.749403990638683,14.0209190990161,2.5560987639716712,0.0,6.967352190630765,6.69266808987784,4.214897201480286,2.233977721515434
2024-08-26,34.564158149135615,28.74963456195304,14.02103154732098,2.5561192639810564,0.0,6.967408069060547,6.692721765330678,4.214931005116283,2.2339956381017974
2024-08-29,34.54425372838779,28.753093575527515,14.022718488361773,2.5684583080797068,0.0,6.9682463530755285,6.69352700045068,4.215438124729604,2.2342644213874028
2024-09-02,30.861958684599237,25.68811568371261,12.527946385419996,12.95431541478581,0.0,6.225455983030815,5.980020739958809,3.7660873575618354,1.9960997509308822
2024-09-03,30.851305025465734,25.692074031722907,12.529876848995386,12.956311578664788,0.0,6.226415279602312,5.98094221678058,3.7666676836776922,1.9964073350906049
2024-09-04,30.841391696764603,25.6957573112842,12.53167316326906,12.958169027680722,0.0,6.227307913965392,5.981799659515533,3.7672076825145457,1.9966935450059387
2024-09-05,30.83841714386265,25.69686250109865,12.532212157989871,12.958726366242487,0.0,6.227575754184872,5.982056940278879,3.767369712358975,1.9967794239836154
2024-09-09,30.823802809491912,25.696033599825313,12.531807907602687,12.97515363086133,0.0,6.227374871860338,5.981863977631599,3.7672481886690075,1.9967150140578105
2024-09-10,30.839214442268315,25.696033599825313,12.531807907602687,12.959741998084928,0.0,6.227374871860338,5.981863977631599,3.7672481886690075,1.9967150140578105
2024-09-11,30.89847805789002,25.754093610591028,12.56012344117337,12.773492512000335,0.0,6.24144558245066,5.995379958049008,3.775760259979217,2.0012265778663605
2024-09-12,30.89502899130424,25.75511130289741,12.560619763862361,12.774715734296993,0.0,6.241692217849521,5.995616869980346,3.7759094619750395,2.0013056578340898
2024-09-13,30.859914231470093,25.772887622301088,12.567132280493388,12.773107934457883,0.0,6.246000268130456,5.999755077703442,3.778515615442833,2.002686970000815
2024-09-16,30.8499709543487,25.77659411125028,12.568939603661955,12.774944879704364,0.0,6.246898527235518,6.000617923427959,3.7790590169653258,2.0029749834059007
2024-09-17,30.848230586805954,25.777242856426135,12.569255938663327,12.775266399445368,0.0,6.247055749142575,6.000768946946162,3.779154128301445,2.003025394269036
2024-09-20,30.847733322846118,25.777428218188607,12.569346323016948,12.775358265201106,0.0,6.247100671141037,6.000812097919073,3.779181303848255,2.0030397978388605
2024-09-24,30.841785691359973,25.776964818780783,12.576311142546956,12.775128603288957,0.0,6.246988367356224,6.000704221650381,3.77911336571403,2.0030037893026984
2024-09-25,30.845515250454486,25.77557472051798,12.575632928164673,12.774439667093274,0.0,6.246651480227027,6.00038061611448,3.778909565966405,2.0028957714616733
2024-09-26,30.84004509277779,25.777613582616937,12.576627667627346,12.77545013227805,0.0,6.247145593785562,6.000855249512577,3.779208479785902,2.0030542016158357
2024-09-27,30.839161308844503,25.778077005351268,12.576853766725455,12.775320251339176,0.0,6.247257903223499,6.000963131211523,3.779276421339983,2.003090211964589
2024-09-30,30.783844247181918,25.7978878786172,12.575994633398594,12.81291725461482,0.0,6.246831148840749,6.000553201390049,3.779018256429647,2.002953379527023
2024-10-02,30.707620564071163,25.81087957295351,12.582327844823535,12.860736533551304,0.0,6.249977023465763,6.003575051605385,3.7809213521524394,2.003962057376897
2024-10-03,30.50744324576828,25.842113091219677,12.597553609039025,12.992626417309417,0.0,6.257540065669488,6.010839924951008,3.785496611813065,2.0063870342300443
2024-10-04,30.305422181847057,25.950995765201064,12.674140040393922,12.929828627644739,0.0,6.283905467465026,6.036165885006692,3.8014463521453172,2.0180956802961845
2024-10-07,28.18832849182525,24.95277614374895,12.274603391766037,12.126801476357594,4.943642853991727,6.042191515764368,5.863794724536333,3.655221584011469,1.952639817998272
2024-10-08,28.207405701247023,25.000506076002495,12.332924103379485,11.933979077253664,4.95309910595934,6.053749083148814,5.899748674817776,3.6622133302432904,1.956374847948115
2024-10-09,28.15283512012765,25.020983995153724,12.337519080787487,11.96978425995656,4.955084508206434,6.056175670377517,5.898976520602537,3.663681293314422,1.9449595514736695
2024-10-10,28.252650527028045,25.046126393712115,12.228845696683887,11.981463220587324,4.960063637309428,6.062261233698039,5.854312589365144,3.66736275265612,1.9469139489598983
2024-10-15,28.23885068331779,25.049360156765506,12.230424591111632,11.987546553098277,4.960704042547375,6.063043946205729,5.855068453144514,3.6678362543060956,1.947165319503084
2024-10-16,28.29754181065788,25.079728297602948,12.252239430496598,11.849402470207151,4.966718062788777,6.070394368384567,5.862166739978397,3.6722828895591473,1.949525930324534
2024-10-17,28.271564291092368,25.056704773619565,12.240991711819946,11.960693630739296,4.962158549580323,6.064821665655468,5.8264174528415005,3.668911685047748,1.9477362396037874
2024-10-18,28.2892285555095,25.029097374597264,12.229596644785842,12.006789258398166,4.956691258796166,6.058139464095623,5.819997924298368,3.66486928961779,1.9455902299012846
2024-10-21,28.291793324643834,25.03136657243985,12.221639170053308,12.007877822634972,4.9571406442830845,6.058688709511719,5.8205255792327835,3.6652015554346864,1.945766621765768
2024-10-22,28.284220518961295,25.031453857497038,12.22168178724206,12.01524245164433,4.957157929967563,6.0587098363243115,5.820545875564052,3.6652143360923644,1.9457734067069885
2024-10-23,28.193656122666177,25.03154114316296,12.221724404728027,12.105598669814421,4.957175215772593,6.058730963284244,5.820566172036869,3.665227116839176,1.945780191695528
2024-10-24,28.1881517037071,25.026654083143363,12.219338283139775,12.122758828361217,4.956207396305603,6.057548080388987,5.819429787502329,3.6645115322571877,1.945400305194438
2024-10-25,28.158602237137124,25.00041879514146,12.20652882575143,12.214880001383051,4.951011834485501,6.051197989883623,5.813329314943162,3.660670047290173,1.9433609539844754
2024-10-29,28.193121664695088,25.027352117739177,12.219679100607074,12.228039273084276,4.956345633091677,6.057717035380407,5.819592100982432,3.664613741518473,1.833539332901399
2024-11-01,28.192103500443128,25.025519859967964,12.218784495301309,12.233419216814854,4.955982777973792,6.057273548627928,5.819166047407043,3.664345454367088,1.8334050990968904
2024-11-04,28.19612575714199,25.026305080446846,12.219167881535299,12.227527704258666,4.956138280804183,6.057463606427453,5.819348634157528,3.664460429764545,1.8334626254634934
2024-11-05,28.19762770910863,25.025781594652663,12.218912288039489,12.227271935896914,4.9560346111663485,6.057336899902597,5.819226908384123,3.6643837786979105,1.833424274151324
2024-11-08,28.227653558834604,25.015316475834698,12.213802662654283,12.222158814728457,4.953962128799489,6.054803882097012,5.816793461868392,3.662851430487579,1.8326575846954856
2024-11-12,40.77964956549627,20.640481764704745,10.07777660457546,10.084671380609045,4.087582305077028,4.995901980213375,4.799516308127866,3.0222691058430384,1.512150985353177
2024-11-15,40.77113441134144,20.64344961077061,10.07922566424323,10.086121431660358,4.088170048871059,4.996620329145657,4.800206419228736,3.022703670771223,1.512368413967685
2024-11-18,40.83691732635439,20.671508191516583,10.092925349736177,9.953543689183675,4.093726690400567,5.003411736473682,4.806730860732012,3.0268121301913595,1.5144240254115608
2024-11-20,40.8376229175203,20.671865359356882,10.093099737996388,9.95198784245835,4.093797422903839,5.003498186758174,4.806813912711796,3.026864428259866,1.5144501920344045
2024-11-29,40.8377405184185,20.671924888530235,10.093128803292311,9.95172852944366,4.093809211892023,5.003512595429368,4.806827754987454,3.0268731447803217,1.5144545532261229
2024-12-02,40.8436214270301,20.67490178440038,10.094582281553933,9.938760974225662,4.094398747883555,5.004233134811253,4.8075199704327725,3.027309034820206,1.514672644842135
2024-12-04,40.84950402966624,20.677879537779965,10.09603617849709,9.925789683639847,4.094988453693818,5.004953881748037,4.8082123852741425,3.027745050420352,1.5148907992805056
2024-12-05,40.86981330901169,20.690932210220065,10.102409184633457,9.874407877445293,4.097573367820742,5.008113201033019,4.811247513763636,3.0296562794853563,1.5158470565867446
2024-12-06,40.87004891399758,20.691051488640902,10.102467422677154,9.87388832432916,4.097596989379966,5.008142071643001,4.811275249488632,3.02967374475048,1.5158557950931253
2024-12-12,40.869878478285756,20.69111112836703,10.102496541950801,9.873916784748188,4.097608800261708,5.008156507072817,4.811289117471048,3.0296824774585542,1.5158601643840974
2024-12-16,40.8697080415914,20.691170768436972,10.102525661392313,9.873945245331285,4.097620611211536,5.00817094258585,4.81130298553341,3.029691210216971,1.5158645337002574
2025-01-14,40.86947243721236,20.691051488640902,10.102467422677154,9.874464801114385,4.097596989379966,5.008142071643001,4.811275249488632,3.02967374475048,1.5158557950931253
2025-02-12,40.86694610847685,20.689918399164597,10.10191418837064,9.879688504915144,4.097372595562699,5.007867814286852,4.811011773011576,3.029507832861531,1.515772783350104
2025-02-19,40.86706389659424,20.68997803235888,10.101943304455094,9.879428757054349,4.097384405150891,5.007882248135674,4.8110256394751465,3.0295165646131843,1.5157771521625436
2025-02-20,40.867770639557484,20.69033583874353,10.102118004486483,9.87959960898471,4.097455264109671,5.007968852975909,4.80937946939603,3.0295689561801313,1.5158033655660523
2025-02-21,40.868241815113365,20.690574383208705,10.102234474531016,9.87856058656959,4.097502504777109,5.008026591200217,4.809434918029744,3.029603884898157,1.5158208416720937
2025-02-24,40.86800622597735,20.69045511028856,10.102176239173048,9.879080100771924,4.097478884307228,5.007997721921644,4.809407193553068,3.029586420438469,1.5158121035687018
2025-02-25,40.86918419881974,20.691051488640902,10.102467422677154,9.876482469862673,4.097596989379966,5.008142071643001,4.809545819132956,3.02967374475048,1.5158557950931253
2025-02-26,40.874485917073564,20.693735616731995,10.103777956199988,9.864791277406674,4.0981285464731965,5.008791748380119,4.810169733149391,3.0300667664589027,1.5160524381261722
2025-03-05,40.875664263490094,20.694332184215636,10.104069232048014,9.86219282270275,4.098246689000958,5.008936143879547,4.810308402692036,3.030154118464341,1.516096143506623
2025-03-07,40.86221243375749,20.709138069709805,10.11129824967193,9.840399753460764,4.101178804454796,5.012519817628172,4.813749967018341,3.03232206060948,1.5171808436892187
2025-03-10,41.288398913097204,20.925131138083124,10.222587492817386,9.972766506884458,4.143953457409449,5.064799614693948,3.7854093695778768,3.063948705038739,1.5330048023978122
2025-03-14,41.28863962525383,20.92525313199852,10.222647090698302,9.972241646388548,4.14397761673749,5.064829142572727,3.7854314385870182,3.063966567918385,1.533013739845178
2025-03-18,40.27098310176184,20.409500601792253,9.970685689363041,9.72645208157376,6.506576805756457,4.939994406817498,3.6921304959385344,2.98844783942784,1.4952289775687748
2025-03-19,40.27476576166825,20.411705885873157,9.971763040291684,9.71726655256506,6.507279853348404,4.940528182299695,3.692529437429861,2.988770746713789,1.4953905398100993
2025-03-21,40.273620593567266,20.411125501753595,9.971479504317523,9.71983364152159,6.507094826094457,4.940387703884256,3.6924244444685437,2.9886857643469016,1.4953480200458669
2025-03-26,40.27333625470661,20.411125501753595,9.971479504317523,9.720117980382245,6.507094826094457,4.940387703884256,3.6924244444685437,2.9886857643469016,1.4953480200458669
2025-04-02,40.27161863678263,20.410254987456273,9.971054230587605,9.723968327980758,6.5068173049416105,4.9401770012392605,3.6922669662211827,2.9885582998576044,1.4952842449330828
2025-04-07,40.27144881254384,20.410313019432653,9.97108258104104,9.72399597590092,6.506835805615335,4.940191047523114,3.6922774643531024,2.988566797151968,1.495288496438027
