date,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-01,356.5286029147238,1180.250317717236,153.99603634363314,219.85184980556807,94.02310804438879,146.3852655234126,50.15861468315522,51.8927539434763,40.05283692441352,47.63065753053526,2340.770043430543
2024-03-04,371.5320699577302,1187.2544637228311,154.46897535066745,196.28951000265985,100.99063214103465,146.3725935825997,50.53243693713615,51.8927539434763,38.45934036718976,48.26742255638411,2346.060198561709
2024-03-05,292.6021177854364,1187.7455014293316,153.93459010263132,195.79530431095625,180.85830793348396,146.3725935825997,50.78270776819117,51.8927539434763,38.30094110702835,49.335033569872,2347.619851533007
2024-03-06,288.9747747277402,1186.8806414688504,153.80871337856627,194.50825963438157,180.85830793348396,146.3852655234126,51.91367848574362,51.8927539434763,38.32311700345095,50.827154600592465,2344.372666699698
2024-03-07,283.9345102694042,1187.7835172517703,153.80871337856627,190.83022881343368,180.85830793348396,146.3820975382094,52.407884177447215,51.8927539434763,40.2080681993717,53.10810394691673,2341.2141854520796
2024-03-08,283.21854561347465,1183.541585064648,153.80871337856627,192.79754762463836,180.85830793348396,146.3725935825997,52.48074783712147,51.8927539434763,38.42132454475102,53.15879171016839,2336.550911232928
2024-03-11,280.3863668417887,1183.0758912397732,153.80871337856627,193.11117815975794,180.85830793348396,146.3725935825997,52.42372410346336,51.8927539434763,38.6779313462125,53.42490246723954,2334.0323629963614
2024-03-12,280.32934310813056,1183.753840073264,153.82138531937917,192.83873143228033,180.85830793348396,146.3725935825997,53.43747936849637,51.8927539434763,38.481516263612356,53.602309638620326,2335.388260663343
2024-03-13,280.2089596704079,1184.3842691287066,153.82138531937917,192.4332293262671,180.85830793348396,146.3725935825997,53.583206687844864,51.8927539434763,38.15838177288309,54.2295707088595,2335.9426580739078
2024-03-14,279.97769675057225,1186.266052339424,153.89328274356643,194.15661327682324,180.85830793348396,146.3725935825997,52.91792979516695,51.8927539434763,38.110861994834664,54.57171311080814,2339.0178054707553
2024-03-15,279.85097734244306,1185.7179908992655,153.8967041675859,196.42172269713137,180.85830793348396,146.404273434632,52.24631693208258,51.8927539434763,38.13620587646049,53.887428306910856,2339.312681533472
2024-03-18,278.44122392700655,1185.8383743369882,153.88720021197622,200.7586944403507,180.85830793348396,146.404273434632,52.10692558314054,51.8927539434763,40.28409984424918,49.81656732076269,2340.2884209760664
2024-03-19,280.3388470637402,1185.8573822482076,153.88720021197622,203.26140275090094,180.84563599267105,146.404273434632,52.13860543517283,51.8927539434763,38.120365950444345,49.829239261575594,2342.575706292797
2024-03-20,278.93504312451535,1185.2713049856104,153.83017647831812,203.80629620585617,180.96996040398653,146.404273434632,52.20196513923738,51.8927539434763,38.20590155093151,49.686679927430326,2341.204355193994
2024-03-21,278.54298594770466,1184.168846134887,153.83017647831812,205.23822551771528,180.84563599267105,146.404273434632,52.075245731108254,51.8927539434763,38.041166320363644,51.62548687180596,2342.6647963726823
2024-03-22,279.9064867791741,1183.8868954517998,153.83017647831812,203.93491640510723,180.84563599267105,146.404273434632,51.147026066562404,51.8927539434763,37.98097460150231,52.42698712822268,2342.2561262814656
2024-03-25,233.82814199822062,1182.9491718316442,199.5727148277294,204.22003507339775,180.84563599267105,146.404273434632,51.090002332904305,51.8927539434763,38.332620959060634,52.29709973489033,2341.4324501286264
2024-03-26,233.81863804261093,1182.6260373409148,199.61501376616292,204.5906893421755,180.86781188909364,146.404273434632,50.52610096672969,51.8927539434763,38.33895692946709,51.375216040750935,2340.055491696014
2024-03-27,231.95427875051115,1184.3605092396822,199.5136382396596,204.96134361095315,180.8836518151098,146.4169453754449,50.54510887794906,51.8927539434763,38.23441341776056,51.40372790757999,2340.1663711781266
2024-03-28,231.30167379864614,1183.8789754887916,199.53898212128541,209.04804452311748,180.88681980031302,146.4169453754449,50.57362074477811,51.8927539434763,37.98097460150231,50.81448265977955,2342.333273057135
2024-04-02,231.02922707116855,1183.9581751188723,199.56432600291126,209.15598728294705,180.84563599267105,146.4169453754449,50.57362074477811,51.8927539434763,39.6154237034482,49.85141515799819,2342.903510393716
2024-04-03,230.87317528804272,1183.6382086133463,199.5706619733177,212.55500414309103,180.84563599267105,146.4169453754449,50.57045275957489,51.8927539434763,38.32121621232901,50.49768413945673,2345.1817384407505
