date,CCB INTERNATIONAL SECURITIES LTD,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,IMPERIUM INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FOSUN INTERNATIONAL SECURITIES LTD,HUNG SING SECURITIES LTD
2024-05-09,0.0,37.111902547685844,8.706790536928633,1.8004039451760632,0.0,0.0,17.473800416791967,21.80352793939723,13.10357461402026,0.0
2024-05-10,0.0,37.104454528113735,8.705043163663518,1.8201117063842107,0.0,0.0,17.470293584790127,21.79915217066306,13.100944846385351,0.0
2024-05-24,0.0,37.11591425839955,8.70773172082062,1.820673848841511,0.0,0.0,17.47568929414745,21.774999797702908,13.104991080087968,0.0
2024-06-04,0.0,37.081556283946355,8.82309687676441,1.8189884622132686,0.0,0.0,17.459512155625678,21.723986351322672,13.092859870127619,0.0
2024-06-07,0.0,37.08384483647873,8.823641409484294,1.8129290508750167,0.0,0.0,17.46058969968699,21.725327084802064,13.093667918672896,0.0
2024-06-11,0.0,37.08384483647873,8.817469736119614,1.8191007242396977,0.0,0.0,17.46058969968699,21.725327084802064,13.093667918672896,0.0
2024-06-19,0.0,37.05640083623491,8.810944343656802,1.8609242358076852,0.0,0.0,17.447667942784797,21.740084727402508,13.083977914113303,0.0
2024-06-27,0.0,37.05651510196324,8.804496031485886,1.8670970991015672,0.0,0.0,17.44772174375953,21.74015176431271,13.084018259377068,0.0
2024-07-03,0.0,37.05480119002741,8.804088812113104,1.8716358732716893,0.0,0.0,17.446914763975617,21.73914625406726,13.083413106544922,0.0
2024-07-16,0.0,37.09139906446768,8.714017447541355,1.8734844298011557,0.0,0.0,17.464146538952026,21.76061733256435,13.096335186673432,0.0
2024-07-24,0.0,37.086820377118265,8.712941759849437,1.8855974977041077,0.0,0.0,17.461990705825126,21.757931128597686,13.094718530905375,0.0
2024-07-25,0.0,37.08453145732385,8.71240401558722,1.8916529102663429,0.0,0.0,17.46091298884184,21.75658827529456,13.093910352686185,0.0
2024-08-22,0.0,37.130363601118496,8.723171528022936,1.8939907720320406,0.0,0.0,17.482492635218428,21.659888569076685,13.110092894531409,0.0
2024-09-02,0.0,37.10972512501883,8.77390668007019,1.8929380195273386,0.0,0.0,17.472775197212954,21.64784917465123,13.102805803519457,0.0
2024-09-03,0.0,37.0891095794821,8.769032516435493,1.9474393826314704,0.0,0.0,17.463068555853642,21.63582315670233,13.095526808894963,0.0
2024-09-04,0.0,37.077666392834004,8.766326987051086,1.9776917603560855,0.0,0.0,17.457680635917068,21.629147807375414,13.091486416466342,0.0
2024-09-10,0.0,37.07537860279423,8.765786081500183,1.9837399959189872,0.0,0.0,17.45660345086844,21.627813231774073,13.09067863714409,0.0
2024-09-16,0.0,37.06623026519236,8.763623126637917,2.007925476169811,0.0,0.0,17.45229603964922,21.62247657589918,13.087448516451511,0.0
2024-09-24,0.0,37.06394388617005,8.76308255469594,2.013969981422746,0.0,0.0,17.451219518965274,21.621142823410732,13.08664123533526,0.0
2024-09-26,0.0,37.06394388617005,8.7013989411761,2.0756535949425854,0.0,0.0,17.451219518965274,21.621142823410732,13.08664123533526,0.0
2024-09-30,0.0,37.06623026519236,8.695766966152915,2.0757816366548125,0.0,0.0,17.45229603964922,21.62247657589918,13.087448516451511,0.0
2024-10-02,0.0,37.059371974213754,8.694158005659514,2.093900360317387,0.0,0.0,17.449066875970356,21.61847581199698,13.085026971842003,0.0
2024-10-03,70.29513210357662,11.80224750951855,3.602712322655003,1.006842403550842,0.0,0.0,5.588407460910414,3.3607106995291955,4.343947500259371,0.0
2024-10-04,70.01381791812318,11.761835552582736,3.7768245417626125,2.192406078098769,0.0,0.0,5.530123016486898,2.444856002948877,4.2801368899969345,0.0
2024-10-07,64.16570024496157,10.778488324186869,4.35895421082735,2.9146237021112937,6.331425836434656,0.0,5.021407622374074,2.6075569036583133,3.821843155445877,0.0
2024-10-08,62.641783210220794,10.522502308242583,4.6879781476124185,3.4271388070664695,6.181056283082851,0.0,5.26289903885678,3.5105426140322007,3.7660995908859087,0.0
2024-10-09,59.57739526692044,10.006350892167,7.307360357871478,4.585504346959332,5.6280663321473225,0.0,5.319485230435019,3.99447328415814,3.5813642893412614,0.0
2024-10-10,59.567906905468845,10.004757269725955,7.55262253536893,4.602614960684612,5.6038594367367,0.0,4.862417017204121,4.221697876999598,3.584123997811238,0.0
2024-10-14,57.22066027656497,9.610524301096838,6.1881949728617105,5.1516491231712385,5.383041871456028,0.0,4.648423636502452,4.903041708953932,3.4620863616909117,3.4323777477019166
2024-10-15,57.125865118637066,9.59460293345639,6.217862749238553,5.190618809956159,5.37412400329668,0.0,4.616771075211461,4.9971129811768895,3.453157302243083,3.4298850267837153
2024-10-16,56.62315911533725,9.510170698007354,6.296094946821146,5.684652012671865,5.326831863504586,0.0,4.576143619845142,5.166806908303922,3.424352344034329,3.391788491474406
2024-10-17,56.57355810184874,9.501839935251622,6.583127990105794,5.593323149014526,5.322165641004098,0.0,4.572134988660313,5.056330931171594,3.4087019258400906,3.3888173371032217
2024-10-18,56.59682783088444,9.505748214102246,6.5842537571398,5.601951755059179,5.324354744120545,0.0,4.574015590585849,5.0125329023837475,3.4101039866762677,3.3902112190479263
2024-10-21,56.52528975276275,9.493733000804824,6.639131020857008,5.582230974120021,5.317624789099558,0.0,4.568234060115151,5.067816819486365,3.42001357198276,3.385926010771555
2024-10-22,55.55673411360913,9.326105782093762,5.84519266428631,6.154325906648206,5.22373351856665,0.0,6.284901395511035,4.927893200414335,3.3658360812412864,3.3152773376292863
2024-10-23,55.0820834932975,9.253708109615385,6.393820007315866,6.270774767098024,5.181565282114684,0.0,5.977906095691407,5.245292561566363,3.309413831501566,3.285435851799196
2024-10-24,55.087209489257916,9.257713164904398,6.247184694896533,6.138025307890441,5.183807891800733,0.0,6.615069326152952,4.851722894139845,3.3324094246205047,3.286857806336674
2024-10-25,54.99142466306319,9.236450984927668,6.4172402478520745,6.3535980053078225,5.171902245730589,0.0,6.627537021778932,4.573194937003362,3.3493430108266726,3.2793088835096866
2024-10-28,54.88473314583423,9.218530900561229,6.502947549165217,6.3328356559068055,5.161867988554352,0.0,6.619279759449221,4.679350814120338,3.327507648344369,3.272946538064233
2024-10-29,55.293490367097775,9.287186442076445,6.617819494917293,6.430989318819249,5.2003112986443245,0.0,5.712137753860611,4.793002509572024,3.3677408184997337,3.29732199651255
2024-10-30,52.625394963326436,8.837566952025016,6.3283087311876995,6.149641343764309,4.948549225298635,4.502524026970152,5.614977183572526,4.6477090151308555,3.2076394331414515,3.137689125582927
2024-10-31,52.73093263506787,8.856774990964512,6.253282973561119,6.173321995520403,4.95930466587742,4.51231005261562,5.636022240100206,4.518930612356465,3.2146110876103915,3.144508746325989
2024-11-01,53.124823722795696,8.92118851902881,6.408595911923606,6.513583933886415,4.995372682802406,4.545127168383548,4.470321254664377,4.615618383864987,3.2379903020218266,3.1673781206283205
2024-11-04,53.10905835915554,8.91854106024685,6.612942827813355,6.3692057876808,4.993890252154289,4.543778352941368,4.468994638682818,4.586056376162973,3.2310941781063924,3.166438167055615
2024-11-05,53.09015226973991,8.915366183117571,6.6269047437787805,6.363971887328454,4.992112496371074,4.542160830761921,4.47482011667372,4.594806733077615,3.234393780239587,3.1653109589113737
2024-11-06,53.19619943143715,8.931926819963383,6.667449061926288,6.288117388712354,5.001385538044044,4.55505616249391,4.358305673654764,4.585509393368387,3.244859884191384,3.1711906462083306
2024-11-07,53.30944100904783,8.951940973954768,6.786644351575358,5.766856742602093,5.012592358514737,4.568241594858072,4.38296512427356,4.78493315060367,3.2580882245893372,3.178296469980576
2024-11-08,53.33170130572018,8.955679014686423,6.744778756394214,5.717115404106936,5.014685454800986,4.62527850102982,4.38479530861097,4.7898738994196925,3.2564687315416765,3.1796236236890993
2024-11-11,53.30847673853485,8.946779941771139,6.618996446119511,5.842284173660586,5.009702465634414,4.586446910576432,4.451663050859532,4.791068309003408,3.2681178663493218,3.1764640974908103
2024-11-12,53.17421384258212,8.926739116072241,6.564070335199919,6.06979461369594,4.998480710481101,4.5835990886386675,4.42535446072633,4.827601760188189,3.2607972682180133,3.1693488041974764
2024-11-13,53.09063443241908,8.912708037169798,6.722795914399557,6.075082423850444,4.990624081500557,4.579360238796677,4.41839867353435,4.790357051379561,3.2556719359818707,3.1643672109680976
2024-11-14,53.18910435192158,8.929238893362271,6.7545776162842674,6.020984508340769,4.999880447653012,4.565570057567631,4.404309948644189,4.714786539562999,3.2513113117192147,3.170236324944067
2024-11-15,53.19095222551956,8.929549109242046,6.790467528090503,5.953837211007351,5.00005415140653,4.562757402099865,4.404462961336743,4.746148679914245,3.25142426741578,3.1703464639673795
2024-11-18,53.15225943791111,8.923053471682143,6.754352279847568,5.927237881807216,4.996416953251272,4.556469198290488,4.401259015124805,4.870367876043729,3.2505436327594346,3.168040253282235
2024-11-19,53.23761631781922,8.937382947261364,6.744381910909744,5.777653962049847,5.004440667884658,4.551890894509718,4.40832696935989,4.909414880577044,3.2557636603825615,3.1731277892459575
2024-11-20,53.25979064912433,8.941105512323071,6.77396709887713,5.711632782153933,5.006525098650753,4.553786830949792,4.411650667063388,4.911459731560347,3.2556321808235005,3.174449448473751
2024-11-21,53.31451346536894,8.950292226502965,6.780927144199894,5.794933803483572,5.01166915103358,4.558465708521972,4.416183504046913,4.736326654090935,3.2589772439456017,3.177711098805632
2024-11-22,53.30736933033934,8.949092888985573,6.696640837507192,5.871579399707919,5.010997588286189,4.557854874952786,4.394747320342388,4.778869705888716,3.2555627678888976,3.1772852861009984
2024-11-25,52.72613131429501,8.851516267562802,6.611842652179259,6.933254267589338,4.956360071312325,4.509630861770908,4.354192364763832,4.694364839791359,3.2200656711818842,3.1426416895532854
2024-11-26,52.92174906517637,8.88435603147093,6.713235117721846,6.593882392575563,4.974748524732679,4.52636191759646,4.320090775266283,4.679262711405564,3.232012347120085,3.1543011169342163
2024-11-27,52.94052960866836,8.887508856874375,6.684566009496039,6.5917864660320475,4.976513932767764,4.527968204961399,4.323102503337625,4.679444618324404,3.2331593037026605,3.155420495835327
2024-11-28,52.91079990029508,8.882517916125709,6.6941124662026565,6.619118751700498,4.973719281693617,4.525425442823353,4.298507628554262,4.710806435173452,3.2313436648351614,3.153648512596215
2024-11-29,52.929572672068616,8.885669436834673,6.6757908511499915,6.6273805571551545,4.9754839591718785,4.527031065478395,4.322207764271102,4.70508615654523,3.19701010904627,3.154767428278693
2024-12-02,52.92487823037602,8.88488134702089,6.675198760390128,6.597228684231148,4.975042672417431,4.526629553009948,4.422342275692664,4.642584292834181,3.1967265590988605,3.1544876249287306
2024-12-03,52.8699697839317,8.875663469759397,6.675656733190019,6.620963084589176,4.969881170430642,4.520456600006181,4.5189799298224305,4.51225074379508,3.2849635740167415,3.151214910458633
2024-12-04,52.85826165108995,8.873697940984037,6.697799889920901,6.607686117158254,4.968780582910185,4.5194555382201695,4.529789940430882,4.50829881286212,3.2857124571578127,3.150517069265696
2024-12-05,52.84805808449723,8.869507721089146,6.702015373900151,6.623749321737746,4.966434291275026,4.517321420895434,4.527650943131864,4.512072547953294,3.2841609216200425,3.1490293739000625
2024-12-06,52.91098886453127,8.880069415494523,6.684880191980865,6.619817570546631,4.9723482566176695,4.522700588474816,4.530087604544191,4.439734056193238,3.2865942545059577,3.152779197110837
2024-12-09,52.893796862126074,8.877184075832089,6.667938888286551,6.666405103573004,4.9707326258191955,4.5212310585895565,4.518277212246664,4.4471530230793315,3.285526364119841,3.151754786327691
2024-12-10,52.875445014189715,8.8741040788962,6.625762313313582,6.586580586802107,4.969007997702232,4.519662387974197,4.516709566487567,4.582916253450058,3.299150536743958,3.150661264440386
2024-12-11,52.918416139148604,8.881315937541933,6.6429678612749425,6.56385880609152,4.973046240094966,4.523335453556785,4.520380232353972,4.518670636888144,3.3047869308415736,3.153221762207564
2024-12-12,52.75064086754121,8.856125570358888,6.73905292330207,6.867183702376075,4.9589410262181906,4.510505769108164,4.556181776896601,4.413028748228821,3.204061439888407,3.1442781760815697
2024-12-13,52.84719482283421,8.872335685313448,6.699723902735788,6.696714839188396,4.9680177949980875,4.518761728945179,4.5645213413901935,4.455056967839067,3.2276395026437914,3.1500334141118422
2024-12-16,52.704027497129466,8.845829012218974,6.557556404367207,6.8665581165358756,4.953175522535661,4.505261637854258,4.595035736640411,4.563898841426991,3.2680347444600146,3.1406224868311328
2024-12-17,52.78870903926541,8.86004193820962,6.627055524089869,6.743450395861079,4.961133975838706,4.512500411081601,4.602418753286902,4.501950483619907,3.2570708357094746,3.145668643037433
2024-12-18,52.77315076310289,8.857430641555561,6.614786892455125,6.766514741105088,4.959671793984287,4.511170453807464,4.589273200741493,4.566937288755095,3.216322696029016,3.144741528463979
2024-12-19,52.760516414894965,8.855310096139291,6.627936094659318,6.7634214950858835,4.958484405709453,4.510090440628138,4.585227921223331,4.555899257964341,3.2391252235211137,3.1439886501741663
2024-12-20,52.78773637825231,8.859878687061324,6.566497611997091,6.791969596839673,4.961042564215144,4.512417265778348,4.596437775096229,4.521398616011223,3.2570108223869965,3.1456106823616583
2024-12-23,52.801015105484254,8.864582729729802,6.567034359139669,6.763129522565135,4.963676568215253,4.514813077742138,4.598878196707039,4.504626450080901,3.2749631850084935,3.1472808053273216
2024-12-27,52.793229019382395,8.863275550232348,6.549845277370224,6.788675190330386,4.962944619917201,4.514147319265964,4.598200041911342,4.5113352395802675,3.271531037595913,3.146816704413958
2024-12-30,52.82516657413061,8.86863743760677,6.639386714400902,6.6968744560472455,4.965946980607296,4.516878177556478,4.600981748359489,4.463897354454308,3.2735101683209025,3.148720388516003
2025-01-02,52.78778012526072,8.86236075394234,6.7334763763020025,6.748164179427317,4.96243238453649,4.513681405146878,4.613944479234257,4.360475004570448,3.271193376373617,3.1464919152059254
2025-01-03,52.792450537066124,8.863144853485657,6.748817996525548,6.701574427315587,4.962871436959935,4.514080754217257,4.614352699104729,4.384454197463978,3.2714827960106336,3.146770301850552
2025-01-06,52.903154799580484,8.88197870488967,6.658240800792306,6.810389157938348,4.973417353192384,4.523673007030006,4.443876080160387,4.374856171580771,3.2769568537573104,3.153457071078329
2025-01-07,52.915274870496496,8.88401355918495,6.642029485541172,6.7905175512238864,4.974556759173823,4.524709376937505,4.35916672272207,4.477844547140998,3.277707601980298,3.154179525598799
2025-01-08,52.93170447334149,8.886771946338833,6.652962871639814,6.782276302874421,4.9761013035815225,4.526114248748793,4.345735012048963,4.464449684609122,3.2787252936444604,3.155158863172576
2025-01-09,52.93326972953655,8.8870347392147,6.638373987456678,6.783955425257439,4.976248453072932,4.532162339785419,4.34586352082678,4.4690173900928265,3.2788222496206347,3.1552521651360417
2025-01-10,52.921532564043495,8.885064171403386,6.663510242440905,6.785407652425275,4.975145043970742,4.525244463351388,4.344899890210067,4.466548217730713,3.278095219539879,3.1545525348841466
2025-01-13,52.956759686168475,8.890978498247105,6.6531536140428935,6.73371405549722,4.978456740241845,4.528256684117348,4.349271283128146,4.472479803827268,3.280277277674652,3.1566523570550475
2025-01-14,52.911364563475075,8.883357052709572,6.650406357231291,6.843221955647631,4.974189151819019,4.524375012183852,4.338153288530062,4.443520791263789,3.277465387552015,3.1539464395877
2025-01-15,52.9160570012578,8.884144872124464,6.656908472729822,6.8349603583779475,4.974630287165026,4.524776255818855,4.338538017114674,4.438002539314042,3.277756049162106,3.15422614693526
2025-01-16,52.884789794573415,8.878895380577426,6.723880996191772,6.761492924787266,4.971690861928496,4.522102641751428,4.33745165597146,4.490036890164823,3.277296486214349,3.152362367839565
2025-01-17,52.87854078677638,8.877846226620722,6.706839117792213,6.7252451687015045,4.97110339367758,4.521568298043585,4.366479797824859,4.523478102146279,3.2769092321215347,3.1519898762953567
2025-01-20,52.87502636883127,8.877256186471572,6.718947316230828,6.724798194901652,4.970773003793258,4.521267785197916,4.3661895924839005,4.517269721696232,3.2766914419095037,3.15178038848387
2025-01-21,52.83055080870256,8.869789127475794,6.716247093493805,6.769315221997552,4.966591863304092,4.517464743742469,4.3625169942633475,4.51937281460034,3.2990220480170094,3.149129284403038
2025-01-22,52.82353519050487,8.868611266312891,6.71387971445417,6.784646758446213,4.965932326128664,4.5168648482770895,4.361937675040963,4.517297168865262,3.298583955308144,3.148711096661734
2025-01-23,52.86721822344469,8.875945266899555,6.69728107887295,6.765153210355584,4.970038961260085,4.5206001218675524,4.3655448298149295,4.485591590356205,3.3013117574337456,3.1513149596947057
2025-01-24,52.86721822344469,8.875945266899555,6.69728107887295,6.769583361557088,4.970038961260085,4.5206001218675524,4.3655448298149295,4.482638156221869,3.2998350403665775,3.1513149596947057
2025-01-27,52.847287636718185,8.871360095797694,6.7676190817206185,6.67162523326165,4.967471518769732,4.5182648522800815,4.3411503460249214,4.582163338274286,3.2833708562714454,3.1496870408813784
2025-02-03,52.88475426527868,8.87764953785611,6.8137730720603935,6.59216611577744,4.970993258836278,4.521468122656453,4.344228049248931,4.557348898517193,3.285698635837804,3.151920043930725
2025-02-04,52.84338791565172,8.87070545804047,6.882235617551751,6.582582200635591,4.9671049577938495,4.517931439281679,4.340830002707143,4.562639221099618,3.28312856889834,3.1494546183398366
2025-02-05,52.90194423015638,8.880535180152695,6.857357319799176,6.560326815185884,4.9726090590931555,4.522937806676053,4.345640122135056,4.518938266408949,3.2867666382315655,3.152944562161078
2025-02-06,52.87812505959193,8.878272415511077,6.875181693053632,6.589674429829269,4.971342035909616,4.521785359944233,4.328284704279817,4.5192639430036285,3.2859291685089236,3.15214119036788
2025-02-07,52.89687726802056,8.881420923795632,6.870231703458842,6.540294348535136,4.97310502659664,4.523388924016213,4.329819647071787,4.56076257074717,3.2708405512386074,3.1532590365194153
2025-02-10,52.89296946120603,8.880764800428787,6.840173780454786,6.495485610894007,4.972737633761449,4.5230547543832405,4.333932334273464,4.637256623270311,3.2705989148007784,3.153026086527142
2025-02-11,52.89101577431047,8.880436775097824,6.9315239162544255,6.496723154018758,4.972553957699221,4.522887688081394,4.333772253512373,4.54769874661825,3.270478109969709,3.152909624437579
2025-02-12,52.92150973510363,8.885556731424652,6.919258762227468,6.475337421596948,4.975420850369141,4.525495328676174,4.33627086087036,4.488231413363821,3.318191483009661,3.1547274133581444
2025-02-13,52.88945292870504,8.880174372279782,6.915067473285169,6.492098924128967,4.972407026618645,4.522754043925697,4.333644197417738,4.525403059197484,3.3161815134812644,3.152816460960215
2025-02-14,52.91994508690904,8.885294025950689,6.944184822845825,6.54018996303565,4.975273749817969,4.525361530375047,4.336142657075576,4.400880642375605,3.318093379188753,3.154634142425844
2025-02-17,52.78417394827457,8.862497961347367,6.898353741829409,6.800612687642114,4.962509213102717,4.513751286133436,4.3250178718010295,4.396962164656664,3.3095804958997,3.146540629312992
2025-02-18,52.78845490134643,8.863216736219341,6.883429925245626,6.81885943011246,4.96291168731934,4.514117364751109,4.325368643578992,4.3869965756410725,3.3098489126945596,3.146795823091073
2025-02-19,52.79468298190738,8.864262435093567,6.885716818532191,6.812290065090449,4.963497220914959,4.514649948753838,4.325878958654862,4.381615068254945,3.310239414854764,3.1471670879430507
2025-02-20,52.820389355928654,8.868578552412753,6.883167592117033,6.768391325827775,4.9659140081520015,4.516848186788482,4.327985281795774,4.367518124088506,3.332508090968002,3.148699481921017
2025-02-21,52.83442156859576,8.870934570265327,6.882044400801587,6.836604164036827,4.967233247981519,4.518048128233725,4.329135050107497,4.3908166459991325,3.221226261651196,3.149535962327426
2025-02-24,52.81727209860293,8.868055162831602,6.876859756426379,6.838811290897821,4.965620938903372,4.516581619686817,4.327729860660303,4.420374927102114,3.220180687166338,3.148513657722328
2025-02-25,52.91908456983763,8.885149544561273,6.871637733230827,6.679186790123865,4.975192848222367,4.525287944681698,4.353811129138022,4.397852584012959,3.238214010427476,3.1545828457638923
2025-02-26,52.99115192902726,8.897249702167676,6.882476070202825,6.603907869764634,4.98196826795884,4.531450665643273,4.359740326005994,4.353512865671045,3.2396634187211846,3.158878884837265
2025-02-27,52.96371187786993,8.892642499302678,6.901104589513436,6.686298924663063,4.979388488898365,4.529104175077288,4.3574827510482255,4.295037704117237,3.2379858456414126,3.157243143868361
2025-02-28,52.99350525647196,8.897644827413007,7.016011175523605,6.638248675710312,4.982189516265903,4.53165190654534,4.364374923143258,4.210114457573517,3.2072400912775723,3.159019170075527
2025-03-03,52.988210563628776,8.896755844958255,7.017900504976518,6.602061129069881,4.981691735206743,4.5311991396486935,4.363938869242714,4.22745596877082,3.23208269868792,3.1587035458096797
2025-03-04,52.92397424363568,8.8859705240486,6.9886954847564535,6.771463810635795,4.975652551376872,4.52570607704494,4.3586485722001616,4.186849886664788,3.2281645233755514,3.1548743262611487
2025-03-05,52.89738532531898,8.881506226954414,6.9083469780051034,6.905482568483288,4.973152791652633,4.523432369695336,4.356458794268445,4.174402924289497,3.2265426987856247,3.1532893225466827
2025-03-06,52.949023537104225,8.890176317105352,6.885509183570522,6.836790351232186,4.97800756312227,4.527848125923476,4.36071155157334,4.185873383040539,3.2296924366070576,3.1563675507210323
2025-03-07,52.99291690501522,8.897546042811568,6.900098957300123,6.783245439136361,4.982134202346858,4.53160159464414,4.346562738186642,4.17454025504779,3.23236976791346,3.1589840975978416
2025-03-10,53.07993850595592,8.912157027567831,6.957765540249032,6.62831738068811,4.9903155465662525,4.539043102842269,4.331459261470961,4.160637035664787,3.2361950184355948,3.1641715805592336
2025-03-11,53.13035680794277,8.92062229405113,6.948048764839071,6.581183924059957,4.995055628098339,4.5433545405027465,4.335573524358889,4.139358490063667,3.2392689379298587,3.167177088153575
2025-03-12,53.16428543349614,8.92631893287876,6.7698186943497625,6.696768957189068,4.998245431107505,4.546255890770694,4.338342187313644,4.149427341058922,3.2413375094483783,3.169199622387132
2025-03-13,53.14849928875284,8.923668428662436,6.751477296723039,6.742289497437549,4.996761295184401,4.544905964726423,4.3355693404629925,4.148195245864306,3.2403750546223833,3.1682585875636318
2025-03-14,53.17297181095495,8.923321359854802,6.762012754648823,6.7394526600361955,4.999062081723466,4.54699869196457,4.337565677487802,4.108515770655045,3.240381762816695,3.1697174298576525
2025-03-17,53.22435840376104,8.931944896692784,6.752193057740476,6.705822745468905,5.003893197210469,4.551392931412096,4.341757519953017,4.0723433071568085,3.2435132819421293,3.1727806586622713
2025-03-18,53.24098146022579,8.934734525892846,6.757276386465286,6.685608506384032,5.005456015469917,4.552814424577277,4.343113539688622,4.060230020454463,3.2460135378429564,3.173771582998815
2025-03-19,53.264746703879354,8.938722734546483,6.775171682195749,6.5665846271019745,5.007690307147912,4.554846670060774,4.346540084904872,4.123046461786923,3.2474624649760377,3.175188263399927
2025-03-20,53.281395002047184,8.941516599729988,6.749010297714182,6.5790556472829245,5.009255498508513,4.556270321728424,4.347898628778819,4.145172320338912,3.214244991440314,3.1761806924307447
2025-03-21,53.27901603659642,8.941117369209328,6.762103685619612,6.55643735676295,5.009031839841833,4.556066888434696,4.365564132462579,4.14052233385105,3.2141014783475237,3.1760388788740173
2025-03-24,53.263161694261186,8.93845674320352,6.760091473031743,6.584243542788448,5.007541292315535,4.554711130586205,4.364265062896525,4.139290230418763,3.2131450518042315,3.175093778693843
2025-03-25,53.20260580593356,8.928294443949303,6.764295144766839,6.6495800407831345,5.00184812462425,4.5495327940058194,4.359303248025339,4.1635644760530655,3.2094919668812145,3.171483954977482
2025-03-26,53.26593552300084,8.93892223844289,6.782762584606165,6.664935054732066,5.007802074092467,4.55494832996065,4.36449234425711,4.031630334930688,3.2133123853572143,3.175259130619908
2025-03-27,53.28892979439782,8.94278106495047,6.842256651714727,6.556168749504768,5.009963882739276,4.556914647027457,4.36637644373811,4.045279379543303,3.214699534129627,3.1766298522544445
2025-03-28,53.287343345232344,8.94251483202719,6.84205295289028,6.557462103116831,5.009814732567721,4.556778984452381,4.366246453620237,4.046647484109475,3.2146038302486737,3.1765352817348713
2025-03-31,53.265142971023636,8.9387892348558,6.861521171047627,6.553242242467425,5.007727562241764,4.554880556189862,4.364427404309976,4.0657923984165665,3.2132645739922325,3.1752118854551066
2025-04-01,53.32544421464721,8.94890880043444,6.832049077424611,6.460857959681272,5.013396789486596,4.560037117249775,4.369368354160197,4.094228860222801,3.216902297259186,3.178806529433917
2025-04-02,53.32544421464721,8.94890880043444,6.861841071657358,6.3491379813084725,5.013396789486596,4.560037117249775,4.369368354160197,4.176156844362853,3.216902297259186,3.178806529433917
2025-04-03,53.30083117479533,8.944778317281793,6.87654084728542,6.36705222593188,5.011082792167113,4.55793237387734,4.367351616390594,4.181673846672629,3.2154174949174865,3.177339310680418
2025-04-07,53.1615221812566,8.92139991890896,6.855598028302386,6.589499397890935,4.997985643681254,4.546019595828155,4.355936947149999,4.181139616462815,3.2218637695774177,3.169034900941472
2025-04-08,53.135482775080476,8.917030067433375,6.840365694840964,6.648612069243054,4.995537546393999,4.543792879099902,4.353803336094663,4.1776073307702655,3.22028564660618,3.167482654437119
2025-04-09,53.003313037794165,8.89484975665356,6.8736913428163575,6.823071806688436,4.983111595774417,4.532490602734858,4.342973641640513,4.179060718110266,3.2078336717420246,3.159603826045402
