date,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-15,42.78566011027377,21.603287434382114,14.170833545381898,8.143993966616083,4.891537430251845,1.9613307855958422,1.6277871221675078,2.2524611523817404,1.7256532322088645,0.8374552207403392
2024-03-18,42.848163505093844,21.53840108075914,14.377107019322988,8.069548344811487,4.906186908598331,1.850887537248364,1.5845144475101443,2.2665653473633856,1.7281626246845885,0.8304631846077288
2024-03-19,41.169975438103954,22.050791684658254,14.714760155100903,8.785519774166485,5.042325396597277,1.690439646344714,1.6241682698239148,2.2946724893573216,1.7740352363948986,0.8533119094522787
2024-03-20,41.123806252605725,22.190350182742385,14.706042085911793,8.754541846006724,5.0567172986520275,1.6243304532113816,1.608798069771689,2.3034719146544425,1.7724166921542786,0.8595252042895508
2024-03-21,41.070490204682386,22.05694285809591,14.81975790215276,8.71884552137856,5.045379649227525,1.5997778493326187,1.607811906819865,2.448129500754025,1.7735849046085082,0.8592797029478471
2024-03-22,41.194978221927244,22.03941735528983,14.832772380198314,8.54391071243612,5.035155541897115,1.5987908789801903,1.601767609642726,2.5291419004856155,1.7643998178526958,0.8596655812901536
2024-03-25,40.930990535933,21.999356534166246,14.66027581964461,8.61166418467452,5.016474223936287,1.6465983427630635,1.5923919480967588,2.9158026365710805,1.7707419568100993,0.855703817404339
2024-03-26,40.958001524575934,22.132513032367054,14.639535643563976,8.553541769486838,4.987142546007637,1.6453145336269328,1.581437599934392,2.8931077360259723,1.7564383993407917,0.8529672150704672
2024-03-27,41.06124243957361,22.14244512558999,14.674148081042308,8.461619911464496,4.991197676731991,1.6691697338119225,1.574669797488915,2.826478327614333,1.7502434512925782,0.848785455389858
2024-03-28,41.016599891924,22.06612929921138,14.774191499941109,8.469611332075662,4.985009506069011,1.6949474020061004,1.5739615281520225,2.818069229937321,1.7512199610459551,0.8502603496374451
2024-04-02,41.087106339560634,22.234005288888497,14.863450897260986,8.203872520688703,5.010086611178352,1.661182607992019,1.5792133766067413,2.8267542947637736,1.7598252769207408,0.7745027861395498
2024-04-03,40.81651753897803,22.40890098330692,14.83864617561576,8.184154941486653,5.014535031415494,1.6447189264062647,1.638410080716959,2.913145372300561,1.768119031815961,0.7728519179573952
2024-04-05,40.91068605571194,22.43661419330519,14.851956779576222,8.198023365221092,5.0315655630960405,1.6366978690672769,1.6398328721656414,2.7086899964442783,1.7721159881639632,0.8138173172483569
2024-04-08,40.89405020266253,22.43467871685535,14.843630382303937,8.204714707344401,5.03295989430325,1.5957997163614315,1.6391681849594089,2.8228638282904797,1.7708540147645853,0.7612803521546277
2024-04-09,40.924206311320724,22.42117828889635,14.834697989504583,8.18985814357815,5.026031735984801,1.591132674991628,1.6384486747142415,2.8226478219914717,1.7652958020859237,0.7865025569321245
2024-04-10,40.95225315523541,22.39108741762517,14.801471315208076,8.25320352500016,5.028207602283861,1.6157364123000297,1.627747007289359,2.8475474644197987,1.6936273839169007,0.7891187167212288
2024-04-11,41.14072458053077,22.244983650297932,14.709643850868707,8.302221675709758,5.012619931103401,1.6179328784729705,1.6234646940441757,2.8395905856717225,1.6884366337411318,0.8203815195594316
2024-04-12,41.04803384078136,22.266683777875226,14.722868775840178,8.410821917198945,5.00939796666339,1.767777504854947,1.603580445644483,2.6580047994930114,1.691159194988941,0.8216717766595195
2024-04-15,40.80200748709483,22.48769256341371,14.575197349389816,8.447062343458587,5.017163453259989,1.7766848700696891,1.5457327062171895,2.829297029719051,1.695969842400204,0.823192354976935
2024-04-16,40.564233195759414,22.52223916064309,14.583264020547471,8.559661258245924,5.035354144934178,1.8083540190057965,1.5520296838349217,2.8383224855323013,1.697880690126587,0.8386613413703152
2024-04-17,40.68262412542667,22.441965927868893,14.499962937102923,8.548378217031035,5.0282103802758655,1.813887353226367,1.5480895904150507,2.907746825593039,1.6918243801881068,0.8373102628720496
2024-04-18,40.22965163728718,22.447825032016627,14.749549267362125,8.662009211213817,5.041897745457793,1.8373507177852264,1.5436434375034538,2.9539689382693757,1.6987466440731316,0.8353573690312699
2024-04-19,40.155835017849064,22.46939909361922,14.770799874329802,8.669777550966101,5.0342859858324065,1.8595672803443777,1.5417097271518239,2.952684489493793,1.6966743248419298,0.8492666555714786
2024-04-22,40.2195479372093,22.44031081045119,14.776796873488898,8.666977237735898,5.0350700857517605,1.8476216031700143,1.5377168918185657,2.921414905790857,1.6964791532025747,0.8580645013809436
2024-04-23,40.1262982548356,22.64680384841685,14.783062865703256,8.552610880270233,5.032451469229225,1.8440492718605608,1.5170597597491466,2.9230023035900676,1.7003432963118952,0.8743180500331629
2024-04-24,40.153783533216,22.621387565028527,14.73675836300406,8.648876623628832,5.030704470874524,1.8190255948430731,1.5170854632654676,2.8995567534139433,1.6948062238467814,0.8780154088787934
2024-04-25,40.16972450388246,22.64801995239593,14.731042189852674,8.560044894684982,5.031378082756955,1.860684127343757,1.5140947232157838,2.8976227193429307,1.6942917381070188,0.8930970684175046
2024-04-26,40.306172930499926,22.673623790505,14.696475917790877,8.466763076351318,5.025317944163118,1.823979610462707,1.5166253296283196,2.901552578521832,1.6961055331302013,0.8933832889467006
2024-04-29,40.45315332590199,22.519127690695456,14.612577695687282,8.493945440024804,5.043434504747929,1.8278429846447146,1.512707607485979,2.9122312729785462,1.7308524591209937,0.8941270187123072
2024-04-30,32.838995286182964,17.8139457898688,11.837108194145959,6.841255178727386,4.173423749923796,1.5125111681298775,1.229867142978231,1.6636659576166828,1.4139967346804936,0.7172701579606602
2024-05-02,40.025464094646594,23.05673702468142,15.65758655636525,7.844239218117383,5.346331679775014,2.0428013471543305,1.5683852135378564,1.8288760256416803,1.7493710901556634,0.8802077499248058
2024-05-03,40.92042846074777,23.006854233536185,15.56698113561433,7.703258327938819,5.2957318409251615,1.7814940111986672,1.6187384621848988,1.452542034099772,1.765872399800461,0.8880990939539355
2024-05-06,41.1062490740077,22.944391841151575,15.524717605186982,7.7348457894580696,5.160086485390615,1.785169694264539,1.6132962266019093,1.4469904079800497,1.797738769263556,0.8865141066950025
2024-05-07,40.987248868422164,22.88045433073488,15.481455975047908,7.840846258070323,5.145351216109407,1.9299060281422542,1.6114486660716651,1.4047700094050632,1.8165119978456112,0.9020066501507187
2024-05-08,40.227816641579075,23.49518570506655,15.548516887186658,7.826876744144452,5.2920758030979,2.013471969287566,1.6670109376804114,1.189525210806015,1.8306811484342969,0.9088389527170763
2024-05-09,40.35554177843771,23.638596816898215,15.375153779836737,7.845728769574854,5.252534785336693,1.9610658204519487,1.671913137307842,1.1514852936963063,1.8332265435556376,0.9147532749040572
2024-05-10,40.32006554479593,23.668020278119656,15.326077172141334,7.928438975798067,5.337859545687163,1.874054735534781,1.6558325289825635,1.1345828458618359,1.8304982299747836,0.9245701431038857
2024-05-13,40.44700228577125,23.597303703134315,14.943449451015848,8.006018734277072,5.373263738589024,1.8792167701254334,1.6483279275603118,1.2485693827911148,1.8589761532691693,0.9978718534664622
2024-05-14,40.42464439128914,23.666106958114675,15.03721072873743,7.900675828913549,5.351368681954942,1.874295276330748,1.6274340503953595,1.2891421005884771,1.8844992531334315,0.9446227305422454
2024-05-16,40.36728875319785,23.592983414568813,15.100698608620041,7.841399960327274,5.387884171079568,1.8074850075286462,1.6416902769530137,1.426976417187487,1.910131298601124,0.9234620919361879
2024-05-17,40.521615853563894,23.351917801512705,15.250782858310737,7.668219895467322,5.429726680464129,1.8969784958595712,1.6235203620360559,1.420282483026523,1.9130009706503692,0.9239545991086933
2024-05-20,40.66821146363384,23.166032550889007,15.221154455854489,7.62732294859635,5.316736284526979,1.8315345121314612,1.6068407503737239,1.6941948200762564,1.9402291366516806,0.9277430772662106
2024-05-21,40.180757687409915,23.084518698235186,15.394219677454066,7.330936393711227,5.259708722597923,2.3792031387198382,1.5489602993952136,1.902269389182042,2.014469020013672,0.9049569732809191
2024-05-22,38.731424155353444,24.06583249837537,15.67485528635405,7.426837977140452,5.476133245969938,2.409690450498763,1.4671910518549272,1.7324794866157927,2.0476179713884246,0.9679378764488396
2024-05-23,38.54878631130852,24.276162351671974,15.745343821296522,7.42009055513293,5.515537674736586,2.3299274674107577,1.4841081779056657,1.6549925340788554,2.0536423623404656,0.9714087441177262
2024-05-24,37.86426683490273,24.37184691554812,15.93280493937314,7.397363930976403,5.491939083746671,2.3510378829009775,1.4517242720126344,2.106561118287853,2.0510828009907893,0.9813722212606797
2024-05-27,38.40982567145714,24.43409840624189,15.711970859721946,7.401388935392935,5.52886417744228,2.2894505621508747,1.455903710463909,1.8214226643758034,1.9858177230692693,0.9612572896839481
2024-05-28,38.81678091045309,24.19373145358658,15.804743290099488,7.559515587975185,5.587882043730581,2.0809194493115895,1.4018347228223758,1.6463324260695638,1.9194043857414504,0.9888557302100914
2024-05-29,38.897265887906265,24.060630937849055,15.886200941576789,7.7213621944344055,5.601259743267038,2.1270140437297678,1.437532113750446,1.36194321588873,1.9217349782865867,0.9850559433109238
2024-05-30,38.658678622543725,24.124902066456823,15.818818587504655,7.877066279449115,5.662914816783221,2.122917305363377,1.4629256267401338,1.3512479583278258,1.9270588081807045,0.9934699286504256
2024-05-31,32.113625399254616,20.098954293171115,13.220339251228392,6.601025948373673,4.680385334634556,1.7444501352056256,1.2299821694693205,1.1263003615500373,1.5854147056363614,0.8531487325163088
2024-06-03,38.32730607313075,23.982829532766896,15.84779397627891,8.034583277729144,5.7977395987594695,2.111354117562709,1.5346158121057891,1.327199075030948,1.9265410169848352,1.110037519650547
2024-06-04,37.960837889878704,23.39917323625816,15.61140079145425,9.374593691944677,5.756755563396729,2.0442728213272434,1.5264176157631992,1.3031651971458726,1.9176885019765808,1.1056946908545842
2024-06-05,38.31723320213708,23.22572436710041,15.436929095809223,9.562381768765505,5.669127243756476,1.9257990231404394,1.526134910119051,1.3074628697858013,1.9227275858366306,1.1064799335493836
2024-06-06,38.082865878604274,23.458331188467508,15.754612112756766,9.331989320219717,5.673806192952352,1.8858336393960131,1.5244770205229714,1.243757866378173,1.9438904009914073,1.1004363797108194
2024-06-07,38.76554027449745,23.460226650620452,15.911601675689816,8.498740292048943,5.695466150904763,1.837064654631386,1.5330967040354262,1.2370746222752058,1.953949412301217,1.107239562995343
2024-06-11,38.314352514029736,23.77246055839255,15.848498727255263,8.682935473942784,5.698216409385208,1.8190356924391236,1.5629931749769232,1.242326031943605,1.9269248675044937,1.1322565501303128
2024-06-12,38.34928983442129,23.792549748321075,15.80824421004811,8.464281391260691,5.695590067030146,1.8928506267979939,1.594158029381294,1.3410214639100475,1.9250289580907978,1.1369856707385473
2024-06-13,38.450137189296576,23.678043429590808,15.689629417310599,8.587456044144473,5.717583622063554,1.865236660156537,1.6066645037065508,1.3454378435609502,1.9278986260701538,1.131912664099798
2024-06-14,38.19651564636057,23.73202504497474,15.654625114185116,8.809430762499884,5.717513410249383,1.8769530953158036,1.6153859475971928,1.346990972149975,1.9125215617758908,1.1380384448914438
2024-06-17,37.6492578046499,23.28052116371408,15.282323050499219,9.377486195054898,5.62391676112508,1.858682137300557,1.5841432655212848,2.3416126604243623,1.877873105115882,1.1241838565947382
2024-06-18,37.56023490280085,23.27619593732543,15.281937442921636,9.528004007445151,5.596447361122599,1.8796052180201366,1.6162429324007581,2.2592359686269345,1.8808789719751564,1.121217257361353
2024-06-19,37.86353201199021,23.309184205546465,15.072263136120364,9.326344590997948,5.672266133247055,1.7724847576101637,1.641451523413476,2.3366799827745606,1.8848042176595512,1.1209894406402041
2024-06-20,37.70012992811604,23.41682985861906,15.058204301673966,9.412167829544682,5.744444465678574,1.8167490756566114,1.6527324123669047,2.2362673377077074,1.833231935196263,1.1292428554401857
2024-06-21,37.95663926777004,23.2477718471742,15.014876136741107,9.28382124162783,5.728987032482438,1.918158582530918,1.662758798206824,2.2314695561685536,1.8267252563456509,1.128792280952439
2024-06-24,37.914887038759744,23.318216603655912,15.070142445348022,9.213679900175762,5.768879263411275,1.8526408003485917,1.6617358127208253,2.231647461804811,1.8268930372401726,1.141277636534883
2024-06-25,37.96767125901562,23.242152209019967,14.980475393345124,9.272433023000156,5.794566741156938,1.810980259270905,1.6624388184882057,2.304101934589544,1.8271302264396894,1.1380501356738484
2024-06-26,37.574005066916975,23.362945375044504,14.960553405523399,9.568085437266074,5.811110765487289,1.7706579948506689,1.669758616750238,2.308605899872652,1.8292891698815075,1.1449882684066885
2024-06-27,37.80841307773349,23.339989025209995,14.947617586857953,9.59145025626106,5.845506573711864,1.7635348826798019,1.660948724383546,2.0695294427216715,1.8282850220681897,1.1447254083724232
2024-06-28,37.68943947934655,23.319008434188582,14.933136772518385,9.597640919163904,5.842086093877838,1.7656441541326025,1.6592077252795858,2.2272369283899724,1.822821079180307,1.143778413922278
2024-07-02,37.70234023007837,23.24586383343701,15.014834197457647,9.65020579887265,5.837550114835786,1.7898227120407233,1.664585986383376,2.1282454345295294,1.8225153107321455,1.1440363816327646
2024-07-03,37.74815993862754,23.33264324508875,14.975648249206387,9.559017290696598,5.846933417023468,1.8081926363202783,1.6718960858409566,2.0884485930930574,1.8217318536671845,1.1473286904357882
2024-07-04,37.90062036248611,23.359576963759764,15.077302644742039,9.176323310910378,5.9184233948865,1.838961613160795,1.67060673065371,2.076022620605688,1.8295027765519933,1.1526595822430203
2024-07-05,37.69852201966613,23.368218368498532,15.140193822704715,9.295121079046126,5.88835602513692,1.865007547024601,1.681493540628553,2.077828009457313,1.8309759068763192,1.154283680960787
2024-07-08,37.60018738551034,23.396716225694007,15.150663309603996,9.560586659308571,5.920593743712523,1.8878486998048667,1.6831232028402348,1.813771944492497,1.830583053972052,1.1559257750609107
2024-07-09,37.620792185984584,23.400395819557318,15.165545626288509,9.542643888775014,5.917389492373693,1.8703172702097186,1.6860448248197528,1.8136029065625874,1.828569529714052,1.1546984557147646
2024-07-10,37.68023910538687,23.327914815539604,15.006823422566463,9.686992613488183,5.96772678727592,1.8669053310259507,1.6789598316310648,1.8637254680195054,1.8377381863104887,1.082974438755956
2024-07-11,37.65059355284529,23.11916607947247,15.029593418803103,9.644258542511855,5.9643825660273935,2.010340320137741,1.6759965687516138,1.957081934933145,1.8345556808516774,1.114031335665716
2024-07-12,37.70914049531332,23.298359479488916,15.064617586512554,9.299883218748032,5.988491421495859,1.9914121522468877,1.6733346270795602,1.9752614733011806,1.822674690882172,1.1768248549315141
2024-07-15,37.77700778966053,23.083881671612446,14.954821063619416,9.54927644562426,5.998504095764437,1.9461462796250557,1.679070139702155,2.00975511471737,1.8259650341900464,1.1755723654842827
2024-07-16,38.28721086642554,23.045051695471223,15.210533321118923,9.092387068512812,5.963090102261436,1.944737388665449,1.6774752965433495,1.776060687036397,1.832012215410967,1.1714413585539
2024-07-17,37.95180228218701,23.112705604806894,15.335973009585214,9.148352336882185,6.032005482222483,1.9338204955824012,1.6870051958989778,1.7857285750291563,1.8410099402679483,1.171597077537737
2024-07-18,37.850385578263634,23.137933352625982,15.426853029373971,9.136821134941458,6.014143477020912,1.9373790081917228,1.687646729794621,1.7898746789470552,1.844023844681921,1.1749391661587212
2024-07-19,37.764189885510035,23.219047925519828,15.422672141287613,9.050290421668313,6.018814270404478,2.0226209439068015,1.6788837457979242,1.7977205594799095,1.84543076470959,1.1803293417155076
2024-07-22,37.40485993164938,23.09023188022572,15.368203532592945,9.663305338428257,5.99420290655951,2.0826887160011043,1.6731409421908878,1.7065577215371295,1.8400639608524432,1.1767450699626196
2024-07-23,37.33366453972919,23.17476213583642,15.402618148180306,9.66374732975351,5.9790046698295845,2.0475817755857464,1.6795566022530926,1.6869873726468156,1.8381967833714197,1.193880642813915
2024-07-24,37.23600500863715,23.180170247291954,15.344910926936567,9.975732908173647,5.994287000906012,2.0252120147277206,1.6822747137514982,1.513658823636227,1.8416085937794542,1.2061397621597703
2024-07-25,37.10782244026563,23.242884714331737,15.313171876360759,10.054088733291893,5.995440779231128,2.045111499903856,1.6809855099365774,1.514641304790329,1.845750905418822,1.2001022364692684
2024-07-26,37.213347143837275,23.16642729487282,15.234540618909268,10.058032258579864,6.010539744534201,2.0415709529851203,1.7148361194267832,1.5135419922386195,1.844079824784247,1.2030840498318003
2024-07-29,37.29608291176604,23.250851418441904,15.101214128278304,10.044086339463867,6.021161833234576,2.014691615761918,1.7193230843717018,1.5156590707941258,1.8414436782070627,1.1954859196805
2024-07-30,37.24587505428056,23.30804113013074,15.073609687567188,10.055871282948017,6.031317817289842,2.017856805678795,1.7139752887280721,1.515581603754074,1.842123904200474,1.19574742542224
2024-07-31,30.795967545644537,19.181447918094953,12.44628345309305,8.502929910962495,5.001546727837836,1.6443386015753219,1.4196656640219825,1.2082023850227437,1.5226466911395866,0.9872545352551243
2024-08-01,37.15545316877492,23.245107738566624,15.089433490562824,10.294799253027165,6.015652351804945,2.0002052411697795,1.7167476728131454,1.460022486157299,1.8398730673058226,1.1827055298174804
2024-08-02,37.22732497975113,23.183402146864132,15.09484689941685,10.284994111946059,6.028277297247509,1.979607238607629,1.7105376488682125,1.4721604678965756,1.83839985419192,1.1804493552099793
2024-08-05,37.167647011339774,23.275428566545227,15.02851434169275,10.243072043068773,6.0015395752925444,1.9906956060743546,1.6889509809238246,1.598613241573899,1.8319450247682265,1.1735936087206285
2024-08-06,37.18341021058255,23.27864023940461,15.034926316414122,10.304273474445448,5.988076226378911,1.9137422954529704,1.6842406138816042,1.598424196811587,1.844764750764192,1.1695016758640038
2024-08-07,37.136345553651445,23.502910511916724,15.075728797412049,10.080516090476996,6.009492227234763,1.875656672172538,1.6836091071687482,1.5968088892759698,1.8557155237865113,1.1832166269042501
2024-08-08,37.201606426919646,23.496306166782123,15.144216225799955,9.988121572892696,6.009304293814557,1.8629818939457883,1.6821126404235425,1.5511517228101563,1.8831229380532155,1.1810761185583163
2024-08-09,37.25502727150129,23.347256688513486,15.283383420833765,9.902680309861843,6.020792575472847,1.825935840499165,1.6849273186376295,1.6148576485730246,1.8864130847414295,1.178725841365517
2024-08-12,36.43911188892008,22.877816441396185,15.066849612732147,11.660404881807194,5.883710854444923,1.79924152354065,1.6469918742273544,1.6175116712347413,1.8459807069083949,1.1623805447883269
2024-08-13,36.21773074356895,22.954368200681557,15.233375785794562,11.63284460010249,5.8692281451380115,1.7692025187529787,1.649401328934369,1.662651386389316,1.847294156627586,1.1639031340101835
2024-08-14,36.24305514594504,22.95275240847062,15.258859371078511,11.674541843929111,5.888912934605037,1.7067404097943717,1.6485771484549945,1.6194674908420141,1.8437508847153041,1.163342362164996
2024-08-15,36.361335150295574,22.999444571599994,15.30364703238515,11.433649305378346,5.9576811802119165,1.7073484938472192,1.6542572691395474,1.5984357229719446,1.817883552918958,1.1663177212513536
2024-08-16,36.383583788041065,23.030727752272302,15.275662863596457,11.414040657765954,5.988002671040638,1.7113815871949298,1.6545158629348329,1.5615104299213105,1.8149871241793119,1.1655872630531914
2024-08-19,36.41292075094392,22.95343148476159,15.316434971451951,11.42009797736721,5.988001728927811,1.7162623970129156,1.652329197407214,1.558539731990224,1.8143733369216972,1.1676084232154664
2024-08-20,36.36400374981229,22.945759196039386,15.249083247297188,11.435418336354296,5.974719263055863,1.7421124653425837,1.6541930535800233,1.6527993045949534,1.8162264045898464,1.1656849793335706
2024-08-21,36.611877660327224,22.888676723086014,15.091228629241762,11.440468434735031,5.968441735997127,1.7283887912880984,1.6503735749079453,1.6408280750774096,1.815526345720577,1.1641900296188137
2024-08-22,36.40592743599615,22.903170863415735,15.213496616801866,11.635749189498677,5.9662292250101325,1.7438508674557633,1.6112906643537637,1.5395411541564863,1.8177749611577037,1.1629690221537257
2024-08-23,36.43384593181082,22.91056463452959,15.085437935537795,11.75089631644104,5.9590579300456445,1.7465084444918022,1.625692935333557,1.5128047014753843,1.8154322462968144,1.159758924037552
2024-08-26,36.42821841456827,23.04030502962155,15.129735352587337,11.615427500543143,6.004425684997332,1.779333364222617,1.6364781766824992,1.3731724654258375,1.8224199736409465,1.1704840377104666
2024-08-27,36.477510403659295,23.04605313306457,15.163175516782426,11.510289549786926,6.037877116865564,1.7603191744294842,1.6377776568545988,1.3677022410573896,1.8270294354859564,1.1722657720137817
2024-08-28,36.669524276542795,23.040693058693034,15.175164065247564,11.289287863176215,6.035354541508357,1.775037239259085,1.636724507724326,1.3740057856626424,1.8321097388818393,1.172098923304146
2024-08-29,36.72724268707934,23.04198335775722,15.135610764248481,11.255718324706903,6.0245401641697764,1.802820708587104,1.6360469093379257,1.3706393841487408,1.8323376461705496,1.1730600537939544
2024-08-30,36.77088278022123,23.04627396602586,15.19645428970977,11.240774219514403,6.022277996031442,1.783636151855944,1.5767453762788346,1.3763235098487625,1.8069800447476987,1.1796516657660536
2024-09-02,36.50926627795484,22.86629061963734,15.125211599278837,11.911872158591228,5.980632180511004,1.7468253723853144,1.564152698405385,1.3329877306539595,1.7921025979607363,1.1706587646213507
2024-09-03,36.22756352096983,23.182526380694853,15.149239491964817,11.876768158816006,5.944022403039859,1.7157209335234462,1.6065545004354203,1.3323682866660107,1.7958910973219586,1.1693452265678044
2024-09-04,36.143558166716105,23.123930014799278,15.25470889171235,11.867961571739272,5.944294398833453,1.799778083041196,1.5743032990922439,1.3285272651177944,1.7939784934632688,1.1689598154850427
2024-09-05,36.17660616357032,23.203972390299842,15.17296665466028,11.787125049577273,5.951171828724549,1.8172997685640635,1.5726939086464973,1.3619094301090333,1.791210849578762,1.1650439562693813
2024-09-09,36.14565868234107,23.404559074894724,15.186962907544931,11.628407153474383,5.957575739151696,1.790679171113128,1.5683190096673048,1.3812630016753078,1.7671916525619824,1.1693836075754727
2024-09-10,36.13497851141916,23.493274421651623,15.142801628601962,11.648329396122833,5.948702647248268,1.801051888788316,1.562000262846518,1.32915315258958,1.7682323034724143,1.171475787259324
2024-09-11,36.106905821981,23.57086136353265,15.12026729813476,11.630241253207945,5.9550928472253375,1.8128693989843951,1.5705056672046567,1.3305188984697995,1.7294781401441848,1.1732593111152723
2024-09-12,36.20231168021171,23.54573520683939,15.124716897216937,11.548072839718973,5.959595498618133,1.797220724014306,1.5709988044167973,1.351762172071751,1.7305403794221699,1.169045797469837
2024-09-13,36.25974931680983,23.666940214579217,15.061978452767303,11.462770833876105,5.9573975888564945,1.7756010671445068,1.568780796146266,1.368213155600849,1.7045785576778616,1.1739900165415647
2024-09-16,36.104138612224276,23.62204278531017,15.067340319970748,11.685383735950406,5.962917013672411,1.7848759399015666,1.570141764236182,1.3276203752714077,1.703455468113775,1.1720839853490614
2024-09-17,36.06515131223877,23.812520462449665,15.117563893149669,11.57820290832431,5.961105920960592,1.8004098995203932,1.578709524483966,1.2090562431953458,1.7061385987566113,1.1711412369206773
2024-09-19,36.19069761988818,23.82561851484858,15.125879293626854,11.422073277159203,5.9692927883567695,1.714342371897864,1.580595556949557,1.3313229324045888,1.6678630371587602,1.1723146077096522
2024-09-20,36.17389211735774,23.809915480137715,15.115910099860397,11.496034132574884,5.970823184107603,1.6912454053060153,1.5760417950376058,1.3284015672689726,1.6667502188413525,1.1709859995077168
2024-09-23,35.950093226267875,23.833534401587254,15.188919098025854,11.262800999636106,5.9590145695202175,1.7585828335138263,1.7050681130946914,1.5057796106645336,1.6752210755462948,1.160986072143344
2024-09-24,36.027419372570755,23.696730108736777,15.165888793472822,11.425845786987137,6.004164430976361,1.6757484112692789,1.7164106161898638,1.456303012684771,1.6684520196801487,1.1630374474320824
2024-09-25,36.080925108425006,24.087099814044205,15.111984100512183,11.318259949456692,6.0244365775290705,1.721764031303728,1.7272498142524386,1.1013451281184112,1.6602469449683128,1.1666885313899558
2024-09-26,36.81832423956553,23.62305034585115,14.655097911044068,11.24686940568793,6.145110984979282,1.6922530028547684,1.8444823951494136,1.1586187812182376,1.6684652452849411,1.1477276883646814
2024-09-27,36.386468944630494,24.10451452748928,14.886108415276889,11.14837132729624,5.994916321942222,1.6834892097124539,1.8439408501504044,1.1375734489068228,1.6818905122751902,1.1327264423200119
2024-09-30,31.294325090828522,21.37889338828804,12.28436669398001,9.48052485065643,4.84260028433562,1.576000248549279,1.6368429780455673,1.366330860941234,1.4380762632353896,0.9106910375591187
2024-10-02,35.35832269883673,26.814928216681515,14.504423529011817,10.916579281506463,5.389545402841292,1.3693622595899047,1.816588749868198,1.1678259714467798,1.6348805000136284,1.027543390203672
2024-10-03,36.437242794331674,26.645410595232416,14.670706481948223,9.718792176069824,5.708607866358607,1.5042542353496682,1.4899408597604438,1.4668983627982812,1.5076413395084503,0.8505052886424119
2024-10-04,36.14857476596261,26.55699462330892,14.622025499241287,9.151721430361034,5.683780370314612,2.3240338829846916,1.4977148725949196,1.6843204491252761,1.5036704753506607,0.8271636307559863
2024-10-07,36.18601656379706,26.683503440350115,14.69168003564096,8.869699649268783,5.6002893876374165,2.5057826357545423,1.6346146457448036,1.441388310235486,1.5009106477393814,0.8861146838314484
2024-10-08,36.118993904487176,26.68206645883072,14.690888847454325,8.74965661895309,5.2547030118242795,2.730715240179024,1.7471181183005877,1.5497682890027618,1.5536902614743568,0.922399249493673
2024-10-09,36.450231260818725,26.75810110148424,14.732752789495779,8.870764827302544,5.306781034942158,2.449032671063411,1.6370028720653291,1.4174786663458376,1.4593692326182695,0.9184855438637096
