date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA SECURITIES DEPOSITORY AND CLEARING,THE BANK OF EAST ASIA LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-09,37.466552446570255,11.580060262066146,15.148919488014995,19.16376626531047,6.776529487401449,6.209527953718359,1.999355781307805,0.8325520275083179,0.3532656436365401,0.46947064446566145
2024-04-10,37.44028619589909,11.593139337733119,15.141607795659157,19.18513582398507,6.795199231925815,6.2060423879715705,1.9866136283817128,0.8320846949105535,0.35315247386565063,0.46673842966826273
2024-04-11,37.43664324469746,11.586402231760507,15.09993870177512,19.203655352102356,6.802931422275965,6.20952583548798,2.017625134370572,0.8325517435033165,0.34738844890224746,0.46333788512448243
2024-04-12,37.432418739451,11.585371476650643,15.110903197443303,19.20344713609676,6.801525011103138,6.20882512697898,2.0129688576088496,0.83245779493038,0.34773249235452947,0.46435016738241436
2024-04-15,37.41330510576042,11.633753177002095,15.113545971226053,19.204893352947842,6.7679732120382665,6.205626556803396,2.0221889873731107,0.8320289417060032,0.3429567915363976,0.4637279036064147
2024-04-16,37.40261083424659,11.614872005699166,15.107438853477193,19.193166176649566,6.807140579082451,6.203852731819896,2.0322055599317084,0.8317911133883814,0.34234817725608646,0.46457396844896665
2024-04-17,37.40026795664059,11.612266670858864,15.106169349528612,19.200962959936685,6.817954062840631,6.203471183088633,2.0245073929311808,0.8317399566543794,0.3401572777693472,0.462503189751076
2024-04-18,37.40283708765565,11.571664629671984,15.095093554326983,19.194929928443184,6.873847495706109,6.204497259155542,2.0261188438020517,0.8317924233712642,0.3365539824406509,0.46266479542658157
2024-04-19,37.395333044817974,11.568668075532722,15.103904164422008,19.20929714429912,6.874922244490968,6.203393616879311,2.0155475373498244,0.8316444659711498,0.33623884433856427,0.4610508618983561
2024-04-22,37.399621032626506,11.510353554448189,15.172573104074516,19.22142827150752,6.910918181407142,6.204699861923604,1.9968131853861693,0.8317625391581142,0.2945010311154879,0.45732923835274725
2024-04-23,37.39456766302601,11.505077259694918,15.162159166076364,19.23055011392317,6.924342833819233,6.202878305597071,2.025689140830459,0.8193714753454047,0.2801000643639156,0.4552639773234583
2024-04-24,37.38738270287063,11.509835426797004,15.115224122127636,19.235899160576714,6.978048578342166,6.201806835568539,2.0191865133939073,0.818793359336893,0.27889941408006946,0.4549238869064421
2024-04-25,37.38631209768214,11.514256438921642,15.118984861712983,19.23345499644536,6.991919241967209,6.201622188569908,2.005260639193676,0.8187689813224999,0.2732342218850815,0.45618633229949423
2024-04-26,37.411482897579496,11.485941303778143,15.105608364446145,19.382933411635182,6.880796893615604,6.206086985556418,2.014748830588979,0.7790081366947803,0.28219903936818325,0.4511941367370741
2024-04-29,37.40216593071623,11.499355717888315,15.10077795450869,19.358558180864556,6.877853068071673,6.205466286887987,2.055829906126278,0.7732272702886407,0.27731904828286624,0.4494466363647624
2024-04-30,34.64308129209129,10.63744278523689,13.983105455858228,17.978119861306652,6.3633281414108565,5.747381805067589,1.9312276746808292,0.7003127165520237,0.25872889239267943,0.41534500834722476
2024-05-02,37.38243448778563,11.478072882930054,15.104137974400237,19.378876602478655,6.878822697232836,6.201961273407227,2.1067439676050967,0.7344259102123577,0.2885885786487698,0.4459356252991353
2024-05-03,37.40166335596329,11.477236610351907,15.107720090620944,19.307183237132804,6.930324008794056,6.20587872870674,2.1347597162849645,0.7135247620323113,0.2805142533204244,0.44119523679256
2024-05-06,37.42003187713406,11.480491627875809,15.09408509849976,19.287691397182233,6.933806496189253,6.208997182392515,2.135832432913264,0.7138833081820708,0.28082553667700555,0.44435504295403055
2024-05-07,37.423772386428276,11.47443915748727,15.09946770578741,19.28505622590925,6.934420691425103,6.209632344184101,2.1360216245363057,0.7139465438271785,0.27982837185697806,0.44341494855813357
2024-05-08,37.69460199979461,11.52219080469023,15.20046470418264,19.429211910230407,6.99059120031289,5.545774595925626,2.211809497604274,0.6964678337083999,0.2697058425753301,0.439181610975598
2024-05-09,37.66985261675859,11.482631963709247,15.208348733122856,19.420530014648424,7.018555052270756,5.5435198771179435,2.249398906468651,0.6961523641718711,0.273528562162938,0.43748190956872945
2024-05-10,37.67736022440498,11.425824149161315,15.220887815752882,19.43105153162261,7.03233395424613,5.546758924534296,2.283840355994436,0.6749817012551631,0.2730370374231035,0.4339243056050874
2024-05-13,37.6942677984868,11.40088547744507,15.238893391053645,19.39981453168856,7.028961970342332,5.548406554504593,2.305783794911327,0.6756060656181846,0.2775356233512774,0.4298447925982168
2024-05-14,37.67534345962889,11.400293453999275,15.226743641964413,19.433241230275748,7.040925609186596,5.545471556642226,2.3185783692682684,0.6539118894684524,0.28095109061808765,0.42453969894804666
2024-05-16,37.65463671359693,11.398718552258016,15.192378246421162,19.447720980403084,7.119388817927456,5.496799738246342,2.3307291862820585,0.653909443951327,0.28161722282512763,0.4241010980885005
2024-05-17,37.63748777198374,11.349476412255717,15.18804680627903,19.435957968220936,7.146795058478612,5.494185624396115,2.384120177914739,0.6536086593085723,0.28131628251158725,0.42900523865094614
2024-05-20,37.71604709803237,11.35464034698011,15.215054896313433,19.402273619686802,7.188020276338136,5.505741189974154,2.322705284332039,0.654983352164139,0.20856524503856058,0.43196869114025965
2024-05-21,37.72033086658341,11.39396239062113,15.220341438825963,19.415217209348878,7.178434310735242,5.460681726850704,2.3197293524806306,0.6551979852855905,0.2057985755386709,0.4303061437297803
2024-05-22,37.72973896623229,11.392996318189654,15.225398710692154,19.419921953112855,7.174997453959787,5.433814693527339,2.3360819869395564,0.6553509548252842,0.20258129884435586,0.4291176636767227
2024-05-23,37.726666007944964,11.366515036010988,15.249133715693091,19.426023645588636,7.147186426603171,5.433189648954828,2.367772059955871,0.6556659082559688,0.19956500780980907,0.4282825431826736
2024-05-24,37.719898158319424,11.379960985206017,15.297970796249322,19.399813353402966,7.189859373691012,5.3833916145519325,2.357043272650813,0.6559797008102373,0.19001294846237915,0.42606979665590367
2024-05-27,37.662283984462626,11.32339428479494,15.276748332253632,19.46867216332174,7.246967329421519,5.375138291826764,2.3843631075961653,0.6549740128425791,0.18101222352124022,0.4264462699587941
2024-05-28,37.67016739911512,11.266888336397027,15.28290822526634,19.46734166937772,7.290751681125653,5.376294030381317,2.3793400387895507,0.6551148424692369,0.18542824392438959,0.4257655331536381
2024-05-29,37.753206989680585,11.098810918133317,15.28083732227416,19.539658513835867,7.331338412000235,5.345067959127241,2.3747635067266777,0.6557589087408041,0.19591972897976362,0.42463774050134984
2024-05-30,37.841592500684705,11.186477385937986,15.292589542249353,19.29876628115195,7.378419542133788,5.328235646785311,2.3626765334815576,0.6563628743502973,0.2298078593218787,0.42507183390317504
2024-05-31,34.93244918563688,10.134675498658204,14.454938335665126,17.63177865946499,6.8605932820252375,4.898647734991273,2.1737767376011647,0.6056821618544271,0.21107149943795014,0.3912979441054808
2024-06-03,37.991110161803206,10.999871615093557,15.72126510219119,18.764846330503758,7.48073240689154,5.327487340329433,2.4050218454331556,0.6587050598666025,0.22523442292324727,0.42572571496431516
2024-06-04,37.9932810322561,10.941058065441952,15.733351892408622,18.79721664165799,7.488335792154556,5.329520776047383,2.3811634537810695,0.6589564794028232,0.25078738091418595,0.4263284859353165
2024-06-05,37.83470793159567,10.883801723148313,15.66219655163382,19.175902197770043,7.452793456426482,5.305773054190327,2.353202267213335,0.6561279062679132,0.25516205800326763,0.42033285375082874
2024-06-06,37.96308983023614,10.916008593852862,15.351249095748953,19.233403277581377,7.499330407376855,5.323770720611874,2.3779999481180107,0.6583535520062948,0.25632940593546727,0.42046516853216076
2024-06-07,37.84515489832126,10.932214566879395,15.305287567488058,19.40288653502224,7.48051134642487,5.307786666468307,2.391794910247707,0.6563769156383655,0.26114811008060856,0.4168384834291849
2024-06-11,37.84463451301138,10.934472679530073,15.300867097591892,19.432238510162893,7.46237116064232,5.307725740092387,2.3845887143184505,0.6563693812988712,0.2602423964755063,0.4164898068762339
2024-06-12,37.84439576520362,10.921301542110855,15.301987241735244,19.416022805406218,7.503026782117756,5.308114307476468,2.3772401012197006,0.6564604223358129,0.25703722664324125,0.41441380575108394
2024-06-13,37.83321413556657,10.884118261174509,15.297428514915012,19.395241150121823,7.507799096664078,5.306443480371369,2.43648644249407,0.6524718933685852,0.2716111660906617,0.4151858592333216
2024-06-14,37.844454232052094,10.89200328357495,15.302317230559757,19.397594382198847,7.482473775775662,5.308020003489405,2.4330833825000484,0.6526657401564704,0.27207876040252443,0.4153092092902447
2024-06-17,37.836465693148924,10.88772703407128,15.300677335385027,19.37592683888418,7.526237981248853,5.306899540130715,2.4264236769077128,0.6525279697549201,0.271806428717018,0.4153075017513671
2024-06-18,37.82367614508802,10.889041308412425,15.278919979332095,19.405541198460448,7.527990683408505,5.30507556158373,2.4334523134606396,0.6523036962390677,0.26943586339002584,0.41456325062503774
2024-06-19,37.83382975343445,10.883521855684302,15.280522310493227,19.425307045578105,7.513224172790216,5.306572021695375,2.4220621699045295,0.6524876986063797,0.26663239830691315,0.41584057350650194
2024-06-20,37.83265777842362,10.890678112403855,15.283510373864736,19.464391119047097,7.500878171170508,5.306624649629225,2.39548308280648,0.6524941696538469,0.26534571591823525,0.4079368270823902
2024-06-21,37.834152090796145,10.904831288083114,15.283442033447612,19.467496664493655,7.475439397120204,5.3067799943300455,2.402429817982078,0.6529430587455017,0.26496667423950526,0.4075189807621398
2024-06-24,37.817343361904435,10.904110688621635,15.266212785816318,19.505938662036552,7.479593245436547,5.3044223301223585,2.393028295091124,0.6526529731416314,0.2699611632351763,0.40673649459422234
2024-06-25,37.786907236202985,10.929705273022874,15.284022366993941,19.486776424732184,7.463600420618098,5.302113787785218,2.4171578406800927,0.6523477983955978,0.2709943018883255,0.406374549680686
2024-06-26,37.795788419535754,10.916964937501811,15.273225583701192,19.483858410588155,7.480258618688357,5.303329828810256,2.418957751356047,0.6525403639957911,0.26774934441352993,0.4073267414091068
2024-06-27,37.80263410030683,10.980843661930917,15.270922957026256,19.4640772693177,7.437109742334417,5.304290383002928,2.412737504460236,0.6530022120493443,0.2671534810263495,0.40722868854502553
2024-06-28,37.80918437583635,10.982260319247763,15.293612794847242,19.474160691640428,7.388347999103161,5.305366235743832,2.4182538914229643,0.6531346584594995,0.26750842875212094,0.4081706049466391
2024-07-02,37.82123519744842,10.994736419169156,15.298460727321192,19.471468255873813,7.3358274659419145,5.307892667149765,2.4359905510351427,0.6533398605513474,0.2717614834979077,0.4092873720113424
2024-07-03,37.82582956456319,11.042650030895452,15.29253098958741,19.451576564214157,7.3364312638293665,5.306029096845447,2.4173909987926074,0.6531104767187982,0.265565127259576,0.4088858872939913
2024-07-04,37.82426813848462,11.033581768053931,15.288268996804083,19.445632420979784,7.358208711921627,5.3056533805805435,2.41696205695819,0.6530642304158842,0.26601889752171437,0.4083413982796255
2024-07-05,37.85039654579109,10.98774805524632,15.298982315974369,19.46709343616652,7.318672839506172,5.310532483512746,2.4459051853723097,0.6540848375188002,0.26142626632747595,0.4051580345841921
2024-07-08,37.899941427589596,10.991103739479845,15.288513481243212,19.489568606068012,7.225038595883844,5.317400764028561,2.468919047531785,0.6536286125842745,0.2654626344846374,0.4004230911062363
2024-07-09,37.919797712533715,10.987095848217683,15.297294772321687,19.476465667313988,7.17877343335191,5.32038001845505,2.4887390427475253,0.6544255942259153,0.27694046229326014,0.4000874485392627
2024-07-10,34.92530773988458,10.180540362785452,14.089280403593508,17.944712210065493,6.609650813229338,4.9002347229362275,2.2937530262397106,0.6035397281287389,0.2549913908145607,0.36809618035024877
2024-07-11,37.9113058764723,11.013280964544169,15.292348260299162,19.452664476799793,7.1774609926811435,5.318705203376931,2.5018649041294116,0.6550808428457393,0.27698247206789034,0.40030600678346445
2024-07-12,37.90887496602982,11.028087371625732,15.291441800524586,19.452010633740066,7.122139615402361,5.361885295136179,2.502192353947277,0.655042558675304,0.2735645191075704,0.40476088581110997
2024-07-15,37.90565096717842,11.030318366546098,15.302503692901267,19.47361801233666,7.1020239880596385,5.3612953115896955,2.494167025149626,0.6549704824725149,0.270477471436453,0.404974682329624
2024-07-16,37.89506896718653,11.030535005592643,15.302440169132506,19.466978150118923,7.068568236023887,5.359433361255313,2.5463268732783977,0.654743014586869,0.26995312967202034,0.4059530931529043
2024-07-17,37.8886044041332,11.035166121839502,15.286684274189518,19.471065778767013,7.056917141756203,5.358397369707366,2.5790556076202793,0.6550467742930717,0.26426371408645216,0.40479881360739617
2024-07-18,37.89073461550223,11.055665681527568,15.286667099697555,19.415240190543653,7.069470896353562,5.358747324886169,2.6017744495086674,0.6550895551835517,0.2611824441853537,0.40542774261168896
2024-07-19,37.892854402966094,11.03357955123698,15.286484871410448,19.380375333028883,7.066139591016281,5.358864525663026,2.6578643087362996,0.6551038826000398,0.2611451204232618,0.40758841291868947
2024-07-22,37.43258723700498,12.122504549266113,15.115634929361638,19.125329302841276,6.958463201161264,5.29406746903974,2.646644290788787,0.6471826516803765,0.2545011806526657,0.40308518820315997
2024-07-23,37.435415783913925,12.124467537098742,15.114601099033425,19.10552922596224,6.95905851539856,5.294196918502916,2.6662667021433637,0.6471984764592117,0.2544223702023744,0.3988433712852369
2024-07-24,37.42572729349058,12.120088746364617,15.111496881378386,19.115932068372047,6.973112109221434,5.292826751374539,2.666044220732117,0.6470309779525204,0.24857574540328944,0.3991652057104644
2024-07-25,37.44996344040062,12.137918160618808,15.121532355200259,19.0965849569075,6.935159091382497,5.29604375766226,2.6660484562302855,0.6474242465823471,0.24906708347030715,0.4002584515451148
2024-07-26,37.44114918210709,12.239247145949564,15.118113021287478,19.041608704113536,6.894430267022486,5.294935584235906,2.675398377978554,0.6472887759596577,0.24850469534498945,0.39932424600073985
2024-07-29,37.348232180316224,12.254300498109727,15.080686742641122,19.245936270532837,6.841530741698438,5.282065193951182,2.6621930421250295,0.6457154123103765,0.24098630903206752,0.3983536092829894
2024-07-30,37.35220988309362,12.257114231929938,15.081100153172095,19.247282179551824,6.832523643190362,5.282447759657302,2.6626828141997243,0.6457621797325103,0.24049469451434516,0.3983824609582764
2024-07-31,34.93383780008871,11.47796985965278,14.103630107290577,18.00068467976355,6.390936578221981,4.940306168546324,2.502759338590193,0.6039364751149775,0.21753847531363898,0.3715478791305244
2024-08-01,37.34727336807465,12.3027862324184,15.064204895418934,19.236291283235843,6.818335758110829,5.281611658430969,2.673756011167599,0.6456599690576567,0.2323552380069594,0.3977255860781601
2024-08-02,37.33847015240861,12.32111093043049,15.060291656403852,19.145583787356895,6.794377053473764,5.280462670202217,2.7137997122043287,0.6454346960901681,0.3032543429007401,0.39721499852893355
2024-08-05,37.34231965196967,12.860689760704119,15.072986339058584,18.58202702508959,6.7827708676071365,5.280869126430432,2.7360192362381732,0.6454843775231252,0.2995456320836298,0.3972879832955393
2024-08-06,37.35675334741185,12.878529863556556,15.063033711909393,18.549939342848358,6.781691446436838,5.280193794046438,2.736475027619579,0.6454018311670108,0.30688566905903586,0.4010959659449374
2024-08-07,37.34584421630264,12.973278282279093,15.064749661368007,18.47757101025928,6.7110341132823175,5.278016778406845,2.7728590932774586,0.6451357330018531,0.32409533809459945,0.40741577372791266
2024-08-08,37.36770471703492,12.967219681413,15.055155232735068,18.49411302234751,6.687452487420013,5.281118269118664,2.7700352642118764,0.645514830410553,0.3243706077753191,0.4073158875330803
2024-08-09,37.36466039435669,12.975802875268888,15.063406377689725,18.520221535461015,6.669717186458681,5.280676032885056,2.7497866585011987,0.6454607755621683,0.3240465882349107,0.4062215755816661
2024-08-12,36.42397321541366,15.003370453231138,14.682905066518973,18.23330330859732,6.489307043401599,5.14693604482398,2.68403014119017,0.6291136419982077,0.3152610094875983,0.3918000753373594
2024-08-13,36.38741195327605,14.828011861187255,14.657437953711428,18.527822715572665,6.451859523879068,5.141238787394021,2.672347286573714,0.6284172621831199,0.31400369635704245,0.39144895986563566
2024-08-14,36.36251498935115,14.71630714611275,14.66630015549604,18.672036221946872,6.439114744794772,5.1409527438426466,2.6766987849175967,0.6283822988770271,0.30824746450148327,0.3894454501596632
2024-08-15,36.359263560684845,14.723014809270168,14.665847688776164,18.663248578323525,6.433599704051021,5.140504728109704,2.684226622019772,0.628327537596341,0.311564480830967,0.3904022903374915
2024-08-16,36.373496986737024,14.774179099812656,14.664279018484816,18.605624098671353,6.422324503231744,5.142517062429851,2.686970649575997,0.6285735066470619,0.31086047547338647,0.3911745989361064
2024-08-19,36.33286782245335,14.817003305829951,14.660434576950712,18.670625609414408,6.410014822153142,5.140560837750572,2.635913636347658,0.6283343959175267,0.3132191979150943,0.3910257952675806
2024-08-20,36.31404454653197,14.823875927022916,14.664009129077222,18.68766249952342,6.4025683031893506,5.141741830873539,2.6450254441880285,0.6284787495442853,0.30189086438127916,0.3907027056679875
2024-08-21,36.29672424188493,14.811250243312351,14.657510272622595,18.72465390283667,6.405746718863206,5.139289431642354,2.645125874913643,0.628178991047477,0.30050869395555563,0.3910116289212149
2024-08-22,36.29365541826835,14.805399804569422,14.655775775653629,18.73406030255515,6.411024082592752,5.138854913841927,2.6416419668293636,0.6281258796286525,0.3004832864788133,0.39097856958194244
2024-08-23,36.29941507321493,14.83523051995557,14.653888410068209,18.69585460769361,6.415816775410052,5.139553546283474,2.6400611842382817,0.6286240221474003,0.3005241374807575,0.3910317235077175
2024-08-26,36.29926526364063,14.839090344440972,14.655726566501015,18.693631167250526,6.410961163223715,5.139532335078628,2.6411234294077173,0.6286214277833599,0.300605446497338,0.39144285617609875
2024-08-27,36.320531739538175,14.859347723039734,14.664395444171216,18.621341195183273,6.441396165758398,5.142791201134806,2.6236320114951757,0.6289897151948417,0.30235091626767396,0.3952238882167105
2024-08-28,36.318525818286595,14.888537458319856,14.667113231889767,18.625278298419605,6.4042405924191055,5.1422382086435565,2.6259927392382676,0.6289220813796678,0.3027313490528827,0.39642022235069907
2024-08-29,36.31983373851091,14.884545084502502,14.667641431027704,18.657137957269253,6.393032267529531,5.142423393399815,2.6225358624686628,0.6289447304242318,0.2912289611013481,0.3926765737660407
2024-08-30,36.3289314073009,14.897147722597879,14.672135141845802,18.621874154421068,6.393644605173714,5.143746597637704,2.6370070423119465,0.6291065650825298,0.279085434555916,0.3973213290725496
2024-09-02,34.89392505327311,14.611469979097627,14.097323615570822,17.70632971931174,6.120434483004519,4.940544216738067,2.5361257601328577,0.6042538727039682,0.2617916341586899,0.3816013287377141
2024-09-03,36.292306214570935,15.2385901111553,14.658895703507827,18.370552057998818,6.361315553996027,5.138619330762053,2.648491225686024,0.6284794740718872,0.2665101757814587,0.3962401524696726
2024-09-04,34.893528306286875,14.606172970409656,14.097696954484872,17.5723473892156,6.131265675728832,4.980298264759172,2.549694507062217,0.6046506196902068,0.28543775453850906,0.40187509973450536
2024-09-05,36.302585491806596,15.178951275724046,14.667543470323743,18.306759911624297,6.358239869445454,5.1819823664743545,2.650552661592716,0.6291267634418444,0.30198718882236514,0.42227100074457913
2024-09-09,36.34647975465308,14.819706134073849,14.981103301942353,18.279219793982236,6.3534107953351935,5.231285319554397,2.656566728100963,0.6300930175950726,0.27710705215875,0.42502810260410606
2024-09-10,36.38890583121185,14.83924009021234,14.996364610312435,18.151493023574155,6.392721436331472,5.237308226477139,2.6649648309867873,0.6308184591196361,0.2765982577926527,0.4215852339815404
2024-09-11,36.40186329796636,14.656692560406025,14.981766079513175,18.298542381403877,6.4466756335516076,5.239208899361247,2.660342063270375,0.6310473896099179,0.26141954863703,0.42244214628038473
2024-09-12,36.31995665350334,14.639796027366975,14.962311524547871,18.450547550495433,6.415220049613674,5.2279495862027,2.668879487313217,0.6303936402141317,0.25779196748703365,0.42715351325562456
2024-09-13,36.34112797628483,14.924560533422596,14.689706473161799,18.3983799448468,6.421266765446412,5.230586444957232,2.6639008033765266,0.6317450614463831,0.2737960147680202,0.42492998228940226
2024-09-16,36.28889048403395,14.934847873903417,14.646535075783659,18.49393832795115,6.4057958616639015,5.221951161743765,2.679560306798698,0.6307021004740895,0.27355035104377823,0.424228456603597
2024-09-17,34.88504188825123,14.33522215435076,14.079733163466058,17.785149260959333,6.149714410588926,5.020052312780278,2.5985737357668093,0.606316957032409,0.27193248712694795,0.40794532862395555
2024-09-19,34.88543863523747,14.356077873826967,14.094571421401984,17.896584697875724,6.149714410588926,5.020647433259636,2.5985737357668093,0.606316957032409,0.27193248712694795,0.40830240091157033
2024-09-20,34.88563700873059,14.45499134106249,14.09239276467645,17.80433312831023,6.149714410588926,5.0424685175027575,2.5985737357668093,0.606316957032409,0.27637605337281995,0.4080246780212033
2024-09-23,34.88524026174435,14.421075345594486,14.093781379128286,17.82318674346978,6.139279964850852,5.048380047597712,2.647929060854888,0.606316957032409,0.2601094269370383,0.406437690076249
2024-09-24,34.88551798463472,14.411115409251954,14.081920231227699,17.818425779634918,6.121426350470116,5.08805474622157,2.6461040247181913,0.606316957032409,0.26502908956639665,0.40524744911753324
2024-09-25,36.174830931217336,15.007906658065536,14.613269477784971,18.471562391338793,6.370570190454678,5.296073592635166,2.7434784470991573,0.6287326124498811,0.2739632952970875,0.4196124036573971
2024-09-26,36.176231677117975,14.978709578729202,14.60966959190831,18.4648442844449,6.355011800914244,5.297295342314152,2.7942323093578856,0.6287848474157033,0.2800580967111065,0.4151624710865185
2024-09-27,34.88357392440215,14.391093215519135,14.098156982615418,17.82332020915595,6.133527133550392,5.10801111962937,2.680978084808562,0.606316957032409,0.27961259626245843,0.3988201479404683
2024-09-30,34.88317717741591,14.350493659995658,14.098553729601655,17.868487512731992,6.126623735989841,5.10801111962937,2.7070840365030606,0.606316957032409,0.28104088541291733,0.39636031662578913
2024-10-02,36.182336608031164,14.883754937149307,14.61945579948237,18.535350311762038,6.352606441451204,5.3042414100247415,2.826655685739622,0.6288766531838675,0.2605111556822511,0.4062109974934387
2024-10-03,36.40446509949618,14.35521670555127,14.683202463900422,18.64376715111661,6.385183916684825,5.329799793750009,2.898344622688196,0.6319461047404465,0.2584745305880085,0.4095996114840365
2024-10-04,36.2874422380795,14.620278788970973,14.64284789120904,18.585357128314335,6.367653060676989,5.315166549985382,2.890387066115916,0.6297986814644736,0.2561978227787662,0.4048707724046266
2024-10-07,36.2564827393285,14.662703207688581,14.628512474573293,18.605135356457176,6.36197452683321,5.310838615090113,2.88780948209553,0.6288250262848448,0.250942774517556,0.40677579713120016
2024-10-08,34.91594831978042,14.23367579476516,14.090247236324272,17.945002708208815,6.1262269890036025,5.114041673820196,2.780799626546188,0.6053250895668124,0.258522438992084,0.38924259634327185
2024-10-09,34.879764994635465,14.14573825355453,14.0856451299827,17.92634445126529,6.1262269890036025,5.114041673820196,2.780799626546188,0.6053250895668124,0.2541185474448358,0.3913850300689602
