date,BOCI SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,FUTU SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF CHINA (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,BNP PARIBAS,TOTAL_CCASS_PCT
2024-04-16,0.0,0.2906024096385542,7.675992449799198,0.0,2.8483036144578313,0.0,0.0,0.0,1.2571887550200804,0.779874859437751,12.851962088353414
2024-04-18,0.0,0.2906024096385542,7.653984417670682,0.0,2.8483036144578313,0.0,2.482570281124498,0.0,1.2779116465863454,0.779874859437751,15.333247228915662
2024-04-19,72.50522088353414,0.2906024096385542,7.6502896385542165,0.0,2.8471791164658633,0.0,2.482570281124498,0.0,1.2779116465863454,0.779874859437751,87.83364883534136
2024-04-22,72.50522088353414,0.2906024096385542,7.651574779116466,0.0,2.8471791164658633,0.0,2.482570281124498,0.0,1.2779116465863454,0.779874859437751,87.83493397590362
2024-04-23,72.50522088353414,0.2906024096385542,7.652699277108434,0.0,2.8471791164658633,0.0,2.482570281124498,0.0,1.2779116465863454,0.779874859437751,87.83605847389559
2024-04-24,72.50522088353414,0.2906024096385542,7.712940240963856,0.0,2.847982329317269,0.0,2.482570281124498,0.0,1.2779116465863454,0.7745736546184738,87.89180144578313
2024-04-25,72.50522088353414,0.2906024096385542,7.695181686746988,0.0,2.8511951807228915,0.0,2.482570281124498,1.6059437751004015,1.2779116465863454,0.7745736546184738,89.48319951807228
2024-04-26,72.50522088353414,0.2906024096385542,7.684418634538153,0.0,2.856978313253012,0.0,2.482570281124498,1.5979116465863454,1.2779116465863454,0.7745736546184738,89.47018746987952
2024-04-29,72.50489959839358,0.2906024096385542,7.664659598393573,0.0,2.8597092369477912,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.45332
2024-04-30,72.50875502008032,0.2906024096385542,7.621125461847389,0.0,2.8793076305220886,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.43323967871486
2024-05-02,72.50875502008032,0.2906024096385542,7.620322248995984,0.0,2.8793076305220886,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.43243646586345
2024-05-03,72.50875502008032,0.2906024096385542,7.6208041767068275,0.0,2.8793076305220886,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.4329183935743
2024-05-06,72.50875502008032,0.2906024096385542,7.6208041767068275,0.0,2.8780224899598394,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.43163325301204
2024-05-07,72.50875502008032,0.2906024096385542,7.620964819277108,0.0,2.87818313253012,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.43195453815261
2024-05-08,72.50875502008032,0.2906024096385542,7.620000963855422,0.0,2.8783437751004013,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.4311513253012
2024-05-09,72.50875502008032,0.2906024096385542,7.621446746987952,0.0,2.8767373493975903,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.43099068273092
2024-05-10,72.50875502008032,0.2906024096385542,7.621446746987952,0.0,2.8768979919678714,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.4311513253012
2024-05-13,72.50875502008032,0.2906024096385542,7.616466827309237,0.0,2.88525140562249,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.4345248192771
2024-05-14,72.50875502008032,0.2906024096385542,7.6153423293172695,0.0,2.8871791164658633,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.43532803212851
2024-05-16,72.50875502008032,0.2906024096385542,7.615663614457831,0.0,2.8873397590361445,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.43580995983935
2024-05-17,72.50875502008032,0.2906024096385542,7.582410602409638,0.0,2.927821686746988,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.44303887550201
2024-05-20,72.50875502008032,0.2906024096385542,7.570683694779117,0.0,2.940512449799197,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,89.4440027309237
2024-05-21,72.50875502008032,0.2906024096385542,7.552370441767069,0.0,2.945974297188755,0.0,2.482570281124498,1.6144578313253013,1.2779116465863454,0.7745736546184738,89.44721558232932
2024-05-23,72.50875502008032,0.2906024096385542,7.552370441767069,0.0,2.9491871485943775,0.0,2.482570281124498,1.6144578313253013,1.2779116465863454,0.7745736546184738,89.45042843373494
2024-05-28,72.62409638554217,0.2906024096385542,7.437029076305221,0.0,2.9495084337349398,0.0,2.482570281124498,1.6144578313253013,1.2779116465863454,0.7745736546184738,89.4507497188755
2024-05-30,72.62409638554217,0.2906024096385542,7.437029076305221,0.0,2.9490265060240963,0.0,2.482570281124498,1.6144578313253013,1.2779116465863454,0.7745736546184738,89.45026779116466
2024-06-04,72.62361445783132,0.2906024096385542,7.437029076305221,0.0,2.948865863453815,0.0,2.482570281124498,1.6144578313253013,1.2779116465863454,0.7745736546184738,89.44962522088353
2024-06-05,72.62361445783132,0.2906024096385542,7.437029076305221,0.0,2.948865863453815,0.0,2.482570281124498,1.613012048192771,1.2779116465863454,0.7745736546184738,89.44817943775101
2024-06-13,72.61991967871487,0.2906024096385542,7.437029076305221,0.0,2.952721285140562,0.0,2.482570281124498,1.613012048192771,1.2779116465863454,0.7745736546184738,89.44834008032129
2024-06-14,72.61991967871487,0.2906024096385542,7.437189718875501,0.0,2.952560642570281,0.0,2.482570281124498,1.613012048192771,1.2779116465863454,0.7745736546184738,89.44834008032129
2024-06-17,72.61991967871487,0.2906024096385542,7.436707791164658,0.0,2.952560642570281,0.0,2.482570281124498,1.613012048192771,1.2779116465863454,0.7745736546184738,89.44785815261044
2024-06-18,72.61542168674698,0.2906024096385542,7.43686843373494,0.0,2.9546489959839355,0.0,2.482570281124498,1.613012048192771,1.2779116465863454,0.7745736546184738,89.4456091566265
2024-06-19,72.61542168674698,0.2906024096385542,7.436386506024097,0.0,2.9546489959839355,0.0,2.482570281124498,1.613012048192771,1.2779116465863454,0.7745736546184738,89.44512722891567
2024-06-25,72.61542168674698,0.2906024096385542,7.436386506024097,0.0,2.9546489959839355,0.0,2.482570281124498,1.6122088353413655,1.2779116465863454,0.7745736546184738,89.44432401606426
2024-06-28,72.61542168674698,0.2906024096385542,7.436707791164658,0.0,2.9546489959839355,0.0,2.482570281124498,1.6122088353413655,1.2779116465863454,0.7745736546184738,89.44464530120482
2024-07-02,72.61542168674698,0.2906024096385542,7.436707791164658,0.0,2.9548096385542166,0.0,2.482570281124498,1.6122088353413655,1.2779116465863454,0.7745736546184738,89.4448059437751
2024-07-04,72.58714859437751,0.2906024096385542,7.436707791164658,0.0,2.951436144578313,0.0,2.482570281124498,1.6114056224899598,1.2779116465863454,0.7745736546184738,89.41235614457831
2024-07-05,72.58698795180723,0.2906024096385542,7.436707791164658,0.0,2.951436144578313,0.0,2.482570281124498,1.6114056224899598,1.2779116465863454,0.7747342971887551,89.41235614457831
2024-07-10,72.58698795180723,0.2906024096385542,7.436707791164658,0.0,2.9506329317269078,0.0,2.482570281124498,1.6114056224899598,1.2779116465863454,0.7747342971887551,89.41155293172692
2024-07-11,72.58698795180723,0.2906024096385542,7.436707791164658,0.0,2.9503116465863455,0.0,2.482570281124498,1.6120481927710846,1.2779116465863454,0.7745736546184738,89.4117135742972
2024-07-12,72.58698795180723,0.2906024096385542,7.436707791164658,0.0,2.9503116465863455,0.0,2.482570281124498,1.6117269076305223,1.2779116465863454,0.7745736546184738,89.41139228915662
2024-07-18,72.58698795180723,0.2906024096385542,7.436707791164658,0.0,2.949669076305221,0.0,2.482570281124498,1.6117269076305223,1.2779116465863454,0.7745736546184738,89.41074971887551
2024-07-22,72.58698795180723,0.2906024096385542,9.186105381526104,0.0,2.949669076305221,0.0,2.482570281124498,1.6117269076305223,1.2779116465863454,0.7745736546184738,91.16014730923695
2024-08-26,72.58698795180723,0.2906024096385542,9.186105381526104,0.0,2.9506329317269078,0.0,2.482570281124498,1.6070682730923695,1.2779116465863454,0.7745736546184738,91.15645253012048
2024-08-28,72.58698795180723,0.2906024096385542,9.186426666666666,0.0,2.950793574297189,0.0,2.482570281124498,1.6070682730923695,1.2779116465863454,0.7745736546184738,91.15693445783133
2024-08-29,72.58698795180723,0.2906024096385542,9.175181686746987,0.0,2.950793574297189,0.0,2.482570281124498,1.6081927710843373,1.2779116465863454,0.7745736546184738,91.14681397590361
2024-09-03,72.58698795180723,0.2906024096385542,9.17534232931727,0.0,2.9506329317269078,0.0,2.482570281124498,1.6081927710843373,1.2779116465863454,0.7745736546184738,91.14681397590361
2024-09-04,72.58698795180723,0.2906024096385542,9.17566361445783,0.0,2.9503116465863455,0.0,2.482570281124498,1.6081927710843373,1.2779116465863454,0.7745736546184738,91.14681397590361
2024-09-09,72.58698795180723,0.2906024096385542,9.182892530120482,0.0,2.9503116465863455,0.0,2.482570281124498,1.5983935742971886,1.2779116465863454,0.7745736546184738,91.14424369477912
2024-09-10,72.58698795180723,0.2906024096385542,9.184498955823294,0.0,2.951436144578313,0.0,2.482570281124498,1.5951807228915662,1.2779116465863454,0.7745736546184738,91.14376176706827
2024-09-12,72.58698795180723,0.29044176706827307,9.184659598393575,0.0,2.951436144578313,0.0,2.482570281124498,1.5951807228915662,1.2779116465863454,0.7745736546184738,91.14376176706827
2024-09-13,72.58698795180723,0.29044176706827307,9.184820240963855,0.0,2.951275502008032,0.0,2.482570281124498,1.5951807228915662,1.2779116465863454,0.7745736546184738,91.14376176706827
2024-09-16,72.58698795180723,0.29044176706827307,9.185141526104418,0.0,2.951114859437751,0.0,2.482570281124498,1.5951807228915662,1.2779116465863454,0.7745736546184738,91.14392240963855
2024-09-19,72.58698795180723,0.29044176706827307,9.1853021686747,0.0,2.95095421686747,0.0,2.482570281124498,1.5951807228915662,1.2779116465863454,0.7745736546184738,91.14392240963855
2024-09-23,72.58698795180723,0.29044176706827307,9.1853021686747,0.0,2.9593076305220882,0.0,2.482570281124498,1.5951807228915662,1.2779116465863454,0.7665415261044177,91.14424369477912
2024-09-25,72.58698795180723,0.29044176706827307,9.1853021686747,0.0,2.96958875502008,0.0,2.482570281124498,1.5865060240963857,1.2779116465863454,0.7665415261044177,91.14585012048192
2024-09-26,72.58698795180723,0.2914056224899598,9.18562345381526,0.0,2.96958875502008,0.0,2.482570281124498,1.5865060240963857,1.2779116465863454,0.7665415261044177,91.14713526104417
2024-09-27,72.58698795180723,0.2914056224899598,9.18562345381526,0.0,2.9703919678714863,0.0,2.482570281124498,1.5865060240963857,1.2779116465863454,0.7665415261044177,91.14793847389558
2024-09-30,72.58698795180723,0.2914056224899598,9.186105381526104,0.0,2.987580722891566,0.0,2.482570281124498,1.5656224899598392,1.2779116465863454,0.7665415261044177,91.14472562248996
2024-10-02,72.58698795180723,0.2914056224899598,9.186105381526104,0.0,2.9911148594377512,0.0,2.482570281124498,1.5656224899598392,1.2779116465863454,0.7665415261044177,91.14825975903614
2024-10-03,72.58698795180723,0.2910843373493976,9.186426666666666,0.0,2.9826008032128515,2.661321606425703,2.4824096385542167,1.5656224899598392,1.2779116465863454,0.7665415261044177,93.80090666666666
2024-10-04,72.58698795180723,0.2897991967871486,9.189318232931727,0.0,2.982279518072289,2.661321606425703,2.4824096385542167,1.5656224899598392,1.2779116465863454,0.7665415261044177,93.80219180722892
2024-10-07,72.58698795180723,0.2897991967871486,9.189800160642571,0.0,2.983404016064257,2.661321606425703,2.4824096385542167,1.5656224899598392,1.2779116465863454,0.7665415261044177,93.80379823293173
2024-10-08,72.58698795180723,0.29397590361445786,9.180322248995983,0.0,2.993363855421687,2.6691930923694778,2.4824096385542167,1.579116465863454,1.2779116465863454,0.7665415261044177,93.82982232931727
2024-10-09,72.58698795180723,0.2944578313253012,9.180322248995983,0.0,2.993685140562249,2.6698356626506023,2.4824096385542167,1.579116465863454,1.2779116465863454,0.7665415261044177,93.83126811244979
2024-10-10,72.59502008032128,0.2944578313253012,9.177270040160643,0.0,2.9838859437751006,2.6775465060240964,2.4830522088353413,1.5927710843373495,1.2779116465863454,0.7665415261044177,93.84845686746988
2024-10-14,72.59502008032128,0.2944578313253012,9.177270040160643,0.0,2.9838859437751006,2.6775465060240964,2.48289156626506,1.5927710843373495,1.2779116465863454,0.7665415261044177,93.8482962248996
2024-10-15,72.59502008032128,0.2944578313253012,9.177270040160643,0.0,2.9840465863453813,2.6783497188755017,2.4824096385542167,1.5927710843373495,1.2779116465863454,0.7665415261044177,93.84877815261045
2024-10-21,72.59502008032128,0.2944578313253012,9.177270040160643,0.0,2.9840465863453813,2.6783497188755017,2.4824096385542167,1.5926104417670683,1.2779116465863454,0.7665415261044177,93.84861751004016
2024-10-22,72.59502008032128,0.2944578313253012,9.177109397590362,0.0,2.9840465863453813,2.679795502008032,2.4824096385542167,1.5924497991967872,1.2779116465863454,0.7665415261044177,93.84974200803214
2024-10-25,72.59502008032128,0.2944578313253012,9.177109397590362,0.0,2.9838859437751006,2.679795502008032,2.4824096385542167,1.5924497991967872,1.2779116465863454,0.7665415261044177,93.84958136546184
2024-10-28,72.59502008032128,0.2944578313253012,9.177109397590362,0.0,2.9838859437751006,2.679795502008032,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.85054522088353
2024-10-29,72.59502008032128,0.29397590361445786,9.177109397590362,0.0,2.9837253012048195,2.6857392771084334,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.85584642570282
2024-11-04,72.59502008032128,0.29397590361445786,9.177109397590362,0.0,2.983404016064257,2.6865424899598396,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.85632835341366
2024-11-06,72.59502008032128,0.29397590361445786,9.177109397590362,0.0,2.983404016064257,2.6871850602409637,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.85697092369479
2024-11-08,72.59502008032128,0.29397590361445786,9.177109397590362,0.0,2.983404016064257,2.687345702811245,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.85713156626507
2024-11-12,72.59502008032128,0.29574297188755017,9.175181686746987,0.0,2.9911148594377512,2.6894340562248997,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.86677012048193
2024-11-13,72.59502008032128,0.29574297188755017,9.175181686746987,0.0,2.9911148594377512,2.6912011244979923,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.86853718875501
2024-11-14,72.59502008032128,0.29574297188755017,9.175181686746987,0.0,2.9919180722891565,2.69377140562249,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.87191068273091
2024-11-15,72.59502008032128,0.29574297188755017,9.175021044176706,0.0,2.9917574297188754,2.6942533333333336,2.482570281124498,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.87223196787149
2024-11-18,72.64016064257028,0.29574297188755017,9.130683694779117,0.0,2.9917574297188754,2.6942533333333336,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.8728745381526
2024-11-19,72.71212851405623,0.29574297188755017,9.06963951807229,0.0,2.9920787148594377,2.6942533333333336,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.88411951807228
2024-11-20,72.75710843373494,0.29574297188755017,9.024659598393574,0.0,2.9920787148594377,2.6942533333333336,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.88411951807228
2024-11-21,72.75710843373494,0.29574297188755017,9.024659598393574,0.0,2.9930425702811245,2.6942533333333336,2.482730923694779,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.88540465863454
2024-11-22,72.81815261044177,0.29574297188755017,8.964257991967871,0.0,2.9927212851405622,2.6942533333333336,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.88540465863454
2024-11-25,72.81815261044177,0.29574297188755017,8.964900562248996,0.0,2.993363855421687,2.6942533333333336,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.88668979919679
2024-11-26,72.86313253012048,0.29574297188755017,8.92249092369478,0.0,2.993685140562249,2.6942533333333336,2.482730923694779,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.88990265060241
2024-11-28,72.86779116465864,0.29574297188755017,8.92249092369478,0.0,2.992239357429719,2.6942533333333336,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.89279421686747
2024-11-29,72.94489959839358,0.29574297188755017,8.845382489959839,0.0,2.9920787148594377,2.6942533333333336,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7665415261044177,93.8926335742972
2024-12-04,73.02200803212851,0.29574297188755017,8.784338313253013,0.0,2.9917574297188754,2.6944139759036148,2.4824096385542167,1.5934136546184738,1.2779116465863454,0.7506379116465863,93.8926335742972
2024-12-05,73.02200803212851,0.29574297188755017,8.785302168674699,0.0,2.9872594377510038,2.6944139759036148,2.482730923694779,1.5934136546184738,1.2779116465863454,0.7506379116465863,93.88942072289157
2024-12-06,73.08530120481927,0.30377510040160643,8.726025060240964,0.0,2.986938152610442,2.6947352610441766,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7506379116465863,93.90098698795181
2024-12-09,73.08530120481927,0.3047389558232932,8.727792128514055,0.0,2.987420080321285,2.6947352610441766,2.48289156626506,1.5934136546184738,1.2779116465863454,0.7506379116465863,93.90484240963856
2024-12-10,73.15518072289157,0.32433734939759035,8.64843469879518,0.0,2.983243373493976,2.6948959036144577,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7506379116465863,93.91030425702812
2024-12-16,73.15518072289157,0.32433734939759035,8.6482740562249,0.0,2.983243373493976,2.69521718875502,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7506379116465863,93.9104648995984
2024-12-19,73.15518072289157,0.32433734939759035,8.6482740562249,0.0,2.983243373493976,2.69521718875502,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7683085943775101,93.92813558232932
2024-12-20,73.15566265060241,0.32433734939759035,8.643133493975903,0.0,2.983243373493976,2.6971448995983938,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7683085943775101,93.92540465863453
2024-12-23,73.26152610441767,0.32433734939759035,8.541928674698795,0.0,2.988544578313253,2.6971448995983938,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7683085943775101,93.93536449799197
2024-12-27,73.37751004016064,0.32433734939759035,8.434940722891566,0.0,2.9840465863453813,2.6971448995983938,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7683085943775101,93.93986248995984
2025-01-02,73.37751004016064,0.32433734939759035,8.434780080321286,0.0,2.9845285140562248,2.697305542168675,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7683085943775101,93.94034441767069
2025-01-03,73.59614457831324,0.32433734939759035,8.216306184738956,0.0,2.9840465863453813,2.6976268273092368,2.4822489959839356,1.5934136546184738,1.2779116465863454,0.7683085943775101,93.94034441767069
2025-01-06,73.70795180722891,0.32353413654618474,8.097591325301206,0.0,2.9824401606425703,2.714173012048193,2.4822489959839356,1.5969477911646588,1.2779116465863454,0.769593734939759,93.95239261044178
2025-01-07,73.70795180722891,0.32353413654618474,8.097591325301206,0.0,2.982118875502008,2.716100722891566,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94596690763052
2025-01-08,73.81718875502008,0.32353413654618474,7.98835437751004,0.0,2.982118875502008,2.716100722891566,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94596690763052
2025-01-09,73.81718875502008,0.32353413654618474,7.98819373493976,0.0,2.982118875502008,2.7162613654618473,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94596690763052
2025-01-10,73.9259437751004,0.3227309236947791,7.879759999999999,0.0,2.9824401606425703,2.7177071485943776,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94725204819278
2025-01-13,74.034859437751,0.3227309236947791,7.770523052208836,0.0,2.982761445783132,2.7177071485943776,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94725204819278
2025-01-15,74.14602409638555,0.32240963855421684,7.659679678714859,0.0,2.982761445783132,2.7177071485943776,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94725204819278
2025-01-16,74.14602409638555,0.32240963855421684,7.659679678714859,0.0,2.983404016064257,2.7178677911646587,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94805526104417
2025-01-17,74.2552610441767,0.32240963855421684,7.550442730923695,0.0,2.983404016064257,2.7178677911646587,2.4822489959839356,1.5889156626506025,1.2779116465863454,0.769593734939759,93.94805526104417
2025-01-22,74.2552610441767,0.322570281124498,7.550442730923695,0.0,2.983404016064257,2.7178677911646587,2.4822489959839356,1.5889156626506025,1.277269076305221,0.769593734939759,93.94757333333334
2025-01-23,74.25542168674698,0.322570281124498,7.550442730923695,0.0,2.983243373493976,2.7178677911646587,2.4822489959839356,1.5889156626506025,1.277269076305221,0.769593734939759,93.94757333333334
2025-01-24,74.25542168674698,0.322570281124498,7.550442730923695,0.0,2.9826008032128515,2.7178677911646587,2.4822489959839356,1.5889156626506025,1.277269076305221,0.769593734939759,93.94693076305221
2025-01-27,74.36465863453815,0.322570281124498,7.4412057831325304,0.0,2.9826008032128515,2.7178677911646587,2.4822489959839356,1.5889156626506025,1.277269076305221,0.769593734939759,93.94693076305221
2025-02-04,74.36465863453815,0.322570281124498,7.4412057831325304,0.0,2.983082730923695,2.7178677911646587,2.482570281124498,1.5892369477911648,1.277269076305221,0.769593734939759,93.94805526104417
2025-02-06,74.36465863453815,0.322570281124498,7.4412057831325304,0.0,2.9829220883534138,2.7178677911646587,2.482730923694779,1.5892369477911648,1.277269076305221,0.769593734939759,93.94805526104417
2025-02-14,74.36465863453815,0.322570281124498,7.449077269076305,0.0,2.982761445783132,2.7178677911646587,2.4822489959839356,1.5892369477911648,1.277269076305221,0.7694330923694779,93.95512353413655
2025-02-19,74.36465863453815,0.322570281124498,7.443776064257028,0.0,2.9838859437751006,2.7178677911646587,2.4822489959839356,1.5892369477911648,1.277269076305221,0.7732885140562249,93.95480224899599
2025-02-21,74.36465863453815,0.322570281124498,7.443776064257028,0.0,2.9837253012048195,2.7178677911646587,2.4822489959839356,1.5892369477911648,1.277269076305221,0.7694330923694779,93.95078618473896
2025-02-25,74.36465863453815,0.322570281124498,7.448595341365462,0.0,2.9835646586345383,2.7178677911646587,2.4822489959839356,1.5892369477911648,1.277269076305221,0.7694330923694779,93.95544481927712
2025-03-10,74.36465863453815,0.322570281124498,7.439599357429719,0.0,2.9835646586345383,2.7178677911646587,2.4822489959839356,1.5892369477911648,1.277269076305221,0.7694330923694779,93.94644883534137
2025-03-12,74.36465863453815,0.322570281124498,7.439599357429719,0.0,2.9824401606425703,2.7178677911646587,2.4822489959839356,1.5892369477911648,1.277269076305221,0.7694330923694779,93.9453243373494
2025-03-13,74.36465863453815,0.322570281124498,7.439599357429719,0.0,2.981958232931727,2.7178677911646587,2.4822489959839356,1.5892369477911648,1.277269076305221,0.7694330923694779,93.94484240963855
2025-03-14,74.36465863453815,0.322570281124498,7.439599357429719,0.0,2.9817975903614458,2.7178677911646587,2.4822489959839356,1.591004016064257,1.277269076305221,0.7694330923694779,93.94644883534137
2025-03-17,74.36465863453815,0.322570281124498,7.445543132530121,0.0,2.979709236947791,2.7178677911646587,2.4822489959839356,1.591004016064257,1.277269076305221,0.7700756626506023,93.95094682730924
2025-03-19,74.36465863453815,0.32867469879518074,7.443936706827309,0.0,2.979709236947791,2.7178677911646587,2.4822489959839356,1.591004016064257,1.277269076305221,0.7689511646586346,93.95432032128514
2025-03-20,74.36465863453815,0.33220883534136547,7.4434547791164665,0.0,2.979227309236948,2.7178677911646587,2.4822489959839356,1.591004016064257,1.277269076305221,0.7689511646586346,93.95689060240964
2025-03-21,42.23614457831325,32.46393574297189,7.443133493975903,0.0,2.982118875502008,2.7178677911646587,2.4822489959839356,1.5908433734939758,1.277269076305221,0.7687905220883534,93.9623524497992
2025-03-24,42.23614457831325,32.46409638554217,7.443133493975903,0.0,2.982118875502008,2.7178677911646587,2.4822489959839356,1.5908433734939758,1.277269076305221,0.7687905220883534,93.96251309236948
