date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GET NICE SECURITIES LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,HANG SENG BANK LTD,HANTEC SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL
2024-05-23,32.01970359916445,22.83148324749643,0.0,17.148452098596696,23.84848982067054,0.0,0.0,4.151871234071888
2024-05-30,32.00452711022659,22.861836225372148,0.0,17.148452098596696,23.84848982067054,0.0,0.0,4.136694745134028
2024-05-31,31.992874162207073,22.8535121595846,0.0,17.142208293767712,23.839806511235377,0.0,0.0,4.171598873205236
2024-06-12,31.982199745197086,22.876218891832078,0.0,17.136488798892948,23.834885544125513,0.0,0.0,4.170207019952375
2024-06-20,31.987653852466437,22.886631783822395,0.0,17.14428905678521,23.800216392111835,0.0,0.0,4.181208914814127
2024-06-21,32.126254657444136,22.905398897501307,0.0,17.158347430455564,23.57980575555217,0.0,0.0,4.230193259046825
2024-06-25,32.14588599981214,22.897749322276532,0.0,17.152617162670687,23.57496698782513,0.0,0.0,4.228780527415508
2024-07-04,32.13515402002275,22.890104854709183,0.0,17.146890721012618,23.570131450966105,0.0,0.0,4.257718953289339
2024-07-08,32.19493671943848,22.86789539794014,0.0,17.130253701190775,23.54726218851302,0.0,0.0,4.259651992917578
2024-07-09,32.17437146899711,22.87483122209799,0.0,17.135449300758783,23.554404064365446,0.0,0.0,4.260943943780672
2024-07-11,32.17439088837385,22.874784671920306,0.0,17.135459643144056,23.55441828101757,0.0,0.0,4.26094651554422
2024-07-12,32.032149899521684,22.922756699508874,0.0,17.171395401864125,23.603815607366904,0.0,0.0,4.269882391738412
2024-07-18,32.02047129544783,22.914399289824708,0.0,17.16513488145188,23.595209890361474,0.0,0.0,4.304784642914111
2024-07-19,32.08443809072195,22.8928374944411,0.0,17.14898297969942,23.57300747164412,0.0,0.0,4.3007339634934105
2024-07-22,32.08443799333311,22.892837728491543,0.0,17.148982927645537,23.57300740009081,0.0,0.0,4.300733950438998
2024-07-23,32.0941798341862,22.899788711453212,0.0,17.15418989628585,23.580164903880277,0.0,0.0,4.271676654194463
2024-07-25,32.18066654915331,22.870622912494323,0.0,17.13234184955835,23.55013255914253,0.0,0.0,4.266236129651488
2024-07-30,32.1757879817681,22.867155741457026,0.0,17.12974459806725,23.546562374900233,0.0,0.0,4.280749303807379
2024-07-31,32.17432469997857,22.87066356810118,0.0,17.128965576172153,23.545491530700584,0.0,0.0,4.280554625047518
2024-08-08,32.153852720847134,22.856111351336597,0.0,17.118066704817796,23.533539851840814,0.0,0.0,4.338429371157653
2024-08-12,32.14357274512375,22.859574484900484,0.0,17.120660415989526,23.537105628647076,0.0,0.0,4.33908672533916
2024-08-13,28.712052655371455,20.41917715539003,0.0,15.292926746395896,21.024377766695984,10.675602606349546,0.0,3.8758630697970857
2024-08-23,28.733052327636027,20.43411151181944,0.0,15.304111820953088,20.96661588517201,10.683410621981553,0.0,3.8786978324378842
2024-08-26,28.759990071186824,20.40498043045845,0.0,15.3170156635389,20.984294134919836,10.692418465792318,0.0,3.841301234103675
2024-09-03,28.794338772664968,20.42935055644731,0.0,15.335309119039431,20.889923904397268,10.705188661089739,0.0,3.845888986361283
2024-09-04,28.801374753419395,20.434342527906544,0.0,15.339056346599564,20.87059312631327,10.707804505196686,0.0,3.846828740564543
2024-09-05,28.804502959820834,20.436561965056757,0.0,15.3407223689567,20.86199863666673,10.708967512965769,0.0,3.8472465565332072
2024-09-09,28.806849560598717,20.430080213719318,0.0,15.341972123243194,20.86369818976429,10.709839934598294,0.0,3.8475599780761813
2024-09-19,28.784962810760955,20.40913096062775,0.0,15.330315662679084,20.850559940180023,10.701702856402433,0.0,3.923327769349753
2024-09-26,28.77723233334995,20.411346396188783,0.0,15.331979786768763,20.852823293384432,10.702864539039357,0.0,3.923753651268712
2024-09-27,28.773328109400765,20.408577176879852,0.0,15.329899688099838,20.863561237159878,10.701412475144743,0.0,3.923221313314925
2024-09-30,28.77176671643047,20.40746969953776,0.0,15.329067806660285,20.862429069976187,10.70083175990223,0.0,3.9284349474930687
2024-10-02,28.727759881808673,20.380484449214485,0.0,15.308797839923816,20.834842216775193,10.686681812458488,0.0,4.061433799819342
2024-10-03,28.725799939111752,20.358076102236335,0.0,15.293328338815195,20.800253969303746,10.675882947787734,0.0,4.146658702745241
2024-10-04,23.02142960908551,16.07484098920699,12.320320329864193,11.948871691141875,16.216906303544253,8.319115544921448,8.919991593758397,3.178523938477331
2024-10-07,23.024343613830503,16.08109497329322,12.321879810422557,11.950384154503038,16.208410845609933,8.320168561288535,8.89369545111222,3.2000225899399957
2024-10-08,23.172995587244127,16.19147900117619,12.322399725010518,11.739916287533967,16.209094750125796,8.320519625986119,8.881412389054253,3.1621826338690275
2024-10-09,23.167957988891885,16.315198582974162,12.278506796854112,11.718160882778086,16.17905744761199,8.305100753499369,8.820732076527465,3.2152854708629284
2024-10-10,23.296449286327046,16.3299853675751,12.2896350484842,11.697165481168986,16.193720844830683,8.312627829269028,8.828726479082533,3.0516896632624246
2024-10-14,23.335377105300843,16.18824046363779,12.321318313852837,11.72732133173238,16.235469029606577,8.334058180323913,8.851487357074461,3.0067282184712005
2024-10-15,23.3274899732525,16.182768994734978,12.31715382728326,11.708570533017737,16.232094037531418,8.331241349163646,8.848495639850675,3.0521856451657845
2024-10-17,23.32182438946156,16.178838660446367,12.314162340965858,11.705726854272061,16.22815172359291,8.329217927612492,8.846346591945014,3.0757315117037374
2024-10-18,23.330200573463014,16.13183226776188,12.318585051979765,11.709931041747481,16.233980169196922,8.332209420078296,8.849523814513772,3.093737661258876
2024-10-22,23.204712056822125,16.19118941171641,12.331611457794537,11.722313820546274,16.25326186626685,8.341020394778848,8.85888182827825,3.0970091637967037
2024-10-23,23.246009338604136,16.19458057395167,12.353557950039377,11.743175949574157,16.129642513969166,8.355864856918659,8.874647925191674,3.1025208917511637
2024-10-25,23.266219774485975,16.20866038986999,12.364298322170571,11.753385646263208,16.056724343040653,8.36312957356177,8.882363679765001,3.1052182708428373
2024-10-28,23.274610021554214,16.214505545062124,12.368757126340478,11.75762414355311,16.026452780693784,8.36614547919947,8.885566831224308,3.1063380723725107
2024-10-29,23.280334131194127,16.215537480686283,12.369544307982853,11.75837243101556,16.016865624137708,8.366677923653782,8.886132333078713,3.1065357682509727
2024-10-31,23.204525082618925,16.162733922901467,12.329264671959908,11.720082988013376,15.964709012583933,8.339433044368418,8.857195925470137,3.422055352083838
2024-11-08,23.20477041698985,16.162904806560803,12.329395025517305,11.720206900878509,15.964877802586255,8.339521214652123,8.85728956990297,3.421034262912184
2024-11-13,23.20477041698985,16.16501934560049,12.329395025517305,11.720206900878509,15.964877802586255,8.339521214652123,8.85728956990297,3.418919723872497
2024-11-15,22.96551097038621,16.019272638046054,12.202269258799827,11.59936234319518,15.802360083562967,9.196717961381687,8.765963943196855,3.4485428014312225
2024-11-18,22.903679508779657,16.24537912991845,12.169416336687132,11.56813266455626,15.759814414883541,9.171957070397431,8.742362797822944,3.439258076954584
2024-11-19,22.90320149558613,16.242953020834584,12.169162353847206,11.567891230858413,15.76157255685017,9.171765646286365,8.742180339595725,3.4412733561414046
2024-11-20,22.92664763061778,16.259581022378935,12.181619993178778,11.579733345589945,15.677426404187164,9.181154833901159,8.751129758337587,3.4427070118086522
2024-11-22,22.9589769056,16.25584524292539,12.17882116056318,11.577072801640478,15.673824379795231,9.164424378855312,8.749119110541589,3.4419160200788177
2024-11-26,22.97184809433985,16.25312939046337,12.176786453604597,11.575138628350718,15.671205765143394,9.162893285015503,8.74765740145653,3.4413409816260327
2024-11-29,22.990720257919754,16.253183732562075,12.176492817983759,11.575177329656219,15.65246280404485,9.162923921014231,8.747686649120197,3.4413524876989134
2024-12-02,23.088602015258232,16.322380789820006,12.228333582512787,11.624458025772773,15.293357692273998,9.201934577735118,8.784929455446253,3.456003861180833
2024-12-03,23.148802968277867,16.36073411096043,12.260217597622184,11.654767502761713,15.076700041048916,9.225927595191866,8.807835178585256,3.465015005551771
2024-12-05,23.160226970643013,16.376501179287047,12.275188231782998,11.668998837493245,14.994055400750847,9.237193136420805,8.818590197993144,3.469246045628899
2024-12-06,23.256681121239197,16.414860791539112,12.303941104923437,11.696331798659712,14.672547701884106,9.258829940468955,8.83924648451622,3.557561056769261
2024-12-11,23.27829506186939,16.428003992525802,12.315375954598368,11.707201957637656,14.595359564574345,9.267434771037644,8.847461368993331,3.5608673287634653
2024-12-12,23.27873134000342,16.423841154417467,12.3122552519028,11.70423536556272,14.591661116544511,9.265086413279214,8.845219432032174,3.57896992625769
2024-12-13,23.278239783311015,16.42349434647005,12.311995264733426,11.703988217419663,14.591352997147006,9.264890770519923,8.845032655238194,3.5810059651607227
2024-12-23,23.287322364587194,16.435120391531637,12.32071081629183,11.71227336621598,14.538288855138942,9.271449304003502,8.85129397490937,3.583540927321544
2024-12-27,23.273060604451853,16.425055097585435,12.313165293470105,11.705100466267528,14.529385230016906,9.265771228009598,8.845873212935054,3.6425888672635196
2024-12-30,23.27355209848176,16.423290113290186,12.313425330056345,11.705347661387085,14.529692070024765,9.265966907955542,8.846060025230496,3.6426657935738183
2025-01-06,23.272569131180383,16.422596469402308,12.312905267866606,11.704853281588349,14.531190171935352,9.26557555632827,8.845686408529701,3.644623713169031
2025-01-07,23.270603445652576,16.42120935738958,12.311865275266138,11.7038646472622,14.529962814952896,9.264792952238658,8.844939269799175,3.6527622374387807
2025-01-08,23.26879609013735,16.433354538323982,12.32097117168057,11.712520864394516,14.487880415204597,9.271645223851287,8.851481016234992,3.6533506801727054
2025-01-09,23.304657119118655,16.428841374529842,12.317587409657364,11.709304203731593,14.469113541489516,9.26909891150594,8.849050095417589,3.6523473445495003
2025-01-13,23.347401789676557,16.42918845296399,12.317847633056763,11.709551576438857,14.425054269265566,9.269294732030522,8.849237041921047,3.6524245046466994
2025-01-15,23.333951555256217,16.431618412680233,12.319669504759363,11.711283478091056,14.427187807442406,9.27066570740531,8.850545888647888,3.6550776457175265
2025-01-16,23.46072730074625,16.431618412680233,12.319669504759363,11.711283478091056,14.302524991043875,9.27066570740531,8.850545888647888,3.6529647166260255
2025-01-17,23.582116792243905,16.405558251232968,12.3001307978464,11.692709657148487,14.279841521831704,9.255962649009543,8.836509130431997,3.6471712002549923
2025-01-21,23.583111800537175,16.406250456545134,12.30064978145843,11.693203011633251,14.280444036053222,9.256353188997073,8.83688197227422,3.643105752501495
2025-01-22,23.596054553398886,16.415254444095307,12.252519109577156,11.699620410576248,14.288281350292214,9.26143320951087,8.841731780917057,3.6451051416322633
2025-01-27,23.59558587753406,16.414928396638707,12.252275744315519,11.699388027247009,14.289983796511475,9.261249254595477,8.841556162307615,3.6450327408501426
2025-02-03,23.596083939647244,16.41527488745981,12.25253436872011,11.699634981145678,14.290285433417802,9.261444743590681,8.841742792305654,3.6429988537130207
2025-02-05,23.59558587753406,16.414928396638707,12.252275744315519,11.699388027247009,14.289983796511475,9.261249254595477,8.841556162307615,3.6450327408501426
2025-02-06,23.557977540959307,16.42255457518785,12.257968004446159,11.704823422385848,14.296622751325245,9.265551919748626,8.845663843091641,3.648837942855327
2025-02-07,23.55115271055021,16.411205520329187,12.262111153205039,11.708779610280757,14.301454957999862,9.26868364271631,8.848653645411217,3.6479587595074183
2025-02-12,23.551919211237937,16.42647376397276,12.273519267035542,11.719672929460582,14.314760385104888,9.277306806927914,8.856886032703446,3.579461603556934
2025-02-14,23.530401542634106,16.42473730567675,12.27222182154245,11.718434031595022,14.313247158055475,9.276326093927608,8.855949762786405,3.6086822837821817
2025-02-17,23.532889226924375,16.42647376397276,12.273519267035542,11.719672929460582,14.314760385104888,9.277306806927914,8.856886032703446,3.598491587870497
2025-02-19,23.549321144696926,16.437943603633318,12.282089292476574,11.727856229863736,14.324755713911037,9.28378471710427,8.863070382683038,3.5311789156311044
2025-02-21,23.74322624755824,16.57330881510035,12.383231360756064,11.82443423115701,13.619248373786878,9.360235975956835,8.936057091089427,3.560257904595191
2025-02-24,23.777269854070678,16.56090266831547,12.378741982162737,11.820147437155585,13.61431089338897,9.35684254480831,8.932817440448593,3.5589671796496596
2025-02-25,23.838274003517355,16.60339214618868,12.410501499991163,11.850473796959022,13.435436292128786,9.380848926720773,8.955735922404742,3.525337412089477
2025-02-26,23.88730316864259,16.637541030250265,12.436026692261386,11.874847157065446,13.257395369895889,9.400142907106064,8.974155555272992,3.532588119505374
2025-02-27,23.944759376309595,16.55944179182807,12.465939107536501,11.90340976538726,13.16687067181655,9.42275310128149,8.995741120691555,3.5410850651489807
2025-02-28,23.993711648373434,16.45987271603488,12.491424268324005,11.927744900443955,13.122773377146554,9.442016822672679,9.014131865816005,3.5483244011884927
2025-03-04,24.018004223039682,16.38286433055539,12.504071284391093,11.939821216015316,13.128487297949212,9.451576448212325,9.02325827671111,3.5519169231258725
2025-03-05,24.017022145421542,16.383076081302594,12.504232901211216,11.939975539826648,13.128656985431142,9.451698611121987,9.023374903550213,3.5519628321346577
2025-03-12,24.01753952869049,16.38127477566301,12.504502271862371,11.940232755044194,13.12893980764894,9.451902222989226,9.023569288315164,3.552039349786603
2025-03-17,24.00676835011104,16.38127477566301,12.504502271862371,11.951003933623646,13.12893980764894,9.451902222989226,9.023569288315164,3.552039349786603
2025-03-18,24.001597840180466,16.377746622990905,12.501809087497417,11.948429960166745,13.126112133692022,9.449866498996972,9.021625817460027,3.572812039015446
2025-03-19,23.988681304196128,16.43566387990505,12.495081199295006,11.941999874696416,13.119048274825698,9.444781023375965,9.016770800919694,3.5579736427860444
2025-03-20,23.96237463130031,16.527302917007226,12.481378736464794,11.928903936639554,13.104661551883579,9.43442360681755,9.006882752592718,3.5540718672942693
2025-03-24,23.713878830318656,16.704376014420593,12.493198688038188,11.9402006907748,13.117071756573258,9.44335807091082,9.015412332554252,3.5725036164094384
2025-03-27,23.701027892552588,16.70833712319593,12.49777148543663,11.944571078216724,13.121872905830662,9.446814556659389,9.018712180342606,3.560892777765475
2025-03-28,23.639949558442016,16.665279184870677,12.46556431425884,11.91378952281625,13.088057404615602,9.42246980256737,8.995470660257686,3.809419552171558
2025-03-31,23.604971851598407,16.640621211368902,12.447120245537524,11.896161860951096,13.068692294130942,9.40852830130984,8.982160947608048,3.9517432874952405
2025-04-01,23.58403407462569,16.638833656095326,12.447387161099504,11.896416961782927,13.068972538659738,9.408730057424462,8.982353560717735,3.973271989594618
2025-04-02,23.538605589853372,16.583240366442986,12.423410519261473,11.873501620197025,13.04379857486356,9.39060659522168,8.965051401525566,4.1817853326343375
2025-04-03,23.558774402568222,16.554607558776716,12.434055391111944,11.8836753082489,13.05497501985485,9.398652840143662,8.972733013845641,4.1425264654500635
2025-04-07,23.407348983936433,16.446073506738312,12.354134763208451,11.807292280945083,12.971063394240169,9.338242442023017,8.915060240649735,4.760784388258803
2025-04-08,23.413328741208904,16.95481818128306,12.357290811646319,11.810308630294752,12.4719626417422,9.340628035675383,8.91733772608156,4.734325232067822
2025-04-09,23.368058365327148,16.919910771622888,12.33339761789729,11.923457577621859,12.447847726557963,9.322567650207747,8.900095785168913,4.784664505596194
2025-04-10,23.369051437071793,16.890881935536534,12.333921749962451,11.92396428847621,12.448376722406298,9.322963831113162,8.9004740122989,4.810366023134651
2025-04-11,23.34699346722448,16.84195777472922,12.32227980228681,11.912709298283565,12.436626741063229,9.314163916592538,8.89207288451163,4.933196115308528
2025-04-14,23.326195969350064,16.82271305759613,12.311303117500572,11.90209745883377,12.425548196043062,9.30586686093399,8.884151827473842,5.022123512268571
2025-04-15,23.31828285602939,16.814885935107746,12.307126665548356,11.898059824661905,12.351365316176604,9.302709964751072,8.881137992716505,5.126431445008421
2025-04-17,23.28126159083522,17.103602863453702,12.287587259371813,11.879169873339825,11.87451255581454,9.287940519901472,8.867037856489308,5.418887480794122
2025-04-22,23.281272837944357,17.100310306704593,12.288263587256623,11.879823721297452,11.87516614742618,9.288451742571427,8.867525912023025,5.419185744776345
2025-04-23,23.285216390162734,17.101089540900315,12.290345063190815,11.88183601270077,11.161516258070488,9.290025088441721,8.869027958398467,6.120943688134686
2025-04-24,23.356429480563268,17.168256457205505,12.327932579637881,11.918174187443016,10.543639707655505,9.318436737505282,8.896152073510109,6.470978776479433
2025-04-25,23.37181709286327,17.27520191874367,12.336054430931714,11.92602608295097,10.191424522400142,9.324575881841456,8.902013009539864,6.672887060728919
2025-04-28,23.38274963977588,17.28115646475912,12.341824820681335,11.931604675283557,10.196191726689598,9.32893760360504,8.90617707065915,6.6313579985463225
2025-04-29,23.408132650654238,17.553209598749767,12.355222418419338,11.944556960875916,9.856054631809732,9.33906457876082,8.915845120522908,6.627914040207281
2025-04-30,23.328387535242804,17.662504751102105,12.34681268522029,11.936426752141506,9.849345987720474,9.332707830272101,8.909776441532893,6.634038016767829
2025-05-02,23.329876263260218,17.767864959006747,12.347600611344308,11.937188489012813,9.749995890771357,9.333303407810595,8.910345029215918,6.623825349578043
