date,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,QUAM SECURITIES LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD
2024-09-11,31.808390876937942,19.15027523423719,17.44391160593194,7.759744001134621,6.449611303661812,5.44795369328003,4.621807770381073,4.19455204630672,3.1237534681286734
2024-09-16,31.807826973363472,19.149935735496165,17.443602357842487,7.759606435314454,6.449496964056197,5.449629925098613,4.621725834330541,4.194477684705048,3.1236980897930238
2024-09-17,31.807263089782566,19.149596248792292,17.443293120717623,7.759468874371771,6.44938262850457,5.4513060974853085,4.621643901185105,4.1944033257399145,3.1236427134208498
2024-09-24,31.805571558990632,19.152123237283178,17.442365475124753,7.759056220806042,6.449039646171436,5.452788881699654,4.621398119177828,4.194180264662347,3.1234765960841315
2024-09-25,31.79486270722393,19.625911519479715,16.995241934769318,7.756443767111756,6.446868271590718,5.450952942114637,4.614525832661416,4.19276809526763,3.122424929780881
2024-09-26,31.79438109666959,19.62274849604409,16.994037335317934,7.75589400101002,6.446411326404948,5.450566586042226,4.621286624316686,4.192470917612454,3.1222036165820555
2024-09-27,31.797198273952453,19.62448719198292,16.99554311131589,7.756581220815353,6.4381219043230935,5.451049539691119,4.621696098671793,4.192842396264365,3.1224802629830144
2024-09-30,7.8251199302224155,4.86436982119494,4.182511993022241,1.9380723942433495,1.584387265590929,1.341474051460968,1.1373746184038378,0.9677278674225905,0.768425643262102
2024-10-02,31.811858113796067,19.749935755996844,17.120805309656095,7.751814339261504,6.438578302363293,5.456752709324684,4.614934736954037,3.9326191172430907,3.1227016154043827
2024-10-03,31.819753064534712,19.754837222906676,17.160508052436114,7.753738156227011,6.440176205206385,5.397835547716334,4.616080054598797,3.933595100289834,3.1234765960841315
2024-10-04,31.81354955912978,19.788205060038106,17.144756081350526,7.75222650538349,6.438920643360362,5.39678319819221,4.6151801143160975,3.9275111879126237,3.1228676503168065
2024-10-07,31.751117404965264,19.91237774925875,17.21201929459663,7.60985971589149,6.430942160463779,5.432579545957427,4.609461432933575,3.9226445988405545,3.1189980970925344
2024-10-08,31.739318923796965,19.892592035531333,17.205623435108425,7.607031948118591,6.48340661965725,5.425252373326727,4.607748591044618,3.921186973024145,3.1178391003919415
2024-10-09,31.74605983911932,19.879118253497694,17.21104749431431,7.608647558029433,6.483013725299329,5.426404608727202,4.608727201932692,3.918480040352911,3.1185012787271136
2024-10-14,31.712944546105497,19.94147859371823,17.193094120455086,7.600710743363301,6.476251093961334,5.441960378709523,4.603919696608057,3.9143925531068504,3.115248273972118
2024-10-15,31.686054214473092,19.92456963176908,17.22267857300582,7.59426587879912,6.51492267062367,5.437345981610536,4.600015898672461,3.907540387044348,3.1126067640018724
2024-10-17,31.751679456201376,19.87732667746475,17.139746687554766,7.609994423939885,6.528415779365037,5.448607312604551,4.609543028597223,3.915633325367533,3.1190533089048795
2024-10-18,31.752241527336455,19.875908338570202,17.14005009691895,7.610129136757508,6.528531345978528,5.448703764349758,4.609624627149698,3.915702640266948,3.1191085226719535
2024-10-23,31.751679456201376,19.87732667746475,17.139746687554766,7.609994423939885,6.528415779365037,5.448607312604551,4.609543028597223,3.915633325367533,3.1190533089048795
2024-10-24,31.751679456201376,19.87555649965039,17.139746687554766,7.611764601754246,6.528415779365037,5.448607312604551,4.609543028597223,3.915633325367533,3.1190533089048795
2024-10-28,31.768550251056027,19.88611708863562,17.09572009245238,7.6158090025946885,6.531884558504468,5.45150235115964,4.611992242501527,3.9177138404045233,3.120710572691126
2024-10-29,31.767424973655544,19.901352200979396,17.095114543023367,7.606683963976728,6.531653191885023,5.4477671416047535,4.611828880604285,3.9175750706208436,3.120600033650057
2024-10-30,31.76067498295721,20.054713991022656,17.091482147125745,7.60506768421705,6.514329222406176,5.326203397933617,4.610848952200511,3.9167426583208647,3.1199369638161683
2024-11-04,31.701174412131174,20.216855332573367,17.05062608803231,7.61556339086097,6.502125252953704,5.289714836121347,4.602210970016701,3.909405017541069,3.112324699769359
2024-11-05,31.565054420990574,20.795241572885413,16.9439776156831,7.524790806944065,6.465407255545486,5.170214076426957,4.582449780468275,3.864462257261265,3.088402213794863
2024-11-07,31.338941740702886,21.491906246997054,16.85754470564597,7.388770955089062,6.408610040971076,5.065038306645351,4.549623922216107,3.83677962103939,3.062784460693101
2024-11-08,31.246679267304827,21.750908029858287,16.807915755733436,7.346113980611276,6.382774869565974,5.050126732224826,4.536229738086735,3.8254840648381223,3.0537675617765156
2024-11-11,31.253212527769307,21.751971076360153,16.811430064903952,7.330226074835562,6.384109421962799,5.051182645816091,4.537178202726837,3.826283922115259,3.0544060635100405
2024-11-12,31.219486724277473,21.815523588230686,16.793288602285287,7.322315919553733,6.377220235142592,5.0631369170387,4.5322820666788495,3.8221549225909195,3.0545910242017595
2024-11-13,31.210252037966647,21.852570404461343,16.767441253490862,7.320149987385053,6.364893903934994,5.061639247279086,4.530941423140165,3.821024333800231,3.071087408541625
2024-11-14,31.251578956538406,21.991271092681483,16.441184413412202,7.375142650556228,6.373321950327117,5.111899016473417,4.536941049385405,3.826083926440226,3.0925769441855198
2024-11-15,31.172826096401664,22.231297955353185,16.39975321729912,7.356557555113355,6.357261407182767,5.055569555356662,4.525508120367394,3.8164423319227327,3.0847837610031195
2024-11-18,31.051406116107366,22.35071106456276,16.533224848741895,7.327903333304481,6.332499502298085,5.035877816343666,4.5078810016359245,3.787727969116514,3.072768347889311
2024-11-19,31.048181196610784,22.355313606189902,16.53150775036134,7.327142276035762,6.331841825121383,5.035354802973785,4.50741282466268,3.787334585392451,3.075911132651913
2024-11-21,30.985964154610237,22.58691427337508,16.439645864824012,7.312459511984453,6.319153530554955,5.00798963506802,4.498380479378104,3.779745195422155,3.0697473547829843
2024-11-22,31.00203085166141,22.598625934407814,16.396318541243573,7.316251134252258,6.32243010845612,5.01058635440522,4.5007129585619845,3.781705051203388,3.071339065808236
2024-11-25,30.965636895667707,22.699847217546676,16.40123952318064,7.273135320368404,6.315008070711517,5.004704318478045,4.495429474065826,3.777265625674357,3.067733554306825
2024-11-26,30.915468075388446,22.63376968088315,16.502210463723404,7.261351786899232,6.209981127034876,5.068985427313231,4.4915933436172315,3.8521531554046486,3.0644869397357786
2024-11-27,31.0116788699764,22.51229695969018,16.513801122070557,7.283949550047978,6.125571624927601,5.083031492319263,4.505571452035373,3.8641412875284193,3.099957641404231
2024-11-28,31.02562550269401,22.513772734741885,16.519498041114964,7.287225302048829,6.128326428948256,5.050723446945782,4.507597706418051,3.8658790766862414,3.101351760401982
2024-11-29,31.065388512197025,22.54435871457148,16.518154816027156,7.279245577117918,6.136180604265711,5.034681630426311,4.509910892889616,3.789433576667619,3.1226456758371652
2024-12-02,31.06108489545002,22.563747348370057,16.50720810424694,7.278237153123513,6.135330533789342,5.033984155158231,4.50928611628209,3.7889086107623706,3.122213082817438
2024-12-03,31.063774516170934,22.557042040091787,16.508637485387712,7.278867385374724,6.135861800233797,5.034420054552539,4.509676581374205,3.789236697406589,3.1224834394077154
2024-12-04,31.081537701764873,22.569940824301025,16.516344795917483,7.265701487623355,6.139370467600655,4.999176911946907,4.512255347906324,3.7914034950917963,3.1242689678475815
2024-12-05,31.087463278941396,22.574243697843098,16.519493574356353,7.2670866660311795,6.140540915275094,4.981065365650753,4.513115592259764,3.7921263117758697,3.1248645978664955
2024-12-06,31.08584698837985,22.573070024176147,16.52383386913685,7.266708837725188,6.140221658015823,4.980806391514951,4.512880947635677,3.791929152621682,3.124702130793827
2024-12-09,31.086385733225878,22.571728147936327,16.52412024159236,7.266834776128456,6.140328073413575,4.980892713234721,4.512959159799308,3.7919948700617843,3.124756284607586
2024-12-10,31.11982442291177,22.543959332737668,16.53842483756517,7.274651491624522,6.146933039548219,4.977575752318329,4.517813614164144,3.75270001821699,3.128117490913192
2024-12-11,31.158746840610423,22.485299610016245,16.520893227832158,7.283750097713079,6.154621177247184,4.983801342794854,4.523464167527989,3.7573936230272817,3.1320299132307854
2024-12-12,31.172826096401664,22.467653218168074,16.528358286771926,7.28704130134427,6.15740217759665,4.968674238145306,4.525508120367394,3.7590914225632384,3.1334451386414788
2024-12-13,31.1647018964304,22.4895969976805,16.522313245476106,7.2851421671256436,6.155797447680935,4.967379312142193,4.524328691436961,3.7581117356290883,3.1326285063981727
2024-12-16,31.205365297796643,22.522420647002026,16.543871399866042,7.294647750106558,6.120336461930568,4.9738607005854165,4.530231991718931,3.6725498212437264,3.136715929750089
2024-12-17,31.217856676674067,22.566244615585433,16.442587999825957,7.297567767480312,6.122786407344559,5.008919636252883,4.532045424879259,3.6740199277727017,3.1379715441848326
2024-12-18,31.318695709109956,22.665328037016018,16.14649264481208,7.321140163254617,6.14256405779388,5.025099305949627,4.546684709066306,3.6858876424112794,3.1481077305862324
2024-12-20,31.303391767960143,22.65425258069301,16.154309299220778,7.3175626739731765,6.139562482002775,5.008682297711189,4.544462962801372,3.6840865262955815,3.193689409341978
2024-12-23,31.299568119356103,22.71953932731318,16.134886358679058,7.316668847882039,6.1388125463508265,4.9696811063124375,4.543907865462636,3.6836365222702088,3.1932993063735116
2024-12-30,31.247223601348352,22.86620153823373,16.10790282822476,7.287012115985959,6.128546168787617,4.961369951309589,4.536308761660875,3.677476112083758,3.187958922365361
2025-01-02,31.250490003920035,22.86859183762359,16.099133237510344,7.2877738577464175,6.129186811272268,4.9618885839975615,4.5367829609303545,3.677860533995383,3.1882921730040508
2025-01-03,31.186918081527264,23.20458319206461,16.071599335819663,7.272948560797713,6.116718392753132,5.03177459597145,4.527553921185092,3.406097592780951,3.181806327100123
2025-01-06,31.175535104413797,23.234350965925383,16.065733329857217,7.270293992404689,6.114485839177551,5.029938038254643,4.525901400005214,3.40311633687028,3.180644993091222
2025-01-07,31.196681537137046,23.25011087631421,16.071413042533024,7.2752254485055605,6.118633308114408,4.974215821832633,4.528971328689573,3.4019462054211997,3.1828024314523495
2025-01-10,31.19613896256359,23.24970650897865,16.071133527544674,7.2750989173442315,6.120266098526023,4.9741293099699995,4.528892560546111,3.401887038566894,3.182747075959824
2025-01-14,31.188002608128667,23.243642686372528,16.066941969137144,7.273201477939578,6.118669854379482,4.998913279721799,4.52771136709411,3.4009997826559446,3.1819169745707456
2025-01-16,31.193426372766403,23.230294335028912,16.069736098430504,7.274466327550975,6.119733924611973,4.999782618147037,4.528498760923439,3.4015912351636888,3.1824703273770703
2025-01-17,31.19505387003365,23.23150636092488,16.065357090061653,7.274845868224941,6.1200532178540685,5.000043478638945,4.528735032478544,3.40176871103227,3.18263637075105
2025-01-22,31.200480087668183,23.235547360822412,16.068151575505095,7.2587168091564545,6.121117769331791,5.000913210238391,4.529522782421138,3.4023604310352327,3.1831899738213063
2025-01-23,31.206451107805528,23.23999408474473,16.069486851605383,7.242708143044791,6.122289203789243,5.001870264533695,4.530389623946345,3.4030115608444897,3.1837991596857953
2025-01-24,31.19939469312855,23.234739048381066,16.08846525138499,7.241070419105434,6.1209048294095645,5.000739239713696,4.52936521050938,3.4022420705669534,3.1830792378003707
2025-02-04,31.218943356162594,23.266702056374065,16.096805353708522,7.245607470129056,6.12474001618644,4.9255510786608765,4.532203183333188,3.404373819738754,3.1850736657065033
2025-02-06,31.243413661264054,23.206556291967498,16.109422492401215,7.251286785518328,6.129540763449195,4.929411867167156,4.535755654453453,3.4070422657876174,3.1875702179914827
2025-02-10,31.24885671727598,23.21059921080827,16.112228987552374,7.235128613862249,6.130608618391826,4.930270642241792,4.536545848903755,3.407635821987613,3.1881255389761414
2025-02-11,31.240692844266793,23.20453536066045,16.10801961142897,7.233238411230417,6.129006975468297,4.928982591808833,4.535360660448833,3.406745565221935,3.213417979465475
2025-02-21,31.242869459951407,23.20615207754544,16.109141896658336,7.2337423686891995,6.129433998414951,4.922358760875435,4.535676650148489,3.4069829215401097,3.213641866176637
2025-02-24,31.245046378957454,23.19905935635588,16.110264338283326,7.235988329051082,6.129861080869224,4.922701737577842,4.535992683882768,3.4072203109349823,3.213865784087445
2025-02-25,31.24450212076609,23.181236228084693,16.111725615544735,7.253281308517032,6.129754304676137,4.9226159889215015,4.535913671320449,3.407160960484946,3.2138098016844197
2025-02-26,31.172826096401664,23.374840329854624,16.07476473092865,7.219262953919412,6.115692425335198,4.911323328785812,4.525508120367394,3.399344809308227,3.206437205099017
2025-02-27,31.167409492532645,23.370778707396113,16.07197157279259,7.235384575286054,6.114629759949957,4.910469935100477,4.524721766101076,3.3987541376703936,3.2058800531706932
2025-02-28,7.822503270824248,5.919319668556476,4.033798517226341,1.815961622328827,1.5346707370257304,1.2354993458351504,1.135630178805059,0.8530309638028782,0.8046227649367641
2025-03-03,31.09824284612117,23.532165364910668,16.036304688922215,7.2210615740700606,6.10106018707144,4.906507624158048,4.51468051353624,3.3912116299834425,3.198765571226714
2025-03-04,31.089618594493405,23.5533716385444,16.031857456083333,7.219059009090987,6.099368224007487,4.905146937749699,4.51342848971739,3.3902711696955516,3.1978784806177365
2025-03-05,31.070769710459988,23.617041547215894,16.02213772854433,7.197360101854337,6.0956703245307855,4.902173065763604,4.51069210715492,3.388215730259226,3.1959396842169077
2025-03-10,31.05785796531812,23.62627373232791,16.015479581324076,7.1943691724311085,6.093137212463314,4.922645380799432,4.508817647415308,3.3868077259386875,3.1946115819820444
2025-03-11,31.04925609534443,23.647426410129913,16.011043889941927,7.192376600109054,6.09144964038117,4.921281991362224,4.507568872848129,3.3858697063329264,3.19372679355023
2025-03-12,31.04012182776254,23.669888295709203,16.006333659245673,7.190260701028787,6.089657618994056,4.919834217334499,4.5062428075761645,3.384873629653985,3.192787242695093
2025-03-13,31.032066641869154,23.663745750542805,16.0264006989438,7.1883947648417434,6.088077299032032,4.920287535790593,4.505073397749193,3.3839952250374123,3.191958686193265
2025-03-14,31.037436301186162,23.66784042636028,16.029173840443665,7.172335031968369,6.089130754522723,4.921138921813761,4.505852936850575,3.384580777449971,3.1925110094044973
2025-03-17,31.006318118566277,23.687326597464107,16.070147538008108,7.165144037545701,6.083025782418171,4.916204980164046,4.501335361584802,3.381187391420842,3.189310192827941
2025-03-18,30.994530986755137,23.652402305107003,16.06231046369975,7.1624201895579,6.0772573719361,4.983454722963808,4.499624167336254,3.3799020243124853,3.1880977683315623
2025-03-20,30.909607878615557,23.94430514987808,15.961434073461369,7.142795598866114,6.0606060606060606,4.943951887369573,4.487295473931812,3.370641300695324,3.1793625765761107
2025-03-21,30.884593861650384,24.005854246480997,15.948517067711249,7.1370151952132925,6.055701433429469,4.939950927639792,4.483664069562223,3.3679135637725457,3.1767896345400546
2025-03-25,30.879276952872818,24.01893694856897,15.94577146546159,7.135786528943404,6.0546589197331615,4.9391004949429735,4.482892188508715,3.3673337637185283,3.1762427372498387
2025-03-26,30.884593861650384,24.023072618483923,15.948517067711249,7.119796823210366,6.055701433429469,4.939950927639792,4.483664069562223,3.3679135637725457,3.1767896345400546
2025-03-27,30.884593861650384,24.023072618483923,15.948517067711249,7.119796823210366,6.012655503422152,4.98299685764711,4.483664069562223,3.3679135637725457,3.1767896345400546
2025-03-28,30.885125653233235,24.02348626380722,15.947069813091353,7.119919416631512,6.012759033343952,4.9830826582180405,4.483741272287414,3.3679715547596705,3.176844334627603
2025-03-31,7.822503270824248,6.1037941561273446,4.039031836022678,1.7989533362407328,1.522895769733973,1.2621020497165285,1.135630178805059,0.8530309638028782,0.8046227649367641
2025-04-01,30.829387348212062,24.220757457267343,15.91829017814941,7.089882522795047,6.001907822933407,4.974089702053059,4.475649476208074,3.318924400367815,3.171111092013784
2025-04-03,30.83256697406984,24.223255494151317,15.919931930108037,7.07342437967873,6.002526836898695,4.9814784574262365,4.476111077687342,3.3192667016183783,3.171438148361424
2025-04-08,30.85325053967817,24.34443077928668,15.92889148813568,6.9061605015781815,6.006553542094897,4.986540297403525,4.479113809740869,3.3214933819545376,3.1735656601274584
2025-04-09,30.847413904295113,24.38453931811342,15.925878154692807,6.904854034997205,6.005417257835677,4.959800507330496,4.478266477492584,3.320865041489316,3.1729653037533856
2025-04-10,30.844231215662,24.39234095970148,15.9242349987533,6.904141625181631,6.004797647605045,4.959288778835324,4.477804431375584,3.320522410516994,3.1726379323686453
2025-04-14,30.84476161815915,24.392760414427585,15.922789218004386,6.904260349941962,6.004900907097717,4.959374059584713,4.477881432440565,3.3205795107690985,3.172692489574825
2025-04-16,30.670713461291836,24.843329201043048,15.83294147821998,6.875561065275937,5.971016970888727,4.897191467533022,4.452614029837985,3.3018424314966017,3.1547898944128585
2025-04-17,30.65760799897449,25.046361577575528,15.826176131265221,6.7017049096269705,5.968465581335726,4.895098918942016,4.450711447250352,3.300431568602316,3.1534418664273813
2025-04-22,30.652368949459564,25.05917033366087,15.823471611056522,6.700559661639681,5.967445635920878,4.894262400136711,4.449950869398044,3.29986756098603,3.1529029777417015
2025-04-23,30.625677625344682,25.143208379931192,15.809692923670573,6.694724980151447,5.962249331978794,4.871219170714633,4.446075962334702,3.2969941179985827,3.150157507875394
2025-04-24,30.594857362159395,25.39593194320072,15.67950194021577,6.6879877190738135,5.888021832757665,4.8663170014071895,4.441601637456825,3.2987932284337558,3.14698733529487
2025-04-25,30.578688510616537,25.544464996547816,15.562109498197193,6.684453233546715,5.884910115328554,4.863745237263141,4.4392543280172525,3.2970498734198794,3.145324207062915
2025-04-28,30.558371310532817,25.593935005749817,15.551769666510499,6.680011925550492,5.881000042591252,4.860513650496188,4.436304782997572,3.294859235912943,3.143234379658418
2025-04-29,30.56045388330905,25.59567924897987,15.552829529675346,6.680467172685221,5.881400836549192,4.862548663821377,4.436607120038846,3.286564951826011,3.143448593115081
2025-04-30,7.822503270824248,6.5468818142171825,3.741168774531182,1.709986916703009,1.505451373746184,1.242477104230266,1.139991277802006,0.8421282163105103,0.8046227649367641
