date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-04-09,18.706051617382432,12.68539262082548,11.66811227453703,5.252844411068762,3.555322555506751,3.441756025334032,3.0881415333607265,2.2216111481077405,1.500028266999164,1.4030446179350213,63.52230507105714
2024-04-10,18.79503244683112,12.678922736868953,11.678030519857744,5.289683607974269,3.5349901525992884,3.4413256443317226,3.087574776485257,2.220194255919067,1.4986113748104906,1.3667721779049833,63.5911376935829
2024-04-11,18.886847060657157,12.682890034997238,11.557954361902603,5.298468339544044,3.4747722345806706,3.4310339770746845,3.0813404508550946,2.1969517689898974,1.4908184677727871,1.3652135964974423,63.46629029287162
2024-04-12,18.903593380279695,12.663341881916205,11.60505759666747,5.237683664649957,3.457911217535458,3.43499631608031,3.089133357892798,2.1978019043031014,1.4878429941765732,1.3777530923672017,63.45511540586877
2024-04-15,18.916912166853226,12.655994020714964,11.580828740241154,5.2789152273403515,3.464853989259957,3.4387222466242546,3.0931006560210834,2.197235147427632,1.4878429941765732,1.3866795131558438,63.50108470181504
2024-04-16,18.920596086543775,12.663083795004038,11.32006390183771,5.337291185513695,3.481431627867435,3.4387169332785468,3.090408560862604,2.192417713986143,1.4878429941765732,1.3974478937897616,63.32930069286028
2024-04-17,18.962677784547374,12.669465123198776,11.242049817929352,5.367896056789039,3.4968757527239753,3.44083695821585,3.0905502500814714,2.191709267891806,1.4868511696445017,1.4172843844311886,63.366196565453336
2024-04-18,18.96906796831829,12.669606812417644,11.157636623829292,5.435481814188758,3.499142780225853,3.4470712838460122,3.0894167363305325,2.191567578672939,1.4878429941765732,1.4160091814613827,63.36284377346728
2024-04-19,18.938038029386345,12.674146180767105,11.113429587542683,5.516811425818609,3.5035351460107402,3.4474910381569064,3.0850243705456455,2.191567578672939,1.4879846833954404,1.4151590461481784,63.373187086444595
2024-04-22,18.925257661844512,12.645950026212505,11.104644855972909,5.5110021678450485,3.5249302180597075,3.4462725108746475,3.0851660597645125,2.196434603341032,1.4879846833954404,1.4211099933406068,63.34875278065092
2024-04-23,18.79416679654845,12.642407795740823,11.003011179279369,5.682304433455658,3.563044617935021,3.4540469983138986,3.091825453051277,2.2236389333635604,1.4879846833954404,1.4211099933406068,63.36354088442411
2024-04-24,18.596440837666663,12.65401781033481,10.959144197118041,5.789846550575967,3.5827394193575812,3.4568751151224903,3.1109534975983677,2.225197514771101,1.4855759666746957,1.4218184394349433,63.28260934865466
2024-04-25,18.557263768649843,12.646366592515976,10.933569434801706,5.765050937274182,3.640690309874322,3.4587170749677654,3.1118036329115717,2.2250558255522335,1.4874887711294047,1.4293279680349122,63.25533431571192
2024-04-26,18.545886124374796,12.653895957606586,10.8759019227227,5.774827493376029,3.645507743315811,3.463670530059368,3.1118036329115717,2.2232138657069584,1.4903225555067516,1.4320200631933917,63.21704988877397
2024-04-29,18.545886124374796,12.652294869433383,10.830853323320628,5.752015529138388,3.652167136602576,3.4637130368250277,3.114070660413449,2.22208035195602,1.4903225555067516,1.4345704691330037,63.15797405670403
2024-04-30,18.541068690933308,12.672335038326935,10.805023378721113,5.8201680434135765,3.604984626719753,3.456141519191805,3.1214384997945506,2.2181130538277345,1.478420661121895,1.4187012766198621,63.13639478867052
2024-05-02,18.516273077631524,12.65564914915624,10.782494792921208,5.805574053870241,3.5546849540218486,3.461378919478017,3.1109534975983677,2.2142591070745428,1.4734615384615384,1.4232353316236168,62.99796442183714
2024-05-03,18.416035323122262,12.657354733128356,10.756919888915654,5.8962551539453365,3.677671195998696,3.440970358615413,3.1184630261983366,2.219501608172634,1.4781372826841606,1.4454805389857885,63.10678910976664
2024-05-06,18.22092926874194,12.665289329384926,10.874368136928462,5.8962551539453365,3.677671195998696,3.4596733355059013,3.115275018773821,2.2147188177451578,1.4760119444011506,1.4491644586763393,63.04935666010173
2024-05-07,18.223479674681553,12.678896807741898,10.815283732660781,5.8962551539453365,3.677671195998696,3.4644854556016833,3.1195256953398416,2.2147179676098445,1.4771454581520893,1.4053824900463323,62.972843631778055
2024-05-08,18.2193706873344,12.677839451946102,10.930702424302535,5.61840259574649,3.652308825821443,3.456687235218272,3.1196673845587086,2.212634356801791,1.4789874179973646,1.4262108052198308,62.79281118494694
2024-05-09,18.215970146081585,12.724030137296852,10.838611516499709,5.7459228927270924,3.6551426101987903,3.451303044901313,3.1080488686115872,2.211074783569718,1.481679513155844,1.4260691160009635,62.85785262904346
2024-05-10,18.18125628745909,12.731116723578504,10.84389928730323,5.910565765050937,3.723861881349448,3.4690120719214477,3.110457585332332,2.221133867973986,1.485505122065262,1.4267775620953003,63.10358615412953
2024-05-13,18.302107697975263,12.768598693625401,10.73891288946824,5.889029003783102,3.7115349193079896,3.473399266049846,3.111831970755345,2.207247403545064,1.481254445499242,1.4202598580274026,63.10417614803689
2024-05-14,18.389144976408744,12.758127860351106,10.831073720900577,5.707666803632912,3.6538674072289843,3.4755246043328567,3.102905549966703,2.20918812077589,1.4782789719030278,1.4800527083894186,63.085830723890226
2024-05-16,18.26992731343072,12.844177777462912,10.828641058701843,5.596157388384318,3.6419655128441275,3.482491959136829,3.1163660257591,2.212304504300268,1.4768620797143546,1.5043385947263272,62.97323221446081
2024-05-17,18.242722983408193,12.903409184295167,10.820019623956814,5.562860421950494,3.7676438499794553,3.4817781996967847,3.123025419045865,2.211311617099055,1.4976903948878528,1.563989755869476,63.17445145018915
2024-05-20,18.392120095781912,12.893000340054126,10.324994403275854,5.45503492639245,3.680788358813778,3.484039913852955,3.128763832409992,2.2079102965555353,1.490039177069017,1.5537881321110276,62.61047947631665
2024-05-21,18.576641965512845,12.877003627244003,10.405604375363078,5.394250251498364,3.59875030108959,3.4773096759567563,3.1512499114442387,2.175335945137934,1.4534833586012441,1.5202077872394688,62.629837199087525
2024-05-22,18.557372231746886,12.925607634215114,10.361128129560623,5.298184961106309,3.6065432081272935,3.465828244328889,3.167969239270584,2.1807208439009873,1.4456904515635405,1.5407527239752328,62.54979766779546
2024-05-23,18.654415177749126,12.934108987347154,10.319740708729473,5.2763648214007395,3.6181617240744153,3.4736211513665927,3.163293495047962,2.1614504016889353,1.449657749691826,1.5335265738129984,62.58434079090922
2024-05-24,18.675101803703757,12.936239284752823,10.313803930458931,5.336441050200491,3.570979214191592,3.474140442353741,3.1723616050554715,2.161393655156779,1.450082817348428,1.540469345537498,62.63101314875951
2024-05-27,18.775134392224096,12.965002196182892,10.551021437578814,5.457868710769798,3.6262380095498536,3.474848888448078,3.182279850376185,2.164934610425493,1.4507912634427647,1.5238917069300197,63.17201106592799
2024-05-28,18.78080196097879,12.981825807274324,10.391699349646485,5.5152528444110684,3.7546084418436596,3.4918464939002787,3.181854782719583,2.160541890417558,1.457308967510662,1.5377772503790186,63.25351778908143
2024-05-29,18.77215891862788,13.011443813140259,10.361519546027742,5.475013106252745,3.718052623375887,3.507994105728495,3.187664040693144,2.1640841208892416,1.4578757243861313,1.5441532652280487,63.19995926434958
2024-05-30,18.781467900307465,13.0314035734021,10.392397735806282,5.371154908822988,3.668886464428921,3.519612621675617,3.1931474134633095,2.1609676665202544,1.4561754537597233,1.5399025886620288,63.115116326848685
2024-05-31,18.798201397055696,13.06966462161894,10.392256046587416,5.3500432152117545,3.757158847783272,3.52952590787367,3.1898743925074737,2.163942360825765,1.45900923813707,1.4716083851679727,63.18128441276903
2024-06-03,18.79593436955382,13.089217733822633,10.329020148206922,5.456168440143389,3.789038922028423,3.5320763138132825,3.202484732986667,2.1622416651317002,1.4675105912691104,1.4805348059566148,63.304227722912565
2024-06-04,18.83319863411593,13.087942530852828,10.37760708162716,5.498816895022458,3.798390410473667,3.541911529251739,3.2063103418960854,2.167767969735183,1.4760119444011506,1.4762841293905946,63.464241466766794
2024-06-05,18.82158011816881,13.085250435694348,10.321813692846112,5.495983110645112,3.8037746007906255,3.541911529251739,3.2059702877708034,2.1706017541125293,1.4796958640917013,1.5122731909828981,63.43885458435467
2024-06-06,18.826397551610295,13.07921943409326,10.254780523399974,5.54869150006376,3.8142596029868088,3.544740354506425,3.2059702877708034,2.1706017541125293,1.4796958640917013,1.5056137976961335,63.42997067033169
2024-06-07,18.833921249132153,13.118812360967455,10.050386740722898,5.626620570440795,3.950989699193788,3.5649969536817943,3.208520693710416,2.1568570497470847,1.4850800544086602,1.5142568400470409,63.510442212052084
2024-06-11,18.866325573487114,13.147509741133797,9.998245108179718,5.646457061082223,3.9957634923558665,3.5569153548606485,3.1967604885444265,2.1583301217110393,1.4924478937897616,1.5339516414696006,63.59270647661419
2024-06-12,18.871143006928605,13.200218130552447,9.977700171443955,5.720135454893238,4.044362894427363,3.5550733950153734,3.197610623857631,2.159539155815634,1.4910310016010881,1.528992518809244,63.74580635334457
2024-06-13,18.880195531122038,13.247122575343242,9.87695913682928,5.790554996670303,4.077943239298921,3.557618487609278,3.2046950848009974,2.1584056420646953,1.4969819487935163,1.5151069753602449,63.805583617892516
2024-06-14,18.901732292389873,13.339608796066708,9.782984541706222,5.83008628873429,4.084460943366819,3.5617957691599247,3.206537044646273,2.158405146152429,1.501090936140669,1.4949871062810831,63.861688864644286
2024-06-17,18.908817674313163,13.338239723989401,9.700167193278265,5.873443189707695,4.116482706830837,3.5875778936480724,3.2136215055896393,2.156988253963756,1.5061917480198932,1.4853522393981042,63.88688212873882
2024-06-18,18.914485243067855,13.331358941298157,9.651792226929452,5.934936310696119,4.113365544015756,3.5957905549966704,3.2207059665330067,2.156987616362271,1.5069001941142297,1.4925783895603384,63.918900987573856
2024-06-19,18.916610581350866,13.34552786318489,9.535635617835839,5.948821854145118,4.116766085268572,3.634471711747453,3.2235397509103527,2.1571855562010285,1.5069001941142297,1.48025142751888,63.86571064227723
2024-06-20,18.912274891253524,13.343974595123056,9.525859061733993,5.963840911345056,4.127959533559091,3.6429677515337855,3.220989344970741,2.1571855562010285,1.5101590461481786,1.4811015628320843,63.88631225470054
2024-06-21,18.89321769131587,13.308693979625092,9.511874052453349,6.034968899216459,4.106422772291256,3.6571366734205197,3.218864006687731,2.1557686640123555,1.507325261770832,1.4796846706434108,63.87395667143687
2024-06-24,18.90809505929694,13.310966320472675,9.520517094804257,6.057497485016365,4.082902361959278,3.6542975756974654,3.2280738059141076,2.154635150261417,1.507325261770832,1.4854939286169715,63.909804043810304
2024-06-25,18.913900208283152,13.318056094761749,9.484421766297803,6.0519716054805395,4.102455474162971,3.6639271292347364,3.229490698102781,2.1570438669821614,1.5097339784915766,1.4938535925301444,63.92485441432761
2024-06-26,18.93416176658118,13.358726284766991,9.450841067203196,6.075492015812517,4.091403715091318,3.669589313799113,3.244368066083852,2.158035691514233,1.517951953185882,1.4941369709678791,63.994706845006164
2024-06-27,18.933878388143448,13.422350199073351,9.303059211924564,6.23701772532128,4.088994998370573,3.6926792014395624,3.25882036640832,2.163136503393457,1.5281535769443304,1.4917282542471342,64.11981842526602
2024-06-28,18.865489536251186,13.462597517604886,9.227538858268275,6.382390863879167,3.9953384246992645,3.7025898663870667,3.2687386117290336,2.1719212349632318,1.5333960780424216,1.465515748756677,64.07551674058121
2024-07-02,18.765160958952634,13.478614066905651,9.224846763109795,6.447992972214744,3.910891650254332,3.706905719993766,3.26307104297434,2.1751931932499255,1.657657522989076,1.4666492625076157,64.09698315315188
2024-07-03,18.726763180639587,13.497667582923615,9.223854938577723,6.455785879252447,3.9349788174617797,3.707121937741757,3.2671800303214926,2.215007367839381,1.6579409014268105,1.4674993978208197,64.15380003400541
2024-07-04,18.677667866302052,13.489166229791575,9.237517321507006,6.465704124573161,3.9973220737634074,3.7637976252886918,3.2656214489139526,2.215007367839381,1.6579409014268105,1.4697664253226972,64.23951138472873
2024-07-05,18.651315655241792,13.517991484477946,9.197440667639599,6.445725944712867,4.019000524250109,3.764642093033141,3.2521609731215553,2.2147239894016466,1.6579409014268105,1.4699081145415647,64.19085034784703
2024-07-08,18.643097680547488,13.577790002408715,9.184787820394746,6.447992972214744,4.044079515989629,3.7511759496719894,3.2479102965555353,2.215007367839381,1.6572324553324735,1.4657991271944117,64.23487318814911
2024-07-09,18.59834528245746,13.597207092962297,9.173006220156708,6.413845870467716,4.117616220581776,3.754004066480582,3.248618742649872,2.2152907462771156,1.6572324553324735,1.4680661546962892,64.24323285206228
2024-07-10,18.608667200362724,13.62465867067175,9.145175694631396,6.458619663629794,4.144678861385437,3.7549895149978036,3.2610873939101976,2.2159991923714526,1.6572324553324735,1.4744421695453191,64.34555081683835
2024-07-11,18.554017668645592,13.628631636368787,9.131148461963528,6.472788585516528,4.137594400442071,3.7588094563384673,3.2646863000694277,2.2240754778468905,1.6562406308004023,1.474300480326452,64.30229309831816
2024-07-12,18.597689828130978,13.65682779092339,9.20000488827805,6.166881561981949,4.208580699094606,3.7831800019836495,3.2730459639826006,2.2265919492185837,1.7215593606982444,1.4830852118962268,64.31744725618827
2024-07-15,18.6771079813537,13.674684103886536,9.163732448248012,6.078325800189863,4.199937656743699,3.7805428113974813,3.2794361477535174,2.224608300154441,1.7215593606982444,1.4799680490811455,64.27990265950663
2024-07-16,18.67484095385182,13.680918429516698,9.177617991697012,6.037944372812673,4.204330022528586,3.793436530314408,3.2801445938478544,2.2231914079657678,1.7243931450755912,1.4816683197075535,64.27848576731796
2024-07-17,18.692268727772504,13.691267410062768,9.18059799934823,6.078609178627598,4.198520764555025,3.8030657296286323,3.285528784164813,2.2231914079657678,1.7229762528869177,1.4744421695453191,64.35046842455758
2024-07-18,18.67328237244428,13.802782492880116,9.152889255706533,6.090794451450189,4.21637360613231,3.818645876135285,3.2856704733836803,2.2183739745242783,1.7222678067925812,1.486060685492441,64.4671409949417
2024-07-19,18.68294841095541,13.812133981325362,9.154348654660867,6.026750924522154,4.280417133060346,3.8605858849200163,3.2798612154101194,2.218657352962013,1.7222678067925812,1.500087918160307,64.53805928276918
2024-07-22,18.8722544171614,13.807741615540472,9.144416240418266,6.077333975657792,4.271632401490571,3.8641281153916998,3.280002904628987,2.2200742451506867,1.7215593606982444,1.507597446760276,64.76674072289839
2024-07-23,18.949740283661818,13.809306218739817,9.070289187695709,6.1318843249217165,4.32859146747524,3.874040338920612,3.27929445853465,2.2200742451506867,1.722126117573714,1.508872649730082,64.89421929240405
2024-07-24,18.95771108151381,13.813279892882951,8.925907873669892,6.188985080125253,4.337659577482749,3.8740339629057625,3.315708587783556,2.2200742451506867,1.750889029003783,1.5113522110602604,64.8956015415787
2024-07-25,18.782836334783287,13.80294224747439,8.888076852232315,6.280091247856951,4.356645932810972,3.8740282953370078,3.3150001416892185,2.2418235402468225,1.7548563271320685,1.5167364013772193,64.81303732094025
2024-07-26,18.765975317738075,13.808758519064284,8.797395752157218,6.280799693951288,4.360329852501523,3.8830893917281832,3.318542372160902,2.240690026495884,1.8231505306261249,1.5184366720036273,64.7971681284271
2024-07-29,18.770003258852032,13.788215707666804,8.734530725307112,6.343993085566119,4.400569590659846,3.916242543604857,3.3219429134137184,2.2453861031214135,1.8274012071921448,1.5459243804638905,64.89420951584793
2024-07-30,18.737981495388016,13.806918684557292,8.72560430451847,6.404919449679074,4.414313444889979,3.918651260325602,3.283403445881803,2.2453861031214135,1.8281096532864816,1.5500333678110432,64.91532120945918
2024-07-31,18.732738994289925,13.804368278617678,8.722770520141122,6.407186477180951,4.415446958640917,3.911566799382235,3.282978378225201,2.244677657027077,1.8281096532864816,1.5690197231392664,64.91886343993085
2024-08-01,18.791044107853832,13.802872748912534,8.712568896382674,6.42858154922992,4.422673108803151,3.911687943664367,3.282978378225201,2.242694007962934,1.8152159343695538,1.5746872918939596,64.98500396729813
2024-08-02,18.782967822378396,13.802235147427632,8.784960256174108,6.302478144437989,4.422531419584284,3.9115462544454993,3.270226348527141,2.2415604942119955,1.8142241098374825,1.5721368859543476,64.90486688297888
2024-08-05,18.751642815648157,13.800116539382518,8.783417827337518,6.323023081173754,4.438258922878558,3.9108310781132665,3.270226348527141,2.2383016421780466,1.8130905960865438,1.5673194525128584,64.89622830383837
2024-08-06,18.71426682913697,13.800690026495884,8.738233135440725,6.413845870467716,4.450444195701149,3.918617254913074,3.2666841180554576,2.2366013715516386,1.8130905960865438,1.5664693171996542,64.91894271504881
2024-08-07,18.71292078155773,13.828468056165608,8.634233248792098,6.547742182297349,4.506128058716012,3.9278201113677262,3.2666841180554576,2.216906570129079,1.8157826912450232,1.579079657678847,65.03576547600493
2024-08-08,18.7000112642929,13.822665174206893,8.596980815279766,6.625104495798914,4.545801039998866,3.938440426767927,3.230751732150701,2.216320826898281,1.8157826912450232,1.5783712115845105,65.07022967822378
2024-08-09,18.69010718789407,13.82181503889369,8.554615738838432,6.543349816512461,4.5330490103008065,3.9455248877112945,3.2327353812148436,2.2090734941978263,1.8163494481204925,1.574828981112827,64.92144898479675
2024-08-12,22.511668390552163,13.811775649290844,8.518343298808393,6.607818411097099,4.56634597673463,3.945518511696445,3.2395364637204755,2.2090734941978263,1.8163494481204925,1.5761041840826333,68.80253382830101
2024-08-13,22.62459469798943,13.810790554996672,8.493264307068875,6.602717599217875,4.573147059240262,3.9440948892698753,3.2374111254374656,2.2076566020091533,1.8163494481204925,1.5732703997052864,68.88329668305538
2024-08-14,22.704052524193436,13.810790554996672,8.48561308925004,6.59662496280658,4.549201581251683,3.9440948892698753,3.240244909814812,2.2051061960695413,1.8163494481204925,1.5722785751732151,68.92435673094634
2024-08-15,22.71913321620358,13.808813211102766,8.477678492993467,6.616319764229139,4.6092778100514336,3.9441930798985503,3.2391113960638735,2.2100653187298978,1.8163494481204925,1.5727036428298171,69.01364538022302
2024-08-16,22.544671281012228,13.821004859940206,8.47229430267651,6.682772007877921,4.635348626323023,3.9485507318248154,3.2321686243393737,2.2107737648242343,1.8206001246865124,1.5729870212675516,68.94117134477239
2024-08-19,22.51437975544441,13.828662807996938,8.462376057355796,6.714227014466469,4.641582951953186,3.960162517534041,3.234350638309931,2.205814642163878,1.8234339090638592,1.576470592402624,68.96146088669113
2024-08-20,22.55186973093217,13.817759114159003,8.551660455955906,6.710259716338183,4.603468552077873,3.9892024313869956,3.233599685449934,2.203689303880868,1.8276845856298796,1.5763289031837566,69.06552247899458
2024-08-21,22.597635348626323,13.826408532524761,8.546658826529889,6.643382405032801,4.583065304560976,3.9860788925570656,3.2328912393555975,2.203689303880868,1.8276845856298796,1.5955986369497146,69.04309307564787
2024-08-22,22.601894172322428,13.829390382135824,8.536032135114839,6.663502274111963,4.635773693979625,3.9917400852969096,3.2328912393555975,2.2094985618544287,1.8276845856298796,1.5774624169346954,69.10586954673619
2024-08-23,22.566747098913243,13.838610099607521,8.520304631820565,6.696090794451451,4.655893563058787,3.9928636808025275,3.23274955013673,2.2093568726355612,1.8276845856298796,1.5776041061535628,69.11790498320983
2024-08-26,22.572414667667935,13.865105983535713,8.433353429587543,6.752341414341783,4.670345863383255,4.015675645040169,3.2375669835782195,2.2073732235714183,1.8364693171996542,1.5904978250704904,69.18114435297619
2024-08-27,22.469831673207985,13.876589186278816,8.370230882582144,6.778412230613373,4.703784519035946,4.03111339388186,3.2375669835782195,2.2109154540431017,1.8381695878260624,1.5832716749082563,69.09988558595576
2024-08-28,22.43710146364963,13.8658208056449,8.467854754381738,6.788897232809556,4.722629185145302,4.0324381880782685,3.2387996797823657,2.2109154540431017,1.8452540487694291,1.5818547827195828,69.19156559502387
2024-08-29,22.34633442906329,13.8629933972824,8.480323405642064,6.745256953398416,4.738640066877312,4.031723365969083,3.2246307578956315,2.2109154540431017,1.8310851268826953,1.5821381611573178,69.05404111821132
2024-08-30,22.07584971024555,13.893466851807245,8.44117467446902,6.948014225597575,4.804100485994021,4.059342491179846,3.2285980560239174,2.221825523895887,1.8419951967354804,1.5863888377233377,69.10075605367187
2024-09-02,22.053746192102246,13.898574677302806,8.600444762458025,6.978194029216317,4.803533729118551,4.060185612876716,3.228739745242785,2.221825523895887,1.8412867506411437,1.586955594598807,69.27348661745327
2024-09-03,21.963846295535372,13.911893463876336,8.711479306289585,7.057965059438627,4.781996967850716,4.060185612876716,3.2336988679031413,2.2195584963940096,1.829951613131757,1.5887975544440824,69.35937323774034
2024-09-04,21.892859996882837,13.91331736968134,8.584925329781656,7.076668036329116,4.798007849582725,4.062445626762259,3.232990421808805,2.2195584963940096,1.829951613131757,1.5902144466327557,69.20093918698727
2024-09-05,21.973650835257946,13.916080309449255,8.371827932612607,7.107697975261063,4.816569137254347,4.08369900959236,3.233982246340876,2.217291468892132,1.8313685053204303,1.5930482310101024,69.14521565099112
2024-09-09,21.938723309293394,13.92855994162404,8.307512574918174,7.198095696898423,4.89081428794083,4.100974113379713,3.2365326522804883,2.2355693781260184,1.8463875625203678,1.5963070830440511,69.2794766000255
2024-09-10,21.931355469912294,13.935509797809484,8.315348484633803,7.21368151097383,4.900732533261544,4.101675475013106,3.2395081258767022,2.235852756563753,1.8463875625203678,1.6113261402439887,69.33137785680887
2024-09-11,21.901875611034757,13.924323433979907,8.376941992433796,7.259588817886847,4.981920455672528,4.122355016506794,3.242058531816314,2.234808861243748,1.866790810037264,1.6090591127421112,69.51972264335407
2024-09-12,21.750520778723946,13.925180653754055,8.473857418139055,7.322923898720546,4.97965342817065,4.116396984853423,3.2426252886917832,2.2134137891947803,1.878834393640988,1.6072171528968362,69.51062378678607
2024-09-13,21.61385904756507,13.923145854881902,8.508996344418152,7.388809385493858,5.0038822845969655,4.130738625897956,3.2328441985349334,2.213272099975913,1.88988615271264,1.60381661164402,69.5092506057214
2024-09-16,21.60209884239908,13.929391161426526,8.495620173710982,7.360754920158125,5.021026680079912,4.130019198889157,3.2332692661915354,2.206187639032546,1.8921531802145175,1.6023997194553465,69.47292078155773
2024-09-17,21.604082491463224,13.927974269237852,8.494414044235373,7.331141873414852,5.011533502415801,4.131011023421228,3.2260431160293015,2.193435609334486,1.8921531802145175,1.5930482310101024,69.40483734077674
2024-09-19,21.70822406733072,13.928689799793133,8.490448729756153,7.331141873414852,5.011533502415801,4.131003938960284,3.2260431160293015,2.200378381058985,1.8993793303767517,1.5923397849157657,69.51918252405174
2024-09-20,21.690286212222112,13.924871275344659,8.504759340861753,7.331141873414852,5.011533502415801,4.135530909503096,3.2254763591538316,2.200378381058985,1.9000877764710884,1.592906541791235,69.51697217223742
