date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,HSBC BROKING SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-05-17,38.059980030855925,15.915211498076815,8.529285206538017,13.511842340260616,6.439461825392477,6.431228630813571,4.669748644147143,2.2198221477557363,1.7598549916379078,2.4635646845217964
2024-05-20,38.07193961089854,15.916537573603371,8.57910967767147,13.513623151186593,6.408261518187117,6.429472462292616,4.662488466774361,2.22011471211779,1.7329561819771109,2.4654966452910276
2024-05-21,38.07741904022689,15.941655477684039,8.59428718202362,13.517776783327307,6.410231201721299,6.428478703419967,4.658133600708174,2.220797100528445,1.6853523183803492,2.465868591979903
2024-05-22,38.06688887162316,15.93936090150479,8.601815448722167,13.519703443282996,6.41114483833189,6.430327578032026,4.658797514576599,2.2211136260127664,1.6846277309312743,2.4662200469823268
2024-05-23,38.05842136294001,15.928756292043941,8.620660627494589,13.518946120880967,6.410785710365135,6.429684062635466,4.65982287055856,2.2209892076693105,1.6858518467032684,2.4660818987087536
2024-05-24,38.05736091292447,15.928015541408083,8.626917470115602,13.518672237924523,6.410655833011695,6.426112955127632,4.659471206691143,2.2209442122173733,1.6858176927031139,2.466031937876363
2024-05-27,38.06863144544249,15.91335414647361,8.65932310617686,13.508274004856451,6.4057249128519596,6.421170145726446,4.655437397015929,2.219235916081231,1.6856777806347047,2.4631711447403153
2024-05-28,38.06444375107994,15.907197119712812,8.67177450355098,13.506947655258628,6.405095947918402,6.420192022401573,4.654961654062316,2.2190180138782023,1.687118745482198,2.463250586654949
2024-05-29,38.06007795419614,15.907775308161776,8.680381038157048,13.505341502124091,6.404334298047807,6.420336868482308,4.654408118101222,2.2187541435479434,1.6856330953114382,2.4629576738702195
2024-05-30,38.02104367736533,15.907743885288644,8.718787131251151,13.505614845190516,6.40446391938135,6.420209802572992,4.654662953538218,2.2187990503028856,1.685667211895537,2.463007523213381
2024-05-31,38.012926661929484,15.908068015887325,8.736274409089622,13.506326456813579,6.404801370953658,6.422379384576511,4.653301803804248,2.218915958952475,1.6735473579330966,2.463458580060003
2024-06-03,38.00583480012588,15.892430514570977,8.764843708773773,13.505050816082637,6.404196452545349,6.419106426863277,4.652862310405857,2.218706387564961,1.6737426708695486,2.463225912197742
2024-06-04,37.99061636618357,15.887590997777629,8.789250575386944,13.50123850350614,6.402388625310125,6.415880131386774,4.655300042313672,2.2180800735747317,1.677124111258595,2.46253057330182
2024-06-05,38.0110025395914,15.871515180077415,8.764916076579489,13.506237731240864,6.40475929662119,6.4179345195938655,4.65904785905568,2.2189013824804866,1.6816004601616106,2.4640849545980017
2024-06-06,37.997078861063784,15.870939425891144,8.790419025578746,13.503069091625223,6.403256703934779,6.413706637499003,4.6576336167730235,2.2183808156902645,1.6820089555863516,2.4635068663576782
2024-06-07,37.982163876793585,15.869460891555562,8.817828812729356,13.502151660435654,6.402821651179353,6.406172762917859,4.658858837222412,2.2182300935294847,1.6786507423660306,2.4636606712707034
2024-06-11,37.96544176243803,15.866240846034321,8.841589172744316,13.49969326448396,6.401653790375568,6.404843729404528,4.657976959164515,2.2178254931640295,1.6805603084472491,2.464174673743476
2024-06-12,37.94408350193431,15.864886421613628,8.868673391853177,13.499183051881511,6.401107312081772,6.40108602344778,4.657675658808527,2.217636168103486,1.6832863494840125,2.462382120791796
2024-06-13,37.93111598768179,15.864788652440506,8.882129270485652,13.49860047319573,6.400831062128638,6.399589664037229,4.657185675907394,2.21754046249231,1.6859428988504497,2.4622758527802944
2024-06-14,37.915209668189945,15.865000048190137,8.90296550235682,13.497867295640157,6.400483400481709,6.396673555910053,4.657414316855485,2.216039600913337,1.686204497390346,2.462142114072013
2024-06-17,37.92392219547301,15.86448198478408,8.933328548280848,13.499065634889854,6.401051634729966,6.354054478066566,4.659112172582068,2.216236340677812,1.6886018476465001,2.460145162869291
2024-06-18,37.90789475392884,15.862846890507637,8.9536472655896,13.500024171651342,6.401506158285154,6.3537349871628095,4.659443005131084,2.216136817950925,1.6876572532514553,2.4571086965411615
2024-06-19,37.90860572049245,15.862230482351661,8.954840634025295,13.499499579498197,6.401257404663957,6.353488089862845,4.659261945659823,2.216050701958079,1.6877522247712509,2.457013216716441
2024-06-20,37.90924487959567,15.865221267080729,8.971285195547592,13.499940600735783,6.401466530227914,6.3327887540730945,4.659414161188807,2.2161230991174974,1.687422026444026,2.4570934859888847
2024-06-21,37.912673514225546,15.860743291776627,9.000408974347462,13.49940897990026,6.401214443712424,6.305482446132073,4.657560951086418,2.216035829310287,1.6891537417099214,2.457317827798985
2024-06-24,37.79314950655733,15.803472111109631,8.989080381081346,13.462917162108468,6.383910578671076,6.289718296971223,4.644970557993337,2.4692741019674322,1.712832136509661,2.450675167030497
2024-06-25,37.78998914671406,15.801560352878882,8.991437906955912,13.46270710742338,6.383810973933851,6.289620161865715,4.644898085005793,2.469235575206283,1.7161037595575517,2.4506369304585665
2024-06-26,37.78335941641936,15.802587136256454,9.015156536377281,13.460251590931637,6.368420755202475,6.288972652245703,4.644183445134645,2.4688556714579106,1.7179529077735516,2.4502598882009834
2024-06-27,37.788139936701164,15.800648708278263,9.008796563954641,13.454829668562725,6.365962808686904,6.291378200864569,4.646199638027133,2.46790279547368,1.7265074349689005,2.449634244482016
2024-06-28,37.79129914737051,15.802268505861292,9.031082763781527,13.456228065069103,6.338360640928005,6.2888311973850435,4.654236614540632,2.4681592912251893,1.7196449323046363,2.4498888415340616
2024-07-02,37.786548208998454,15.802383710967357,9.043055718400652,13.454992262981813,6.337778534317431,6.288253639492686,4.651472745442845,2.467932618758796,1.7183027843559364,2.4492797762840306
2024-07-03,37.78578885943736,15.780580453549478,9.071865671290373,13.451205802626868,6.3377370626704606,6.287828423710691,4.651122251405535,2.4679164696886198,1.7166912563507264,2.449263749269886
2024-07-04,37.784407809379275,15.771560061972096,9.090653785829726,13.4508281008641,6.337559102828375,6.281722498782575,4.650031507142585,2.4678471720795696,1.7161949857036962,2.4491949754179987
2024-07-05,37.77654038484066,15.76802014149116,9.095000574283077,13.448027385404979,6.38046090700156,6.278910614294718,4.625597749058645,2.467333319871084,1.7147817036285218,2.4453272201255967
2024-07-08,37.771916611901105,15.766069287110627,9.102838636764492,13.446398942857401,6.379697394947162,6.281838597739455,4.624325927259969,2.467038068672244,1.7181918608264937,2.441684671921052
2024-07-09,37.77223557730932,15.763941310405874,9.110748558603271,13.445020603038921,6.379043436144757,6.278923308197867,4.623851904989302,2.466785181871978,1.7180157354365189,2.441434384002198
2024-07-10,37.77059499689042,15.762185384692028,9.133469899674337,13.443195602928103,6.3781775575922754,6.274819830643345,4.621880832474388,2.4664503454025377,1.70812256110338,2.4411029885991784
2024-07-11,37.76729631662999,15.759861419928045,9.148649052670585,13.442046328807791,6.377632279920342,6.27428338914134,4.621485702612053,2.4662394857502097,1.7016117286183592,2.440894295921285
2024-07-12,37.769411496095756,15.745346157226422,9.177546517942304,13.442913002257365,6.3780434765813965,6.260805999472307,4.622839209966115,2.466398496084671,1.6956439722443464,2.4410516721293223
2024-07-15,37.7557024552786,15.73643559910983,9.20378868339624,13.43942996882033,6.376390937530667,6.259503613531278,4.6280369830389905,2.4657594568801864,1.6945331021746965,2.4404192002391802
2024-07-16,37.758145548713365,15.701465893812141,9.21050238176641,13.4405942052021,6.3769433141069864,6.253585807344828,4.65955801184178,2.4659730616889513,1.693240775265505,2.4399910002579372
2024-07-17,37.75403522521211,15.694231912395331,9.217097812433085,13.440371901658441,6.3730045004908895,6.25296436359256,4.659225104488918,2.465932275207207,1.6955792859450796,2.447557618576383
2024-07-18,37.73299837774067,15.684580642572636,9.249934466553166,13.432188769522316,6.369124314859627,6.248965501174515,4.660383408603466,2.4644308993677284,1.7113261895116378,2.4460674300942387
2024-07-19,37.73166677715397,15.688563863540145,9.279702398983936,13.433410116600578,6.369703439491251,6.255063365989602,4.653792094404286,2.4646549823917363,1.6771531180593016,2.446289843385195
2024-07-22,34.82272451110842,22.161680807099724,8.591490965055897,12.39849803631597,5.878980459984087,5.773172276220173,4.295263201455487,2.2747775653493743,1.5461749162387992,2.2572372611720706
2024-07-23,34.80226192483663,22.151664996128833,8.634592785526392,12.392825700826316,5.876290815689393,5.769056668100236,4.294123758605235,2.2737368504597804,1.5501265515810263,2.25531994824616
2024-07-24,34.80361082742999,22.15184789239732,8.63425125008762,12.392928022777152,5.876339333562109,5.769104300589147,4.294159213240903,2.2737556236754974,1.5486649668384052,2.2553385694018537
2024-07-25,34.80585890629589,22.1478251224339,8.62185758427895,12.391135393055055,5.875489324546717,5.768074475510835,4.293538065645844,2.273426726266887,1.5677820659566517,2.2550123360092713
2024-07-26,34.80771094801051,22.152365722711906,8.609050941584131,12.38993169443956,5.874918568264828,5.770668571414529,4.293710593923293,2.2732058812421143,1.5736437986155025,2.2547932797936237
2024-07-29,34.78829271905649,22.158415024406324,8.613664119425762,12.388171382370297,5.874083883270859,5.772206805907351,4.287794817508564,2.2728829132187744,1.5888363530447713,2.2556519817908027
2024-07-30,34.78301897164797,22.15569719804551,8.592644375312407,12.386849651136037,5.873457159608298,5.771296219757655,4.2876320718522996,2.2726404125101958,1.618994764158071,2.2577691759715584
2024-07-31,34.78017991923664,22.15209183741394,8.601661785932919,12.386168598669618,5.87313422580369,5.770978902955111,4.292465442400722,2.272515458433751,1.6152218005860364,2.255582028567576
2024-08-01,34.76060142523959,22.15287553596237,8.620613231129767,12.385535202658318,5.872833889201388,5.770963490819653,4.291833355937374,2.272399247983721,1.6159643645927395,2.2563802564750857
2024-08-02,34.757207987875894,22.151419511921947,8.629492258148028,12.384883909800987,5.874012301778751,5.769494846970245,4.291617758973148,2.2722850957464966,1.6133194198448653,2.25626690893964
2024-08-05,34.75324050463555,22.14822836343252,8.642780727132811,12.384121179585133,5.873650547344596,5.76748938945417,4.291353457219211,2.272145155758832,1.6108627199959338,2.2561279554412454
2024-08-06,34.765274070626184,22.142116874719044,8.694070506957384,12.385206394117045,5.86703366611723,5.7737732038167815,4.26343891585961,2.272344262736702,1.5886955696666094,2.2480465353834087
2024-08-07,34.71216896944807,22.140450268230357,8.743414166616594,12.381791173179447,5.865736840996809,5.772644306864438,4.246477531530232,2.2718419930566793,1.625231900851207,2.2402428492261635
2024-08-08,34.715487347395076,22.14338561403333,8.756262586909521,12.382378168829728,5.858648861660351,5.757930338195432,4.245352957264331,2.2719496964858035,1.628667874097021,2.2399365551294035
2024-08-09,34.70485623688611,22.14921640051122,8.779648502019953,12.381524284407643,5.85096283249455,5.7582047286283125,4.241938842801664,2.2718254589073816,1.6314366890416538,2.230386024301514
2024-08-12,34.698221957066714,22.159296470289362,8.79442223919097,12.378432299738261,5.842137876926902,5.7562605091042895,4.240879521706045,2.2712581257318294,1.6295565134223249,2.229534486823302
2024-08-13,34.684391978801536,22.157710753813415,8.805160680743027,12.377793298691271,5.84183629332329,5.753017982788059,4.243782696908559,2.271140878548569,1.6386914187644073,2.2264740176178686
2024-08-14,34.680060787907976,22.15582155215841,8.820680944403644,12.37948550386791,5.8350053817901335,5.747319893847102,4.234936385764784,2.271451373017075,1.6489310962658927,2.226307080977066
2024-08-15,34.668614065242174,22.148870206462142,8.834269571648186,12.376827804602508,5.834446861382471,5.749567988359793,4.23453102223179,2.271233952147027,1.6556918214835359,2.2259467064403666
2024-08-16,34.64621030783213,22.15167241953761,8.854259017085683,12.366394015906348,5.8347116978255755,5.749122020722363,4.234021880933589,2.2713370476992933,1.6638673419044168,2.2284042505529937
2024-08-19,34.59661622654076,22.148877413770467,8.883572404271986,12.36553905365912,5.834308309560679,5.752759784280145,4.233407046002664,2.2711800166824903,1.6857546458941215,2.2279850993375665
2024-08-20,34.589679884936345,22.134872454024478,8.902904480145994,12.366985069386981,5.815607394969214,5.754035211929338,4.234314505009959,2.271445606561805,1.7043547449911107,2.2258006480447747
2024-08-21,34.582229646450365,22.1345849306709,8.920746079178922,12.362481010001856,5.81348934914636,5.767252021495432,4.235334253953186,2.270618345443219,1.687567625252455,2.225696738407307
2024-08-22,34.57560549906337,22.11609428505524,8.959102203460937,12.356411288412671,5.8398026782343395,5.7213148402228775,4.230488135444781,2.269503518962921,1.7079893472038854,2.2236882039389743
2024-08-23,34.55763929476285,22.095470335710676,9.037048876390504,12.349112198753955,5.832940876313673,5.7151507790439195,4.219841138880639,2.2681628943042695,1.7022589628685894,2.222374642970928
2024-08-26,34.563604411188685,22.034104742016012,9.072286526435926,12.351170125184156,5.833912910821253,5.714779282531404,4.225428083921442,2.2685408738944672,1.7125454506559648,2.223627593350687
2024-08-27,34.552516986755926,22.02963561950982,9.094566206894894,12.349703799253705,5.833220311035935,5.712335833397064,4.224043946382708,2.2682715536378466,1.7123421379515065,2.2233636051805985
2024-08-28,34.54302342294171,22.027855260996322,9.107403565422311,12.349955062824007,5.833340881775422,5.712303054321122,4.222013220785085,2.268318438062572,1.7123775314986076,2.2234095613728444
2024-08-29,34.524175603775284,22.035008200653447,9.125316971719123,12.346574572185341,5.831744150925579,5.713180410111786,4.220534050357778,2.266256496688166,1.7144085848468538,2.222800958736648
2024-08-30,34.53570969693708,22.041568768753592,9.150742245351351,12.350168149537907,5.8334415305173195,5.657658314980762,4.219409060268134,2.2669161102493196,1.7209381992170327,2.223447924187501
2024-09-02,34.523568426476245,22.03300884928591,9.177780742678843,12.339820056817434,5.831331748443173,5.655612108460622,4.217883025670501,2.266096234203939,1.732549108908094,2.2223496990552407
2024-09-03,34.52447461539042,22.0186370277247,9.19976383694174,12.335228319062402,5.829161867032572,5.653331237134076,4.21631352039035,2.2652530031367744,1.7363138267915812,2.2215227463953924
2024-09-04,34.518946295458576,22.012814381668377,9.224084747713288,12.332098082362895,5.827682635685444,5.649089335997093,4.215243571867569,2.264678163506678,1.7344037818105458,2.2209590039295306
2024-09-05,34.510011890634466,22.010848658752973,9.252105168172978,12.329021676343672,5.826228842679678,5.635988046199873,4.215220368396122,2.2641132093936567,1.7351463632967155,2.2213157761298623
2024-09-09,34.50958001554148,22.010066557207548,9.265838668407136,12.329077320674468,5.8262551380836065,5.62753556167252,4.21221857129319,2.264123427971228,1.7351541944986355,2.2201505446501866
2024-09-10,34.47905863586186,22.056603232692723,9.27505469685232,12.318795361193942,5.822061634922669,5.626051769947111,4.209761254240844,2.2624869576181252,1.7345166181237093,2.2156098385466927
2024-09-11,34.46542856293643,22.053272202219855,9.301372107384436,12.317215436134472,5.821314936823942,5.625212785060637,4.205071896863939,2.262196786401195,1.7335896067042924,2.215325679470801
2024-09-12,34.46189971092991,22.050824692768582,9.311934741265368,12.318916713975787,5.822118988207203,5.625020854745634,4.202334975889859,2.2625092454375215,1.7296892264620112,2.2147508503181217
2024-09-13,34.44811925342155,22.046670035592843,9.336625380610835,12.314693631754153,5.820123091346934,5.628375599481542,4.199690994889821,2.2617336283282796,1.7299767791764316,2.213991605397607
2024-09-16,34.43421374271218,22.090067442311543,9.35760146544087,12.261811615417436,5.8190136315444,5.624280175532738,4.19889042963222,2.261302485806844,1.74050458435107,2.2123144272506936
2024-09-17,34.42457363180599,22.111745811236908,9.371001224420498,12.260261761778887,5.8028740461468615,5.6219555237272365,4.199239936542288,2.2610166644294316,1.7352966021052252,2.2120347978066746
2024-09-19,34.42592818531284,22.107856889720072,9.389900713811834,12.258121744010973,5.801861159651858,5.605660832373451,4.205254239438861,2.260622005984984,1.7331455405917116,2.211648689103408
2024-09-20,34.42155948309495,22.10049266487379,9.397700163085188,12.256624470832882,5.8011524890024075,5.5986403279742865,4.213012324193564,2.2603458814068427,1.7388003251307804,2.2116718704053038
2024-09-23,34.40114649500573,22.141280087906388,9.389169074186315,12.254295248389477,5.800050050512336,5.595200901454584,4.208399204894228,2.2599163301572833,1.7389977701619677,2.2115448373316893
2024-09-24,34.39463978512174,22.14278762086266,9.411573635544062,12.254484698274036,5.800139718566699,5.591227128550549,4.206470011143763,2.259951268183435,1.7302264706745385,2.2084996630785225
2024-09-25,34.3753464258271,22.14334154833214,9.424214508977624,12.256659829356067,5.801169224457205,5.592952865289609,4.209148542055559,2.260352402165674,1.7279229889704297,2.208891664568597
2024-09-26,34.349539201848934,22.126216178059828,9.496965609533191,12.248202848625656,5.798045839318966,5.582088153064635,4.206930468601635,2.258792780133636,1.7258513708489747,2.207367549964544
2024-09-27,34.360278723863225,22.073580575938394,9.533685961240097,12.249021244481098,5.798433250986066,5.583604388966822,4.208970418045855,2.258943707308211,1.7265236580478873,2.2069580711223455
2024-09-30,34.39152117198422,22.002786070988677,9.564182844499618,12.25197435098669,5.786841866635837,5.588703658504527,4.198256646135194,2.2594883141975837,1.7487549312304114,2.207490144837242
2024-10-02,34.38223791385125,21.959337837671214,9.591650669225244,12.253044321806074,5.785597862387312,5.596164021253389,4.211731035483959,2.259685636400004,1.7533062258655467,2.2072444760560064
2024-10-03,34.42221220556941,21.969000977295412,9.650704308880954,12.252535115387841,5.789011511449571,5.598212270211447,4.212837029954459,2.241742750438428,1.655050319015704,2.208693511796775
2024-10-04,34.45111746856977,21.96338987684498,9.667624356425595,12.256584273202368,5.790924635629932,5.573675942188448,4.197309334989647,2.2424835906066556,1.6551863602962857,2.20170416124632
2024-10-07,34.478948181878,21.952512683856657,9.660380550605526,12.253481732527987,5.790013377597467,5.568544491123095,4.2197194319310425,2.2421307141122804,1.6355574000054864,2.1987114363624567
2024-10-08,34.47085443892996,21.953176513994958,9.69974300811263,12.252335708037544,5.789471858274587,5.56831248341344,4.219178059263679,2.241921015614724,1.6060609636152163,2.198945950743262
2024-10-09,34.476584688508424,21.938528794622446,9.721940401910114,12.248237387202366,5.788851030693352,5.564986721673495,4.215527525303786,2.242915745237769,1.6107005522472948,2.191727152600953
2024-10-10,34.52447768730675,21.919773312055078,9.684678411819803,12.252100268382794,5.791092905890447,5.564441544910226,4.221063866269942,2.243784369624847,1.6045440965617452,2.1940435371783655
2024-10-14,34.52071418842229,21.90884756611361,9.695262877131851,12.250750569839582,5.790425607252056,5.564709016308321,4.22685009152495,2.2435371930242134,1.6051010503261605,2.193801840056974
2024-10-15,34.506868066353114,21.904993310704334,9.712191530089836,12.247856916056211,5.799855575233292,5.563394620002022,4.225910383428748,2.243007264686377,1.6026386741289782,2.1932836593170872
