date,TOYO SECURITIES ASIA LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,NANYANG COMMERCIAL BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,REALINK FINANCIAL TRADE LTD
2024-04-10,18.622327790973873,8.914014251781472,16.741092636579573,15.034679334916865,11.553444180522565,8.900712589073635,9.014726840855108,0.0,6.5178147268408555,4.701187648456058
2024-04-11,18.631532918876783,8.918420502290918,16.749367858704538,15.04211106675032,11.559155117017433,8.90511226449172,9.01918287419913,0.0,6.5210365216068755,4.654080876062283
2024-04-12,18.596178295603334,8.901497182109717,16.888366003149965,15.013567619878934,11.537220820129415,8.888214197612857,9.002068350443082,0.0,6.508662403461166,4.664225127611529
2024-04-15,18.582073986992548,8.970591023720587,16.87555698818711,15.002180549498473,11.528470391930071,8.881472913782968,8.995240713703332,0.0,6.503725895447392,4.660687536737519
2024-04-16,18.562363860214035,9.078511222653662,16.85765697509234,14.974902926413487,11.516242068377688,8.872052277677811,8.98569940335259,0.0,6.496827351074913,4.655743915143479
2024-04-17,18.477666534683333,9.037087316401756,16.980598450138583,14.906574655429228,11.4636951562117,8.831570413107832,8.94469898372834,0.0,6.478496144201218,4.879612346098007
2024-04-18,18.45748187211602,9.027215368678783,16.96204915717111,14.890290987851964,11.451172426782183,8.991430454845089,8.934927959318204,0.0,6.467652321310857,4.8177794519257935
2024-04-23,18.065515143694583,10.859586705255591,16.793555403985476,14.574077829188711,11.207993068741128,8.800486662856933,8.745184065478275,0.0,6.330303979943591,4.6232971408557155
2024-04-24,18.065515143694583,10.859586705255591,16.793555403985476,14.574077829188711,11.207993068741128,8.800486662856933,8.745184065478275,0.0,6.3192434604678605,4.634357660331447
2024-04-25,18.060188341964135,10.856384645154156,16.78860365258095,14.569780513425354,11.204688277463465,8.820006265779629,8.742605458599781,0.0,6.324751672410297,4.632991172622228
2024-04-26,18.0568606857922,10.96493652460708,16.785510290568055,14.567095977742156,11.202623772409854,8.818381147163414,8.740994601367163,0.0,6.323586313636614,4.540010686713467
2024-04-30,10.669569951007077,6.479041916167665,9.918345127925967,8.607512248230812,6.619488296135002,5.210669569951007,5.164942841589548,0.0,3.736526946107784,2.6869896570495375
2024-05-02,18.04887931193252,10.960089876052084,16.77809087058217,14.560657126544745,11.197672062913236,8.814483304786638,8.737130964878355,0.0,6.320791203933919,4.582205278376337
2024-05-03,18.052204026746736,10.962108792160185,16.762760881979112,14.563339289332621,11.199734743124505,8.816106986939783,8.738740398253727,0.0,6.3219555326321215,4.583049348831212
2024-05-07,18.038912511274322,10.954037587203416,16.750418760469014,14.552616562666815,11.191488578423252,8.809615844791724,8.732306219743407,0.0,6.306256557512839,4.664347377915217
2024-05-08,17.997171872991387,11.218849282867795,16.711659596349147,14.518942941619379,11.165592345692616,8.789231080013957,8.712100343415424,0.0,6.295337263328007,4.591115273722292
2024-05-09,17.99320664647021,11.216377490131277,16.707977600293766,14.51574405581566,11.163132286789681,8.7872945928578,8.710180850087212,0.0,6.293950243275498,4.6121362342788945
2024-05-10,17.99056413268959,11.214730233326602,16.72021001229967,14.513612248269785,11.161492849668644,8.786004075413507,8.70890165770198,0.0,6.2930259027408075,4.6114588878894125
2024-05-14,17.972088246621066,11.203212969245723,16.73604870802692,14.498707109978175,11.15003025912817,8.84666874507143,8.699957820609217,0.0,6.286563113205817,4.606723028113481
2024-05-16,17.98726208175027,11.212671842593103,16.750178954903365,14.510948369216086,11.159444230310372,8.854137987996255,8.707303195492171,0.0,6.284529119174788,4.5335242185635884
2024-05-17,17.999816328404812,11.22049775002296,16.578198181651207,14.521076315547802,11.167232987418496,8.98521443658738,8.65827899715309,0.0,6.288915419230416,4.5807695839838365
2024-05-20,18.023651444650838,11.235355783201221,16.15507696834826,14.540304930756074,11.182020488109908,9.008147426112224,8.669744174498373,0.0,6.411270299597227,4.774428484725875
2024-05-22,18.025640554012547,11.2365957290268,16.15685985984145,14.541909614288079,11.183254547795537,9.009141574852391,8.670700976695422,0.0,6.400941747751393,4.774955395736384
2024-05-23,17.98924316684105,11.213906786350202,16.149934834884448,14.512546579290342,11.160673311672815,9.244268223286891,8.653193090662114,0.0,6.388016961286415,4.688217045725719
2024-05-24,17.981981320758177,11.209379988623644,16.14341547551331,14.50668819611369,11.156168003082625,9.280904236774987,8.649699994495313,0.0,6.385438264922293,4.686324519715958
2024-05-28,17.97011093792977,11.20198037957275,16.13275877876593,14.497111946456403,11.148803520674797,9.34445768772348,8.643990098102137,0.0,6.377555698175484,4.683230952599248
2024-05-31,10.669569951007077,6.651061513336963,9.578660860097985,8.607512248230812,6.619488296135002,5.54817637452368,5.132280892759935,0.0,3.7800762112139354,2.767555797495917
2024-06-05,17.97802278439214,11.206912366311386,16.139861679294086,14.50349470749023,11.153712094806552,9.352240832125625,8.64779585771679,0.0,6.354680706646365,4.663278971216819
2024-06-11,17.978682419416977,11.207323561246767,16.140453870003117,14.504026857950064,11.154121337760737,9.352583976957932,8.648113155625676,0.0,6.354913867434736,4.659780953603992
2024-06-13,17.94575985643392,11.186800710505594,16.11089747111282,14.477467084180262,11.133695910930433,9.518577523851379,8.632276730941786,0.0,6.343276749253786,4.651247962790016
2024-06-14,17.937876375084656,11.18188640565226,16.103820035509674,14.471107206267275,11.128804934746398,9.558325554152253,8.628484615525416,0.0,6.340490179927882,4.649204693134186
2024-06-17,17.926719959024638,11.174931860171585,16.093804306071306,14.462106938372326,11.121883403149981,9.592624435216859,8.623118151718586,0.0,6.2341083286077525,4.770702617666966
2024-06-18,17.928031758227686,11.175749592960504,15.966924610797065,14.463165212300824,11.122697254084116,9.593326381647548,8.623749153906664,0.0,6.234564513473464,4.891791522602126
2024-06-21,17.924096936442616,11.173296753543667,15.981710105166897,14.459990855052585,11.120256058527664,9.594878829446731,8.62185642432556,0.0,6.233196159122085,4.890717878372199
2024-06-24,17.927375834629107,11.175340711607062,15.984633677856033,14.462636055977315,11.122290313729078,9.600292691850361,8.623433641269552,0.0,6.212384523918412,4.891612549163084
2024-06-26,17.924096936442616,11.173296753543667,15.981710105166897,14.459990855052585,11.120256058527664,9.616826703246456,8.62185642432556,0.0,6.211248285322359,4.890717878372199
2024-07-02,17.92475262012328,11.173705485340113,15.982294734146654,14.460519817825984,11.120662850035666,9.61717849761308,8.62217182155726,0.0,6.211475499789659,4.887238673568306
2024-07-10,17.931968307990704,11.178203509542369,15.98872847706355,14.466340963568827,11.125139521692192,9.62104993504236,8.625642714680428,0.0,6.19201844431026,4.870908126109312
2024-07-12,17.931312096316763,11.177794448612154,15.988143377307743,14.465811574844931,11.124732402612848,9.620697857391177,8.625327063473186,0.0,6.191791850401625,4.874389329039577
2024-07-23,17.9221301731863,11.17207073755052,15.979956474826723,14.45840419889907,11.170241948757338,9.615771474552403,8.620910371061246,0.0,6.188621276128821,4.871893345037582
2024-08-02,17.92016384149798,11.17084499058277,15.978203229286667,14.456817890906432,11.169016402435679,9.625688006290343,8.619964525389946,0.0,6.187942289758078,4.871358823852104
2024-08-07,17.856166754732794,11.130951296394148,15.921141337026038,14.405189220705866,11.158282163875882,9.591312428256472,8.589180620592897,0.0,6.165843703879161,5.181932474536742
2024-08-08,17.898435935252454,11.123249758744379,15.91012545292329,14.395222228291546,11.15056171591923,9.599242548387684,8.583237741483222,0.0,6.161577538646419,5.178347080351778
2024-08-14,17.895829161280925,11.12162974021009,15.907808261574033,14.393125671321162,11.148937719601667,9.612408745835534,8.581987656793315,0.0,6.160680150740046,5.17759289264323
2024-08-16,17.89452605901735,11.12081990788779,15.906649918992228,14.392077621830229,11.148125898822201,9.618990406495186,8.581362750987568,0.0,6.160231554803124,5.177215881164328
2024-08-21,17.856169733519828,11.173275689814899,15.872554540335326,14.361228678861421,11.222321120415614,9.598372418303027,8.56296888339903,0.0,6.15066029681568,5.202448638535176
2024-08-22,17.756992470341814,11.388382297177731,15.777974395550821,14.246763330384066,11.083223488199923,9.812029396363373,8.511944529712355,0.0,6.114010220111591,5.308679872158321
2024-08-23,17.756992470341814,11.410050378288583,15.77436304869901,14.246763330384066,11.083223488199923,9.812029396363373,8.511944529712355,0.0,6.114010220111591,5.29062313789928
2024-08-26,17.729460760452163,11.392359420916943,15.749905349126509,14.224674130564118,11.066039266590947,9.951863270052463,8.49874700272234,0.0,6.104530621811167,5.282420177763355
2024-08-27,17.727543129089828,11.391127215041552,15.748201827916283,14.223135579471094,11.06484235574063,9.95078686928776,8.497827772069295,0.0,6.103870351342095,5.292664900041462
2024-08-29,17.723709110570425,11.388663602775525,15.744795890781294,14.220059475533928,11.062449310624494,9.959448499594485,8.495989907182121,0.0,6.10255023880328,5.3023339641344505
2024-09-02,17.68545994065282,11.579893894433955,15.710817372538441,14.189371459401132,11.038575667655786,9.93795521985433,8.477654887150436,0.0,6.089380451398255,5.290891106914846
2024-09-03,17.671476576398497,11.64261711800751,15.6983952991069,14.178152347751084,11.029847796007115,9.930097575877374,8.470951858973207,0.0,6.084565760391023,5.293895667487286
2024-09-04,17.66385860291344,11.680706985432796,15.691627898622313,14.172040306791441,11.025092953496308,9.92581682323568,8.467300127530402,0.0,6.081942772977925,5.291613528999695
2024-09-05,17.64800890117187,11.849685049261526,15.677547870717657,14.15932379807261,11.015200186637475,9.916910431958078,8.459702456795219,0.0,6.076485472785026,5.197135832600542
2024-09-09,17.619551000662927,11.991829860426781,15.652267392901296,14.136491498396431,10.997437872896995,9.900919140701987,8.44606095354129,0.0,6.066686972569115,5.188755307903177
2024-09-10,17.504761565709607,12.846437280834474,15.550294594065397,14.044393812634615,10.925790775912708,9.836415742537246,8.391035796293988,0.0,6.027163174851813,4.873707257160149
2024-09-11,17.380383833023792,13.473069779782435,15.452374635181746,13.955956487131866,10.856991244361899,9.774475988325817,8.338197576722383,0.0,6.010436013089237,4.758114442380826
2024-09-12,17.36993759833124,13.701850837030882,15.443087203238523,13.947568456221607,10.825717265640192,9.655465007336174,8.333186020611997,0.0,5.985610493379767,4.737577118209621
2024-09-16,17.346632535969636,14.103627857710302,15.178744814193662,13.92885515049872,10.811192514785064,9.642510371612675,8.32200547268073,0.0,5.977579662812252,4.688851619736958
2024-09-23,17.34602008932512,14.103129909792223,15.17820890779741,13.928363373170688,10.81081081081081,9.645700566667255,8.32171165286776,0.0,5.977368616166787,4.6886860734019455
2024-09-24,17.343570735151353,14.122319301032565,15.176065660577178,13.926396611066986,10.809284264407378,9.644338540287706,8.320536581060807,0.0,5.97652457858971,4.680963727826317
2024-09-25,17.339898000599995,14.295798260010233,15.172851924400444,13.9234475091323,10.8069952529691,9.64229622178693,8.318774595443557,0.0,5.975258969064888,4.52467926659255
2024-09-27,17.316063089258964,14.413604722883072,15.151995770552471,13.904308749669575,10.79214027667636,9.629042206361795,8.307339853731605,0.0,5.967045554674421,4.518459776191735
2024-09-30,10.697876973326075,8.904735982580295,9.360914534567229,8.59009254218835,6.667392487751769,5.948829613500272,4.982035928143713,0.0,3.6864452912357106,2.7915078933043005
2024-10-03,17.373008716561465,14.461005321876272,15.201824643292843,13.950034477271522,10.877137148818049,9.66070828692162,8.090666383776233,0.0,5.880584875970226,4.505030145511767
2024-10-04,17.44642318140658,14.522114309049911,14.807975710658546,14.008984215479128,10.976367607109248,9.70153228813409,8.124855737646703,0.0,5.884128477832425,4.527618472683368
2024-10-07,17.43527866990791,14.56252107102933,14.798516599535105,14.0000354880494,10.962258459463776,9.695335095906453,8.119665702574657,0.0,5.880369785474741,4.546019128058626
2024-10-09,17.423556762320537,14.564588546380591,14.811265506042698,14.002023106000106,11.024153046194254,9.696711565422635,8.12081847060285,0.0,5.884753944169373,4.472129052866954
2024-10-10,17.42108345014816,14.56252107102933,14.809163014354915,14.0000354880494,11.093564242241426,9.56757811806874,8.119665702574657,0.0,5.8839185904146785,4.54247032311869
2024-10-14,17.459221082833007,14.535182331792502,14.781361245417354,13.973752723022157,11.0727378991552,9.549616563058995,8.104422365088643,0.0,5.872872500575598,4.650833289056551
2024-10-15,17.45798430941966,14.534152690952236,14.780314165795952,13.972762852639594,11.071953530380577,9.548940088901482,8.103848265358527,0.0,5.872456479005437,4.657587617546532
2024-10-16,17.45798430941966,14.484566206811058,14.780314165795952,13.972762852639594,11.103830555899906,9.548940088901482,8.103848265358527,0.0,5.872456479005437,4.675297076168381
2024-10-17,17.450733901095983,14.481488694913153,14.77717381681687,13.969794082756422,11.10147134333115,9.546911241346342,8.102126454080278,0.0,5.871208767860621,4.699091697799182
2024-10-21,17.45691563789653,14.486618608193558,14.78240847340548,13.939318797711614,11.10540392142971,9.550293133070015,8.104996546166245,0.0,5.873288581094245,4.700756301032608
2024-10-28,17.481712393063994,14.486618608193558,14.757611718238014,13.939318797711614,11.10540392142971,9.550293133070015,8.104996546166245,0.0,5.873288581094245,4.700756301032608
2024-10-29,17.49570576047883,14.483540224185864,14.754475748614333,13.936356714065626,11.110127321988276,9.54826371057711,8.103274246958616,0.0,5.872040516371235,4.696215756760107
2024-11-01,17.461074881148047,14.652810914939115,14.725270841065338,13.908771185691815,11.088136012583284,9.529363943233832,8.087234681794886,0.0,5.860417439867098,4.686920099676581
2024-11-06,17.464161349053438,14.65540098633624,14.727873720679478,13.911229738567869,11.090095982182312,9.531048379969244,8.088664203772117,0.0,5.861453343467732,4.670072295971576
2024-11-07,17.228849460269068,14.695924987149263,14.768598117588668,13.94969601361292,11.120761472605775,9.557402910470248,8.111030363188402,0.0,5.877660988709077,4.690075686406579
2024-11-08,17.241073487415083,14.706351881086258,14.779076573780086,13.959593451230113,11.128651755148375,9.564183975734785,8.116785213828335,0.0,5.881831243237491,4.622452418539475
2024-11-11,17.262507325909745,14.72463459250182,14.797449695419754,13.976947804003053,11.142486724563554,9.540554460369048,8.126875876889196,0.0,5.889143445752748,4.5394000745910805
2024-11-14,17.2858387722075,14.744535932137076,14.817449449591862,13.995838594369653,11.022389784994042,9.553449165051306,8.137859899343779,0.0,5.897103021465028,4.545535380839751
2024-11-18,17.203844315828597,14.67459601054886,15.221508345280446,13.929450078762457,10.970105665587,9.50813288730774,8.099258393953876,0.0,5.869130427087206,4.523973875643817
2024-11-25,17.19554713908996,14.67355715625719,15.220430773587243,13.928463975364139,10.96932906217369,9.507459780896589,8.098685025573864,0.0,5.868714935490151,4.537812151567174
2024-11-26,17.19554713908996,14.67355715625719,15.220430773587243,13.924924340300516,10.96932906217369,9.507459780896589,8.098685025573864,0.0,5.868714935490151,4.541351786630798
2024-12-09,17.19554713908996,14.67355715625719,15.220430773587243,13.924924340300516,10.96932906217369,9.507459780896589,8.098685025573864,0.0,5.865175300426526,4.544891421694423
2024-12-10,17.19189595682562,14.670441475714412,15.21719897372379,13.918428735733876,10.98823321242148,9.505441033353977,8.096965407413961,0.0,5.8639299301070515,4.54746527470583
2024-12-19,17.18095170730845,14.66110236777422,15.200438542200844,13.909568354228927,11.034287634170925,9.499389931212534,8.091810931725345,0.0,5.8601969903273154,4.56225354105144
2024-12-20,17.18592787417698,14.635222679211314,15.173606820709255,13.885015268927292,11.085417733137986,9.482621665990008,8.077527316375704,0.0,5.8498526063088025,4.624808035162663
2024-12-23,17.171806322924574,14.635222679211314,15.173606820709255,13.885015268927292,11.096008896577288,9.482621665990008,8.077527316375704,0.0,5.8498526063088025,4.628338422975764
2024-12-27,17.166957841424463,14.631090405350559,15.169322533396862,13.881094817089313,11.114052270280764,9.479944235622144,8.075246616196376,0.0,5.848200892935924,4.634090387703601
2025-01-02,17.151219168179974,14.617676616301416,15.151889137678731,13.868368624270527,11.174386008215942,9.471253019270439,8.06784322713729,0.0,5.842839260212627,4.6545249387330525
2025-01-08,17.171948491200872,14.605316469075344,15.139077280814558,13.856642063170504,11.214261807035777,9.463244490637166,8.061021368048337,0.0,5.837898779220322,4.650589250797118
2025-01-09,17.17255351008544,14.605831057870166,15.139610675592355,13.853606976129656,11.214656918876068,9.463577908922751,8.0613053818374,0.0,5.8381044657799706,4.650753104906192
2025-01-13,17.155629080797592,14.591436264761267,15.124689815385157,13.839953538304501,11.20360430122666,9.45425106914697,8.053360553316557,0.0,5.828830889987857,4.748244487073442
2025-01-23,17.156232950245517,14.591949875921786,15.125222196800367,13.748922015522977,11.291997395237509,9.454583853992503,8.053644027526003,0.0,5.829036061880709,4.748411622872631
2025-02-04,17.15442146942367,14.590409150901893,15.123625164980204,13.747470303563572,11.30136383633964,9.453585569731631,8.052793664760229,0.0,5.828420589529257,4.747910250769908
2025-02-10,17.157440816685735,14.592977206723576,15.108686086420839,13.749889993839655,11.303352987767315,9.455249493971662,8.054211035818005,0.0,5.829446449001144,4.748745929772067
2025-02-12,17.155629080797592,14.591436264761267,15.107090688301861,13.748438077471356,11.30215941289312,9.45425106914697,8.053360553316557,0.0,5.828830889987857,4.75880396332342
2025-02-14,17.151505552329162,14.590922689755908,15.106558963799872,13.747954173486088,11.29824190908611,9.453918307727506,8.053077099062,0.0,5.828625732537881,4.769195572215476
2025-02-19,17.174680697809244,14.565801725198083,15.080550236292407,13.724284534705996,11.36311730292862,9.437641643681594,8.03921224152773,0.0,5.818590678308533,4.796120939547794
2025-02-21,17.17407726226657,14.565289953094531,15.080020378405917,13.723802329462606,11.362718057727104,9.437310050418986,8.038929782337544,0.0,5.818386241062488,4.7994659452242505
2025-02-24,17.15590689503733,14.56477821695213,15.079490557751427,13.723320158102768,11.341238471673254,9.436978480456741,8.03864734299517,0.0,5.818181818181818,4.841458058849364
2025-02-28,10.632553075666848,9.026673924877517,9.345672291780076,8.505171475231355,7.0506260206859,5.848666303756124,4.982035928143713,0.0,3.60587915078933,3.000544365813827
2025-03-05,17.164349614215162,14.571945796790692,15.086911436455349,13.730073641844035,11.396031425206953,9.441622581155421,8.042603300701268,0.0,5.821045046311756,4.745417157319366
2025-03-07,17.16736688522861,14.574507356689578,15.071984811995712,13.732487211489444,11.39803470037091,9.443282296482499,8.044017086504825,0.0,5.822068310861884,4.746251340376536
2025-03-10,17.131830541180598,14.54433821594597,15.146039821068328,13.704061047276555,11.476186299447418,9.423734760108763,8.027366020524514,0.0,5.810016665204806,4.7364266292430495
2025-03-17,17.13062849725482,14.54331772176323,15.144977108877548,13.710115946604922,11.475381080180322,9.423073549790384,8.026802785525094,0.0,5.809609009103825,4.736094300899858
2025-03-19,17.120417930333257,14.53464929965114,15.12893781883842,13.701944147397576,11.517627053275598,9.417457006118193,8.022018477289063,0.0,5.823676875339656,4.733271391757095
2025-03-25,17.11201836309159,14.52751835433057,15.121515305496663,13.695221741339736,11.561038005291655,9.412836642077412,8.018082739044347,0.0,5.820819680748541,4.730949168579489
2025-03-31,10.647795318454001,9.026673924877517,9.395753946652151,8.50952640174197,7.183451279259663,5.848666303756124,4.982035928143713,0.0,3.6167664670658684,2.939575394665215
2025-04-01,17.096113086584104,14.522937868941476,15.116747534551314,13.690903676715305,11.60994237068437,9.409868801345269,8.015554660267302,0.0,5.854017411410254,4.6839145895006045
2025-04-03,17.080555118041335,14.509721565950892,15.197493918552352,13.678444549447857,11.599376979751842,9.401305542430128,8.008260268458725,0.0,5.845189968673982,4.679652088692882
2025-04-07,17.215056593840483,14.549442835833993,15.182942879705186,13.715890146529789,11.631130999385803,9.427042204088796,8.030183381591646,0.0,5.8225848907607265,4.425726068263578
2025-04-08,17.20486566902949,14.511245296228232,15.22359324407106,13.67988098363525,11.60059508182375,9.402292815262099,8.009101251422072,0.0,5.919313905662029,4.449111752866019
2025-04-09,17.075755206976222,14.892212552330328,15.109350843365121,13.577223061823615,11.517014956485488,9.679156461166988,7.9489985582017475,0.0,5.777615647853805,4.4226727117966895
2025-04-10,17.040825171188352,14.861749154892953,15.043772211146745,13.615324607783652,11.493455837739447,9.832712143538181,7.932738146831932,0.0,5.765797000953454,4.413625725925284
2025-04-11,15.995443820681798,14.12903750711903,14.026523472459523,12.780082987551866,10.78838174273859,9.232771946953056,7.446098771458791,6.0174111138231225,5.412090147262225,4.172158489951997
2025-04-28,16.02408658149565,14.13133696802018,14.028806249491415,12.720318984457645,10.790137521360567,9.234274554479615,7.4473106029782725,6.018390430466271,5.406461062739035,4.1988770445113515
2025-04-30,10.752313554708765,9.671203048448557,9.384866630375614,8.50952640174197,7.2161132280892755,6.177463255307567,4.982035928143713,4.026129559063691,3.6167664670658684,2.628198149156233
2025-05-02,16.057231119421186,14.449231769774814,14.005365417445736,12.707909926022273,10.776359645557273,9.225266238517193,7.440045524754085,6.012519307373385,5.40118689537436,3.924884155759694
