date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,TOTAL_CCASS_PCT
2024-03-01,6.429989542029799,0.0,1.8395477276405943,0.6169151478090044,0.0,0.16763749990614465,0.40378425092187104,0.23144530763375276,0.4727194256627976,0.2027864026688441,10.364825304272806
2024-03-04,6.429989542029799,3.780131351083143,1.837409919178724,0.6164154003763593,0.0,0.1650554715041454,0.40378425092187104,0.23144530763375276,0.4728860081403459,0.2046188099218758,14.141736060790015
2024-03-05,6.429961778283539,3.7823802145300456,1.8366047705372404,0.6170817302865528,0.0,0.16841488480137023,0.40386754216064524,0.2314730713800108,0.47321917309544265,0.19784445583491003,14.140847620909758
2024-03-06,6.429961778283539,3.7835185281266255,1.8358551493882727,0.6167752740553563,0.0,0.17169100685982092,0.4033410721222268,0.2326946762153653,0.4729415356328621,0.1959009935968461,14.142680014280916
2024-03-07,6.429961778283539,3.785045534170819,1.8360217318658212,0.6165531640852918,0.0,0.17055269326324057,0.4033410721222268,0.2309177964548497,0.4727749531553137,0.1959009935968461,14.141069716997947
2024-03-08,6.429961778283539,3.7859339740510762,1.8352443469705957,0.6166641774247046,0.0,0.1721352267999498,0.4033410721222268,0.2309177964548497,0.4729415356328621,0.19356883891116936,14.140708746650974
2024-03-11,6.429961778283539,3.788571529945592,1.8343003795978217,0.6165808861859305,0.0,0.17432856275433625,0.4032855446297107,0.23105661518613999,0.46874920994789554,0.19356883891116936,14.140403345442135
2024-03-12,6.429961778283539,3.7932913668094614,1.8326345548223384,0.6163587762158661,0.0,0.17677177242504521,0.40370200082358154,0.2306401589922691,0.4590318987575758,0.19362436640368547,14.136016673533364
2024-03-13,6.429961778283539,3.7934579492870095,1.832051516150919,0.616331012469608,0.0,0.18332401654194652,0.4029801434208721,0.23036252152968856,0.45908742625009197,0.19159761292684735,14.139153976860525
2024-03-14,6.429961778283539,3.793263603063204,1.8317183511958224,0.6252709387647022,0.0,0.18229675793039846,0.40295237967461406,0.23038745337382827,0.4541177156698998,0.19212512410575042,14.142094102061758
2024-03-15,6.429961778283539,3.7869057051701085,1.8423241022663999,0.6253542300034763,0.0,0.18204688421407594,0.40295237967461406,0.23038745337382827,0.4505084286563525,0.19123668422549261,14.14167764586789
2024-03-18,6.429961778283539,3.781158609694691,1.8488763463833011,0.6283527145993464,0.0,0.1795203833045928,0.40295237967461406,0.2296933597173769,0.4470379603740954,0.1902927168527187,14.137846248884275
2024-03-19,6.429961778283539,3.778271180083853,1.8479323790105275,0.628658115808185,0.0,0.17979802076717336,0.40286908843583985,0.2296933597173769,0.4470379603740954,0.18948756821123505,14.133709450691825
2024-03-20,6.432266169222959,3.778104597606305,1.8557761509577342,0.6291856269870881,0.0,0.18382376397459155,0.40286908843583985,0.2292213760309899,0.4470379048466029,0.18776621594323556,14.146050894005347
2024-03-21,6.432266169222959,3.7778824876362402,1.8549431830424998,0.6287969345394753,8.329123877416926e-05,0.18840478210717085,0.4032022533909365,0.22930466726976412,0.4470379603740954,0.18640579237659077,14.148327521198507
2024-03-22,6.432266169222959,3.778576581292692,1.8551375292663062,0.627686384689153,8.329123877416926e-05,0.1942351688213627,0.4022305222719046,0.22930466726976412,0.4470379603740954,0.18640579237659077,14.1529640668236
2024-03-25,6.432266169222959,3.778409998815143,1.8535105737355844,0.617413673636814,2.776374625805642e-05,0.20456328242935967,0.40107832680219524,0.22916584853847383,0.44717677910538567,0.18376823648207544,14.147380652514249
2024-03-26,6.432266169222959,3.77874316377024,1.8535383374818422,0.6173303823980398,2.776374625805642e-05,0.20392471626542438,0.4012726730260016,0.22944348600105438,0.4470379603740954,0.18376823648207544,14.147352888767989
2024-03-27,6.432266169222959,3.7784655263076594,1.8535383374818422,0.6173718614349494,2.776374625805642e-05,0.20484091989194023,0.4012726730260016,0.2293601947622802,0.44717677910538567,0.18376823648207544,14.14808846146135
2024-03-28,6.432266169222959,3.776910756517208,1.8524139057583908,0.6172981348067611,2.776374625805642e-05,0.20486868363819832,0.40141149175729185,0.22949901349357046,0.44728783409041795,0.18376823648207544,14.14575198951313
2024-04-02,6.432266169222959,3.777077338994757,1.852441669504649,0.6174614966897436,2.776374625805642e-05,0.21730684196180758,0.4014113668204337,0.22949901349357046,0.44878707638835297,0.18376823648207544,14.160046973304604
2024-04-03,6.432258950648932,3.7756336241893376,1.8533578731311648,0.6175725516747758,2.776374625805642e-05,0.21669603954413033,0.4036324665210782,0.22949901349357046,0.4487315488958369,0.18376823648207544,14.16117806832716
2024-04-05,6.432231186902674,3.775133876756693,1.8550680643731685,0.6176280791672918,2.776374625805642e-05,0.2157798359176145,0.4036324665210782,0.22908255729969965,0.45089712110396524,0.18376823648207544,14.163249188270518
2024-04-08,6.432231186902674,3.77602231663695,1.8550125368806525,0.6175725516747758,2.776374625805642e-05,0.21472481355980835,0.3984961734633378,0.22952677723982853,0.45084159361144915,0.18376823648207544,14.15822395019781
2024-04-09,6.432953044305383,3.775439277965531,1.8553734655820073,0.6180167716149046,2.776374625805642e-05,0.21056025162109987,0.3984961734633378,0.23233091561189223,0.45095264859648143,0.18376823648207544,14.15791854898897
2024-04-10,6.432536588111512,3.775439277965531,1.8553734655820073,0.6182390065218273,2.776374625805642e-05,0.2128924063067766,0.39846836807146035,0.23233091561189223,0.4509248848502233,0.18376823648207544,14.160000913249565
2024-04-11,6.432536588111512,3.77674417403966,1.8510978486582668,0.6184888802381497,2.776374625805642e-05,0.21144869150135767,0.3985794230564926,0.23233091561189223,0.45095264859648143,0.18376823648207544,14.155975170042145
2024-04-12,6.432536588111512,3.7774382676961116,1.8511256124045246,0.618599935223182,2.776374625805642e-05,0.21086565282993852,0.3985794230564926,0.2323031518656342,0.45095264859648143,0.18376823648207544,14.156197280012211
2024-04-15,6.431592620738738,3.777715905158692,1.8509867936732345,0.6188775726857626,2.776374625805642e-05,0.21042143288980958,0.3985794230564926,0.23232883333092288,0.45095264859648143,0.18376823648207544,14.155251230358468
2024-04-16,6.431231692037384,3.7786043450389495,1.8509590299269765,0.6191274464020851,2.776374625805642e-05,0.2220822063181933,0.3982462581013959,0.23096840976427813,0.4514801597753844,0.18293532409433375,14.165662635205237
2024-04-17,6.431092873306094,3.782269159545013,1.8475718528834932,0.6192104322396504,2.776374625805642e-05,0.22049967278148408,0.39819123035631243,0.23074629979421366,0.45145239602912646,0.18293532409433375,14.163997004775977
2024-04-18,6.431092873306094,3.7821303408137226,1.8475718528834932,0.6195713609410052,2.776374625805642e-05,0.22038861779645186,0.39819123035631243,0.23074629979421366,0.4515912147604167,0.18293532409433375,14.164246878492301
