date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,TOTAL_CCASS_PCT
2024-03-21,28.03831185227217,28.46292187620834,9.770555677457045,5.111244038085442,4.409967519852861,2.7798198218343737,2.2369117399053917,1.4495736631288836,1.163453067771327,0.0,83.42275925651583
2024-03-22,28.07080597537807,28.341913295896376,9.800883525689224,5.139312438331046,4.409082375280801,2.7798198218343737,2.2383093365981193,1.4526017892964591,1.1653165300282966,0.0,83.39804508833278
2024-03-25,27.999877943222167,28.039799477485182,10.070309712085763,5.289787015581339,4.405387595490795,2.7809844857449795,2.2394740005087255,1.4542323187713075,1.165200063637236,0.0,83.44505261252749
2024-03-26,28.092818123288527,27.985060273686702,10.08906080104652,5.289787015581339,4.444293775756543,2.7751611661919497,2.2465784503634216,1.4538829195981258,1.1653165300282966,0.0,83.54195905554143
2024-03-27,28.189325610679877,28.125518741305783,10.077763561113642,5.289787015581339,4.44527459746886,2.7751611661919497,2.247976047056149,1.4499230623020654,1.165549462810418,0.0,83.76627926451008
2024-03-28,28.104538077987755,28.33550764438804,10.067048653136066,5.289787015581339,4.4177840452225015,2.7751611661919497,2.251935904352209,1.4505053942573685,1.1643847988998117,0.0,83.85665270001705
2024-04-02,28.182952977393406,28.588239712989544,10.088711401873338,5.289787015581339,4.174538164172889,2.7757434981472526,2.2501889084863,1.4275615152184304,1.17568203883269,0.0,83.95340523269519
2024-04-03,27.91344974847918,28.860887534462403,9.952329257941377,5.289787015581339,4.170608588138504,2.770968376113768,2.187529990095698,1.4281438471737333,1.29622475358041,0.0,83.86992911156642
2024-04-05,27.932899635786303,28.50368511307955,9.8360957996629,5.302132453033763,4.3188476512455845,2.776558762884677,1.9760270239296507,1.4296579102575213,1.285975711167077,0.0,83.36188006104702
2024-04-08,27.9642290949816,28.63936845866515,9.916923475058956,5.3014336546874,4.428684018295472,2.776558762884677,1.9628663217398028,1.427095649654188,1.2843451816922287,0.0,83.70150461765947
2024-04-09,27.9642290949816,28.63936845866515,9.918554004533805,5.3014336546874,4.9076964834603745,2.776558762884677,1.974163561672681,1.4406057510172174,1.3018151403513185,0.0,84.22442491225422
2024-04-10,27.8740841083007,28.856927677166343,9.983775183527738,5.300036057994673,4.829957438522051,2.775976430929374,1.9484244892482887,1.4367623601122177,1.2978552830552583,0.0,84.30379902885664
2024-04-11,28.203916927784316,29.03570358744436,9.931831173114713,5.297124398218157,4.554747123513073,2.781217418527101,1.9421353041310163,1.4360635617658541,1.2798029924408654,0.0,84.46254248693947
2024-04-12,28.363359417146278,29.350395776090103,10.014553232594563,5.295028003179066,4.2491835123654695,2.7753940989740706,1.9117375760642,1.4065558698595229,1.2582567100946545,0.0,84.62446419636792
2024-04-15,28.752590096070797,29.442520691419038,9.777498763126927,5.294329204832703,4.28885196516071,2.774112968672404,1.8416248086457194,1.4091181304628562,1.2544133191896547,0.0,84.8350599475808
2024-04-16,28.715670250104587,29.74428511065705,9.626674786703452,5.293164540922097,4.406411917400172,2.7771410948399797,1.826367711416781,1.2694001561581372,1.2429996128657161,0.0,84.90211518106797
2024-04-17,28.725686359735796,29.832799567863105,9.785016668669888,5.293164540922097,4.135168389437523,2.782032683264525,1.8279982408916293,1.2726612151078338,1.241252616999807,0.0,84.8957802828922
2024-04-18,28.627854591244894,29.411424165005855,9.70774121820118,5.293164540922097,4.494930858562283,2.776791695666798,1.836500287439053,1.2712053852195764,1.1126738377352972,0.0,84.53228657999703
2024-04-19,28.794983862416856,29.475713612871306,9.693823542702635,5.205931214017708,4.3210675006592,2.776791695666798,1.8358014890926897,1.2418667442798696,1.112091622246385,0.0,84.45807128395344
2024-04-22,28.677702206618832,29.518223845608425,9.68695202563006,5.205931214017708,4.575110922590846,2.776791695666798,1.8385966824781437,1.2153124071180532,1.1143044836765366,0.0,84.6089254834054
2024-04-23,28.641131759825804,28.98865116545588,9.895697125888988,5.049982716387567,4.70639591491804,2.781566817700283,1.8423236069920832,1.2043645663583569,1.1165173451066879,0.0,84.2266310186337
2024-04-24,28.57218365631793,29.405600845452827,9.968331215974343,5.021564916968781,4.63158431095222,2.781566817700283,1.8451188003775376,1.2071597597438113,1.1174490762351728,0.0,84.5505593997229
2024-04-25,28.625408797032627,29.393604807173585,10.015646677307036,5.021564916968781,4.692962099041155,2.7844784774767977,1.8451188003775376,1.2019187721460842,1.1175655426262332,0.05718499801075404,84.75545388816059
2024-04-26,28.868940020740336,29.090093392069665,9.952463660156662,5.021564916968781,4.719516436202972,2.761185199264678,1.875749461226475,1.2077420916991142,1.122573597441839,0.05718499801075404,84.67701377378127
2024-04-29,28.920068766415934,29.278768945587835,9.950373088437123,5.021564916968781,4.525957505140826,2.761185199264678,1.894849949360413,1.1801395570177522,1.121758332704415,0.04775122033484554,84.7024174812326
2024-04-30,29.04860573424606,29.291114383040256,9.916988113905994,5.021564916968781,4.690984557954142,2.761185199264678,1.920472555393745,1.1974930492857816,1.1257181900004751,0.04775122033484554,85.02187792039476
2024-05-02,29.087272576078178,29.074486895667544,10.010103051792138,5.02342837922575,4.629446453877911,2.7710848425048287,1.9299063330696535,1.2276578445704767,1.1281639842127478,0.00815264737424192,84.88970300837346
2024-05-03,28.65669632832714,29.513332257183876,9.940659383790301,5.02342837922575,4.682537891175667,2.7714342416780107,1.94097064022041,1.1873604732635095,1.1267663875200207,0.00815264737424192,84.85133862975893
2024-05-06,28.65669632832714,29.513332257183876,9.762129159364225,5.02342837922575,4.834480876684453,2.7714342416780107,1.9692719732481359,1.2390441230593205,1.1294451145144144,0.00815264737424192,84.90741510065958
2024-05-07,28.65669632832714,29.513332257183876,9.76657176985123,5.02342837922575,4.71382198671165,2.7714342416780107,1.9818503434826804,1.2403252533609872,1.1288627825591113,0.00815264737424192,84.80447598975468
2024-05-08,28.526603369512454,29.9338923953037,9.801977552733652,5.024942442309538,4.653214041467626,2.7725989055886164,1.9479586236840465,1.267345456087046,1.1246699924809298,0.00815264737424192,85.06135542654185
2024-05-09,28.34316880359201,30.016117667392482,9.849047211748012,5.0255247742648415,4.622734786927067,2.773763569499222,1.9516855481979856,1.2708394478188638,1.0276534887274509,0.00815264737424192,84.88868794554217
2024-05-10,28.018460505315062,29.902795868890525,9.73824993873868,5.0255247742648415,4.815809974833942,2.773763569499222,1.9663603134716208,1.1521810428121135,1.0307980812860873,0.00815264737424192,84.43209671648633
2024-05-13,27.968845822723242,29.82220112627659,9.766784146315329,5.0275047029128705,4.933248860259897,2.7755105653651317,1.979986881225711,1.1221327139184791,1.0307980812860873,0.00815264737424192,84.43516554765759
2024-05-14,27.661374550323263,30.030559499884003,9.821322562055622,5.0275047029128705,5.102500032610589,2.7755105653651317,1.975328225583287,1.1293536301642362,1.0274205559453298,0.00815264737424192,84.55902697221858
2024-05-16,28.120834463057324,30.511216295791094,9.753536618430946,5.026340039002266,4.675901345047057,2.7755105653651317,1.9614687250470757,1.1062932847342377,1.0132116562359368,0.00815264737424192,84.95246564008531
2024-05-17,28.100685777403843,30.588317046673207,9.692974095079435,5.1553848002974085,4.822607477514999,2.7757434981472526,1.9479586236840465,1.098606502924238,1.0108823284147246,0.00815264737424192,85.2013127975134
2024-05-20,27.486209098168125,31.006081991407576,9.58412122846886,5.018449441007909,5.3537058091572405,2.778538691532707,1.9329344592372288,1.1382050758848417,1.016006849621391,0.00815264737424192,85.32240529186012
2024-05-21,27.83048375014325,31.03473272360848,10.387880309353369,5.018216508225788,5.095510826249847,2.7757434981472526,1.9289746019411687,1.1095543436839344,1.021247837219118,0.00815264737424192,86.21049704594645
2024-05-22,28.09660945371672,30.47393284175199,10.388233843083434,5.190004435040171,5.180800794952998,2.7728318383707378,1.9268782069020778,1.0397909754386359,1.022412501129724,0.00815264737424192,86.09964753776073
2024-05-23,27.78820645018826,30.615206574108495,10.436683861764642,5.220285696715927,5.213290434102849,2.769920178594223,1.3490884408504469,1.0406062401760598,1.0249747617330571,0.5910669346325392,86.0493295728665
2024-05-24,27.614787993899025,30.48875010365509,10.471856770098139,5.220402163106988,5.285708013167224,2.770386044158465,1.3169437169177216,1.041770904086666,1.0283522870738144,0.00815264737424192,85.24711064353737
2024-05-27,27.73206964969705,29.713103563778393,10.563513956400573,5.220402163106988,5.412230461831168,2.7687555146836167,1.3309196838449935,1.091947828181326,1.0318462788056326,0.1321893538537797,84.99697845418352
2024-05-28,28.358775299994132,29.213320249498963,10.506232582451217,5.225643150704714,5.390931554099571,2.7693378466389196,1.3158955193981763,1.1116306482705673,1.0284682293661154,0.1321893538537797,85.05242443427615
2024-05-29,28.66741123630472,29.10803463198018,10.439918308143982,5.224012621229866,5.427814946085379,2.762932195130587,1.2923693084039352,1.1895996560980404,1.0178697877796008,0.1321893538537797,85.26215204501007
2024-05-30,28.64225449583563,28.970604290528673,10.740052197907147,5.021710499957606,5.309542568931798,2.762932195130587,1.2653491056778763,1.189716122489101,1.021363779511419,0.24865574491437858,85.17218100088422
2024-05-31,28.82801838957728,29.12713512011412,10.698326832179385,5.022642231086091,5.395242208165505,2.765843854907102,1.2589434541695432,0.8874043112131046,1.0208979139471763,0.24865574491437858,85.25311006027368
2024-06-03,29.010640835352863,29.0417652554667,10.7724076095413,5.016935377924122,5.34190060105975,2.7646791909964956,1.2342525792646963,0.8885689751237106,1.0224119770309643,0.24865574491437858,85.34221814667498
2024-06-04,28.980941905632406,29.04223112103094,10.534905559732817,5.016935377924122,5.244767630915211,2.7646791909964956,1.2353007767842419,0.8785528654924992,1.0238678069192217,0.37255612748317996,85.09473836291114
2024-06-05,29.054432198391645,29.12969971004527,10.496247219947245,5.016935377924122,5.257648813766514,2.7646791909964956,1.2301762555775755,1.0237471477380828,1.0210726135337673,0.37255612748317996,85.36719465540389
2024-06-06,29.060488450726794,29.155788181642844,10.512436048304668,5.016935377924122,5.236146846882102,2.761185199264678,1.24077469716409,0.9831003772579339,1.0187432857125553,0.37255612748317996,85.35815459236298
2024-06-07,29.140508198768067,29.19282449400012,10.525630991613488,5.016935377924122,5.150605252541063,2.761185199264678,1.2203930787284851,0.9856626378612671,1.0206067479695249,0.37255612748317996,85.386908106154
2024-06-11,29.07784928037746,29.131679638693303,10.71169169995276,5.016003646795637,5.406247874488363,2.760602867309375,1.20967817075091,0.984847373123843,1.0130364325505858,0.37255612748317996,85.68419311152542
2024-06-12,29.00816580807643,29.336078155004653,10.691657617228081,5.017168310706243,5.3899138125412875,2.766892052426647,1.2315738522703026,1.0015020670455086,0.9579478295789227,0.37255612748317996,85.77345563236126
2024-06-13,29.235741136208844,29.303351099116625,10.842386207677277,5.019847037700637,5.378324125500456,2.7667755860355867,1.2291280580580302,0.9989398064421754,0.9575983139393498,0.37255612748317996,86.10464749816215
2024-06-14,29.25868501524778,29.453942142757978,10.764976820858852,5.017750642661547,5.318343934104248,2.7667755860355867,1.2295939236222724,0.9988233400511147,0.9555019189002592,0.37255612748317996,86.13694945172283
2024-06-17,29.29339199978384,29.81370682474417,10.75608402956942,5.017867109052607,5.2775588597847145,2.7580406067060412,1.227963394147424,0.9445500018168758,0.95177499438632,0.37255612748317996,86.41349394747458
2024-06-18,29.204295210622483,29.688272521571907,11.039525315600626,5.013907251756546,5.496874973795062,2.7580406067060412,1.2196942803821216,0.7903710945325085,0.951774877919929,0.37255612748317996,86.5353122603704
2024-06-19,28.196278595992997,29.68677575374719,11.097978399677249,5.017284777097304,3.4480748571423248,2.757108875577557,1.1817262368963664,0.8036097127379759,0.9483973525791716,0.3842027665892398,83.52143732803738
2024-06-20,28.452504656326315,29.489248754508413,11.063620814314373,5.017284777097304,2.7387753768619483,2.757458274750739,1.2060677126280315,0.7822963631738862,0.9525901426573532,0.46211878220878044,82.92196565452714
2024-06-21,28.155165959948608,29.485871229167653,11.03721520473394,5.017284777097304,2.725608152554201,2.757458274750739,1.221907141812273,0.8575488506630665,0.9546865376964438,0.46211878220878044,82.674864910633
2024-06-24,28.242282820461934,29.48703589307826,11.038280173413797,5.017867109052607,3.866042919262703,2.754546614974224,1.2358831087395448,0.8365266670766284,0.95585120160705,0.46211878220878044,83.89643528987553
2024-06-25,28.409994423589197,29.48295956939114,11.053690074547807,5.017867109052607,5.100969081900098,2.754546614974224,1.2568470591304526,0.8302374819593561,0.9586462785261131,0.46211878220878044,85.32787647527978
2024-06-26,28.477428464013283,29.443593929212657,11.224935675612217,5.017867109052607,5.247466448362063,2.7553618797116477,1.261971580337119,0.827325822182841,0.9605097407830828,0.46211878220878044,85.6785794314763
2024-06-27,28.48313531717525,29.448834916810384,11.294927085051212,5.018798840181091,4.935303560330988,2.7553618797116477,1.27967447177833,0.879036899813747,0.9707587831964154,0.5372396044428667,85.60307135849193
2024-06-28,28.388098742069808,29.307211785280696,11.782725891224118,5.021594033566545,4.378194149008032,2.7553618797116477,1.2789756734319664,0.8995349846404124,0.9722728462802033,0.5372396044428667,85.32120958965629
2024-07-02,28.390428069891016,28.966314658646326,11.862326302024371,5.025553890862606,4.5579153005159,2.7553618797116477,1.2859636568956023,0.903727774718594,0.9729716446265668,0.5372396044428667,85.2578027823355
2024-07-03,28.65673482046939,28.86137844030073,12.067948297773814,5.023457495823515,4.5292189134896965,2.7553618797116477,1.2832849299012086,0.9485673352769244,0.9725057790623245,0.5372396044428667,85.63569749625212
2024-07-04,28.675835308603325,29.20821535287919,12.103948292183428,5.017634176270485,4.3249780344386455,2.75769120753286,1.2776945431302997,0.9209648005955626,0.9699435184589912,0.5372396044428667,85.79414483853566
2024-07-05,28.998240425763854,29.180612818197826,12.129877030125662,5.017634176270485,4.33675738699732,2.7603699345272537,1.2795580053872693,0.9729088110085895,0.9694775364283579,0.5372396044428667,86.18267572914948
2024-07-08,29.198446151997025,29.09198189460071,12.131529280582445,5.0189153065721515,4.259115067396771,2.761185199264678,1.2922528420128747,0.9253905234558654,0.9704092675568425,0.5372396044428667,86.18646513788222
2024-07-09,29.212422118924298,29.03095350568496,12.039868076189517,5.0189153065721515,4.390564102635775,2.7604943206329065,1.2949315690072685,0.9271375193217742,0.9721562634227515,0.5372396044428667,86.18468238683427
2024-07-10,29.243868044510656,29.118186832589345,12.071663400949062,5.037899328315029,4.309090038769332,2.7594382033987688,1.2364654406948477,0.9302821118804104,0.9700598683836609,0.5372396044428667,86.21419287393398
2024-07-11,29.171658882053087,29.078122394064497,12.252706213062684,5.041509786437908,4.296788858545511,2.7594382033987688,1.1894130187063658,0.9310973766178346,0.9700598683836609,0.5372396044428667,86.22803420571319
2024-07-12,28.926264196088407,29.038407354712838,12.246917658727385,5.023661312007871,3.9836293676061314,2.7592052706166474,1.194886939086214,0.9592822432544995,1.118088651421682,0.5372396044428667,85.78758259796454
2024-07-15,28.523225844171694,28.51119911699841,12.06206627915969,5.025757707046962,4.2905546455648205,2.7595546697898294,1.215268557521819,1.1117775123896947,1.1364903412092566,0.5372396044428667,85.17313427829505
2024-07-16,28.69245756663508,28.458090442674777,12.055227605609394,5.025757707046962,4.025476673645333,2.7502373585049815,1.2725700219236336,1.1205124917192395,1.164209342281679,0.5372396044428667,85.10177881448394
2024-07-17,28.07739855544406,29.17119685987975,11.932882224060839,5.025757707046962,3.9257911096079177,2.7502373585049815,1.2795580053872693,1.0944822533171958,1.1706149937900119,0.5372396044428667,84.96515867148186
2024-07-18,28.225776737655263,29.368025060772162,11.825009247431451,5.025990639829083,3.9782899076747626,2.7502373585049815,1.2893411822363596,1.10112083760765,1.1773699280051357,0.5372396044428667,85.27840050415972
2024-07-19,27.7932205612562,28.506989031661156,12.135625112390068,5.02925169877878,4.048474651322918,2.7508196904602844,1.3117027293199948,1.15364717997598,1.2174343665299818,0.5372396044428667,84.48440462613821
2024-07-22,28.16661181099648,28.24144566004299,12.235944486527634,5.0275047029128705,3.968089548212893,2.7519843543708906,1.3196224439121154,1.1522495832832527,1.2210448246528605,0.5372396044428667,84.62173701935485
2024-07-23,27.629002949860755,29.097138444064917,12.210235171266158,5.024942442309538,3.7566087106611468,2.7537313502367997,1.3190401119568125,1.016158605328943,1.2245388163846782,0.5372396044428667,84.56863620651262
2024-07-24,27.86531325732271,29.406939044286112,12.077562889521845,5.024942442309538,3.597590217195843,2.7540807494099813,1.3129838596216612,0.9657286579997038,1.2168520345746787,0.5372396044428667,84.75923275668494
2024-07-25,28.177559651756173,29.24295436567279,12.050082644551097,5.024942442309538,3.287751474231578,2.7564100772311932,1.3142649899233279,1.0079494717550368,1.2832378774792201,0.5372396044428667,84.68239259935282
2024-07-26,28.12561564134315,29.220359885807035,12.049645662651837,5.024942442309538,3.2367010522039634,2.7592052706166474,1.3415181254315078,0.8368602850538214,1.2793944865742204,0.5372396044428667,84.41148245643458
2024-07-29,28.226475536001626,29.236548714164456,12.053137092123052,5.024942442309538,3.0484913642500358,2.7592052706166474,1.3401205287387807,0.7820994767397983,1.6631512451188935,0.5372396044428667,84.67141127450569
2024-07-30,28.372058524827377,29.213604835125516,12.014930292535622,5.022962513661508,3.029984854710506,2.7592052706166474,1.322650570079691,0.5639057493401014,1.6777677771969985,0.6524004654928718,84.62947085358684
2024-07-31,28.427030661407976,29.13196189499204,12.11400778554531,5.022962513661508,3.0421781288230094,2.7621169303931628,1.3196224439121154,0.3278866078557978,1.6771854452416957,0.6524004654928718,84.47735287732549
2024-08-01,28.461155313988733,29.09376091872416,12.057987451445161,5.022962513661508,3.0697595830875892,2.7621169303931628,1.3344136755768115,0.3235773513865557,1.6732255879456353,0.6524004654928718,84.45135979170219
2024-08-02,28.974655632174912,28.46635647008072,12.093742633500765,5.023078980052569,3.1353416914274215,2.7621169303931628,1.3358112722695386,0.3175210990514045,1.6715950584707868,0.6524004654928718,84.43262023291415
2024-08-05,29.047912992152032,28.391701513410872,12.07582614269835,5.023078980052569,3.2753628859812665,2.7621169303931628,1.336277137833781,0.3175210990514045,1.6718279912529082,0.6524004654928718,84.55402613831922
2024-08-06,28.84615092553512,28.49860630493137,11.868737194520303,5.023311912834689,3.4039619886310164,2.7621169303931628,1.3424498565599927,0.3266054775541313,1.6722938568171506,0.6524004654928718,84.3966349132698
2024-08-07,29.092244409846163,28.396115880798046,11.784284386236095,5.023311912834689,3.6157049920290403,2.754313682192102,1.3390723312192354,0.2803683203030735,1.6721773904260901,0.6524004654928718,84.6099937713774
2024-08-08,29.71766892984158,28.348364660463197,11.700009887996602,5.023311912834689,3.8792542260994662,2.754313682192102,1.3306867510628724,0.22085399447110748,1.6717115248618475,0.6524004654928718,85.29857603531633
2024-08-09,29.73164489676885,28.319015129915933,11.645561850175772,5.023311912834689,3.4266704890936217,2.754313682192102,1.3256786962472666,0.23285003275034916,1.6718279912529082,0.6524004654928718,84.78327514672436
2024-08-12,29.76250849039991,28.473798963635467,14.457338069788525,5.023311912834689,3.3744333910074897,2.754313682192102,1.3257951626383273,0.23378176387883398,1.6717115248618475,0.6524004654928718,87.72939342673006
2024-08-13,29.97669018356035,28.491501855076677,14.400006324125034,5.023311912834689,3.463838233773204,2.754313682192102,1.3241646331634789,0.1656489251083836,1.6717115248618475,0.6524004654928718,87.92358774018864
2024-08-14,30.099096360565035,28.507807149825158,14.346676305425191,5.023311912834689,3.4665576075380775,2.754313682192102,1.3241646331634789,0.1574962777341417,1.6717115248618475,0.6524004654928718,88.0035359196326
2024-08-15,30.262615173614122,28.405200259300774,14.274001277403379,5.023311912834689,3.5483273795714227,2.754313682192102,1.3219517717333273,0.13711465929853692,1.6718279912529082,0.6524004654928718,88.05106457269413
2024-08-16,30.20333378056427,28.548104521132128,14.189542878732397,5.0201673202760535,3.292277125255411,2.754313682192102,1.3203212422584791,0.13618292817005212,1.6715950584707868,0.6524004654928718,87.78823900254456
2024-08-19,30.076746460120514,28.76519787406908,14.154807301697334,5.01958498832075,3.3719800847129946,2.754313682192102,1.3097228006719646,0.18754460662777622,1.6689163314763933,0.6524004654928718,87.96121459538179
2024-08-20,30.21627319661111,28.858021587744382,14.410646984778309,5.01958498832075,3.257524951759621,2.7531490182814964,1.309606334280904,0.18044015677307967,1.669848062604878,0.6524004654928718,88.3274957466474
2024-08-21,30.35125774385034,28.887487584682713,14.188499631034473,5.01958498832075,3.1831051407333284,2.7531490182814964,1.3308032174539328,0.1786931609071707,1.669032797867454,0.6524004654928718,88.21401374862454
2024-08-22,30.396679636363977,29.035632834111798,14.155647548475642,5.0248259759184775,3.1929752597433456,2.7531490182814964,1.3388393984371143,0.17706263143232231,1.6537757006385152,0.6524004654928718,88.38098846889555
2024-08-23,30.389924585682458,28.817724216437412,14.121281519299414,5.0255247742648415,3.290222891049884,2.7531490182814964,1.353397697319689,0.17211280981224686,1.6519122383815459,0.6524004654928718,88.22765021602186
2024-08-26,30.462483147313215,29.56392438396267,13.62394091287289,5.02727177013075,2.9945793629940622,2.7531490182814964,1.3358112722695386,0.11224908480709905,1.656803826806091,0.6524004654928718,88.18261324493068
2024-08-27,30.66408647023911,29.8730261858375,12.917865164063876,5.02727177013075,3.2879989070793862,2.7531490182814964,1.3285903560237815,0.12453628906399224,1.6498158433424548,0.6524004654928718,88.27874046955522
2024-08-28,30.803263807556526,29.616450726331,12.8994634742763,5.02727177013075,3.0008726244350217,2.7531490182814964,1.3665583995095367,0.43678268349745775,1.649233511387152,0.6524004654928718,88.20544648089812
2024-08-29,30.81421164831622,29.588149393303276,12.627280470170163,5.02727177013075,3.1021204104089275,2.7531490182814964,1.3515342350627195,0.590634786088509,1.6493499777782126,0.6524004654928718,88.15610217503314
2024-08-30,30.769605020540013,29.55926572832025,12.603703013963855,5.110661706130139,3.6443142039615344,2.7531490182814964,1.2964456320910562,0.5120199721226046,1.649466444169273,0.6524004654928718,88.55103120507309
2024-09-02,30.945352804650454,29.33611612304814,12.855391194302278,5.170641897526347,3.7353028731792812,2.7531490182814964,1.3001725566049953,0.559538259675329,1.5323012547623107,0.6524004654928718,88.8403664475235
2024-09-03,31.062488062194916,29.418923727092228,12.838605359224278,5.170641897526347,4.034081443549672,2.7531490182814964,1.308674603152419,0.5022367952735143,1.4167665948301966,0.6524004654928718,89.15796796661793
2024-09-04,31.161018629032185,29.463530354868432,12.826508635749963,5.170641897526347,4.0114870219171115,2.7531490182814964,1.4095344978108977,0.42140911987745877,1.3241758139370206,0.6524004654928718,89.19385545449379
2024-09-05,31.356216300449745,29.546687358085705,12.745223363903433,5.170641897526347,3.998040511203601,2.7531490182814964,1.4792978660561964,0.4161098990842015,1.2251793815355116,0.6524004654928718,89.34294606161912
2024-09-09,31.30251289050016,29.675965052162965,12.660586072855784,5.170641897526347,3.1587867835802883,2.7531490182814964,1.4961854927599831,0.2737053363036922,1.211086948217179,0.6524004654928718,88.35501995768077
2024-09-10,31.25732393076865,29.795343103000082,12.81668487036359,5.170641897526347,2.9803563126181554,2.7531490182814964,1.4940890977208925,0.17564063503066793,1.211086948217179,0.6524004654928718,88.30671627901992
2024-09-11,31.257965893516175,29.79907002751402,12.598601553102618,5.090629486867716,2.9843161699142153,2.7531490182814964,1.50526987126271,0.20236967177907536,1.214580939948997,0.6524004654928718,88.0583530976799
2024-09-12,31.157804797204065,29.70391698601751,12.816826260562337,5.092725881906807,3.0055559127191547,2.7531490182814964,1.5134225186369519,0.20640523222932514,1.2250629151444508,0.6524004654928718,88.12726998819497
2024-09-13,31.031671695685432,29.637531143112973,13.013314961924808,5.100529130107867,3.094252989226393,2.7531490182814964,1.5138883842011943,0.1284892166097845,1.2434646049320255,0.6524004654928718,88.16869160957485
2024-09-16,30.865211058064553,29.617033058286303,13.039451708841476,5.100529130107867,3.21657047707429,2.7531490182814964,1.5149365817207396,0.1284892166097845,1.2570911726861156,0.6524004654928718,88.14486188716549
2024-09-17,30.995769882443486,29.51687196197419,12.948334693660781,5.1011114620631695,3.454683800736254,2.7531490182814964,1.5155189136760427,0.13687479676614758,1.2565088407308127,0.6524004654928718,88.33122383582524
2024-09-19,30.995769882443486,29.51687196197419,12.88685860793779,5.1011114620631695,3.6343220864068813,2.7531490182814964,1.5135389850280125,0.1376318283080415,1.2555771096023278,0.6524004654928718,88.44723140753827
2024-09-20,30.995769882443486,29.51687196197419,12.87388920179526,5.1011114620631695,3.3582440967845026,2.7531490182814964,1.5251856241340724,0.1376318283080415,1.2535971809542976,0.6524004654928718,88.16785072223139
