date,THE HONGKONG AND SHANGHAI BANKING,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.
2024-05-09,14.119005813167504,0.0,0.21110045368991767,24.802872109751505,39.06287232045017,2.8868594230558315,5.9308824415973245,6.576334120363342,1.2507111106324975,5.1593622072919105
2024-05-10,13.761825966443858,0.0,0.1633459645531858,25.084993958620544,39.653407329252346,2.8893138361246287,5.972049033093417,6.574962398932524,1.2587740118922601,4.641327501087235
2024-05-13,13.811640388913137,0.0,0.22487505674737995,24.555962964403776,39.34217350692294,2.9854268950762193,6.075817764023629,6.601419906156885,1.303736920557646,5.098946597198391
2024-05-14,14.161002375479494,0.0,0.18221793475135634,23.63632103941007,39.68889126887928,2.8940406104104968,5.899254922611341,6.623160722502871,1.5848119744202627,5.3302991515348275
2024-05-16,14.30721840620677,0.0,0.12843611552847772,23.908472350500844,39.67563237859018,2.8585023160845466,5.85309225313579,6.623607692800613,1.6580195737605632,4.987018913392212
2024-05-17,14.4676199770023,0.0,0.16415256862318225,23.426681090177926,39.700842890362864,2.8645086756480302,5.856085704537752,6.656449884129511,1.6307104902791,5.232948719239333
2024-05-20,14.247847813782613,0.0,0.1553957630030909,22.924900181067862,40.14040954403463,2.6276795543373273,5.9228239411568016,6.825226347810988,1.4739618286002665,5.681755026206417
2024-05-21,14.140118114141206,0.0,0.09867327782739192,23.36952459303315,41.42834917403112,2.550417447866993,5.768484541847623,6.586680082903622,1.5755392961929977,4.482213472155895
2024-05-22,14.117614828584196,0.0,0.2273121700795875,23.10153935285749,41.49371189005602,2.457130374535287,5.724246065121333,6.528592912564086,1.9457696275809917,4.404082778621013
2024-05-23,14.13782429195477,0.0,0.30467339353010425,23.009908572392966,41.53422482783873,2.3843088046651486,5.674984253215342,6.544566315690751,1.8245943372619644,4.5849152034502225
2024-05-24,14.25786884852149,0.0,0.12457853942339726,23.28480576333026,41.23064458453244,2.3880766964088966,5.701999327472491,6.541518865054348,1.8963406692511737,4.574166706005495
2024-05-27,14.3914710482072,0.0,0.15340856303057585,22.086289341025488,40.96966578343137,2.4191052387852876,5.749094983639542,6.661944864677459,1.935358088785852,5.6336620884172355
2024-05-28,14.370789359789718,0.0,0.14480045284361712,22.412239579209334,40.70445974663567,2.4431498018458817,5.590069325682066,6.656591845967597,1.9610925721149457,5.7168073159111685
2024-05-29,14.413791788920829,0.0,0.11506196932109525,22.330315343093854,40.52600255332839,2.447832569889672,5.590185138570201,6.644925323881659,2.002830012103748,5.929055300890553
2024-05-30,14.389634661999906,0.0,0.10952705764886558,22.62337913046161,40.73603544150209,2.4433352154210177,5.63768973763891,6.633121254940812,2.022241929678036,5.405035570708753
2024-05-31,7.350820543220182,48.97754321989305,0.07676780661035819,11.393007731386295,20.53447792436942,1.2497987615511126,2.9643457264150554,3.3869107129438367,1.0484928439522465,3.0178347296584476
2024-06-03,7.389816691964383,49.132676004521976,0.05503451488190359,11.2959865930662,20.70351280437909,1.2546297442570784,2.8808530380796453,3.39763850481836,1.0542236981017172,2.8356284059296497
2024-06-04,7.244073218434556,49.14932043254647,0.14689768604685544,11.384087721309365,20.53601091868336,1.2576290334902422,2.893140463543204,3.3987895056216035,1.0598711641707432,2.930179856153607
2024-06-05,7.243483382221099,49.147035280323756,0.10242112739244162,11.157819003200634,20.571770403919846,1.2565561735521849,2.911984815148458,3.398631482045185,1.0546517817018508,3.155646550494545
2024-06-06,7.287170331351453,49.22426961117765,0.1372892416253498,11.41763779698615,20.370619683227016,1.2517685584769005,2.8587811203699265,3.4317535073650207,1.3212072837300861,2.6995028656904516
2024-06-07,7.28130737110681,49.23190149869906,0.2179487608663838,11.37612923220537,20.24165805206925,1.254967349540974,2.8597488138744573,3.4045001778858857,1.3700119929760268,2.761826750775781
2024-06-11,7.304952576349306,49.394518883181014,0.19695011882277874,11.427452354960343,20.17251953423358,1.266216201900909,2.823986217167567,3.415482451544899,1.3897529641442337,2.6081686976953686
2024-06-12,7.31666576652352,49.350930418284186,0.20201177113857707,11.466665992859934,20.210302857846663,1.2704546659560458,2.850409158350452,3.4124684402677157,1.3884608531250398,2.5316300756478722
2024-06-13,7.439866592947736,49.22418790523634,0.1783111422058787,11.642150437897564,20.208269400785383,1.2645918633644297,2.8460273548719517,3.403704576604961,1.326907688438699,2.4659830376470495
2024-06-14,7.293730992189322,49.03793293171308,0.4109381195308289,11.633327607989571,20.450649687030932,1.2583050091469856,2.807582600268944,3.3908256052541885,1.4541937466415717,2.2625137002345754
2024-06-17,7.289028040368651,49.06378299629539,0.19869118753226478,11.824375646073092,20.502056680545042,1.2644127761317558,2.8119699422662214,3.4840799661391775,1.4623430025563604,2.099259762092045
2024-06-18,7.165490761727157,49.15958540027043,0.22108745108301114,11.575538725231787,20.391015936952712,1.2542913335392536,2.8120490631983306,3.501793192699261,1.4438798969761373,2.4752682383219207
2024-06-19,7.160986302117904,49.131524784284125,0.19794115728284037,11.764689975411697,20.55475576887465,1.2605757127278046,2.8197559017393017,3.488890394361148,1.477272321100528,2.1436076821
2024-06-20,7.158083949947604,49.15052903912303,0.19746140501519013,11.827293878113926,20.495882978730016,1.2673573217721574,2.826191596693215,3.5092637573640917,1.492864284669361,2.075071788571404
2024-06-21,7.172828476322053,49.26032909715354,0.19819770337775292,11.689027769531304,20.55659276792296,1.2701885406867126,2.824819606841674,3.4980260155258875,1.5075472500726494,2.0224427725654657
2024-06-24,7.161114325820511,49.18422859907912,0.24302525421583507,11.945389215282859,20.374068696361018,1.2756052507536622,2.8333114847897636,3.507172601190125,1.4722312054006335,2.0038533671064718
2024-06-25,7.120250246881408,49.21602156204056,0.2380280103062671,11.955797767563594,20.359877234937194,1.276997789813929,2.853744318848602,3.505627633532561,1.4368648719663468,2.036790564109537
2024-06-26,7.164723400124455,49.36175756001659,0.21682546744365414,11.794250817126413,20.300744895814887,1.2850735500524608,2.901786226336401,3.5539456527100293,1.1988925746934056,2.2219998556817018
2024-06-27,7.152556322490643,49.41393113754116,0.20899298866280036,11.890721274505477,20.282097087111115,1.2862673265203204,2.8792352673960537,3.533224531728648,1.194259714984439,2.1587143490593417
2024-06-28,7.145275508592297,49.33518937192872,0.21749235154615007,11.826991219200535,20.096609608237635,1.2847650997771463,2.8829575733401835,3.545014391207007,1.189170442868331,2.4765344333019934
2024-07-02,7.168024507346902,49.419108620482184,0.22809291652618954,11.858361891631326,20.212394233839913,1.2899775938421252,2.8940034442239417,3.538837332273033,1.1894712831218563,2.2017281767125305
2024-07-03,7.151574421889545,49.37837811595514,0.2810328816233134,11.731340878816516,20.229247292042935,1.2940321433071345,2.868996764291158,3.547318286721357,1.3066261208777077,2.2114530944751953
2024-07-04,7.188423695265085,49.369613452651265,0.20585368068683527,11.680106398370475,20.0727326596757,1.300617576951322,2.892734897127055,3.546557156140791,1.3997679728012584,2.3435925103302107
2024-07-05,7.185356039147306,49.309462404645835,0.24604983409101658,11.62293350045516,20.021847991109663,1.3019329400600965,2.9111629857744545,3.541590431685488,1.388683990871563,2.470979882159418
2024-07-08,7.188313968012992,49.39362931505101,0.1791667780646593,11.744906910908055,19.990579657003263,1.3344435667719272,2.9011249402573966,3.5279914928938094,1.3941237461962492,2.3457196248406396
2024-07-09,7.297598337129359,49.38858487297823,0.17914848023058946,11.834387803941045,19.971088156228,1.338088829237031,2.892235230384759,3.4261484004906153,1.3979054067069798,2.274814482673395
2024-07-10,7.302249760669824,49.48435632760982,0.17949587448354992,11.6319694617207,19.994780212346562,1.3433961902838834,2.9326789634898103,3.432792187044585,1.3975960224366912,2.3006849999145755
2024-07-11,7.331801135812295,49.58170912778349,0.21138345675045075,11.5721815370264,20.053703718731718,1.3455989595261406,2.93475125682457,3.4395456735325283,1.36535329215265,2.163971841859753
2024-07-12,7.358024535894174,49.7511463854703,0.21754926769907817,11.470716974509228,20.08972784320216,1.3109780307861858,2.913466682336893,3.45129974972038,1.3725034903147282,2.0645870400668818
2024-07-15,7.391954399171138,49.881009970540205,0.20570206641406905,11.166103395734764,20.08511105635491,1.3153520732107609,2.9197320922858143,3.409573421172696,1.3747355105095143,2.250726014606128
2024-07-16,7.326473392975472,49.9398662978553,0.21777266656922908,11.443217565202438,20.13590896382226,1.3085029232321364,2.942174047068841,3.4135964946710065,1.3749278562855265,1.8975597923177836
2024-07-17,7.347293010094182,50.07685616804506,0.25285601279393344,11.25269911350033,20.131451738272272,1.294754818665855,2.952912014927377,3.4229603191133084,1.3721867568998298,1.8960300476878529
2024-07-18,7.386770679660364,50.151945906809246,0.27547374241644823,11.150298865662021,20.07331878175319,1.293056643813906,2.952653970736261,3.4280930134521834,1.3918526578703672,1.896535737826015
2024-07-19,7.3009088521275745,50.17947358585963,0.21074353944658475,11.27639290952193,20.077510045553314,1.3132553062559513,2.9589742542830093,3.429974644214917,1.3941757394851795,1.8585911232519026
2024-07-22,38.27314491677929,33.40461938713169,0.14791377750035678,7.522925834767678,13.343652363999702,0.8760170896509191,1.9614054263481788,2.283343951416004,0.9006838128015457,1.2862934396046328
2024-07-23,38.231633959921105,33.35458191119228,0.14405239874836193,7.626114742612393,13.348722135234587,0.8831141401032095,1.9632050045521474,2.2651186569869233,0.903620714738511,1.2798363359104856
2024-07-24,38.265550183489225,33.35969769045295,0.14323788061228154,7.6565510244049335,13.28223393109566,0.8832495882708638,1.9673930276805602,2.2654660709368035,0.8856795989153837,1.2909410041413363
2024-07-25,38.25155488996402,33.36324721560906,0.14084667962550002,7.624401144240799,13.334019560673163,0.8833435674388341,1.9661362830993894,2.2657071201478516,0.8747116091357986,1.2960319300655965
2024-07-26,38.283822390365,33.39490772526555,0.14535310095480466,7.491307790686353,13.384382582684085,0.8841818283960533,1.9686691066462554,2.267857193900945,0.8769943253519805,1.3025239557489743
2024-07-29,38.32678154728611,33.40121372238747,0.12020393312718534,7.482010796781514,13.361676587643032,0.8821249307814361,1.9669355997502636,2.2682854358669147,0.8877306705603509,1.3030367758157264
2024-07-30,38.2987230674857,33.40125829514557,0.14998160047327394,7.469678349337416,13.365311899885619,0.8836086823521602,1.9671902622063822,2.268288462814944,0.8898222851180693,1.3061370951808624
2024-07-31,38.30305027592441,33.417753958113984,0.1502336677057151,7.354183666058637,13.431200304462088,0.8847718846772471,1.9707500815553856,2.2694086877378226,0.9022987689024875,1.3163487048622236
2024-08-01,38.3014765773256,33.41777215482114,0.15323744700192155,7.408840131830269,13.393034702037355,0.8780974831425848,1.9691540627587958,2.2694099234811147,0.8887714967107182,1.3202060208904975
2024-08-02,38.311548542753584,33.424695875972574,0.17146645734481034,7.445121402529031,13.29332887489503,0.8790212207091839,1.969124379136706,2.2698801152525983,0.839662539208319,1.3961505921981623
2024-08-05,38.311747704946846,33.43609564802885,0.1274153853847665,7.456446618130597,13.343328714249491,0.87938780368025,1.972147539919329,2.270654276848711,0.840639029275863,1.3621372795353006
2024-08-06,38.31498949129453,33.43906090228677,0.1547302639157579,7.403110787131677,13.347688357038212,0.8787385078593557,1.9724708635313453,2.270855648065422,0.8355483825479142,1.3828067963290158
2024-08-07,38.29513500473455,33.429710287094636,0.13994906442390523,7.3018164439393045,13.421657062862135,0.8787895523405201,1.9738928021259434,2.270220645264835,0.8428750956604681,1.4459540415537049
2024-08-08,38.31859580070039,33.45022928110718,0.19224213639746532,7.328146331305928,13.363140937624493,0.8793289491048925,1.9748074183388376,2.271614095684456,0.8480322860249565,1.373862763711394
2024-08-09,38.33003297451744,33.45632429709965,0.1630148734450391,7.3314344032103556,13.346612167766796,0.8817167008521514,1.978204113987681,2.272028009865,0.8589606172518576,1.3816718420040375
2024-08-12,39.142800428062195,33.02418433182274,0.137456855807203,7.2838643037344095,13.047754998626473,0.8640761753337728,1.9486874706678716,2.242681268227386,0.8285167652827989,1.4799774024351549
2024-08-13,39.10658338479208,33.007905461272635,0.11901948952486628,7.308528549034089,13.084588104515927,0.8677159328784471,1.9473825868846175,2.241575765736127,0.8966537510605008,1.4200469743007085
2024-08-14,39.127216545488736,33.01234070296971,0.12992617611698487,7.296374070710901,13.090383201976882,0.8684552844970683,1.9474830706033313,2.2418769641964476,0.9076395191451548,1.3783044642947808
2024-08-15,38.96035437023565,33.03056090714282,0.17061161773248926,7.3010974999641025,13.108853202412377,0.8455716237032703,1.9482793645470433,2.243114303177836,0.9843127467824249,1.4072443643019863
2024-08-16,39.005903597365474,33.026573443464784,0.11836678956377825,7.30495110532056,13.114014035364708,0.8454695459291092,1.9490703277601484,2.2428435134436033,0.9819143782095856,1.4108932635782425
2024-08-19,39.03804712545199,33.056957629734,0.1579751868951492,7.197428246897494,13.117121006820984,0.8465848483837508,1.9517438322451293,2.2449069117311016,0.9763909926793294,1.4128442191610664
2024-08-20,39.030212348363705,33.036794609607085,0.12959936344737047,7.258351514981211,13.116789503600879,0.8460684757783736,1.9499668114831548,2.243537635594099,0.9722760922114043,1.4164036449327215
2024-08-21,39.02000509151856,33.056123378381564,0.1268580583217922,7.187261936825391,13.15128513735982,0.8471503852942388,1.9423481623009453,2.2448502574966676,1.0011116068964048,1.4230059856046138
2024-08-22,39.02846236078758,33.04218027186302,0.15785543538715308,7.1369313286006095,13.18691372004308,0.8505329784214212,1.9422838434595553,2.2439033773710046,0.9823123868260273,1.4286242972405474
2024-08-23,39.021939723518166,33.021651229582474,0.1401833189305296,7.173295618794084,13.208313701328933,0.8606310492394613,1.9369950625278392,2.2425092445707935,0.9564622958044197,1.4380187557032948
2024-08-26,38.98847610163211,33.005976860900304,0.11680596712085921,7.210025147720272,13.229374236969424,0.8656431417789936,1.935782624340214,2.2414447939644866,0.9582424618125016,1.4482286637608355
2024-08-27,39.02487543934306,33.00395575746876,0.1174189087784538,7.177933629408158,13.210157179412734,0.8655901345817905,1.934191823599931,2.241307540285136,0.9718663185666279,1.4527032685553518
2024-08-28,39.04706538580219,33.00688111889459,0.15391686660913861,7.094526158932125,13.207724013623807,0.8656668576270187,1.9326125061833284,2.2415062023688566,0.9855629551135321,1.4645379348454048
2024-08-29,39.082673565204814,33.02407843948427,0.1263616453280059,7.122775261293691,13.174683581152232,0.86806744671539,1.944129460145156,2.2422790937962973,0.9793922586955044,1.4355592481846355
2024-08-30,38.968794012103835,33.02434226394351,0.15104734116072738,7.17053806733806,13.123125148840733,0.8680670523557532,1.941916908147074,2.2422970070310435,0.9733827919994023,1.5364894070798647
2024-09-02,38.99912170484562,33.028595502275884,0.16410202803665866,7.371633728067516,12.878111238761413,0.8746440575713921,1.954980138904807,2.2425857947230634,0.9721300838335079,1.51409572298013
2024-09-03,39.19128966972726,33.11799671849485,0.16188792487906506,8.321664330431764,11.539628084029067,0.8768571784457911,1.9787130112082596,2.2538671408923903,1.068635713581193,1.4894602283103644
2024-09-04,39.29003158901342,33.142885374307184,0.1464328824376382,8.557513705344853,11.018628544284496,0.9056878304625725,2.0024872996441956,2.251088792371281,1.0643193597507272,1.6209246223836384
2024-09-05,39.423404695570866,33.187271892782,0.15287778167460128,8.814189968042418,10.495403039630476,0.9263085498404859,2.016254023964795,2.2539046915797094,1.0875904671431562,1.6427948897714935
2024-09-09,39.46263399107239,33.194154218695104,0.1745165250521699,9.350796471143749,9.940788607599416,0.9267953226415184,2.0324299691707486,2.254512074166368,1.0581347352091293,1.605238085249409
2024-09-10,39.500701477802814,33.207205466488446,0.1475158470811825,9.856518873598962,9.282262184346552,0.9441544898123078,2.0491404874272487,2.254713109325693,1.0739905134111478,1.6837975507056402
2024-09-11,39.55884360003425,33.25291991930657,0.1726262573292322,9.846302195970209,9.064977958163203,0.9513669367509245,2.0716216101593616,2.2578170433847844,1.0620596440328094,1.761464834868653
2024-09-12,39.78699982244985,33.34281893763066,0.1507674457156043,9.428890459039307,8.91621634414133,0.9762718553938574,2.142378363783547,2.2639210347409793,1.0892765930154331,1.9024591440894327
2024-09-13,39.77743411157108,33.335440808003725,0.14440856727070978,9.405460031266083,8.8525344280961,0.9784972524758108,2.153882087195989,2.2634195395380923,1.0892279117768375,1.9996952628055669
2024-09-16,39.7867091222016,33.33177144055822,0.1630808509287769,9.382380331451143,8.79047924455662,0.9789813413496992,2.13895366387136,2.2631703957508016,1.1041840202318414,2.0602895890999386
2024-09-17,39.807457779833165,33.37382541518008,0.15983504528506023,9.295818755639198,8.757270028405163,0.9800831788124801,2.154702406944575,2.266025788856973,1.1474625073728772,2.0575190936704244
2024-09-19,39.80476888137741,33.374632553497,0.20356961966306025,9.296043572884795,8.757481820973249,0.9775737005968068,2.1509323028768166,2.276233464320919,1.1290839557503736,2.029680128059562
2024-09-20,39.816735107111725,33.36964371051008,0.20400575896637746,9.294653999480193,8.756172751826327,0.9746429710590945,2.136628525804878,2.2758932127440104,1.1213834249557064,2.0502405375416046
2024-09-23,39.94855496456311,33.425415329093184,0.1393184864444252,9.27275600939848,8.647523569072842,0.9810492613496865,2.1526547465022414,2.2796969767067954,1.1662611228314945,1.9867695340377467
2024-09-24,39.963991841988076,33.4430450798456,0.14861769535532088,9.2542076532731,8.64757933743616,0.9802381374384378,2.1387454432351083,2.280899369828756,1.1517053840662834,1.9909700575331564
2024-09-25,39.98555926656368,33.46717144852616,0.12122087667755976,9.257073484815482,8.653112232390965,0.9813983750502951,2.1431850949056566,2.3460491004637536,1.1567327811982175,1.8884973394082312
2024-09-26,39.99917683894212,33.46430925960212,0.23056367244004716,9.223157980068553,8.622776140747991,0.9793091900227834,2.1198441262251695,2.27170325858234,1.171004838884586,1.9181546944842987
2024-09-27,40.03950183748806,33.50480840859701,0.14744961014180244,9.139200587231109,8.62555266093005,0.9752223487929874,2.175962617792949,2.274772259135164,1.2203237784297307,1.8972058914611396
2024-09-30,39.96267460068701,33.412942655894085,0.1455845381458453,9.006523460770019,8.552339465267837,0.9721037059449082,2.2798051305429805,2.280355892095385,1.2584305417202906,2.129240008931645
2024-10-02,40.190514835795085,33.44450624599048,0.1578385078830695,8.832943407926203,8.416162705865657,1.0039440230567296,2.3377381531420003,2.280877980848519,1.2886114952543797,2.046862644237882
2024-10-03,40.36669828629839,33.53275229100901,0.12412269917900941,8.60979125591314,8.32652276495155,1.1013527182882046,2.4713516853128796,2.286896262580631,1.440718777432221,1.7397932590349712
2024-10-04,40.01214723642325,33.26101143846887,0.1330849613074252,8.54001970850867,8.259046752985496,1.1394493730046555,2.3555736429841088,2.254574734359478,1.8824600580536315,2.162632093904412
2024-10-07,40.153887432498266,33.35966118724406,0.11936389808003395,8.56534878788252,8.283542486941506,1.198637549603812,2.3208331781122795,2.261705858095109,1.9690169291731094,1.7680026923693086
2024-10-08,40.071733756261516,33.3706167009863,0.1311967215254648,8.568161700034896,8.28626285220663,1.3525072456288325,2.4330937866881968,2.2615969323136857,1.9230201167859013,1.6018101875685844
2024-10-09,40.127816179324824,33.29462065633064,0.09050114721091422,8.54864913288616,8.267392262927824,1.450961240131678,2.4904940857298703,2.2564465204108655,1.838253572734199,1.6348652023130203
2024-10-10,40.343160057088596,33.46679102489026,0.05883070319617255,7.755146472295434,8.026230874818184,1.5473036720751892,2.7401142302306103,2.315777483924511,2.050067397382686,1.6965780840983578
2024-10-14,40.418154273247026,33.51308864903165,0.10506297175568088,7.706075815674131,7.887747408251735,1.5581909230367639,2.727445263079835,2.3189811073452953,2.0491548430418174,1.7160987455360617
2024-10-15,40.55951786528671,33.552018956232516,0.10020654857735127,7.663960590176376,7.731117574492052,1.593792444784519,2.7311637655823424,2.328391531822564,2.0766293740450856,1.663201349000486
