date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,CITIBANK N.A.,ICBC (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-03-18,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024-03-25,96.05984467938485,0.0,0.0,0.0,3.9401553206151463,0.0,0.0,0.0,0.0
2024-04-02,96.06044822168937,0.0,0.0,0.0,3.939551778310626,0.0,0.0,0.0,0.0
2024-04-03,89.22833011273686,0.0,7.1111438854625995,0.0,3.66052600180055,0.0,0.0,0.0,0.0
2024-04-09,87.62750632712401,0.0,6.983564581217176,0.0,3.594853394410802,0.0,1.7940756972480043,0.0,0.0
2024-04-11,87.6277533739475,0.0,6.983425137424196,0.0,3.59478161444991,0.0,1.7940398741783943,0.0,0.0
2024-04-12,87.62950310936534,0.0,6.981567798975849,0.0,3.594853394410802,0.0,1.7940756972480043,0.0,0.0
2024-04-26,87.63749023833066,0.0,6.981567798975849,0.0,3.594853394410802,0.0,1.7860885682826924,0.0,0.0
2024-04-30,11.50396278878903,0.0,0.9164327507756069,0.0,0.47187701670077503,0.0,0.23445021331745655,0.0,0.0
2024-05-02,87.63872437711285,0.0,6.98087083503023,0.0,3.594494523269271,0.0,1.785910264587646,0.0,0.0
2024-05-06,86.62205654948028,0.0,6.899730874104485,0.0,3.552715044453773,0.0,1.7651522972065028,0.0,1.1603452347549699
2024-05-07,85.13191627571473,0.0,6.780727364872032,0.0,3.4914393852567325,0.0,1.7347077303777185,1.7208771308943054,1.1403321128844857
2024-05-08,85.13249293883514,0.0,6.780464372312031,0.0,3.491303968725053,0.0,1.7346404492141625,1.7208103861547301,1.1402878847588762
2024-05-10,68.95686742334524,18.998807109806542,5.492669871378133,0.0,2.8284531270885553,0.0,1.4053056528176737,1.3941013333259598,0.9237954822378951
2024-05-13,68.95589196733332,18.999404101768256,5.492842465359566,0.0,2.8285420044465495,0.0,1.4053498111784402,1.3941451396178497,0.9238245102960242
2024-05-14,68.93734664862939,19.01075408173487,5.496123813111719,0.0,2.830231736130408,0.0,1.406189347624821,1.394977982549157,0.924376390219645
2024-05-16,68.90214731702939,19.03229653753604,5.502351867181152,0.0,2.8334388757220585,0.0,1.4077828021368854,1.396558732655306,0.9254238677391762
2024-05-17,68.89774179068947,19.034992777837907,5.503131366535319,0.0,2.8338402793085637,0.0,1.4079822379075455,1.3967565783504634,0.9255549693707417
2024-05-20,68.87912690987127,19.04638533073712,5.50642502237939,0.0,2.8355363490505776,0.0,1.4088249233928372,1.397592545213803,0.9261089193550023
2024-05-21,68.04575366797324,18.83187462932537,5.4444086831469996,0.0,2.803601003810462,1.183873360381731,1.3929579745080192,1.3818521014521286,0.9156785794020496
2024-05-22,68.03778982818966,18.836568028469074,5.445765573183411,0.0,2.8042997350206886,1.1841684128035022,1.393305136322414,1.382196495390456,0.915906790620798
2024-05-23,68.0367940690957,18.837154867858853,5.445935231994984,0.0,2.80438710091148,1.1842053046973817,1.3933485437167301,1.3822395567032537,0.9159353250216128
2024-05-24,68.01556553180393,18.859776020939243,5.452475143962214,0.0,2.8077548318852608,1.199663646441213,1.3638301121451144,1.3838994598481449,0.9170352529748732
2024-05-29,68.01057651325637,18.862717819784088,5.453325635774112,0.0,2.808192793073764,1.1998507732196741,1.3640428460526652,1.3841153242268012,0.9171782946125303
2024-05-31,36.06701745416083,10.002490807291293,2.8917804985549465,0.0,1.48912382967215,0.6362548835175502,0.7233223843322814,0.7265221023732996,0.48635978909077227
2024-06-14,67.9861803873572,18.863306289685227,5.453495765976367,0.0,2.808280401707425,1.1998882055808346,1.364085400798298,1.3701196239344358,0.9546439249602205
2024-06-19,67.98998913872035,18.858305465588625,5.4520499975295,0.0,2.8075359025148017,1.199570104938267,1.3684021565465339,1.3697563934845147,0.9543908406774178
2024-06-20,67.99423051589834,18.859481891521774,5.452390109371342,0.0,2.807711043279702,1.1996449369735556,1.3622492829629154,1.369841842145124,0.9544503778472541
2024-06-24,67.99791101102088,18.86007015953125,5.452560181205499,0.0,2.807798621856681,1.1996823564924592,1.3576129502020071,1.369884570473421,0.954480149217812
2024-07-02,67.99685052664118,18.86133560470281,5.452475143962214,0.0,2.8077548318852608,1.199663646441213,1.3575917770908634,1.3698632059760805,0.9544652633003784
2024-07-03,67.99834780435633,18.86045317100664,5.452220048146341,0.0,2.807623470165913,1.1996075197888976,1.357528261719797,1.369799116482238,0.9544206083338472
2024-07-09,67.9729067286739,18.853396672841285,5.450180140599156,0.0,2.806573018743214,1.1991586955646976,1.3570203526254934,1.3692866163389639,0.991477774613294
2024-07-10,68.58939928886045,18.490485849664623,5.3452691054361825,0.0,2.752549028148207,1.1760759759424169,1.3308989389733727,1.3429290882116212,0.9723927247631201
2024-07-11,68.56633616084439,18.484268439297256,5.343471763180132,0.0,2.751623485844806,1.1756805213813475,1.3640763414961403,1.3424775294314153,0.9720657585245229
2024-07-16,68.56382112149397,18.48359042928401,5.343275762598728,0.0,2.7551905933700294,1.1756373969716103,1.3640263066558977,1.3424282868438335,0.9720301027819128
2024-07-23,68.5667035847341,18.48189562184053,5.342785824046493,0.0,2.7549379629331177,1.175529599786921,1.3639012356126679,1.3423051961780028,0.9719409748681678
2024-07-26,68.56862493324502,18.480765922868997,5.342459248257189,0.0,2.7547695683784115,1.1754577459788995,1.363817867658716,1.3422231482739009,0.9718815653388551
2024-07-31,37.12741413717847,10.003317949789746,2.8917804985549465,0.0,1.491108971668439,0.6362548835175502,0.7382109493044479,0.7265221023732996,0.5260626290165495
2024-08-08,68.5763079790287,18.47624850769384,5.341153344238846,0.0,2.754096195970353,1.1751704185660854,1.3634844977346976,1.3418950569359247,0.9716439998315572
2024-08-12,68.57631297178693,18.476245572092193,5.341152495608857,0.0,2.754095758385346,1.175170231848949,1.363484281097249,1.3418948437287175,0.9716438454517476
2024-08-14,68.58679126323509,18.47906869683574,5.34196861053386,0.0,2.7545165774230265,1.1753497949612959,1.3484128648261893,1.3420998819504597,0.9717923102343415
2024-08-16,68.58364743959406,18.478221668829864,5.341723749870487,0.0,2.754390318209318,1.175295920266128,1.3483510574116098,1.346622079782606,0.9717477660359207
2024-08-28,68.58155171727732,18.47765702663058,5.3415605218986535,0.0,2.7543061518303866,1.178315723754535,1.3483098556163229,1.3465809308199863,0.9717180721722146
2024-09-09,68.58312349700722,18.47808050504487,5.341682941942297,0.0,2.752077435702157,1.1783427288706874,1.3483407567267183,1.3466117923061842,0.9717403423998602
2024-09-10,68.58504344547507,18.47695127240613,5.3413565009614725,0.0,2.7519092507186635,1.178270717978176,1.348258356913046,1.3465294981530025,0.9716809573944363
2024-09-11,68.58696315929345,18.47582217777831,5.341030099877138,0.0,2.7517410862901586,1.1781987158865879,1.3481759671699944,1.3464472140575285,0.9716215796468426
2024-09-12,68.58888263850534,18.474693221136107,5.34070373868198,0.0,2.7515729424128743,1.1781267225943093,1.3480935874957183,1.3463649400179185,0.9715622091557493
2024-09-16,68.62033024211054,18.483163760482956,5.34315242027127,0.0,2.7528345225969377,1.132817468691893,1.3487116805616997,1.3469822405090894,0.9720076647756105
2024-09-17,68.6161355622556,18.482033906481842,5.3428257996656825,0.0,2.7526662450693418,1.1327482208961086,1.354742117464567,1.3468999010733957,0.9719482470934758
2024-09-25,68.61508697242057,18.481751464564557,5.34427234791362,0.0,2.752624178901958,1.132730910269966,1.3547214143340016,1.3468793177873586,0.9719333938079664
2024-09-27,68.61652577650602,18.480904190605568,5.34402734609121,0.0,2.7524979881137015,1.1326789815658787,1.354659308738747,1.3468175717037119,0.9718888366751629
2024-09-30,37.141484161934166,10.003317949789746,2.8926076410534,0.0,1.4873868304253972,0.6130948935608467,0.7332480943137257,0.7290035298686607,0.5260626290165495
2024-10-03,68.62063064116359,18.481186606626817,5.3441090108693485,0.0,2.7479555990628817,1.1326962906048754,1.3546800099711205,1.3468381531025455,0.9719036885988307
2024-10-04,68.63006957764065,18.483728739288246,5.331088860312892,0.0,2.748333587112526,1.1328520957648534,1.3548663495375366,1.3470234140022668,0.9720373763410272
2024-10-07,68.64904616156888,18.48966310274498,5.33280045321514,0.0,2.750744815097874,1.1332158078801855,1.3553013412790225,1.3168788607356894,0.9723494574782319
2024-10-09,68.63996355980792,18.490511180033394,5.340689663574101,0.0,2.7508709852823143,1.1332677858196532,1.3553635057587163,1.3169392628667165,0.972394056857177
2024-10-14,68.61793215952584,18.486104702995434,5.338975459986885,0.0,2.7499880369726415,1.1329040403436752,1.3854970888071507,1.3165165642733216,0.9720819470950576
2024-10-25,68.61793236928135,18.486104759504894,5.338975476307393,0.0,2.7499880453789745,1.1329040438068059,1.3854970930424233,1.3165162626115825,0.9720819500665773
2024-11-06,68.58857915931466,18.478196819178862,5.336691582538638,0.0,2.7488116622716037,1.1324194129075387,1.4276821620125952,1.3159530865299567,0.9716661152461463
2024-11-18,68.59817415621066,18.472552431361358,5.335061425805867,0.0,2.747972004635582,1.1320735017560846,1.4272460592975205,1.3155511128069415,0.9713693081259902
2024-11-21,68.6002696340865,18.473116714965204,5.335224396662184,0.0,2.7480559473149606,1.1321080833612938,1.42423494380379,1.315591299128011,0.9713989806780586
2024-11-22,68.5960788063487,18.4719881822299,5.3410075192287145,0.0,2.7478880670843076,1.1320389222634841,1.4241479365173833,1.3155109289408762,0.9713396373866342
2024-11-27,68.59624907075678,18.4718880316113,5.340978561587462,0.0,2.7478731687048232,1.1320327846243072,1.4241402151343132,1.315503796561188,0.97133437101982
2024-11-28,68.59624657675624,18.47188949859844,5.340978985753462,0.0,2.7478733869334415,1.132032874527274,1.4241403282356582,1.3155039010349239,0.9713344481605556
2024-12-09,68.60583595820435,18.466248962829287,5.339348076094018,0.0,2.747034302327112,1.1316871994450841,1.423705455860403,1.3151022016414315,0.9710378435983057
2024-12-10,68.59536289322563,18.46342998653376,5.338532994715534,0.0,2.7466149521603915,1.1467800009514717,1.4234881192513298,1.3149014439271773,0.9708896092347014
2024-12-11,68.50542635596514,18.439222272062956,5.3315335540632125,0.0,2.7430138189705326,1.2763881250108586,1.4216217599687615,1.3131774544661157,0.9696166594924182
2024-12-17,68.50494619670636,18.439503392340974,5.331614837436929,0.0,2.7430556383485967,1.2764075845400769,1.4216434336976478,1.313197474877261,0.9696314420521631
2024-12-19,68.50446602280653,18.43978452119092,5.331696123289139,0.0,2.7430974590018176,1.2764270446626553,1.4216651080874099,1.313217495898869,0.9696462250626582
2024-12-23,68.49820007741704,18.438097876662294,5.325110599226741,0.0,2.7428465542086844,1.2763102928270469,1.4367796869720695,1.3130973789256035,0.9695575337605268
2024-12-27,68.50342161896728,18.439503392340974,5.325516526480626,0.0,2.7430556383485967,1.2764075845400769,1.4292663223930266,1.313197474877261,0.9696314420521631
2024-12-30,68.45185769535117,18.493176908994275,5.330880572101558,0.0,2.7458185394703363,1.2776932266895908,1.430705929184153,1.2992590396165045,0.9706080885924182
2025-01-03,68.15286584716664,18.848901935600967,5.30771407648258,0.0,2.7338859905593655,1.2721407341626698,1.4244884868325185,1.2936128281806842,0.9663901010145692
2025-01-06,68.13306204406328,18.904019592504586,5.305698599043476,0.0,2.7328478627597783,1.2716576691534915,1.4239475714090228,1.2627435235727964,0.9660231374935688
2025-01-14,68.13202718376982,18.905251344132427,5.305618011783128,0.0,2.7328063540464402,1.2716383541837957,1.4239259433365803,1.2627243439983848,0.9660084647494186
