date,KINGSTON SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,BOCI SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-04-15,0.0,32.983400092058666,0.009156968376473812,17.065727501129537,16.375896445456256,12.376599663999697,6.46596429483757,0.0,6.533367823359956,8.189887210781848
2024-04-16,0.0,32.983400092058666,0.009156968376473812,17.05657053275306,16.375896445456256,12.376599663999697,6.46596429483757,0.0,6.542524791736429,8.189887210781848
2024-04-17,0.0,29.518795527589425,0.008195112584005949,15.273128883904585,14.647563159917073,11.076551046549067,5.7867738733811995,10.504085554549624,5.8552923901848155,7.329614451340204
2024-04-19,0.0,29.501871546476067,0.008190414088416455,15.280753184582474,14.63916528738046,11.070200538767077,5.783456148183069,10.49806325782779,5.892887451776992,7.32541217091766
2024-04-22,0.0,29.504288069842826,0.00819108497219401,15.27381375908802,14.640364393848367,11.0711073082998,5.783929875990496,10.498923163109673,5.893370143195482,7.326012201653143
2024-04-24,0.0,29.776543902021313,0.008266669600783264,15.388922128708094,13.688393791800571,11.173267832431863,5.944768776663264,10.595803760803948,6.03041891373002,7.3936142242401415
2024-04-25,0.0,29.779005634027477,0.008267353035543443,15.373659679157752,13.672990753569147,11.174191565929178,5.945260251685178,10.596679753307807,6.055719528857771,7.394225480430146
2024-04-26,0.0,29.771467864948686,0.008265260373389418,15.369768243090961,13.661264536568007,11.17136311434482,5.943755366013666,10.593997483591888,6.07949904322999,7.400619087838592
2024-05-02,0.0,29.773928757683898,0.008265943575148224,15.371038699461566,13.654127825411106,11.172286532916425,5.944246673478466,10.594873177446235,6.080001571190555,7.401230818836605
2024-05-09,0.0,29.77885176385215,0.008267310317560287,15.3735802423982,13.65638548364807,11.174133828110913,5.945229532115541,10.596624999532898,6.06447225574984,7.402454584274828
2024-05-14,0.0,29.76162836064721,0.008262528695349032,15.364688517044986,13.648486944262734,11.167670966012881,5.941790948042873,10.590496155263622,6.118802405294813,7.398173174735527
2024-05-17,0.0,29.775159356619813,0.008266285218384179,15.371674006411528,13.654692169986172,11.17274829945154,5.944492357670522,10.595311078663922,6.076119723716941,7.401536722261182
2024-05-21,0.0,29.775159356619813,0.008266285218384179,15.363407721193145,13.654692169986172,11.17274829945154,5.944492357670522,10.595311078663922,6.084386008935326,7.401536722261182
2024-05-22,0.0,29.78500781141185,0.008269019381291463,15.368489333841515,13.626132529028972,11.176443806340757,5.946458562571223,10.598815591970332,6.086398485168571,7.403984860285491
2024-05-23,0.0,29.78254508698636,0.008268335671012317,15.30107193018773,13.625005874652492,11.175519700450765,5.945966889416733,10.597939246320037,6.160310262350653,7.403372673964212
2024-05-24,62.22547256215447,11.250215665572378,0.0031233247266997163,5.7799076145532435,5.146781582528671,4.221499755568607,2.2460608940879334,4.0033214684473615,2.327028090308061,2.796589042052569
2024-05-27,62.22352911928367,11.249864295779108,0.0031232271781729895,5.779727094907753,5.149744064025658,4.221367908540914,2.245990744503651,4.00319643562323,2.3269554119343008,2.7965016982235458
2024-05-29,62.22547256215447,11.250215665572378,0.0031233247266997163,5.776784289826544,5.1499049072553715,4.221499755568607,2.2460608940879334,4.0033214684473615,2.327028090308061,2.796589042052569
2024-05-30,62.214785128432794,11.248283403279627,0.003122788285197009,5.775792107739694,5.155265970376481,4.239511428530743,2.245675125592299,4.002633884551267,2.3266284154247754,2.7883017477871297
2024-06-06,62.2128423530799,11.24793215417199,0.0031226907701754555,5.772489056842465,5.155104987361845,4.239379041698664,2.245605000102424,4.00250889467239,2.3328011435543416,2.788214677745807
2024-06-07,62.19730451718025,11.245122950840143,0.0031219108691949316,5.771047361136156,5.153817485098495,4.238320244617951,2.245044153809805,4.001509256590604,2.3571938067282425,2.7875183131291585
2024-06-11,62.16431237196034,11.239158050394863,0.0031202548724027935,5.767986147566089,5.151083676998205,4.236072055920958,2.2656950692234785,3.999386682702281,2.3871459977239615,2.786039692637422
2024-06-28,62.10617624225249,11.228647178074498,0.003117336806794697,5.762591920910422,5.2397864823796905,4.232110476920111,2.2635761888337993,3.995646452109103,2.384913536299392,2.783434185413707
2024-07-03,62.086821688805735,11.22514792139679,0.0031163653307597974,5.791959740050256,5.2381535734862625,4.230791596683489,2.262870775797958,3.99440126270137,2.384170310113254,2.7825667656341193
2024-07-12,62.0829522256068,11.22444833176403,0.0031161711082076707,5.797831107514634,5.237827113829742,4.2305279192727205,2.262729745947295,3.994152317945182,2.384021720460505,2.7823933465508843
2024-07-15,62.067479194772716,11.221650845032055,0.0031153944600311088,5.821309260721879,5.2365216820239,4.229473538213304,2.262165802290089,3.9931568491448743,2.3834275470156636,2.781699886325487
2024-07-16,62.009523956551696,11.211172677457114,0.0031124854740302924,5.93414808658088,5.231632102722976,4.200624401935916,2.260053514830246,3.989428256338327,2.381202031930117,2.779102486178697
2024-07-18,62.00373438487345,11.2101259368329,0.003112194874190145,5.942930624445718,5.231143646964565,4.200232207083953,2.2598425030213187,3.9890557799932176,2.3809797089873714,2.778843012923327
2024-07-19,61.98444361810266,11.206638212632674,0.0031112265998424968,5.944192870661581,5.229516119638361,4.198925419667134,2.259139414810633,3.9878146943481205,2.4082399716455254,2.7779784518934676
2024-07-22,61.96323763405732,11.202804221759042,0.003110162193714337,5.945269418422063,5.227727008872422,4.197488892366741,2.258366522910823,3.9864503917933516,2.438517691722216,2.777028055902304
2024-07-24,61.96709218820489,11.2035011158712,0.003110355667926485,5.979853168817914,5.187617586996026,4.19775000603409,2.258507009373119,3.9866983773647724,2.438669384868692,2.7772008068013774
2024-07-29,61.95552996417788,11.201410693596824,0.003109775317489401,5.997396060735653,5.186649647488309,4.196966762472624,2.2580856024119913,3.98595451319204,2.438214362037057,2.776682618570135
2024-08-01,61.94782421158966,11.200017512076244,0.003109388537500345,6.009087685503011,5.186004555129832,4.196444762458885,2.2578047517924382,3.9854587579410676,2.4379111078054856,2.776337267165877
2024-08-07,61.94397205405622,11.199321051266152,0.0031091951835830515,6.008714016973221,5.185682069122135,4.196183811142013,2.2576643526792433,3.985210926557576,2.443977899343164,2.7761646236766953
2024-08-09,61.924718450421146,11.226922333817305,0.003108228774589509,6.006846371192638,5.184070240499823,4.194879541215486,2.256962618948807,3.9839722318301027,2.443218255100044,2.7753017282000645
2024-08-19,61.92279374832782,11.226573386232914,0.00310813216673115,6.006659670468368,5.183909112745132,4.19474915881511,2.2568924695676564,3.9838484047076514,2.446250448814285,2.775215468154326
2024-08-20,61.92279374832782,11.226573386232914,0.00310813216673115,6.012875934801831,5.17769284841167,4.19474915881511,2.2568924695676564,3.9838484047076514,2.446250448814285,2.775215468154326
2024-08-23,61.92086916587536,11.226224460339353,0.0031080355648780045,6.015797088044183,5.177531923876501,4.194618784519397,2.256822324547041,3.9837245852823826,2.44617441848033,2.7751292134705743
2024-08-26,61.91124804783543,11.246233024682919,0.003107552645670881,6.0086472624450025,5.176727451225097,4.193967034584326,2.2564716648377683,3.983105603588651,2.4457943376910336,2.774698020464104
2024-08-27,61.859345631078085,11.320638486494596,0.0031049474729826104,6.003609998228938,5.1723876151842365,4.190451081800959,2.2545799838194975,3.9797664234954606,2.4437439406950068,2.7723718917302334
2024-09-09,60.81489596895755,11.129497812089083,0.003052522713134691,5.902243448515495,5.08505564550492,4.119698389998788,3.9049396807775536,3.9125709875603896,2.4024831173363173,2.725562426546764
2024-09-25,60.75740233027025,11.213514868458944,0.0030496368965077358,5.896663541703739,5.080248297776549,4.115803678892874,3.901247999857521,3.9088720920987905,2.400211839977379,2.7229857140674474
2024-09-26,60.7018667345261,11.300764280834322,0.0030468493612386956,5.891273668040095,5.075604672392245,4.112041608749869,3.897682045364601,3.905299168767698,2.3919242160814598,2.720496755882377
2024-09-27,60.646432571223784,11.38176620354537,0.003044066917235991,5.885893638658116,5.070969528311785,4.108286409802821,3.8941226038741417,3.9017327711672314,2.389739862869047,2.718012343630468
2024-10-02,60.51012688342513,11.64168432484108,0.0030372252347615654,5.81799476376295,5.059572287615875,4.0990528443477645,3.885370381568732,3.892963444655636,2.384368810989191,2.705829033558879
2024-10-03,60.44220354665823,11.756036664150724,0.003033815913329219,5.826633075043348,5.03872377800853,4.079282529234077,3.8810090071264036,3.8885935469097266,2.3816923286536418,2.702791708301998
2024-10-08,60.423872056199315,11.752471180741814,0.003032895788578533,5.855194875837644,5.037195585595917,4.078045325353744,3.8798319375390884,3.887414177010535,2.3809699861903155,2.701971979743046
2024-10-09,60.42593379375071,11.752872189653202,0.003032999274749213,5.858427661632778,5.037367460964693,4.07211847477503,3.879964322222931,3.887546820409804,2.380672102933687,2.7020641743824148
2024-10-10,60.45175725342338,11.83097833309245,0.0030312524553144887,5.821709793709933,5.004153725239517,4.045523167498766,3.87772970346106,3.885307834599346,2.379300983483797,2.700507953036442
2024-10-17,60.44745924550847,11.829543999720673,0.0030308849602153918,5.8210039964036735,5.009608814589371,4.045032706885783,3.87725958535554,3.8848367977560785,2.3820434129413455,2.7001805558788496
2024-10-28,60.44196346636739,11.828468477904313,0.003030609397362109,5.8204747607212655,5.018245177754939,4.044664939461759,3.8769070715754776,3.8844835950688834,2.3818268416467796,2.6999350601018333
2024-10-30,60.44013176205443,11.828110014090694,0.0030305175542123227,5.820298370211904,5.018093098953914,4.044542365180759,3.8767895812261135,3.8843658751116443,2.3847851775204454,2.699853238095885
2024-11-07,60.39986233657617,11.820229303362991,0.003028498412339992,5.883047447121206,5.01474969581762,4.041847609351809,3.874206593985935,3.8817778400167855,2.3831962675331884,2.698054407821957
2024-11-11,60.39803318310013,11.819871338747156,0.0030284066970912515,5.882869284518325,5.014597828801989,4.041725205768121,3.8740892672539835,3.8816602839967116,2.386152501354909,2.6979726997615794
2024-11-14,60.36147336506312,11.812716596736676,0.0030265735579648157,5.879308297194028,5.011562418963493,4.039278690040854,3.8717442240264903,3.8793106579214025,2.445239599301031,2.6963395771949377
2024-11-15,60.36147336506312,11.812716596736676,0.0030265735579648157,5.9307600476794295,5.044854728101106,4.066517852062537,3.8717442240264903,3.8793106579214025,2.5330102324820105,2.49658572236926
2024-11-18,60.36147336506312,11.812716596736676,0.0030265735579648157,5.948919489027218,5.044854728101106,4.066517852062537,3.8717442240264903,3.8793106579214025,2.5330102324820105,2.478426281021471
2024-11-20,60.35781981743361,11.818054379634765,0.003026390366103653,5.948559413974612,5.044549374106156,4.066271714653516,3.871509875838098,3.8790758517533575,2.532856914926714,2.4782762673130714
2024-11-21,60.35599320946975,11.820723028777923,0.0030262987784889714,5.948379392793729,5.044396710970067,4.066148657122285,3.8713927123820167,3.878958459328239,2.5327802631088367,2.478201267268666
2024-11-25,60.350514048861335,11.831754031208717,0.003026024048902485,5.944813370571989,5.043938776997279,4.065779529213599,3.8710412645585044,3.8786063246807605,2.5325503354892343,2.477976294369683
2024-11-27,60.3486878830528,11.831396010320125,0.003025932483457832,5.9476594170165855,5.04378615081538,4.065656501470119,3.8709241294634325,3.8784889606720765,2.532473702225973,2.4779013124800593
2024-11-28,60.29395425263404,11.935546597244594,0.0030231880945401704,5.942265149074615,5.039211656542615,4.061969128170598,3.867413369940513,3.874971340176864,2.530176858922081,2.4514684591995373
2024-11-29,60.235681038623646,11.978375860292632,0.0030202662280112537,5.933501771567359,5.034341333092356,4.058043295153946,3.9089795656035653,3.8712262377534246,2.5277314804523536,2.4490991512327036
2024-12-06,60.233861815637404,11.978014092378213,0.003020175010685379,5.936342744440281,5.0341892871734615,4.057920735144424,3.908861507579552,3.8711093199459845,2.527655138537844,2.449025184152151
2024-12-09,60.22113033093155,11.97548232870531,0.00301953664364733,5.956224750634586,5.033125222841804,4.057063022319449,3.9080353010405564,3.8702910929949645,2.5271208742259117,2.448507539662218
2024-12-12,60.217493752352084,11.980797872828662,0.003019354302628191,5.955865071578021,5.032821287075859,4.056818028105599,3.9077993061765364,3.870057377393684,2.526968268760214,2.44835968142672
2024-12-13,60.21931198673956,11.981159626487349,0.0030194454703849163,5.953025460205762,5.032973250370245,4.05694052151379,3.9079173000456784,3.870174231665867,2.5270445691891434,2.4484336083122193
2024-12-18,60.19931744553762,11.97718153736784,0.0030184429277640727,5.951048884769854,5.031302158693792,4.0887963729423875,3.906619759258651,3.8688892226616,2.5262055178102623,2.447620658030217
2024-12-19,60.18115210824105,11.973567384388689,0.0030175321029205365,5.949253136664271,5.029783947115456,4.117737886539827,3.9054409242049046,3.8677217729183977,2.5254432271854053,2.44688208063908
2024-12-23,60.18274113758352,11.979918759252186,0.0030176117781491652,5.946392609579065,5.029916754049159,4.117846611715352,3.899886021785528,3.867823896642693,2.5255099092486453,2.4469466883657094
2024-12-27,60.18637351977586,11.980641817769367,0.0030177939087580275,5.940715921509474,5.030220339091998,4.1180951479637935,3.9001214028311555,3.8680573425506015,2.525662338617058,2.4470943759819335
2024-12-30,60.18455727387244,11.983297980441604,0.003017702840705516,5.940536648356352,5.030068541989932,4.11797087608953,3.9000037087567914,3.8679406160742955,2.525586121632919,2.447020529945435
2025-01-08,60.18637351977586,11.983659611678126,0.0030177939087580275,5.940715921509474,5.02720254518324,4.1180951479637935,3.9001214028311555,3.8680573425506015,2.525662338617058,2.4470943759819335
2025-01-10,60.19363959973306,11.985106354916274,0.0030181582359396306,5.9414331223369095,5.015736827950102,4.1185923104752815,3.9005922501724797,3.8685243189156218,2.525967252560598,2.4473898047037332
2025-01-13,60.19363959973306,11.988124513152213,0.0030181582359396306,5.93841496410097,5.015736827950102,4.1185923104752815,3.9005922501724797,3.8685243189156218,2.525967252560598,2.4473898047037332
2025-01-17,55.41503026688147,11.036419913415896,7.941506574346996,5.466980351432619,4.617551123006018,3.791628468715242,3.590934840282192,3.5614126948692912,2.3254375825185645,2.253098184531708
2025-01-23,55.41349057264474,11.036113268954043,7.941285921360891,5.469606930265695,4.617422825379586,3.791523119165256,3.590835066959839,3.5613137418131533,2.3253729707548167,2.253035582701974
2025-01-24,55.408872003252505,11.035193437800535,7.940624035965974,5.496933513665211,4.617037975273377,3.791207105637734,3.59053578025616,3.5610169156346516,2.3057314344302893,2.2528477980835646
2025-02-05,55.408872003252505,11.035193437800535,7.940624035965974,5.499711759747236,4.617037975273377,3.791207105637734,3.59053578025616,3.5610169156346516,2.3029531883482646,2.2528477980835646
2025-02-14,55.39809833477699,11.033047761280447,7.939080065699855,5.501420104909617,4.616140241125648,3.7904699455584647,3.5898376385913435,3.560324513600506,2.319171638774083,2.252409755683046
2025-02-20,55.39809833477699,11.033047761280447,7.939080065699855,5.490309281383656,4.616140241125648,3.7904699455584647,3.5898376385913435,3.560324513600506,2.3302824623000453,2.252409755683046
2025-02-25,55.29672363203348,11.01285804411009,7.924552096222391,5.466399279353172,4.837820720863204,3.783533646740641,3.5832684830706887,3.553809365064982,2.2927467315087777,2.248288001032569
2025-02-27,55.18197452854471,10.990004690341427,7.908107446542191,5.455055670267188,5.035296702098253,3.775682239542049,3.5758326565156104,3.5464346706558723,2.287988933673988,2.243622461818712
2025-03-06,55.1606074220994,10.985749231886757,7.905045334774085,5.472303994112523,5.052707561529364,3.7742202511843437,3.5744480522557023,3.5450614496401944,2.287102997577841,2.24275370493978
2025-03-11,55.1606074220994,10.985749231886757,7.905045334774085,5.450177610966729,5.0748339446751585,3.7742202511843437,3.5744480522557023,3.5450614496401944,2.287102997577841,2.24275370493978
2025-03-12,55.09964962416025,10.973608918116042,7.896309496306434,5.438629155556095,5.185260902718355,3.770049373338691,3.5704979419814245,3.5411438143996063,2.284575527905045,2.2402752455180615
2025-03-13,55.06161937004613,10.966034838452169,7.890859395284801,5.443157870389188,5.242420350986111,3.7674472526960225,3.5680335534603778,3.538699686350973,2.2829986941418223,2.238728988192402
2025-03-14,55.06009925180192,10.965732092731729,7.890641547726618,5.443007597954784,5.247797137092506,3.7645824842506053,3.56793504867678,3.538601991404556,2.282935666065166,2.2386671822953406
2025-03-18,54.57196086596977,11.68939958455239,7.820686624277015,5.397488592697478,5.275152130612798,3.7312073679292532,3.5363033211811556,3.5072303177668602,2.262696172382175,2.20787502263111
2025-03-19,54.549571408899375,11.68460372774197,7.81747799983588,5.389803823325969,5.319485593635773,3.729676550530367,3.5348524678465667,3.505791392329886,2.261767846956242,2.20696918889797
2025-03-20,54.54621457479393,11.683884688613178,7.816996933237358,5.392207141009813,5.322576986448154,3.7294470362532834,3.534634942520238,3.505575655344087,2.261628663838003,2.20683337794196
2025-03-21,54.551436495270586,11.68500323216708,7.81774528464304,5.389988104327538,5.323086537366964,3.729804070668908,3.534973326819272,3.505911257684961,2.2550070443993855,2.2070446466522586
2025-03-26,54.554047830462885,11.685562584259758,7.818119514080389,5.39298150340113,5.323341349414083,3.7299826135131635,3.524884851390855,3.5088144674529973,2.255114989847429,2.2071502961773124
2025-03-27,54.55255560831238,11.685242947935366,7.817905664300619,5.395569298334914,5.323195739542915,3.729880586937718,3.5247884348743472,3.5087184905112574,2.2550533054688433,2.207089923781635
2025-03-28,54.554047830462885,11.685562584259758,7.818119514080389,5.39298150340113,5.323341349414083,3.7299826135131635,3.524884851390855,3.5088144674529973,2.255114989847429,2.2071502961773124
2025-03-31,55.00543083927363,10.954844368701693,7.882807038651885,5.437603310843008,5.367386950625794,3.7608446822661845,3.554049930669239,3.537846579544838,2.273773927723037,2.2254123717006937
2025-04-14,54.554047830462885,11.685562584259758,7.818119514080389,5.39298150340113,5.323341349414083,3.7299826135131635,3.524884851390855,3.5088144674529973,2.255114989847429,2.2071502961773124
