date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHIEF SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-04-02,29.49817424094192,23.700580084406173,20.571554369920207,10.445712979623314,6.344993114313071,2.699326648822252,2.917622150097052,0.8797375031501344,2.3000527118706677,0.6422461968552069
2024-04-03,29.293322684251923,23.800891985695003,20.683748589518668,10.327468279932488,6.368211743038543,2.8323286582447795,2.92682500303866,0.8102584455989211,2.30740207283991,0.6495425378411057
2024-04-05,29.145506009571598,23.849920812407404,20.764790375666728,10.323983959676388,6.374948498142513,2.8325036645036925,2.9247961740723802,0.8234938352961251,2.3057740591885416,0.654282611474624
2024-04-08,29.171192532080394,23.8071352898067,20.707078663001845,10.502729227800488,6.316031267869522,2.817062293753562,2.9107923258449775,0.8259263797995807,2.296129343293194,0.6459226767497382
2024-04-09,29.181532512690104,23.818433668588,20.71690581840466,10.359157934651424,6.338463530657893,2.8249255579230232,2.9123900711613233,0.8828739869278641,2.2983908966162105,0.6669260223794959
2024-04-10,29.28357867823319,23.889163979279935,20.754157834011338,10.173451287557821,6.337447723380885,2.8195741911537673,2.9124407733688273,0.879207383424966,2.2982317351380526,0.6527464144512174
2024-04-11,29.244799154407985,24.03700344212378,20.78179598067408,10.098463958694284,6.230437052556752,2.8127185315982786,2.912689701815545,0.9387840598192093,2.293371161530873,0.6499369567792115
2024-04-12,29.310611034716693,24.02768894862059,20.78444803485364,10.04492784893901,6.24139631378949,2.8064816015338208,2.910122007879447,0.937898431410654,2.2912076451920846,0.6452181330645719
2024-04-15,29.28276968000278,24.14061815313497,20.829072861625182,9.822318268545292,6.247771729775338,2.8071857383982133,2.9108521477757883,1.0187726027492758,2.2917825015410718,0.6488563164520945
2024-04-16,29.129970695315404,24.46140799529417,21.05605900933322,9.568936658000833,6.161284512591355,2.8153948318150976,2.9090892041934975,0.9527382519498137,2.2928998251710864,0.6522190163355138
2024-04-17,29.12283757804561,24.33685402973306,21.200688705745577,9.517671985645183,6.165892904371221,2.8200965723264853,2.903055524284309,0.9848370435254297,2.291432764132726,0.6566328921903992
2024-04-18,29.084316909055875,24.287967092919907,21.35714743393164,9.458212435522112,6.176720614814844,2.8129431768323356,2.9014020013466935,0.959023668659507,2.2919847974499863,0.6702818694670967
2024-04-19,29.009164042873586,24.297804352696012,21.410163311279838,9.494497069375289,6.163354419225992,2.807076771610763,2.9001021086098606,0.9556872532561699,2.289168170698297,0.6729825003741898
2024-04-22,29.04519364846773,24.422110752429678,21.35165049575467,9.398988179874253,6.138080992402343,2.806575704938751,2.9012942446895615,0.9762274816967502,2.288670073679742,0.671208426066523
2024-04-23,29.085480946294272,24.431250198685056,21.366346455012103,9.42357443842668,6.085604496696997,2.815110347805604,2.898080324318942,0.9362656877773434,2.288120957047426,0.6701661479355747
2024-04-24,27.7961720155387,24.30506885529395,21.308276323380447,9.719917199189897,6.0725245223649065,2.810861976273159,2.8966941635681533,2.1407930488383577,2.284361472258752,0.6653304232936782
2024-04-25,27.720830084306954,24.29926760847854,21.381449976044177,9.694744056948347,6.071681123651859,2.7341324173523036,2.8958294892001004,2.1401540138653465,2.2837872785863036,0.7781239515660661
2024-04-26,27.717776367456775,24.286528683132158,21.350724410184593,9.809397806510498,6.07540320362491,2.7416182176706854,2.8964691957919384,2.055243742116149,2.28423514688223,0.78260322663006
2024-04-29,27.673911440512445,24.25969931805106,21.50402512713763,9.763987221550899,6.0349906790700905,2.7541616662808908,2.893275878156806,2.052383843658556,2.281716808904417,0.781848016677211
2024-04-30,27.73854587887944,24.115880885275406,21.372469532997567,9.991558628212983,5.990326464219812,2.7483614955406486,2.8955297873650627,2.047912506639294,2.2845599470896922,0.8148548737800958
2024-05-02,27.81791636205428,23.55120251043285,21.5657501839356,10.093032930825888,5.945402158726199,2.947687880416798,2.897183074998462,2.1140308897655147,2.2815280777547557,0.7862659310896518
2024-05-03,27.84201479915519,23.598876924730643,21.58846195846197,9.989891063784869,5.907044495156734,2.986040934891423,2.8989595059101805,2.1149097894236117,2.2842739206351212,0.7895266078502607
2024-05-06,27.812742842795586,23.577358378098168,21.568776601109658,10.080468108325793,5.899861546000498,2.9818448857164777,2.8927947000051377,2.1122446974109437,2.2821910141036237,0.7917172264341193
2024-05-07,27.79606681043147,23.577833944891687,21.569211653831164,10.084662233884833,5.92301384851616,2.97665875684838,2.8917211474717615,2.0569498903509844,2.2823987472371696,0.8414829665363943
2024-05-08,27.749281965070722,23.590072757537445,21.75371839116623,9.928081323445095,5.900068731417997,3.010581989972088,2.8885023147859745,2.043984713736095,2.280141500654551,0.8555663122138019
2024-05-09,27.79606692947611,23.70617556039236,21.67513328619151,9.84126898351376,5.895593153566307,3.0099588944504427,2.888167198921244,2.0455195175491707,2.280528644853009,0.8615878310860883
2024-05-10,27.822593022598213,23.69048869822595,21.78929986254775,9.705583450087824,5.855945356125454,3.01411237971121,2.8905677442459905,2.044864469225141,2.287416721486028,0.8991282957464427
2024-05-13,27.838163022309136,23.59107093549953,21.601816884797962,9.657340946007682,6.010915408970327,3.0122093565146857,2.8880343736079706,2.2321003195545384,2.2818806679625605,0.886468084775607
2024-05-14,27.873078576281646,23.829224196316773,21.518159467892236,9.454868207974204,5.990371887092586,3.007415626434879,2.8941108130311433,2.2719584610439636,2.289801637042958,0.8710111268896096
2024-05-16,27.734942956620806,24.020983644735054,21.447609007704163,9.41186547054997,5.9582225022647854,2.995268325989412,2.8808243838158627,2.262632555373663,2.2815922611683157,1.0060588917779685
2024-05-17,27.68725290566354,24.27119005003776,21.397344737229727,9.298837316357348,5.950122930211195,2.988700727297456,2.8767277876417694,2.2565746422193462,2.275919772296376,0.9973291310454843
2024-05-20,27.652037481962534,24.575223693452305,21.38909311606,9.089598880679924,5.940678705335559,2.9789029431767093,2.8718069196562963,2.263024566244192,2.2726134842063916,0.9670202092260872
2024-05-21,27.76019585157668,24.488093040336942,21.514126354093463,9.031791769834992,5.88826903166846,2.971539679176364,2.857617780694216,2.2647099427933686,2.279770020717098,0.9438865291084144
2024-05-22,28.06458968302733,24.3312090171799,21.59467086727599,8.85304855112406,5.882528392323594,2.9636770889157678,2.8568785636767804,2.234236369287499,2.2786584228934577,0.9405030442956233
2024-05-23,28.08192363382842,24.313975604524657,21.68982066055884,8.90567875182897,5.786336421847659,2.972288516310912,2.789204347981935,2.233202079018603,2.280837157981059,0.9467328261189432
2024-05-24,27.984745822538553,24.32562767391199,21.882957206162004,8.808364789733107,5.826343399175396,2.9630979416145595,2.7817583047068397,2.2191391202959116,2.2675250351299048,0.9404407067317364
2024-05-27,28.055038467172484,24.149113775657632,21.828164833063422,8.91601783408516,5.7866123503567986,2.9696884546750164,2.7863139313071477,2.294277720608694,2.2712619070323683,0.9435107260412767
2024-05-28,28.039348547135994,23.90139044650819,21.867854119828216,9.131571974208875,5.786614702909925,2.9607041800028364,2.7890464691135795,2.2953651679372244,2.2734310428796993,0.9546733494754582
2024-05-29,28.061702721941057,23.822790145310655,21.749748799227405,9.244944514641718,5.785772666955503,2.9604452459333226,2.789979172640508,2.3559626698823175,2.2755636300312916,0.9530904334362215
2024-05-30,28.035966734475178,23.878961871936223,21.806962361395733,9.182811782225562,5.771441339768775,2.9572302171387745,2.7872059218083294,2.3535753546334064,2.273243427686295,0.952600988931724
2024-05-31,27.98424092785663,23.90369820110937,21.836930166205224,9.196431548174612,5.769018891968479,2.9594165937067025,2.7874016658009584,2.2947294441605184,2.303072694047666,0.965059866969842
2024-06-03,27.576393125557686,23.783654875696723,22.04827996403777,9.536684196375532,5.60179789252818,2.9913702383617893,2.814415200541603,2.315851619781583,2.3267915754809043,1.0047613116382286
2024-06-04,27.187860954217356,23.842737367110363,22.342430073933976,9.90050692279756,5.597808149987201,2.6654960331284934,2.8117324829069017,2.312795491038405,2.3256266538575048,1.0130058710222414
2024-06-05,27.15984555121547,23.828094855160327,22.42290966296891,9.929060046457822,5.592493576057415,2.659651836220102,2.8044440608209493,2.2984508197276026,2.3199581303588164,0.9850914610125896
2024-06-06,27.09775697859948,23.883090066156647,22.37719546136573,9.977857248211318,5.588446117673432,2.6546851815714474,2.8022344289008476,2.314063880609001,2.3181302267076953,0.9865404102043984
2024-06-07,27.109626064808328,23.834628333244297,22.40630898975975,9.979003232067713,5.605502964014857,2.654763573505804,2.8013514520764766,2.295911711795226,2.317525361132747,0.995378317594797
2024-06-11,27.200999490728268,23.68485091663599,22.50959880754359,9.96272479816586,5.598960715188732,2.6518773471636012,2.7980819348034816,2.285041654373241,2.314864998105755,0.9929993372914799
2024-06-12,27.225340672345627,23.582385995450608,22.546424659391388,10.00496665181353,5.602532579560596,2.6370864696312677,2.7992665959524348,2.286217352712537,2.317346568334735,0.9984324548072736
2024-06-13,27.248844415335093,23.90942665647292,22.66521571981726,9.575338281296823,5.601514844171791,2.60764855844606,2.799940792112556,2.2786885248311926,2.300029489298162,1.013352718218141
2024-06-14,27.160810494182495,23.880688459434495,22.617175691501217,9.755986521292726,5.59043868050976,2.602949754240788,2.795315697736956,2.2748953274650923,2.296916780139043,1.02482259349742
2024-06-17,27.233137826879194,23.873062887852853,22.61868605903558,9.573520058881746,5.582603549729778,2.7227387309235973,2.7893259621194595,2.2725906547281185,2.3020575341624734,1.0322767356872036
2024-06-18,27.227888520287586,23.78938756522783,22.697705505976415,9.491230622540213,5.613901724067776,2.7270166714149626,2.7905831033994644,2.336174937632963,2.297646707128724,1.028464642324062
2024-06-19,27.116300928485366,23.900894848189896,22.801360134411816,9.334241452854537,5.618545484598738,2.730444840812222,2.7945291530517298,2.3453862552995255,2.3241796975624323,1.0341172047337401
2024-06-20,27.04000566511533,24.020515574962786,22.805745510932,9.27173257644563,5.623842758422226,2.7331219872037362,2.8695866720526606,2.2777715306016777,2.3256044035338648,1.0320733207300887
2024-06-21,27.178090413939916,23.806844159828803,22.852433575678223,9.256875989659468,5.635107621565413,2.76948723262153,2.8723265023091695,2.281937855484532,2.327592244083426,1.0193044048295237
2024-06-24,27.22924847780096,23.5829347052412,22.908936401602283,9.407091370207574,5.612498435525761,2.7766019961886683,2.8618834419203485,2.284331271547406,2.319013838795821,1.0174600611699784
2024-06-25,27.33732891626936,23.555971905461615,22.88115607958159,9.374242307597745,5.598044335810555,2.778770543447356,2.8550586080682794,2.2789284989898424,2.313483605132702,1.027015199640953
2024-06-26,27.222864751233455,23.447225825159432,22.865246468499194,9.67430908558247,5.578558983278019,2.7700109358743403,2.8452205648776996,2.2669712492013083,2.3055117366871034,1.0240803996069765
2024-06-27,27.149125805633584,23.58520076950047,23.039403151035103,9.607808284681038,5.668216280188873,2.465319073145258,2.853316379543348,2.2765348338100364,2.31020838448338,1.0448670379789031
2024-06-28,26.779633222527423,23.64414021926693,22.98677735784582,9.923654725198224,5.67974289735147,2.4367268850560664,2.845091187937117,2.269776752982825,2.387347391105233,1.047109360728892
2024-07-02,26.66321858647811,23.71639600486615,23.043363769482063,9.932011865828176,5.681985932332554,2.393413276143588,2.845858792202328,2.2733738383555644,2.387991496309214,1.0623864380022483
2024-07-03,26.632544589527257,23.669386120910872,23.02950262753946,8.98024351591163,6.487349291692793,2.461332497797015,2.845110324310742,2.2656375570244296,2.4497529129813156,1.1791405623044866
2024-07-04,26.5911915293755,23.78289130180868,23.084304747566232,8.696848558749174,6.512194300731794,2.471422879749491,2.8565461987936898,2.329371313578533,2.458280909614488,1.216948260032416
2024-07-05,27.001162398172212,24.128758611109117,23.39522982379401,8.670436351780006,5.245546154661034,2.5072859947241755,2.8976385445412407,2.421616863651798,2.4908077563594753,1.2415175012069308
2024-07-08,27.093753508376196,24.110232648297764,23.77079285773386,8.19679626859558,5.258628756091236,2.5127967522908468,2.9048453411676993,2.4122681493386082,2.497002712928335,1.242883005179878
2024-07-09,27.056844815274488,24.109840010315704,24.004248570221556,8.185298787790252,5.259886634593189,2.3616915453395153,2.904906817686252,2.3703531618557547,2.4971178975973807,1.2498117593259064
2024-07-10,26.515540120100457,23.859539988220373,23.867856737467882,9.219773635447142,5.268950378143456,2.332034800128677,2.8607654230291946,2.3277825497516114,2.4615614591485695,1.286194908562639
2024-07-11,26.502840934237547,23.985694405252495,23.884427107204097,9.153161155839609,5.268114435401452,2.4286042157439254,2.8578950836732178,2.171954728965023,2.4625960462913414,1.2847118873912895
2024-07-12,26.64267669004558,23.934857668188975,23.857032199961573,9.140937940860352,5.2530986094416035,2.428215622437303,2.854769961415166,2.1591566300841376,2.459872494029718,1.2693821835355916
2024-07-15,26.715477424636884,23.9449611911431,23.724117795453143,9.176362043440468,5.24869324603454,2.428840113981298,2.852139432993001,2.1571805319524975,2.4647382684459913,1.2874899519190761
2024-07-16,26.68804310099463,24.00678495728141,23.571841954660187,8.794650845733196,5.774206901571628,2.431934709888315,2.8490970534567324,2.1547988109255485,2.4501445534633244,1.2784971120250281
2024-07-17,26.648142807987547,24.068576289860353,23.63110178183637,8.709420778202121,5.772873818096484,2.4309504521779357,2.847954073512618,2.158405858694991,2.4523476593416715,1.2802264802899073
2024-07-18,26.562362589291315,24.04062949040674,23.638671767335133,8.823929888699727,5.789488014976298,2.4039604446729936,2.8462626015645727,2.1593316586271287,2.451601257972798,1.2837622864532934
2024-07-19,26.47297837918951,23.965816588142495,23.74604624655042,8.839112437600951,5.781923291590431,2.4152478315927666,2.842779094702104,2.2088386474753907,2.4516882254706154,1.2755692576853177
2024-07-22,27.195092023964573,23.72306506106048,23.530461538134773,8.74746170675656,5.723564778060172,2.391653508926699,2.8068945262527656,2.1916763735057767,2.4267938602456813,1.263336623092519
2024-07-23,27.2089556957561,23.66925551588311,23.563516061933086,8.801282863364113,5.711890206167041,2.407713437743987,2.802524795064446,2.185484673244689,2.3810562673481606,1.268320483495267
2024-07-24,27.163620352863433,23.74079874234608,23.576901286463364,8.745470460993813,5.710727054362659,2.4150951950513595,2.8020228584173035,2.2019137952061882,2.3788955444592936,1.2645547098365082
2024-07-25,27.00375980100307,23.697082448920735,23.586248936246914,8.843954672921189,5.698528353457703,2.5377077292654175,2.796059825801215,2.192550916493608,2.3735955455100606,1.270511770380089
2024-07-26,27.016009033998444,23.729480259618242,23.688778612148802,8.896841097984055,5.704244904458168,2.5410819664969457,2.798146435570084,1.9753800005769033,2.375335552768691,1.2747021363796611
2024-07-29,26.94898565308449,23.840043797925574,23.76383515549288,8.79545849676196,5.7244455569771,2.5446456898646086,2.7980958301459817,1.941827980281241,2.3758866547951354,1.266775184671027
2024-07-30,26.945065010664226,23.78513911544828,23.756315135035678,8.860032320246983,5.723508801987649,2.545349560298824,2.799023759119829,1.9424664859528282,2.3766745670752685,1.266425244170432
2024-07-31,26.93767203022006,23.753438755148643,23.866390259823234,8.775774930958717,5.718022789493453,2.5469439342157436,2.80082956684487,1.946649906143709,2.3781632851664316,1.276114541985144
2024-08-01,26.721025049370134,23.764085538964714,24.03384012755259,8.929131844023077,5.7056508864859845,2.4166236078775176,2.7999402390911823,1.9428155424845654,2.3774081636705233,1.309479000479718
2024-08-02,26.95960978899523,23.436871138603422,24.09513291534682,8.93354640937229,5.7171555508377505,2.4339275381208423,2.8019112783794298,1.9493136230398351,2.3780681676503086,1.2944635896540704
2024-08-05,26.596714018127383,23.55135021300648,24.465939602095226,8.825362442909924,5.686173409177794,2.5068011806336923,2.795684575230428,1.9571295293493198,2.3749482676958746,1.2398967617738759
2024-08-06,26.60176871040753,23.391523106675983,24.599847703393205,8.911426988324434,5.685194823817797,2.4330683754772804,2.79500480535411,1.9571840016224278,2.3768637061630247,1.2481177787642068
2024-08-07,26.537256582810585,23.30348286906623,24.645694109608645,8.996416115853284,5.6760483773985,2.5060837030103373,2.7897103790632856,1.9510590026440204,2.3688555202836596,1.2253933402614539
2024-08-08,26.54083064890147,23.20600247469074,24.722270280276817,9.006836161884518,5.697223332301745,2.483236989948733,2.7914390047686903,1.9511265447125417,2.3704106945715107,1.2306238679432329
2024-08-09,26.69122807788236,23.19390829199181,24.48510474586625,9.077316618975267,5.6611514377164225,2.594718787203582,2.775057483575436,1.9454224977790227,2.356182192728282,1.2199098662815644
2024-08-12,31.042983013145985,21.854378769909225,23.073168782478167,8.442375011836395,5.330271218027591,2.4369732940998943,2.6122088674193584,1.8232664181421327,2.2176800651100526,1.1666945598311989
2024-08-13,30.94510877044273,21.84309172510142,23.023558825309244,8.582808840095826,5.335837503835031,2.4442071956154785,2.610334638805728,1.822849855723357,2.2160889061924984,1.1761137388786842
2024-08-14,30.787864332365288,21.87205707337177,22.98021243646331,8.94210755590761,5.3446481613523495,2.238829365261465,2.613876585792069,1.8220487325489219,2.2185669291943944,1.1797888277428226
2024-08-15,30.653387944994865,21.96607939212143,23.148504046535642,8.749144895656325,5.356467190588142,2.276327384879183,2.616824276018421,1.8242221306402744,2.2210132574048678,1.1880294811608543
2024-08-16,30.57356626059867,22.012884540473728,23.224581926622193,8.639167417590885,5.397035394912191,2.283533281875707,2.617703827788357,1.8274206401369064,2.2217180832555132,1.2023886267458495
2024-08-19,30.45185153366095,22.07145689460734,23.31956007448582,8.576903534894061,5.390752193175538,2.271224437638525,2.614564072934129,1.8812485601930544,2.2189700141911026,1.2034686842194775
2024-08-20,30.557804113670763,22.064789673185576,23.3747681633512,8.431384923956532,5.392081577708923,2.2770204207321507,2.61634168966057,1.8300751221412048,2.2199520596098288,1.235782255983257
2024-08-21,30.567707021916874,22.06727765767238,23.339559839219355,8.57542231481601,5.392175894576071,2.1598663260929145,2.615788222268653,1.8226294483795091,2.220123738913048,1.2394495361451887
2024-08-22,30.84351804497927,22.02881493283805,23.45308683221321,7.917325673218381,5.40122274650698,2.451019646265133,2.612477264786222,1.848158018046311,2.217258146102957,1.2271186950434867
2024-08-23,30.800254748128147,22.099460264269542,23.454413083128912,8.067227110238578,5.404331339920426,2.256770776871858,2.614307096856156,1.848311178470917,2.2194094484066835,1.2355149537087806
2024-08-26,30.597993673720612,22.214095762678607,23.57990525270322,8.082446830935968,5.4091283774495285,2.1927735743446077,2.615668986708574,1.8491353049113952,2.2203990404353333,1.2384531961121517
2024-08-27,30.560027954502957,22.30429519070532,23.545192481117382,8.082939635401432,5.4095228498618715,2.1864810420248024,2.614598930996576,1.8367117343829948,2.220601244910497,1.2396289360961643
2024-08-28,30.572522447081507,22.35811429314015,23.549483380731186,7.9995938249442355,5.4246902015169445,2.1840144496452996,2.6143801040609578,1.8351716460463334,2.2202765244909877,1.241753128342399
2024-08-29,30.531175995365484,22.445158843763313,23.50915722544044,7.891746373400404,5.428436758647604,2.2746485215860544,2.6181925090031974,1.8212292299422925,2.223458606462561,1.256795936388646
2024-08-30,30.528530069281164,22.6962746862788,23.46612963267891,7.779958679711056,5.428689546820897,2.265935679098915,2.5506026011289458,1.8216024183279882,2.2215786121147363,1.2406980745585858
2024-09-02,30.68800025835855,22.697429069806425,23.446908274973573,7.451767071962932,5.399666384777666,2.4390804969808224,2.575686761794259,1.8422718903129025,2.2206367285543736,1.2385530624784935
2024-09-03,31.235374274880083,22.38915676503542,23.22025418502817,7.565761314134403,5.259334805080713,2.4943064520237925,2.596665706275689,1.8258843731859593,2.2503489810301636,1.162913143325604
2024-09-04,30.901164005941684,22.461758459695663,23.296447998378767,7.674531715606947,5.287704128686985,2.5588877469518523,2.602596989682253,1.8104579564195082,2.253623738128433,1.1528272605079062
2024-09-05,30.780940861105943,22.46044513856949,23.23424953540934,7.938767343987677,5.265845550520475,2.542914159955889,2.5916018542417794,1.8083474393206556,2.244630353107879,1.1322577637808708
2024-09-09,30.852620693760773,22.490336015709797,23.191308391353424,7.980889788987879,5.2475660316109165,2.487593932973741,2.5838990384643727,1.805766357546477,2.238230219979001,1.1217895296136224
2024-09-10,31.176009693374528,22.403554166212476,23.062424557126086,7.940485483561526,5.224129127696768,2.481447892222751,2.571704099411601,1.7955730477355107,2.22828949820031,1.1163824344584474
2024-09-11,31.431408227456604,22.486568773114993,22.940105380105155,7.718892891841945,5.224873825859978,2.489210383480575,2.581247107600725,1.8042614235275325,2.2368040864537577,1.0866279005587338
2024-09-12,31.09047853518097,22.360646305398678,22.818921716142963,8.482406385068368,5.188942278802428,2.3980240296792448,2.5693107139519404,1.791392522945335,2.225951123951525,1.0739263888785446
2024-09-13,31.00967440531602,22.52124022524798,22.93360089274549,8.309561649077942,5.190895203221232,2.400028861979725,2.5703608030714524,1.7632951823921512,2.226835813471047,1.0745069634769622
2024-09-16,31.050418599374957,22.464456689344892,22.89002037054764,8.41310846271714,5.176389616546116,2.394808484371421,2.5658631566889496,1.7581968686316913,2.224126579995471,1.0626111717817257
2024-09-17,31.151251358205556,22.48674632278925,22.755369663099028,8.301655369014643,5.1836683569348745,2.4735173933847796,2.565904374017084,1.7835919543482541,2.224218878829561,1.0740763293769702
2024-09-19,30.943233563320316,22.55144564173669,22.82084187052584,8.286833873608092,5.198255656931453,2.480503345437932,2.6255823777779232,1.78867655084899,2.230618446138437,1.0740086736743242
2024-09-20,30.472584869077853,22.566781696360525,22.836361127386276,8.766387891046836,5.205785942589912,2.4528678753394724,2.6271059166014723,1.773519063750086,2.232135372675138,1.066470245172429
2024-09-23,30.527474609074744,22.7923306037976,22.746984513138475,8.588201246045983,5.2065383975583615,2.4596377247397614,2.6267488608279237,1.7737788404559247,2.2323901720730235,1.0459150322882047
2024-09-24,30.726744499167978,22.867309758845046,22.995139943633188,7.848059109705904,5.254099686289558,2.4768680647388543,2.652162377074807,1.91974128904965,2.2525278089386713,1.0073474625563403
2024-09-25,30.439906272168106,22.930082484041517,22.927710827375925,8.361332230790994,5.230713316024107,2.3302115700857366,2.6416961287115885,1.887259791007961,2.245135370418878,1.0059520093751904
2024-09-26,30.508653303722987,23.0975504510764,22.528965187195116,8.61703303432725,4.802216527004135,2.6736213405277187,2.62874335008743,1.8851028685984608,2.240032420623507,1.0180815168369928
2024-09-27,31.94847488518091,22.669949921177245,22.382050817091002,8.319184109692426,4.625639846432895,2.257775948475329,2.637011860384058,1.8972964271608284,2.259006047823622,1.0036101365816854
2024-09-30,31.893974052434928,22.304994439245192,22.4315530645358,8.873895519616797,4.427435823639292,2.301323139174711,2.6281579732805977,1.8886740815017153,2.2585922972433212,0.9913996093276516
2024-10-02,31.982186561859045,23.150625286905825,22.22682230373368,8.537855733657087,3.7918062574840934,2.4150600113716263,2.6301872933290955,2.0387993151031063,2.1982656797608096,1.0283915567956374
2024-10-03,32.158970557541814,23.769233598118298,22.927469980998875,7.318481349179691,3.4526639675471147,2.619227128104057,2.6208608947725325,2.0553172193630402,2.126859158514969,0.950916145859608
2024-10-04,31.936481589263977,23.77531612715768,22.933337103360362,7.180593231664951,3.4079743411014918,2.6128695949092244,2.6160250898068074,1.9544461322946942,2.10195454713406,1.481002243306749
2024-10-07,31.96195215397617,23.786776121901536,22.944391253860736,7.616731742665168,3.2746835742910685,2.592637776817271,2.6126371959988766,1.996977043715962,1.9282305106227864,1.2849826261504205
2024-10-08,32.38508757217079,23.59146011829565,22.755992171029686,7.729388075975615,3.195730858878918,2.517235390521351,2.4875673359755752,1.8862993099871241,1.8988116722849855,1.5524274948803058
2024-10-09,31.85361892401041,23.79990544416069,22.957055614313298,7.877050182386328,3.250418967609899,2.5729801797732903,2.04311380648109,1.9124673486732884,1.8201437917899317,1.9132457408017844
2024-10-10,31.105865519225205,22.900097442264652,24.485519357112313,7.980780383907632,3.2772155997305457,2.6020510630865155,2.0493482814602024,1.7412107161098072,1.8588640391158064,1.9990475979873155
