date,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,KINGKEY SECURITIES GROUP LTD,DBS VICKERS (HONG KONG) LTD,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,SUNHIGH FINANCIAL HOLDINGS LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-09-30,53.01857637042685,0.0,0.0,12.622066866733745,13.906340422998786,11.299256040078337,9.15376029976228,0.0,0.0
2024-10-08,53.017494084865824,0.0,0.0,12.621809208349543,13.90605654831793,11.299025384664711,9.15561477380199,0.0,0.0
2024-10-09,53.02940165681843,0.0,0.0,12.624644029268842,13.909179807381458,11.279103408801278,9.157671097729992,0.0,0.0
2024-10-15,53.02831892925656,0.0,0.0,12.624386265658046,13.908895816767386,11.258455622407448,9.179943365910557,0.0,0.0
2024-10-16,53.025071011833724,0.0,0.0,12.623613037976448,13.90804391450143,11.257766056249054,9.185505979439343,0.0,0.0
2024-10-17,53.03156724458981,0.0,0.0,12.625159588069684,13.909747823401997,11.248935900020623,9.184589443917892,0.0,0.0
2024-10-18,53.02940165681843,0.0,0.0,12.624644029268842,13.909179807381458,11.25256012289574,9.184214383635531,0.0,0.0
2024-10-22,53.033733009242745,0.0,0.0,12.625675188980507,13.910315885817132,11.24531138112507,9.184964534834547,0.0,0.0
2024-10-29,53.03589895079893,0.0,0.0,12.626190832006465,13.910883994632542,11.241686566172813,9.18533965638925,0.0,0.0
2024-11-01,53.03481595790658,0.0,0.0,12.62593300522877,13.910599934424447,11.245541010348651,9.183110092091553,0.0,0.0
2024-11-05,48.836436089510265,0.0,0.0,11.62642990539817,12.80939911629856,10.355313484631477,8.45615019143866,7.916271212722864,0.0
2024-11-13,48.832763183121436,0.0,0.0,11.625555501119354,12.808435742890945,10.362055511040271,8.455514218575978,7.9156758432520125,0.0
2024-11-18,48.73563206830035,0.0,0.0,11.602431616812343,12.782959043197422,10.341444799337332,8.637601353934855,7.899931118417698,0.0
2024-11-19,48.73563206830035,0.0,0.0,11.602431616812343,12.782959043197422,10.34332126753648,8.635724885735705,7.899931118417698,0.0
2024-12-02,48.721918298756975,0.0,0.0,11.599166796667758,12.779362033228306,10.368549852413315,8.633294870244022,7.897708148689622,0.0
2024-12-03,48.721918298756975,0.0,0.0,11.599166796667758,12.779362033228306,10.362922031879807,8.63892269077753,7.897708148689622,0.0
2024-12-16,48.72283230994406,0.0,0.0,11.59938439417999,12.779601770912494,10.363116437744738,8.637208779469432,7.897856307749287,0.0
2024-12-17,42.48350773298565,0.0,12.802307721153088,10.11477501165356,11.143935941649378,9.035101567213001,7.533365188384608,6.887006836960709,0.0
2024-12-18,42.4772538844316,0.0,13.011419124014378,10.113286051008437,10.94602014620095,9.033771541518632,7.532256228049067,6.885993024776936,0.0
2024-12-19,42.47030732291175,0.0,13.149932275068672,10.111632164344474,10.846108458741115,9.032294194373257,7.504858667754473,6.884866916806256,0.0
2024-12-20,42.45673100189958,0.0,13.20966934908871,10.112293654092998,10.797753978090615,9.032885075243737,7.505349625790936,6.885317315793422,0.0
2024-12-23,41.48148368267585,0.0,13.216802513016681,11.075019256694718,10.803584718220756,9.021399289440021,7.512675182789631,6.88903535716234,0.0
2024-12-27,41.4896306717301,0.0,13.21939830120568,11.077194397327345,10.80570654894213,9.010077723269823,7.507603989557124,6.890388367967799,0.0
2024-12-30,41.482162476224524,0.0,13.241564448031905,11.075200485786722,10.803761505619814,9.008455895818763,7.499707100750808,6.889148087767465,0.0
2025-01-03,41.48012616222098,0.0,13.240914434110143,11.074656816303383,10.803231160779244,9.012922571237858,7.499338948328655,6.888809907019737,0.0
2025-01-16,41.4808049113417,0.0,13.24113109832651,11.074838033533702,10.803407936607329,9.013070051822812,7.497825338121454,6.888922630246491,0.0
2025-01-23,41.482162476224524,0.0,13.241564448031905,11.075200485786722,10.803761505619814,9.013365027472753,7.494797969096817,6.889148087767465,0.0
2025-01-24,41.54674932259418,0.0,13.098288780519635,11.092444337832735,10.82058273293596,9.03559327059287,7.506467210431069,6.899874345093552,0.0
2025-01-27,41.61495311056089,0.0,12.955629583769094,11.110653866471806,10.838345969348586,9.050426240623711,7.5187899434089,6.911201285817016,0.0
2025-02-03,41.648454777678175,0.0,12.852696715020764,11.119598377986717,10.847071262341286,9.087285055508083,7.528128737933414,6.916765073531563,0.0
2025-02-04,41.64777053101642,0.0,12.852485556770866,11.119415692984097,10.84689305471412,9.088778669666016,7.528005057547533,6.916651437300951,0.0
2025-02-05,41.64777053101642,0.0,12.852485556770866,11.119415692984097,10.84689305471412,9.105207770467205,7.511575956746344,6.916651437300951,0.0
2025-02-06,41.57877723685255,0.0,12.998493475426292,11.100995376408807,10.82892419650764,9.088483982819229,7.499132352610751,6.905193379374724,0.0
2025-02-07,41.51001215188821,0.0,13.14238096769447,11.082635988736126,10.811014773914392,9.07345298828768,7.48672990819906,6.893773221280054,0.0
2025-02-10,41.482841291988805,0.0,13.199234629632414,11.07538172081001,10.80393829880478,9.067513854397607,7.481829382304342,6.889260822062046,0.0
2025-02-11,41.46248647842483,0.0,13.258182066828864,11.069947249036725,10.798637018974864,9.063064603858187,7.4618021854734335,6.885880397403097,0.0
2025-02-12,41.46316465037894,0.0,13.341815938979924,11.070128312171027,10.79881364448363,9.068119725252673,7.3719647039568725,6.885993024776936,0.0
2025-02-13,41.44282913738366,0.0,13.384317244487576,11.064698993399782,10.79351739136227,9.063672286952425,7.368349140955299,6.882615805458983,0.0
2025-02-14,41.4679124753015,0.0,13.413683719821393,10.989605165586044,10.800050184843915,9.06915808894718,7.372808845933126,6.886781519566837,0.0
2025-02-17,41.45706190132496,0.0,13.436340062378143,10.98672960429771,10.79722422287752,9.066785035545767,7.3708796625471695,6.884979511028723,0.0
2025-02-18,40.19355937072786,0.0,13.07598753966046,10.651882897334795,10.420586800534675,8.790453204214856,7.146234579677525,6.675143390562694,3.046152217287137
2025-02-21,40.19355937072786,0.0,13.077573084408812,10.651882897334795,10.420586800534675,8.788867659466504,7.146234579677525,6.675143390562694,3.046152217287137
2025-02-24,40.1922848374049,0.0,13.093013340721486,10.651545127306026,10.420256364879558,8.775905009677684,7.146007973369249,6.6749317225039295,3.046055624137176
2025-02-26,40.189736013235446,0.0,13.1349886733592,10.650869651508314,10.387887677922379,8.770592297241219,7.145554803863925,6.67450842665567,3.0458624562138374
2025-02-27,40.18336536689928,0.0,13.148758016506095,10.649181336767953,10.386241049575426,8.769202033277654,7.144422131519024,6.673450421879526,3.045379643575039
2025-03-03,40.182374084825625,0.0,13.151603857270148,10.64891863247572,10.385984831748196,8.768985706130923,7.143542575583184,6.673285794758023,3.045304517208181
2025-03-04,38.38096667423057,4.483078592599476,12.56200712016138,10.171519240919864,9.920372969125465,8.37586518515126,6.823291947623986,6.374117147870244,2.908781122317756
2025-03-06,38.37806137424117,4.482739239807815,12.568625859130183,10.170749293800146,9.919622032867743,8.375231162531657,6.822775449168088,6.373634650317764,2.9085609381354356
2025-03-07,38.375156514059825,4.4823999383878155,12.593409350708626,10.169979463236013,9.91887121028772,8.38670773893313,6.79198277129561,6.373152225806384,2.9083407872848803
2025-03-10,38.3751848052773,4.482403242935941,12.593418634915263,10.169986960823696,9.918878522751514,8.386713921844006,6.791914055789901,6.373156924268933,2.9083429313934444
2025-03-11,38.366472849739225,4.481385645289067,12.613261725038527,10.16767816479639,9.91662673349978,8.384809965441752,6.790372151729432,6.371710086682531,2.9076826777832956
2025-03-17,38.366472849739225,4.481385645289067,12.613261725038527,10.16767816479639,9.91662673349978,8.392377317088643,6.782804800082541,6.371710086682531,2.9076826777832956
2025-03-19,29.446847486603772,26.671757993684782,9.716878864908898,7.8038465872076035,7.57631248101506,6.47147826326996,5.190804199538166,4.890383744323545,2.23169037944822
2025-03-20,29.44616338665717,26.671138363748923,9.718976294128622,7.803665290685591,7.5761364704942045,6.494559607002001,5.167451921309193,4.890270132458647,2.231638533515643
2025-03-21,29.748174206688187,25.91200925672118,9.825698723179494,7.883702588677201,7.653840148154216,6.561170229475819,5.220451233027085,4.9404265645032455,2.254527049573571
2025-03-26,29.73770506549534,25.902890159810752,9.848048679480607,7.880928112672395,7.65114656660458,6.5682458664372945,5.218614023097185,4.938687902395873,2.2537336240059687
2025-03-27,29.717485606051568,25.885278093381643,9.922240558959388,7.875569659287961,7.645944347826732,6.598948562769669,5.17872483870609,4.935329956665764,2.2404783763511893
2025-03-28,29.716788873707888,25.88467120790311,9.959520247377602,7.875385014995397,7.634042487983908,6.5964493292796496,5.157502743984983,4.935214246876143,2.2404258478913186
2025-04-01,29.716788873707888,25.88467120790311,10.01227194360312,7.875385014995397,7.616458589242068,6.5964493292796496,5.122334946501304,4.935214246876143,2.2404258478913186
2025-04-02,29.716788873707888,25.88467120790311,10.047439741086798,7.875385014995397,7.616458589242068,6.5964493292796496,5.087167149017627,4.935214246876143,2.2404258478913186
2025-04-03,29.716440519787174,25.88436777583513,10.048494206533162,7.875292696095842,7.616369305597635,6.596372002654744,5.087107514895339,4.935156394015937,2.2403995845850275
2025-04-07,29.70912697359518,25.87799734532367,10.057740737175298,7.873354499060768,7.6144948324858674,6.607640096599408,5.085855521212951,4.9339417971927295,2.239848197354128
2025-04-08,29.70216503755974,25.871933183209332,10.078817501108043,7.871509483875519,7.612710477596778,6.6060916846336655,5.084663719082393,4.932785594008935,2.2393233189255923
2025-04-09,29.696945726417272,25.867386926430758,10.224652556219722,7.870126289852279,7.611372760141842,6.613131191858579,4.945535930400237,4.931918797168312,2.2389298215110003
2025-04-10,29.697641528585848,25.867993001684585,10.226063625365914,7.870310687634796,7.611551095305369,6.613286138130388,4.94448030016497,4.932034352479149,2.236639270648979
2025-04-29,29.684426860428243,25.85648242623732,10.277720495225983,7.866808606705769,7.608164155578444,6.610343400012191,4.942280136683448,4.9298397271164855,2.2239341920121145
