date,VALUABLE CAPITAL LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-25,36.78132010442189,35.981107762867644,8.261388265642251,5.773481071945357,4.371830588268327,3.1075725343063265,2.3574637874951834,3.3658358850530266
2024-04-26,36.785540124279706,35.97802332716078,8.256725890910026,5.775529838958544,4.37202283766272,3.1077091884894408,2.359811056756731,3.3646377357820603
2024-04-29,36.77937579402822,35.97550502940739,8.258840090207366,5.784099353178643,4.369024683478197,3.107491663001829,2.361261160231915,3.3644022264664444
2024-04-30,36.773477297237186,35.969735453486365,8.27474246253604,5.800219165632326,4.356906164936901,3.106993298654783,2.3540634974593413,3.363862660057061
2024-05-02,36.76828089355336,35.966056678741275,8.283226445060892,5.7996259530464265,4.360946275082911,3.104791535681531,2.3535535950293447,3.3635186238042585
2024-05-06,36.76877569564817,35.96654068505744,8.277416699303705,5.806612085372938,4.36100496168179,3.1048333178187013,2.351252667405617,3.363563887711641
2024-05-07,36.774582368557766,35.97222066578827,8.278723902233361,5.797658837582422,4.361693669121473,3.1053236455811652,2.3457018358894475,3.3640950752460896
2024-05-08,36.776199325482054,35.973802343336764,8.292996605827565,5.797913757257868,4.361885450246523,3.150326936255548,2.3453563075161075,3.3015192740775703
2024-05-09,36.77672734221267,35.974318839599285,8.292218325166868,5.797997001190702,4.361948076307319,3.150372167284305,2.3448515723784613,3.3015666758603848
2024-05-10,36.798318864356084,35.98289912241054,8.291588058376234,5.785752547535013,4.3619550592449405,3.162329846308123,2.3189230059604995,3.2982334958085677
2024-05-13,36.781785329391816,35.96717078618555,8.287335473027275,5.783223561166442,4.373511642751356,3.1959519444592,2.314229444413019,3.2967918186053455
2024-05-14,36.77896710223949,35.96336188274984,8.282778291799426,5.7826111209991975,4.380228113705322,3.201895665405662,2.313715132920618,3.2964426901804456
2024-05-16,36.78658921448126,35.95915373838306,8.285132067664822,5.783842826159242,4.3543437365756885,3.198757924740158,2.3366127960781564,3.295567695917617
2024-05-17,36.78112511070427,35.95240889741784,8.283578029475304,5.782757953575363,4.3571168415847055,3.1981579352730654,2.3499056840805945,3.2949495478888617
2024-05-20,36.78363401555137,35.94633480554959,8.27211625856719,5.790153085032799,4.366389278177276,3.197927325715301,2.348270929248494,3.295174302157981
2024-05-21,36.791849635592,35.95243348326955,8.284202046808971,5.787724279982761,4.33732726329739,3.199008493238841,2.343911659395292,3.3035431384151965
2024-05-22,36.78963695070468,35.95027128139553,8.285050261644443,5.787376202618532,4.3379640350095245,3.203304209319375,2.3419754524974232,3.3044216068104917
2024-05-23,36.78508031886678,35.94581861036425,8.283934354167979,5.785761888945597,4.337426750418757,3.1971633948693823,2.345724179376009,3.319090502991244
2024-05-24,36.75970930866342,35.92102644672545,8.277503335132135,5.787870254884099,4.333538295968502,3.194958281698229,2.400162005079541,3.325232071848625
2024-05-27,36.74850311091052,35.91007592145145,8.274979938157069,5.781802057730574,4.348983967329167,3.193984298633882,2.38069100622561,3.3609796995617254
2024-05-28,36.734669590187934,35.896558016302784,8.27186492402689,5.778818917521029,4.3473468459571025,3.1927819626407823,2.420934083621761,3.357025659741717
2024-05-29,36.737455308418845,35.89568935626326,8.271664753344547,5.779037579392446,4.347241644603779,3.19270470057837,2.4192622342491585,3.356944423149592
2024-05-30,36.735887786701916,35.896171939983745,8.270879687566838,5.7791152731073705,4.330539830516733,3.1927476234847254,2.4241346197383358,3.3705232389003386
2024-05-31,36.73828779644705,35.89816675702785,8.276717237677792,5.772445130767672,4.330780486670224,3.1929250504088977,2.4257034459261617,3.3649740950743516
2024-06-03,36.74125367597759,35.90202832314569,8.277607564224779,5.773066072741811,4.331246348765754,3.1932685133850134,2.411711352687116,3.3698181490722416
2024-06-04,36.743437629524124,35.90048359700956,8.277251410621588,5.772996955556416,4.3310599919009904,3.1931311193278336,2.4119661372959267,3.3696731587635584
2024-06-05,36.74340469353821,35.90045141662856,8.277243991080754,5.773081418509404,4.331056109636833,3.193128257077365,2.4119639752640682,3.369670138264802
2024-06-06,36.74353643783615,35.900580138498704,8.277273669323899,5.768620215111602,4.331071638735219,3.1931397061100273,2.4160959740920767,3.369682220292321
2024-06-07,36.7436023103394,35.90064449977993,8.277288508525283,5.768630556888434,4.331079403326172,3.1929661542193415,2.4161003055828734,3.369688261338571
2024-06-11,36.74212023614189,35.89919642676745,8.281705273337536,5.768577145084839,4.330904706763304,3.1928373641047876,2.416002850796289,3.368655997003895
2024-06-12,36.742548378629124,35.899614746971864,8.280905420541995,5.768644364204226,4.3309551732116525,3.1928745690706846,2.4157620966504423,3.3686952507200094
2024-06-13,36.74188970201236,35.89897118146462,8.282549651156817,5.76854095082326,4.330877533009033,3.1928173310207475,2.4157187897467307,3.3686348607664383
2024-06-14,36.741132253097675,35.898231109656116,8.281930742081032,5.768422030018751,4.330788250217276,3.19095886593929,2.41548972434086,3.3730470246489994
2024-06-17,36.73671991078445,35.89391999362942,8.280936142535305,5.767729284557663,4.330268154099541,3.190575655026601,2.414661913049288,3.3851889463177325
2024-06-18,36.71298583765556,35.901384671100885,8.282658287051053,5.764446766771572,4.331168698123181,3.1912391829504743,2.416777599312273,3.3993389570350057
2024-06-19,36.71084684185488,35.89929296133395,8.282175717440051,5.764110914834007,4.313437558118953,3.1910532529026847,2.414664824872593,3.4244179286428853
2024-06-20,36.72007394732172,35.90831608640013,8.284257404881611,5.765559698065919,4.2889388861639075,3.191855309718255,2.415720026833269,3.4252786406151876
2024-06-21,36.597743099127975,35.96254894170309,8.29676924008019,5.774447092825754,4.295685911685684,3.196586222720796,2.418650181867967,3.457569309988542
2024-06-24,36.59840035358304,35.963194788782886,8.296918240758481,5.774550795424765,4.295763057390964,3.1966436298272995,2.4186936181149226,3.4558355161176446
2024-06-25,36.590087823850546,35.95502653216322,8.299163380542431,5.773059683944467,4.298378328438799,3.195917581831748,2.4333160708999197,3.4550505983288673
2024-06-26,36.6028771796006,35.93673406636706,8.295838384585865,5.770122584267645,4.296191487094611,3.1942916280029916,2.4316294562853322,3.4723152137958997
2024-06-27,36.6045522569044,35.93837865860259,8.294333650396013,5.770386645514351,4.29638809603378,3.193630218185735,2.4324585957427916,3.4698718786203417
2024-06-28,36.601913586947504,35.9357880103302,8.299298756308108,5.769073422669703,4.3024794377447195,3.191156853496656,2.4306681825174854,3.469621749985627
2024-07-02,36.60204495310214,35.9359169857258,8.299328542919158,5.769094128171604,4.302494879565208,3.1911683067231014,2.4303180011560532,3.4696342026369407
2024-07-03,36.59895435442526,35.93288263347497,8.296025922642903,5.768606998157361,4.302131586066194,3.190898851271662,2.411361579388834,3.499138074572821
2024-07-04,36.5960080230024,35.937125723639376,8.297005548640492,5.769288177005881,4.3017781966282,3.1912756446302573,2.4079674204731507,3.4995512659802457
2024-07-05,36.58915743248274,35.932160505147834,8.291373355361765,5.765799561559744,4.3011838455715035,3.1908347250930573,2.4054815201401656,3.5240090546431917
2024-07-08,36.58899329991295,35.9319993197515,8.291336161709015,5.765773697189931,4.3011645512119925,3.190820411565773,2.4059193121047837,3.5239932465540553
2024-07-09,36.591505587949214,35.9333210826918,8.29164115951241,5.765985791872648,4.301322770070156,3.18519571862284,2.4069050122091387,3.5241228770717927
2024-07-10,36.5911772926122,35.9329986925205,8.291566767735272,5.765934060023457,4.301194460029258,3.185167141364674,2.4078703267216603,3.5240912589929785
2024-07-11,36.591472758150424,35.933288843414346,8.293517834534367,5.763289026846327,4.30122919120847,3.1851928608739484,2.4078897697337385,3.5241197152383803
2024-07-12,36.593475483687236,35.935255545210254,8.290023871553762,5.763604463346693,4.301464606207966,3.1835727001970535,2.408290732337289,3.5243125974597422
2024-07-15,36.589076341943034,35.930935532402835,8.284900436263653,5.762911582644419,4.3009474989296805,3.183189982038255,2.407283505103285,3.5407551206748407
2024-07-16,36.58904351650312,35.930903297405855,8.284893003567104,5.762906412519158,4.300943640387519,3.183187126278506,2.4073710592088142,3.540751944129924
2024-07-18,36.58905664667202,35.930916191397706,8.284895976644124,5.76290848056815,4.300945183803552,3.183188268581791,2.4073719231064614,3.540717329226199
2024-07-19,36.58140991896424,35.923407008117586,8.283164520590681,5.760807142822514,4.300046331531295,3.180729114673901,2.406868807714198,3.563567155585582
2024-07-22,36.58203335217604,35.92401922741311,8.28133236038255,5.760905320517348,4.300388704173977,3.1807833217745087,2.40690982641617,3.56362788714629
2024-07-23,36.57776818116321,35.91983077555757,8.28036682360139,5.76148925100369,4.299887313421079,3.1804124680089036,2.4172121627101624,3.563033024533994
2024-07-24,36.57520955591538,35.91731817321768,8.284809681219654,5.760906873497339,4.299586535085222,3.180189997255662,2.4191953944446483,3.562783789364415
2024-07-25,36.58206616503898,35.92405145005934,8.283671901682304,5.761986847805309,4.3003925614791125,3.1693946987128805,2.414984684945205,3.563451690276869
2024-07-26,36.5781393427645,35.92019526094232,8.282216425017763,5.761368339867645,4.299930945199069,3.169054486936887,2.4125729648529224,3.576522234418891
2024-07-29,36.57459665430119,35.91671629608415,8.27693035331383,5.76081033627541,4.299514485640811,3.168747555721352,2.4265084797769463,3.576175838886306
2024-07-31,36.57525265594566,35.9173604979923,8.276092328746872,5.760913662119023,4.2995916016948765,3.16880439034969,2.426821041480037,3.5751638216715476
2024-08-01,36.57613829549436,35.918230207225506,8.273602263661562,5.761053157887481,4.299695712756023,3.1688811203320255,2.4271488513309967,3.575250391312045
2024-08-02,36.57656472983337,35.918648971137465,8.272891575480276,5.7611203249261544,4.299745842102221,3.1689180657228984,2.4269977826579794,3.5751127081396343
2024-08-05,36.57725360630925,35.91932545654566,8.270984633807348,5.761228828835581,4.299826822746105,3.1689777485587682,2.427222862024563,3.5751800411727235
2024-08-06,36.578565823764734,35.92061407067619,8.267693834108915,5.761435514255857,4.299981080030511,3.1690914363703913,2.4273099392076167,3.575308301585794
2024-08-08,36.574603214201154,35.91672273798885,8.263211048188596,5.760811369515499,4.299515256787659,3.1687481240575437,2.4278540904432897,3.58853415881741
2024-08-12,36.574439184608806,35.91656165885547,8.263173989382194,5.7607855334583045,4.300034131790868,3.168285523064628,2.4282019138618574,3.5885180649778747
2024-08-13,36.57355362734034,35.91569203042249,8.265215812339822,5.760646050649683,4.29993001737203,3.168208811067505,2.4283224726924035,3.588431178115729
2024-08-15,36.57502957994599,35.917141434540454,8.261065390734817,5.760878525750006,4.300103544204504,3.16833666645989,2.4288688664741143,3.5885759918902265
2024-08-16,36.57345523473538,35.915595407640524,8.260709799259383,5.76511433042426,4.299918449414488,3.168200287741575,2.428943668700528,3.588062822083858
2024-08-19,36.56686413596971,35.90912286532698,8.262807467908313,5.763178774331993,4.303626507422221,3.166015460369953,2.4253678571373625,3.6030169315334697
2024-08-20,36.56656906771124,35.90883310456686,8.262740793002843,5.765822029566394,4.303591780255736,3.1659899129053226,2.4234654542099157,3.6029878577816907
2024-08-21,36.56951300774874,35.9076741082881,8.262474104140981,5.76447040642858,4.303452877194084,3.1658877271696575,2.423656201563358,3.602871567466507
2024-08-22,36.56974251594026,35.90754083748261,8.262525958960287,5.7629824262505025,4.303479885420497,3.165907596101646,2.424926600959883,3.602894178884317
2024-08-23,36.57275917707103,35.910502873179155,8.253703184643696,5.763457818306517,4.3038348821911665,3.1661687538165144,2.4263819268938405,3.6031913838980794
2024-08-26,36.57379570463783,35.91072826546618,8.253127338971513,5.763673321235994,4.302875588000942,3.1661886262760857,2.4263971560810687,3.60321399933038
2024-08-27,36.57068970573879,35.91208067860693,8.25343815522071,5.763890383599112,4.303037636106599,3.1663078662723505,2.4272058765693765,3.603349697886131
2024-08-28,36.57111600781198,35.91249930331893,8.258645481694108,5.763957572882112,4.298963035482236,3.1647307388580446,2.427682513915338,3.6024053460372527
2024-08-29,36.56422261048356,35.91594527750866,8.258541164613433,5.764510651877232,4.299375541321437,3.165034409742977,2.428094816172851,3.6042755282798447
2024-08-30,36.55910811496228,35.91092146110701,8.258282631998123,5.763704329144065,4.311327225772993,3.1645916940729144,2.428293170083859,3.603771372858759
2024-09-02,36.55904255379625,35.9108570623291,8.258267822483706,5.763693993137637,4.311498823530332,3.164586019035087,2.4282888154444846,3.6037649102434086
2024-09-03,36.55893110035365,35.91074758493672,8.258152982090879,5.763622623407659,4.311575343888837,3.164576371517494,2.428640069954253,3.603753923850508
2024-09-04,36.55850496110419,35.910329001062344,8.257787733288696,5.7649900540272645,4.3115250871820425,3.164539484492649,2.4286117611709965,3.603711917671822
2024-09-05,36.56338976817231,35.88983877364713,8.258891107180201,5.765850025139387,4.321248054714602,3.164962318108455,2.4316265212159522,3.604193431821966
2024-09-09,37.01841231917154,36.336479145266935,8.361671011446226,5.836061184057593,4.379201340712397,3.2043495094201258,2.461887525728292,2.4019379641968865
2024-09-10,37.022647598654295,36.3406364047213,8.365351720391443,5.836274880028956,4.365355704767849,3.2045345160008543,2.462986405325861,2.4022127701094393
2024-09-11,37.01726963199039,36.33535750805113,8.36232078734745,5.835427093774271,4.3810635093132415,3.2040690203942948,2.462628628137015,2.4018638209922045
2024-09-12,37.01713520284227,36.33522555528408,8.362290419368641,5.833953292186966,4.382863361978961,3.204057384736851,2.4626196850390527,2.4018550985631713
2024-09-13,37.019487853906135,36.33753486708225,8.361913951838549,5.824881507695039,4.385865735076698,3.2051689599492965,2.463139374233838,2.402007750218193
2024-09-16,37.0304487496704,36.34651097996838,8.276069309321805,5.8253213927201255,4.386949133443853,3.2150423349578428,2.4719212895026463,2.4477368104149533
2024-09-17,37.030049905795785,36.346119502582674,8.26689863522619,5.825258649927814,4.383892262219022,3.215007706699606,2.4850628909741594,2.44771044657475
2024-09-19,37.024064916698485,36.34024505387128,8.265562496108737,5.824317141353089,4.406156284853157,3.2144880804468388,2.477851191775894,2.447314834892525
2024-09-20,37.01996396280813,36.33621984298032,8.269186495536673,5.823672013485762,4.409844607214343,3.214132029121068,2.4799372896876264,2.4470437591660845
2024-09-23,37.02100592237312,36.337242557963485,8.26760337568716,5.823926719045561,4.409151587652228,3.2142224937042925,2.479734710201348,2.4471126333728064
2024-09-24,37.021012644883314,36.33724915631157,8.267604876971275,5.823927776591292,4.409134229656746,3.2142230773632985,2.4797351604873805,2.4471130777351147
2024-09-25,37.01953375145097,36.33579757745709,8.271814085584731,5.823695125782362,4.408958096180411,3.213186781891353,2.4799992597382463,2.44701532191483
2024-09-26,37.018594507260524,36.331311612310735,8.270792859351676,5.822976140784121,4.408413772574769,3.221414029826091,2.4797838609585328,2.4467132169335555
2024-09-27,37.02027216479679,36.33144353665199,8.26900731820685,5.822997284867762,4.410245353785543,3.2214257272546987,2.4794297506965433,2.4451788637398133
2024-09-30,37.00431755388834,36.314004853558835,8.275563560472925,5.818841285234783,4.44342444270533,3.2216941813985276,2.4781489172753792,2.444005205465877
2024-10-02,36.999208006399705,36.30899062428595,8.291204549738795,5.815588311358063,4.438728379639069,3.237416094224732,2.4651962965533567,2.443667737800337
2024-10-03,36.99712164821093,36.305696877827636,8.297346709060118,5.8229529024379,4.435695007152609,3.2290488370424044,2.463249095238666,2.448888923029738
2024-10-04,36.99180085795684,36.299407482509636,8.32946781799852,5.829109358855416,4.455696579516501,3.252978086034461,2.3926216327097993,2.448918184418825
2024-10-07,36.97679738284541,36.283973129544776,8.326651444429958,5.783929953593141,4.494055107353526,3.251413613511727,2.4403794177591287,2.4427999509623306
2024-10-08,36.97591047543333,36.280256366796095,8.347645339385073,5.785150490162563,4.517163960665856,3.242468729323463,2.416560232978024,2.4348444052555873
2024-10-09,36.92329918334661,36.22046540606536,8.457784567006863,5.785119032746653,4.487184692169557,3.2434601398475227,2.4148402032562704,2.4678467755611706
2024-10-10,36.9281254465153,36.223779212367475,8.453663334405718,5.760939173349808,4.524251639615893,3.2460196253433944,2.3948774808144417,2.468344087587965
2024-10-14,36.90885013972948,36.204871551910365,8.444275357709255,5.7572989093870905,4.590641566833292,3.2436016069596736,2.390823095790456,2.459637771680383
2024-10-15,36.901169344145934,36.19724853717763,8.44512025504772,5.767844336607861,4.594197166105275,3.2429186595612407,2.3923999004511454,2.459101800903196
2024-10-16,36.895262974157966,36.191454836159295,8.450098559318487,5.777953466262269,4.6026855707103005,3.2480966215157543,2.388218961094203,2.4462290107817286
2024-10-17,36.89576067137463,36.191943039383425,8.454470267983297,5.779840010161741,4.602838088579545,3.248140436588956,2.38074547683546,2.4462620090929437
2024-10-18,36.896594812258265,36.192761268328915,8.442905225484502,5.788109575916986,4.601314370754834,3.248213870682322,2.378357632359737,2.451743244214436
2024-10-21,36.90160044971578,36.19767141904654,8.433830425108232,5.788894829359716,4.602843060007552,3.2396101015695336,2.37768540739979,2.4578643077928573
2024-10-22,36.906917606231374,36.202975878466084,8.434161754006121,5.790104973179874,4.603608025012405,3.2382756849865,2.3717017987200077,2.4522542793976307
2024-10-23,36.90665052700919,36.20271389336233,8.435005289999676,5.790063072722375,4.603393796647697,3.238252251001566,2.3716846357513086,2.452236533505857
2024-10-24,36.872765621332896,36.16947528926292,8.471536654102607,5.784747073077936,4.589678039153604,3.2352791317801137,2.426533116598328,2.4499850746915977
2024-10-25,36.87361541706051,36.16215470508255,8.438016839353423,5.920284419765149,4.576460729249453,3.2382385494498296,2.337222349802952,2.4540069902361252
2024-10-28,36.865340192131754,36.16130518635474,8.45787710627868,5.92014534087094,4.576353219364372,3.2381624769835913,2.326867137134867,2.4539493408810635
2024-10-29,36.87707474891223,36.16918110149822,8.549188742899714,5.897395461895991,4.567499262954202,3.1710878116367462,2.329904378624417,2.438668491578473
2024-10-30,36.863522816447265,36.15996564176234,8.554870984676802,5.89589287851504,4.562721511807415,3.170279857705882,2.354699160058895,2.4380471490263633
2024-10-31,36.854536766450416,36.15026507392777,8.56883466209825,5.892865982383693,4.561497478854121,3.1694293725279112,2.3651775651801805,2.437393098577662
2024-11-01,36.85580180033614,36.15150593365112,8.569128787792394,5.893068255314133,4.564363925006775,3.1695381633554858,2.3654394081904355,2.431153726353509
2024-11-04,36.8444861628256,36.1404065322917,8.566497854522535,5.891258938437423,4.562962553034965,3.1685650371940564,2.395415619321126,2.430407302372589
2024-11-05,36.85147441243786,36.147261239962745,8.549788000901007,5.892376326472374,4.563466730771832,3.168624104266382,2.396140910369741,2.4308682748180552
2024-11-06,36.85154097993968,36.147326535393034,8.547545478978535,5.8922966516597395,4.565371665556911,3.168629827982846,2.396416194616816,2.43087266587244
2024-11-07,36.85464995015539,36.15037609474898,8.543208319719923,5.89821332930919,4.564275471216769,3.167180949620014,2.39463118987879,2.427464695350943
2024-11-08,36.849281359315114,36.14378133485877,8.544359111924624,5.897588892165459,4.563623449353821,3.1666031742232423,2.4077408149037702,2.427021863255204
2024-11-11,36.83125323344355,36.126098367502486,8.575924051044225,5.897411526418292,4.563196056262725,3.1614433227141356,2.41026374246165,2.4344097001529414
2024-11-12,36.84163845155666,36.13203426064009,8.551964363200852,5.901088945320157,4.563945836764355,3.1619627806841972,2.412555662885246,2.434809698948445
2024-11-13,36.86052245253605,36.10631527718924,8.578354848231237,5.897790678998727,4.565749300150999,3.1597120779465104,2.3984787771184535,2.43307658782878
2024-11-14,36.86431381571706,36.110029064874155,8.581492828390964,5.898397308122296,4.565948243133176,3.160037076487981,2.386454816459066,2.433326846815303
2024-11-15,36.86644264216704,36.11211433317365,8.57612339635971,5.8987379265389235,4.56621191578521,3.160219561113762,2.3866828592080798,2.433467365653625
2024-11-18,36.8533166892265,36.09925695178969,8.560442152993202,5.896637735935133,4.612637623219438,3.1599963797555928,2.38511151477821,2.4326009523022227
2024-11-19,36.852585398414156,36.09854062399852,8.559189924792141,5.896520727280623,4.615702979360516,3.1599336750514526,2.3849739895908035,2.432552681511793
2024-11-20,36.850225521477164,36.096229032761244,8.558641832041404,5.897766577530723,4.620097340423586,3.159731326843815,2.384911457349044,2.432396911573021
2024-11-21,36.8498599337798,36.09587092539368,8.558827492761461,5.897708066331072,4.6200515048628965,3.1596999794400005,2.3856093174440636,2.432372779987029
2024-11-22,36.84809856745338,36.09414559857601,8.558418394041233,5.899229880241272,4.619289558973668,3.16766566923108,2.3808958151541946,2.4322565163291574
2024-11-25,36.849427884944056,36.095447716756354,8.555841095681672,5.899442698534921,4.618734690521746,3.167779944690125,2.380981707413867,2.4323442614572555
2024-11-26,36.83959320609989,36.085814266350035,8.559869188481477,5.9086880000671265,4.617502004562835,3.1669345014853545,2.3899037355678416,2.431695097385439
2024-11-27,36.840735885665374,36.08693356542414,8.557429663713123,5.911846809472034,4.614182787589636,3.167032732519552,2.3900680326340753,2.4317705229820716
2024-11-28,36.839971876940005,36.08618518916474,8.559055515883724,5.915330843572899,4.610209965487579,3.1669670541181034,2.3905594622739677,2.431720092558982
2024-11-29,36.842596213335845,36.088755828726995,8.558943851370291,5.915752228748709,4.604587007467733,3.1671926565407205,2.391180617911764,2.4309915958979396
2024-12-02,36.842596213335845,36.088755828726995,8.558132300717002,5.915752228748709,4.604857524352162,3.1671926565407205,2.391721651680622,2.4309915958979396
2024-12-03,36.84000509405175,36.086217726617534,8.55753041203598,5.9171394962481765,4.604533667285662,3.16696990964413,2.39245510275858,2.435148591358189
2024-12-04,36.83967292562984,36.08589235472998,8.557453252943164,5.917086144277033,4.6044921504433605,3.1669413546155836,2.393335182554235,2.4351266348068084
2024-12-05,36.83894217618602,36.085176557230334,8.55755399789129,5.916968773327034,4.604310652674028,3.1668785353653113,2.3950909755385124,2.435078331787463
2024-12-06,36.83973935883502,36.085957428638096,8.55773918055838,5.917096814594293,4.604410288449271,3.166947065580098,2.3929788372594363,2.435131026085409
2024-12-09,36.83861002693138,36.08485120411786,8.557476840812013,5.920521925979046,4.604088813963099,3.1668499819844884,2.3925448297090623,2.4350563765030513
2024-12-10,36.84045589556077,36.0868359493691,8.564890417965747,5.920847567553983,4.599833673967956,3.1670241656170486,2.384922020068726,2.4351903098966643
2024-12-11,36.840754861042065,36.08712879911854,8.56495992325616,5.929912439011934,4.598157805905238,3.1670498664636026,2.376826233393921,2.4352100718085445
2024-12-12,36.856570971434614,36.10262137018528,8.559082499155334,5.932458210674523,4.600131841772171,3.168409513150964,2.3444700613911085,2.4362555322359993
2024-12-13,36.85682365177078,36.10286888161306,8.558275185736866,5.932498882269721,4.600163379238341,3.1684312350518296,2.3444861345489643,2.4364526497704313
2024-12-16,36.851913010544514,36.09752859896649,8.555205374111884,5.931982132720892,4.611388566253661,3.1679625654179318,2.3479274986648955,2.436092253319738
