date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,HANG SENG BANK LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,DBS BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-28,28.373063879132975,19.196073687812348,4.138797878071594,7.686980026757944,7.062424064500814,0.0,5.5026680457453185,4.740020182770128,3.5817093989347724,3.4432454097902743,83.72498257351617
2024-04-02,28.373133545567438,19.197836248604123,4.130925570977893,7.6849620688174465,7.073723960169824,0.0,5.504953104795526,4.740020182770128,3.58594511814979,3.415239503138349,83.70673930299051
2024-04-03,28.373133545567438,19.20321449734424,4.129239643264022,7.701550413192564,7.0735569000599945,0.0,5.501441916498866,4.740020182770128,3.5986940756555166,3.4087465914469073,83.72959776579968
2024-04-05,28.37607346910154,19.219070577826777,4.127915981009329,7.657347060529263,7.057422153839632,0.0,5.506402166632243,4.740020182770128,3.6478228452349644,3.4468123312344994,83.77888676817837
2024-04-08,28.376770133446115,19.217203517383314,4.134497369072531,7.658582246412195,7.060668609685353,0.0,5.497108664275608,4.740020182770128,3.660864401765414,3.446742664800042,83.7924577896107
2024-04-09,28.378860126479843,19.23189059509565,4.112179935793366,7.649318491623074,7.0621873379565265,0.0,5.496607065947514,4.740020182770128,3.660864401765414,3.446742664800042,83.77867080223156
2024-04-10,28.377480731077586,19.241128364304718,4.122643834248886,7.618491094375619,7.060097344922801,0.0,5.4920369478471,4.740020182770128,3.6811930673401196,3.44218647998652,83.77527804687348
2024-04-11,28.377480731077586,19.241086564444043,4.1312079290367505,7.609564734128576,7.060445677095088,0.0,5.494015474585694,4.740020182770128,3.689608772622589,3.4441510734382215,83.78758113919868
2024-04-12,28.378344594864856,19.241560296198355,4.1312079290367505,7.597526374254315,7.059916212193211,0.0,5.492510679601412,4.740020182770128,3.6956140192728277,3.4420332138307126,83.77873350202258
2024-04-15,28.37945925781618,19.242591359428328,4.1312079290367505,7.594934782892496,7.059609679881598,0.0,5.4938204085692135,4.740020182770128,3.6963942833387518,3.4484703923745883,83.78650827610802
2024-04-16,28.379626457258876,19.131178637784384,4.1312079290367505,7.57822877190958,7.080412077210616,0.0,5.493151610798421,4.740020182770128,3.7184646097748963,3.4602440197979103,83.71253429634156
2024-04-17,28.37976579012779,19.122254994528284,4.136158425869302,7.5624138642898115,7.066404943898585,0.0,5.492092680994666,4.740020182770128,3.7377204122589562,3.475375569362085,83.71220686409961
2024-04-18,28.379069125783218,19.110917130652496,4.135708729034879,7.544377224408759,7.061375027330752,0.0,5.495757135447132,4.740020182770128,3.7486719757556797,3.4717754866950576,83.6876720178781
2024-04-19,28.379069125783218,19.110506098689196,4.135709286366354,7.5467598164672065,7.061653135737106,0.0,5.4920369478471,4.740020182770128,3.740005471309163,3.474074479032156,83.67983454400162
2024-04-22,28.37976579012779,19.105448315547576,4.135709147033485,7.548975209082956,7.061945874094697,0.0,5.493541742831383,4.740020182770128,3.7429314615563793,3.4640146458964898,83.67235236894088
2024-04-23,28.38095011951357,19.106158913179044,4.135709147033485,7.548041678861224,7.07188030764834,0.0,5.492023014560209,4.740020182770128,3.746094317680751,3.4776692670501643,83.69854694829691
2024-04-24,28.379556790824417,19.094530958270173,4.154073219156489,7.541514560950464,7.088015053868703,0.0,5.492050881133991,4.740020182770128,3.726699182327776,3.4813476547895217,83.69780848409167
2024-04-25,28.381479584415448,19.091507435014716,4.153111822360976,7.52249562434356,7.089032183811783,0.0,5.492162347429124,4.740020182770128,3.7346829557166084,3.503599113955256,83.7080912498176
2024-04-26,28.38191151630908,19.087411048668613,4.154463351189451,7.519750766825934,7.092222906509937,0.0,5.492872945060591,4.740020182770128,3.737079481061947,3.4987642634039036,83.7044964617996
2024-04-29,28.37814952884838,19.080305072353944,4.158336804945289,7.519068035768249,7.094076033666507,0.0,5.492064814420884,4.740020182770128,3.7447009889916005,3.4848727763730727,83.69159423813805
2024-04-30,28.37927812508659,19.08154513488729,4.158685137117577,7.504173352081231,7.0833613360469405,0.0,5.492023014560209,4.740020182770128,3.7290817743862235,3.4700198925467283,83.63818794948291
2024-05-02,28.384224441933075,19.083083857425155,4.141351849558807,7.506446289171842,7.082191218613791,0.0,5.498641325833674,4.740020182770128,3.7952509538339814,3.425990705969572,83.65720082511002
2024-05-03,28.38054605419372,19.080157867177938,4.1379380549375195,7.492993700678094,7.076186389962159,0.0,5.501497649646432,4.740020182770128,3.7865844493874654,3.406121838862285,83.60204618761573
2024-05-06,28.383597444022957,19.08942350296079,4.138902865388321,7.501550480490339,7.083451623745997,0.0,5.507043097829252,4.740020182770128,3.7865844493874654,3.406121838862285,83.63669548545754
2024-05-07,28.379974789431163,19.09969233539983,4.139962073857814,7.491629980223586,7.06728977728263,0.0,5.506374300058459,4.740020182770128,3.7865844493874654,3.406121838862285,83.61764972727336
2024-05-08,28.38086651979222,19.088294906722577,4.138346230577006,7.519350742159278,7.08012317050692,0.0,5.516280867038319,4.740020182770128,3.784438723206174,3.4024436601222314,83.65016500289485
2024-05-09,28.382831113243924,19.09009230073158,4.1390568282084725,7.505424421911219,7.075943184439469,0.0,5.51193368152817,4.740020182770128,3.7931191609395816,3.3793144038823324,83.61773527765487
2024-05-10,28.388432294574308,19.08448477975566,4.160317212677614,7.487305087972464,7.079398291256389,0.0,5.5099969546502505,4.740020182770128,3.791823365258671,3.3753712836920364,83.61714945260752
2024-05-13,28.385339104884395,19.171180965117024,4.16398166713008,7.492237471532056,7.0798162898631345,0.0,5.510038754510925,4.740020182770128,3.782724928918518,3.3424190601936266,83.6677584249199
2024-05-14,28.382204115333803,19.169616953663454,4.16490126406492,7.469108215292159,7.083243878438444,0.0,5.510233820527406,4.740020182770128,3.7233830600475977,3.289249637415643,83.53196112755356
2024-05-16,28.38419657535929,19.175729416956322,4.165152063228966,7.452678153056129,7.068000862579138,0.0,5.514887538349169,4.740020182770128,3.724804255310531,3.311292097278004,83.53676114488768
2024-05-17,28.385645637196006,19.17896786116208,4.1671434085915,7.449747913156411,7.067498985585306,0.0,5.51536127010348,4.740020182770128,3.7069417815156216,3.3053843836360057,83.51671142371654
2024-05-20,28.388376561426742,19.130898021386386,4.168592470428217,7.4734961556664645,7.068209583216772,0.0,5.5176045292930125,4.740020182770128,3.6785039429700594,3.3306314994834136,83.49633294664119
2024-05-21,28.392361481477714,19.238449062901918,4.166600010402732,7.4876503548216355,7.066899854248971,0.0,5.503168459744027,4.744646034018107,3.6871704474165754,3.360629866160824,83.6475755711925
2024-05-22,28.408872426444148,19.32780323173714,4.169888405441995,7.45589959865188,7.077337140126529,0.0,5.558539341850869,4.746972892928989,3.6264352498565042,3.2895840363010387,83.66133232333908
2024-05-23,28.41345647783145,19.327399166417287,4.165931351964808,7.489806252302358,7.078841935110812,0.0,5.503168459744027,4.746972892928989,3.679089141019502,3.2663433137660083,83.67100899108524
2024-05-24,28.413010612650925,19.326103370736377,4.24015418023516,7.457648226156764,7.079371400012689,0.0,5.503349592473617,4.746972892928989,3.6693358401954486,3.274452486736864,83.71039860212683
2024-05-27,28.41620133534908,19.32334457993186,4.304456856570932,7.427914591930292,7.079524526835626,0.0,5.506261649433942,4.746972892928989,3.651166834088926,3.237139144441413,83.69298241151105
2024-05-28,28.423864643139407,19.32271758202174,4.304624822344409,7.452880185716057,7.0976791119902165,0.0,5.508518841910366,4.749954616323771,3.65083243520353,3.2034205901639705,83.71449282881346
2024-05-29,28.428601960682514,19.30513029064294,4.297449179595284,7.428183713366601,7.09845937605614,0.0,5.503168459744027,4.749954616323771,3.682293797004549,3.217911208531136,83.71115260194696
2024-05-30,28.434161342152226,19.285763021863744,4.3056837521481635,7.391284259358262,7.098738041793971,0.0,5.503168459744027,4.751347945012921,3.6693915733430145,3.2459031818961694,83.6854415773125
2024-05-31,28.440027255933554,19.285763021863744,4.305711618721947,7.386003543626382,7.098570842351274,0.0,5.504380655703589,4.751347945012921,3.673334693533311,3.239368470344054,83.68450804709077
2024-06-03,28.445516970968804,19.27968810877905,4.305307553402093,7.434025383228733,7.085376019665017,0.0,5.503168459744027,4.75382807007961,3.693147827493031,3.2394938699260774,83.73955226328644
2024-06-04,28.445516970968804,19.27922970364032,4.305140353959395,7.429413465267645,7.086964414370649,0.0,5.503168459744027,4.757311391802486,3.699501406315558,3.236623612826427,83.74286977889531
2024-06-05,28.448303628347105,19.274924317990845,4.3048477549346735,7.416323142233076,7.086114483870268,0.0,5.503168459744027,4.757311391802486,3.7160541511426657,3.241486329951563,83.7485336600167
2024-06-06,28.44806676246995,19.28416208719991,4.304624822344409,7.41580761061809,7.083773691672494,0.0,5.506261649433942,4.757311391802486,3.7197186055951312,3.237501409900592,83.75722803103702
2024-06-07,28.448415094642236,19.291992594432937,4.304067490868749,7.414846213822576,7.083453226073989,0.0,5.503948723809952,4.757311391802486,3.7284826430498885,3.231426496815896,83.76394387531872
2024-06-11,28.445252238517867,19.305410349709458,4.303120027360126,7.412930944206471,7.08364076811555,0.0,5.503168459744027,4.757311391802486,3.737093414348839,3.227107177879529,83.77503477168435
2024-06-12,28.444402308017487,19.314285853459346,4.303120027360126,7.410172153401952,7.0833481690908275,0.0,5.503168459744027,4.757311391802486,3.7330109612896276,3.228026774814369,83.77684609898026
2024-06-13,28.44509897236206,19.329236270293933,4.302604495745141,7.38172602455069,7.089277339994639,0.0,5.503168459744027,4.757311391802486,3.728719508927044,3.232164961021146,83.76930742444117
2024-06-14,28.447188965395785,19.373683455477835,4.303092160786344,7.382673488059312,7.088733941805871,0.0,5.503168459744027,4.758704720491636,3.661616799257555,3.2363588803754886,83.75522087139386
2024-06-17,28.44452770759951,19.38236389321124,4.291506632736057,7.3867559411185235,7.087284879969154,0.0,5.503168459744027,4.762188042214512,3.605354186789657,3.2572170108520724,83.72036675423476
2024-06-18,28.44242378127889,19.421627895671502,4.2979159447061495,7.459237038861002,7.085877617993113,0.0,5.503168459744027,4.762188042214512,3.473155160763055,3.2659253151592624,83.71151925639151
2024-06-19,28.44358024409089,19.45512351735868,4.296954826576373,7.460909033287982,7.085347665426194,0.0,5.503168459744027,4.762188042214512,3.4106504357677627,3.2868949119309785,83.7048171363974
2024-06-20,28.444416241304378,19.4751038507611,4.295059899559129,7.445756583793471,7.084637067794726,0.0,5.503279926039159,4.763581370903663,3.382728128837186,3.295589282951278,83.69015235194409
2024-06-21,28.44197791609836,19.50316549056059,4.294112436050506,7.445728717219688,7.084024003171501,0.0,5.503307792612942,4.763581370903663,3.3091046409024725,3.3266187128586595,83.67162108037839
2024-06-24,28.441559917491617,19.52239342647087,4.295199232428044,7.443220725579216,7.084205135901089,0.0,5.503168459744027,4.763581370903663,3.2749402214445014,3.3319133618774317,83.66018185184045
2024-06-25,28.443301578353054,19.525319416718084,4.29664829426476,7.429482504704193,7.086309062221707,0.0,5.503168459744027,4.763581370903663,3.239856205051691,3.3661753143436433,83.65384220630483
2024-06-26,28.396165268799095,20.127988275261693,4.316842642953833,7.816281277443285,7.080916880194694,0.0,5.503168459744027,4.776389544878679,2.8323504779987885,2.767448043328771,83.61755087060287
2024-06-27,28.378706860324037,20.05948276226797,4.184483941459454,8.007668766852131,7.080916810528261,0.0,5.503168459744027,4.774775303925864,2.5186710172082414,2.797000544825654,83.30487446713563
2024-06-28,28.37473587355996,20.059148363382572,4.186782933796553,8.283901056126636,7.089778380991257,0.0,5.4948084876091245,4.771291982202987,2.542594470800956,2.7232573002901077,83.52629884876015
2024-07-02,28.373398278018374,20.072064520330997,4.04746553082995,8.376773728234136,7.127687858966361,0.0,5.4948084876091245,4.771291982202987,2.5147836301655113,2.703304833461472,83.48157884981892
2024-07-03,28.371823816599633,20.104060014685,4.085489958421908,8.356848431314939,7.128021212855241,0.0,5.4948084876091245,4.7682266590868565,2.5162466252891194,2.6844948961579402,83.51002010201977
2024-07-04,28.37225574849327,20.08828753392382,4.107825086975426,8.404302977141503,7.102941087451228,0.0,5.4948084876091245,4.765802267167735,2.5761179590619174,2.662048370975725,83.57438951879973
2024-07-05,22.108616292851547,20.007794935551594,10.339251061989728,8.356762602267686,7.137425833174834,0.0,5.4948084876091245,4.765802267167735,2.615549160964877,2.5496764121957356,83.37568705377286
2024-07-08,22.108337627113716,20.007181870928363,10.337286468538027,8.380323790401222,7.1346949089441,0.0,5.4948084876091245,4.765802267167735,2.590204512109229,2.542110637413648,83.36075057022516
2024-07-09,22.108755625720462,20.004019014803994,10.346412771451961,8.479385210547322,7.087725798832835,0.0,5.494836354182907,4.76649893151231,2.5903856448388187,2.528567482555105,83.40658683444572
2024-07-10,22.10805896137589,19.99388951523387,10.357057941969941,8.432666899600106,7.16582201119259,0.0,5.494850287469799,4.76649893151231,2.6131805021933214,2.488300283438655,83.42032533398648
2024-07-11,22.10764096276914,19.951657722665715,10.413423660760836,8.427121451417287,7.183726215181741,0.0,5.493415158919974,4.76649893151231,2.5788767498664353,2.4826991021082696,83.40505995520171
2024-07-12,22.102764312357117,19.946990071557064,10.398152917660616,8.440292030184352,7.13171353388149,0.0,5.4922029629604125,4.76649893151231,2.5971711555549817,2.476526656015333,83.35231257168367
2024-07-15,22.10206764801254,19.896649106018057,10.376807191809263,8.500268908605351,7.106684404307499,0.0,5.4810284668734255,4.76649893151231,2.6009749428763627,2.5029023681009526,83.33388196811576
2024-07-16,22.096633666124852,19.91491564513282,10.345499096164051,8.515867432279697,7.14798280598679,0.0,5.4810284668734255,4.76649893151231,2.616566290907957,2.5169053214269153,83.40189765640882
2024-07-17,22.096633666124852,19.915224546103204,10.348879868895406,8.572476565592584,7.102685202637465,0.0,5.48033180252885,4.76649893151231,2.620147145639074,2.5261291573490916,83.42900688638284
2024-07-18,22.096703332559308,19.90012086311281,10.354397659503745,8.591367385626523,7.157400871928235,0.0,5.48033180252885,4.76649893151231,2.6296217807252975,2.524903028102639,83.50134565559972
2024-07-19,22.09642466682148,19.88937829891946,10.346623164084024,8.60224649603141,7.143342533786878,0.0,5.480401468963308,4.76649893151231,2.6103102450936713,2.50510382742981,83.44032963264235
2024-07-22,22.09634106710013,20.147325239141896,10.347320107094337,8.618953761010145,7.08882193051259,0.0,5.48033180252885,4.76649893151231,2.6070637892479502,2.493051534268658,83.64570816241687
2024-07-23,22.096591866264177,20.16171832450082,10.347616259107214,8.619608625494045,7.142290013295094,0.0,5.48033180252885,4.76649893151231,2.63038811150433,2.49649305613086,83.7415369903377
2024-07-24,22.09645253339526,20.155364745678295,10.355290574194187,8.628909442826298,7.133066456038654,0.0,5.4803608534320185,4.767644526360529,2.6444607312647506,2.4827581792446898,83.7443080424347
2024-07-25,22.09505920470611,20.146497532234108,10.378427981406919,8.620146589700926,7.127883273315015,0.0,5.48033180252885,4.771557271985402,2.6612224753952316,2.4808493189405536,83.76197545021311
2024-07-26,22.093958475041685,20.06514051274313,10.395965948950124,8.562153532667537,7.075048388755296,0.0,5.481879581703193,4.776856658321717,2.675086095852279,2.454362140559802,83.58045133459477
2024-07-29,22.09387487532033,20.044321186470544,10.374768124939127,8.562125666093754,7.103541960448425,0.0,5.480346920145127,4.777004281496333,2.6814396746748055,2.4753596039053005,83.59278229349376
2024-07-30,22.09387487532033,20.045728448446585,10.344936957704414,8.56129085320965,7.101270834685108,0.0,5.48033180252885,4.777004281496333,2.6608184100753776,2.4862275676806744,83.55148403114733
2024-07-31,22.09374947573831,20.0587721646365,10.351179627563283,8.561094602863783,7.101590533952834,0.0,5.480388720005802,4.777977173253531,2.624215665411393,2.4577200627006546,83.5066880261261
2024-08-01,22.09338721027913,20.062757084687473,10.351472226588005,8.613400161854495,7.049312841535907,0.0,5.480374786718911,4.777977173253531,2.6311683755702546,2.454362140559802,83.51421200104751
2024-08-02,22.092704479221446,20.091228363121573,10.351311784789448,8.61383209374813,7.129499046929388,0.0,5.4803608534320185,4.778062514635742,2.627462121257114,2.4732278110109003,83.63768906814576
2024-08-05,22.09246761334429,20.10934163608053,10.354397450504441,8.706774083957917,7.053870280345249,0.0,5.4803608534320185,4.778062514635742,2.6217216070578138,2.457051264929863,83.65404730428787
2024-08-06,22.09309461125441,20.11192932612202,10.354411453457768,8.714772487297985,7.099641127783844,0.0,5.4803608534320185,4.778386811888142,2.627044122650369,2.452927012009977,83.71256780589653
2024-08-07,22.09274627908212,20.135226896467568,10.360318122103248,8.74890834351783,7.053347782086818,0.0,5.4842482404747495,4.779738271050184,2.645018062740411,2.456911932060948,83.75646392958387
2024-08-08,22.09274627908212,20.13843956409258,10.35543130039179,8.749214875829441,7.049627594486786,0.0,5.480332986858236,4.780325628759095,2.6457565269456604,2.461231250997314,83.75310600744302
2024-08-09,22.09274627908212,20.14490781386622,10.361721970424002,8.759979454616081,7.04994806008529,0.0,5.480332986858236,4.781346729688939,2.6171793555311833,2.459071591529131,83.7472342416812
2024-08-12,22.092397946909834,20.798670871438194,10.350352617319839,8.69938477425431,7.049975578326902,0.0,5.48033180252885,4.781346729688939,2.613278035201562,2.4576085964055228,84.32334695207395
2024-08-13,22.08891462518696,20.788089794039916,10.353775120245432,8.690551070365096,7.049627873152524,0.0,5.48033180252885,4.7819572166540905,2.6271555889455014,2.4652022377613934,84.32560532887976
2024-08-14,22.08891462518696,20.789106923982995,10.353510596793798,8.690551070365096,7.050087880619246,0.0,5.480401468963308,4.7819572166540905,2.629008716102071,2.463822842359134,84.3273613410267
2024-08-15,22.088789225604934,20.801521482603327,10.344621159757017,8.686996897878377,7.050185413627487,0.0,5.480374786718911,4.7819572166540905,2.639012816090172,2.463488443473738,84.33694744240805
2024-08-16,22.089471956662617,20.79913889054488,10.344746559339042,8.680937102409958,7.049725615160067,0.0,5.48033180252885,4.7819572166540905,2.651747840309008,2.459378123840744,84.33743510744925
2024-08-19,22.090098954572735,20.793440176206254,10.344621159757017,8.647398496532718,7.049795281594526,0.0,5.480388720005802,4.7819572166540905,2.7178194867485255,2.4616910494647337,84.3672105415364
2024-08-20,22.090795618917312,20.520473152714775,10.345805489142796,8.63407904059522,7.076672592008239,0.0,5.480346920145127,4.7819572166540905,2.8913307084084403,2.459656789578574,84.28111752816457
2024-08-21,22.08883102546561,20.49184024815273,10.344676892904584,8.669373031621484,7.0616664420260875,0.0,5.485305985949117,4.7819572166540905,2.8914421747035726,2.384110508052833,84.19920352553011
2024-08-22,22.088622026162234,20.50142634953409,10.34452397508095,8.60087239527817,7.05381482586342,0.0,5.480388720005802,4.781608884481803,2.9184170181255267,2.3815049834041213,84.15117917793611
2024-08-23,22.087953228391445,20.591365716418753,10.531536760738035,8.413025005736282,7.111226864833434,0.0,5.519902337300725,4.781608884481803,2.985590508892425,2.455257005910409,84.47746631270331
2024-08-26,22.078868725338182,20.55754962913307,10.654093952235716,8.39213782435653,7.111227004166302,0.0,5.5185659260885265,4.781608884481803,3.0143766796102747,2.5329350803305504,84.64136370574096
2024-08-27,22.077628662804837,20.645998134320344,10.5921186921423,8.014407601057208,7.47849451333949,0.0,5.519372872398848,4.781608884481803,3.142312119848076,2.616660201261606,84.86860168165451
2024-08-28,22.080164521019093,20.66649399933775,10.5921186921423,7.914018269003913,7.4840538948092,0.0,5.516906680619051,4.781608884481803,3.148888631260866,2.6230416466579154,84.80729521933189
2024-08-29,22.080248120740443,20.691100183988148,10.571803959854485,7.98417842948244,7.4840538948092,0.0,5.516920613905943,4.781608884481803,3.170081160622846,2.622985913510349,84.90298116139566
2024-08-30,22.080248120740443,20.698861024786716,10.551001980524076,7.985960705875167,7.4830233192442694,0.0,5.5169217982353285,4.781608884481803,3.1657479083995876,2.6209237870504065,84.8842975293378
2024-09-02,22.079453923387625,20.823963340134434,10.551001980524076,8.00750275173882,7.385880443036695,0.0,5.516906680619051,4.781608884481803,3.1578756013058875,2.667739631005864,84.97193323623425
2024-09-03,22.07959325625654,20.873997773361825,10.562636414411351,7.886104252379038,7.278273389707862,0.0,5.516934547192834,4.781608884481803,3.163699715226536,2.7146669412564535,84.85751517427424
2024-09-04,22.08040138689625,20.84770566099756,10.603572411298593,7.710523937615734,7.440219983247828,0.0,5.5148306208722175,4.781608884481803,3.1855192424986334,2.7061119031050693,84.87049403101369
2024-09-05,22.0803177871749,20.7925031626628,10.567471752627744,7.776409783674554,7.41399809464949,0.0,5.514816687585325,4.781608884481803,3.1196147955018136,2.7369044671352962,84.78364541549372
2024-09-09,22.079941588428827,20.73508478404725,10.553775331613394,7.668054234173908,7.466108448290852,0.0,5.550661252443109,4.781608884481803,3.120186060264365,2.7577068644643132,84.71312744820783
2024-09-10,22.080359587035574,20.241854091395755,10.558484364584118,7.693086568403884,7.736999899700538,0.0,5.514816687585325,4.781608884481803,3.2117556217153376,2.8285854948814007,84.64755119978373
2024-09-11,22.10548130330096,20.075992244239277,10.493541453715679,7.732455627847308,7.575025439586789,0.0,5.478241809495124,4.781608884481803,3.2795447547635375,3.314954740403174,84.83684625783366
2024-09-12,22.109870288671782,20.12552507913858,10.492217791460986,8.295855189281637,7.089812656877011,0.0,5.478241809495124,4.781608884481803,3.3045410714468972,3.281333719133972,84.95900648998779
2024-09-13,22.110065354688263,20.110867261328718,10.494253375009402,8.33958362586124,7.074931836810448,0.0,5.478241809495124,4.781608884481803,3.4131649760530722,3.1296280914592627,84.93234521518733
2024-09-16,22.11208568128753,20.089674731966735,10.496052441012832,8.343164480592357,7.068746572093572,0.0,5.4896392381723755,4.781608884481803,3.4253705353700306,3.056352935696837,84.86269550067408
2024-09-17,22.1139388084441,20.08850433586785,10.500079578923085,8.305180320199515,7.053418841849965,0.0,5.478241809495124,4.781608884481803,3.4264991316082427,3.062929447109627,84.81040115797931
2024-09-19,22.109257224048555,20.07308018727895,10.513915541805652,8.281695765143883,7.0614318751412695,0.0,5.4857518511296455,4.781608884481803,3.4264991316082427,3.062929447109627,84.79616990774763
2024-09-20,22.10291757851292,20.057056907353722,10.522331247088122,8.262384229512257,7.063898066921065,0.0,5.478241809495124,4.781608884481803,3.4264991316082427,3.062929447109627,84.75786730208287
2024-09-23,22.111096417918233,20.013668651973575,10.50543086675307,8.339639359008807,7.051649871746219,0.0,5.479635138184276,4.781608884481803,3.4823855453300703,2.9514770852644765,84.71659182066053
2024-09-24,22.101677515979574,19.802034842715553,10.514236704068502,8.427843892342612,7.099399036924105,0.0,5.478241809495124,4.781608884481803,3.3187669573631244,2.91938872555334,84.44319836892373
2024-09-25,22.103851108734652,19.863201972169257,10.522513982145703,8.44490896412872,7.05397547666128,0.0,5.479635138184276,4.781608884481803,3.3530428431162274,2.8986559946587804,84.5013943642807
2024-09-26,22.107473763326443,19.863633904062894,10.516537020067855,8.50820635381527,7.0534031669022115,7.1534484164357215,5.479635138184276,4.781608884481803,3.4847542041016264,2.8465455016845507,91.79524635306265
2024-09-27,22.1090203581714,19.860916913119052,10.510949772024361,8.550919402112655,7.054531763140423,7.1534484164357215,5.479635138184276,4.781608884481803,3.399496421612506,2.8307312210626923,91.73125829034488
2024-09-30,22.107055764719696,19.753756003636486,10.521329861759229,8.609334289406684,7.053194655263881,7.1534484164357215,5.479635138184276,4.782653880998666,3.28364114110964,2.874704674492283,91.61875382600655
2024-10-02,22.10922935747477,19.7793235850824,10.506965409304867,8.583989570884603,7.080699799584925,7.1534484164357215,5.479635138184276,4.781023686432359,3.0939673066555784,3.0274134988231802,91.59569576886267
2024-10-03,22.132414346862237,19.612677293873926,10.319272121915999,8.511869972270523,7.098353274076461,7.1534484164357215,5.483118459907152,4.7418315100660235,3.056249899040274,3.409046226781509,91.51828152122982
2024-10-04,22.110176820983398,19.648945639652517,10.317489009526058,8.477659712298678,7.13590271591829,7.1534484164357215,5.488747507811319,4.7418315100660235,3.056249899040274,3.409046226781509,91.53949745851378
