date,BOCI SECURITIES LTD,EMPEROR SECURITIES LTD,MFG LIMITED,CHINA MERCHANTS SECURITIES (HK) CO LTD,GET NICE SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIC SECURITIES BROKERAGE (HK) LTD,HANG SENG SECURITIES LTD
2024-06-26,12.066664048621424,53.401427464512864,7.734680349413719,7.511234963954544,0.0,6.596806368878526,3.642724060051531,3.9679166168303373,3.0250987529469064,2.0534473747901494
2024-06-27,12.06746638095739,53.404978213242494,7.735194641029669,7.511734398319364,0.0,6.5972450013823,3.6363171063167896,3.968180450131345,3.0252998967377005,2.0535839118829498
2024-06-28,12.067653607188502,53.405806789223384,7.735314652247753,7.511850942561223,0.0,6.597347357359798,3.6363735236230785,3.968242016283394,3.025346834137795,2.0520642773750675
2024-07-02,12.06837581993244,53.40900296600463,7.735777587545869,7.512300504228955,0.0,6.597298877704137,3.636591149632737,3.962938115666696,3.0255278920393196,2.0521870872452155
2024-07-03,12.065229035782925,53.39507676694667,7.7337605122857145,7.510341699787844,0.0,6.595800254259454,3.6356429220038775,3.987757824961271,3.0247389968841945,2.0516519870880505
2024-07-04,12.065656831314648,53.396969990456064,7.734034727402622,7.510607993167882,0.0,6.5960341208415585,3.6357718306049787,3.9878992184627164,3.0248462447303526,2.048179043019174
2024-07-05,12.06563009320515,53.39685166005347,7.73401758838812,7.510591349278392,0.0,6.597349134225262,3.6357637735495962,3.9878903810751236,3.0248395415171547,2.047066478707731
2024-07-08,12.06563009320515,53.39685166005347,7.73401758838812,7.510591349278392,0.0,6.602889261437575,3.6357637735495962,3.9878903810751236,3.0192994143048426,2.047066478707731
2024-07-10,12.064854739576509,53.393420306500204,7.733520590008855,7.510108708569957,0.0,6.602464950886959,3.635530134476218,3.987634113872027,3.019105390060874,2.0533610660483963
2024-07-15,12.065540962573083,53.39645720944443,7.733960456031936,7.510535867405586,0.0,6.597300398610649,3.6357369156134025,3.987713223226091,3.01927711028399,2.053477856810839
2024-07-16,12.066717534124571,53.40166416640538,7.734714633393825,7.511268257512706,0.0,6.597943734536464,3.6272264521513673,3.9881020851883093,3.019571535172608,2.0527916015147625
2024-07-17,12.066717534124571,53.40166416640538,7.734714633393825,7.511268257512706,0.0,6.597943734536464,3.626118326845723,3.9881020851883093,3.019571535172608,2.0538997268204064
2024-07-22,12.06564788740383,53.39693040887803,7.734028994393816,7.510602425778637,0.0,6.597358863890465,3.6257968918269325,3.9966130005608025,3.019303867119427,2.053717660148065
2024-07-23,12.06524682879868,53.39515551053614,7.73377191753316,7.510352775551743,0.0,6.597139569612335,3.6290003421374157,3.996480154314145,3.019203506342387,2.0536493951739963
2024-07-24,12.061371303088862,53.37800424120057,7.731287722031355,7.507940345397228,0.0,6.595020476287841,3.6371387850581067,3.9958610097050027,3.018233696028679,2.0751424212023473
2024-07-25,12.061718662408696,53.37954149154975,7.731510377878445,7.508156568991228,0.0,6.594545808662325,3.6350281997038185,3.995976087794185,3.0183206191137417,2.0752021838978045
2024-07-26,12.060278133562292,53.373166382705115,7.7305870050128265,7.5072598712300165,0.0,6.599295893040927,3.6411654001674405,3.9953328297634862,3.017960141636094,2.0749543428818025
2024-07-29,12.06118650272444,53.377186400974274,7.731169265783504,7.507825311204429,0.0,6.615521112696817,3.6181796845885414,3.9956336438307516,3.01818745164461,2.075110626552632
2024-07-30,12.061587291433455,53.378960104881735,7.7314261696418844,7.508074793426871,0.0,6.612417981447931,3.618299915343985,3.9957664172398557,3.0182877448829273,2.0751795817013554
2024-08-01,12.061133066242334,53.37694991602603,7.731135013225679,7.507792048160798,0.0,6.612168965563968,3.621486491823083,3.996058986362648,3.0181740797164243,2.075101432879038
2024-08-05,12.084500075082719,53.33831278620036,7.725538798611025,7.502357501291311,0.0,6.634831624992023,3.631039981462957,4.0179589822899375,3.022630226004085,2.0428300240655846
2024-08-06,12.096210291697371,53.38999909450487,7.73302506053618,7.50962749433321,0.0,6.630182128870955,3.6189005138880987,4.018528846534404,3.025559238745414,1.9779673308894994
2024-08-07,12.079775990487486,53.31746172076915,7.722518723423666,7.499424672355105,0.0,6.627148591133556,3.721302428937482,4.035639255739138,3.0214486164381924,1.9752800007162248
2024-08-08,12.079428515711712,53.31592804389709,7.722296585160179,7.499208951392355,0.0,6.627400499679941,3.7174338085339627,4.045037748023959,3.021361704463886,1.9719041431369138
2024-08-09,12.055687295762176,53.21113954559542,7.707118984538976,7.484469812952904,0.0,6.625858222480339,3.745460965149393,4.182838200847141,3.0154234423449884,1.9720035303286638
2024-08-12,12.059178102042367,53.22654719308535,7.709350633278146,7.486636992109595,0.0,6.592658041895075,3.7531724378234106,4.18404937010712,3.0162965787188623,1.97211065094007
2024-08-13,12.059249653529731,53.22686300553846,7.709396375657914,7.48668141304837,0.0,6.584302973366289,3.772192073186939,4.17302921511211,3.0163144755029307,1.9719708150572546
2024-08-14,12.05135861677933,53.19203371315688,7.704351689473319,7.481782461632133,0.0,6.591032251412882,3.7861516479309696,4.1972306880041135,3.014340733432669,1.9817181981777072
2024-08-15,12.053062004676365,53.19955209090389,7.705440653783457,7.482839967105054,0.0,6.628168717577881,3.7500362779431926,4.1841351931705955,3.014766792575554,1.9819983022640142
2024-08-16,12.053195063672426,53.200139383907896,7.705525717495666,7.482922573431424,0.0,6.62824188881644,3.750077676225401,4.1830774401470805,3.014800073897979,1.9820201824056904
2024-08-19,12.05770750215529,53.22005629017064,7.708410488761265,7.485724007209463,0.0,6.630944221201784,3.7514816188920994,4.146984920946551,3.015928745573807,1.9827622050891078
2024-08-20,12.033841273308651,53.24345642437098,7.711799771909049,7.500063801885004,0.0,6.59806695209334,3.7663892027767556,4.14549376663566,3.017254808383668,1.9836339986368918
2024-08-22,12.033947638230888,53.24392703354503,7.711867935096879,7.500130093577319,0.0,6.594368773925484,3.766422493202113,4.145530407896925,3.0172814773471166,1.9865241471782507
2024-08-23,12.03836344128427,53.26346465350456,7.71469777040935,7.502882232639547,0.0,6.596567496426291,3.739067868458749,4.138209531184812,3.018388655237625,1.9883583508547882
2024-08-26,12.02171563170625,53.189806799482966,7.7040291425630345,7.49250652373987,0.0,6.617683220559849,3.869655804661794,4.103569113570588,3.01432137738134,1.986712386334307
2024-08-27,12.027556704032778,53.215650490855126,7.707772351336721,7.496146958587348,0.0,6.620898599088965,3.873744511273775,4.054766734992204,3.0157859661072814,1.9876776837258021
2024-08-29,12.027158268797951,53.21388762324024,7.707517017010527,7.4958986347467516,0.0,6.620679269481713,3.86257389827631,4.083342362060108,3.0156860625758197,1.9732568638105747
2024-08-30,12.045649202328972,53.246813755754495,7.712286048892857,7.500536727597786,0.0,6.577264601920334,3.8395508917945076,4.085868933181282,3.0175520205682296,1.9744778179615383
2024-09-02,12.119044829650166,53.18100218650284,7.702753879517925,7.4912662744484715,0.0,6.569135287238308,3.8568762425394496,4.094061470522944,3.0138224108551848,1.9720374187247178
2024-09-03,12.122885719730503,53.028850713372044,7.680716210016654,7.469833673474254,0.0,6.583352588125935,3.845841674218839,4.082348312473693,3.0051998294687334,2.1809712791193423
2024-09-04,12.130360665341614,53.06154819019946,7.68545212333396,7.474439557067003,0.0,6.587411869362492,3.847111944395186,4.0243067596112505,3.00705282930682,2.182316061382222
2024-09-05,12.137634430191278,53.09329954313372,7.690060574232556,7.4789214778623565,0.0,6.591361899062971,3.7996574974820674,4.037737145603228,3.008855957488605,2.162471474943218
2024-09-09,12.146404240798104,53.1413082969208,7.697014186607241,7.485684171138404,0.0,6.555418515376261,3.7578815881457124,4.041388203837473,3.011576666619264,2.1633241305567457
2024-09-10,22.258483998960276,42.97435577361494,7.700863857863219,7.489428145423277,0.0,6.56311031862921,3.777413507303512,4.056648816685756,3.0130829104493495,2.1666126710704567
2024-09-11,22.267027549341588,42.990850768227936,7.703819706893743,7.492302838357917,0.0,6.565629459810071,3.740480061361785,4.058205894137493,3.014239432414174,2.1674442894552914
2024-09-12,22.280060505168375,43.01601343790967,7.708328774918876,7.496688104946232,0.0,6.533028953590536,3.731625924226826,4.038494271887327,3.0160036754990203,2.179756351853134
2024-09-13,27.8042106678112,37.49606852421849,7.70869483647069,7.497044115874322,0.0,6.532566122939619,3.7223053169091442,4.038686056322492,3.0161469027818693,2.184277456672168
2024-09-16,27.810046203673483,37.50393818306916,7.710312734051279,7.498617592292048,0.0,6.534526273950533,3.7164587767704393,4.024584413895093,3.0167799304059,2.184735891892066
2024-09-17,27.807281697164143,37.50021003819396,7.709546276865763,7.497872179034079,0.0,6.533876697884118,3.720507413750978,4.029706940629156,3.0164800420959783,2.18451871438182
2024-09-20,27.8048248194144,37.49689675382992,7.708865109504114,7.497209713873776,0.0,6.532194983408761,3.7201786929510754,4.040395120244651,3.016213524757869,2.183221282015434
2024-09-23,27.795615393209445,37.48447715018876,7.706311803564911,7.494726511765817,0.0,6.5410719717532455,3.729987068444455,4.0500974346649645,3.0152145040463543,2.1824981623620507
2024-09-24,11.01846811419609,9.185050428107079,1.898004982852241,1.8442655912634487,1.312645036721502,1.0923031365937264,0.6481944253218882,0.7035775218562887,0.4956265125010457,0.39023618741376154
2024-09-25,38.53958300394775,32.12679019449208,6.6387014801355875,6.450735810021288,4.591272745280285,3.8250156226653385,2.266572460935252,2.4628236363008633,1.7335657660869703,1.3649392801345925
2024-09-26,38.53031751798328,32.111141353101566,6.634158445437357,6.446321405080542,4.588130818888013,3.8825933907497467,2.275159546916759,2.4357928625642833,1.732379442308056,1.3640052169704053
2024-09-27,38.53448199393189,32.10933161230871,6.6337845531788115,6.445958099065276,4.58787223799814,3.8829416443650273,2.2737641234033457,2.4356555845504673,1.732281807729734,1.3639283434685987
2024-09-30,11.025175486150772,9.186863231338075,1.898004982852241,1.8442655912634487,1.312645036721502,1.110955975439054,0.6504785573929424,0.6970514302247051,0.4956265125010457,0.39023618741376154
2024-10-02,38.52730503424503,32.11760976636591,6.635494818941319,6.447619941013113,4.589055044094495,3.8706336958710184,2.280434447203597,2.434838862569589,1.7327284098530051,1.3642799798429257
2024-10-03,38.551718355371165,32.12918830723992,6.638279915030397,6.450326180950235,4.590981194231692,3.835484643777076,2.299651632009863,2.361679478605022,1.7334556826863652,1.4092346100982673
2024-10-04,38.561529248720916,32.13303130298573,6.639204940813882,6.45122501590532,4.591620934650975,3.848701447766145,2.2936309120950846,2.2974554619288505,1.7336972348989166,1.4499035002341842
2024-10-07,38.57298425517392,32.14130806268371,6.64117716901441,6.4594844568338665,4.592984911870262,3.8512402066938582,2.2708429547546145,2.2879890533609926,1.7342122433386815,1.4477766862756778
2024-10-08,38.60797519322465,32.12134081865532,6.637051450020307,6.4554716113642385,4.59013159767486,3.8437763983452036,2.2789409016748814,2.261211226327204,1.7331348933132171,1.470965909400121
2024-10-09,38.60136833531879,32.115843997507035,6.6359156728751785,6.454366907389525,4.589346103302693,3.8665693301851545,2.2753818997198616,2.253852441389661,1.736641124549777,1.4707141877623213
2024-10-10,38.590648987652884,32.13078302353017,6.63625215890926,6.454694187667069,4.589578814347477,3.8705684013674526,2.262186742633563,2.257769736862809,1.7367291840600887,1.4707887629692262
2024-10-14,38.59691179021582,32.13599746680976,6.637329143570554,6.455741707632708,4.59032364830895,3.8591517296199846,2.268893246950893,2.247612777913474,1.7370110345153253,1.4710274544625257
2024-10-15,38.60602319516913,32.145167583899855,6.639223128204917,6.457583875669457,4.591633512904872,3.8431317460265575,2.269540683420259,2.2381082422096523,1.7375066965712411,1.4720813359240592
2024-10-16,38.61043024264403,32.14883709626882,6.6399810247480175,6.458321037292382,4.592157668080774,3.8435704564311854,2.277410054916924,2.22567990971985,1.7377050406084147,1.4659074692896041
2024-10-17,38.64203442671916,32.15613783933849,6.641488911185839,6.459787670203972,4.593200510257918,3.8450776355958207,2.2285759626177675,2.2293570194751067,1.7380996594866769,1.4662403651192466
2024-10-18,38.63762277038935,32.1524666602418,6.640730670398855,6.459050173755163,4.592676117005704,3.847809967100571,2.2283215321407543,2.2322738134231286,1.737901225359738,1.471147070184947
2024-10-21,38.64203442671916,32.15867517989673,6.641488911185839,6.459787670203972,4.593200510257918,3.8438089653167014,2.2285759626177675,2.223013668079514,1.7380996594866769,1.471315046235721
2024-10-22,38.6540490412998,32.26448837034946,6.643553888630565,6.461796152942567,4.594628632111259,3.718097612189027,2.229268873372902,2.223704849401246,1.7386400709277745,1.4717725087754003
2024-10-23,38.66410782873109,32.27288442815313,6.6452827138897925,6.4634776801186025,4.595824273806821,3.72350804017484,2.2298489870293126,2.193818035663506,1.7390925102278405,1.4721555022050707
2024-10-24,38.6700652416215,32.256676466809445,6.641945346088525,6.4602316177277945,4.59425624321024,3.7394006391369556,2.2287291210233944,2.1990600523216166,1.7382191100134405,1.4714161620470894
2024-10-25,38.67497215759728,32.26076957604243,6.64278815479664,6.461051368445417,4.5948392168674035,3.7398751385881814,2.2290119285765058,2.186649910479928,1.7384396758456169,1.471602872760595
2024-10-28,38.68438055332095,32.26861759944332,6.644404134749104,6.4626231375941465,4.595956995710599,3.733804182421784,2.2280734327208083,2.169412673030533,1.738862583154908,1.473864707853851
2024-10-29,38.67235497260582,32.25858644837001,6.6423386287985515,6.460614140808854,4.594528278201758,3.7580201290495627,2.227380804933542,2.168103864463891,1.738322033402084,1.4797506993659342
2024-10-30,38.67186429138704,32.258177146104195,6.642254349710395,6.460532167470978,4.594469982069111,3.759241263164983,2.2273525435584896,2.1680763552044366,1.7382999772853933,1.4797319240449802
2024-10-31,11.05037345106161,9.217680886264997,1.898004982852241,1.846078394494444,1.3128565183464298,1.0741923259144663,0.6346467485515929,0.6158959458196621,0.49671419443964304,0.4228291205447981
2024-11-01,38.68143482168235,32.26616041423222,6.643898177791817,6.462131022865349,4.59560702355806,3.7608061671274755,2.2215581172537333,2.149575954182379,1.7387301725423274,1.4800981287642903
2024-11-04,38.68953666341162,32.27291857421496,6.645289744876905,6.463484518748383,4.5965695752557005,3.7615938694575726,2.2220234234746976,2.129081144400491,1.73909435026047,1.4804081358991938
2024-11-05,38.693957280446085,32.27660603666359,6.646049027194,6.464223028232592,4.597094773423391,3.762658435048501,2.222277309032497,2.1172637675584327,1.7392930569592908,1.4805772854416257
2024-11-07,38.69035931285832,32.27360478813475,6.645431042612758,6.463621950788713,4.596667311381379,3.764212698253646,2.221848520924572,2.124683433118384,1.7391313283462364,1.4804396135812472
2024-11-08,38.69551701695563,32.277907092548745,6.646316926526105,6.464483598238132,4.597280080304877,3.7621753098977617,2.2221447093659177,2.114175132195434,1.7393631671023833,1.4806369668650212
2024-11-11,38.699201933300216,32.2809808694765,6.646949845369472,6.465099201364977,4.597717872426924,3.751106155301058,2.2223563208907358,2.116281032094795,1.7395288040613317,1.480777965713989
2024-11-12,38.69428886744723,32.276882630316834,6.646105980362433,6.464278423247196,4.597134168124193,3.7506299327785797,2.23476970355361,2.1160123591621587,1.739307961792226,1.4805899732155454
2024-11-13,38.697973549874696,32.27995621212238,6.646738859028349,6.464893987295783,4.5975719324553594,3.750987088333308,2.225459962074051,2.116213857465509,1.7394735882366021,1.480730963113959
2024-11-14,38.698464893886914,32.28036606725805,6.646823251957476,6.464976071360111,4.597630307332195,3.7497650249579517,2.225488218500072,2.116240726805478,1.7394956741458527,1.4807497637958986
2024-11-18,38.620889106697994,32.21565614103021,6.633498885022247,6.452016239251305,4.588413797290442,3.7422481641630276,2.221026956253541,2.312460646625311,1.7360086431588713,1.477781420507056
2024-11-20,38.631277791431515,32.22432187356185,6.635283238779777,6.453751775748665,4.589648040868711,3.7432547965133263,2.2257786382726854,2.2915354359053666,1.726969478005734,1.4781789309123783
2024-11-21,38.63911371008861,32.21564531007589,6.636629131090317,6.45506084645093,4.5905789991690575,3.746549557406278,2.226230112346424,2.2843937962771097,1.7273197742715216,1.478478762823862
2024-11-25,38.639603560553944,32.216053726505024,6.6367132674888,6.45514268100291,4.5906371966027715,3.7465970545889995,2.2262583355573557,2.28315499883655,1.7273416725065993,1.4784975063570442
2024-11-26,38.639603560553944,32.216053726505024,6.6367132674888,6.45514268100291,4.5906371966027715,3.7465970545889995,2.2262583355573557,2.2799856037708914,1.7273416725065993,1.4816669014227026
2024-11-28,38.635685104562626,32.212786684995564,6.636040236027053,6.45448806267916,4.590171658445818,3.747484740306637,2.226032569904778,2.288627795854149,1.7271665021709337,1.481516645053278
2024-12-02,38.63617486809842,32.21319502894656,6.636124357494576,6.45456988270867,4.590229845551735,3.7468984223637327,2.2260607881071808,2.2880229847763776,1.7271883965199204,1.4815354254328277
2024-12-03,38.64035309491018,32.21932143077259,6.63738643548296,6.4557974321237515,4.591102829199661,3.7469770754099256,2.2264841470091734,2.2732434884406927,1.7275168783776447,1.4818171882734137
2024-12-04,38.64647801393953,32.22442854598086,6.638438533904109,6.4568207466996945,4.591830569264954,3.747571012301116,2.2268370691237065,2.2577527275471923,1.7277907087170288,1.48205207252181
2024-12-05,38.64990881682043,32.22728923776889,6.6390278547223875,6.457393944578457,4.59223820448439,3.748537799294628,2.227034754383131,2.2484416560891005,1.727944091629151,1.4821836402294346
2024-12-06,38.64574292113443,32.22381560667074,6.638312264483087,6.456697931821894,4.591743228275887,3.7538400472816735,2.233135029911674,2.246931243447397,1.7277578444928103,1.4820238824804073
2024-12-09,38.64598794896229,32.22401991718328,6.638354353756365,6.456738869595367,4.591772341569728,3.7538638479697553,2.2331491887862187,2.2463114540399727,1.7277687990953023,1.482033279041718
2024-12-10,38.649173593496506,32.22667618962881,6.638901562881698,6.457271107894358,4.592150847987562,3.7541732843817637,2.2333332704952102,2.23825347648157,1.7279112215697514,1.4821554451827708
2024-12-11,38.648969353421705,32.2265058889951,6.6388664798611385,6.457236984692967,4.592126580942617,3.7579579536084795,2.231313576019767,2.2369734791798326,1.7279020904892046,1.4821476127891944
2024-12-12,38.64720901795584,32.225038075953606,6.638564100979809,6.456942878447294,4.591917424439367,3.770467906547585,2.2306941769515425,2.2356034807017484,1.7278233901413735,1.475739547881841
2024-12-16,38.65324599490908,32.223199258413636,6.638185292797169,6.456574433892119,4.591655401527797,3.7664486393488112,2.2318349288207457,2.2354759132219826,1.7277247974896517,1.4756553395790093
2024-12-19,38.652755862806885,32.22279066079176,6.63810111907182,6.456492563034477,4.591597178274962,3.769570937749652,2.2318066286374822,2.233545532165589,1.7277028895394861,1.4756366279278899
2024-12-20,38.65324599490908,32.223199258413636,6.638185292797169,6.456574433892119,4.591655401527797,3.76898471777968,2.2318349288207457,2.232939834791114,1.7277247974896517,1.4756553395790093
2024-12-27,38.654471379548106,32.2242207978051,6.638395736450203,6.456779120120361,4.59180096612016,3.7691042020780614,2.231905682419007,2.230474464587499,1.7277795697959046,1.4750680810755983
2024-12-30,38.65496155515838,32.224629431697416,6.638479917647494,6.4568609982455225,4.591859194541362,3.767883902423407,2.2319339851144244,2.2305027491337075,1.7278014796907972,1.4750867863474864
2025-01-03,38.65607800102122,32.22556015450151,6.638671652502256,6.457047487520337,4.591991818194168,3.767992727739105,2.2310124124670536,2.2286649730982004,1.727851382645973,1.475129390310178
2025-01-08,38.657296211613115,32.22657571326329,6.638880864107298,6.457250975407584,4.592136530574733,3.7681114725494553,2.231038334739495,2.2256281858083837,1.727905834286295,1.4751758776503487
2025-01-09,38.6577864588696,32.22698440688332,6.638965057608881,6.457332865500409,4.5921947675068555,3.7675251652094723,2.231066628503672,2.2250223168778707,1.7279277473836334,1.475194585656281
2025-01-10,38.658276718560764,32.22739311086949,6.639049253245954,6.457414757670302,4.592253005916104,3.76757294512377,2.231094922985494,2.225050534705476,1.7279496610367775,1.473945089885866
