date,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,SINO-RICH SECURITIES & FUTURES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,THEIA SECURITIES LTD,CELESTIAL SECURITIES LTD,CHIEF SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-01,47.55488400675964,19.503735213702953,0.049691150001461244,12.11859317930395,10.911577331450694,0.0,0.0,5.458279971073057,4.403239147708246
2024-03-04,47.45773591811228,19.49229956895795,0.04963330297034222,12.72591282967164,10.559179211291902,0.0,0.0,5.4519258156282,4.263313353367691
2024-03-05,47.586646188334214,19.49079770839513,0.0496088944301506,12.879987441216004,10.329655078128182,0.0,0.0,5.435771325982222,4.227533363514099
2024-03-06,47.61384862376862,19.482084046111662,0.049617585129784925,12.808127376615117,10.379977248005918,0.0,0.0,5.438071159365613,4.2282739610032865
2024-03-07,47.56130088911104,19.415118684609368,0.04956703457804813,12.954845272873557,10.350555313340761,0.0,0.0,5.445992821947599,4.222619983539625
2024-03-08,47.57803055877248,19.418595320533523,0.049569036471159025,12.955368487863627,10.328087045866699,0.0,0.0,5.447559025504784,4.222790524987725
2024-03-11,47.55079506916034,19.400913497992896,0.0495616969868514,12.946719971021079,10.376361794949947,0.0,0.0,5.446752427740758,4.228895542148128
2024-03-12,47.56758799875486,19.380983571038733,0.04956236412288416,12.946894243169204,10.379193611855468,0.0,0.0,5.446825744939866,4.228952466118986
2024-03-13,47.48894419958779,19.460962004195224,0.04956036276866449,12.94637144079923,10.378774494581718,0.0,0.0,5.446605799263719,4.228781698803652
2024-03-14,47.49561786385536,19.48410182596401,0.04954390442687502,12.915160712614924,10.375327840674338,0.0,0.0,5.444797053426743,4.235450799037753
2024-03-15,47.46983151634228,19.502901241083414,0.049574589234237056,12.923159662699717,10.381753756027438,0.0,0.0,5.434705227062155,4.238074007550754
2024-03-18,47.41324730087603,19.669323353615717,0.04961400151858999,12.899746845298363,10.28759930977788,0.0,0.0,5.439025870986631,4.241443317926785
2024-03-19,46.98853793150604,19.83207905036348,0.05002111055247562,13.012388722472995,10.354353581990736,0.0,0.0,5.48365594515605,4.278963657958227
2024-03-20,46.702580913245725,20.01577837522592,0.050103471765764934,13.067833194874071,10.380927701159708,0.0,0.0,5.496767247662597,4.286009096066215
2024-03-21,46.73611721504043,20.046451452101323,0.050017033571108274,13.045288651160213,10.36301858991998,0.0,0.0,5.487284259346795,4.271822798860147
2024-03-22,42.716674431298415,18.283288661659743,0.04557830892875049,11.824462879837473,9.419840674844176,0.0,8.817112721452542,5.000319277168128,3.8927230448107752
2024-03-25,42.520438078168986,18.423916548974134,0.04557097551647358,11.803995323269355,9.514863239144715,0.0,8.79960437660332,4.999514740895556,3.8920967174274566
2024-03-26,42.60333273912339,18.439181445425387,0.0455444820877739,11.815687121480686,9.44995804050692,0.0,8.754906198003473,5.001555989750957,3.889833983621415
2024-03-27,42.640189787988966,18.502227716396106,0.04552308437961473,11.791590349509168,9.44428189290944,0.0,8.688974548200543,4.99920615876146,3.8880064618546997
2024-03-28,42.705343420116584,18.47630403028753,0.04552927638504569,11.720238572666336,9.556854785900093,0.0,8.60730846405632,4.999886145895624,3.8885353046924713
2024-04-02,42.732590348428296,18.471145297809247,0.045513518228766654,11.654376646724547,9.56838036208377,0.0,8.611746036570779,4.998155633277806,3.918092156876791
2024-04-03,42.731871612754546,18.4729720657633,0.04551801944594816,11.624623475765237,9.589106353637442,0.0,8.612597725052161,4.998649943207864,3.924660804373498
2024-04-05,42.74423702594072,18.480797703347836,0.04552816169975794,11.604956542893603,9.58629695812713,0.0,8.614516770589558,4.999763734560109,3.9239031028412854
2024-04-08,42.71608739534114,18.48695980294008,0.04549159877845543,11.595636792283093,9.578598359980916,0.0,8.607598593202578,5.011810178730401,3.9578172787433403
2024-04-09,42.729570715242495,18.424820526608123,0.04550595818767467,11.598629563721884,9.581621841619082,0.0,8.610315579061805,5.013392155078076,3.9961436604808616
2024-04-10,42.61495684820983,18.479155492026354,0.045579008546763514,11.613931215297107,9.598241031539366,0.0,8.624137651378678,5.021440114329286,4.002558638672614
2024-04-11,42.62197882442279,18.487882857555086,0.0455547601343613,11.6077525071001,9.593134687318877,0.0,8.614600623539749,5.018768666339795,4.0103270735892425
2024-04-12,42.62516313972909,18.48517969624222,0.04555419652477526,11.607608894433366,9.593015999773293,0.0,8.614494042548499,5.0187065734625165,4.010277457286245
2024-04-15,42.61014338839184,18.477877727403122,0.04552096822580166,11.594196788666302,9.641652620577668,0.0,8.608210428625103,5.015045811223123,4.007352266887039
2024-04-16,42.555612419409044,18.47552804240307,0.045487788366495654,11.585745873995378,9.634624899290166,0.0,8.601935974850713,5.011390385582699,4.089674616102431
2024-04-17,42.580949970609055,18.466931795793467,0.0454423150630605,11.591442264227402,9.62993004148191,0.0,8.593336778038536,5.006380591002238,4.085586243784333
2024-04-18,42.56059245718376,18.519132257062306,0.04540085095029487,11.587030826456461,9.616210959529907,0.0,8.581796590463911,5.00181248902317,4.088023569330191
2024-04-19,42.59262889074069,18.53306239518683,0.045404769990589115,11.557202151907404,9.614574728929547,0.0,8.565273207388206,5.00224424975625,4.089609606100487
2024-04-22,42.69390260859514,18.458810078524092,0.045361697724491785,11.558558511443447,9.588206273979862,0.0,8.557147943746049,5.001194933315194,4.096817952671721
2024-04-23,37.54310755460632,16.222422229617276,12.273649786188928,10.06558897052782,8.4049383701955,0.0,7.50787437915412,4.393355298452415,3.5890634112576167
2024-04-24,37.64989272290028,16.16900785071954,12.303006123125643,10.202718502622966,8.274264038341657,0.0,7.495257019553375,4.392254716194145,3.5135990265423875
2024-04-25,37.516272484353394,16.126543768152846,12.328515429389203,10.324830157678914,8.265366615308979,0.0,7.510797839814896,4.4013617075767115,3.526311997725056
2024-04-26,37.652135771244645,16.123839483754338,12.314014248538923,10.211283566365498,8.283836010576948,0.0,7.501963407280917,4.416786079276889,3.4961414329618403
2024-04-29,37.6973454287486,16.08411507730046,12.301876010581903,10.210966977280147,8.30166757838152,0.0,7.494568530586404,4.412432340572886,3.497028056548083
2024-04-30,37.70262196188902,16.109117081845827,12.30359791581743,10.193978986124886,8.298582774118977,0.0,7.495617552441261,4.398966188885625,3.4975175388769717
2024-05-02,37.742952748799894,16.081276495269133,12.292485988175809,10.172866081070572,8.315982878764547,0.0,7.488847926154553,4.411229106860105,3.49435877490539
2024-05-03,37.7239704930529,16.065994799564336,12.298436309228308,10.209194822517741,8.30484755959209,0.0,7.492472990239785,4.409032765824472,3.4960502599803616
2024-05-06,37.70527692377519,16.102850440315073,12.297637273712565,10.210697209282731,8.297810939850265,0.0,7.491986200548038,4.397917892657683,3.4958231198584553
2024-05-07,37.711773973445986,16.063868142290303,12.297637273712565,10.216111417341727,8.301059464685663,0.0,7.51364303278402,4.397917892657683,3.4979888030820536
2024-05-08,37.741601139768626,16.081943972366357,12.293244433629038,10.179988474995394,8.299176697319858,0.0,7.510959083700705,4.396346912023523,3.4967392861965
2024-05-09,37.777995567487146,16.104233938518785,12.287126314498975,10.138136936918867,8.290718687053277,0.0,7.507221019050384,4.394158931926808,3.50040860454576
2024-05-10,37.83899133128056,16.10341655730866,12.281753865050316,10.146352102122073,8.23012274181024,0.0,7.50129650446785,4.390691169541217,3.507375728419082
2024-05-13,37.88284201972687,16.1714413263803,12.288263210136865,9.96136188021821,8.266933774324672,0.0,7.505272201105368,4.398426417590733,3.525459170516977
2024-05-14,37.83814385671565,16.229222222944365,12.275516684018898,9.970478270664888,8.27240521641765,0.0,7.497487036798754,4.374414723108293,3.542331989331509
2024-05-16,37.84117895340836,16.221567782757077,12.268093414939568,9.983886385266816,8.268482574833383,0.0,7.492953145059156,4.37176942039802,3.5520683233376196
2024-05-17,37.83583847834222,16.23084542293889,12.265312003156104,9.981622846973007,8.27308564161189,0.0,7.491254349046955,4.370778256525265,3.551263001405675
2024-05-20,37.88843767324981,16.14811814537677,12.255785301561634,9.99113035379839,8.309810837139226,0.0,7.485435749020043,4.372777272104304,3.5485046677498198
2024-05-21,37.8072785711913,16.12153435626116,12.246846132373747,9.998143101968893,8.425295095356935,0.0,7.482610526559161,4.371126858022905,3.5471653582659073
2024-05-22,37.79020064810227,16.141838174035193,12.236079002536783,9.985689745059997,8.429739413984882,0.0,7.476031997018732,4.368361290627595,3.572059728634547
2024-05-23,37.68752370538702,16.156321277567613,12.233176703928933,9.976858226453498,8.520376196450332,0.0,7.474258742918895,4.366247985114475,3.5852371621792334
2024-05-24,37.700060841289215,16.161848569474554,12.234099174549327,9.963606344486571,8.52209594177446,0.0,7.474822356464782,4.357959256787756,3.585507515173332
2024-05-27,37.70380892704868,16.175676521521417,12.229724208994622,9.960043316760881,8.509356649183369,0.0,7.472149328408485,4.365015725545649,3.5842253225368976
2024-05-28,37.71145196489653,16.189563037051645,12.228012384867636,9.958649185367229,8.49309162069896,0.0,7.471103433563907,4.364404743719242,3.5837236298348527
2024-05-29,37.644263739924334,16.198427985480198,12.22332707241591,9.940411008756628,8.580246453495905,0.0,7.468240788937481,4.362732468680053,3.582350482309489
2024-05-30,37.59492430972844,16.246523760232556,12.227933389169406,9.938773496877491,8.573789552552778,0.0,7.471055168562719,4.363299844698909,3.5837004781777004
2024-05-31,37.579953190099936,16.2874101495175,12.223063959134905,9.931586834624797,8.566070181485564,0.0,7.468080031287321,4.361562283441653,3.582273370408324
2024-06-03,37.54424880735792,16.31900853331561,12.223353384367028,9.931822000851085,8.571654517698219,0.0,7.46825686508315,4.3616655591980855,3.579990332128908
