date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-06-27,41.36038295637419,15.590316623356044,13.246814832890557,11.31863400803966,7.19804372272803,7.09121529663836,4.194592559973162,0.0
2024-06-28,41.36907213739837,15.579466906141104,13.23759602108527,11.310757068705238,7.225154104798495,7.086280330752964,4.191673431118562,0.0
2024-07-02,41.36126922139757,15.612272656112584,13.220044904848582,11.295760659106275,7.247651713875267,7.076884959450447,4.186115885209272,0.0
2024-07-03,41.34358678613908,15.60559822358968,13.214393178183881,11.290931586877349,7.287304447568334,7.073859506835404,4.1843262708062765,0.0
2024-07-04,41.30782612105361,15.582489263555658,13.202963219501363,11.281165350941654,7.281001200221331,7.067740881424549,4.276813963301838,0.0
2024-07-08,41.313873454733105,15.578729566133804,13.199777647161948,11.278443464369614,7.283514852250701,7.069878949209943,4.27578206614089,0.0
2024-07-09,41.31166824268588,15.572560316302486,13.19907308217556,11.27784145450412,7.293801486720149,7.069501580037617,4.2755538375741855,0.0
2024-07-10,41.30990424253992,15.571895371025779,13.198509484339072,11.27735989288199,7.293490042824648,7.069199713704218,4.27964125268437,0.0
2024-07-11,41.283462306170094,15.627003522596613,13.190061288818875,11.270141400412085,7.288821574011598,7.064674810235114,4.27583509775562,0.0
2024-07-12,41.28302189401467,15.626836813655071,13.18992057718768,11.27002117049461,7.288743816831348,7.064599444253513,4.2768562835631085,0.0
2024-07-15,39.72198516090417,15.03205408748115,16.484817074535137,10.8410659061786,7.01132241866521,6.7957093440441,4.113046008191643,0.0
2024-07-16,39.68533271411005,15.059193619110287,16.469606130814984,10.83106258963467,7.056115369344887,6.789438776897168,4.10925080008796,0.0
2024-07-17,39.70800794646338,15.053020379152027,16.462854718140765,10.826622594369326,7.053222844389707,6.786655571115251,4.109615946369545,0.0
2024-07-22,37.82536181926901,19.15893173215337,15.652016313466003,10.293383278179478,6.710705046214834,6.452395136301571,3.9072066744157334,0.0
2024-07-23,37.84976228945992,19.170417513162747,15.637541643143793,10.283864164062303,6.7044991209699205,6.446428090873294,3.9074871783280223,0.0
2024-07-24,37.85013074251998,19.170604129896066,15.63769386867235,10.283964273573998,6.704564386722408,6.446490844402322,3.9065517542128725,0.0
2024-07-25,37.845658764394486,19.12360647837129,15.639064031808244,10.284865346894453,6.7275434238731195,6.447055681147757,3.93220627351065,0.0
2024-07-26,37.853997022382366,19.042571089887257,15.636476147421464,10.28316345204977,6.808194621214761,6.445988850376809,3.9296088166675687,0.0
2024-07-29,37.84626082638617,19.058143118080086,15.633280531273059,10.281061888828349,6.8068032350438665,6.444671487956498,3.9297789124319706,0.0
2024-07-30,37.84847084541906,19.02616571177388,15.634193431167692,10.281662247805869,6.838344527530349,6.445047822271649,3.926115414031501,0.0
2024-08-01,37.8407369077894,19.022277914574694,15.63099874789025,10.279561298077185,6.85640808844051,6.443730844418536,3.926286198809422,0.0
2024-08-02,37.83521460146412,19.02436640540015,15.628717630493771,10.278061145304903,6.86513652758449,6.442790475427119,3.9257132143254414,0.0
2024-08-05,37.83634618707195,19.01271296148663,15.619144203423135,10.27176528206593,6.870654336403706,6.4388439210004424,3.950533108548205,0.0
2024-08-07,37.909896780652794,18.991108685327976,15.601396062722953,10.260093404715223,6.86284716475098,6.431527418484806,3.9431304833452647,0.0
2024-08-08,37.86998559881738,18.998858415174052,15.607762547519135,10.266223453753884,6.865647696957024,6.434151941403228,3.9573703463752996,0.0
2024-08-09,37.87163534539274,18.99238860273611,15.605639808669844,10.264827192675819,6.889000597835701,6.433276862464356,3.9432315902254316,0.0
2024-08-12,37.821075200064406,18.98261488505825,15.597608953738288,10.259544785860554,6.916526367238955,6.429966218757952,3.992663589281594,0.0
2024-08-13,37.859606601669086,18.966409023786802,15.584292943883948,10.25078599469745,6.920322959441708,6.424476820108069,3.9941056564129362,0.0
2024-08-14,37.8475872761279,18.989432173922385,15.567378142396146,10.239660048155082,6.946729781931839,6.417503853771617,3.9917087236950226,0.0
2024-08-16,37.85976270276522,18.986304286327773,15.56481392622969,10.237973399215594,6.9455855355052485,6.416446779999808,3.98911336995667,0.0
2024-08-19,37.86710078017519,18.989984261072365,15.56783073883782,10.2399577497757,6.946931746909617,6.417690432358074,3.970504290871234,0.0
2024-08-20,37.85866970449854,18.99256109229083,15.569943203582401,10.241347252918127,6.947874405436968,6.418561275894814,3.9710430653783164,0.0
2024-08-21,37.85139160824038,18.989911828172783,15.574924853823527,10.24462400282947,6.950097398787336,6.420614913914532,3.9684353942319714,0.0
2024-08-22,37.83936430494858,18.975672162458032,15.57915420913392,10.247405920259956,6.951984690804293,6.422358425490801,3.98406028690442,0.0
2024-08-23,37.83582519473098,18.93268964733267,15.58368821091028,10.250388223151488,6.954007927143968,6.424227524680572,4.01917327205004,0.0
2024-08-26,37.869422664328795,18.883988910424495,15.589132497819946,10.253969278782673,6.95643736578616,6.426471880274957,4.020577402582976,0.0
2024-08-27,37.852158054990745,18.875379730026566,15.582025437200627,10.249294510557878,6.967815886147502,6.423542062003938,4.049784319072739,0.0
2024-08-28,37.89449066289625,18.83636752617379,15.587468562162615,10.252874801901774,6.970249888885675,6.425785938596426,4.032762619383463,0.0
2024-08-29,37.8715170700012,18.860357236696267,15.575226874476106,10.244822661125147,6.991923826979455,6.420739419061393,4.035412911660438,0.0
2024-08-30,37.84389756585415,18.861088725082702,15.57583095092237,10.245220000831054,7.00189111473165,6.420988443841699,4.05108319873638,0.0
2024-09-02,37.84253445947636,18.859442955997917,15.574471844805934,10.24432602983129,7.008066832788873,6.42042816524757,4.050729711852056,0.0
2024-09-03,37.845469834000184,18.860905847666697,15.575679927417951,10.245120663015118,7.008610435407883,6.420926185835713,4.043287106656451,0.0
2024-09-04,37.34862356707105,18.634345616437738,15.37119789929769,11.402397469581613,6.916599371825723,6.336630410947645,3.990205664838541,0.0
2024-09-05,37.35041054588119,18.596960467160557,15.371933348219471,11.402943027642843,6.926499484419671,6.33693359278383,4.0143195338924365,0.0
2024-09-09,37.35505749116359,18.586832721173252,15.373845844818836,11.40436172295391,6.9273612437318794,6.337722001351059,4.014818974807474,0.0
2024-09-10,37.358990425026164,18.57826112139654,15.375464482909152,11.405562433203434,6.92809059219079,6.338389269537611,4.0152416757363065,0.0
2024-09-11,37.39908203660814,18.490883794217385,15.391964584837185,11.417802254829871,6.935525437561794,6.345191279917406,4.019550612028214,0.0
2024-09-12,37.40660879529473,18.474479663018723,15.395062297316574,11.42010014658612,6.936921247926395,6.346468282479593,4.020359567377857,0.0
2024-09-13,37.39299116439245,18.504158494669607,15.389457825731625,11.415942733934404,6.934395907185954,6.344157892273499,4.0188959818124665,0.0
2024-09-16,37.39501587035035,18.499401916571713,15.391079753084885,11.415229664079577,6.935126737766703,6.344826516427475,4.019319541719295,0.0
2024-09-17,37.42986645125847,18.464128751601454,15.391227217978818,11.415339035589477,6.9351931845492025,6.3448873074300725,4.019358051592508,0.0
2024-09-19,37.487110864080506,18.41793654327634,15.366311558464515,11.418183430662651,6.936921247926395,6.346468282479593,4.027068073110004,0.0
2024-09-20,37.48208188885641,18.41546573812705,15.364250135262465,11.416651657200966,6.926408351306483,6.345616890333937,4.049525338912682,0.0
2024-09-23,37.489985170142354,18.419348729636738,15.367489762957812,11.419058914344738,6.908700189700897,6.346954894860095,4.048462338357362,0.0
2024-09-24,37.55858264117536,18.299248709456222,15.385775064104317,11.432646099648206,6.926516357060889,6.35450694034091,4.0427241882140885,0.0
2024-09-25,37.54561266447611,18.316910504718816,15.3804619471002,11.428698103129278,6.933716851748361,6.352312560224416,4.0422873686028185,0.0
2024-09-26,37.54129132929286,18.314802308735448,15.37869172345408,11.427382710152392,6.942510112192371,6.35158143693694,4.04374037923591,0.0
2024-09-27,37.543566338230946,18.313572751838887,15.377659281162332,11.42661553740414,6.943962160945523,6.351155026068389,4.043468904349785,0.0
2024-09-30,37.550769069084005,18.317086209625536,15.380609484133313,11.428807732880081,6.926109365908187,6.352373494762777,4.044244643606103,0.0
2024-10-02,37.44115148669857,18.47749511123233,15.363575949052949,11.416150692361265,6.919397107753649,6.345338443461447,4.036891209439785,0.0
2024-10-03,37.38446523536896,18.468482959932757,15.352102000920627,11.40762479179298,6.91327203675803,6.340599567276388,4.133453407950256,0.0
2024-10-04,37.328476333452606,18.48946515409487,15.339324337298905,11.398130144590688,6.872121102329729,6.335322241186068,4.237160687047132,0.0
2024-10-07,37.27909608614299,18.468792857699565,15.322174081379568,11.385386372786718,6.866348882062299,6.328238982798762,4.349962737130091,0.0
2024-10-08,37.30569954125505,18.470229795814618,15.315441743991148,11.380383801875304,6.8432730174545595,6.325458447890303,4.3595136517190225,0.0
2024-10-09,37.2242225756676,18.516396722447745,15.318075432187738,11.382340805988713,6.85400330268177,6.326546192242096,4.378414968784334,0.0
2024-10-10,37.23017804418867,18.51745816121883,15.318953529552243,11.325669028591852,6.855351607721976,6.3269088568315475,4.425480771894877,0.0
2024-10-14,37.21566789114851,18.513566813873727,15.315734331289288,11.323288998259274,6.844358955421451,6.325579289902416,4.461803720105328,0.0
2024-10-15,37.199536209166254,18.521705133506146,15.322466925966815,11.328266566660032,6.835900163491888,6.328359931074319,4.463765070134546,0.0
2024-10-16,37.204628541608756,18.533375179887404,15.312370252157702,11.320801854032563,6.82184573863249,6.324189885462247,4.482788548218839,0.0
2024-10-17,37.165231794283514,18.55954096803506,15.296155667966918,11.308814023817739,6.814621945696187,6.3174930705571954,4.538142529643386,0.0
2024-10-18,37.16954741331861,18.558266261203613,15.295105097041786,11.308037311585654,6.814153903670639,6.3170591723488005,4.537830840830899,0.0
2024-10-21,37.22045092030072,18.54323086360084,15.282713422988106,11.298875850342794,6.808633263335698,6.311941264511954,4.534154414919893,0.0
2024-10-22,37.222823213117316,18.543937865442253,15.283296110363967,11.299306645067341,6.808892857593575,6.312181921284752,4.52956138713079,0.0
2024-10-23,37.209345668511396,18.537223523858863,15.27776237360591,11.295215421023078,6.806427511086143,6.30989642260246,4.564129079312148,0.0
2024-10-24,37.068437165672314,18.46560612737474,15.21873770014861,11.251577067084051,6.780131306744944,6.285518534873499,4.557885703692069,0.3721063944097706
2024-10-25,37.06878900562288,18.46578139610587,15.218882150800688,11.251683862908795,6.780195661253691,6.285578194700017,4.557928965464167,0.3711607631438881
2024-10-28,37.02607666330119,18.508493738427564,15.218882150800688,11.251683862908795,6.780195661253691,6.285578194700017,4.557928965464167,0.3711607631438881
2024-10-29,37.03289071244371,18.53470650478993,15.24043598482701,11.267619128330706,6.670984726828539,6.294480182889794,4.587196338067507,0.3716864218227987
2024-10-30,37.04749777835774,18.530127118722987,15.236670517044452,11.264835227866431,6.670286793404394,6.292925000192906,4.586062975476011,0.3715945889350793
2024-11-05,37.04091666641007,18.532064275097547,15.238263372464708,11.266012864006226,6.670984111264071,6.293582868306849,4.5865424066785145,0.3716334357720219
2024-11-07,37.037396736223606,18.539806023196526,15.236815308322099,11.264942275523813,6.670350179913016,6.292984800701809,4.586106555989015,0.3715981201301156
2024-11-08,37.03901490752438,18.532057326969714,15.230447094267404,11.260234102439567,6.667562312704161,6.290354653033621,4.608886792050653,0.3714428110104981
2024-11-11,37.00719036381191,18.537501351518607,15.22321694582354,11.254888680629593,6.664397109149649,6.287368516275816,4.65417055190684,0.3712664808840487
2024-11-14,37.039191651170235,18.553531314934453,15.236380942744464,11.26462113865502,6.670160024001149,6.292805402584639,4.5717219991636995,0.37158752674633877
2024-11-18,36.83487552629582,19.02776907662492,15.15544434715537,11.204782776186281,6.572344079741267,6.2593776320462275,4.575792931071255,0.3696136308788596
2024-11-19,36.812258650330726,19.016085890868226,15.146138796366937,11.197902959744823,6.569253240002236,6.2555343295916925,4.6334394476187875,0.3693866854765702
2024-11-20,36.82132445085116,19.03710132454599,15.133558705126129,11.188602197165446,6.563796944754036,6.250338603229729,4.636197894319246,0.369079880008265
2024-11-21,36.823409779154574,19.038179466269543,15.134415774739182,11.189235849245739,6.564168676943219,6.250692583109313,4.630797088166344,0.36910078237208493
2024-11-22,36.819934363191926,19.03638263123407,15.142425440543217,11.1881798023149,6.563549146684121,6.250102638915897,4.6303600307016355,0.369065946414237
2024-11-25,36.81583421603982,19.03426280208766,15.131302219460242,11.186933923299982,6.562818251374095,6.249406647981134,4.650417091316399,0.36902484844067185
2024-11-26,36.79777664429897,19.07208871147292,15.123880560242716,11.181446912990921,6.559599295076625,6.246341415010413,4.650022613191503,0.3688438477159356
2024-11-27,36.79500012845934,19.068763324355768,15.122739412658229,11.180603235266478,6.559104351278242,6.245870107571213,4.65910342320193,0.3688160172087984
2024-11-28,36.792571020783726,19.074106188536216,15.121741049775897,11.179865121690122,6.558671336720034,6.245457771901522,4.6587958416324975,0.368791668959983
2024-11-29,36.793126217118584,19.05647475491262,15.126118958761973,11.180033824772497,6.5587703064355685,6.245552015254685,4.671126688753507,0.36879723399056524
2024-12-02,36.79465309343969,19.057265578717463,15.122596781318348,11.180497784502789,6.55904248855506,6.245811199142134,4.671320535633814,0.3688125386907027
2024-12-04,36.778349828332665,19.16666405841882,15.115896141858414,11.175543841359302,6.461862237678301,6.243043755852766,4.689991014177643,0.3686491223220852
2024-12-05,36.68428203684728,19.373411055658032,15.077234293977144,11.146960211786151,6.44533476669555,6.227075955747518,4.677995448883135,0.3677062304051904
2024-12-06,36.7444022122492,19.213961632962977,15.101943676851784,11.165228450004843,6.480386348295014,6.237281222905932,4.688487609568209,0.3683088471620383
2024-12-09,36.735060306351585,19.20907667060984,15.098104154959845,11.162389799564899,6.503221167432796,6.235695454986652,4.6882372378646515,0.3682152082297304
2024-12-10,36.723303179798656,19.197280793710686,15.093271977748785,11.158817255286703,6.510553090758328,6.233699708688743,4.714976633762443,0.3680973602456583
2024-12-11,36.723648870219264,19.19652016698132,15.093414056458668,11.158922297477805,6.510614377070873,6.233758388875101,4.715021017630847,0.3681008252861169
2024-12-12,36.65919254205943,19.211131213865492,15.102816538208721,11.167963330124035,6.532847132740974,6.238809021149445,4.718841158842665,0.3683990630092408
2024-12-13,36.61400529658581,19.187450984111635,15.084200343171908,11.15419735587734,6.61888849005602,6.231118873736126,4.742193693439894,0.3679449630212678
2024-12-16,36.631584028899056,19.149593501629226,15.091442411277928,11.159552592156457,6.622066281396667,6.234110493194476,4.7435290745473,0.36812161689889095
2024-12-19,36.682000913953765,19.038317242108498,15.112213107864758,11.174911739057036,6.631180382339464,6.242690641732574,4.750057701862912,0.3686282710809953
2024-12-20,36.68498522558809,19.037419925824597,15.111500837198449,11.17438504175774,6.630867840739128,6.242396410477945,4.749833821565555,0.3686108968484862
2024-12-23,36.684639420610665,19.037240472717905,15.111358391122112,11.174279708255671,6.630805335954408,6.242337567555247,4.750731681585477,0.3686074221985148
2024-12-24,36.682564727644646,19.041819306539196,15.110503771056157,11.173647748943075,6.630430331990709,6.241984533314009,4.750463004837963,0.36858657567424363
2024-12-30,36.68533103708499,19.031943474403867,15.111643285960326,11.174490377245665,6.630930346702253,6.242455254510011,4.754591852528913,0.36861437156396526
2025-01-02,36.65270977574458,19.039481463171434,15.117628560007734,11.178916261709867,6.63355666169416,6.244927706030993,4.764019202849172,0.3687603687920544
2025-01-03,36.635641906846054,19.0578027973168,15.11720088320438,11.178600010840704,6.633368998774896,6.244751037401526,4.763884429032253,0.36874993658338473
2025-01-07,36.633914621441306,19.061619033871683,15.116488142302703,11.178072965820084,6.6330562508371065,6.244456611897788,4.763659822948781,0.368732550880547
2025-01-08,36.62873374233879,19.068351483816055,15.114350322789575,11.176492128903432,6.632118183942784,6.243573501940758,4.767700232661622,0.3686804036069886
2025-01-09,36.64021345042766,19.071486341854634,15.109364427992508,11.17280524771007,6.629930392682118,6.241513883103454,4.766127472253379,0.368558783976183
2025-01-10,36.63848684494506,19.070587631673163,15.108652425823218,11.172278748954193,6.6296179688972305,6.241219762762019,4.770615200652065,0.36854141629305165
2025-01-13,36.61984986938997,19.097624384549164,15.100967076067315,11.166595722610335,6.626245667291303,6.238045028482057,4.782318302048053,0.3683539495618091
2025-01-15,36.61582977416305,19.09798418497384,15.101251579221083,11.166806101964449,6.626370506169536,6.238162553636243,4.785234410498798,0.3683608893730031
2025-01-17,36.57729932214179,19.09758188131699,15.101678354052522,11.167121685859392,6.626557773307031,6.238338849670936,4.823050834071226,0.3683712995801072
2025-01-21,36.57764389441616,19.09776178790785,15.101820617690182,11.167226884454935,6.626620198038366,6.238397617230202,4.822154230482402,0.36837476977989947
2025-01-22,36.57626564426926,19.074434107656106,15.101251579221083,11.166806101964449,6.626370506169536,6.238162553636243,4.848348617710314,0.3683608893730031
2025-01-23,36.572820473269765,19.07263745930883,15.099829170643272,11.165754284457611,6.625746358813385,6.246994115785615,4.847891944789803,0.36832619293171637
2025-01-24,36.5724759918651,19.072457813089102,15.099686944523011,11.165649113604765,6.625683950544536,6.246935275004944,4.848788187721463,0.3683227236470762
2025-01-27,36.55388362784109,19.048640540369863,15.092010710724027,11.159972828167303,6.62231564898508,6.243759518058842,4.911281646574802,0.3681354792789922
2025-02-03,36.546170735552714,19.046623253785143,15.091158277604336,11.159342486019003,6.621941604644903,6.243406855480833,4.9232421008127405,0.3681146861003306
2025-02-04,36.53385786668729,19.057387325214837,15.076139307219469,11.165649113604765,6.625683950544536,6.246935275004944,4.9260244380770795,0.3683227236470762
2025-02-06,36.530868770522964,19.058284880374817,15.07684935558008,11.166174987682123,6.625996003645874,6.247229489993309,4.926256441476976,0.36834007072385566
2025-02-07,35.031762212489674,18.276195627898833,14.458145106157255,10.707951936450211,6.354086947089765,5.990863763877733,4.744874891970395,4.4361195140661325
2025-02-10,35.031762212489674,18.267162674564986,14.458145106157255,10.707951936450211,6.354086947089765,5.990863763877733,4.7539078453042425,4.4361195140661325
2025-02-11,35.027965340774045,18.2760211812081,14.456578079015397,10.706791369088704,6.344366293379985,5.990214451946482,4.7624245735309465,4.43563871105634
2025-02-12,35.054523923697495,18.19507394014889,14.469777835844122,10.716567336936379,6.350159095234425,5.99568389109629,4.778525251380523,4.439688725661871
2025-02-13,35.05515773644827,18.19359484417469,14.470039460555192,10.716761100715273,6.350273910994376,5.9957922976719455,4.778611650791932,4.439768998648318
2025-02-14,35.02349515011385,18.176258768884697,14.456969803954964,10.707081487343459,6.330989875930188,5.990376766733658,4.879069245001507,4.435758902037672
2025-02-17,35.03140543329734,18.180363994632785,14.460235004205085,10.709499751033889,6.309834123415422,5.991729732118681,4.880171214386183,4.436760746910617
2025-02-18,35.020156506110695,18.17921434451327,14.459320599471182,10.70882252709754,6.30943511591721,5.99135084021065,4.895219881947046,4.43648018473241
2025-02-19,35.00213320063777,18.169858317411226,14.45187903500959,10.703311175952448,6.3061879323577665,5.988267360376122,4.944166051096918,4.43419692715816
2025-02-21,34.98434062199129,18.1760945984169,14.456839226616367,10.70246871077907,6.308352349896623,5.990322660827233,4.94586299381902,4.435718837653507
2025-02-24,34.983977244886,18.175905806045137,14.456689065592995,10.702357545839835,6.308286825985775,5.990260440243123,4.946850306900714,4.435672764506424
2025-02-25,34.987137298398544,18.163998320827552,14.46251134775557,10.703324274760293,6.308856644671714,5.990801532052461,4.947297148938683,4.436073432595186
2025-02-26,35.00655735401006,18.162357740570695,14.461205087417808,10.702357545839835,6.308286825985775,5.990260440243123,4.946850306900714,4.422124699031984
2025-02-27,34.99567229515556,18.168429368313387,14.46603942970176,10.705935315417756,6.29955359379842,5.992262968328653,4.948504025762073,4.423603003522391
2025-03-04,34.984472036783,18.167304990504558,14.465144179298619,10.705272764140075,6.29916373740947,5.99189212903541,4.963420919957512,4.423329242871351
2025-03-05,34.978735318928294,18.17346495498816,14.465013495077919,10.705176048185416,6.299106828104324,5.991837995751725,4.9633760783170215,4.423289280647136
2025-03-06,34.97683934571057,18.17970703390301,14.464229439338606,10.70459578915394,6.298765393866271,5.991513216589148,4.961300258973939,4.423049522464517
