date,DEUTSCHE BANK AG,UBS SECURITIES HONG KONG LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA RENAISSANCE BROKING SERVICES (HONG,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,THE BANK OF EAST ASIA LTD,TOTAL_CCASS_PCT
2024-04-15,24.046750372233774,24.12964871216415,14.238056935187526,5.711413016562322,4.635192352444508,8.529044581403637,5.031862412448012,3.6577969577607847,1.9634560593855026,1.034162261206516,92.97738366079673
2024-04-16,24.046750372233774,24.132256799115023,14.238056935187526,5.7327081043738985,4.637437576625778,8.529044581403637,5.032622334478595,3.6486088095728215,1.9597600749640287,1.034162261206516,92.9914078491616
2024-04-17,24.046750372233774,24.13783523130294,14.238056935187526,5.7673018277206864,4.6616859977834855,8.529044581403637,5.005126973735667,3.6636751273769,1.948361244505277,1.034162261206516,93.03200055245641
2024-04-18,24.046750372233774,24.094657843201606,14.238056935187526,5.770566038261147,4.66671184575848,8.529044581403637,4.985507168582422,3.672259051195774,1.9622643634739059,1.034162261206516,92.99998046050479
2024-04-19,24.046750372233774,24.12679900454946,14.238056935187526,5.7873015938892225,4.69232467238019,8.529044581403637,4.967459020356065,3.660491572197413,1.9647513810285424,1.0350258089685427,93.04800494219437
2024-04-22,24.04459150282871,24.12679900454946,14.238056935187526,5.798976759631824,4.728427272731567,8.528517212785367,4.955196642135286,3.6565882499582765,1.965442219238164,1.034162261206516,93.0767580602527
2024-04-23,24.04459150282871,24.111099706235816,14.238056935187526,5.801584673873144,4.769411249517351,8.528517212785367,4.941448961763823,3.64213246042195,1.9679465077480411,1.0350258089685427,93.07981501933027
2024-04-24,24.04459150282871,24.69651799122877,14.238056935187526,5.796092510106654,4.771483764146215,8.528517212785367,4.305927549263308,3.6727365931081746,1.9639741880427184,1.0353712280733534,93.0532694747708
2024-04-25,24.04459150282871,24.695585359645783,14.238056935187526,5.811636369823134,4.7704475068317835,8.528517212785367,4.2801420130891925,3.6841527808769428,1.9682228430318895,1.0353712280733534,93.05672375217368
2024-04-26,24.04459150282871,24.75031701680303,14.238056935187526,5.852464908011753,4.777926693998696,8.528517212785367,4.242284079201944,3.682969720442966,1.9671693147622171,1.0353712280733534,93.11966861209557
2024-04-29,24.04459150282871,24.75031701680303,14.238056935187526,5.9015662337605885,4.757788760188235,8.528517212785367,4.2440975295022,3.6863203721144058,1.9624888858920326,1.0353712280733534,93.14911567713544
2024-04-30,24.04459150282871,24.80506594491552,14.238056935187526,5.874589001674876,4.735854647032759,8.528517212785367,4.2417832214999684,3.7431341292806763,1.952799880002094,1.0353712280733534,93.19976370328085
2024-05-02,24.04459150282871,24.761266802425528,14.238056935187526,5.936522647167427,4.748203380029739,8.528517212785367,4.238139049944216,3.7148443045966837,1.9520572289267508,1.0345076803113267,93.19670674420327
2024-05-03,24.04459150282871,24.76453101296599,14.238056935187526,5.805194303518415,5.000514765138683,8.528517212785367,4.211161817858504,3.631036994291999,1.9384649871524515,1.0345076803113267,93.19657721203896
2024-05-06,24.04459150282871,24.75031701680303,14.238056935187526,5.805194303518415,5.000514765138683,8.528517212785367,4.175272772868677,3.626805610258068,1.9347690027309776,1.0345076803113267,93.13854680243078
2024-05-07,24.036079343163337,24.760995230346815,14.237073679053264,5.803139174372459,4.9987445050747965,8.525497984938825,4.145204084530945,3.6654551556505313,1.9293232844672639,1.034141448489554,93.1356538900878
2024-05-08,24.036079343163337,24.760615403843637,14.225040084838946,5.780539497433374,5.040931230513331,8.525497984938825,4.105779819985182,3.680946465906848,1.9289607228051393,1.034141448489554,93.11853200191817
2024-05-09,24.036079343163337,24.745284224988094,14.246241309652694,5.801568073836587,5.0373832193526225,8.525497984938825,4.1397397623374985,3.632794824208521,1.9012679177552592,1.034141448489554,93.09999810872299
2024-05-10,24.036079343163337,24.731420557622098,14.268202187472797,5.837582532274274,5.0548552384988055,8.525497984938825,4.127827022010555,3.616980229803477,1.8916168716063295,1.034141448489554,93.12420341588005
2024-05-13,24.036079343163337,24.7311961146884,14.268202187472797,5.817555316652166,5.191592779642854,8.525497984938825,4.102568559549224,3.603608610407509,1.916210637687099,1.034141448489554,93.22665298269177
2024-05-14,24.036079343163337,24.7311961146884,14.268202187472797,5.814287859158578,5.294491232321961,8.525497984938825,4.0716385968018045,3.584082075175954,1.9065595915381695,1.0329156447747523,93.26495063003458
2024-05-16,24.036079343163337,24.73527078982545,14.225040084838946,5.867014683736094,5.123690159779275,8.525497984938825,4.0587072308527015,3.706783473191883,1.915468249521797,1.0329156447747523,93.22646764462306
2024-05-17,24.036079343163337,24.73445934229593,14.239801523939724,5.770538751928904,5.1217737624223325,8.525497984938825,4.039094371415879,3.7152966799911793,1.917988916315614,1.0329156447747523,93.13344632118647
2024-05-20,24.036079343163337,24.73076475263468,14.234104126392054,5.830067923881516,5.237655375573702,8.525497984938825,3.946675677256272,3.6414015201221215,1.942729433545339,1.0329156447747523,93.1578917822826
2024-05-21,24.036079343163337,24.727933318701897,14.238247688244904,5.778739551429337,5.281508071849697,8.525497984938825,3.9544103260482584,3.682417689337225,1.956644895434493,1.0329156447747523,93.21439451392273
2024-05-22,24.036079343163337,24.72774340545031,14.238247688244904,5.8373882164882165,5.256715760096812,8.525497984938825,3.8702041714810003,3.65160676766887,1.9419525156979294,1.0332609415958234,93.11869679482602
2024-05-23,24.036079343163337,24.68321746669743,14.24256389850829,5.95689544626083,5.259219162049575,8.525497984938825,3.8698329773983486,3.60985174958088,1.9460097533455116,1.0332609415958234,93.16242872353885
2024-05-24,24.036079343163337,24.673031210475845,14.243081843739896,5.990164622322594,5.280126884565414,8.525497984938825,3.899122780245682,3.568459293155015,1.952311420330054,1.0332609415958234,93.20113632453247
2024-05-27,24.036079343163337,24.673031555772663,14.264559306010502,6.029476665401508,5.319387133121167,8.525497984938825,3.899606195795181,3.464722028173322,1.967038329748725,1.0332609415958234,93.21265948372105
2024-05-28,24.036079343163337,24.727743837071337,14.26518084028843,6.057411178226137,5.361168048470737,8.525497984938825,3.940895063174725,3.4163114138591917,1.9714235993763245,1.0332609415958234,93.33497225016487
2024-05-29,24.036079343163337,24.709132338415618,14.281547909607188,6.134429634165986,5.294767469778818,8.525497984938825,3.9309332498868317,3.4330002134909816,1.9811609697305217,1.0332609415958234,93.35981005477393
2024-05-30,24.036079343163337,24.71129044354731,14.281547909607188,6.2227565609959035,5.269647126045914,8.525497984938825,3.920349902321011,3.430534189919099,1.9684885763972224,1.0324840237484139,93.39867606068421
2024-05-31,24.035919369789084,24.709503437307273,14.28145285802344,6.259920629962165,5.240849019875756,8.525441243044261,3.9465425412965063,3.414386103599826,1.9726880681990244,1.0324771519973774,93.41918042309472
2024-06-03,24.035919369789084,24.662802612051895,14.28145285802344,6.260196865580508,5.288827693836867,8.525441243044261,3.9608044136243414,3.436665714750094,1.9695286233142157,1.0324771519973774,93.45411654601209
2024-06-04,24.035919369789084,24.661455963412468,14.291380075557674,6.291117990108881,5.34949594151565,8.525441243044261,3.95524517180517,3.4436368658735255,1.9685617986500121,1.0324771519973774,93.5547315717541
2024-06-05,24.035919369789084,24.660730844914315,14.317173576420538,6.206261861098858,5.4254434718340825,8.525441243044261,3.87751833881008,3.4771626333119894,1.9965651844596273,1.03290877015104,93.55512529383387
2024-06-06,24.035919369789084,24.660725924467364,14.317173576420538,6.209110540913029,5.4168283734869815,8.525441243044261,3.8881412384843874,3.491249613963961,1.994666064583513,1.0324771519973774,93.5717330971505
2024-06-07,24.035919369789084,24.668073878238943,14.317173576420538,6.2102154833864045,5.432901833529369,8.525441243044261,3.894130026690084,3.508425772065324,1.9964615961027485,1.0324771519973774,93.62121993126414
2024-06-11,24.035919369789084,24.668073878238943,14.317173576420538,6.135649131159692,5.4676557272622635,8.525441243044261,3.9078554839765474,3.5166180572690977,1.9892449405735135,1.0333403883047023,93.59697179603864
2024-06-12,24.035919369789084,24.668073878238943,14.325805939493788,6.113360369704567,5.4904279010494905,8.525441243044261,3.903729214427535,3.4887441569055815,1.9847733765015714,1.0333403883047023,93.56961583745952
2024-06-13,24.035919369789084,24.668074050886204,14.33038109192261,6.139620018173386,5.461716661467869,8.525441243044261,3.8561821586200877,3.4832539739909953,1.9880882039216983,1.0333403883047023,93.5220171601209
2024-06-14,24.035919369789084,24.668863480489254,14.343070665640282,6.082611892437659,5.457400479931245,8.525441243044261,3.876687732835172,3.518971153119234,1.9915929433294368,1.0333403883047023,93.53389934892033
2024-06-17,24.035919369789084,24.665824888687467,14.343070665640282,6.039173841453077,5.484247129089045,8.525441243044261,3.861818228470611,3.468740122985052,1.9926806210766659,1.0333403883047023,93.45025649854026
2024-06-18,24.035919369789084,24.607425312347967,14.343070665640282,6.333986305130629,5.4625453683229015,8.525441243044261,3.7997983253818175,3.4642250518032207,1.9524192797030393,1.0336856828276322,93.55851660399084
2024-06-19,24.035919369789084,24.60735625344338,14.343070665640282,6.36072936593155,5.505966154581336,8.525441243044261,3.8104416837566086,3.4324724580636325,1.9661620017156494,1.0336856828276322,93.62124487879342
2024-06-20,24.035919369789084,24.607360914919436,14.343070665640282,6.387058073304955,5.516929255684361,8.525441243044261,3.8006651872816337,3.2987249553447646,1.9667144729523374,1.0336856828276322,93.51556982078874
2024-06-21,24.035919369789084,24.607360914919436,14.343070665640282,6.424298087602945,5.519518964606336,8.468903581096026,3.7790842795985142,3.2831951615287305,1.958237492414408,1.0336856828276322,93.4532742000234
2024-06-24,24.035919369789084,24.607360914919436,14.343070665640282,6.436625102071543,5.543655051759135,8.468903581096026,3.7662393233455216,3.270373081037882,1.9294009972445938,1.0336856828276322,93.43523376973114
2024-06-25,24.035919369789084,24.60736100124307,14.343070665640282,6.459017451883548,5.562041985105153,8.468903581096026,3.744633554456752,3.2811354796994534,1.931714470548224,1.0336856828276322,93.46748324228923
2024-06-26,24.035919369789084,24.607361173890332,14.343070665640282,6.471741555053515,5.587455661992793,8.468903581096026,3.767581396832519,3.2580969111877858,1.9346149445408352,1.0336856828276322,93.50843094285081
2024-06-27,24.035919369789084,24.608152243642365,14.343070665640282,6.501730384369976,5.603494592582887,8.468903581096026,3.7204690668294402,3.277268440013531,1.9390865086127775,1.0336856828276322,93.531780535404
2024-06-28,24.035919369789084,24.618286637890357,14.343070665640282,6.444480552468199,5.626871031785242,8.468903581096026,3.7176794323786897,3.304638814638985,1.9400360685508347,1.0336856828276322,93.53357183706534
2024-07-02,24.035919369789084,24.608183233825798,14.359644802740917,6.463074662527974,5.686434336990651,8.468903581096026,3.6750216606922987,3.2669128846236015,1.9484267254580314,1.0336856828276322,93.546206940572
2024-07-03,24.035919369789084,24.60818107573503,14.359644802740917,6.419999170792467,5.733239009573799,8.468903581096026,3.660810978277488,3.275284032390253,1.9516897586997188,1.0336856828276322,93.54735746192242
2024-07-04,24.035919369789084,24.60819514648684,14.359644802740917,6.432015420190429,5.71160630771224,8.468903581096026,3.628576957649305,3.3019440498584087,1.9670898944223927,1.0336856828276322,93.54758121277328
2024-07-05,24.035919369789084,24.60736100124307,14.359644802740917,6.455744059806172,5.683240362653549,8.468903581096026,3.6172891070474646,3.330189141834075,1.9698004564273925,1.0336856828276322,93.56177756546539
2024-07-08,24.035919369789084,24.62749167192988,14.359644802740917,6.4853358004212645,5.676731560896321,8.468903581096026,3.608674181347625,3.3039296660125173,1.9689544848462142,1.0336856828276322,93.56927080190749
2024-07-09,24.035919369789084,24.584174474028327,14.373111289135185,6.5165504252941275,5.687004072953485,8.468903581096026,3.5974348446262563,3.267207420851661,1.960512033760578,1.0336856828276322,93.52450319436237
2024-07-10,24.035919369789084,24.57533950939375,14.373111289135185,6.54077283607766,5.696137113084981,8.468903581096026,3.597523757965911,3.292979772424995,1.9623766241843996,1.0336856828276322,93.57674953597962
2024-07-11,24.035919369789084,24.577186748767794,14.381743652208431,6.524043316441706,5.671483084147786,8.468903581096026,3.577410352005244,3.294464711520855,1.9676078362067875,1.0336856828276322,93.53244833501135
2024-07-12,24.035919369789084,24.57445434688422,14.381743652208431,6.535737578697034,5.610158776875434,8.468903581096026,3.550486097903416,3.3065843766284333,1.9613234758894635,1.0336856828276322,93.45899693879917
2024-07-15,24.035919369789084,24.57600428767402,14.381743652208431,6.5112561970213045,5.5989194401540665,8.468903581096026,3.5441154139553595,3.3592452443204732,1.9626528598027433,1.0345489191349568,93.47330896515646
2024-07-16,24.035919369789084,24.57600437399765,14.381743652208431,6.541503997229964,5.6197924940651784,8.468903581096026,3.509326990770171,3.3498267319421444,1.96469009748803,1.0345489191349568,93.48226020772165
2024-07-17,24.035919369789084,24.57600437399765,14.381743652208431,6.646490796926802,5.683620186628771,8.468903581096026,3.453561925316992,3.4012139807863573,1.964103096799049,1.0345489191349568,93.64610988268413
2024-07-18,24.035919369789084,24.59040341457472,14.381743652208431,6.755172248018989,5.743960404510773,8.468903581096026,3.418733793261667,3.3391092215685543,1.9549700566675532,1.0348942136578867,93.72380995535369
2024-07-19,24.035919369789084,24.584503108090523,14.381743652208431,6.839976582850574,5.791283018878316,8.468903581096026,3.3927216346421574,3.295550317500947,1.957059088531279,1.0348942136578867,93.78255456724523
2024-07-22,24.035919369789084,24.58292140020461,14.381743652208431,7.054697981934534,5.558347333709802,8.468903581096026,3.8075551941921764,3.33406231049778,1.956782852912935,1.034030977350562,94.21496465389595
2024-07-23,24.035919369789084,24.582914839608677,14.381743652208431,7.083892633848257,5.468691610831053,8.573268850651589,3.7120606272543126,3.3220058342878978,1.9642066851559281,1.0344625955042244,94.15916669913946
2024-07-24,24.035919369789084,24.587334609502182,14.381743652208431,7.060101841218387,5.226674679709483,8.573268850651589,3.6999998348628944,3.4379715323121838,1.958699237515196,1.0344625955042244,93.99617620327365
2024-07-25,24.035919369789084,24.582914839608677,14.381743652208431,7.088381462646347,5.206267773404327,8.62419979278375,3.664071939752038,3.434636936780619,1.963291654670164,1.0344625955042244,94.01589001714767
2024-07-26,24.035919369789084,24.582914925932307,14.381743652208431,7.078298862576792,5.206440420665792,8.675993971223235,3.5206529964167945,3.4933736068981327,1.9551599686551644,1.0344625955042244,93.96496036986997
2024-07-29,24.035919369789084,24.577627344579053,14.381743652208431,7.03368681021425,5.2335460407157885,8.727788149662722,3.5872913863970375,3.500050998706182,1.9656223926999408,1.0344625955042244,94.07773874047672
2024-07-30,24.035919369789084,24.57763166076059,14.381743652208431,7.083892633848257,5.218922817669707,8.727788149662722,3.513500306697933,3.560298159714254,1.9620140649353233,1.0344625955042244,94.09617341079053
2024-07-31,24.035919369789084,24.578411940058782,14.381743652208431,7.058893310388132,5.23437474757082,8.468903581096026,3.5746031938574547,3.5490242935405916,1.9599940919761831,1.0344625955042244,93.87633077598973
2024-08-01,24.035919369789084,24.58203442489884,14.381743652208431,7.00899825182476,5.2539702117470926,8.468903581096026,3.5528950451426367,3.501566669014583,1.9646383033095904,1.0344625955042244,93.78513210453528
2024-08-02,24.098306165738137,24.641424765925436,14.41907240559698,7.032521901461839,5.272367356922599,8.490885172542455,3.5779931240266842,3.515686230799827,1.9659814804094602,1.0371476106213813,94.0513862140448
2024-08-05,24.098306165738137,24.642065218826584,14.41907240559698,7.035828023194806,5.272159642468171,8.490885172542455,3.6005647614077665,3.528785483225206,1.9650467653645378,1.0371476106213813,94.08986124898603
2024-08-06,24.098306165738137,24.641425112116192,14.418968548369767,7.031708353182001,5.292567587615638,8.490885172542455,3.6127948153890572,3.504787193732967,1.9650467653645378,1.0371476106213813,94.09363732467213
2024-08-07,24.098306165738137,24.639919182321595,14.418968548369767,7.083671585864522,5.353220208308362,8.490885172542455,3.559723772282924,3.456909011987512,1.997662348641755,1.0371476106213813,94.13641360667842
2024-08-08,24.098306165738137,24.639884563245857,14.418968548369767,7.119831210472713,5.376432298590594,8.490885172542455,3.5483509731645912,3.4337008163513,2.0005530414658663,1.0371476106213813,94.16406040056266
2024-08-09,24.098306165738137,24.638326704837652,14.418968548369767,7.106883676146755,5.391595453763776,8.490885172542455,3.559654101393002,3.4369121683644326,2.0027859718509577,1.0371476106213813,94.18146557362832
2024-08-12,24.098306165738137,24.639862926323524,14.41860504807452,7.138945094569098,5.385640972736865,8.490885172542455,5.146162304652593,3.428157869587222,1.9974373246494588,1.0371476106213813,95.78115048949525
2024-08-13,24.098306165738137,24.64081495090631,14.418345405006486,7.119662269383112,5.3806731353684825,8.490885172542455,5.165875877688448,3.420960131002875,1.9985624446109393,1.0371476106213813,95.77123316286863
2024-08-14,24.098306165738137,24.639862926323524,14.418345405006486,7.046685257727711,5.386004473032112,8.490885172542455,5.241961682345108,3.4596187335932034,2.0014877565107883,1.0371476106213813,95.82030518344091
2024-08-15,24.098306165738137,24.642597833306812,14.418345405006486,6.946895771913342,5.385467877358175,8.490885172542455,5.266071012522777,3.5214279776063293,2.0026474955480063,1.0371476106213813,95.8097923221639
2024-08-16,24.098306165738137,24.6398630994189,14.418345405006486,6.934056162555996,5.384913972146369,8.490885172542455,5.332092359480927,3.4873541523113443,2.003511241487666,1.0371476106213813,95.82647534130966
2024-08-19,24.098306165738137,24.63986344560966,14.418345405006486,6.941135763544387,5.389327904302946,8.490885172542455,5.320166087889236,3.485769810310201,2.0057961004863643,1.0371476106213813,95.82674346605125
2024-08-20,24.098306165738137,24.652211377543836,14.418345405006486,6.935631330502067,5.368902649617611,8.490885172542455,5.322416327812196,3.463678339509603,2.0116121052103244,1.0371476106213813,95.7991364841041
2024-08-21,24.098306165738137,24.644050276629393,14.418345405006486,6.932048256163201,5.403504415817598,8.490885172542455,5.316148544149858,3.459091311974337,2.0120448436570473,1.0371476106213813,95.8115720022999
2024-08-22,24.098306165738137,24.6403845492472,14.418345405006486,6.904976138936196,5.434903917511834,8.490885172542455,5.309670882340858,3.514092368552856,2.0087560314619513,1.0371476106213813,95.85746824195935
2024-08-23,24.098306165738137,24.28349667056102,14.418345405006486,6.90378178082324,5.452836598744043,8.490885172542455,5.31836027035106,3.4588076951963544,2.0156625370716537,1.0371476106213813,95.47762990665584
2024-08-26,24.098306165738137,24.284410094874364,14.418345405006486,6.909061189873264,5.468501730515423,8.490885172542455,5.2899727147937075,3.433899356750657,2.0373167689456824,1.0371476106213813,95.46784620966156
2024-08-27,24.098306165738137,24.28524095269207,14.418345405006486,6.914046336779515,5.4517460978583,8.490885172542455,5.303290240491614,3.417074659037437,2.0370051972640417,1.0371476106213813,95.45308783803144
2024-08-28,24.098306165738137,24.28704123117813,14.418345405006486,6.9318924703223805,5.429711056151155,8.490885172542455,5.291451987899986,3.40265581399262,2.049918112514262,1.0371476106213813,95.437355025967
2024-08-29,24.098306165738137,24.283545310362435,14.418345405006486,7.031353074917241,5.162711434522939,8.559257847124721,5.233328204142222,3.4514826449609814,2.076367086377984,1.0479660717894614,95.36266324494261
2024-08-30,24.098306165738137,24.283545310362435,14.418345405006486,7.127524867317005,5.213826499849884,8.629015284736502,5.183527192382598,3.3281314161994264,2.0808848757617744,1.0479660717894614,95.4110730891437
2024-09-02,24.098306165738137,24.282952285595044,14.418345405006486,7.172581594389825,5.2087028766406815,8.672341058022429,5.195631059832825,3.286329055341344,2.0824600437078464,1.0479660717894614,95.46561561606408
2024-09-03,24.098306165738137,24.27621887536403,14.418345405006486,7.2315032612956545,5.255680962416952,8.672341058022429,5.266461688792478,3.0437044652970853,2.0938670291634702,1.0479660717894614,95.40439498288619
2024-09-04,24.098306165738137,24.25887913235152,14.418345405006486,7.299114316211688,5.297466186832544,8.718851786276238,5.1986382458467935,2.947650897040966,2.0980213182520133,1.0479660717894614,95.38323952534586
2024-09-05,24.098306165738137,24.25889626879401,14.419764787111738,7.291411571860015,5.340688102891258,8.718851786276238,5.142963502054416,2.936191809876356,2.1022102264162936,1.0479660717894614,95.35725029280793
2024-09-09,24.098306165738137,24.27361846348998,14.407734658292833,7.265274169677934,5.527700350027157,8.718851786276238,4.936953690916611,2.922798901141031,2.099977296031202,1.0501297640230773,95.3013452456142
2024-09-10,24.09744068884469,24.27032229474129,14.407734658292833,7.279796871949965,5.5674603585120845,8.718851786276238,4.935577409560652,2.9417986288351705,2.104737418945157,1.0501297640230773,95.37384987998117
2024-09-11,24.09744068884469,24.23241440680834,14.407734658292833,7.359143793541131,5.666886344031207,8.79068636843229,4.739056773630284,2.918990110428352,2.1025564171736724,1.0522934562566932,95.3672030174395
2024-09-12,24.202249940641053,24.22109760404501,14.403147630757568,7.405550664567727,5.720511292349147,8.79068636843229,4.516888595439524,2.9050967829532355,2.109584089548457,1.0544571484903094,95.32927011722433
2024-09-13,24.202249940641053,24.22109760404501,14.403147630757568,7.416836483258268,5.764823709293602,8.79068636843229,4.446985930805024,2.9040068879013186,2.1104322569040344,1.0544571484903094,95.31472396052848
2024-09-16,24.202249940641053,24.221096046186606,14.403147630757568,7.42858965947127,5.890317858843331,8.79068636843229,4.362135008909985,2.8924735428192516,2.11083037627502,1.0544571484903094,95.35598358082667
2024-09-17,24.202249940641053,24.221681195114265,14.403147630757568,7.416853792796137,5.914153092488845,8.79068636843229,4.351522877433302,2.8800452946293613,2.1114535196383013,1.0544571484903094,95.34625086042142
2024-09-19,24.202249940641053,24.223810268272143,14.403147630757568,7.416853792796137,5.914153092488845,8.79068636843229,4.335751551647097,2.8999499649632883,2.112699806364864,1.0544571484903094,95.35375956485359
2024-09-20,24.202249940641053,24.221854290492953,14.403147630757568,7.416853792796137,5.914153092488845,8.79068636843229,4.343923990308843,2.896383680876153,2.113703759561262,1.0544571484903094,95.3574136948454
2024-09-23,24.202249940641053,24.234601726561145,14.407180753081029,7.177947551129192,6.1290336955937175,8.816391032167648,4.266488214793785,2.933390607363028,2.1340251570193836,1.0553226253837558,95.35663130373374
2024-09-24,24.202249940641053,24.21859888570594,14.405103608536757,7.1841616752241375,6.230675301960063,8.78244702840668,4.138413732433936,2.936888345680202,2.123760601063109,1.0548033392476879,95.27710245889956
2024-09-25,24.202249940641053,24.218596202727575,14.405103608536757,7.269203434774181,6.297022760611664,8.78244702840668,4.075107646133595,2.921162630526281,2.117498269905199,1.0548033392476879,95.34319486151067
