date,THE HONGKONG AND SHANGHAI BANKING,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,CLSA LTD
2024-04-11,49.848325640569904,18.74596463780021,10.265180640991781,3.680906703416563,2.971291290835539,7.410813802759774,2.561966499373835,2.509889938395047,2.0056608458573524,0.0
2024-04-12,49.818583279166305,18.740044873895428,10.305471793034226,3.6896987223991777,2.955472690367642,7.408473551462909,2.5624915551730583,2.5147360536859233,2.0050274808153317,0.0
2024-04-15,49.75248085491643,18.768584423048708,10.424216727320207,3.6737379374979464,2.885067961145965,7.405883281305742,2.5647442759649235,2.5209025583556035,2.0043819804444745,0.0
2024-04-16,49.63985562649827,18.850549770985072,10.311431175173404,3.78771337263709,2.908917448101651,7.3943939705847495,2.5813566529398346,2.519172628652129,2.006609354427802,0.0
2024-04-17,49.598369364141526,18.87653510034204,10.33597016875862,3.9276878877508428,2.80453137304261,7.361952650681869,2.5973930313894704,2.4864866456141446,2.0110737782788792,0.0
2024-04-18,49.52011381176133,18.905179400006546,10.201487700758593,4.118382429767823,2.7503359893907007,7.37992812728875,2.620302728921844,2.489938142267023,2.014331669837402,0.0
2024-04-19,49.32732658439611,18.96781202947967,10.13869102178289,4.2623472600188475,2.756759476784369,7.396050667143035,2.625836895629922,2.506669471745211,2.0185065930199397,0.0
2024-04-22,49.1956669659239,19.010473045612645,10.26238656532208,4.260480639462793,2.737520087949528,7.388341856863902,2.6250103800847935,2.50391491118716,2.0162055475931995,0.0
2024-04-23,48.81569830331841,18.99786905761549,10.625706045710286,4.273800808361903,2.7602933472981444,7.405459152020424,2.62559546222363,2.4793191658036946,2.016258657648015,0.0
2024-04-24,48.75187030527084,18.96268366812168,10.641097309138809,4.289703059975867,2.8093074002884655,7.406547885890448,2.6253622580754175,2.49687302979886,2.0165550834396164,0.0
2024-04-25,48.59680222380156,19.023936581461797,10.557382928880314,4.367738962777177,2.9557063715264285,7.36666162636481,2.625781675649724,2.490380117342543,2.0156095121956414,0.0
2024-04-26,48.66497856352315,19.070115472009817,10.398018890818829,4.404266205436697,2.9585853867772856,7.360678468506129,2.626332218777929,2.5000104475116025,2.0170143466385575,0.0
2024-04-29,48.67492905302089,19.134119031280804,10.272635051549171,4.444124803444092,2.9573464008318275,7.374902785997311,2.6192204101117373,2.5033114088947253,2.019411054869441,0.0
2024-04-30,48.043452296292486,18.96807410805902,10.228361191771015,4.473703605969217,2.8661529131389614,7.288656217788605,2.579687099523439,2.4763339188803006,1.9964943617100055,1.0790842868669468
2024-05-02,47.845025763013766,18.93320346822957,10.444853940082151,4.590901038372607,2.806373139511519,7.298319316652867,2.55492679992204,2.477452919660398,1.9940922482489944,1.0548513663060863
2024-05-03,47.715760752910526,18.979127317356706,10.285256600222112,4.80581206760472,2.7790349325909425,7.383300128491582,2.533343434016516,2.4686052129735403,1.9946258947821982,1.055133659051153
2024-05-06,47.70149401062317,18.985504493003837,10.293336305609378,4.806262873723228,2.779295618180295,7.382971191828301,2.5351133562666064,2.465976516193033,1.9948129993848862,1.0552326351872678
2024-05-07,47.61631863149212,19.06021723857425,10.291211292174923,4.809649626316904,2.7812540600905216,7.385515802609347,2.5319929715204874,2.4716455156437935,1.9962186524415473,1.0559762091361025
2024-05-08,47.61072090583468,19.14306866568154,10.057124618924144,4.888808281453004,2.821765335318193,7.408614913347071,2.5243032886809584,2.481265765431717,2.0041542031305206,1.0601740221981637
2024-05-09,47.55807948590295,19.209170786053654,9.982004270163229,4.946112026322851,2.8265362090456927,7.384580568540169,2.534342141447073,2.494124467103445,2.004626293150067,1.0604237522708697
2024-05-10,47.53656172699435,19.231191530331145,9.960338156815554,4.980539583462855,2.813540118210453,7.377190449112692,2.5347562403762387,2.5040271889550945,2.0025366500923987,1.0593183556492196
2024-05-13,47.83750456909211,19.165524401725563,9.789946469501604,4.999395588445898,2.8155129178753917,7.348694771037518,2.524039728260618,2.4696078575834983,1.9946351444572419,1.0551385520205563
2024-05-14,46.85640480924191,19.445479307164515,10.032546232887745,5.118679279394122,2.9683032295924985,7.441504165698352,2.5551833887801765,2.4931680875757274,2.0204008544121708,1.0683306452527839
2024-05-16,46.895275304599274,19.524974860204235,9.624003694463362,5.115441520432656,3.1499878271206843,7.501719089870792,2.566538866440534,2.5168356978366586,2.0311883645181945,1.0740347745136043
2024-05-17,47.035668185428065,19.51857857801088,9.409614146066282,5.174361772986398,3.187309150131487,7.502379714787283,2.561540548284283,2.5063420205382676,2.0305229575683605,1.0736829261986922
2024-05-20,47.4049482211956,19.395984389073398,9.58339395202804,4.840573843937275,3.202046469909863,7.461193620384712,2.5321336194810606,2.4933736862677316,2.0188445055750077,1.067507692147308
2024-05-21,47.24997486095987,19.39983263630468,9.683010410458808,4.784961647050231,3.175111930033893,7.6185896467257335,2.51517524004389,2.489665012520063,2.017095662403305,1.0665829534995335
2024-05-22,48.56589746830126,19.324988486654547,9.875335654062251,4.710780862885816,3.2478472540734846,6.210472156657774,2.507200745936123,2.48634933735105,2.0088860766087335,1.062241957468959
2024-05-23,48.64917448800065,19.2156149429963,9.956887762450002,4.667145863668337,3.3547990786061312,6.154891104652373,2.502035799037082,2.4553747367506515,1.9911909481954555,1.052885275643021
2024-05-24,48.39123508832622,19.230907722172887,10.247365264532014,4.705373310548813,3.321240510728128,6.1301996560215875,2.495957562431906,2.445856518674306,1.9832029288827677,1.0486614376813714
2024-05-27,48.39995626194843,19.251797607742212,10.325053803160468,4.663295818601585,3.263799329741591,6.121028597600824,2.4982764486209548,2.45121719679563,1.9790888868190144,1.0464860489692906
2024-05-28,48.206721989805274,19.291837672785945,10.499907491310225,4.695241479470591,3.20923723844128,5.955155912238129,2.502705853612102,2.6154872224322436,1.9778658160528433,1.0458393238513715
2024-05-29,48.06446795022165,19.31131037108841,10.411472408944277,4.792812857882514,3.311592078058824,5.961065552521247,2.504927986963225,2.615593602094669,1.9798622243251918,1.046894967899991
2024-05-30,48.284144437941166,19.469976458443263,9.655332677883294,4.744012264440107,3.7083779058365116,5.995533768255108,2.517641351773644,2.573355422535069,1.996129219500499,1.0554964933913351
2024-05-31,48.07118692567663,19.426297544652602,9.907103863130555,4.800961448295881,3.7284002356805965,5.981063911897036,2.5097504109699256,2.530455959008361,1.9916511064283196,1.0531285942600963
2024-06-03,47.44040463084986,19.43107401979623,9.491603951715318,4.8311024023189,3.7382906415556536,5.982534516526764,2.507308291560399,3.53215320441375,1.9921408071539866,1.0533875341091319
2024-06-04,42.334545654775916,19.49223941366886,16.5269086121438,5.2569328298043345,3.973544235259873,4.30222723959859,2.519083272556513,2.5413436103907467,1.9968597758932793,1.0563153559080858
2024-06-05,42.20827903633795,19.642840762074936,16.997209588256613,5.051091928407091,3.7438584085609703,4.2897141909170715,2.4946366988826343,2.5284361764541887,1.9908153071406944,1.0531179029678532
2024-06-06,41.714330829465126,19.648854005314714,17.354487326745886,5.125841152509462,3.777489839443081,4.311536759084142,2.5008607757933485,2.5248915944090067,1.989359774127216,1.0523479431080123
2024-06-07,41.85753812287227,19.85129926662949,16.857278512800804,5.201174597508947,3.847387405786424,4.3183035566359536,2.488811397333243,2.533667857395213,1.9912116953598946,1.0533275876777648
2024-06-11,42.146800879679176,20.1875762100161,15.400149596572579,5.528453129539502,4.0845905982721415,4.374742930079622,2.534969534295387,2.6588960386695213,2.0169030634064895,1.0669180194694836
2024-06-12,43.99275105259296,21.171765986177824,11.411880118357052,5.812014353314112,4.325883603444571,4.585315275751976,2.6606541584158627,2.808546797288549,2.1132854730808264,1.117903181576263
2024-06-13,43.66452072331332,21.278748689475457,11.54548027259748,5.933955922133771,4.337859602358966,4.575762009153184,2.6599582050743997,2.781235351689673,2.1075892681163393,1.1148899560874095
2024-06-14,42.08088170264681,20.469125568442315,14.583085414478697,5.816705521479016,4.317291459756501,4.398447867563326,2.561755441359648,2.679114468978727,2.0232938727713017,1.0702986825236593
2024-06-17,41.47902400353647,20.250095762693668,15.841378667467199,5.779874464853598,4.3024059825221315,4.337170843459122,2.527334957668698,2.543754893045218,1.8835974802575257,1.0553629444963706
2024-06-18,41.79806582560756,19.31090153565741,16.144716070718783,5.748179849696991,4.320007979990484,4.354754044757738,2.8134704771833365,2.555612166127213,1.8932760784327083,1.0610159718277807
2024-06-19,41.76806545284541,19.325072048655457,16.047191133891463,5.797624292839284,4.398673075927453,4.351367772044428,2.814185970968618,2.5432698384565877,1.8926520289125257,1.061898385458768
2024-06-20,41.85276153967266,19.31213141017955,15.954008999931396,5.824627487906287,4.383824894235631,4.3513270334022875,2.819073735096796,2.550904253177776,1.8913846532667749,1.0599559931308367
2024-06-21,41.804542671550195,19.34391817028478,15.854483735110339,5.90060783675836,4.4282904420690095,4.34852777849929,2.8157766645912337,2.5539237436018483,1.890479963849344,1.059448993685604
2024-06-24,41.788467294485656,19.487788495370495,15.678391520453866,5.9230530148955545,4.477527206228474,4.350414096521382,2.8179460379085244,2.5248556835613645,1.8915230808610437,1.060033569713636
2024-06-25,41.63781831861565,19.5163588238961,15.637488564546883,5.985859881245049,4.572383476785469,4.351181993487174,2.8117169332812475,2.534417878175531,1.8923033099548692,1.0604708200120283
2024-06-26,41.61798706435367,19.52915554030179,15.359110905064306,6.126924821102846,4.687456312287333,4.35763046013264,2.819107791419932,2.5466841459464042,1.8935440777143449,1.062398881676737
2024-06-27,41.56649970594939,19.673274882954868,15.174262399630742,6.054959266137951,4.834390360322374,4.366314021353852,2.8332725580444933,2.541792827491208,1.8938797186431027,1.0613542594720191
2024-06-28,41.422211410727286,19.639750573752465,15.313460750470325,6.002006883747652,4.839984171779978,4.358726290807803,2.8303749428837026,2.54374325097015,1.8903661427051355,1.1593755821555023
2024-07-02,41.63199101479596,19.655852307658705,14.311866937805606,6.030534466319326,4.8623245111976185,4.369587541893238,3.6596523063593045,2.526021198075035,1.8919159675107462,1.0602537483844603
2024-07-03,41.60052496030745,19.73394265955167,14.245122978767569,5.99839703344889,4.89104904906138,4.374786608370195,3.661791635887574,2.534813049424958,1.8934998727185044,1.0660721524618035
2024-07-04,41.7865322486961,19.798666264870025,13.913628865511438,6.062826558018421,4.909689094692716,4.375263804904284,3.6700685716294728,2.5282222638594285,1.8937953497473448,1.0613069780707778
2024-07-05,41.80196782031588,19.811241734122138,13.900897134069373,6.086210518354963,4.892966103056478,4.349360088441374,3.672091263311275,2.5282860255679234,1.8949982269953338,1.0619810857652676
2024-07-08,41.80225065747259,19.813763496027597,13.862793513670571,6.0621031245264305,4.951372986076933,4.349502441610966,3.6719417700854997,2.5289163055221175,1.8952394402622197,1.0621162647450784
2024-07-09,41.820674263048865,19.854698882957734,13.814467566513569,6.073662876108748,4.932303831768728,4.332701096834903,3.6828049185694542,2.531359465933379,1.8952211074567034,1.0621059908079158
2024-07-10,41.85773877307159,19.86422182989144,13.773183958587085,6.0772293618597315,4.9104772714931695,4.335760472292453,3.687899940759814,2.535125862598055,1.895884669844735,1.062477859601921
2024-07-11,42.29504513204635,20.18281622124952,12.560922622532678,6.203020017542249,5.01212068347413,4.407703592981664,3.75342340612936,2.5791377889540326,1.9262920136433919,1.0795185214466219
2024-07-12,42.24557360042287,20.188182716617163,12.557556324356723,6.245977042179964,5.029684966568108,4.389891622256797,3.7526960304982335,2.5845817299210148,1.9262460593140986,1.0796099078650245
2024-07-15,42.25957332041861,20.173097630547677,12.608731785619264,6.191154591325826,5.06162031027106,4.372678489375577,3.7521382923620705,2.5768513327092144,1.925155544295809,1.0789987030748949
2024-07-16,42.25106367511978,20.24457868614818,12.483478429178362,6.255608391269105,5.075106133514005,4.365321039838943,3.7456164066799023,2.5801277675651497,1.9219162860695884,1.0771831846169848
2024-07-17,42.19251243557312,20.248006763110848,12.415468623618132,6.301931628681906,5.150744909548766,4.367833245216718,3.7434347030681985,2.5804603737302587,1.922241730083346,1.0773655873687047
2024-07-18,42.225378664519106,20.248563312273717,12.301566984230554,6.372192899214685,5.177378100894358,4.351161373097943,3.7429118112395265,2.581157088027099,1.9222945660013813,1.07739520050163
2024-07-19,42.29756447329332,20.282904257692078,12.179575912127964,6.3983712452115205,5.156203459060327,4.354717307051909,3.7486648833291136,2.580792300768866,1.9232663190898864,1.077939842375017
2024-07-22,42.828694747974524,20.143246110322245,11.904057689715772,6.430205925896393,5.12166364280973,4.316574996745091,3.7226540642537254,2.5584825533921416,1.9061010854325606,1.0683191834578138
2024-07-23,42.842072096376796,20.190379164138847,11.808179505076708,6.491697270053636,5.0923313056255175,4.31469425846383,3.7326739480895132,2.555702679740042,1.9047229803710577,1.0675467920640545
2024-07-24,43.06818089060331,20.1866445771163,11.723851827115034,6.379111942626409,5.059461896817181,4.322265516629622,3.733016772469951,2.5557465808915953,1.9043706663473228,1.0673493293832799
2024-07-25,43.330315029484304,20.294243472232044,11.664494619776539,6.286097195188105,4.8061578692580875,4.329307772423309,3.7553513697978436,2.559965524085008,1.9059490702688722,1.068118077485897
2024-07-26,43.503730175592416,20.28031954269538,11.535183714358865,6.276411197464264,4.849668243648278,4.26733674900743,3.7563913178533337,2.558932426289403,1.9046413940014024,1.0673852390892304
2024-07-29,43.155829128570964,20.064394261180016,12.483357559696582,6.181835659667682,4.700018616705459,4.211963462248535,3.7309488192075557,2.5309994441488426,1.8845354410188253,1.0561176075555385
2024-07-30,43.2043274649132,20.084068711306568,12.350670893470127,6.222180637451754,4.708106789649627,4.21087432155249,3.7423849586187767,2.5338496719266783,1.8863833512055672,1.057153199905208
2024-07-31,43.36459944118462,20.04296952360127,12.343871479902413,6.217413872223991,4.715629947645969,4.112466799555086,3.736462889102815,2.528868766740088,1.8827273936792683,1.0549898863644758
2024-08-01,43.342064982571074,20.02863908014159,12.344695764704987,6.248994177098658,4.738894880863674,4.097180558683421,3.739812657744337,2.5241010450005614,1.8813812698709502,1.054235583320744
2024-08-02,43.469661596779616,19.98103742004037,12.310029919183437,6.27334038827982,4.77039357520479,4.019405817468273,3.728888057568552,2.5186033932919076,1.8769098291819022,1.05173000300133
2024-08-05,43.42051967099063,19.964808581298986,12.253439822621122,6.291948305782754,4.820741345758232,4.007533589062037,3.736642839898089,2.5620312743072247,1.875385380460368,1.066949189820556
2024-08-06,43.460397178934386,19.972568869605706,12.303195237930264,6.328588700600273,4.79238946571986,3.9531196347166433,3.7357545565015324,2.5265877673733113,1.8761143396777487,1.0512842489402754
2024-08-07,43.3775983212942,19.95647597886436,12.302341760259747,6.3702197317492635,4.812357626265283,3.95080521310332,3.744171877943502,2.560721346560659,1.8747746132684033,1.0505335306912607
2024-08-08,43.40354896034731,19.978073292352516,12.241251912075318,6.43300597856218,4.785801751069359,3.9549790492995327,3.7484275134449097,2.5600340114903415,1.8768035333585669,1.0180739979999651
2024-08-09,43.35701515059112,19.967238401072994,12.328121632511415,6.454242888686268,4.777915109763257,3.952834109325348,3.746801603197669,2.5225235789118807,1.875785669326366,1.0175218566136852
2024-08-12,46.7857704565023,18.78108436759715,11.619750873357654,6.025750235860842,4.4507274652053415,3.721078595357193,3.524797055201312,2.369610392791362,1.7643545994450098,0.9570759586818365
2024-08-13,46.84109048318627,18.802483603477153,11.584418894246056,6.045167978163708,4.379410927657304,3.7244560560421136,3.528717405148645,2.3697232860696458,1.7663649114967803,0.9581664545123248
2024-08-14,46.8339355760502,18.7987838638943,11.586246869732912,6.057102776003693,4.3669576640186705,3.733111383389298,3.5284062553053412,2.3714603479940237,1.766017346232603,0.9579779173789608
2024-08-15,46.81230113975492,18.802357492959647,11.602198999493513,6.064865529071755,4.363763545965837,3.7336294119362394,3.5177707132979594,2.378600075270369,1.7663530642750094,0.9581600279747468
2024-08-16,46.812855496367064,18.808755231050263,11.592862176593123,6.045363239463101,4.391702586362857,3.7348998261975326,3.5199261649821456,2.368195136964197,1.7669540880713615,0.9584860539483607
2024-08-19,46.779107234144746,18.81235696350033,11.555756727044477,6.053998503037425,4.459171100713274,3.7317803524980175,3.5179159289903845,2.3639511471560226,1.7672924462348132,0.9586695966805105
2024-08-20,46.74013637746011,18.807607931487443,11.510265446660677,6.066559104127524,4.538936706364092,3.7220207599977693,3.5186571855968247,2.3705425931344486,1.7668463071136176,0.9584275880574946
2024-08-21,46.69272811311324,18.803983223214075,11.417575580635338,6.094616330314122,4.599772777999927,3.740468288654866,3.5133794843416437,2.412727536710989,1.7665057905284949,0.9582428744872995
2024-08-22,46.67329022263743,18.792933395058732,11.417959012274588,6.1171795948172925,4.60434816921113,3.7484216742907583,3.511314909028762,2.411405508025919,1.765467734644853,0.957679780010535
2024-08-23,46.6879253279566,18.79507495899313,11.488005645836164,6.1374155767977046,4.5295906528567755,3.7406118440629084,3.512864390456795,2.3850537699056265,1.7656689199493703,0.9577889131849288
2024-08-26,46.77139653141333,18.80844385780531,11.33865074062381,6.157020784052191,4.482109468662755,3.743464227740874,3.560698723615796,2.4128206429021204,1.766924836681712,0.9584701865021003
2024-08-27,46.77645934335617,18.788952302860928,11.389101806751835,6.160310660811935,4.465879101187398,3.751649012206408,3.556721459437926,2.388355669893958,1.765093738224171,0.9574769052692669
2024-08-28,46.93923235919511,18.8558381911597,11.255430493842624,6.13228729233284,4.354594973168886,3.7537139032837072,3.5687980416346936,2.4185193563856027,1.7643876535199197,0.9571977354769126
2024-08-29,46.95131781383849,18.995932832137267,11.139785481557368,6.134914233833897,4.321142147005568,3.728276115873334,3.5747001640982554,2.377535744840455,1.8188474742083443,0.9575479926070172
2024-08-30,47.11864045861752,19.010754283635613,11.148639288471864,6.052919491231716,4.2208759999789125,3.730748672629168,3.552483182914946,2.374542928350228,1.8339567517132938,0.9564389424567386
2024-09-02,47.55548283011791,18.946930319411088,10.989024330488013,6.027826258764865,4.120023806342915,3.707054078874243,3.5183667444445432,2.3583391597318837,1.827269736324653,0.949682735499884
2024-09-03,47.415271585723325,18.941641685684356,10.993267493345883,6.062316531447377,4.1962513276988735,3.7330777364298795,3.5152010063948635,2.363092559991489,1.8304624215765355,0.949417651707418
2024-09-04,47.48038211542817,18.970566920275946,10.96560614110495,6.053601223265413,4.113104363607309,3.729125475104082,3.517266875094532,2.3567614317563765,1.8656069358901393,0.9479785184730829
2024-09-05,47.50064451708765,18.967801721093924,11.01885349875679,5.99590430291213,4.09664392925033,3.726616309481838,3.5044130215613136,2.356948872115083,1.8849535587184856,0.9472202690224535
2024-09-09,47.22964858057514,19.020349678963512,11.168087102542508,6.014218728867267,4.105982217382966,3.7261672652064237,3.519033774469118,2.357807826653798,1.910224526191314,0.9484802991479546
2024-09-10,47.354640134563844,19.003138391498407,10.98844255533255,6.038531865866072,4.136665442781227,3.731987434607684,3.5188818332953558,2.352641883987828,1.9274484274240828,0.9476220306429504
2024-09-11,47.37190003577509,19.061543309785588,10.925188119627286,6.042387431717368,4.116576408474786,3.667351456673936,3.536564085450772,2.353942546380563,1.9767062585456456,0.9478403475689607
2024-09-12,47.349618320008766,19.127671212337077,10.870957869344474,6.052902154432465,4.131095153149618,3.6306474163749116,3.5425226123808233,2.3549141521115287,1.9919356354474993,0.9477354744128367
2024-09-13,47.43316511923761,19.21795167621201,10.663238346749147,6.059932594751698,4.133259100693889,3.59491360075075,3.5505349190699373,2.3604401083627216,2.0371782589487255,0.9493862752235153
2024-09-16,47.39879095657214,19.457066788029042,10.621586552769347,6.022256060936487,4.128983500959007,3.548083963837576,3.480034832092429,2.359448085940873,2.035257919512854,0.9484913393502412
2024-09-17,47.41080442976393,19.487628111564405,10.603738992372136,6.000081477975037,4.1679855374109644,3.528473336438884,3.4633746004033834,2.354625851528341,2.0349430580802257,0.9483446044626969
2024-09-19,47.42487840329678,19.515997019428756,10.591991269976102,5.995686218005342,4.1649323488744265,3.5116738632811866,3.4602689729523983,2.353469599439205,2.033452394362304,0.9476499103834961
2024-09-20,47.431679459842805,19.580984194871252,10.559201221547454,5.992373496429394,4.162631150854248,3.4851083177603033,3.461293205364293,2.347273759785065,2.0323288763235787,0.9471263172216084
2024-09-23,47.46616742239394,19.612299078583703,10.53640159450101,5.954990468434583,4.1203358177744915,3.4896971645651766,3.452616798719208,2.3875956687477315,2.0326295473340683,0.9472664389460882
2024-09-24,47.40945892854012,19.669971636064027,10.529180524793112,5.939234263438677,4.103459543520284,3.489277204947399,3.4791935037478647,2.4002016672033823,2.032715999494737,0.9473067282503951
2024-09-25,47.416006017061584,19.738386349127794,10.518080895409211,5.8920372528872935,4.0527811161085765,3.487785490776495,3.480262326706601,2.4037430588735873,2.063964333683483,0.946953159365374
2024-09-26,47.40389575548345,19.769581287758744,10.628675806747363,5.845043898855636,4.027034032328448,3.4837980911541764,3.4361721508964638,2.39791537697049,2.0618846196223997,0.9459989801828275
2024-09-27,47.48620628524302,19.750955498227256,10.598002010538979,5.841616263631279,4.026642374726936,3.477113464422596,3.4283982653961806,2.3860160970594473,2.05994202769775,0.9451077130565579
2024-09-30,47.379607357484616,19.793491347816808,10.58376222174732,5.783698952387389,4.11697706795476,3.4720759350184234,3.394307094921304,2.4731801266361852,2.0584683231417205,0.9444315728914743
2024-10-02,47.53723170178117,19.97220744949406,10.456481132338798,5.726072160738186,4.002173409904071,3.5224483417111907,3.3896017685909023,2.3928140360803276,2.0570860200094114,0.9438839793518811
2024-10-03,47.620538669953746,20.133577059497874,10.301039356373591,5.629495040751661,3.898796559064262,3.544702895144397,3.416288234263367,2.4586717553941146,2.054289582186349,0.9426008473706378
2024-10-04,47.65680321318201,20.19941646017273,10.18866921021029,5.621585440785923,3.8933186394805768,3.593792607761702,3.381988648081566,2.464215854965095,2.0589334588755173,0.941276466484591
2024-10-07,47.72469809582125,20.263780047315205,10.171562989526018,5.618552506851595,3.8912181327208355,3.6300005510081883,3.374237169522208,2.3273592424088037,2.0578226318282855,0.9407686329976047
2024-10-08,47.83447049837809,20.294778564532166,10.019909001341267,5.616716992944979,3.8899469182954878,3.669271625329098,3.335817342403468,2.341477395852893,2.0571503657858377,0.940461295136711
2024-10-09,47.84938154133007,20.358504722487712,10.030817312262231,5.619614246222227,3.891953457252588,3.685278530205575,3.2435186811454226,2.3217735996746134,2.0582114991216547,0.9409464102979131
2024-10-10,47.7568198814332,20.391461626260618,10.006034559528448,5.6990343293007495,3.8124806978894026,3.7000625328619403,3.2398475109968974,2.337653097136644,2.0586888819673548,0.9979168826247395
2024-10-14,47.76007339861051,20.384436416608104,10.039166572565811,5.63645477669272,3.7690001866675207,3.701405066970094,3.2322246106558343,2.3278990071494374,2.0579701296705237,1.091369834409447
2024-10-15,47.70958520972797,20.368731853996618,10.081440857785159,5.524939663567509,3.7638402093550987,3.69782071049312,3.226726086609792,2.32958396043296,2.0563846298267485,1.2409468182050254
2024-10-16,47.67419139126022,20.366710596269193,10.030906858755456,5.540709226784162,3.754267065494299,3.694513394511709,3.2082161167998224,2.361013999244194,2.054284273370466,1.3151870775104733
