date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BNP PARIBAS,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,EMPEROR SECURITIES LTD
2024-03-21,81.88459263521543,2.784778016458869,2.829350379582868,7.382610831815463,3.1850690218366404,0.01620734998805579,0.0,0.8395900869558952,1.0778016781467832,0.0
2024-03-22,81.81315010172953,2.8938388868469054,2.8745674421969705,7.404533139025493,3.1888857810544255,0.02324954453716988,0.0,0.7501355999136122,1.0516395046958804,0.0
2024-03-25,81.70161794142429,3.011644627870245,2.9011660226115388,7.424385489651774,3.1830639632935642,0.021731582708215732,0.0,0.7056065202816183,1.050783852158757,0.0
2024-03-26,81.55478036256214,3.063105725464295,2.923822373493599,7.418380116890585,3.175585223739126,0.015471571102244295,0.0,0.7995831275595935,1.049271499188418,0.0
2024-03-27,81.24524873573652,3.0664393582319462,3.1471450288423366,7.446573060984471,3.1787395257257653,0.06292194504319956,0.0,0.8146662514247076,1.0382660940110375,0.0
2024-03-28,81.19544777047497,3.052762573923769,3.1786851353090033,7.459888372657721,3.1770197772019464,0.0949280981637278,0.0,0.8133662716097003,1.0279020006591595,0.0
2024-04-02,80.92353394157652,3.026556715364246,3.262352587945007,7.486180953529645,3.1728628233341514,0.11959062338478821,0.0,0.9984605882704103,1.0104617665952318,0.0
2024-04-03,80.8031371508898,3.0236015380180836,3.3333059733364494,7.567557867600469,3.172633050457789,0.11234229308854826,0.0,1.003052356358273,0.9843697702505957,0.0
2024-04-05,80.82930210650574,3.0429338469519602,3.337336878262093,7.555733590264286,3.1736603843692914,0.11758411992410349,0.0,1.0072195286557024,0.93622954506682,0.0
2024-04-08,80.78122609163468,3.1298321211403834,3.3363708996675805,7.595861801690701,3.171772740410253,0.13322850681366122,0.0,1.023300159304631,0.8284076793381149,0.0
2024-04-09,80.75922298873772,3.128979620856054,3.335462142574385,7.6239883040063985,3.1741258902112435,0.13480075509012124,0.0,1.0103139923033653,0.8331063062207109,0.0
2024-04-10,80.61006089760563,3.146211498293091,3.379995023628115,7.643681585208443,3.176399600303095,0.14623213129780377,0.0,1.0526349880552703,0.8447842756085563,0.0
2024-04-11,80.57414224284301,3.1457495941506965,3.3828146731468176,7.584683297083964,3.1758250146203535,0.15435445608205364,0.0,1.128149393759403,0.8446314607833297,0.00964986753037127
2024-04-12,80.21596959108066,3.278543137067967,3.400610275624595,7.831465591697821,3.171761206986136,0.2064173547978135,0.0,1.012176851385211,0.8449770509488929,0.038078940410899015
2024-04-15,80.0958364771224,3.3724278742370695,3.3741545020565895,7.930261826112337,3.1893513682486794,0.23815377514627709,0.0,0.8727229522335699,0.8186913720488794,0.10839985279418696
2024-04-16,79.91963235588133,3.3699446951615504,3.295832626683378,7.8932913109287375,3.1863341999274737,0.23966636470307603,0.0,1.1289330886945659,0.8172255923105455,0.14913976570934556
2024-04-17,79.76135644435686,3.44167849853478,3.2500139081896813,7.877108580803806,3.179652615972058,0.2740271090869963,0.0,1.2421323245661406,0.8162017483317945,0.15782877015787813
2024-04-18,79.9712184608964,3.5497274724141574,3.259456105050524,7.925951946837652,3.1891543222113397,0.25012381584524057,0.0,1.255103178360328,0.4409642909782483,0.1583004074061153
2024-04-19,79.94634734981007,3.558332165507257,3.2567703644802894,7.833470960795963,3.1881624927388654,0.24740311384592828,0.0,1.370435226224155,0.44082715074108425,0.15825117585639803
2024-04-22,79.8916751418138,3.5580303682580574,3.3067471359697023,7.893566646686953,3.187360638912531,0.3249857906342188,0.0,1.238706625143892,0.44071627843191585,0.15821137414893444
2024-04-23,79.83468738988925,3.5556264803248,3.399636801244691,7.896145792127453,3.1871392812810853,0.32830624195747304,0.0,1.1995719552620954,0.4406856713175711,0.15820038659558958
2024-04-24,79.86830596625195,3.562545967812883,3.352267100803404,7.925020372822435,3.191091074178485,0.3634041861779411,0.0,1.1380408834349938,0.4410082576516471,0.1583161908662587
2024-04-25,79.7760947439834,3.5346609805670934,3.456994510097769,7.925364065493333,3.191881443422772,0.39156638633586527,0.0,1.1306036021115307,0.4344788653773874,0.15835540261083908
2024-04-26,79.7364815798125,3.5584484413444186,3.4984806559739483,7.920049588338696,3.189411763956563,0.3747538581497284,0.0,1.1290114980428858,0.4349958436549263,0.15836677072633748
2024-04-29,79.66316855327092,3.6344376388583526,3.463029395250884,7.801434106283408,3.1890244667889456,0.4801827082349216,0.0,1.1760802084367419,0.4342953829689223,0.1583475399068992
2024-04-30,74.7947642225931,3.4428755183340987,3.2628343556441814,7.353296096111678,2.991683142147489,0.4532284172552504,0.0,1.1391031568467125,0.40776561670863065,0.14867457678925344
2024-05-02,79.58953371760114,3.7681909725202503,3.387991001894486,7.839566482955291,3.183467035282158,0.4383752572955177,0.0,1.2007643599307343,0.4339057103425791,0.15820546217784603
2024-05-03,79.6622578635101,3.77956781184477,3.3345254560476554,7.849426724620759,3.1863758966657634,0.38431938648703856,0.0,1.210874652600752,0.4343021873756229,0.15835002084753044
2024-05-06,79.68139491188342,3.7804757671800235,3.335326500063552,7.833640819766723,3.1898405341553677,0.38024363204013406,0.0,1.2062832554533551,0.4344065186134178,0.1583880608440124
2024-05-07,79.63147812107567,3.778107470060818,3.333237068831038,7.8268991033768165,3.1878422433017803,0.4010458651726646,0.0,1.2489669077222958,0.43413438257288883,0.15828883788602657
2024-05-08,79.69947056521333,3.8831553021223346,3.1821268340402025,7.689503794535385,3.1928237850790637,0.4018288047746089,0.0,1.2868523942258874,0.5057291546151511,0.1585093653940333
2024-05-09,79.70383661712711,3.952208993875698,3.1866827545770944,7.673663031105524,3.195496201180123,0.42590196690877385,0.0,1.2684652993492818,0.43510309702188615,0.1586420388545065
2024-05-10,79.57144445154158,4.116249465797697,3.3375874432059423,7.506364216757723,3.202599128203085,0.3984528832607233,0.0,1.2722375027441346,0.4360702411995165,0.15899466728959627
2024-05-13,79.55555575578377,4.206221772379391,3.340475998316556,7.434574736964043,3.2087957946879393,0.4177198934423818,0.0,1.2404041783268465,0.43699807065704616,0.15925379944202875
2024-05-14,79.29312895548401,4.4187694690676524,3.3938651911520603,7.279885365382421,3.2077608643138933,0.45170132209447833,0.0,1.3583992130160116,0.4371578147205275,0.15933180476894754
2024-05-16,79.20257140203533,4.554128166441025,3.412971807862969,7.077140516384212,3.219832957030756,0.47867595882643027,0.0,1.4564806879315424,0.4386182758499681,0.15958022763776814
2024-05-17,79.26138354686262,4.641928277167761,3.338690657657855,6.84656273437112,3.225991778502212,0.4882016165274118,0.0,1.597290596754639,0.4399031099479356,0.16004768220844942
2024-05-20,79.28576715809137,4.693297390603993,3.308620085141132,6.844066491427508,3.232370252060537,0.48668695392884587,0.0,1.5484609637559419,0.4404749669831668,0.16025573800749615
2024-05-21,79.4179405105532,4.714752673663751,3.292001213783471,6.806681751452151,3.236606304680714,0.47596816671336556,0.0,1.4548055160279916,0.44064241716933894,0.16060144595601508
2024-05-22,79.33498623336327,4.7101344470463875,3.3227849591104426,6.709952503521229,3.2336087638751647,0.61388312525153,0.0,1.473352784291028,0.4406814948851403,0.16061568865580478
2024-05-23,74.50463697981827,4.181075039084827,3.0256248456029313,5.864158998016249,2.8655416974167593,0.47165412884069824,0.0,1.357928461018517,0.39038853213015723,0.14228535497674308
2024-05-24,80.22982866342777,4.554183545681818,3.295637417667321,6.295346167271439,3.0857055701763607,0.4971257205657263,0.0,1.4686472585283221,0.4202304748647941,0.1532951818164453
2024-05-27,80.2909691854478,4.571142043656674,3.3061827720088117,6.223401419159946,3.0884794586072633,0.4931275514247858,0.0,1.4526563433495125,0.4206082401525151,0.15343298619268375
2024-05-28,80.2632258482464,4.673635892946517,3.3133303083293284,6.119367162693682,3.090577066868437,0.46656165671450384,0.0,1.4994539565782574,0.42046673929471373,0.1533813683281516
2024-05-29,80.25427816790939,4.778337195527233,3.2761618796559047,6.064270459551486,3.090232531804477,0.43812627794410414,0.0,1.5248093521134276,0.4204198659983093,0.15336426949566698
2024-05-30,80.43769375219286,4.8019363409076385,3.291717512211169,6.0013249333256935,3.0972950438391234,0.47679661095704157,0.0,1.318140327243034,0.4213807064310788,0.15371477289236943
2024-05-31,74.45677207001525,4.4965857819201,3.055449485449795,5.573804247746446,2.866996557897094,0.43005045359155103,0.0,1.0932369646683253,0.3900480947777589,0.14228535497674308
2024-06-03,80.52249606068239,4.889706318311065,3.3066210886368137,5.958810424707232,3.100560400633165,0.6430472797883473,0.0,0.9706019578135925,0.4542796410734345,0.15387682835395908
2024-06-04,80.40812178914003,4.9083183109339235,3.322768254238791,6.140822014823372,3.0961563600911495,0.5926427366496567,0.0,0.956287529256279,0.42122474338559707,0.15365826148120626
2024-06-05,80.31569971172861,4.911674190545442,3.33239305337263,6.2317717006672275,3.091289815173574,0.43630165439402885,0.0,1.1046075022372017,0.4207405825200706,0.15552178936120478
2024-06-06,79.94544746172367,4.90215326554978,3.318592958450094,6.109611230581372,3.0770390894301207,0.4325360741749812,0.0,1.6394519879505913,0.41932168726403296,0.1558462448753571
2024-06-07,79.82550195924514,4.899425658621908,3.3290036026901353,6.182498692528103,3.072422478835697,0.36648103225991613,0.0,1.7378314907238517,0.41869256137787025,0.16814252371737645
2024-06-11,79.75877949314,4.899226603866965,3.3262210416715043,6.177331026189243,3.0698543821789483,0.4216558813446787,0.0,1.7563791531463775,0.41834259552047703,0.1722098229418082
2024-06-12,79.00321836401267,4.924447851262289,3.9885270764185305,6.214804684205861,3.068025865014535,0.41756333548042535,0.0,1.7906162735881617,0.41809341542224343,0.17470313459528736
2024-06-13,78.48069236747679,4.952302520584488,4.532647572667923,6.222848926344046,3.0707143997252975,0.4176564425553875,0.0,1.7298217484430796,0.41845979390442045,0.1748562282985688
2024-06-14,77.85253711561762,4.966859795249552,5.104807917060414,6.23587236524348,3.070397856983462,0.43408403073209817,0.0,1.7421860585346771,0.41841665722895416,0.17483820334973682
2024-06-17,77.84537306830218,4.981217255236241,5.120764904828062,6.235363050433066,3.0701521984285285,0.43030863352577625,0.0,1.723613494220309,0.41838318025425486,0.17482421477158422
2024-06-18,77.52405722084062,4.994216823380701,5.361913133931404,6.277999110254942,3.0703187474471165,0.3678282801181466,0.0,1.810946674028144,0.41788631139738647,0.17483369860154238
2024-06-19,77.50385058506184,5.031041228826301,5.383889893015953,6.288405211094298,3.069518469251179,0.3660702303581828,0.0,1.764658864789493,0.41777738938280085,0.17478812821995834
2024-06-20,77.52755398155985,5.024266479150582,5.394161647202052,6.302065414289992,3.0704572356838837,0.37200158048479026,0.0,1.71690279330085,0.4177492837665149,0.17484158456148288
2024-06-21,77.51726318480586,5.0365356120229015,5.388977771492744,6.305748716585045,3.070049671537571,0.3805762289037015,0.0,1.7083366052250641,0.4176938328622545,0.1748183765648615
2024-06-24,77.47742737402194,5.050564452933972,5.427509450043273,6.34177944054539,3.0686303429090813,0.37002767474190446,0.0,1.6718229823920367,0.4175007269264056,0.1747375554859894
2024-06-25,77.44903368040244,5.04035620109028,5.435850267991483,6.435902099048812,3.06750576052759,0.37077451976916204,0.0,1.608556230455156,0.4173477225207605,0.17467351819432328
2024-06-26,77.41569164660149,5.0754927596566946,5.439425188082993,6.497937755153849,3.066185190394021,0.3659451086228559,0.0,1.5475559776355376,0.41716805311483274,0.17459832073773782
2024-06-27,77.38138380566888,5.053327869885565,5.463050148041217,6.521222242216784,3.0648263677633043,0.3806159186969516,0.0,1.5377940302561648,0.4232586724086426,0.17452094506250243
2024-06-28,72.34081114415325,4.727018030004788,5.108596710704498,6.108846312616601,2.8651855854216968,0.35120705409525077,0.0,1.4309903561927892,0.40073034256456364,0.16315276500057552
2024-07-02,77.38218646910504,5.06074499184652,5.4681894988097,6.538819957414062,3.064858158666266,0.37324478925231097,0.0,1.5044717268027739,0.4329616527658644,0.17452275533746212
2024-07-03,77.3928996067393,5.070989942917867,5.475586065653512,6.367564383679271,3.063466975980057,0.36743500628833153,0.0,1.6472275260768297,0.44028357561284004,0.17454691705198006
2024-07-04,77.4649621511593,5.1993841525909055,5.375131986753255,6.413263799632974,3.066319449865355,0.3828857371743942,0.0,1.4826497454748215,0.4406935351166991,0.1747094422322918
2024-07-05,77.45662675327239,5.232620707989769,5.373255760651081,6.460971592498073,3.0659895072441588,0.38403856006526216,0.0,1.4111603596249587,0.44064611553680927,0.17469064311750274
2024-07-08,77.36820765669584,5.342076182196222,5.377026282631092,6.486783235795415,3.062489586918333,0.3932451515680591,0.0,1.3555375711764759,0.44014310458630873,0.17449122843224896
2024-07-09,77.36884154350243,5.347979585033125,5.385937571868029,6.486836382771866,3.0625146782549844,0.38764801475839716,0.0,1.3456028550213879,0.4401467107304273,0.17449265805936473
2024-07-10,77.38172573825682,5.352863694686139,5.390828002645739,6.494135621712557,3.0619874011294934,0.3710642870009157,0.0,1.3326535301897493,0.4402200081435515,0.1745217162350437
2024-07-11,77.4523381024578,5.409036491119541,5.405454622773822,6.490042800523529,3.0207089715565183,0.3412113741699825,0.0,1.2630498365172993,0.4406217176589058,0.17753608322260342
2024-07-12,77.44561698178161,5.409034268103582,5.408411388534865,6.489479610800346,3.023145986765657,0.34279087025068733,0.0,1.2487790652087118,0.45522115147032743,0.1775206770842098
2024-07-15,77.43439372709592,5.409080788057031,5.420498591933072,6.520405221803893,2.990530431569061,0.3601273950809309,0.0,1.2323137115104081,0.4551551817857878,0.17749495116389902
2024-07-16,77.42118224605893,5.4225834074468855,5.438358044587812,6.554881672397141,2.9609616596562156,0.36852406325158327,0.0,1.2009667133518092,0.45507752541419877,0.17746466783541162
2024-07-17,77.3825528904995,5.510121797232953,5.374237165981832,6.613329701444869,2.922245672982121,0.4240497748516135,0.0,1.141236411147892,0.45485046414974445,0.17737612170947845
2024-07-18,77.32059555633681,5.558102935908832,5.3296160466720615,6.635759872043197,2.9199059394775593,0.43868705390901735,0.0,1.180226250215583,0.43987224219589527,0.1772341032410417
2024-07-19,77.22318870824122,5.593438633037508,5.276889445662127,6.648983181487028,2.9162275038388574,0.5632324081774448,0.0,1.1617111916182579,0.43931810046472075,0.17701082747282573
2024-07-22,76.92338864230848,5.515526769824168,5.256815671198465,7.06455045043778,2.9049059667131516,0.4512951661218094,0.0,1.269581151165194,0.4376125558260193,0.17632362640492294
2024-07-23,76.95694733629162,5.589008991357802,5.266691145079771,7.035560034891616,2.9061732646326437,0.449789938150821,0.0,1.18162527079612,0.4378034692283451,0.17640054957127005
2024-07-24,76.95800717286491,5.602135656191255,5.262946770395951,7.039886472407064,2.9062132879030673,0.45299408131384034,0.0,1.1636040814223128,0.43780949857520296,0.1764029789263895
2024-07-25,76.91210768069735,5.6074031082544025,5.2574881226982155,7.058949236330905,2.904479956714465,0.4729311349936394,0.0,1.1727946129917837,0.437548379110329,0.17629776820892143
2024-07-26,76.88301744846994,5.623472171155715,5.260807143431292,7.056330881019349,2.9033814041069688,0.5058342357919495,0.0,1.1535427418641695,0.437382886519593,0.17623108764102358
2024-07-29,76.85776959960882,5.628064541438353,5.25526759585743,7.049583544292602,2.9024279538222393,0.4951193657751912,0.0,1.1983549316113868,0.4372392530179463,0.17617321457603397
2024-07-30,76.85905238441883,5.639645985452579,5.250255472166597,7.042489315083619,2.9026824504085886,0.49579730494475416,0.0,1.1966543818484328,0.4372465507039842,0.17617615497262323
2024-07-31,72.34081114415325,5.35916832720464,4.795382190079323,6.644489203844568,2.7320451715460417,0.44370085356290245,0.0,1.2260927865532254,0.41154254660472067,0.1658194520956815
2024-08-01,76.99007368295602,5.585738652737671,5.003675870950654,7.097581710778288,2.9334312960131466,0.4728362239217813,0.0,1.3021941578977807,0.4379919230326412,0.17647648171202085
2024-08-02,76.92341719686823,5.530892694474308,5.01862596865637,7.134486554895732,2.8929459057061315,0.46764342705284706,0.0,1.418051842217559,0.4376127182712013,0.1763236918576235
2024-08-05,76.8740372150503,5.54460259577547,5.016434798118177,7.157935469724931,2.891088816910161,0.4723260709204923,0.0,1.4300327318222932,0.43733179850893655,0.17621050316924636
2024-08-06,76.86924491865447,5.5408566059108235,5.016894880505995,7.159343978693418,2.890908587602333,0.4504669485587619,0.0,1.458780026375007,0.43730453542145353,0.17619951827772987
2024-08-07,76.90477320274633,5.54161349588032,5.010141876377175,7.1428450668016685,2.9069348196216453,0.45969537475573613,0.0,1.4202085539787597,0.4375066537040716,0.17628095613429842
2024-08-08,76.90041306058973,5.536969850006503,5.008827000348903,7.123627556610579,2.906770009967762,0.4617309608471372,0.0,1.4479087506873922,0.4374818491162006,0.17627096182580185
2024-08-09,76.8899823888183,5.527274424364386,5.017594097875021,7.140175597086252,2.9107951669132723,0.46894094411359344,0.0,1.43155959237262,0.4374283732296989,0.17624941522685794
2024-08-12,76.80255374781335,5.523972926453083,5.019949713401725,7.256988613111277,2.9075925972389784,0.4658510863082431,0.0,1.410088719307748,0.43694709757736,0.1760554987882388
2024-08-13,76.8199397637502,5.523419344372673,5.021112394252232,7.260559320771817,2.908981970337613,0.48492372015995167,0.0,1.3677679709208517,0.43715588973877806,0.176139625695879
2024-08-14,76.80419059304135,5.562081989009459,5.013129642419445,7.259510105038582,2.908623493442512,0.4732772572503371,0.0,1.3659669814123911,0.43710201856060404,0.1761179198253141
2024-08-15,76.80402827306327,5.563004628303263,5.020850234246437,7.259504497455989,2.9086212466867067,0.46730330602021153,0.0,1.3634683495177509,0.4371016809227146,0.17611778378365742
2024-08-16,76.82249923066438,5.5732020169037915,5.024066565539072,7.263928827677556,2.9093207545241633,0.4606680355099282,0.0,1.3329476284765769,0.4372068015367922,0.17616013916774614
2024-08-19,76.79889880801764,5.572777213998208,5.022832094195754,7.261697296653106,2.9084269903260536,0.46588178581557244,0.0,1.3563073010116786,0.4370724884722131,0.17610602150977483
2024-08-20,76.79627699452234,5.577942054714108,5.025338165311628,7.270460357246365,2.908327700450135,0.4643726355291161,0.0,1.3441245153529497,0.43705756739174867,0.17610000948159524
2024-08-21,76.79756257029476,5.59260769217203,5.028202862883123,7.271302954629158,2.9083763860866823,0.45979761290381543,0.0,1.3289820798505907,0.4370648837701172,0.17610295740973148
2024-08-22,76.78089507096871,5.622142587273893,5.0312378327994525,7.27437067098934,2.9082853208631354,0.46040110178094446,0.0,1.309518773264429,0.4370511986736711,0.17609744338642264
2024-08-23,76.75381647012122,5.644627521459763,5.029047480470585,7.28286429552669,2.9078524609141683,0.448851908987482,0.0,1.3198824795561992,0.43698614936155694,0.17607123360232385
2024-08-26,76.73506449866953,5.67523883213101,5.023739719597788,7.275933440552708,2.9075515861331707,0.48288356472310623,0.0,1.2865944081258742,0.4369409345118508,0.17605301555496344
2024-08-27,76.7439126078226,5.730452618646333,4.988880380680888,7.287066495192759,2.924175227156437,0.47045561067716984,0.0,1.2419883143578054,0.436994248531706,0.17607449693431132
2024-08-28,76.74640186015662,5.709117576302685,4.98497484931061,7.304601965386688,2.9242700752005617,0.47422930748385267,0.0,1.2433157353007032,0.4370084228019009,0.17608020805637384
2024-08-29,76.71891049593627,5.704050708064427,4.9754303404070495,7.32657308601892,2.9244703301677473,0.4612896525929231,0.0,1.2761447714452654,0.43703834928102814,0.1760922660863709
2024-08-30,76.59970892843488,5.861502033126516,4.972310497369661,7.34573671659136,2.9223643587500208,0.45380565590646116,0.0,1.2318827224589541,0.436723628949438,0.17596545841270944
2024-09-02,76.42554829505393,5.883072101123155,4.967876202909678,7.52196699943158,2.9165290145726885,0.45685338643355766,0.0,1.2166883237696997,0.4358515841348811,0.17561409257084043
2024-09-03,76.29765522978991,5.978889796652903,4.908066085240761,7.66281437618286,2.870589986693949,0.4759843998898197,0.0,1.194628942949442,0.43578422891433394,0.17558695368602992
2024-09-04,76.24993743670238,6.027583306505093,4.90687196184966,7.701345732874616,2.8724580136304554,0.4624204682605477,0.0,1.1681606430536369,0.43567820341830715,0.17554423370530284
2024-09-05,76.22774921740579,6.064575549951112,4.905583518150928,7.705677676694048,2.8723046846287525,0.4436920830866457,0.0,1.1692274594155057,0.4356549473415684,0.1755348633256555
2024-09-09,76.20533364938905,6.077910067737462,4.89234191799809,7.74771865252471,2.871897703678183,0.4266808447615474,0.0,1.166959348885151,0.4356321409085623,0.17552567411725764
2024-09-10,76.1642428624766,6.097332887712504,4.908751870339997,7.7656610555727115,2.870869253209883,0.4209871157397017,0.0,1.1612160006225545,0.4354761374134691,0.17546281691259005
2024-09-11,76.14982223867308,6.164678351034074,4.829030537908644,7.769544039411621,2.8711476577565107,0.423860247327741,0.0,1.1809187273313857,0.4355183680153915,0.1754798325415456
2024-09-12,76.14465279290143,6.169702497173387,4.8379924381587145,7.763121083038397,2.8709546837834816,0.42660230704248003,0.0,1.1760170634150366,0.4354890961980483,0.17546803828903454
2024-09-13,76.13480915298004,6.174855683755665,4.833365618869561,7.772633962800998,2.870583539611157,0.4234178693176398,0.0,1.17945601998181,0.43543279811675933,0.17544535456636626
2024-09-16,76.11856490204126,6.196720773530879,4.80622833112734,7.786772551230922,2.8876657258014857,0.42368655022989693,0.0,1.1696133513452307,0.43533989344255997,0.17540792125041885
2024-09-17,76.1396685461552,6.183971325679425,4.80805284012599,7.7740955843177755,2.8884663224742657,0.42785695981506267,0.0,1.1669712787371027,0.4354605901240021,0.17545655257116954
2024-09-19,76.14775523879376,6.1846281170255315,4.808563497004992,7.775793505724877,2.888773102629639,0.4254395922818624,0.0,1.1580649191492942,0.43550683981244676,0.17547518757758812
2024-09-20,76.27408573974877,6.19488852674863,4.8165409906756285,7.79424111880618,2.8961353121782243,0.42774940025659003,0.0004111492493154776,0.983952104730568,0.4362293535237217,0.17576630408236668
2024-09-23,76.35115240988813,6.21056232986431,4.804481984538503,7.740330205743648,2.8991129875899255,0.4389851671269469,0.0004115646709264708,0.9423493379035669,0.4366701158529855,0.17594389682106626
2024-09-24,76.33430531002283,6.2256509058669,4.792260633466885,7.753486772895089,2.8984732900283157,0.4240238106754465,0.0004114738580062557,0.9589089655442284,0.4365737633446372,0.17590507429767432
2024-09-25,76.27526175912178,6.329894469106242,4.746616014765091,7.691839133073508,2.8962313602099985,0.3778519858794369,0.0005139444856902026,1.0697862397983562,0.43623607945384396,0.17576901410604928
2024-09-26,76.23940281712905,6.336576238506406,4.730360421483134,7.766592485746582,2.9051438254756974,0.31587589310646763,0.0005137028673060134,1.0938172412973481,0.4360309937693442,0.17568638061865657
2024-09-27,76.30883266239125,6.564104698779771,4.720343257266744,7.5589941710908795,2.8774474843703457,0.35527410586146224,0.0005146662405641927,1.001624394735131,0.43684870499088685,0.1760158542729539
2024-09-30,71.76931783111243,6.316793358374011,4.539511785339365,7.187427129119274,2.599814866149312,0.34099136297355953,0.00048479588008826,0.9265380076576417,0.31453556700126306,0.16580019099018492
2024-10-02,76.29613024275218,6.8734416729118415,4.87717039442185,7.69246186846035,2.779258061117486,0.29431573413660783,0.0005153741281950574,0.8671746925905419,0.14327400763822595,0.17625795184270965
2024-10-03,76.57474984676415,6.981510124350921,4.879256346582042,7.499478566975476,2.728474628436911,0.3499248408665239,0.0005172561808635065,0.7688407938804414,0.04034598210735351,0.17690161385531925
2024-10-04,76.49052345744303,6.973830995252104,4.873889536432912,7.604022536223276,2.7773489130174136,0.3202437837862108,0.0005166872384829523,0.7426154504437235,0.04030160460167028,0.17670703556116968
2024-10-07,76.28697661385517,6.955273123993861,4.860919762057021,7.816038931349277,2.7699581856536324,0.3062433985596228,0.0005153122961794937,0.7876435078398402,0.04019435910200051,0.17623680529338684
2024-10-08,76.32998416826108,6.959194229542483,4.8636601547217815,7.804925657783247,2.76223892703138,0.3169343436694114,0.0005156028086968024,0.7459937365292644,0.040217019078350597,0.17633616057430646
2024-10-09,76.15857452819044,6.94356638694477,4.852738126561668,7.860758457096871,2.756035933732864,0.3123642862067565,0.0005144449505782511,0.895934175904306,0.043573487313977866,0.17594017309776186
2024-10-10,76.25177935390204,6.832525243970802,4.854605488986614,7.8714949996201975,2.7581138388506137,0.30562207663403435,0.0005152656252523191,0.9051192041776006,0.04400368439654805,0.17622084383629313
2024-10-14,76.21864053416539,6.6602101383495205,4.940258794750215,7.909071387606116,2.756915169939629,0.3183652964001331,0.0005150416921871971,0.9758948178559947,0.04398456051278663,0.1761442587280214
2024-10-15,76.2203894191857,6.634970823042736,4.981421916878357,7.892359111129717,2.758008536126039,0.33959280611164966,0.0005150535101452974,0.9525863164786261,0.04400771706734465,0.1761483004696917
2024-10-16,76.14677080430211,6.799467615451898,5.09671058404846,7.848567959300912,2.642696393481066,0.3293772757052606,0.0005146238497976838,0.9153562953966423,0.04453709183304096,0.1760013566308079
2024-10-17,76.1670027214017,6.7885632016304776,5.118490791267714,7.861325750999443,2.6418756920014816,0.41409478825751367,0.0005147647581936561,0.7875334559128925,0.04454928646835358,0.17604954730223038
