date,UBS SECURITIES HONG KONG LTD,LUK FOOK SECURITIES (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-19,0.0,0.0,36.303213629366404,22.02419400757581,15.227173847479788,0.0,7.786650599730711,7.525912073738045,4.578262361552354,6.554593480556885
2024-03-20,0.0,0.0,36.30784047422437,22.01675412160276,15.238920286938443,0.0,7.784020229123094,7.523369781945092,4.576715800987506,6.552379305178739
2024-03-21,0.0,0.0,36.32473073129915,22.01675412160276,15.255810544013224,0.0,7.784020229123094,7.523369781945092,4.542935286837946,6.552379305178739
2024-03-22,0.0,0.0,36.28501719151153,22.01765362988993,15.289746860708012,0.0,7.775510021590831,7.515144541477864,4.571712113929132,6.5452156408927005
2024-03-25,0.0,0.0,36.303998661434214,22.11189272891524,15.095182061219802,0.0,7.6782959971116584,7.519077972334822,4.574104950606963,6.717447628377298
2024-03-26,0.0,0.0,36.303998661434214,22.078131485323887,15.162704548402516,0.0,7.6782959971116584,7.519077972334822,4.574104950606963,6.683686384785942
2024-03-27,0.0,0.0,36.56136293684112,21.842828064123225,15.269993757305276,0.0,7.689821215755583,7.36130460451736,4.580970739536673,6.693718681920756
2024-03-28,0.0,0.0,36.57867807137078,21.853172632160575,15.196038451399188,0.0,7.727290978980034,7.364790852548135,4.58314024631268,6.696888767228608
2024-04-02,0.0,86.79214793099352,4.831257688464763,2.8863347136403767,2.007070279010147,0.0,1.0206091614453647,0.9727306809962782,0.6053343838480776,0.8845151616014658
2024-04-03,0.0,86.79220222056296,4.831257582914345,2.8862739678332994,2.0070715344576024,0.0,1.0206097998491057,0.9727312894514334,0.6053378900545427,0.8845157148767151
2024-04-05,0.0,86.7379465547698,4.828237460252714,2.913493191201914,2.0370729426560437,0.0,1.019971794788869,0.9631929080937941,0.6183549396361089,0.8817302086007448
2024-04-08,0.0,86.73291197028102,4.827957211867883,2.916895996640828,2.0458844913994914,0.0,1.0132152510578372,0.9631370008897685,0.6183190480764016,0.8816790297867673
2024-04-09,0.0,86.7436174083738,4.8072212772523,2.9053446001865173,2.0679319680763375,0.0,1.013079552275939,0.963008009031735,0.6182362372999542,0.88156094750342
2024-04-10,0.0,86.74379167085438,4.807230934657991,2.905350436841387,2.067936122421812,0.0,1.0130815874891463,0.9628090499335495,0.6182374792977346,0.8815627185040085
2024-04-11,0.0,86.72350447812572,4.8052139919995245,2.9046709483947653,2.120743818304544,0.0,1.0128446531677457,0.9625838730951767,0.6136296282714759,0.8568086086410595
2024-04-12,0.0,86.72543986941422,4.8008578685855205,2.90250409114964,2.1230228267365843,0.0,1.0150989368333494,0.9626053548889957,0.6136433225224643,0.8568277298692324
2024-04-15,0.0,86.75254442055437,4.809055427558212,2.903411219100695,2.125918718851662,0.0,1.0131838109381124,0.9629062007089613,0.613835106234858,0.8191450960531175
2024-04-16,0.0,86.75448110823167,4.809162786235103,2.9034760356518143,2.1259661784462276,0.0,1.010974002010801,0.9629276968919926,0.6138488096587067,0.8191633828736831
2024-04-17,0.0,86.77417825926929,4.863845106665199,2.886271779634457,2.1018865897360928,0.0,1.0134364727510974,0.9627711916112835,0.6273857871145279,0.7702248132180534
2024-04-18,0.0,86.7935586914078,4.85599768155351,2.877982676751427,2.1135231975103905,0.0,0.9957953522587872,0.9607527870218705,0.6275259095324609,0.7748637039637679
2024-04-19,0.0,86.79162025863855,4.855889228516496,2.8779184003694693,2.1112426112257334,0.0,0.9957731123325603,0.9651980961551607,0.627511894474144,0.7748463982878848
2024-04-22,0.0,86.80325215420699,4.856540019413471,2.8604346414729793,2.1092918794377713,0.0,1.002607614390557,0.9653274529228287,0.6275959942156021,0.7749502439397993
2024-04-23,0.0,86.8092631885872,4.856876329727901,2.8628665607914203,2.1005025968424613,0.0,1.0026770439187185,0.9651709171175492,0.6276394545814811,0.7750039084332792
2024-04-24,0.09952356830183415,86.76162978369437,4.809559067136873,2.8657608905347782,2.101582634422869,0.0,0.99542902717219,0.964641314913854,0.6272950604100683,0.7745786534131587
2024-04-25,0.09955913259975635,86.79263366048953,4.7666095555621375,2.866784957254087,2.1336013555507947,0.0,0.9957847392420729,0.9426519322342706,0.6275192214685414,0.7748554455988108
2024-04-26,0.09967934998434257,86.90190774422719,4.73211531350635,2.8456494249900057,2.0936916570562927,0.0,0.9902788282569557,0.9437901819046841,0.6238047369877888,0.7690827630863941
2024-04-29,0.0997310984050255,86.94254823637138,4.734114240938263,2.8471267406384695,2.0545077887318346,0.0,0.9907929303794727,0.9353310815091852,0.6263658515020295,0.7694820315243448
2024-04-30,0.09976457840484457,86.9717350852658,4.735703495909529,2.848082528795683,2.019389203693482,0.0,0.9911255422493943,0.9356450746862434,0.6288141422688382,0.7697403487261828
2024-05-02,0.0997534159075562,86.96200395852145,4.726222555122483,2.8477638614488847,2.0415409339618655,0.0,0.9910146468158177,0.9355403868724315,0.6265060176257321,0.7696542237237742
2024-05-03,0.09974895160802368,86.95811211752445,4.719298038335362,2.854349416971258,2.0436872356643385,0.0,0.9909702955905061,0.9354985183060892,0.6287156468810317,0.7696197791189461
2024-05-06,0.09975118370784072,86.96005799447875,4.717165925325753,2.8544132892497003,2.0392575324706246,0.0,0.9954679058490177,0.9355194521208101,0.6287297157615338,0.7696370010359738
2024-05-07,0.0997601131061602,86.96784237323851,4.722064026293566,2.84347921753081,2.039440080106718,0.0,0.9955570168662023,0.9356031967493258,0.6265480796963736,0.7697058964123312
2024-05-08,0.09976114008946213,86.96873766614809,4.7221126377150515,2.842479036983585,2.041699016102701,0.0,0.9955672656560305,0.9356128283428593,0.6243165887907984,0.7697138201714209
2024-05-09,0.1342584704395152,81.5586007731128,9.242801113705292,2.758648072690522,1.9353016721449814,1.09019543805427,0.9613625764179194,0.8891634344702007,0.682069831800094,0.7475986171644007
2024-05-10,0.13428971937085285,81.57758370288408,9.204914653727183,2.7718620570028456,1.9378474347645085,1.0904491832539347,0.9615863355077013,0.8914657062928214,0.6822285849370218,0.747772622259047
2024-05-13,0.1335408626408734,81.56055802642719,9.18351039288373,2.7897043593925033,1.9496010675693887,1.090226881957905,0.9613903044666308,0.9017584205614835,0.682089504362751,0.7476201797375461
2024-05-14,0.18641090688694073,81.541252999626,8.704288303129177,2.821113757074135,2.2825384566686644,1.08871002006468,0.991209322736061,0.89859966388566,0.6150303068450519,0.8708462630836378
2024-05-16,0.12059276120173518,81.45872973677119,8.628947715546504,2.9287465470474174,2.3505229007103465,1.08760819859575,0.9860264597200997,0.8941771906110243,0.674683560668181,0.8699649291277456
2024-05-17,0.12009098398776567,81.48290157122243,8.593399817112596,2.946085424319707,2.355246211476206,1.0878751126009751,0.9758165886315803,0.8942080825135365,0.6746605858161346,0.869715622319073
2024-05-20,0.11996148579865064,81.43289906339174,8.083519956380982,3.398150561385549,2.46595992686663,1.0870123267083387,0.9749741657501741,0.8924027358300335,0.6677390677479573,0.8773807101399467
2024-05-21,0.12147295987306383,81.54955099060382,8.089888785482794,3.2984358921505295,2.4414275269914194,1.0885703783312835,0.9762172612963865,0.8936818469281484,0.6600243616102692,0.8807299967322935
2024-05-22,0.12145033469403092,81.56782290228371,8.065730091604975,3.299912853127635,2.4430641117046616,1.0883676245684264,0.9755552675857861,0.8976980274584798,0.6598328322940977,0.8805659546781889
2024-05-23,0.12297246371071902,81.5992399569165,7.975291528411351,3.3052304762949625,2.4314520693740365,1.0887866970618627,0.9884836384390981,0.8980436832297721,0.6865811226970776,0.9039183638646219
2024-05-24,0.12110939428433412,81.59231051533928,7.962650847857805,3.3133175750179453,2.445837743083808,1.0886942368402808,0.9840785742601088,0.9016366926361843,0.6865228179410497,0.9038416027391962
2024-05-27,0.12109403030141895,81.58195968440519,7.94879318804518,3.312880094541579,2.4727192990921942,1.0885561246834696,0.9797703743165798,0.9057056700378562,0.6806112341513796,0.9079103004251502
2024-05-28,0.12109119402729333,81.60932207337694,7.9090885771128345,3.3128024999973227,2.497760951175918,1.0885306284342902,0.9734725339774529,0.9009573711609039,0.6790851354600276,0.9078890352770081
2024-05-29,0.12109402219614195,81.61122811571387,7.907164049711309,3.3044960028484995,2.4873608903941804,1.0885560518223312,0.9734952701038715,0.9070442843239582,0.6791009959645101,0.9204603169213281
2024-05-30,0.12109153088804767,81.60954910043714,7.907001372962756,3.30439371550073,2.4894013535925286,1.0885336565921306,0.9734752420578773,0.9070256233964704,0.6790870245910484,0.9204413799812841
2024-05-31,0.1210947076024615,81.61169004480404,7.89831033170042,3.304480402943428,2.495741734681498,1.0885622131768191,0.973500780200886,0.9070494183006264,0.679104839755523,0.9204655268343088
2024-06-03,0.12237592663673189,81.6191225984694,7.884571397166902,3.3004946647975175,2.4917852635389606,1.0886613508991612,0.9735894390289064,0.9071320252589549,0.6833504510632852,0.9289168831401817
2024-06-04,0.12561106849613562,81.68567466247548,7.787483021789704,3.303185881330975,2.4917234725022657,1.0895490431163688,0.9953191777920435,0.9078716988389319,0.6839076536098192,0.9296743200482849
2024-06-05,0.12560691095513005,81.68297098718598,7.800007871628807,3.3150368207998584,2.476986372033275,1.0895129806508665,0.9952862341960304,0.9077386485250746,0.6836103476747711,0.9232428263501936
2024-06-06,0.1172068766173269,81.66488234451897,7.797401900420822,3.31430270797616,2.5078336653287847,1.089271708684998,0.9950658286840344,0.9075376303709871,0.683458962592261,0.9230383748056563
2024-06-07,0.11662884046686103,81.68075961305226,7.786357099853254,3.314947073982507,2.485293159949939,1.0894834846519494,0.9952592891644361,0.9077140736382494,0.7003395335162913,0.9232178317242554
2024-06-11,0.11662768463433615,81.67995012820923,7.735106609502389,3.314914221699735,2.531324229095736,1.089472687490271,0.9952494257974293,0.9139854005024333,0.7003325929070212,0.9230370201614225
2024-06-12,0.11659137327723798,81.69009696134641,7.581760100756578,3.31388214227167,2.5995981560318087,1.089133486451271,0.9949395606276356,0.9241647818938317,0.7670837994358326,0.9227496379077235
2024-06-13,0.1169170719848492,81.91829874212206,7.266934428748215,3.344125845254229,2.636241043627837,1.0921759874441166,0.9977189303180253,0.9330423477533994,0.7692182581356274,0.9253273446116375
2024-06-14,0.11678210181211669,81.82373148394946,7.253197553312357,3.382189607371031,2.675585257640107,1.0909151691634578,0.9986633667863855,0.9319652348501671,0.8006148745042987,0.9263553506106168
2024-06-17,0.11651625763508694,81.59563814463738,7.249132033250796,3.435142133186446,2.7905751412803803,1.0884317967899915,0.9963899975221445,0.9298436980133178,0.8719927727168304,0.9263380249676368
2024-06-18,0.1165264470734267,81.60277374734676,7.272585171617117,3.4354425390668344,2.7344825503093957,1.0885269810063878,1.0027520036635877,0.9296321862599927,0.876252276538905,0.9410260971175931
2024-06-19,0.11753597667843667,81.63457424241241,7.272402499633408,3.3747166022765085,2.7009614671627595,1.0885047736613596,1.0027315462379915,0.9296132205723524,0.8762343998698133,1.0027252714949542
2024-06-20,0.1175283533063576,81.6292794318229,7.271930812310683,3.374497718484094,2.7072722733910597,1.088434173347022,1.0026665091668887,0.9295529259487799,0.8761775673913887,1.0026602348308304
2024-06-21,0.11752924951504347,81.62990189327317,7.267047905761865,3.366150494435883,2.72820753061846,1.0884424731668756,1.0026741549681721,0.9295600142247812,0.8678184034514766,1.0026678805842693
2024-06-24,0.11753170813686153,81.62115200299088,7.258833488322224,3.359946396566023,2.7575456733670793,1.0884652425491639,1.0026951301429816,0.9233049447496313,0.8678365575473265,1.0026888556278235
2024-06-25,0.11753497367604616,81.62341979161053,7.256599753963569,3.360039750408915,2.761805416240019,1.0884954848212878,1.0027229893504215,0.9229875817954927,0.8636775434727848,1.00271671466093
2024-06-26,0.11785874022053741,81.69329298748681,7.2628117188297665,3.264528469770594,2.7767297635410118,1.0894272842780555,1.0035813638221525,0.9237776992919026,0.8644168889979181,1.0035750837612543
2024-06-27,0.11791310438324928,81.73097527956062,7.261921644112301,3.257657007007391,2.7947651267902534,1.0899297994248698,1.0040442812133903,0.924203806011353,0.8145519532408552,1.004037998255717
2024-06-28,0.11797733092829288,81.77549364071061,7.2330538830688225,3.164792077940852,2.8528648378771524,1.090523477504361,1.0024957179903797,0.9454857953922294,0.8127970780771827,1.0045161605101227
2024-07-02,0.11796995542967043,81.77038134467922,7.232601699767752,3.1645942270535037,2.842209842571563,1.0904553020816523,1.0024330457318291,0.9454266871794346,0.829474533564262,1.0044533619411113
2024-07-03,0.1179490946544805,81.75592178558037,7.230494822150931,3.1640346278869407,2.8563719603116318,1.0902624755028127,1.0022557842389872,0.9452595061924793,0.8292934992232062,1.0081564442581663
2024-07-04,0.1180090989250498,81.79751349483284,7.2027328299353846,3.167383968080737,2.8368648407277295,1.0908171249875183,1.0027656620590184,0.945740388282621,0.8297153858994414,1.0084572062696613
2024-07-05,0.11801662527404592,81.80273035216999,7.196814433600084,3.1675859765475898,2.8370457694445887,1.0908866947956806,1.0028296161473282,0.945800705430085,0.8297683032390247,1.0085215233515745
2024-07-08,0.11802690684937678,81.80985698312078,7.184605524977587,3.16786193575045,2.8414856131419555,1.090981732538913,1.0029169823825386,0.9458831033225706,0.8297718324516768,1.0086093854641458
2024-07-09,0.11800464283695591,81.79442477600257,7.183250256497568,3.1861278717319164,2.8409496093384714,1.0907759351365023,1.0027277970793826,0.9457046766085,0.8296153083939231,1.0084191263742044
2024-07-10,0.11803650275503766,81.81650834500678,7.183795892279219,3.186988090199181,2.822848034846763,1.0910704322944402,1.0029985222365052,0.9459600061684383,0.8298392951382523,1.0019548790753856
2024-07-11,0.11803275180245262,81.81390838790612,7.180473254449807,3.186886814399438,2.824837584158666,1.0910357603636143,1.0029666490463314,0.9459299455427197,0.8340058132808467,1.0019230390500034
2024-07-12,0.11802399077522271,81.80783571851372,7.174785087744839,3.1824576890007323,2.837205641912939,1.0909547778069988,1.0028922034539953,0.9458597335220396,0.8381364863494856,1.0018486709200283
2024-07-15,0.11796464166725763,81.76669813248094,7.1711772018226485,3.2227620622122006,2.844159873591311,1.0904061843179307,1.0023878927857222,0.9453841019908916,0.8377150241324303,1.0013448849986695
2024-07-16,0.11794009255649648,81.74968201900273,7.169684839188157,3.2219539683681977,2.8645159735576593,1.0901792646086423,1.0021792901819435,0.9451873621991745,0.8375406908862725,1.001136499450725
2024-07-17,0.11793268120011663,81.74454486831672,7.169268648672084,3.221717148216701,2.8936613044966513,1.0901107577347473,1.0021163132271602,0.9220866302884743,0.8374880598224141,1.0010735880249197
2024-07-18,0.1179005760830711,81.72229134067601,7.167316940233387,3.220840091873383,2.918002716068552,1.0898139940801477,1.0018435045264509,0.9239297049765786,0.8372600682944407,1.0008010631879733
2024-07-19,0.11446394392048667,81.72063958501806,7.160063179965894,3.220774992856238,2.9305080642054997,1.0897919669636622,1.001823255453036,0.9239110306822984,0.8372431457506366,1.0007808351841876
2024-07-22,0.11331777310187134,81.64920332048982,7.227619945896429,3.224236217362375,2.9404996977071285,1.0888393230828983,1.0009475096016756,0.9189189442517915,0.8365112679393759,0.9999060005666413
2024-07-23,0.1133035497184965,81.63895490235302,7.226712751847658,3.2238315187298894,2.9401306130228,1.088702654503011,1.0008218729978362,0.9313553711464756,0.8364062709902161,0.9997804946905939
2024-07-24,0.11325142784696317,81.6557653414791,7.2233883211956975,3.2223484925344903,2.9304140992476064,1.0882018297712441,1.000361475161919,0.930926929273936,0.8360215075797622,0.9993205759092738
2024-07-25,0.11325173806709346,81.65598901426316,7.219123639133936,3.222357319243241,2.930422126284978,1.0882048105911761,1.0003642153681405,0.9309294792839342,0.8402058068796051,0.9991518508847389
2024-07-26,0.11806049597652266,81.66625976145966,7.213404809037457,3.2219758451523743,2.9301904383275668,1.0881187738568947,1.0002851235746246,0.9308558772087878,0.8359576990758356,0.9948911763302806
2024-07-29,0.11804568710276526,81.65601598498692,7.208318844240705,3.2215716978281947,2.938185199169442,1.0879822860891464,1.0043408072744855,0.9391014238267983,0.8316716869505044,0.9947663825310445
2024-07-30,0.11803828405895835,81.65089506038329,7.207866786215646,3.225550554056808,2.9400913815864222,1.087914055044686,1.00427782166971,0.9390425296041428,0.8316195300095555,0.9947039973707876
2024-07-31,0.11803980802300765,81.65194923555752,7.207531298309784,3.225592198368421,2.9422198133284607,1.0879281008428083,1.00429078766043,0.9390546533576122,0.8316302668503741,0.991763837701569
2024-08-01,0.1179682912625111,81.60247878151868,7.20316447242057,3.2236379093148053,2.9320803855745683,1.087268958010161,0.9932362862989579,0.9384857084579029,0.8269479944053393,1.0747312127364972
2024-08-02,0.11795197096077356,81.59118950147578,7.202167951945476,3.2315476050767407,2.942119334149075,1.0871185399844807,0.9930988772060941,0.9425337085040018,0.8268335904358869,1.0654389202616885
2024-08-05,0.11795199116491424,81.59120347733271,7.200080267915894,3.231548158612574,2.9483865912022034,1.0871187261983757,0.9930990473152435,0.9383560345558959,0.826816602940124,1.0654391027620542
2024-08-06,0.117944599868053,81.586090678471,7.19962908493747,3.2313456581585687,2.9544681950690084,1.0870506034210543,0.9930368161498445,0.9382972337849684,0.8267647916319658,1.06537233850807
2024-08-08,0.11794496349819195,81.58634221318748,7.197391207533167,3.2313556205873013,2.95656609710692,1.0870539548620053,0.9930398777407593,0.9383001266105312,0.826767340596449,1.0652385982771975
2024-08-09,0.1179548188273134,81.59315946277982,7.197992612265192,3.2316256284978118,2.9484572728568303,1.087144787689285,0.9931228548729369,0.9383785297596626,0.8268364242097445,1.0653276082414007
2024-08-12,0.11795415206235771,81.59269823991589,7.194339283615781,3.2357852729740704,2.9484406060686275,1.0871386423698024,0.9931172410326301,0.938373225373415,0.8268317503392131,1.0653215862482124
2024-08-13,0.11795168810353064,81.59099383998137,7.194189000175369,3.2357176802565064,2.9504679280599984,1.0871159329966498,0.9930964956841234,0.9383536235794018,0.8268144785488256,1.065299332614235
2024-08-14,0.11795025757626884,81.59000429805211,7.177011310642108,3.235678437220417,2.966817791931222,1.0871027483699276,0.9930844513324611,0.9404311301498214,0.826633162144727,1.065286412580942
2024-08-15,0.11793079934745415,81.57863295485227,7.181881587307089,3.235144648039316,2.974682526205474,1.086923409261582,0.9929206224025087,0.9402759874270248,0.826496792648421,1.0651106725088544
2024-08-16,0.11793098111969803,81.57875869580586,7.18173852241012,3.23514963451872,2.9746871112224555,1.0869250845873504,0.9929221528373953,0.9402774367182793,0.8264980665664933,1.0651123142136338
2024-08-19,0.11791878835045169,81.57032434742058,7.180910387944076,3.234815155549779,2.98482120961752,1.0868127084617674,0.9928194955833456,0.9401802223501412,0.8264126157365883,1.0649850689857572
2024-08-20,0.11791884892879596,81.57036625249151,7.180914076988611,3.2348168173693153,2.9848056186956557,1.08681326678937,0.9928200056238747,0.94018070534833,0.8264130402890165,1.0649513674755224
2024-08-22,0.11791829732340525,81.56998467945077,7.180880485828664,3.2348016854170396,2.9847916562555166,1.0868081828518819,0.9932831452720235,0.9401763073343566,0.8264091744618642,1.0649463858044794
2024-08-23,0.11791849924977983,81.57012436202467,7.180892782556109,3.234807224776,2.9847967674907676,1.0868100439306219,0.9932848461960448,0.9401779173168404,0.8264105896265359,1.0647769668326237
2024-08-26,0.11792859447997957,81.60216977787042,7.177123366418109,3.2350841628628437,2.9516362481793417,1.0869030878350698,0.9933698832278933,0.940258407762058,0.8306583469214492,1.0648681244428368
2024-08-27,0.11793090969151368,81.60377181752426,7.177264269978208,3.2331844433738377,2.9516941956374327,1.0869244262608906,0.9933893853802037,0.940276867213053,0.8306746546693217,1.064889030271274
2024-08-28,0.11795011023836685,81.61705787669464,7.178432813486045,3.2257851988988504,2.9438192288141316,1.0871013904124167,0.9935511209208464,0.9404299554075823,0.830809898327396,1.065062406799723
2024-08-29,0.11769347985190423,81.61726757820887,7.1784512572803925,3.225793487019721,2.943826792470136,1.0871041835394124,0.993553673685917,0.9404323716866151,0.8308120329558454,1.0650651433012002
2024-08-30,0.11768630642396423,81.61229299857735,7.182191254917318,3.225425596103452,2.9457361284043815,1.08703792444389,0.9934931165021912,0.9403750522509146,0.8307613948894241,1.0650002274871169
2024-09-02,0.11768636689540436,81.61233493389712,7.182194945384474,3.2254272534426685,2.94573764202913,1.0870384830029167,0.9934936269945447,0.9403755354493037,0.8307618217643894,1.0649493911400585
2024-09-03,0.11768699177059153,81.61276826805816,7.181702113930548,3.225444379380972,2.9457532829092843,1.0870442548131394,0.9934989021129162,0.9403805285284019,0.8307662328313851,1.0649550456646024
2024-09-04,0.11769039551489356,81.6151286733229,7.165199143096378,3.2254194376525276,2.960460325093915,1.087075694317478,0.9935276360976691,0.940407726223046,0.8307902602603199,1.0643007084208744
2024-09-05,0.11768793720805693,81.61342390355037,7.165049477034316,3.2253520653693446,2.962487278633858,1.0870529875740809,0.9935068833780483,0.9403880830675235,0.8307729067849776,1.0642784773994192
2024-09-09,0.11767105436502709,81.60171610530375,7.161676243515129,3.218606773847506,2.9808587226400274,1.0868970451267093,0.9933643605234629,0.9402531803343275,0.8348307122901306,1.064125802053923
2024-09-11,0.11766875807489127,81.60012368976226,7.161536487084777,3.218543964390875,2.9828890036924314,1.0868758348896053,0.9933449755286174,0.940234831776861,0.8348144209979345,1.0639680338017627
2024-09-12,0.11773742057004397,81.60023548403034,7.161477797288021,3.2185483738788823,2.9828930903270825,1.0868773239374518,0.9933463364367814,0.940236119922762,0.8348155647151613,1.0638324888934771
2024-09-13,0.11773742057004397,81.60023548403034,7.1593893434487565,3.224813735396675,2.98706999800561,1.0868773239374518,0.9933463364367814,0.940236119922762,0.8348155647151613,1.0554786735364212
2024-09-16,0.11774754273012865,81.6072508462025,7.157724900607472,3.2250909801393814,2.9810609032003517,1.0869707653107386,0.9934317367333757,0.9403169542104265,0.8348359553709673,1.0555694154946513
2024-09-17,0.11774540414908928,81.60576866054251,7.157594898958158,3.225032404662896,2.9810067599020966,1.086951023284577,0.9932595552584106,0.9402998757732663,0.8348207927246502,1.057520624744348
2024-09-19,0.11774546464605924,81.60581058915766,7.157598576492809,3.2250340616676003,2.981008291527707,1.0869515817543014,0.9932600655899512,0.9403003588944019,0.834821221651187,1.0574697886183253
2024-09-23,0.11774123197552733,81.60287705357943,7.1567589979999235,3.2249181293327265,2.985078174234935,1.0869125084197697,0.9932243602434838,0.9402665573239364,0.8347912118058403,1.0574317750844187
2024-09-24,0.11813287679640655,81.5964179513172,7.155353418460438,3.2246628677937124,2.99319532125527,1.0868264761707185,0.995234099815028,0.9401921325234048,0.8347251356820642,1.0552597201857559
2024-09-25,0.1181252107353935,81.59112287059602,7.1548469001636725,3.2158580743031746,3.015971508952768,1.0867559481491982,0.9951695155473934,0.9401311201240847,0.8346709674099219,1.0473478840183728
2024-09-26,0.11812274407190249,81.58941910352782,7.154697494295759,3.2137027444864477,3.0200848841447865,1.0867332547613577,0.9951487346463809,0.940111488522191,0.8346535380026896,1.0473260135406668
2024-09-27,0.11812193305545093,81.5888589204599,7.15452851047218,3.2134580814520177,3.0221351883445675,1.0867257933824763,0.9951419020757201,0.9401050338305948,0.8344423321658152,1.0464823047612695
2024-09-30,0.1180974992547532,81.57198207238899,7.153048579360409,3.275404414632726,2.990194091607629,1.0865010015867296,0.9949360546240883,0.9378228401558154,0.8342697257995755,1.037743720589276
2024-10-02,0.11811121871875714,81.58145834308766,7.159578467931077,3.3069846697829366,3.0448287692381473,1.0866272211212291,0.9971396102609152,0.9379317876507139,0.8339557303231864,0.9333841818853889
2024-10-03,0.11774945204338393,81.5689293828544,7.172383529339557,3.318865761641429,3.0464488089837536,1.0864603411767138,0.9928111682733588,0.9377877437673654,0.833827654674703,0.9247361572453341
2024-10-04,0.11776568773954393,81.57983396288287,7.171620700010349,3.370353060416048,2.984230650171586,1.086610146035107,0.9929480604643002,0.9379170491408186,0.8339426256764034,0.9247780574629691
2024-10-07,0.11775437798959923,81.57199935893023,7.175608503433232,3.3700293850648455,2.9888711227323808,1.0865057923029213,0.9928527016676295,0.9378269753043874,0.8338625371315509,0.9246892454432288
2024-10-08,0.11776220803902054,81.57742346967058,7.171858524483471,3.345178050479705,2.9953335032838804,1.0865780392477529,0.9929016005666036,0.9378893358865641,0.8547967722079217,0.9202784961345033
2024-10-09,0.11775339414406868,81.57029066007405,7.154866319120441,3.3783312409900157,3.0138988204167503,1.086496714475957,0.9928272869939331,0.9419945846816818,0.8254533222161832,0.9180876568869172
2024-10-10,0.11779360851781609,81.59814801551703,7.15660767055034,3.3794678615446974,2.9668940915817132,1.0868677677714382,0.9931663509154108,0.9423162885490886,0.8257181004982634,0.9330202445542071
2024-10-14,0.11784985325935221,81.63710994904388,7.160024847031902,3.4002290695187556,2.90144889494022,1.087386731384587,0.9936405734595071,0.9427662309250937,0.8261123689286869,0.9334314815080174
2024-10-15,0.11784845168173155,81.63613904629639,7.159939693505518,3.3960098152523455,2.9026036792056447,1.0873737991927723,0.9936287561822496,0.946933834342128,0.8261025440491778,0.9334203802920318
2024-10-16,0.11785842301130481,81.64304639922216,7.1605455064575745,3.3962971566014994,2.894405261319962,1.0874658034776514,0.9937128285621577,0.9470139557965175,0.826155307197837,0.9334993583533424
2024-10-17,0.11785349771419654,81.63963454073917,7.120545819150574,3.4086922092638057,2.925626763621904,1.0874203583406779,0.9936713013569233,0.9469743801346445,0.8261207822123369,0.9334603474657638
2024-10-18,0.11790030466392917,81.6720587143467,7.108741540398957,3.4100460128249015,2.9017047859633127,1.0878522405591806,0.9940659499974429,0.9473504825250594,0.8264488861267398,0.9338310825937718
2024-10-21,0.11790538323568353,81.67557674945009,7.104866916013861,3.4100662217411553,2.901829777293975,1.0878990999432812,0.9941087695242459,0.9473912897767093,0.8264844855255834,0.9338713074954199
