date,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,ICBC INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,CMB INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-05-22,81.4071853191051,0.0,2.26565603517494,3.106912284522597,3.7248271665976773,3.9725023923224594,2.3247525485588665,2.123998216328175,0.0,1.0741660373901902
2024-05-23,81.35483556550211,0.0,2.2647309804512976,3.165584845709447,3.723306340438844,3.9708804417502415,2.323803365058389,2.123130999701945,0.0,1.0737274613877266
2024-05-24,81.29046673636115,0.0,2.2352816684940997,3.2379031547506765,3.7205590617407367,3.9992010278649777,2.3220887235812495,2.121564426329934,0.0,1.072935200877168
2024-05-28,81.29046673636115,0.0,2.226600962985385,3.2465838602593915,3.7205590617407367,3.9992010278649777,2.3220887235812495,2.121564426329934,0.0,1.072935200877168
2024-06-05,81.28037488885634,0.0,2.2239581402814115,3.259548328164208,3.720494468707077,3.9991315972976045,2.322048409544409,2.1215275936173965,0.0,1.0729165735315473
2024-06-07,68.19614801085586,16.09674976170969,1.86597316363514,2.7355953171793854,3.121615784181049,3.355401391439145,1.9482740877142857,1.7800306057471829,0.0,0.9002118775382644
2024-06-12,68.19032139676176,16.09674976170969,1.86597316363514,2.7414219312734844,3.121615784181049,3.355401391439145,1.9482740877142857,1.7800306057471829,0.0,0.9002118775382644
2024-06-14,68.17108905896183,16.09358498677728,1.862693561204302,2.7430674922035205,3.1210020446666342,3.380956295805932,1.9478910383977748,1.7796806347080978,0.0,0.9000348872746354
2024-06-19,68.16314741356393,16.091710151756892,1.8624765652320767,2.75439751613485,3.120638461043914,3.380562428605369,1.9476641172774847,1.7794733093929613,0.0,0.8999300369925125
2024-06-20,68.13387858097141,16.084800471256052,1.8565823266899322,2.768498302911996,3.1520488524960264,3.3791108360726594,1.9468278023894818,1.7787092145943528,0.0,0.8995436126180932
2024-06-21,68.14356552215243,16.0872591687951,1.856866120971734,2.768921491249109,3.137972722920563,3.3796273616902237,1.9471253914540922,1.7789811053135707,0.0,0.8996811154531804
2024-06-25,68.12745608318914,16.086205349243738,1.8785799740463367,2.7687401089780184,3.137767165406237,3.3794059742336855,1.946997842144111,1.7788645705421338,0.0,0.8959829322165984
2024-06-26,68.12696022134038,16.086088266704884,1.8807498339968969,2.768719956859209,3.1377443273448,3.379381377417799,1.9469836710300694,1.7773959344506276,0.0,0.8959764108553327
2024-06-27,68.12646436670977,16.085971185870374,1.8814639842303478,2.7686998050337497,3.1377214896158105,3.3793567809599625,1.9469695001223135,1.7773829978686688,0.0,0.8959698895889974
2024-06-28,68.134894877206,16.08796179187327,1.8693220162676147,2.7690424259665134,3.138109776226577,3.3797749694433548,1.9472104336120986,1.7776029453759792,0.0,0.8960807640285957
2024-07-04,68.1381056604328,16.075323959491726,1.8642167914654222,2.792324721980396,3.1356446469665817,3.377120001082308,1.945680810444793,1.776206556675209,0.0,0.8953768514607626
2024-07-05,68.12371748367141,16.066166476357107,1.805497835475792,2.8733748791818607,3.1359867944055173,3.3774884972256656,1.9458931143826526,1.7764003683448364,0.0,0.8954745509551572
2024-07-09,68.06228910564755,16.065231561262497,1.80248319337175,2.8957568978260437,3.1794479673365026,3.3772919559423062,1.9457798798504562,1.7762969968578746,0.0,0.8954224419050139
2024-07-11,68.05585365802213,16.063712556279544,1.7666738114281904,2.9405772826694827,3.1791473431415125,3.3769726251383645,1.9455959018404319,1.7761290438483495,0.0,0.8953377776319894
2024-07-12,68.03111327387572,16.057872905491283,1.7660315714678223,2.975861351180649,3.1779916258549057,3.375744992311692,1.9448886182282525,1.7754833666218286,0.0,0.8950122949678424
2024-07-16,68.03061864966674,16.05775615578219,1.766745787310999,2.975839715005728,3.1779685200799386,3.3757204487592465,1.9448744778012026,1.7754704578656213,0.0,0.8950057877283292
2024-07-17,68.00391961888734,16.05145419154372,1.766052417162512,3.0139174378489453,3.176721306971815,3.3743956267018698,1.9441111999628475,1.7747736636670182,0.0,0.8946545372539308
2024-07-19,68.00688514293401,16.05215416551075,1.7617686180022665,3.0140488691647684,3.176859837860597,3.3745427777988954,1.9441959790247783,1.7748510582349564,0.0,0.8946935514689727
2024-07-22,67.9915918794775,16.05472125911583,1.7540542605381915,3.014530882077033,3.1955408495103588,3.3750824416406227,1.9445068988560557,1.7751348960771918,0.0,0.8948366327072167
2024-07-25,67.97380377071693,16.050520987876645,1.7535953610317099,3.0137422139239542,3.1939780968454103,3.3741994452010897,1.9439981727143907,1.8015594280968126,0.0,0.8946025235930521
2024-07-26,67.97429775916791,16.050637632400864,1.7528813714276412,3.013764115800343,3.1940013085564662,3.374223966641185,1.9440123004017165,1.8015725206339646,0.0,0.8946090249699115
2024-07-29,67.96688868621692,16.048888142534125,1.6909246901963646,3.020702164652466,3.259052060497463,3.37385618245884,1.9438004066503116,1.8013761525555598,0.0,0.8945115142379565
2024-07-30,67.95454381987011,16.045973173451912,1.6906175665409129,3.0201535127247854,3.2584601169366825,3.373243386957223,1.9434473530283376,1.8192120269095169,0.0,0.8943490435805174
2024-07-31,67.96392550925894,16.048188453369825,1.7046568012136925,3.0205704700107927,3.2312983126876818,3.3737090912340895,1.9437156620829614,1.8194631842451348,0.0,0.8944725158968693
2024-08-01,67.9636927261853,16.048305063993762,1.6835969769661119,3.04166462908077,3.231321792204604,3.373733605547543,1.9437297856643716,1.8194764049733032,0.0,0.8944790153842398
2024-08-02,67.96418657296586,16.048421676312362,1.677796144643903,3.046773163487174,3.2313452720627467,3.3737581202172544,1.9437439094510351,1.8194896258936044,0.0,0.8944855149660652
2024-08-05,67.95381729749515,16.045973173451912,1.6927971336658045,3.0463083182234842,3.2308522666880557,3.373243386957223,1.9434473530283376,1.8192120269095169,0.0,0.8943490435805174
2024-08-06,67.94393455655569,16.046556082553668,1.7015772138613008,3.0464189828012103,3.230969635274698,3.373365928248514,1.9435179534923057,1.81927811422233,0.0,0.894381532990291
2024-08-08,67.94640287531949,16.04713903400815,1.6980061542369393,3.0465296554195493,3.2310870123890507,3.3734884784433503,1.9435885590859279,1.8193442063368834,0.0,0.8944140247606643
2024-08-13,67.94590919721948,16.047022440328814,1.7001735266852045,3.046507520252591,3.2310635362839193,3.373463967692053,1.943574437556804,1.817877847763411,0.0,0.8944075262177293
2024-08-14,67.94590919721948,16.047022440328814,1.6732904410068485,3.073390605930946,3.2310635362839193,3.373463967692053,1.943574437556804,1.817877847763411,0.0,0.8944075262177293
2024-08-15,67.94689656059343,16.04725562938178,1.6733147566089939,3.0748884281238653,3.231110488835329,3.3735129895508287,1.94360268082026,1.81499794268748,0.0,0.8944205233980337
2024-08-19,67.93702421798432,16.044924043782895,1.6876011298427813,3.0744416622878394,3.230641024718962,3.3730228350667386,1.9433202851181404,1.8147342326075195,0.0,0.8942905685908152
2024-08-20,67.93554361402185,16.044574364379212,1.6897437277708074,3.074374658609655,3.230570616867609,3.3729493241787876,1.94327793284046,1.8146946827048482,0.0,0.8942710786267686
2024-08-21,67.94150482758711,16.04340887643764,1.6997906715052105,3.060349614979253,3.2303359461924726,3.372704311025082,1.9431367719130077,1.814562862145306,0.0,0.8942061182149205
2024-08-27,67.97091271147804,16.041777477754074,1.6821858479796448,3.0600384186261844,3.2212914756684823,3.3723613524047886,1.9429391810645724,1.8143783455324494,0.0,0.8941151894917714
2024-08-28,67.96844432729935,16.041194915770653,1.685756289029416,3.0599272924088456,3.2211744934977817,3.3722388840859887,1.942868622642692,1.8143124558360542,0.0,0.8940827194292165
2024-08-29,67.96844432729935,16.041194915770653,1.685756289029416,3.096242593766653,3.1848591921399745,3.3722388840859887,1.942868622642692,1.8143124558360542,0.0,0.8940827194292165
2024-08-30,67.96844432729935,16.041194915770653,1.685756289029416,3.0991478178752776,3.1819539680313493,3.3722388840859887,1.942868622642692,1.8143124558360542,0.0,0.8940827194292165
2024-09-02,67.97338127494997,16.042360082052394,1.6786151475877518,3.09937292719902,3.1821850920525385,3.372483829619182,1.9430097446115255,1.8144442400148002,0.0,0.8941476619128179
2024-09-03,67.97387500916126,16.042476607990253,1.6779009763858317,3.099395439930019,3.182208206301339,3.3725083261296174,1.943023857935974,1.814457419485631,0.0,0.8941541566800689
2024-09-04,67.9482103374713,16.03641950303364,1.6721848281937186,3.1011295706536575,3.2209416498982275,3.3712349792893774,1.9422902368294386,1.8137723407850237,0.0,0.8938165538456222
2024-09-05,67.94847098150832,16.0366523840307,1.6823745166077666,3.10843560880356,3.220988424435571,3.367653434625301,1.9423184427819489,1.8137986803997415,0.0,0.8793075268070805
2024-09-11,67.94452421806983,16.035720900622895,1.6844549709972432,3.1118853472819756,3.220801334436845,3.3674578256401784,1.9422056238869074,1.8136933265306525,0.0,0.8792564525334747
2024-09-12,67.94107117614939,16.034905941402386,1.6821913006533247,3.1168093455782144,3.222815712349208,3.3672866864178337,1.9421069181042916,1.8136011519344002,0.0,0.8792117674109522
2024-09-19,67.96574346410748,16.04072889664755,1.671907901842011,3.0925212189588547,3.223986053586319,3.368509491200368,1.942812179594865,1.814259747524476,0.0,0.8795310465380867
2024-09-20,67.96426262152207,16.040379400074123,1.671871474190466,3.0924538388805405,3.2260946164503874,3.3684360978694095,1.9427698494611192,1.8142202183005143,0.0,0.8795118832513703
2024-09-24,67.95055640636164,16.038515675532246,1.6731295896235756,3.1102491459886172,3.223541223799891,3.368044720778708,1.9425441198971636,1.8140094248609775,0.0,0.8794096931571831
2024-09-25,67.95055640636164,16.038515675532246,1.6731295896235756,3.114606254294929,3.2191841154935794,3.368044720778708,1.9425441198971636,1.8140094248609775,0.0,0.8794096931571831
2024-10-02,67.9302105642601,16.041427935486528,1.6734333950629794,3.1151718018338186,3.2342949837453983,3.3686562874575077,1.942896845396471,1.8143388111403307,0.0,0.8795693756168698
2024-10-03,67.85778640681363,16.040961902824424,1.6929947566550636,3.1150813004262408,3.258895067807309,3.3685584218645155,1.9428404007088353,1.8433379203734668,0.0,0.8795438225265045
2024-10-04,68.02290480241403,16.032461560674403,1.7146008424482904,3.1134305729300245,3.078594123129392,3.3667733731054916,1.9418108609437668,1.8503461250637985,0.0,0.8790777392908042
2024-10-07,68.004639645514,16.028156607412708,1.7141404467404153,3.142348913795935,3.0748646122961927,3.3658693446155996,1.9412894559824774,1.8498492797380688,0.0,0.8788416939045905
2024-10-08,67.85043664555312,16.00052045521575,1.8473841873041816,3.100707577122313,3.1767835824198865,3.3600658277320763,1.861873475047744,1.8959233012451153,0.0,0.9063049483598163
2024-10-09,66.92897149409471,15.785748383919179,1.7725552835334404,3.05908734416255,3.1377158952679993,3.3149642762210068,1.8368818865648957,1.8704746681479891,1.3937430656815357,0.899857702406694
2024-10-10,66.4447724844212,15.673722017889164,1.76210503352435,3.0373779877101157,3.83221296902208,3.2914390436914758,1.8238461281343452,1.8572005125788253,1.3838521205688612,0.8934717024595877
2024-10-14,66.4405289213363,15.672720999664987,1.7563155154473802,3.0371840024706214,3.8426125572940277,3.291228832583818,1.8237296463433403,1.8570819005760786,1.3837637394433906,0.8948338848400593
2024-10-15,66.4011800434233,15.649732818685807,1.7523222521330255,3.0327291706952484,3.8398106783386114,3.286401377029103,1.8210546655810251,1.8408949498752931,1.4880213220700984,0.8878527221684921
2024-10-16,66.32952221224751,15.664939664874128,1.7426766619847747,3.0470243955582386,3.847797443237291,3.289594773416925,1.822824184493639,1.8426837475931805,1.4894672324656193,0.9234696841286839
2024-10-17,66.31938310229125,15.663717586136439,1.7531789311296422,3.046786686137922,3.8474972626082606,3.2893381402019743,1.8226819793702185,1.8425399931532405,1.4893510337266378,0.9255252852444107
2024-10-21,66.31891275876139,15.663606497524396,1.7538757071619049,3.046765078029739,3.847469975782615,3.2893148118952347,1.8226690527319436,1.8425269256799957,1.4893404711039226,0.925518721328866
2024-10-22,66.31703145135445,15.663162158832804,1.7573719020912655,3.046678648661855,3.8473608323503377,3.2892215019771145,1.8226173480123293,1.8417654680109026,1.4892982221112419,0.9254924665977003
2024-10-23,66.31797209171569,15.663384325027351,1.757396828643384,3.04672186273284,3.8474154032924313,3.2892681562744204,1.8226432000054467,1.8403731922233983,1.4893193463079526,0.9255055937770847
2024-10-24,66.33114385915732,15.666495313635279,1.7584552151816468,3.047326988471301,3.848179559061148,3.2899214554306084,1.8230052049281291,1.8201678427414707,1.4896151479957476,0.9256894133973576
2024-10-25,66.33020284511039,15.666273059181357,1.758430268663886,3.047283757232777,3.848124966439802,3.2898747825990733,1.8229793426648595,1.8194326902472235,1.4895940154070837,0.927804272453555
2024-10-29,66.32926185776267,15.666050811033422,1.758405322853928,3.047240527220845,3.848070375367402,3.2898281110917784,1.822953481135375,1.819406879031999,1.4895728834180106,0.9292097510845686
2024-10-30,66.32832089711304,15.665828569191204,1.7597989984679607,3.047197298435453,3.848015785843882,3.2897814409086665,1.8229276203396447,1.8193810685491005,1.4895517520285035,0.9291965691225427
2024-10-31,66.3254981753413,15.665161881496164,1.763979788068503,3.0470676194379935,3.847852026565947,3.289641438303867,1.8228500423546654,1.8193036414940533,1.4894883614571197,0.9291570254803937
2024-11-01,66.32361649429637,15.664717454556468,1.7646390033023855,3.0469811729047622,3.8477428614571845,3.289548109853885,1.8227983273662103,1.8192520271184163,1.4894461040735572,0.9312584450707526
2024-11-13,66.30997749909747,15.66149611323873,1.7642761174381036,3.0463545822001987,3.8469515996233468,3.2888716369284268,1.8224234814372697,1.8188779104617105,1.489139809734734,0.9516312498400061
2024-11-14,66.33474841888092,15.652616519187212,1.7767413571313204,3.044627391398545,3.843353070257966,3.2870069463003846,1.821390222507975,1.8001288580429016,1.4882955125551547,0.9510917037376274
2024-11-15,64.86523488774095,15.302430866595243,3.936118344341554,2.9772048100045168,3.78023253791779,3.2134689105890035,1.780641461883083,1.7598557638844479,1.4549988599044648,0.9298135571389485
2024-11-18,64.84218681818147,15.30009869623568,3.9251271942801487,2.976751068447194,3.8212214710415187,3.212979161149194,1.7803700828273885,1.7561237976526964,1.4547771104815235,0.9303645997031839
2024-12-03,64.82826476605523,15.296813662493946,3.94575511343059,2.9761119400405907,3.8204010291792643,3.212289312987726,1.7799878254373558,1.7557467461026057,1.454464760084999,0.9301648441876922
2024-12-09,64.85073608420241,15.307839996961443,3.9485993146196385,2.9782571976339454,3.8231548719387525,3.214604813271175,1.7812708861808797,1.7091883289190855,1.4555131754785398,0.9308353307941328
2024-12-10,64.85163505952889,15.308052197643962,3.950733384341691,2.9782984828975874,3.8197423137615623,3.2146493748380287,1.7812955785540607,1.7092120220678262,1.4555333521258862,0.9308482342405071
2024-12-12,64.85864136047618,15.307415613245107,3.9450244349629244,2.9781746305403525,3.8195834700149383,3.2145156938436483,1.781221503488179,1.7091409445921597,1.4554728238619363,0.930809524974562
2024-12-13,64.83634049967155,15.302642917338083,3.9437944166208627,2.9772460660962485,3.8170068304828706,3.213513440668932,1.780666136808787,1.74325136194977,1.455019022295118,0.9305193080677825
2024-12-16,64.83139935627936,15.301476710973699,3.951807622901113,2.977019171740197,3.816023125002728,3.21326854050059,1.7805304331794989,1.7431185096807855,1.4549081360610692,0.9304483936809599
2024-12-27,64.82286642770984,15.299462773142967,3.9644492189938054,2.97662734475212,3.8155208706465262,3.212845619027306,1.7802960847132763,1.742889085267939,1.4547166450964517,0.9303259306497783
2024-12-30,64.8219683553638,15.299250810525713,3.9657797197437157,2.9765861058058944,3.815468009457744,3.212801107453511,1.7802714200421572,1.7428649388428277,1.454696491085031,0.9303130416796176
2025-01-02,64.82103195359957,15.299356791100188,3.966499908803753,2.9766067251361727,3.815494439869046,3.212823363086239,1.7802837522922883,1.7428770119717503,1.4547065680209361,0.9303194861200558
2025-01-06,64.82058293013418,15.299250810525713,3.9671651449733205,2.9765861058058944,3.815468009457744,3.212801107453511,1.7802714200421572,1.7428649388428277,1.454696491085031,0.9303130416796176
2025-01-09,64.80935936493685,15.296601773272725,3.96647823759544,2.9760707153741235,3.814807368161002,3.2122448168268996,1.7799631693068414,1.7425631649712114,1.454444613052283,0.94746677650263
2025-01-14,64.80553663684596,15.297661278084068,3.9785278629591088,2.97627685012801,3.908578084254332,3.212467309958974,1.7800864567905486,1.6387877652787695,1.4545453537977244,0.9475324019025175
2025-01-15,64.84566533675299,15.288342669864072,3.9546455525189455,2.9744638437202715,3.902043851917526,3.2105104275482006,1.7859242999297882,1.6377894936565423,1.4536593138963394,0.9469552101953296
2025-01-17,64.9002681841275,15.285062681837122,3.9531050456693673,2.9738256969960206,3.8548379963986052,3.2098216389731307,1.7855411445775502,1.6374381194071645,1.453347443260797,0.9467520487527477
2025-01-20,64.97346078018596,15.261614799910529,3.947040828447385,2.969263732464708,3.829576285305268,3.204897647468307,1.7828020548659407,1.6349262255088433,1.4511179516350678,0.9452996942079871
2025-01-22,64.96717577785009,15.260138515847544,3.9466590239301444,2.9689765101239196,3.8388790272314637,3.204587631825632,1.782629601144918,1.6347680760887118,1.4509775823272588,0.9452082536303287
2025-01-27,65.04105513634447,15.228257346379284,3.9384137445675296,2.962773785085202,3.830169421430335,3.1978926728473747,1.7789053678193674,1.6313527520390014,1.4479462296204153,0.9432335438670135
2025-02-03,65.0412961759797,15.228152348542249,3.9383865894627057,2.962753356954,3.8301430126630303,3.1978706235868404,1.7788931023833652,1.631341503968621,1.447936246125995,0.9432270403335052
2025-02-05,65.04622956039873,15.229307404390516,3.938685316212924,2.96297808189197,3.822848525899442,3.1981131821770905,1.779028031482728,1.6314652412744708,1.4480460721371042,0.9432985841350279
2025-02-11,65.04533252574849,15.229097381203422,3.9365623901698057,2.9629372202766957,3.8248644147654254,3.1980690778783605,1.7790034973967594,1.6314427421863305,1.448026102532246,0.9446646478424652
2025-02-12,65.05256178328483,15.225947728382494,3.9357482378581756,2.962324431262319,3.8240733636156374,3.19740765934248,1.778635567292712,1.6311053303157197,1.4477266245405795,0.9444692741050448
2025-02-17,65.1309303245494,15.228152348542249,3.9383865894627057,2.962753356954,3.766709615213701,3.1978706235868404,1.7788931023833652,1.6554737747373875,1.447936246125995,0.8928940184443636
2025-02-18,65.12807687446461,15.229097381203422,3.9406996076056124,2.9629372202766957,3.7655642981855335,3.1980690778783605,1.7790034973967594,1.655576510561868,1.448026102532246,0.892949429894885
2025-02-19,64.87586684916616,15.167392427470217,3.970744499485321,3.3842664983506854,3.667897972880681,3.1851112052253403,1.7717953664254806,1.6488684785998367,1.4421590191835305,0.8858976832127403
2025-02-20,64.84716611213672,15.156671436838865,3.9679377998642718,3.4305985924457794,3.657070255076912,3.195898708745748,1.7705429822984817,1.6477029846894011,1.4411396367545781,0.8852714911492409
2025-02-21,64.8237299943923,15.153759612355769,3.9623726234426586,3.4649319044823255,3.6563676768921494,3.195284728549344,1.7702028343691878,1.6473864361707053,1.4408627721609668,0.8851014171845939
2025-02-24,64.80359503126941,15.148251006642639,3.9609322450131863,3.507568398441114,3.654352659870599,3.1941231974071704,1.7695593406292676,1.6364994522253615,1.4403389981866133,0.8847796703146338
2025-02-25,64.83161109865723,15.145342416332886,3.960171713045477,3.5686118778681672,3.6118206085415863,3.1935098991606563,1.7349323695246852,1.6361852307058893,1.4400624411074463,0.8777523450559673
2025-02-26,64.83116652281,15.14523855876522,3.9608302959081727,3.5685874064934437,3.6117958408676083,3.1934880000076804,1.7349204724113017,1.6361740107404605,1.440052566033096,0.87774632596303
2025-02-28,64.81860684014022,15.143265535577315,3.960314304695036,3.5852637637206275,3.6113253195934565,3.193071973158723,1.7346944582545778,1.635960860630602,1.4398649653496496,0.8776319788797865
2025-03-03,64.94512364569545,15.15823180317277,3.971091606137718,3.592238760201316,3.621071383494411,3.196227723778665,1.736408877208508,1.4598188465701565,1.4412880008450066,0.878499352896004
2025-03-04,64.8812663839893,15.148770515331872,4.0372029001740195,3.589996598625691,3.635958706396786,3.1942327397401304,1.735325065824035,1.4589076739160958,1.4403883945574993,0.877951021444571
2025-03-05,64.88645504766883,15.147419866850024,4.037528785481577,3.5896765182963426,3.6322053377269037,3.193947945301121,1.7351703460622365,1.4587775992388843,1.4402599710398012,0.8785585823342786
2025-03-06,64.88526145899385,15.142019680512023,4.029233435767869,3.608964574762985,3.6309104250741866,3.1928092752034996,1.7345517428097175,1.458257532393782,1.4397465058894887,0.8782453685925882
2025-03-10,64.89542831812099,15.139113482413546,4.025032797642504,3.6082719085133075,3.6302135467715733,3.19219648137281,1.7342188314093214,1.4579776499634889,1.4394701762686068,0.8780768075238501
2025-03-12,65.01010347712158,15.135171140300077,4.010964261712231,3.6073322866313315,3.536754940088748,3.191365208746602,1.7337672274272928,1.4575979813193092,1.4390953271135634,0.8778481495392737
2025-03-18,65.01054898367993,15.13527485983972,4.010991748376433,3.6073570072532957,3.536093888867226,3.191387078795326,1.7337791087292627,1.4576079700660638,1.439105189063815,0.8778541653289271
