date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,VALUABLE CAPITAL LTD,KGI ASIA LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-05-30,87.79141271966985,7.401131487605564,1.432124408975375,0.0,0.5903413594249638,0.9210418431769112,0.8199185547568941,0.0,0.6012736068217224,0.44275601956872285
2024-05-31,87.78139445827293,7.4072047922536175,1.4332995979102272,0.0,0.5908257884515441,0.9217976421674554,0.8205913728493669,0.0,0.6017670067562023,0.4431193413386581
2024-06-03,86.3761040100938,8.801909046025564,1.4372702836140216,0.0,0.5897196774370508,0.9243513083548193,0.8228646661912337,0.0,0.6034340885402381,0.44434691974326623
2024-06-04,86.30981746423285,8.871896069725373,1.436167297045442,0.0,0.5892671161541413,0.9236419448555611,0.82223318533136,0.0,0.6029710025763306,0.4440059200789344
2024-06-05,86.26918859649123,8.911732456140351,1.4364035087719298,0.0,0.5893640350877193,0.9237938596491228,0.8223684210526315,0.0,0.6030701754385964,0.444078947368421
2024-06-06,86.134603278868,9.053835837644032,1.4341626296630814,0.0,0.5884445904151956,0.9223526835810274,0.8210854749979473,0.0,0.602129348331828,0.44338615649889157
2024-06-11,86.11574770830484,9.073744698317142,1.4338486797099468,0.0,0.5883157750718292,0.9221507730195649,0.8209057326583663,0.0,0.601997537282802,0.4432890956355178
2024-06-18,86.11103510548061,9.073248146222673,1.4337702136974309,0.0,0.5937559854434017,0.9221003091909048,0.8208608093687582,0.0,0.6019645935370892,0.4432648370591294
2024-06-24,86.134603278868,9.048361934477379,1.4341626296630814,0.0,0.5939184935818486,0.9223526835810274,0.8210854749979473,0.0,0.602129348331828,0.44338615649889157
2024-06-26,85.72167896930243,9.004984610356006,1.4708686296407267,0.0,0.5910712826519217,0.9179309781276388,0.8171492386892927,0.0,0.5992427750388145,0.8770735161931741
2024-07-02,85.71234033281586,9.004003595064956,1.470708391208432,0.0,0.6019010267723398,0.9178309774763733,0.8170602173380177,0.0,0.5991774927145463,0.8769779666094725
2024-07-04,85.67733856038332,9.041163018621367,1.470107807905913,0.0,0.6016552324948273,0.9174561690079495,0.8167265599477294,0.0,0.5989328106283349,0.8766198410105629
2024-07-09,85.67733856038332,8.333333333333332,1.470107807905913,0.0,0.6016552324948273,0.9174561690079495,1.5245562452357617,0.0,0.5989328106283349,0.8766198410105629
2024-07-15,85.66684812193795,8.34512792596625,1.4697876973326074,0.0,0.6015242242787153,0.9172563962983126,1.5242242787152966,0.0,0.5988023952095809,0.8764289602612956
2024-07-19,85.76021798365122,8.2425068119891,1.4713896457765667,0.0,0.6049046321525886,0.9182561307901907,1.5258855585831061,0.0,0.5994550408719346,0.8773841961852861
2024-07-24,85.76021798365122,8.188010899182562,1.4713896457765667,0.0,0.6049046321525886,0.9182561307901907,1.5258855585831061,0.0,0.6539509536784741,0.8773841961852861
2024-07-25,85.78359225947125,8.16298718997002,1.4717906786590351,0.0,0.6050695012264923,0.9185064050149905,1.5263014445352958,0.0,0.6541291905151267,0.8776233306077951
2024-07-26,85.79528417609377,8.150470219435736,1.4719912770887285,0.0,0.6051519694698105,0.9186315932942619,1.5265094725364592,0.0,0.6542183453727681,0.877742946708464
2024-07-29,85.24723708148912,8.539929942705081,1.648247209927499,0.0,0.6028185841909468,0.9150894723979688,1.520623455616803,0.0,0.6516957666929155,0.8743584869796617
2024-07-31,85.23797887648992,8.539002470744753,1.6480682034156011,0.0,0.6136135320789552,0.9149900898699465,1.5204583095761721,0.0,0.6516249898183595,0.874263528006299
2024-08-05,85.24723708148912,8.529068346593533,1.648247209927499,0.0,0.6136801803024955,0.9150894723979688,1.520623455616803,0.0,0.6516957666929155,0.8743584869796617
2024-08-06,84.41062594106259,8.43998709399871,1.6320714132071412,0.9867713486771349,0.607657560765756,0.9061088406108841,1.5057001505700152,0.0,0.6453000645300064,0.8657775865777586
2024-08-07,84.23629418410718,8.570506267821596,1.6732124603217304,0.9872491526335612,0.6079517942648087,0.9065475870231883,1.5064292247269597,0.0,0.6456125248829827,0.8661968042180019
2024-08-16,84.22270037654653,8.585260892953201,1.6729424421732113,0.9870898332436795,0.6078536847767617,0.9064012910166755,1.506186121570737,0.0,0.6455083378160301,0.8660570199031736
2024-08-20,84.08700322234156,8.775510204081632,1.6272824919441462,0.985499462943072,0.60687432867884,0.9049409237379162,1.5037593984962405,0.0,0.644468313641246,0.8646616541353384
2024-08-21,84.08474530759109,8.777959775516232,1.6272387959506993,0.9854730001879648,0.6068580328132972,0.9049166241508015,1.5037190193603824,0.0,0.6444510082973067,0.8646384361322198
2024-08-23,83.99678111587983,8.873390557939913,1.6255364806866952,0.984442060085837,0.6062231759656652,0.903969957081545,1.502145922746781,0.0,0.6437768240343348,0.8637339055793992
2024-08-27,83.96299772087411,8.952942753720338,1.581981498860437,0.9840461187826787,0.6059793538007775,0.9036063815524868,1.5015417616302453,0.0,0.6435178978415337,0.863386512937391
2024-08-28,83.96074646074646,8.952702702702704,1.5819390819390817,0.9840197340197341,0.6086443586443587,0.9035821535821535,1.5015015015015014,0.0,0.6435006435006435,0.8633633633633633
2024-09-03,83.95174262734585,8.954423592493297,1.5817694369973192,0.9839142091152815,0.6166219839142092,0.9034852546916889,1.5013404825737267,0.0,0.6434316353887399,0.8632707774798928
2024-09-19,83.94949197072464,8.95954532050079,1.5817270314468783,0.9838878314254309,0.6192863462105573,0.89809924666899,1.5013002332377148,0.0,0.6434143856733063,0.863247634111686
2024-09-26,83.94681107745102,8.95954532050079,1.5817270314468783,0.9838878314254309,0.6219672394841961,0.89809924666899,1.5013002332377148,0.0,0.6434143856733063,0.863247634111686
2024-09-27,83.94681107745102,9.664620251467788,1.5763652448996006,0.9838878314254309,0.6219672394841961,0.8954183533953513,0.8042679820916329,0.0,0.6434143856733063,0.863247634111686
2024-09-30,83.94456061337193,9.774274837810305,1.5763229853627152,0.9838614551498579,0.6219505656533162,0.8953943488284811,0.804246421103426,0.0,0.5361642807356174,0.863224491984344
2024-10-02,83.93555996354473,9.773226826783896,1.5761539698707983,0.9837559641880662,0.6326060151182115,0.8952983434300112,0.8041601887095909,0.0,0.5361067924730606,0.8631319358816275
2024-10-03,83.93555996354473,10.202112260762345,1.5761539698707983,0.9837559641880662,0.6326060151182115,0.8952983434300112,0.8041601887095909,0.0,0.5361067924730606,0.4342465019031791
2024-10-04,83.86362418983342,10.28978520542075,1.574803149606299,0.9829128501794417,0.632063849161712,0.8838180941668005,0.8034709946970914,0.0,0.535647329798061,0.43387433713642937
2024-10-07,83.78508548952452,10.3737992668504,1.5733283386401948,0.9819923474165841,0.631471918229738,0.8829903941348033,0.8027185401225484,0.0,0.5351456934150323,0.43346801166617616
2024-10-09,83.80302422052723,10.37334403853874,1.5736651947009233,0.982202596012311,0.631607118961595,0.8644453365448949,0.8028904054596547,0.0,0.5352602703064365,0.43356081894821363
2024-10-10,83.80975322520207,10.390236068732937,1.5978801991328087,0.982281462448477,0.6316578341630533,0.8163374551683528,0.8029548739360848,0.0,0.5353032492907233,0.4335956319254858
2024-10-14,83.80078145908044,10.399828721297435,1.5977091473532088,0.9821763100144517,0.631590215704116,0.8162500669057432,0.8028689182679442,0.0,0.5352459455119627,0.43354921586468986
2024-10-15,83.79629629629629,10.404624277456648,1.5976236351958895,0.9821237422393492,0.6315564119032328,0.8162063797901948,0.802825947334618,0.0,0.5352172982230786,0.4335260115606936
2024-10-16,83.76491359477824,10.438178802632283,1.5970253062971482,0.9817559253116473,0.6313198865764271,0.8159007008720776,0.8025252795463057,0.0,0.5350168530308704,0.43336365095500506
2024-10-25,83.78732741089586,10.414213849941133,1.5974526383388632,0.982018623568447,0.6314888151557315,0.8161190195868565,0.8027400192657604,0.0,0.5351600128438403,0.43347961040351063
2024-10-29,83.78732741089586,9.98608583966606,1.5974526383388632,0.982018623568447,0.6314888151557315,0.8161190195868565,0.8027400192657604,0.0,0.5351600128438403,0.8616076206785829
2024-10-30,83.78732741089586,9.975382639409183,1.5974526383388632,0.982018623568447,0.6421920154126084,0.8161190195868565,0.8027400192657604,0.0,0.5351600128438403,0.8616076206785829
2024-11-06,83.79629629629629,9.965746092913722,1.5976236351958895,0.9821237422393492,0.6422607578676942,0.8162063797901948,0.802825947334618,0.0,0.5352172982230786,0.8616998501391564
2024-11-13,83.83892473694074,9.91994430908458,1.5984363704516855,0.9826233634099976,0.6425874856087177,0.8166215962944121,0.8032343570108971,0.0,0.5354895713405982,0.862138209858363
2024-11-14,83.8501499571551,9.910561268209083,1.598650385604113,0.9827549271636674,0.6426735218508998,0.8140531276778064,0.8033419023136247,0.0,0.5355612682090831,0.8622536418166238
2024-11-18,83.85464088693696,9.905736168389481,1.5987360077124955,0.9828075625301269,0.6427079427989931,0.8140967275453912,0.8033849284987413,0.0,0.5355899523324942,0.8622998232553157
2024-11-20,83.86362418983342,9.84787615833735,1.6471155391290373,0.9829128501794417,0.6427767957576731,0.8141839412930526,0.8034709946970914,0.0,0.535647329798061,0.8623922009748781
2024-11-21,83.87036293022632,9.840632114637739,1.6472478907191643,0.9829918307218428,0.6428284451586983,0.8142493638676844,0.8035355564483728,0.0,0.5356903709655819,0.8624614972545868
2024-11-22,83.87934960220727,9.830971578580803,1.647424392595966,0.9830971578580804,0.6428973239398891,0.8143366103238595,0.8036216549248614,0.0,0.5357477699499076,0.8625539096193511
2024-11-26,83.86587031630822,9.845461606449367,1.6471596539625573,0.9829391756166804,0.6427940113024614,0.8142057476497844,0.8034925141280767,0.0,0.5356616760853845,0.862415298497469
2024-11-27,83.81423982869379,9.8982869379015,1.6461456102783725,0.9823340471092077,0.6450749464668094,0.8137044967880086,0.8029978586723768,0.0,0.5353319057815845,0.8618843683083511
2024-11-29,83.80526710202334,9.897227277593405,1.6459693822931165,0.9822288834171929,0.6557113799379082,0.8136173857188739,0.8029118938015202,0.0,0.5352745958676801,0.861792099346965
2024-12-06,83.82545843929861,9.87551867219917,1.6463659483335564,0.982465533395797,0.6558693615312542,0.8138134118591888,0.8031053406505154,0.0,0.5354035604336769,0.8619997322982197
2024-12-13,84.04820700021473,9.636031780115955,1.6507408202705602,0.9850762293321882,0.6576121966931501,0.8159759501825209,0.8052394245222246,0.0,0.5368262830148164,0.8642903156538545
2024-12-16,84.07504831436547,9.609190465965213,1.6507408202705602,0.9850762293321882,0.6576121966931501,0.8159759501825209,0.8052394245222246,0.0,0.5368262830148164,0.8642903156538545
2024-12-18,84.06602254428341,9.618894256575416,1.6505636070853462,0.9849704777241008,0.657541599570585,0.8158883521202361,0.8051529790660225,0.0,0.5367686527106817,0.8641975308641975
2025-01-02,84.10213725700784,9.569326602942755,1.6512726882182365,0.9853936204489313,0.6685640640103104,0.8162388572655999,0.8054988723015789,0.0,0.5369992482010525,0.8645687896036945
2025-01-03,85.17613575340994,8.492643110299646,1.6512726882182365,0.9853936204489313,0.6712490602513156,0.8162388572655999,0.8054988723015789,0.0,0.5369992482010525,0.8645687896036945
2025-01-06,85.18070995113044,8.4877289082219,1.6513613661994522,0.985446538853982,0.6712851082111594,0.81628269158477,0.8055421298533914,0.0,0.5370280865689275,0.8646152193759733
2025-01-10,85.71773803769938,7.956071102518663,1.6513613661994522,0.985446538853982,0.6712851082111594,0.8109124107190805,0.8055421298533914,0.0,0.5370280865689275,0.8646152193759733
2025-01-14,85.72924779117544,7.9437118994548435,1.6515831028278325,0.9855788597362839,0.6713752450519644,0.8110212960227731,0.8056502940623574,0.0,0.5371001960415716,0.8647313156269302
2025-01-15,85.73385255807707,7.938767288841143,1.6516718141533504,0.985631798039479,0.6714113065664026,0.8110648583322144,0.805693567879683,0.0,0.5371290452531221,0.8647777628575265
2025-01-22,85.75688381464069,7.905977165883144,1.6521155137676293,0.9939556749496306,0.6715916722632639,0.8112827400940228,0.8059100067159166,0.0,0.5372733378106112,0.8650100738750839
2025-01-23,85.75918762088975,7.903503116269074,1.6521598968407478,0.9939823769611004,0.6716097141629056,0.8113045347087902,0.8059316569954869,0.0,0.5372877713303246,0.8650333118418224
2025-01-27,85.77070850909482,7.89113087401596,1.6523818479808698,0.9941159085413364,0.6716999382036057,0.8114135253499556,0.8060399258443268,0.0,0.5373599505628845,0.865149520406244
2025-02-03,85.73615512703444,7.39109416125047,1.6517161733899124,1.530858892410163,0.6714293387763872,0.8110866412418757,0.8057152065316646,0.0,0.5371434710211097,0.8648009883439867
2025-02-04,85.73615512703444,7.380351291830048,1.6517161733899124,1.530858892410163,0.6821722081968093,0.8110866412418757,0.8057152065316646,0.0,0.5371434710211097,0.8648009883439867
2025-02-05,85.74997313849791,7.365423874503062,1.6519823788546255,1.5311056194262385,0.6822821532180079,0.8112173632749544,0.805845062855915,0.0,0.5372300419039433,0.8649403674653486
2025-02-07,85.75458013216569,7.365819588459678,1.652071133079031,1.5311878794391018,0.6823188094342664,0.8058883575995271,0.8058883575995271,0.0,0.5372589050663514,0.8649868371568259
2025-02-13,85.74153680816765,7.24341751746373,1.7866738312735089,1.5314347125201504,0.6824288017195057,0.8060182697474476,0.8060182697474476,0.0,0.537345513164965,0.8651262761955938
2025-02-19,85.74614433876081,7.24380676016981,1.7813960986619377,1.5315170078994034,0.6824654736955237,0.8060615831049491,0.8060615831049491,0.0,0.5373743887366328,0.8651727658659788
2025-02-20,85.74384051156667,7.254359332598942,1.7813482361159623,1.5234154598457776,0.6824471372148634,0.8060399258443268,0.8060399258443268,0.0,0.5373599505628845,0.865149520406244
2025-02-26,85.7419250819584,7.255334014080722,1.7815875745687109,1.5236201429569516,0.6825388294727791,0.8061482237867469,0.8061482237867469,0.0,0.5374321491911647,0.865265760197775
2025-02-27,85.73809267820664,7.257284162993227,1.7820664444683367,1.5240296742285775,0.6827222879260295,0.8063649069992475,0.8063649069992475,0.0,0.5375766046661649,0.8654983335125256
2025-03-03,85.72734114611332,7.257284162993227,1.7820664444683367,1.5240296742285775,0.6934738200193528,0.8063649069992475,0.8063649069992475,0.0,0.5375766046661649,0.8654983335125256
2025-03-04,84.7524325489879,8.212716638365542,1.787013827120563,1.5282606937818388,0.6953990458478208,0.8086035416835126,0.8086035416835126,0.0,0.5390690277890083,0.8679011347403035
2025-03-11,84.74329605174505,8.222611507883034,1.7868211831289584,1.5280959439428647,0.6953240803126264,0.8085163724565423,0.8085163724565423,0.0,0.5390109149710282,0.8678075731033553
2025-03-13,84.78430318505578,8.200510684047844,1.7820185458943691,1.523988711194732,0.6934551807552748,0.806343233436366,0.806343233436366,0.0,0.537562155624244,0.8654750705550329
2025-03-17,84.75468859154172,8.232575635445215,1.7813960986619377,1.523456392068354,0.6932129614702564,0.8060615831049491,0.8060615831049491,0.0,0.5373743887366328,0.8651727658659788
2025-03-20,85.07137672392935,7.911928381321075,1.7824018065973062,1.5243164771352529,0.6936043229292685,0.8065166545689167,0.8065166545689167,0.0,0.5376777697126112,0.865661209237304
2025-03-27,85.02794496990542,8.388865004299225,1.7814918314703352,1.5235382631126397,0.6932502149613069,0.8061049011177988,0.8061049011177988,0.0,0.5374032674118658,0.43529664660361134
2025-03-31,85.0210913780596,8.385502028533812,1.7813482361159623,1.5234154598457776,0.7039415352373788,0.8060399258443268,0.8060399258443268,0.0,0.5373599505628845,0.43526155995593646
2025-04-02,85.04808467200344,8.35974856283243,1.7810132702949553,1.5231289958631065,0.7038091656369204,0.8058883575995271,0.8058883575995271,0.0,0.5372589050663514,0.43517971310374465
2025-04-07,85.07093723129837,8.33512467755804,1.7814918314703352,1.5235382631126397,0.7039982803095443,0.8061049011177988,0.8061049011177988,0.0,0.5374032674118658,0.43529664660361134
2025-04-08,85.22895523191643,7.804129539397529,1.8467170969391873,1.5263682127762672,1.0014267639378684,0.8102942364120924,0.807602228982152,0.0,0.5384014859881013,0.4361052036503621
2025-04-09,85.22895523191643,7.513392736963954,1.8682531563787117,1.7955689557703178,1.0014267639378684,0.8102942364120924,0.807602228982152,0.0,0.5384014859881013,0.4361052036503621
2025-04-10,85.31852969710036,6.308612698070497,2.654414142502964,2.0669397434515466,1.056375983615393,0.8111458445618195,0.8084510078689232,0.0,0.538967338579282,0.4365635442492185
2025-04-11,85.33232709826963,5.565737696081074,3.3825669775214275,2.0672740014015414,1.0565468168831869,0.8112770201067327,0.8085817476146837,0.0,0.5390544984097893,0.4366341437119293
2025-04-14,85.52596034361662,5.202874277378573,3.5091036792911554,2.0719649900048625,1.0346318007455833,0.8671457128964287,0.8104165541088119,0.0,0.5402777027392079,0.4376249392187584
2025-04-15,84.99328859060402,5.5731543624161075,3.191946308724832,2.059060402684564,1.0013422818791946,0.861744966442953,0.8053691275167786,0.5422818791946309,0.5369127516778524,0.4348993288590604
2025-04-16,84.98872543756039,5.747342424567808,3.130033286803393,1.9784172661870503,0.9744443251369054,0.8616987007408998,0.805325888542897,0.5422527649522173,0.5368839256952647,0.4348759798131644
2025-04-22,84.99785223367698,5.737220790378006,3.13036941580756,1.9786297250859106,0.9745489690721649,0.8617912371134021,0.8054123711340205,0.5423109965635738,0.5369415807560137,0.43492268041237114
2025-04-23,85.00698099022661,5.727096982064225,3.1307056170121363,1.9788422296208787,0.9746536354849104,0.8618837933626894,0.8054988723015789,0.542369240683063,0.5369992482010525,0.4349693910428525
2025-04-25,85.45000536999248,5.284072602298357,3.1307056170121363,1.9788422296208787,0.9746536354849104,0.8618837933626894,0.8054988723015789,0.542369240683063,0.5369992482010525,0.4349693910428525
2025-04-28,85.43853526269162,5.296786490912508,3.1302853767886383,1.9785766060833847,0.9745228059813686,0.8617681011570781,0.8053907487449328,0.5422964374882547,0.5369271658299551,0.4349110043222637
2025-04-29,85.40414340918849,5.334907685702018,3.1290253327608415,1.9777801631601546,0.9741305281236583,0.8614212108200945,0.8050665521683126,0.5420781451266639,0.536711034778875,0.4347359381708888
2025-04-30,85.38581240609572,5.344494526722473,3.128353723975102,1.9773556557201117,0.9846533590899333,0.8612363168061816,0.8048937540244688,0.5419617943764756,0.5365958360163126,0.4346426271732131
