date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-01,0.0,51.379432685556324,9.206848068509652,11.285194800275201,11.743670001470672,4.807826034706939,0.0,0.0,7.319263698880123,4.257764710601087
2024-03-04,82.40346061720558,8.581124947620618,1.5475874353434027,1.8819732864560683,1.9656297195722428,0.8082564042189442,0.8728396598237327,0.0,1.2239811470828792,0.715146782676533
2024-03-05,82.43860262721682,8.579285906480894,1.5534924094214257,1.8332312299240434,1.966496735028106,0.8124694224259772,0.8732246588233014,0.0,1.2269313466503597,0.716265664029072
2024-03-06,82.44190102344413,8.576673557422478,1.5534045771515788,1.832659988204065,1.9671300032335521,0.811180009992127,0.8729794188790416,0.0,1.2278092104809324,0.7162622111920894
2024-03-07,82.44669515715466,8.558890081010881,1.5532028958267832,1.8177074205041186,1.9670138706280094,0.8207525430536458,0.8753111313164724,0.0,1.2364224893497087,0.7240044111557254
2024-03-08,82.14890303509557,8.492645576952166,1.573803836920836,1.8382398558496253,1.958596192163397,0.8503044866296947,0.8721708084007253,0.31194266202363735,1.2287049507928198,0.7246885951715323
2024-03-11,82.13838960948527,8.486505543762068,1.5706688405414257,1.836196100293757,1.9583798770015468,0.8755006467703605,0.8720744823839921,0.3119082098340061,1.225768132249926,0.7246085576776463
2024-03-12,82.19996933104973,8.492826560851894,1.489586695456906,1.8347605552486725,1.9598385401234957,0.8849628101855559,0.872724030973612,0.3121405289098202,1.2278824952445164,0.725308451955798
2024-03-13,82.20297208753001,8.497616859052336,1.4893297214466665,1.8276119207791173,1.9630201883964054,0.8841519815497054,0.8727142453969151,0.3121370289774505,1.227868727389037,0.7225772394823489
2024-03-14,82.23042687850874,8.435414169743199,1.494655999350403,1.8357984364327868,1.967415273239224,0.8994905649966535,0.8730652654133901,0.31306380358898883,1.2261191580688189,0.724550450657801
2024-03-15,82.2368461901377,8.43520553721982,1.4983794381543905,1.8426986475308387,1.9704591488358996,0.8831534613245641,0.8745161284993558,0.313038220461334,1.2260189613594539,0.7196842664766369
2024-03-18,82.23819179768003,8.43806742758462,1.4992282865077953,1.8349677947095517,1.9724995034141772,0.8831343579032468,0.8744972119114884,0.313031449156826,1.2267134720879689,0.7196686990442935
2024-03-19,82.23089908892868,8.438214846559209,1.4992207212037831,1.8376643295568742,1.9743868970719618,0.8846849086717724,0.8744460711600153,0.31301314302236777,1.227843381133732,0.7196266126916105
2024-03-20,82.22989283534979,8.43886315906289,1.498575916921638,1.8317135951005241,1.975958397939424,0.8862374078632597,0.8743970377007175,0.31299559120560716,1.2281750580616715,0.7231910007944671
2024-03-21,82.21785301232613,8.45650770376821,1.4978670232619558,1.8260507123470024,1.9777941775184216,0.8858948173801284,0.874217062003576,0.31293116784036157,1.227842175968209,0.7230421475860016
2024-03-22,82.2051546549947,8.457461228049661,1.4979357356437544,1.82856431319444,1.98021032194368,0.891318867978079,0.8741169519615501,0.31321565157790016,1.228262128678913,0.7237601459773124
2024-03-25,82.20957282806874,8.4601617127415,1.4979885173577085,1.8294295700514163,1.9814012522510371,0.8899087897305967,0.8741477526092837,0.31322668813877136,1.2202971579420137,0.7238657311089292
2024-03-26,82.19179670284583,8.486571039437935,1.4984185513155588,1.8262548492349822,1.9875562692792055,0.8872867512048286,0.8739314939529267,0.31314919782605266,1.2135101862422928,0.7215249586603909
2024-03-27,82.5628714356255,8.051583599357528,1.5052275111249518,1.8299692184773886,1.997713889541608,0.8913186686040467,0.8781440032694595,0.339665246978585,1.2190244946971356,0.7244819323237975
2024-03-28,82.54722619238099,8.050465890763872,1.5053807529153123,1.8270763055374686,1.999608823508567,0.8916865886848924,0.8722429096752169,0.361140546446197,1.2187578791185198,0.7264141109689719
2024-04-02,82.54181824860338,8.04894811368074,1.5053727986934178,1.828818361608242,1.999491456347806,0.8930011223572972,0.8723525217096908,0.36111934927999434,1.2186863440511377,0.7303916836683073
2024-04-03,82.50648136399118,8.04835451370942,1.4979452895564402,1.8434888912177587,1.9984855581234862,0.9058922553237567,0.8719136611935416,0.3609376784301115,1.2253059878039567,0.7411948006503504
2024-04-05,82.4912187670513,8.066792681707387,1.4940049858533824,1.834225714910409,1.998374746280217,0.9138779541819665,0.8734725011428336,0.36091766519094176,1.2311042750930081,0.736010708588568
2024-04-08,82.49144333298567,8.069939934017228,1.4919923774781831,1.8361684125466966,1.9984775278667752,0.9136838670310646,0.8735174260947973,0.36093622812079973,1.2277923303341078,0.7360485635246822
2024-04-09,82.47584651073001,8.086312824554003,1.4914337857466695,1.8323663274012119,1.9977565837069624,0.9188539490284318,0.8732374224753835,0.3596958037652786,1.2274791025237737,0.7370176900682701
2024-04-10,82.4776290003244,8.089568922642844,1.4941521490613567,1.8329308152477668,1.9978464650002452,0.9069244394381618,0.8732767103994056,0.3597119868800257,1.2309086616909464,0.7370508493148451
2024-04-11,82.48444652894679,8.090236058222986,1.4934063745420383,1.8261098431845553,1.9980310680163764,0.9070082401655231,0.873357402042873,0.35974522462821096,1.230540306698468,0.7371189535521872
2024-04-12,82.44986067149107,8.116418518120613,1.4927227061253785,1.8299759789941152,1.9969015110267132,0.9091454846558825,0.8748712443405524,0.35954184804439226,1.2338598028280632,0.7367022343732282
2024-04-15,82.40177207512754,8.150129232577648,1.4913414918544168,1.8533507632152642,1.995697950323103,0.9019363753131122,0.874343947103011,0.359325147101847,1.2358448038374337,0.736258213546634
2024-04-16,82.37694372245767,8.143197257150543,1.4993678152830832,1.8673767094147131,1.9955922473602967,0.9110371749279379,0.8823226994372076,0.3593061152976336,1.238989371737468,0.7258668869334411
2024-04-17,82.36116966481819,8.143180308303682,1.50678376191133,1.872115865841583,1.9949982768981585,0.9138146287521931,0.8820600838541732,0.35919917099594345,1.2392624113582602,0.7274158272664818
2024-04-18,82.34682915706863,8.14807712460082,1.4980655014695845,1.882897288498752,1.994606226061266,0.9230197324075046,0.8818867441585609,0.35912858229557676,1.2382167656616305,0.7272728777776772
2024-04-19,82.34544726842387,8.149300996761454,1.493620294515421,1.8690387908414157,1.9944542478042486,0.9308896843895619,0.8818195491360484,0.3591012186308748,1.2503135588941343,0.7260143906029702
2024-04-22,82.34720687343821,8.150204110030668,1.493507799429334,1.866933154472469,1.9945182358264109,0.9302778906345375,0.8818478405290023,0.35911273966564483,1.250353672670524,0.7260376833032
2024-04-23,82.33252688041959,8.15009453424217,1.5179318123139944,1.8597104811333296,1.994255911024804,0.9313584910562374,0.8817318573528852,0.35906550812045496,1.2476229222589323,0.7257016020775908
2024-04-24,82.35803908386174,8.09838024479424,1.5150921117047098,1.8472575435271654,1.9943182868884992,0.9283400449611586,0.8817594359529266,0.39516646539533123,1.2547996910225383,0.7268470918916825
2024-04-25,82.35563765967612,8.0816201438114,1.5128369449475443,1.8624650947046246,1.99419993600757,0.9282849535232245,0.8817071087959732,0.3951430146254112,1.2584943738998189,0.7296107700083192
2024-04-26,82.35641121296786,8.082214682063682,1.5119160047701174,1.8639409597499657,1.994148761598655,0.9283413247987562,0.8816844827596797,0.3951328746139483,1.2566978422412243,0.7295118544361188
2024-04-29,82.3685317015939,8.069042978482884,1.4824325825697884,1.8837466267791507,1.9944014607767206,0.9410507942203553,0.881796210103395,0.39518294598001913,1.2569372941365171,0.7268774053572775
2024-04-30,82.3841884649506,8.038806601859084,1.4825617705003666,1.888709081724053,1.995139717709085,0.9444944894441554,0.8820162118587507,0.39528154125725673,1.25973779602677,0.7290643246698901
2024-05-02,82.41703036137085,7.982504313046694,1.4840120065798834,1.8911677191770881,1.9953638207028106,0.9571167335219988,0.8885338244920441,0.3953259410433839,1.2581944284785473,0.7307508515866988
2024-05-03,82.38972291965516,7.964897182659225,1.5053500736617484,1.897065434443102,1.9913631529009292,0.9580166764745393,0.8882523948560135,0.3952007275370046,1.2758423422424312,0.7342890955698408
2024-05-06,82.37886961927714,7.958228185335256,1.5047280782043244,1.9045231573712704,1.9908585657109161,0.9609813676053611,0.8880273225083155,0.39510058848185103,1.2857828701939158,0.7329002453116551
2024-05-07,82.44137079030348,7.923300007215499,1.5060683304443439,1.8285761841665564,1.9924194618640665,0.957882860665146,0.8887235640472521,0.39541035985350476,1.3117483697289365,0.7545000717112114
2024-05-08,82.43817465774018,7.819606963850258,1.615246182224471,1.8354552818338772,1.992743746460834,0.9711214631032793,0.8868616631809316,0.39547471652716565,1.2939029296236149,0.7514123954553862
2024-05-09,82.408573129545,7.8101683546408225,1.6172367275793034,1.8395224455908663,2.0320478251505514,0.959975720430212,0.8865009210480607,0.395313852213531,1.301720466008674,0.7489405577929722
2024-05-10,82.53482434085014,7.781941237740771,1.4877934325117204,1.882035915006516,2.0349885917790727,0.9405555294852548,0.8877838595165872,0.3958859478945445,1.3036043075495678,0.7505868376658281
2024-05-13,82.547013947242,7.774374942892583,1.4787747001662546,1.8851076403125413,2.0449048752300794,0.9276277984048934,0.8878683036776901,0.3959236037455763,1.3029247731484828,0.7554794151798974
2024-05-14,82.6464783499273,7.608738595664828,1.58423354594947,1.8662843311185613,2.046820952478885,0.9258428508925866,0.8883785234976325,0.3962945844296126,1.2807409661390925,0.7561872999020188
2024-05-16,82.65917443090876,7.569407175746877,1.588601084297004,1.8852439947377835,2.037648468917681,0.9382578083389942,0.8884821392622947,0.3963408061305104,1.2809707827062242,0.7558733089538706
2024-05-17,82.86552855801666,7.3271570848454575,1.4934962913183751,1.9301770700072816,2.080255251758837,0.9417427276291875,0.8980081386363057,0.39764064231788177,1.3094352357405252,0.7565589997294814
2024-05-20,82.77151437296384,7.102244838129536,1.7119614350617178,1.9173841327230368,2.2267377863659785,0.9383896536073839,0.8889880589043333,0.3981761611482418,1.3069720212815672,0.7376315398143706
2024-05-21,82.591392718508,7.076273035388598,1.9132137254560317,1.8849866117843037,2.2673035308917813,0.938456586701422,0.8872251818394782,0.40220600737713597,1.3041393037715294,0.7348032982817166
2024-05-22,82.3848409143023,7.055522519694528,2.067903276126546,1.8647216743396928,2.3127239234488863,0.9447187996589482,0.8796771448299091,0.4497337074584505,1.308829003445611,0.7313290366951234
2024-05-23,82.32549045417665,7.053715163065174,2.0568641165979935,1.863743566019133,2.349645055152525,0.952108267186013,0.8791024109283075,0.4745008345379408,1.3131782372233547,0.7316518951129208
2024-05-24,82.33768891569171,7.044175914519367,2.052297013362994,1.9033736640648682,2.322898970228429,0.9400967175320584,0.875097661520024,0.4838678942086539,1.311654864548536,0.7288483843233624
2024-05-27,82.32718927583308,7.113718844812805,2.009234543100847,1.9207026474710878,2.2136855600547394,0.9502864936821266,0.8747487458085499,0.5416202426175364,1.3170544696576445,0.7317591769615851
2024-05-28,82.27644183274987,7.130887321726568,1.9772014409017817,1.9145540624987516,2.3203917759425092,0.935899615127641,0.8742435365032745,0.5413074309812729,1.2973364891589356,0.7317364944093928
2024-05-29,82.23068102151386,7.1422973830641165,1.9736119804771433,1.9032367166152773,2.3152119632040007,0.9398047967774668,0.8651434684851876,0.6129471103191225,1.292207609534933,0.7248579500088914
2024-05-30,82.26207041438306,7.154225322495565,1.9682934384141746,1.8996562968360928,2.3383893384897867,0.9340920870086056,0.8703650191926796,0.5551495285333865,1.2928402646106916,0.7249182900359609
2024-05-31,82.23902673396216,7.1577172853147255,1.964138350594782,1.8919226562408082,2.3565968839663034,0.9395045133119919,0.8741164255846227,0.5696241833630025,1.284478826793739,0.7228741408678615
2024-06-03,82.23631903995856,7.150015202124484,1.9627655896017444,1.889466859490498,2.3718119227386762,0.938639433853393,0.8736833218239706,0.5693419482181727,1.285440708152283,0.7225159740382213
2024-06-04,82.2267429853605,7.171892347225341,1.9563885711459437,1.8477396344284462,2.4174774425251724,0.9389861003753648,0.8732625049851737,0.5657927628824898,1.282425254906382,0.7192923961651803
