date,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CAITONG INTERNATIONAL SECURITIES CO LTD,SOOCHOW SECURITIES INTERNATIONAL,HANG SENG BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,YUE XIU SECURITIES CO LTD,DBS BANK LTD
2024-06-12,43.668241189696154,0.0,21.687080731949145,16.026113968589613,5.824390738553177,0.0,6.277462339489484,6.516711031722427,0.0,0.0
2024-06-13,43.60470093068314,0.0,21.691550258766963,16.030764727158925,5.876174735324676,0.0,6.278755681775151,6.5180536662911415,0.0,0.0
2024-06-14,43.61253753065923,0.0,21.64227638396818,16.04477962201941,5.9033463365735495,0.0,6.278961459233696,6.518098667545935,0.0,0.0
2024-06-17,43.62355559740557,0.0,21.637620096744737,16.043138444476217,5.902122229343674,0.0,6.277659465130666,6.515904166899136,0.0,0.0
2024-06-18,43.626893528675836,0.0,21.64285663786163,16.0402669746474,5.900321823708748,0.0,6.275744504200348,6.513916530906036,0.0,0.0
2024-06-19,43.53373203153152,0.0,21.700829928862888,16.057608132441743,5.905956035877706,0.0,6.281737207159829,6.520136664126317,0.0,0.0
2024-06-20,43.46408243806891,0.0,21.726100149473517,16.078106265605168,5.913495208105739,0.0,6.2897560780095825,6.528459860737086,0.0,0.0
2024-06-21,43.441157892512614,0.0,21.73028325814386,16.088971598600935,5.916248391341475,0.0,6.292684439390024,6.530654420011092,0.0,0.0
2024-06-24,43.36618358134794,0.0,21.761460134931397,16.091635523906245,5.95121611474019,0.0,6.295710121233669,6.533794523840557,0.0,0.0
2024-06-25,43.58529093223088,0.0,21.58530069162081,16.069998482025603,5.944463148815956,0.0,6.288566250956089,6.526380494350657,0.0,0.0
2024-06-26,43.411355810072905,0.0,21.540326456774842,16.132228844988166,6.059132881120388,0.0,6.3112603492394195,6.545695657804283,0.0,0.0
2024-06-27,43.46095260757094,0.0,21.510247336275828,16.129629217217666,6.053767994191411,0.0,6.30567222321259,6.539730621531563,0.0,0.0
2024-06-28,43.70539942438359,0.0,21.40131419023692,16.082389242636893,6.020679027702861,0.0,6.278582623808935,6.511635491230794,0.0,0.0
2024-07-02,43.658200284476,0.0,21.415906394151598,16.100067882681937,6.024768586076959,0.0,6.283903245301286,6.517153607312219,0.0,0.0
2024-07-03,43.6463040590005,0.0,21.41028371177873,16.114552168550862,6.026887293990123,0.0,6.2843528578168595,6.517619908862923,0.0,0.0
2024-07-04,43.672153694481835,0.0,21.38817753396785,16.12565080123211,6.025164206124899,0.0,6.278161166417165,6.510692597776144,0.0,0.0
2024-07-05,43.68609204213815,0.0,21.33566485938497,16.13792653319562,6.045106592568192,0.0,6.281364293432973,6.513845679280095,0.0,0.0
2024-07-08,43.516444194199906,0.0,21.401582965786666,16.17592892716954,6.080604103841338,0.0,6.296287588462713,6.529152220539835,0.0,0.0
2024-07-09,43.503101496505906,0.0,21.41546530244859,16.175836030264243,6.080569183478735,0.0,6.296251429449251,6.528776557853276,0.0,0.0
2024-07-10,43.510631943571155,0.0,21.3606416090017,16.19125047728956,6.104250926391646,0.0,6.3002756489987295,6.53294939474721,0.0,0.0
2024-07-11,43.601735268308964,0.0,21.28560083108636,16.161479579779822,6.110963978853505,0.0,6.3037098837227985,6.53651045824855,0.0,0.0
2024-07-12,43.43330866505451,0.0,21.22741484181874,16.27500703721875,6.202906687601976,0.0,6.314588938076144,6.546773830229881,0.0,0.0
2024-07-15,43.322077681678365,0.0,21.2571201501433,16.28937225198446,6.266022907990212,0.0,6.319240744218988,6.546166263984669,0.0,0.0
2024-07-16,43.28268136833819,0.0,21.235348596247615,16.345209777467662,6.2648001138041405,0.0,6.322459518689167,6.549500625453225,0.0,0.0
2024-07-17,43.30227613988997,0.0,21.206789571587684,16.341519589638136,6.280360601914832,0.0,6.321032124150571,6.548021972818809,0.0,0.0
2024-07-18,43.282260878175514,0.0,21.17174302737744,16.334373550565186,6.342905660976755,0.0,6.322635542135144,6.546081340769962,0.0,0.0
2024-07-19,43.272770330693724,0.0,21.15037999110167,16.327677780525384,6.383724473054608,0.0,6.321029197593117,6.5444182270315,0.0,0.0
2024-07-22,43.8867649385808,0.0,20.972568499853026,16.200184907422237,6.332495552292292,0.0,6.270303401818783,6.337682700032864,0.0,0.0
2024-07-23,43.85375994497318,0.0,20.917053063652165,16.197478228492983,6.427212550601684,0.0,6.269907373586098,6.334588838693896,0.0,0.0
2024-07-24,43.858153049415016,0.0,20.88137178363857,16.193647276788546,6.466491489383048,0.0,6.267838141116211,6.332498259658609,0.0,0.0
2024-07-25,42.37145172210412,0.0,20.159172503314117,15.636936863915077,6.271163149047965,0.0,6.053304023718071,6.115750970645307,0.0,3.3922207672553406
2024-07-26,42.344215311623245,0.0,20.14295024023806,15.632560444747917,6.32254493793826,0.0,6.051924366259219,6.114357080397919,0.0,3.391447618795379
2024-07-29,42.268676863650846,0.0,20.161179038193495,15.684493421635338,6.322989770682136,0.0,6.053906073135364,6.116196682007257,0.0,3.392558150695567
2024-07-30,42.34128263945617,0.0,20.068613030836254,15.702674746566252,6.323503715116955,0.0,6.0543981459439635,6.116693817913052,0.0,3.3928339041673556
2024-07-31,42.257400139181605,0.0,20.069863000030278,15.719019409894438,6.3710102186314845,0.0,6.061704134020749,6.1240749796777365,0.0,3.396928118563706
2024-08-01,42.281458199604685,0.0,20.028884198095557,15.70416502594032,6.418316844113316,0.0,6.055662349595769,6.117971029367466,0.0,3.3935423532828954
2024-08-02,42.23471318024589,0.0,20.007533278645067,15.712699680192063,6.482365890660984,0.0,6.056257088146512,6.112555242334616,0.0,3.393875639774869
2024-08-05,42.199007828870535,0.0,20.01117583260535,15.73492985959015,6.485496376378168,0.0,6.059181795982174,6.114693685075806,0.0,3.395514621497811
2024-08-06,42.17612115872883,0.0,20.014222345606303,15.748032022330216,6.49049407113051,0.0,6.06385097460905,6.109148237584926,0.0,3.398131190010157
2024-08-07,42.11529308130203,0.0,19.985951542409037,15.753294477102306,6.572671113748036,0.0,6.064560599370222,6.109700328298197,0.0,3.398528857770173
2024-08-08,42.04204838095127,0.0,20.018993476222864,15.743297779322482,6.619067009286736,0.0,6.066041835145327,6.1111925892053405,0.0,3.3993589298659774
2024-08-09,41.972331937822936,0.0,20.086639970741714,15.720858818800053,6.663525761972784,0.0,6.058336052956766,6.103266783500735,0.0,3.395040674205009
2024-08-12,44.91091390820253,0.0,19.009512505941682,14.930681434890602,6.374172071671899,0.0,5.753825962996229,5.796498340639279,0.0,3.224395775657776
2024-08-13,44.97151840436623,0.0,18.99314540053736,14.89027587558601,6.364595468921602,0.0,5.756063190778159,5.798752160481761,0.0,3.225649499328884
2024-08-14,45.115597959745536,0.0,18.881489787191818,14.879595745502403,6.358050651128513,0.0,5.750144136696387,5.792789208633062,0.0,3.2223325111022856
2024-08-15,44.9802719013093,0.0,18.98417106393211,14.88855318417836,6.365180465552199,0.0,5.756592254657953,5.799285148083584,0.0,3.2259459822864898
2024-08-16,44.95498305565503,0.0,18.93938543283891,14.920631995767348,6.376710255396026,0.0,5.767019657191472,5.809480192006012,0.0,3.2317894111451992
2024-08-19,44.97803546531071,0.0,18.920661959630255,14.912455076951344,6.377915120320191,0.0,5.768109322461436,5.81042300490954,0.0,3.23240005041652
2024-08-20,44.996098474311665,0.0,18.902278949936676,14.911415575993974,6.378464200852248,0.0,5.768605904255955,5.8104585639633095,0.0,3.232678330686172
2024-08-21,44.9983130300364,0.0,18.87444420561701,14.932636811009953,6.379788329867357,0.0,5.769803430527802,5.811664778583847,0.0,3.2333494143576313
2024-08-22,44.98227616347138,0.0,18.911332871822353,14.932317978221036,6.3737008778764235,0.0,5.764298012547705,5.805809871730496,0.0,3.2302642243306092
2024-08-23,45.035766461240875,0.0,18.812475795447856,14.973835849789088,6.382607932734639,0.0,5.763955462517492,5.801286236101228,0.0,3.2300722621688283
2024-08-26,45.01478185444546,0.0,18.777187870343823,14.96633338438769,6.43748220805485,0.0,5.761817853636979,5.790316525953652,0.0,3.252080303177549
2024-08-27,44.99880861862494,0.0,18.77177889530375,14.97336235664529,6.4366045527004685,0.0,5.761724647023226,5.790222858328321,0.0,3.267498071373999
2024-08-28,44.98026519459675,0.0,18.737418865426946,14.974251417857932,6.477324325258597,0.0,5.760102827635792,5.788593017219192,0.0,3.282044352004792
2024-08-29,44.489918351888555,0.0,18.556197008991482,14.904569026009353,6.498166906657388,0.7982122389500133,5.7280329283930485,5.756364496240573,0.0,3.2685390428695844
2024-08-30,43.69968420648003,0.0,18.485707458088967,14.895451188276809,7.289814582127072,0.797493514629618,5.722875306932526,5.75118136453872,0.0,3.357792378926262
2024-09-02,43.66884177600966,0.0,18.31447572925393,14.921370649061213,7.3352415902929025,0.7986752497672575,5.731355529924273,5.75954964343537,0.0,3.4704898322553928
2024-09-03,42.096544632262585,0.0,17.756450050915902,14.538055868334546,7.214333926210509,3.7729690303095387,5.57836972538124,5.588286925704192,0.0,3.454989840881489
2024-09-04,42.22280090118405,0.0,17.63705726917682,14.531843915585407,7.207333929064412,3.768134671837009,5.571222081515585,5.581126574789786,0.0,3.4804806568469244
2024-09-05,42.15149302355293,0.0,17.66261268858677,14.541633605559886,7.209943962616847,3.7706731570033556,5.574975255391788,5.584886421041432,0.0,3.50378188624699
2024-09-09,41.93849583191117,0.0,17.80421613703166,14.550527210826427,7.211310015851004,3.7713875786809417,5.576031534472105,5.585944577969894,0.0,3.5620871132568013
2024-09-10,41.95482221207323,0.0,17.796442414120378,14.529466490653617,7.195541442577971,3.7631408937866975,5.563838734324727,5.572833758689835,0.0,3.623914053773542
2024-09-11,41.92505297968488,0.0,17.782745007687403,14.518384565781039,7.247745925410218,3.7611601210877796,5.560910143507326,5.568556626695952,0.0,3.635444630145402
2024-09-12,42.63196904656489,0.0,17.097463103858868,14.484756166237803,7.242727118973397,3.758555651391974,5.5570594108919655,5.564700599162774,0.0,3.6627689029183355
2024-09-13,42.83519425689558,0.0,16.766002477729057,14.490410264057418,7.2645179375549045,3.761340154434609,5.561176324481365,5.566284750935512,0.0,3.7550738339115477
2024-09-16,42.74998126348778,0.0,16.74204554808381,14.499870310448218,7.33722707158723,3.763020206603996,5.563660297205097,5.568771005405267,0.0,3.7754242971785987
2024-09-17,42.58891325488441,0.0,16.878024191365025,14.508400074785571,7.368814653051088,3.7600816466932447,5.559315609106501,5.563974519258098,0.0,3.7724760508560577
2024-09-19,42.54302587402008,0.0,16.883413814705083,14.51533326688821,7.399722197953013,3.760617168540566,5.560107383127537,5.564766956814771,0.0,3.7730133379507427
2024-09-20,42.39761211023766,0.0,16.964014397174243,14.531317624738508,7.430730635989062,3.7611994549636876,5.560968299007882,5.565628594174164,0.0,3.7885288837147946
2024-09-23,42.327697892942595,0.0,16.927183019446936,14.5647837713963,7.483667235568974,3.765296273305166,5.567025482945227,5.57169085425356,0.0,3.792655470141245
2024-09-24,40.68886141027972,0.0,18.013930375099587,14.774512919986812,7.677292763948625,3.795249699660724,5.61131190178699,5.616014386736789,0.0,3.822826542500754
2024-09-25,40.82628028131101,0.0,17.932301556028147,14.741381847370116,7.718758541544146,3.7816101062647163,5.591145636372253,5.5956810975842854,0.0,3.8128409335253273
2024-09-26,40.84259287108308,0.0,17.830043777538858,14.733152381651754,7.832327783979749,3.7784600616536164,5.586488266181563,5.587269983973931,0.0,3.809664873937446
2024-09-27,40.57288853224906,0.0,18.26652173285153,14.668796459761142,7.810111277350069,3.762338404938992,5.5626522471161035,5.563281270918374,0.0,3.7934100748147306
2024-09-30,40.49923830324391,0.0,18.285116718846897,14.659925889123476,7.862657865439495,3.7660452225676155,5.56813281138019,5.561735683809401,0.0,3.797147505589023
2024-10-02,40.43749375768614,0.0,18.354091440058276,14.613657665082187,7.925237985093175,3.7613323420454736,5.561164773791529,5.554626332998887,0.0,3.7923957032443374
2024-10-03,36.81278468755394,0.0,21.671657408238172,14.715478859874342,7.9872311267904825,3.790754399690895,5.604665559064122,5.595367212721563,0.0,3.8220607460664837
2024-10-04,36.763762430525745,0.0,21.706937241827752,14.602759730798123,8.014300958502664,3.8107816493968873,5.6342760336121716,5.62492856240305,0.0,3.8422533929336056
2024-10-07,36.838079259867115,0.0,21.63260335548321,14.63411710620548,8.004972959500229,3.8063462073529557,5.627718191388238,5.61838159988061,0.0,3.837781320322162
2024-10-08,36.81913450858734,0.0,21.68214729010149,14.541827210404412,8.023334320635396,3.8150769922878047,5.6406267379382165,5.631268730676994,0.0,3.846584209368352
2024-10-09,36.66046341987905,0.0,21.720757929280968,14.616123522269328,8.036955363822344,3.821553766954894,5.650202709389549,5.640828815239415,0.0,3.853114473164449
2024-10-10,36.41846842322379,0.0,22.038841610792797,14.683441531985853,7.999395919975728,3.8036943379025847,5.6237973777958725,5.59725324819608,0.0,3.8351075501272947
2024-10-14,36.22417193362285,0.0,22.297519211957482,14.672312277272662,7.984793020776023,3.7967506929625743,5.614435482662131,5.581910820385558,0.0,3.8281065603607196
2024-10-15,36.237357851204386,0.0,22.240426186312,14.67344971668321,7.997982677356284,3.8030223442916373,5.623709671199725,5.589621546166762,0.0,3.834430006785996
2024-10-16,36.04910176283288,0.0,22.330094592529715,14.73580137286577,8.010128288291968,3.8087975543210675,5.632249748421325,5.593573768738642,0.0,3.8402529119986295
2024-10-17,34.85998063861373,0.0,21.100528946858446,14.07743955155111,7.6124177889935005,3.619687127803938,5.352603183597584,5.309668592602668,4.418093472967985,3.6495806970110407
2024-10-18,34.84501729414061,0.0,21.073239098990957,14.110999239199865,7.615174362473626,3.6209978721455434,5.354541443476971,5.309435090780674,4.4196933325182455,3.6509022662735044
2024-10-21,34.93541140435162,0.0,21.000386595772422,14.120857098415291,7.610183540902876,3.6186247479821625,5.351032192123611,5.298198116518934,4.4167967605200085,3.6485095434130783
2024-10-22,34.935387532278945,0.0,20.993472662684344,14.126871466885294,7.61257299603,3.6197609283923624,5.352712316031025,5.291383438612644,4.418183551995952,3.6496551070894356
2024-10-23,34.801335944433234,0.0,20.917043959421985,14.158566756249616,7.748917604114057,3.6264067733889673,5.3639794660363345,5.3010983658816775,4.4262952929738715,3.656355837500257
2024-10-24,34.72163033470561,0.0,20.868087661563578,14.173761790592302,7.862691679931834,3.626426982678442,5.364009358494775,5.300696018450105,4.426319959893074,3.656376213690287
2024-10-25,34.683326449843044,0.0,20.713118739453893,14.196062111149837,8.024379660028668,3.6279318473546867,5.366235270734344,5.302895657443467,4.428156757541343,3.657893506450717
2024-10-28,34.516485841697474,0.0,20.762804562896914,14.23285697790707,8.045586225706852,3.637519625881685,5.380416980166697,5.316909975036676,4.439859344045302,3.667560466661329
2024-10-29,33.08113138637846,0.0,22.191742808690137,14.232535792687326,8.047364189246691,3.638323467527132,5.381605978078284,5.318084938776423,4.440840491697476,3.6683709469180745
2024-10-30,33.272949261582255,0.0,22.196554157787084,14.16139137991202,8.001854316292205,3.62536085476994,5.362432401311886,5.299137674662474,4.425018672630504,3.6553012810516274
2024-10-31,33.263444914580006,0.0,22.203572909485732,14.16414485592868,8.001783733295907,3.625328876078292,5.362385100207496,5.299090931870105,4.424979640293217,3.6552690382605704
2024-11-01,33.25407274101732,0.0,22.182927612897654,14.137104177955036,8.099403451004623,3.6239311098081517,5.348520747987785,5.276906866839445,4.423273564100221,3.653859728389766
2024-11-04,33.18319103442889,0.0,22.248491013704815,14.112041405086298,8.171293103040657,3.61754328620237,5.33909302818441,5.265451221942321,4.415476757143511,3.6474191502667295
2024-11-05,33.10857137676261,0.0,22.193963914161287,14.095291565633808,8.361972583026173,3.6102736366954864,5.32836383106669,5.254870012029752,4.406603617034131,3.6400894635900647
2024-11-06,33.12039722614429,0.0,22.207995268396612,14.092423769775413,8.356277816412371,3.6078149266759536,5.324735047529066,5.249142915787883,4.403602581224771,3.637610448053637
2024-11-07,33.02431713280478,0.0,22.096551786702147,14.062749218100947,8.649507681020403,3.5987183602279793,5.311309523448114,5.235907985976123,4.392499555070519,3.6284387566489857
2024-11-08,33.09793031477727,0.0,22.00664098367635,14.095599190335268,8.677742323909643,3.595618549462856,5.306734546250776,5.205704737012586,4.388716008806637,3.625313345768614
2024-11-11,33.048489061647224,0.0,22.038607163055936,14.066760574213433,8.69079104116423,3.601025279468887,5.314714280616519,5.213532552899325,4.395315319107866,3.6307647278265796
2024-11-12,33.15797839907643,0.0,21.999876151982132,14.050383378173184,8.675911639657443,3.594860006283107,5.305615020572114,5.203036714923499,4.3877901512523545,3.62454853807974
2024-11-13,33.0530835562422,0.0,22.154063984578265,14.047951871468795,8.662707910511449,3.589389047171011,5.297540491163084,5.195118297773364,4.381112444618994,3.6190323964728393
2024-11-14,33.019047244728775,0.0,22.167109530617914,14.061382978085668,8.664837926069433,3.5902716181399397,5.298843068114978,5.196395690814216,4.3821896871815635,3.6199222562475155
2024-11-15,33.01457033166069,0.0,18.541218180690066,14.079531427901346,8.677252627981371,7.163717050560839,5.306435080536916,5.203698187863037,4.388468348035017,3.625108764770715
2024-11-18,33.14034229208169,0.0,18.399024663577674,14.090887306281422,8.731774780484326,7.149924615005805,5.296218503952621,5.193679412498602,4.380019149602362,3.6181292765154978
2024-11-19,33.191947280784404,0.0,18.310779359015918,14.110077998671787,8.752145922903436,7.149109860971975,5.295614984947528,5.193087578111584,4.379520034092403,3.617716980500968
2024-11-20,33.12146171015781,0.0,18.36890419721465,14.118421781274382,8.753168307272563,7.149944986236044,5.296233593690254,5.193694210086659,4.3800316289477195,3.6181395851199225
2024-11-21,33.12102662562333,0.0,18.3563095957736,14.126355449038272,8.754465333521582,7.151004450192482,5.297018378553381,5.1944638008774895,4.3806806529119395,3.618675713507928
2024-11-22,33.11606290614159,0.0,18.345266459889366,14.131508035672164,8.76257557180841,7.151809445173426,5.2974721738548345,5.195048546323745,4.381173790059774,3.6190830710766906
