date,FIRST FIDELITY CAPITAL (INTERNATIONAL),ZHESHANG INTERNATIONAL FINANCIAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIC SECURITIES BROKERAGE (HK) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA INDUSTRIAL SECURITIES,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD
2024-05-14,0.0,8.718900733997433,22.55632481221041,27.36641431685009,13.145057324963899,10.09246528838494,0.0,6.20036296161094,6.631633134859277,5.288841427123008
2024-05-16,0.0,8.718744435186277,22.557713101254258,27.365923734590492,13.144821680942348,10.092284366457472,0.0,6.200251811204575,6.631514253315992,5.288746617048588
2024-05-17,0.0,8.718002092353133,22.55758495361905,27.359112481751634,13.143702487205184,10.091425075876678,0.0,6.210926969395963,6.630949624186713,5.288296315611647
2024-05-20,0.0,8.715892965896412,22.56977941230285,27.3542856110325,13.144823598521082,10.088983680315163,0.0,6.20942437393279,6.629345413596099,5.287464944403108
2024-05-21,0.0,8.714042462424382,22.51222265775098,27.404467820897338,13.14203277240568,10.086841650875067,0.0,6.226112379729754,6.627937912752163,5.286342343164641
2024-05-22,0.0,8.713496050524869,22.496478518862943,27.402749430450918,13.161811695455889,10.086209157938487,0.0,6.225721972877062,6.627522309527785,5.286010864362047
2024-05-23,0.0,8.713457023725603,22.483388975611764,27.402626696522404,13.1617527451356,10.086163982906804,0.0,6.239130761624813,6.627492625577588,5.285987188895423
2024-05-24,0.0,8.705035420240245,22.448503445459394,27.333007129996435,13.14903183970277,10.085364775005305,0.0,6.309794603206961,6.567034407185056,5.4022283792038355
2024-05-27,0.0,8.698216511776968,22.408742433925163,27.313295388985935,13.138731819063315,10.077464614247816,0.0,6.327654348026841,6.570832371549337,5.465062512424621
2024-05-28,0.0,8.693948460607464,22.395512454056867,27.29989326888808,13.132284890588931,10.072519791987501,0.0,6.408117229594233,6.567608187746826,5.430115716530095
2024-05-29,0.0,8.690942350432994,22.3877687484028,27.27571162392793,13.12774413498145,10.069037012630524,0.0,6.330582510181143,6.578292525431423,5.539921094011734
2024-05-30,0.0,8.69070681595438,22.387727874101532,27.274972420944277,13.127388358099548,10.068764130210264,0.0,6.330321600214744,6.580347844661873,5.539770955813386
2024-05-31,0.0,2.283483479809662,5.881202422648116,7.166499831884024,3.4492216897405643,2.645568080978965,0.0,1.672682241799249,1.728986596015596,1.4673125482517284
2024-06-03,0.0,8.684328982387704,22.364602354085967,27.254956185404367,13.117754584934014,10.061374984171335,0.0,6.3611194922795375,6.575518736483117,5.5803446802539565
2024-06-04,0.0,8.669251916215938,22.328448347351692,27.388291299854224,13.094980545131612,10.034994858871361,0.0,6.349273693940252,6.564102824982678,5.570656513652244
2024-06-05,0.0,8.66465718647405,22.325521816048436,27.39559907658918,13.08804016582765,10.02967628123821,0.0,6.3681775943472045,6.560623830627659,5.567704048847612
2024-06-06,0.0,8.664834707378219,22.31707142344572,27.39616035575045,13.088308312699942,10.029881768560287,0.0,6.3760578479743035,6.559867464603489,5.567818119587588
2024-06-07,0.0,8.656553006231164,22.291736470320668,27.39845327703379,13.07579873096793,10.020295378726814,0.0,6.441068987449785,6.553597655225604,5.5624964940442485
2024-06-11,0.0,8.656052293978552,22.296231270924366,27.396868495972726,13.075042400748204,10.019715784901502,0.0,6.440696423201682,6.553218582095423,5.562174748177544
2024-06-12,0.0,8.655282080532801,22.292022863671143,27.405553199077413,13.073878986628372,10.01882423300717,0.0,6.440123331587088,6.552635478286267,5.561679827209744
2024-06-13,0.0,8.69184462801035,22.27215461026487,27.382358918396843,13.061965918208282,10.009694965503718,0.0,6.4787043571127025,6.546664641714766,5.556611960788466
2024-06-14,0.0,8.691574193696407,22.258571736568467,27.388618628545018,13.064048599399477,10.009383528161402,0.0,6.4785027814929075,6.552861457381573,5.556439074754744
2024-06-17,0.0,8.692037805681075,22.259759017536066,27.385634515467466,13.063856434335367,10.00991743261408,0.0,6.478848347378357,6.553210989588029,5.556735457399559
2024-06-18,0.0,8.692717859397169,22.270391353160868,27.40662554531711,13.06487853344645,10.010700595515578,0.0,6.479355244034026,6.518160659984987,5.557170209143814
2024-06-19,0.0,8.700692109131065,22.26757255861587,27.40457890578473,13.063902889916456,10.009953028269415,0.0,6.478871386414823,6.517673904500877,5.556755217366758
2024-06-20,0.0,8.700088820980053,22.26602857079192,27.4096125234343,13.0629970656762,10.009258958650769,0.0,6.478422154757118,6.517221982356129,5.556369923353515
2024-06-21,0.0,8.700119756798784,22.266107744446114,27.40970998666967,13.063576885885272,10.009294549623132,0.0,6.477556239529745,6.517245156326193,5.556389680721089
2024-06-24,0.0,8.700127490787843,22.243903737371344,27.431958153163112,13.063588498778373,10.00930344740577,0.0,6.477473102564164,6.51725094984446,5.556394620084936
2024-06-25,0.0,8.70063022957273,22.22918704520806,27.445989362390776,13.064343381119475,10.009881837211902,0.0,6.475624896296921,6.517627550627239,5.556715697572893
2024-06-26,0.0,8.70003468382665,22.227665489017962,27.451844523613676,13.063449145423823,10.00919667505817,0.0,6.474292706456293,6.517181428305076,5.556335348298353
2024-06-27,0.0,8.700931900733464,22.21386626372009,27.4613433331973,13.064796352401789,10.01022890318218,0.0,6.474071352898392,6.517853531989114,5.556908361877677
2024-06-28,0.0,8.70107114063261,22.20533126495502,27.470406563448492,13.06500542666501,10.010389095593615,0.0,6.4728413839699215,6.517957836364645,5.55699728837069
2024-07-02,0.0,8.701153653979073,22.204415717001673,27.581265743780293,13.065129323746403,9.900240973086618,0.0,6.472724955360121,6.518019646974453,5.557049986071369
2024-07-03,0.0,8.700998940320838,22.202598438549618,27.583975874057053,13.06489701501662,9.900064938671035,0.0,6.472609864994358,6.517903751231873,5.556951177158604
2024-07-05,0.0,8.700991204782351,22.202578699545402,27.584040254819037,13.064885399796989,9.900056137114584,0.0,6.472604110583506,6.51789795655293,5.556946236805203
2024-07-08,0.0,8.70021772038717,22.200604976350807,27.591011129719195,13.063723982121264,9.899531644991177,0.0,6.472028721164314,6.516429579443948,5.556452245822123
2024-07-09,0.0,8.69925879070322,22.1892694142636,27.607880611904314,13.062284110946543,9.898440528072419,0.0,6.471315380342791,6.5157113448022494,5.555839818964864
2024-07-10,0.0,8.6967773817654,22.16605647984715,27.632973057926463,13.058558176436366,9.895617060074997,0.0,6.482798624060717,6.5129641693411635,5.554255050547742
2024-07-11,0.0,8.697086514389655,22.166844386781893,27.63395528997661,13.059022351403812,9.895968806237526,0.0,6.483029059366024,6.509641111678366,5.554452480166114
2024-07-12,0.0,8.697588901778833,22.175234396126932,27.63555156599707,13.059776706110238,9.896540447088025,0.0,6.469184469472291,6.511350180193763,5.554773333232852
2024-07-16,0.0,8.697728034702509,22.17514477379027,27.634838325360437,13.059985619745524,9.896698759307911,0.0,6.469287955226701,6.511454340461382,5.554862191405265
2024-07-17,0.0,8.69784398220595,22.174107307726366,27.635206719324817,13.060159719547396,9.896830690026928,0.0,6.469374195884542,6.511541143230051,5.55493624205395
2024-07-18,0.0,8.699150537728693,22.163305463920697,27.647357639953768,13.062121564786791,9.898317352563318,0.0,6.4481246945153865,6.525852064052804,5.555770682478541
2024-07-19,0.0,8.700078507800379,22.16566970443716,27.639195046563202,13.063514948868635,9.899373242126718,0.0,6.4488125394617475,6.526992673969832,5.556363336772328
2024-07-22,0.0,8.720716111252443,22.168237742841995,27.6291005550704,13.05874384246357,9.895757755539341,0.0,6.448501111135613,6.524608860985771,5.554334020710863
2024-07-23,0.0,8.90065272959072,22.155850111659625,27.60657760412661,13.04830832585493,9.775972905748779,0.0,6.443347978394982,6.51939490894298,5.549895435681376
2024-07-24,66.31336112543997,3.0058662351565935,7.458624262817784,9.299166637745563,4.395271127148707,3.2929978645036626,0.0,2.169219960525937,2.196032427665668,1.8694603589961143
2024-07-26,66.30757020676005,3.008684098355779,7.459468244768284,9.298354573376086,4.39488730317656,3.29271029827986,0.0,2.169030529977144,2.1999976398796948,1.8692971054265386
2024-07-29,64.23647989769908,2.9147090596128393,7.229371976603866,12.128718572114774,4.257614764390392,3.189863815321005,0.0,2.101281733019493,2.1310498197046357,1.8109103615339093
2024-07-30,64.2353818820845,2.914659237516975,7.232145577810317,12.128511251875583,4.257541987558603,3.189809289912962,0.0,2.1005215212894073,2.13054984491365,1.8108794070380099
2024-07-31,52.048403395061605,2.3630641459735426,5.860035690870046,9.82744443518639,3.449785092686857,2.5846266622882763,0.0,1.7020026701292452,1.7263339071434667,1.4673125482517284
2024-08-01,64.22970629821137,2.9266267091952205,7.230058114430222,12.125498688741565,4.2571658080149355,3.18952745100061,0.0,2.1003359275290516,2.1303615979695767,1.8107194049074455
2024-08-02,64.21761413725851,2.9405575993937916,7.233041513433094,12.12321589017018,4.256364335657043,3.1889269768349333,0.0,2.0999405092474723,2.12996052692605,1.810378511078927
2024-08-05,66.3483605662807,2.942005786347698,7.231593326479187,9.992469461147985,4.256364335657043,3.1889269768349333,0.0,2.0999405092474723,2.12996052692605,1.810378511078927
2024-08-06,66.3483605662807,2.943453973301605,7.2301451395252805,9.992469461147985,4.256364335657043,3.1889269768349333,0.0,2.0999405092474723,2.12996052692605,1.810378511078927
2024-08-07,66.29517224311428,3.042096761921204,7.22434907624747,9.984458973919756,4.2529522109283135,3.186370565837731,0.0,2.086680878786022,2.1189920724632216,1.8089272167819928
2024-08-09,66.29613156538255,3.0421407824896285,7.223006569019979,9.984603453728862,4.253013753143587,3.186416674115835,0.0,2.086711074038045,2.1190227352733872,1.8089533928081196
2024-08-12,66.29517224311428,3.042096761921204,7.220007998213436,9.984458973919756,4.2529522109283135,3.186370565837731,0.0,2.091021956820056,2.1189920724632216,1.8089272167819928
2024-08-13,66.2974554757072,3.042201532966253,7.220835488553232,9.974991668486132,4.253098684325629,3.1864803057310422,0.0,2.096882275853497,2.1190650514087506,1.8089895169682628
2024-08-14,66.2974554757072,3.042201532966253,7.219388412705725,9.97643874433364,4.253098684325629,3.1864803057310422,0.0,2.096882275853497,2.1190650514087506,1.8089895169682628
2024-08-15,66.29716766461694,3.0421883261345024,7.218344123138152,9.97784250409645,4.253080220736634,3.1864664725550282,0.0,2.0968731728499255,2.1190558521051215,1.8089816637672402
2024-08-16,66.29864512139136,3.042256122420676,7.217057884778888,9.973636732437233,4.253175002194208,3.18653748413278,0.0,2.100566599011189,2.119103076044459,1.809021977589204
2024-08-19,66.30401824663558,3.042502679844901,7.220768779202475,9.961420066698574,4.253519697654131,3.1867957347345275,0.0,2.1025313895717677,2.1192748172046616,1.8091685884533828
2024-08-21,66.30305869611072,3.042458648802432,7.222111478519458,9.961275905211744,4.253458140795794,3.1867496154856387,0.0,2.102500961776413,2.1192441470987324,1.8091424061990564
2024-08-22,66.30209917335867,3.042414619034377,7.223454138973964,9.96113174789746,4.253396585719131,3.186703497571604,0.0,2.102470534861747,2.119213477880505,1.8091162247025374
2024-08-23,68.43377912129796,3.140231344561506,7.455695539093872,7.066290522941545,4.390147613596905,3.289159257351393,0.0,2.1700671017303095,2.18734834740234,1.8672811520241688
2024-08-26,68.42239371815987,3.1563460108588264,7.454455126822661,7.065114896411378,4.389417219907439,3.2886120363063016,0.0,2.1697060652786164,2.1869844358507877,1.866970490404119
2024-08-27,69.40656318653171,3.062496175270341,7.217735911164757,6.844873328295304,4.25258545626278,3.1860957881743155,0.0,2.102069590405342,2.1188093405183848,1.8087712233770683
2024-08-28,69.4013214265911,3.0698171417750038,7.217190809416102,6.844356386075956,4.252264290207795,3.1858551661278884,0.0,2.101910836770736,2.118649322655332,1.8086346203801014
2024-08-29,69.40453467210345,3.069959272730897,7.212895013037462,6.844673276258889,4.252461167858927,3.1860026695846697,0.0,2.102008154162175,2.1187474150300645,1.8087183592334546
2024-08-30,69.39706433454742,3.0793796181398445,7.2164587647320015,6.83959644215793,4.252003455397949,3.185659745084006,0.0,2.1027945973505884,2.1185193642483533,1.8085236783419087
2024-09-02,69.39658243250749,3.0793582345361727,7.217103065441581,6.839548947130448,4.251973928945229,3.185637623457617,0.0,2.102779995277493,2.118504652980477,1.8085111197234973
2024-09-03,69.39170355126602,3.0861721767282253,7.2165956717410635,6.839068097124747,4.251674996705138,3.1854136592925473,0.0,2.1026321607082057,2.118355712899437,1.8083839735346257
2024-09-04,69.39182400920932,3.0861775340538715,7.2164635397252725,6.8390510372710365,4.2516823772419965,3.1854191888927486,0.0,2.1026358106941934,2.1183593901801387,1.8083871127314317
2024-09-09,69.39043876811023,3.0934644765631356,7.216319480363409,6.834574816788623,4.251597502615146,3.1853555996494727,0.0,2.1015812410609773,2.11831710222285,1.8083510126261617
2024-09-10,69.38152636556057,3.1059110047824277,7.215392627251112,6.833696994381036,4.251051433890188,3.184946477414885,0.0,2.1013113171587277,2.1180450287920145,1.8081187507690282
2024-09-11,69.3825499710911,3.105956827177067,7.215499078005154,6.832322485228379,4.251114150869566,3.1849934658424894,0.0,2.101342318406441,2.1180762769169683,1.808145426462834
2024-09-12,69.38694579699704,3.106153609300084,7.209620589638946,6.832755356320474,4.251383485993762,3.1851952554393437,0.0,2.1014754518096432,2.1182104705228926,1.80825998397781
2024-09-13,69.388009710724,3.106201236118429,7.208284620687605,6.832773332454613,4.251448672682661,3.185244094207449,0.0,2.101507673844413,2.1182429491565937,1.8082877101242307
2024-09-20,69.3903584659744,3.106306379737514,7.2085286181220285,6.829185691583553,4.251592582450838,3.185351913394384,0.0,2.101578809004555,2.1187486198220964,1.8083489199106344
2024-09-23,69.38461734494719,3.1060493745675175,7.20778756473602,6.837038970599083,4.251240820215942,3.185088368267174,0.0,2.1014049315587906,2.1185733218048854,1.8081993033033976
2024-09-25,69.37959966061115,3.1058247545308273,7.207266319478138,6.836544536751056,4.250933383419595,3.184858032371036,0.0,2.1012529643503193,2.1256518086543723,1.8080685398335132
2024-09-26,69.37939896833278,3.1058157704051013,7.207245471235925,6.836524760884578,4.250921086872626,3.184848819628127,0.0,2.101246886119155,2.125934926833597,1.8080633096881034
2024-09-27,69.37404091382649,3.1055759134672813,7.212242365020774,6.835129053608878,4.250592795373649,3.18749530558647,0.0,2.101229232674064,2.125770744448275,1.8079236759941224
2024-09-30,56.304036562723425,2.5204883192169008,5.8555284672997026,5.539110421516807,3.449785092686857,2.587091550178308,0.0,1.7057117395256738,1.7260991559158445,1.4673125482517284
2024-10-02,69.37735197341208,3.1057241352914913,7.220772602598396,6.821628724140923,4.25079566615693,3.187792066457109,0.0,2.1010402609430474,2.126884607066805,1.808009963933221
2024-10-03,69.54581239930558,3.088000215703472,7.188020361371573,6.788738434788123,4.226536988537775,3.1695997970255845,0.0,2.0805942609833696,2.1150056303801277,1.7976919119044044
2024-10-04,69.56495949815286,3.088850392634774,7.191178857071483,6.793455585553822,4.227700623251489,3.170472439655331,0.0,2.0767942420078485,2.0884015158022073,1.7981868458701846
2024-10-07,69.56898232893597,3.0890290159320997,7.194673139118876,6.793848440267608,4.227945104443337,3.167778747856975,0.0,2.0729728015292808,2.086479589765086,1.798290832150771
2024-10-08,69.57160442431591,3.089145443231163,7.1944551961183105,6.794334675852608,4.231269316118086,3.1678981432792073,0.0,2.0687352176704223,2.0841989726368406,1.798358610777465
2024-10-09,69.57386639057029,3.089245879936703,7.190632203474754,6.789146372718332,4.237736808174922,3.1659295297061636,0.0,2.070758999264792,2.08426673573908,1.7984170804149633
2024-10-10,69.55457434006686,3.088389266805579,7.186653578919517,6.7985969897386225,4.2431200130881095,3.165051653061584,0.0,2.0817193227785986,2.0839764359519024,1.797918399589223
2024-10-14,69.55085324621372,3.0882240413487936,7.189145386230483,6.793947606913596,4.242893010796044,3.164882326250762,0.0,2.081607953065687,2.0906242162648003,1.7978222129161157
2024-10-15,69.55329391875644,3.088332413040465,7.188736098234642,6.791338397028507,4.24304190203159,3.1649933880283547,0.0,2.0816810006724173,2.090697580269462,1.7978853019381327
2024-10-16,69.55115331966793,3.0882373653270374,7.189377744264901,6.793516711383325,4.242911316532094,3.164895980967095,0.0,2.081444356181554,2.0906332361516995,1.7978299695243574
2024-10-17,69.5531338694073,3.0883253064670053,7.185354191895277,6.794716897562823,4.243032138351734,3.1649861050500334,0.0,2.081877557091084,2.0906927693573096,1.7978811648174275
2024-10-18,69.56231789221088,3.0887330990201454,7.186302969514329,6.795614094158569,4.243592402163687,3.1524586021256824,0.0,2.0818935466381623,2.090968831254177,1.7981185629143532
2024-10-21,69.55983656634304,3.091298213181928,7.186017863593455,6.799168878059176,4.243441030905236,3.1523461522057565,0.0,2.0818192843584113,2.088017588309755,1.7980544230432445
2024-10-22,69.5579356703156,3.0938889535972787,7.186252974482136,6.798896776461402,4.243325068295252,3.1522600064846964,0.0,2.081762393454079,2.087672870188058,1.798005286721502
2024-10-23,69.55831584120956,3.0939058633361602,7.185860762045864,6.798905170086342,4.243348260310211,3.1522772352522432,0.0,2.0820614307916454,2.087310323196968,1.7980151137710059
2024-10-24,69.5603168091472,3.093994865008494,7.181752460828397,6.800539091016764,4.243470327725364,3.1523679160802933,0.0,2.082121324969887,2.08737036836888,1.7980668368547308
2024-10-25,69.49516446903776,3.0910969339036813,7.249174556216271,6.822363263711032,4.239495762416888,3.1495590100948467,0.0,2.072842490687737,2.0839208019843,1.7963827119474842
2024-10-28,69.49686219749978,3.0911724476935056,7.239723573232892,6.823104740801303,4.239599330955439,3.1496359520808843,0.0,2.0737553448733412,2.089719816278479,1.79642659658438
2024-10-29,69.49682891123808,3.0911709671435674,7.236041320085425,6.823043991777604,4.239597300354224,3.1496344435292283,0.0,2.0737543516261514,2.093502978078976,1.796425736166745
2024-10-30,69.48243082477661,3.1082023034845934,7.215950925650317,6.825078566675527,4.238718956846346,3.1489819143455176,0.0,2.092289527557802,2.0922934210904365,1.7960535595728466
2024-10-31,56.76470063424759,2.539291892549428,5.898229715604156,5.575848988639661,3.4628842111881686,2.572607399434026,2.0305511686853532,1.709467759167627,1.708790161486657,1.4673125482517284
2024-11-01,67.80505871581911,3.033167337220814,7.045396306461645,6.656108532803735,4.136392240991319,3.07296248940549,2.425479914098563,2.0316008251275277,2.0411385233786072,1.75269511469318
2024-11-04,67.79773944933048,3.0328399197616123,7.047551722595559,6.660296658358836,4.135945735115699,3.0726307762295777,2.425218093901216,2.0343535347727553,2.040918191192841,1.7525059187414216
2024-11-05,67.79403289120553,3.0326741119111214,7.0492691510633785,6.6589512633090955,4.135719619563863,3.0724627929802675,2.425085505235226,2.037186128469416,2.042208428459278,1.752410107802814
2024-11-06,67.7946031045376,3.0326996196311473,7.049328442229279,6.6606894648022745,4.13575440496258,3.0724886353615526,2.4251059025479025,2.0346799732566034,2.04222560540573,1.7524248472653314
2024-11-07,67.7898896290763,3.0324887686993027,7.048137466745456,6.661740243586574,4.135466863240834,3.07227501806571,2.4249372950682613,2.032267707425599,2.050493999603428,1.7523030084885391
2024-11-08,67.7898896290763,3.0324887686993027,7.038745873947382,6.661544001349003,4.135466863240834,3.07227501806571,2.4249372950682613,2.0361364829662985,2.056213059098375,1.7523030084885391
2024-11-11,67.79018102829058,3.0510888273036794,7.044429809513875,6.642565092281794,4.13548463981196,3.072288224438094,2.4249477188176773,2.030482220803398,2.0562218978628732,1.7523105408760773
2024-11-12,67.78731142626307,3.0509596727483728,7.044131614262626,6.640349594021664,4.135309582083436,3.0814372739566207,2.424845069218799,2.0272845463377087,2.056134856665497,1.7522363644421952
2024-11-13,67.77688028447406,3.050490189709889,7.055800957667646,6.636524851523889,4.134673238796107,3.080963101011237,2.4244719329754334,2.032410256600223,2.0558184577144845,1.751966729527035
2024-11-14,67.76759186100215,3.0500721379412026,7.05105057472388,6.646965635319145,4.134106606106629,3.0805408731089874,2.42413967333299,2.0195483292503744,2.0742576764407343,1.75172663277392
2024-11-15,67.76436335307372,3.049926829810736,7.050714656447031,6.646648968005696,4.133909653616683,3.080394113421067,2.4240241851779585,2.024216204504042,2.0741588569730496,1.7516431789700144
2024-11-18,67.76284416166486,3.04985845430467,7.047333894955004,6.64551913880995,4.133816976585275,3.080325054876997,2.4239698416183826,2.030616210889694,2.074112356952092,1.7516039093430718
2024-11-21,67.75226867934379,3.049382474812305,7.031075740570798,6.65529735081139,4.133171827921648,3.079844320581321,2.423591542116289,2.0432441003443818,2.0807934201331606,1.7513305433649171
