date,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,LONG BRIDGE HK LTD,LUK FOOK SECURITIES (HK) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CNI SECURITIES GROUP LTD,CHINA SKY SECURITIES LTD
2024-03-22,0.0,9.331191452400743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.66880854759926
2024-03-25,0.0,9.500237715692032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.49976228430798
2024-03-26,0.0,10.542659946001235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.45734005399876
2024-03-27,6.949464697579952,9.67417122792523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.37636407449483
2024-03-28,3.236602669445669,4.505591406469197,0.0,0.0,0.0,0.0,0.0,53.42659024409796,0.0,38.831215679987174
2024-04-02,3.153910849453322,4.662181104569666,0.0,0.0,0.0,0.0,0.0,53.38379590692459,0.0,38.80011213905242
2024-04-03,3.1463502337288745,4.651004834392105,0.0,0.0,0.0,0.0,0.0,53.49554516760557,0.0,38.707099764273444
2024-04-08,3.5317760356560153,4.632496318993991,0.0,0.0,0.0,0.0,0.0,53.28266146683115,0.0,38.55306617851884
2024-04-09,2.7832756061355766,4.043613486958366,0.0,0.0,0.0,0.0,11.610235385594118,47.322400508941826,0.0,34.24047501237011
2024-05-30,2.803089627678508,4.357158112052396,0.0,0.07118957784580338,0.0,0.0,11.692888161173205,46.662632590588736,0.0,34.41304193066135
2024-06-07,2.7971158627548487,4.418910279178802,0.0,0.07103786318107551,0.0,0.0,11.667969027491655,46.56318817929957,0.0,34.481778788094054
2024-06-11,2.793147478186848,4.483578066255232,0.0,0.07093707881109457,0.0,0.0,11.651415194722281,46.49712704830815,0.0,34.503795133716395
2024-06-17,2.7911675054937266,4.551286595307294,0.0,0.07088679379031686,0.0,0.0,11.643155880059545,46.46416672573899,0.0,34.47933649961013
2024-07-17,2.795130261943636,4.415773408106765,0.0,0.07098743522396536,0.0,0.0,11.65968623553631,46.53013416625257,0.0,34.528288492936746
2024-08-21,2.796619198124933,4.418125643666324,0.0,0.0710252494761888,0.0,0.0,11.612628289356866,46.55492027415746,0.0,34.546681345218225
2024-08-30,2.7969171757351896,4.418596391532889,0.0,0.07103281716152864,0.0,0.0,11.6032106833357,46.55988066486717,0.0,34.550362267367525
2024-10-02,2.80089628681178,4.28261488120643,0.0,0.07113387395077536,0.0,0.0,11.619718309859154,46.626120358514726,0.0,34.59951628965713
2024-10-04,2.80089628681178,4.14034713330488,0.14226774790155072,0.07113387395077536,0.0,0.0,11.619718309859154,46.626120358514726,0.0,34.59951628965713
2024-10-07,2.7969171757351896,4.276530757209831,0.14206563432305727,0.07103281716152864,0.0,0.0,11.6032106833357,46.55988066486717,0.0,34.550362267367525
2024-10-09,2.7850473900127315,4.612038477861083,0.14146272457207526,0.07073136228603763,0.0,0.0,11.624699391710285,46.36228603762908,0.0,34.403734615928705
2024-10-10,2.7830788804071247,4.608778625954199,0.14136273678258413,0.07068136839129206,0.0,0.0,11.687164263500142,46.3295165394402,0.0,34.37941758552446
2024-10-21,2.7791501976284585,4.7434359119141725,0.1411631846414455,0.07058159232072275,0.0,0.0,11.670666290231507,46.26411631846415,0.0,34.330886504799544
2024-10-24,2.7870186862967157,4.473740090600226,0.14156285390713477,0.07078142695356739,0.0,0.0,11.703708946772368,46.395101925254814,0.0,34.42808607021517
2024-10-30,2.7909696626027785,4.3383186844343635,0.14176353841791892,0.07088176920895946,0.0,0.0,11.720300538701446,46.46087326339666,0.0,34.47689254323788
2024-11-01,2.153563429621547,3.292832667437848,0.10938734880617382,0.05469367440308691,0.0,23.05693884973733,8.879518039341159,35.85006276099138,0.0,26.603003229661475
2024-11-11,2.3658682259124615,3.33839688223567,0.10908902482593481,0.05454451241296741,0.0,22.994057375372606,8.85530159024526,35.752291551327744,0.0,26.530450837667352
2024-11-12,2.3684519470449636,3.232834525067368,0.10920815894155451,0.05460407947077726,0.0,23.019168762098214,8.86497230208069,35.79133597071037,0.0,26.559424254586062
2024-11-15,2.3671593814551137,3.2310702289118165,0.10914855937545194,0.05457427968772597,0.0,23.0066062165562,8.860134307302312,35.771803106913744,0.0,26.59950391979764
2024-11-18,2.3658682259124615,3.283852369822703,0.10908902482593481,0.05454451241296741,0.0,22.994057375372606,8.85530159024526,35.752291551327744,0.0,26.584995350080316
2024-11-20,2.3568694253585565,3.6517212618149117,0.10867409454102855,0.05433704727051428,0.0,22.90659733259435,8.821619624367992,35.61630437440399,0.0,26.48387683964866
2024-11-26,2.3555894675960496,3.7040456400550674,0.108615076315668,0.054307538157834,0.0,22.89415732350729,8.81682881992435,35.596962036315446,0.0,26.469494098128294
2024-11-27,2.1430145888269343,3.712109461103265,0.10885153467057444,0.05442576733528722,0.0,22.943998606700355,8.836023326883879,35.674457715260715,0.0,26.52711899921899
2024-12-06,2.145349835046435,3.607184402012679,0.10897015035156496,0.05448507517578248,0.0,22.96900071647874,8.845651954788284,35.71333222547014,0.0,26.556025640676378
2024-12-10,1.0950625347153968,1.841238459581405,0.2224900260502447,0.11124501302512235,33.10373475095078,11.724245416733273,4.515156966157154,18.229442171894235,15.602179823781226,13.555204837111159
2024-12-11,1.0953671700531464,1.8139316834595072,0.2225519205284896,0.1112759602642448,33.112943875632645,11.727506983401076,4.5164130372250355,18.234513418601132,15.606520192636491,13.558975758198228
2024-12-30,1.0953824062692856,2.0365119308405837,0.2225550161563814,0.1112775080781907,33.1134044663676,11.503724124362853,4.516475859123565,18.234767055002916,15.606737274471092,13.559164359327536
2025-01-02,1.3095582705166562,2.4658443647209953,0.22114006104792527,0.11057003052396264,32.90287683316818,11.430586014527574,4.460118606260342,18.118834476885446,15.507513123004072,13.472958219344846
2025-01-03,1.6358421087316986,2.45769195249482,0.22040894234344519,0.11020447117172259,32.794095508925345,11.392794963920158,4.44537285588936,18.05893117973225,15.456243204516795,13.428414812274397
2025-01-06,1.4133440000528201,3.0042734737063346,0.2200836207717122,0.1100418103858561,32.74569172557113,11.375979303336303,4.425056300141239,17.973547049201343,15.43342993170255,13.29855278513071
2025-01-07,1.3994838438325223,3.628587664009249,0.21792533986818788,0.10896266993409394,32.424566505638005,11.264419166315715,4.381661364724752,18.124174948283592,15.282079835858633,13.16813866153525
2025-01-09,1.3814210447912896,4.334648567806997,0.21511263028430896,0.10755631514215448,32.00607047842662,11.119032036186246,4.86288989836466,17.890250611592094,15.084837732476252,12.99818068492937
2025-01-10,1.3903937827031363,3.7132738400349448,0.21650985038628062,0.10825492519314031,32.21395936434873,11.191253435064095,4.8944758052948565,18.006453076090764,15.182818211293045,13.082607709591008
2025-01-17,5.899144407167752,6.8472689851733675,0.20050215765384402,0.10025107882692201,29.832214781921323,10.363826202724724,4.106534816447793,16.374389658900718,14.06027395612311,12.215593955060449
2025-01-20,5.88734016311229,7.033668485751061,0.20010095092974403,0.10005047546487202,29.772520236459293,10.343088087940366,4.09831760122982,16.341624349484317,14.03213921423358,12.191150435394658
2025-01-21,5.881455738681483,7.126588775261858,0.199900949079731,0.0999504745398655,29.742762461200474,10.332750122314394,4.094221313339241,16.32529081839948,14.01811402450086,12.178965322682611
2025-01-23,5.8697221084782925,7.311873220378545,0.19950214240363173,0.09975107120181587,29.683425012880356,10.312136064451161,4.086053254104383,16.292721513463153,13.990147586697397,12.154668025941264
2025-02-03,5.863872832513947,7.404238484377858,0.19930333519183693,0.09965166759591847,29.65384498485544,10.301859848898175,4.081981433897811,16.276485544778225,13.976206171328123,12.142555696562665
2025-02-05,4.379243986397512,7.092470510801778,0.14884325718462682,0.07442162859231341,33.828351276636056,18.713125013302868,4.102023419891145,12.155567400171199,10.43767806304911,9.06827544397339
2025-02-06,4.369488452993899,7.2994383139646875,0.14851168274577903,0.07425584137288951,33.75299269604693,18.6714382480255,4.092885443879886,12.128488743631262,10.41442630605258,9.048074271286588
2025-02-07,5.6957607379083885,7.265788704637479,0.14633838673928368,0.07316919336964184,33.2590568461707,18.398203432893677,4.0329908185832775,11.951002395998406,10.262023271608289,8.915666212090859
2025-02-10,5.69159624284764,7.333591967919173,0.14623139041046715,0.07311569520523357,33.23473925553891,18.384751458548447,4.030042069308707,11.942264337512578,10.25452012195113,8.909147460757708
2025-02-12,5.6339262618953505,8.272532426466789,0.14474970387829328,0.07237485193914664,32.89798894893911,18.19846834548338,3.9892077515782423,11.82125959165819,10.15061640937648,8.818875708785018
2025-02-14,5.613612044865802,8.603273653319972,0.14422778066473718,0.07211389033236859,32.779368850578145,18.132850227959217,3.974823887062725,11.778635740769024,10.114016387448894,8.787077536999114
2025-02-17,5.620871074361547,9.574509191375405,0.14258263055542922,0.07129131527771461,32.40546735948517,17.926015869161617,3.929484619397768,11.644281431307183,9.99864974248864,8.686846766589525
2025-02-18,5.825752539065849,8.380888197799027,0.21618577102727302,0.07206192367575766,32.755747406815644,18.119783347267706,3.9719595525069837,11.770147829271467,10.106728032679218,8.780745399891071
2025-02-19,6.055028419968752,7.965737446661554,0.21665414646426934,0.0722180488214231,32.82671409177787,18.159040609219904,3.9805649675733736,11.795648342588558,10.128624678033884,8.799769248890406
2025-02-21,5.432528844910131,8.151380922081906,0.2177549551228813,0.07258498504096043,32.99350495036856,18.251305767588395,4.000790014977186,11.855581429683223,10.180087702985725,8.84448042724103
2025-02-25,5.436474909409881,8.084664189333385,0.21791312733375878,0.07263770911125293,33.01747067652002,18.26456309798086,4.003696097190417,11.864193052435564,10.18748228547869,8.850904855206169
2025-02-26,5.393380997011303,8.813259739853573,0.21618577102727302,0.07206192367575766,32.755747406815644,18.119783347267706,3.9719595525069837,11.770147829271467,10.106728032679218,8.780745399891071
2025-02-28,5.38949722163694,8.878923340568422,0.21603009558467612,0.07201003186155869,32.732159982671504,18.106735285506094,3.969099343167695,11.761672142069456,10.099450174602724,8.774422382330927
2025-03-07,5.393380997011303,8.813259739853573,0.21618577102727302,0.07206192367575766,32.755747406815644,18.119783347267706,3.9719595525069837,11.770147829271467,10.106728032679218,8.780745399891071
2025-03-10,5.401165364336203,8.681648217927258,0.21649779598027097,0.07216593199342367,32.803024387610726,18.145935968323197,3.977692355765921,11.787135903027462,10.121315261636866,8.793418813398674
2025-03-11,5.400921762740808,8.753419338255261,0.21648803156741883,0.0721626771891396,32.80154491632341,18.14511755624846,3.909860445320211,11.78660428347549,10.120858773383143,8.793022215496661
2025-03-14,6.041666201287703,8.092276037484636,0.21617603473920052,0.07205867824640018,32.754272196901205,18.263084648986684,3.9042256578038574,11.769617740961879,10.106272859264573,8.780349944323863
2025-03-17,8.194269570408768,6.950427101341429,0.77809121492577,0.07073556499325183,32.15285106768262,18.0692161650572,3.761802229019124,11.553508625494795,9.920705431642565,8.548393029434484
2025-03-18,8.72928056073238,6.99641788772383,0.7753489775261574,0.07048627068419613,32.03953433950135,17.723589499237338,3.7485444585103713,11.512790438678353,9.885741755220918,8.518265812185103
2025-03-19,9.614421511935959,7.695173563304501,0.8539686446003756,0.07763351314548869,24.926180233187782,19.520745033298954,4.128643389292864,12.91307724883909,10.888146798762676,9.38201006363231
2025-03-20,10.188033646458726,7.504948406367806,0.8500092921470346,0.07727357201336678,24.81061213419174,19.430238771473842,4.109501287957261,12.853206872556946,10.837664839017899,9.338511177815375
2025-03-21,32.061576299747585,5.370764610876779,2.5972508100175964,0.056461974130817306,18.410838214706253,14.310140542322907,3.059177512776639,9.39153471268054,7.9188257490316065,6.823429573709272
