date,CMB INTERNATIONAL SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,FUTU SECURITIES INTERNATIONAL,HUATAI FINANCIAL HOLDINGS (HONG KONG),GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD
2024-03-06,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024-03-12,0.0,95.95715342294146,4.042846577058543,0.0,0.0,0.0,0.0
2024-03-18,0.0,67.28836165343705,2.824990898268865,26.127761503514424,0.0,3.7588859447796685,0.0
2024-03-19,0.0,65.42804438855345,2.7307018130273737,25.405408861491587,0.0,3.6614389455055836,2.774405991422003
2024-03-20,83.21799523207247,10.980137528848786,0.4582665084601376,4.263536926447003,0.0,0.6144628584095029,0.4656009457621078
2024-03-22,83.21437845790108,10.979660316225461,0.46259273585438676,4.263351626979126,0.0,0.6144361529668954,0.4655807100730587
2024-03-26,83.21392638323441,10.97960066756414,0.4631334878379244,4.263328465678142,0.0,0.6144328149497861,0.4655781807356027
2024-03-27,83.21528262197043,10.979779615492435,0.4615112142607237,4.26339795033607,0.0,0.6144428291099218,0.46558576883041813
2024-04-05,83.21573471137327,10.979839266098109,0.4615137215445144,4.262877835497929,0.0,0.6144461672358398,0.46558829825032244
2024-04-08,83.21166608357797,10.979302433978786,0.4674669106222824,4.262669412616011,0.0,0.6133296247444007,0.4655655344605415
2024-04-09,80.30067858382324,10.59521431694436,0.4516377964479198,4.113548766921346,3.4977682854329903,0.5918735602898451,0.44927869014029864
2024-04-11,80.30067858382324,10.59521431694436,0.45006505890950577,4.113548766921346,3.499341022971404,0.5918735602898451,0.44927869014029864
2024-04-12,80.3023625110225,10.595436501487317,0.4474532126983395,4.113635029164408,3.4994144051100364,0.5924102288800511,0.44928811163734844
2024-04-15,80.30320450110672,10.595547597253285,0.44640937968231803,4.113678161642661,3.499451097333497,0.5924164404474683,0.44929282253405345
2024-04-16,80.30362550277022,10.595603146009923,0.44588745496562915,4.11369972822098,3.499469443733774,0.5924195462800246,0.4492951780194523
2024-04-19,80.29983664670709,10.595103228167224,0.4395755330737994,4.1124571564574355,3.51136186109518,0.5923915949593241,0.44927397953994763
2024-04-25,80.30025761305826,10.595158772264604,0.4395778375181912,4.112478715730228,3.511380269167376,0.5918704574335574,0.4492763348277757
2024-04-26,80.30194152260164,10.59538095447797,0.4374900391722657,4.1125649550819094,3.511453903386262,0.5918828690539101,0.44928575622604155
2024-04-30,44.398175362318845,5.858084782608695,0.24507246376811592,2.2737978260869562,1.9356521739130435,0.3272463768115942,0.24840579710144928
2024-05-07,80.3027835038575,10.595492049079086,0.44693129892652605,4.112608076114104,3.501005529890136,0.5918890750592937,0.4492904670733523
2024-05-10,80.28973477823753,10.61054392529047,0.44685867524355766,4.111939801715309,3.499912462875348,0.591792896598213,0.4492174600395647
2024-05-13,80.28763054221275,10.610265843804315,0.4494677672642797,4.111832035860976,3.4998207370537555,0.5917773868704044,0.44920568693351337
2024-05-14,80.28720970824322,10.610210229256188,0.44736877968699384,4.111810483367946,3.5024231820368983,0.5917742850223973,0.44920333238635474
2024-05-16,80.26322946229077,10.607041163450695,0.46505120541272443,4.1121543687041235,3.5102850986589758,0.5915975334208066,0.45064116806190757
2024-05-17,80.25818281467447,10.606374232910246,0.47078561727670565,4.112419780436277,3.510064385238343,0.5915603360104627,0.45061283345349673
2024-05-20,80.25776228935271,10.606318659150903,0.4718310818528683,4.112398232768603,3.5100459937061244,0.5915572364374108,0.45008650673138695
