date,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,GRANSING SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,ASTRUM CAPITAL MANAGEMENT LTD,QUAM SECURITIES LTD,TIGER FAITH SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,I WIN SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD
2024-04-22,0.0,7.478051982170827,16.17593066193435,0.0,37.71612638793183,0.0,15.843976341755155,22.351431086821233,0.0,0.43448353938660456
2024-04-23,0.0,7.503549753727539,16.198890934321238,0.0,37.62095196405508,0.0,15.942645610988999,22.300574591145903,0.0,0.43338714576124326
2024-04-25,0.0,7.537773410372119,16.164072726804324,0.0,37.645127284151265,0.0,15.932925527642784,22.286978137396407,0.0,0.43312291363310307
2024-04-26,0.0,7.602631887762702,16.14359223289112,0.0,37.623231409191774,0.0,15.923658316445469,22.274015161263062,0.0,0.432870992445869
2024-04-29,0.0,7.668264021307714,16.09446849784864,0.0,37.62490366673424,0.0,15.916164180424348,22.26353236289865,0.0,0.4326672707864036
2024-04-30,0.0,7.830999514705248,16.024157670337512,0.0,37.70455197084945,0.0,15.92057164121383,22.086932119066596,0.0,0.43278708382736414
2024-05-02,0.0,7.975217344471525,15.963677931983463,0.0,37.705596103936344,0.0,15.92101252155172,22.00169702927578,0.0,0.43279906878117436
2024-05-03,0.0,8.000804997337804,15.956710811907318,0.0,37.69567917385471,0.0,15.91682514396538,21.997294634421483,0.0,0.4326852385133098
2024-05-06,0.0,8.080168684178265,15.960218173739404,0.0,37.73014988992866,0.0,15.931380243445242,21.865002102300735,0.0,0.4330809064076962
2024-05-07,0.0,8.179392792131047,15.711252910652327,0.0,37.804528312806355,0.0,15.962786186443859,21.908105147937473,0.0,0.4339346500289386
2024-05-08,0.0,8.363453392698943,15.529117325086045,0.0,37.780136782326856,0.0,15.932594370079226,21.961584218410138,0.0,0.43311391139879574
2024-05-09,0.0,8.429995872298472,15.403990543198143,0.0,37.795476995308405,0.0,15.937894543550717,21.999384053575994,0.0,0.4332579920682718
2024-05-10,0.0,8.617783132182097,15.441395001305736,0.0,37.853191840318786,0.0,15.962232194150742,21.691478241818984,0.0,0.43391959022364995
2024-05-13,0.0,9.482012010799654,15.793343190474584,0.0,35.947486927714614,0.0,16.399358891215172,21.906939826409175,0.0,0.4708591533868064
2024-05-14,0.0,9.630134687159094,15.641980631794514,0.0,35.946858319407575,0.0,16.375639739265306,21.940131494787764,0.0,0.46525512758574933
2024-05-16,0.0,9.634366772259106,15.592872188017019,0.0,35.962655623228116,0.0,16.380876834419876,21.949773364461215,0.0,0.4794552176146709
2024-05-17,0.0,9.652198802725785,15.621732680719077,0.0,35.96191473177483,0.0,16.293414958728047,21.99039619567347,0.0,0.4803426303787906
2024-05-20,0.0,9.81934919649032,15.612932675544538,0.0,35.46921704087913,0.0,16.342911933643062,22.259723186218526,0.0,0.49586596722442616
2024-05-21,0.0,9.81769226920745,15.610298132908559,0.0,35.46323192799221,0.0,16.3401542135414,22.272841162069376,0.0,0.49578229428100595
2024-05-22,0.0,9.852630998265505,15.525243519694415,0.0,35.34643283752869,0.0,16.286335241844007,22.364865777762528,0.13034360424116223,0.4941480206636939
2024-05-23,0.0,9.886482873282642,15.353567941301927,0.0,35.439319310709415,0.0,16.34229217204784,22.407954819854478,0.13079144151435676,0.4395914412893392
2024-05-24,0.0,10.016361093732876,15.620809382571752,0.0,34.4686502989617,0.0,16.556980029457605,22.759323221679285,0.13250964199998255,0.44536633159680156
2024-05-27,0.0,10.016646535076188,15.626954038590075,0.0,34.46393306778594,0.0,16.557451862149797,22.75712205477529,0.13251341819473636,0.44537902342797336
2024-05-28,0.0,10.016361093732876,15.63220806145347,0.0,34.46010128980041,0.0,16.556980029457605,22.756473551958855,0.13250964199998255,0.44536633159680156
2024-05-29,0.0,10.018745028280582,15.692935549414258,0.0,34.43124841021843,0.0,16.5599230360447,22.719134465620755,0.13254117983198682,0.44547233058928437
2024-05-30,0.0,10.033903089302115,15.788045001780738,0.0,33.626943724023306,0.0,16.584977703389132,23.387242453962035,0.1327417106655481,0.44614631687712936
2024-05-31,0.0,10.033151256751443,15.793998132221446,0.0,33.6215696367497,0.0,16.5837350039153,23.38870131844888,0.13273176443245996,0.4461128874807714
2024-06-03,0.0,10.033437655866152,15.79444897632486,0.0,33.61967484585049,0.0,16.584208391279063,23.389368955483377,0.13273555329787762,0.4461256218981806
2024-06-04,0.0,10.092206970695267,15.901318767071185,0.0,33.23947606500402,0.0,16.681347836160043,23.503398595747264,0.13351303134561524,0.4487387339766058
2024-06-05,0.0,10.077739126610279,16.02187977135541,0.0,33.1918250845424,0.0,16.657434024213675,23.46970492425023,0.1333216316124913,0.44809543741551455
2024-06-06,0.0,10.078028076964397,16.0223391529464,0.0,33.189909551151686,0.0,16.657911628505627,23.47037785093188,0.1333254542290705,0.44810828527094065
2024-06-07,0.0,10.078324268274066,16.02281004641697,0.0,33.18801769788286,0.0,16.658401201329188,23.470995958370956,0.13332937263856479,0.4481214550873844
2024-06-11,0.0,10.082950000395869,16.00147802486492,0.0,33.20325027776793,0.0,16.64883535977989,23.48176863615402,0.13339056792712434,0.44832713311024697
2024-06-13,0.0,10.083095201444747,16.087768126791367,0.0,33.20372842620329,0.0,16.64907511385551,23.39460705355384,0.1333924888382042,0.4483335893130413
2024-06-14,0.0,10.086350306373767,16.064265890395063,0.0,33.21444751770274,0.0,16.650862923408223,23.40215948653311,0.13343555166159687,0.44847832392550524
2024-06-17,0.0,10.080564905344925,16.055051633742572,0.0,33.19539613707402,0.0,16.641312202229397,23.446095024349347,0.1333590147424519,0.4482210825172813
2024-06-18,0.0,10.069013991062981,16.036654795176986,0.0,33.1573588664513,0.0,16.679536582204957,23.47652207710926,0.133206204005903,0.44770748398861426
2024-06-19,0.0,10.06036816232875,15.879775320390662,0.0,33.214753764094425,0.0,16.66521458237617,23.599473288384743,0.13309182557449015,0.44732305685076
2024-06-20,0.0,10.100988039928058,15.389258695323818,0.0,33.34886209995441,0.0,16.789330607949058,23.788802183495363,0.13362919891680458,0.4491291744324869
2024-06-21,0.0,10.142230490853,15.423238418939459,0.0,33.48502588938998,0.0,16.857881638890174,23.506485779403572,0.13417480848060967,0.4509629740432052
2024-06-24,0.0,10.502214792719657,15.970664719275685,0.0,31.12416980941019,0.0,17.456228596021514,24.340815651936907,0.13893715585602634,0.46696927478001693
2024-06-25,0.0,10.49594263608359,16.020848910258962,0.0,31.105581761834983,0.0,17.445803347424892,24.326278774579915,0.13885417949139298,0.46669039032626525
2024-06-26,0.0,9.78771344732116,21.68809236158368,0.0,29.00668681728449,0.0,16.268622070768647,22.68420074497472,0.12948478921296472,0.43519976885433587
2024-06-27,0.0,9.78689586399987,21.686280720623735,0.0,29.004263842452282,0.0,16.267263126809258,22.690659057049686,0.129473973141919,0.43516341592324936
2024-07-03,0.0,9.767857620244508,21.64409485247476,0.0,28.94784245484882,0.0,16.235618760204726,22.84104730046119,0.12922211013091894,0.43431690163507375
2024-07-04,0.0,9.678035142888083,21.803005843105595,0.0,28.68164621975741,0.0,16.031252256940252,23.247703672139362,0.1280338198719447,0.43032304529734666
2024-07-05,0.0,9.651460661686802,22.01772345060944,0.0,28.602890578035158,0.0,15.987232762751072,23.18386884873906,0.12768225756729493,0.42914144061117904
2024-07-08,0.0,9.630305922740066,21.969463481665247,0.0,28.540196784369037,0.0,15.952190840348662,23.352239757388578,0.12740239476500545,0.42820081872340665
2024-07-09,0.0,9.408614562955623,21.24958132050649,0.0,27.88319636461061,0.0,15.584968562332849,25.33082606116531,0.1244695689169132,0.4183435595122067
2024-07-10,0.0,9.428805519659855,21.13423252296248,0.0,27.94303391102154,0.0,15.618414020574686,25.331536016348714,0.12473668153590502,0.41924132789681695
2024-07-12,0.0,9.423749660475886,21.149710756689625,0.0,27.92805046011332,0.0,15.610039205567597,25.344763596441027,0.12466979595897737,0.4190165247535633
2024-07-15,0.0,9.40156814236486,21.340657219074817,0.0,27.862313722678028,0.0,15.573296467291737,25.27975785074886,0.12437634956697906,0.4180302482747195
2024-07-18,0.0,9.419204020824123,20.871531218779754,0.0,27.91457908638823,0.0,15.92408286419136,25.327178741624117,0.1246096602393004,0.41881440795310837
2024-07-19,0.0,9.416693173765465,20.865967561526496,0.0,27.907137986414416,0.0,15.919838032405897,25.347084036509308,0.12457644344112928,0.41870276593728545
2024-07-22,0.0,9.412355970604825,20.963470149794293,0.0,27.894284331225105,0.0,15.851451058156321,25.33540950799197,0.1245190651944068,0.41850991703308077
2024-07-24,0.0,9.412355970604825,20.883135269023708,0.0,27.894284331225105,0.0,15.851451058156321,25.41574438876255,0.1245190651944068,0.41850991703308077
2024-07-26,0.0,9.394745702500948,21.031160822222265,0.0,27.842094865891166,0.0,15.82179341411466,25.368192205850697,0.12428609332966159,0.41772689609059827
2024-07-29,0.0,9.389726294335109,21.126779977997888,0.0,27.827219440547108,0.0,15.759912350586754,25.354638532857006,0.12421968997490201,0.4175037137012368
2024-07-30,0.0,9.390102563892954,21.12762658032812,0.0,27.828334546059956,0.0,15.760543889256354,25.351647308589758,0.1242246677651333,0.41752044410772887
2024-08-05,0.0,9.38759466963715,21.14869169339744,0.0,27.82090219695814,0.0,15.75633458725786,25.34487642933388,0.12419149003053481,0.41740893338499346
2024-08-14,0.0,9.372575390885954,21.54163095429735,0.0,27.77639133982055,0.0,15.464474744254195,25.30419365765387,0.12399279519198071,0.41674111789610946
2024-08-15,0.0,9.38759466963715,21.415903705817975,0.0,27.82090219695814,0.0,15.489256114073916,25.344742890097287,0.12419149003053481,0.41740893338499346
2024-08-16,0.0,9.387594920359602,21.41590427779068,0.0,27.820902939994568,0.0,15.489256527758616,25.344740896216027,0.12419149334742226,0.4174089445330878
2024-08-20,0.0,9.392612049464358,21.10668438378974,0.0,27.83577161115529,0.0,15.497534643761249,25.625507419691075,0.12425786655175441,0.4176320255865385
2024-08-21,0.0,9.395122625579297,21.08559678081292,0.0,27.843211908165305,0.0,15.501677020781843,25.632356929339963,0.12429107976552449,0.4177436555551511
2024-08-22,0.0,9.40014780631393,21.04338773740326,0.0,27.85810444098763,0.0,15.50996842173783,25.64606693945456,0.12435755948744147,0.41796709461534975
2024-08-23,0.0,9.48128937572664,20.442775231977905,0.0,28.098574097612243,0.0,15.670824043683654,25.759531279701353,0.12543100724092973,0.4215749640572728
2024-08-26,0.0,9.483847587673825,20.42130934956242,0.0,28.106155567294987,0.0,15.675052296582825,25.76648163614152,0.12546485064434834,0.4216887121000703
2024-08-27,0.0,9.491658667433146,20.35711700089812,0.0,28.129304339018113,0.0,15.68796257193133,25.7863532117493,0.12556818591479785,0.42203602305518306
2024-08-28,0.0,9.501924027968894,20.271001041153433,0.0,28.159726571925685,0.0,15.704910397925847,25.81424151050672,0.12570398964999308,0.4224924608694293
2024-08-29,0.0,9.506427749058457,20.28060908838964,0.0,28.17307371657397,0.0,15.712354209932828,25.779078951421752,0.12576357081561407,0.4226927138077393
2024-08-30,0.0,9.486341637683186,20.46402679835106,0.0,28.11354688784371,0.0,15.67915560947435,25.70963161416489,0.1254978452289862,0.42179960725381865
2024-09-02,0.0,9.473557647667757,20.544258706080942,0.0,28.0756604911231,0.0,15.604121228828442,25.755842023173198,0.12532872173948503,0.4212311813870731
2024-09-03,0.0,9.46896384198577,20.582787445694663,0.0,28.062046373440353,0.0,15.596554662662978,25.74335280446247,0.12526794881600103,0.42102692293777105
2024-09-04,0.0,9.478520132834978,20.573357541368548,0.0,28.090367220519674,0.0,15.612295055708,25.698613844768346,0.12539437204170406,0.4214518327587484
2024-09-05,0.0,9.44433304147038,20.888758029578714,0.0,27.989050987903752,0.0,15.555984687633599,25.576999411482404,0.12494210008431846,0.41993174184683607
2024-09-10,0.0,9.452142685479128,20.879139732713135,0.0,28.012195504662994,0.0,15.515065162511041,25.59613250931003,0.12504541636076477,0.4202789889628999
2024-09-11,0.0,9.454939008068514,20.855727231686057,0.0,28.02048263464765,0.0,15.51966052042191,25.603704871039902,0.12508240980596597,0.4204033243300001
2024-09-12,0.0,9.415681138509537,21.0102219121629,0.0,27.90413873741977,0.0,15.629341708899569,25.497395681187264,0.12456305490329608,0.41865776691766526
2024-09-13,0.0,9.425844150484306,21.03289973373999,0.0,27.934257652022147,0.0,15.645541148420039,25.417650156779626,0.12469750463666888,0.41910965391722727
2024-09-16,0.0,9.403149647965083,21.089267455498746,0.0,27.867000643468298,0.0,15.60787154903576,25.490212864063665,0.12439727180999181,0.4181005681584557
2024-09-17,0.0,9.476670696208203,21.41592717070779,0.0,28.084886264287146,0.0,15.729905880093902,24.745870483828885,0.125369905253514,0.42136959962055787
2024-09-20,0.0,9.474116354122874,21.410154721097364,0.0,28.077316263255543,0.0,15.75262004362721,24.73920048120442,0.12533611304573467,0.4212560236468545
2024-09-23,0.0,9.469011798711113,21.37167967201506,0.0,28.062188497105932,0.0,15.824951136497202,24.725871257139737,0.1252685832508469,0.42102905528010987
2024-09-26,43.41047203414743,22.240971192102343,3.6219090170611636,11.92870939015967,6.535805070817704,6.089731520501934,2.6854462237159304,3.414313293502764,0.01665720680607882,0.05598505118498151
2024-09-30,43.37031123824314,22.220395163717843,3.690135861050204,11.917673655214358,6.529758531325737,6.0840976618211435,2.7044350938941615,3.4106177410541325,0.016641796545569597,0.055933257133708295
2024-10-02,43.29904802442323,22.18388408675055,3.6974712264759417,11.898091325697234,6.5190292659567595,6.074100676782371,2.6999913458357354,3.555928244905081,0.01661445185119884,0.055841351321899206
2024-10-03,43.29118257629356,22.179854294005438,3.7218060252299527,11.895929989029701,6.517845057783908,6.072997291696844,2.694142354407383,3.553799770271373,0.016611433768464898,0.05583120751337793
2024-10-04,43.28368328686313,22.176012099429617,3.739019962959491,11.8938692686538,6.516715977827156,6.071945272285724,2.6931398908720707,3.5531841489954217,0.01660855618595801,0.055821535927630526
2024-10-07,43.273335442698944,22.170710473043826,3.752409588718949,11.891025797480482,6.515158024430402,6.070493650365412,2.699637798282945,3.554816448751002,0.01660458557305833,0.05580819065497995
2024-10-08,43.26916370154913,22.168573118382927,3.7627594429270843,11.889879449940471,6.514529934347907,6.069908427897538,2.6983063809344636,3.5544737487047127,0.016602984817484442,0.05580281049828368
2024-10-09,43.249088795010984,22.158287917668044,3.807409106669093,11.884363091446609,6.511507491379652,6.067092268906677,2.6970544905863583,3.552824635983475,0.01659528179436238,0.055776920554742225
2024-10-10,43.20668396676307,22.13656217917052,3.7787183713972374,11.872710721656409,6.505123094285977,6.061143611656425,2.730063870940882,3.6331275626180934,0.016579010467177867,0.05928761104420659
2024-10-14,43.2020630154409,22.134194675653035,3.7925742268885405,11.871440936214201,6.504427371902223,6.060495372842086,2.72977189083281,3.6291740026437953,0.016577237343362174,0.05928127023904657
2024-10-15,43.669261086978516,21.292494454217533,3.8335880869056496,11.99982171075707,6.574767899934949,6.126035107593699,2.758931981706088,3.6684208111747587,0.01675650779430041,0.05992235293743725
2024-10-16,43.67598945025043,21.29577510596403,3.837782854192104,12.001670589296767,6.575780910591831,6.126978979520872,2.759357065532866,3.649974369585492,0.016759089561630622,0.05993158550397572
2024-10-17,44.15194203856749,21.52784264260099,3.8832479015868135,11.039442861834853,6.64743950342502,6.193746820171371,2.78906241002558,3.689749421515888,0.016941719243409925,0.060584681028578634
2024-10-21,45.422160501035094,21.525489876110296,3.8937524503837375,9.763192562219213,6.646713008291613,6.193069908870397,2.7887575948758365,3.689346170760941,0.016939867691910204,0.06057805976096069
2024-10-22,47.68254659335539,21.526274074464535,4.0104739848198605,7.504816935783755,6.646955155691379,6.193295529530284,2.785216077505203,3.5729008973294665,0.01694048483077401,0.060580266689353075
2024-10-23,48.38214764302346,21.00439787195476,4.602875059996454,7.322872519883935,6.485808470347449,6.043147225146937,2.7176921769607123,3.3654176698276252,0.016529785057019564,0.05911157780164758
2024-10-24,48.373494901697214,21.000641411558654,4.621517635448522,7.321562885550481,6.48464853789882,6.042066458949426,2.71669078778069,3.363749546080872,0.01652682884359696,0.05910100619172489
2024-10-25,48.358026421196364,20.99392599823489,4.630698865007587,7.319221656061872,6.482574930034281,6.040134376361739,2.7158220666233075,3.3839920350950856,0.01652154402946005,0.05908210735541557
2024-10-28,48.35888552168708,20.994298964078652,4.639663839658274,7.3193516850845945,6.472030845652453,6.040241681865928,2.715870314334035,3.3840521531237364,0.016521837541574453,0.05908315697367292
2024-10-29,49.39980786286565,20.572535430968024,4.542973926368898,7.172310070022219,6.342011424640407,5.918896659727073,2.661310023409167,3.316068468849536,0.01618992321631229,0.05789620993270799
2024-10-30,48.71292638686523,20.859863995319884,4.58877221060855,7.272482922436106,6.430587820284958,6.001563576767661,2.6984795006905276,3.3602027218029886,0.016416041548217426,0.058704823675880244
2024-10-31,48.650567300365125,20.83316056853468,4.699249769214435,7.2631731678130915,6.4294074288694185,5.993880769554493,2.69258345964203,3.3559012111418824,0.016395026810840232,0.06568129805399987
2024-11-01,48.66257755809899,20.838303604715417,4.686303132083518,7.264966211276954,6.427467959806201,5.995360465616904,2.6932481717536194,3.356729675036792,0.016399074214775648,0.05864414739682577
2024-11-04,48.64885203319652,20.832426056311608,4.716712527874794,7.262917090994958,6.422129372212626,5.993669444024966,2.692488527552574,3.3557828925386683,0.016394448773362408,0.058627606519916435
2024-11-06,48.62485098631372,20.82214832079343,4.763720803593322,7.25933391058429,6.418960996768849,5.99071245048218,2.691160180825356,3.354127307685867,0.016386360526318904,0.05859868242666649
2024-11-07,48.62654742505755,20.822874770302786,4.7603629303037485,7.259587176456586,6.419184943452678,5.990921456299125,2.6736689543387895,3.3718646847345246,0.016386932218700547,0.05860072683550662
2024-11-08,45.54697228103583,22.062393445077376,5.073602789292043,7.691727021489196,6.805032198148059,6.347541716762928,2.717074566480543,3.6762045488149235,0.01736239351938095,0.06208903937972689
2024-11-11,45.54727619006653,22.062540654875768,5.073636642556675,7.691778344007169,6.805077604255988,6.347584070297178,2.7172842436571676,3.675370287250209,0.017362509368754046,0.06208945366455923
2024-11-12,45.548976931009975,22.06336447288086,5.070092080372525,7.692065555964763,6.805331706697956,6.3478210898738325,2.7173857073879266,3.6755075260326944,0.017363157687007837,0.062091772092461764
2024-11-13,45.595274799147084,21.37947433982211,5.139964656009388,7.4536373804690745,6.594389299789746,6.151059974173508,2.618682802609627,3.4274317663821634,0.016824958164651068,1.623260023432644
2024-11-14,45.55653836683422,21.35046536437404,5.171749856015757,7.447304984817439,6.588786896560875,6.145834210771674,2.652610011065032,3.44801869692914,0.01681066416475781,1.6218809484670718
2024-11-15,45.52691239387763,21.336580896146838,5.22257928778024,7.442461911485067,6.584502128020244,6.141837499769229,2.6508849863974557,3.4530020994606994,0.01679973198466289,1.6244390650779348
2024-11-18,45.50332971537796,21.325528670087607,5.249845107263626,7.438606759064754,6.58109139382808,6.1386560633058656,2.660507259538551,3.451213464253775,0.016791029820218985,1.6344305374595598
2024-11-19,45.50661617967599,21.327068899979555,5.243001805834152,7.439144010199861,6.5815667111739335,6.139099425893089,2.6606994138748994,3.451462727107858,0.016792242547295805,1.6345485837133737
2024-11-20,45.50168666123259,21.324758638564578,5.2388230122539765,7.438338162596151,6.577242917131352,6.138434406025949,2.660411192777966,3.469143065168725,0.016790423522365098,1.6343715207263516
2024-11-21,45.50497288818814,21.326298757223924,5.231979161904523,7.438875374931958,6.577717939367966,6.138877736594335,2.660603333237278,3.4693936139349346,0.01679163616186097,1.6344895584550798
2024-11-26,45.50661617967599,21.327068899979555,5.228556866008521,7.439144010199861,6.577955476217526,6.139099425893089,2.6606994138748994,3.469518901889897,0.016792242547295805,1.6345485837133737
2024-12-02,45.4951156310421,21.32167906848485,5.25972839256392,7.437263970665697,6.57629307845613,6.137547936957129,2.66002699510202,3.468642076183722,0.016787998768735678,1.62691485177569
2024-12-03,45.48805388999135,21.300320712907762,5.292482764650237,7.436109560317281,6.575272307805266,6.136595268222999,2.6596141063431533,3.46810367438388,0.01678539293955114,1.6266623224385186
2024-12-04,45.497908086961246,21.30493505750766,5.271966025648293,7.437720464324612,6.576696726370381,6.137924655025166,2.6601902655547827,3.46885497882091,0.016789029203451187,1.6270147105834938
2024-12-05,45.49462288028539,21.303396720519817,5.286026492691451,7.437183418777907,6.5762218516146165,6.137481462098273,2.6527776183236025,3.468604507842943,0.016787816940445274,1.6268972309055552
2024-12-06,45.48148679642272,21.29724559345988,5.324201857907222,7.435036011921755,6.574323038166494,6.135709330226692,2.648402416487763,3.467602985535102,0.016782969638561244,1.6192090002338067
2024-12-10,45.48147776797448,21.297241365781918,5.291717640415274,7.435034536006113,6.574321733109438,6.135708112238055,2.6484217415785194,3.500085457781663,0.01678296630700409,1.6192086788075366
2024-12-12,45.47494539417679,21.294182504278545,5.3053924929603316,7.43396666338694,6.5733774821938,6.134826858134853,2.648041356383514,3.499510576143784,0.01678055581783945,1.6189761165236023
2024-12-16,45.47346848435202,21.293490923737252,5.308828791871517,7.433725227178342,6.573163995718969,6.1346276146617384,2.6479553547784156,3.4990360605500017,0.01678001082833946,1.6189235363234098
2024-12-18,45.46854827715682,21.29118697836546,5.319079021265594,7.432920901720685,6.572452782568424,6.133963850934546,2.6476641566173877,3.498657466548374,0.016778195239320965,1.618748369583388
2024-12-19,45.46649761647441,21.29022673218051,5.329663281282647,7.432585672221919,6.572156360733575,6.133687205231681,2.644838706793306,3.4948916235560463,0.016777438531957244,1.6186753629939539
2024-12-20,45.47635888671835,21.29484438892486,5.309166233720884,7.434197732524941,6.573581801736427,6.135017546258447,2.6454123482789407,3.4956135454576036,0.016781077405942223,1.6190264389735982
2024-12-23,45.478000112181036,21.295612912212363,5.298530947347083,7.434466030051656,6.573819039943228,6.135238956838745,2.6455078202606828,3.5029576290797797,0.016781683029000096,1.6190848690564248
2024-12-27,45.48358116496223,21.298226306367287,5.299181182203651,7.435378386514372,6.574625777947219,6.135991872366229,2.633560492805618,3.503387511470605,0.01678374247441351,1.619283562888369
2024-12-30,45.48029802685582,21.296688938011616,5.306016964677378,7.434841679124779,6.574151202201989,6.135548958501031,2.63337039469575,3.5031346266988725,0.016782530974723407,1.619166678258042
2025-01-02,45.46717021279252,21.290541683383317,5.308093496181336,7.432695624164981,6.572253584148662,6.133777942272071,2.6326102766138293,3.520163975945459,0.01677768672445008,1.6259155177733755
2025-01-03,45.46388944335443,21.289005424184683,5.314926169326338,7.432159303990836,6.571779350793092,6.133335347953603,2.6324203156530417,3.5199099718731737,0.016776476098814268,1.6257981967719881
2025-01-06,45.461019158456914,21.287661379240436,5.3218058536479,7.431690087325317,6.571364452744303,6.1329481303170095,2.632254122298966,3.5187858442408237,0.016775416944690643,1.6256955547836376
2025-01-07,45.45937915837212,21.28689342975067,5.325221356628306,7.431421990115905,6.571127391665181,6.132726885047107,2.632159164089412,3.5186589045199432,0.01677481177380532,1.6256369080375452
2025-01-08,44.5812674717484,20.875707218265966,5.965295810793668,7.287873648309053,6.444196846995571,6.014264661225917,3.069532095374549,3.45069107120358,0.016450782749823832,2.294720393333475
2025-01-09,44.57969033024157,20.87496870305082,5.919094969244881,7.287615826836512,6.443968872088128,6.014051895933044,3.122488669013265,3.447031319293154,0.0164502007741698,2.294639213524462
2025-01-15,44.57811330031915,20.874230240086398,5.922423130595095,7.287358023605112,6.4437409133101475,6.013839145693538,3.1223782093392076,3.446909378752658,0.01644961883969115,2.294558039459006
