date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD
2024-03-01,39.423117267834144,19.223377473041918,8.407093832299244,8.695178320963716,7.840155735423441,9.633640091201976,0.0,4.966774309370262,1.8106629698653005,0.0
2024-03-04,38.98744245708979,19.037659076951954,8.333966589657656,8.484142136990618,7.764295593524366,9.537834228091386,0.0,5.1719768312743915,1.7936976053307099,0.8889854810891228
2024-03-05,38.83603958513181,19.238670200291043,8.305583179928613,8.344232487344023,7.768339102649875,9.506062995816707,0.002791672318639915,5.323969664236916,1.7903280725850437,0.883983039697329
2024-03-06,38.59124711780718,19.426050457129975,8.310937468526918,8.140742901483678,7.744939505166467,9.505699839431529,0.0027917911346030406,5.575108485164778,1.8114822935463126,0.8910001406085605
2024-03-07,38.533994182296304,19.479655371027203,8.275117272291997,8.269595258143829,7.729655367536675,9.508824590490992,0.002792421819554065,5.579230173145371,1.762744895917154,0.8583904673309196
2024-03-08,38.34829626564834,19.58496766618813,8.230017649026768,8.374299194382298,7.725372949699133,9.500038677667765,0.002789841692595281,5.568704660669777,1.7660681333324768,0.8994449616927186
2024-03-11,38.216038241542996,19.63095013671987,8.289239131898682,8.415789186669805,7.698847605290727,9.478325638254878,0.0027840580520648787,5.5683659733399296,1.8020797122453278,0.8975803159857169
2024-03-12,38.43876155782067,19.70280422504071,7.952509539161159,8.48750440581552,7.699833375007209,9.476886919219998,0.0027832062669789497,5.553511677108886,1.7880993940848628,0.8973057004740135
2024-03-13,39.02344441684222,20.244949200327554,7.879848660385423,7.794694366159257,7.460050148916729,9.413484080657668,0.002768142584699298,5.495288285683554,1.793023529135846,0.8924491693070536
2024-03-14,38.86018168202622,20.70684013319078,7.896072573552034,7.551923507179047,7.370067834043792,9.416675301700081,0.002769488199550044,5.484527568724884,1.8145278183942455,0.8964140929893606
2024-03-15,38.52533316895874,21.109579916456006,7.863846016406431,7.844247720360328,7.123749702962893,9.386967124833182,0.0027653867710036033,5.478410252151561,1.7700141479952591,0.8950865631045914
2024-03-18,37.6882854286165,22.171130652226445,7.743511234641604,8.284158756959007,6.964576358947699,9.31156878544752,0.002754576022200781,5.195102143466445,1.7473246696867377,0.8915873939858379
2024-03-19,38.2466813289465,22.10644752119108,7.743713462720056,7.82598723784802,6.957037642492886,9.248261959305303,0.002740997305702436,5.156268196581723,1.84143008519328,0.871431568415447
2024-03-20,38.14293187122059,21.981692217600017,8.386377517480618,7.492657076803326,6.913422952988353,9.178815555186679,0.0027209994753504864,5.128852726080262,1.9074553249640014,0.8650737582008032
2024-03-21,38.321452621756805,22.044915842211314,8.362621499086515,7.3088404965425475,6.873630341942675,9.177758742164386,0.0027200209659216054,5.1368683949815885,1.9064293747576206,0.8647626655906263
2024-03-22,38.254027898094705,22.115052749831673,8.320000945850147,7.375736728591087,6.8684226637382455,9.169786148853575,0.002717960192619121,5.145411210050147,1.8847362005593697,0.8641074942384339
2024-03-25,38.27673029716496,22.121381074972312,8.297873192944726,7.36879745796294,6.877393421762286,9.156477354495072,0.0027119053887261794,5.088049771274171,1.9532166353890188,0.8573688886457816
2024-03-26,38.325669555199255,21.952417557663296,8.490362507356924,7.391494054984303,6.8739014490542525,9.123226586861934,0.002705061772452503,5.0395030314612885,2.085975248820035,0.7147449468262626
2024-03-27,38.585519806297256,21.817969104690203,8.447121281400303,7.216604584443124,6.832183278949399,9.115558217459222,0.0026987870908647205,5.189200830443776,2.08005709014212,0.7130870190837307
2024-03-28,38.46651699422637,21.824533733725083,8.43831278406759,7.247653217717325,6.7969237918443985,9.07133640454975,0.002685654855241659,5.372357115876862,2.083021433687697,0.6966588694496864
2024-04-02,38.13408657683004,21.814765091434946,8.505942988831302,7.545670115978205,6.765995813360879,9.043382539666506,0.0026774184831662566,5.406216627024474,2.0867404738571538,0.694522354533327
2024-04-03,38.10128661670893,21.672493678739162,8.446931162539,7.798493949214295,6.764044628865864,9.039007458604441,0.0026759845340135866,5.397634744100115,2.083281388571051,0.6941503881231244
2024-04-05,37.85634299711051,21.58603475178307,8.591021292873103,8.046132972051792,6.7898060564062614,8.997965740259351,0.002681137875987024,5.34529074352967,2.135285686099295,0.6494386220109569
2024-04-08,37.973018413444365,21.55833811827981,8.668205340998238,7.9715524954491395,6.781468013998433,8.872362314140581,0.002675521071775214,5.333223173212405,2.204456123153379,0.634700486251875
2024-04-09,37.962113264610245,21.552146962147937,8.739338561070639,7.923549683046819,6.76741724574227,8.880112133657928,0.002674752711589072,5.3756243834068105,2.1625048015990473,0.6345182120067175
2024-04-10,38.59023297987324,21.453329886834055,8.635157865807136,7.76490390005693,6.665088051514215,8.77580423012377,0.0026685329674632314,5.356719680231829,2.1264545189184108,0.6296403536729495
2024-04-11,38.55252982502352,21.57489655542605,8.667779835527854,7.612343410572543,6.645044810312712,8.775536418522778,0.002665230036604136,5.364614996127354,2.175727891313838,0.6288610271367459
2024-04-12,38.30506189067079,21.70268013427982,8.674453693137057,7.7905407186499005,6.645770913719658,8.751900528810838,0.0026586167650326066,5.348312760048445,2.151320118209014,0.6273006257094436
2024-04-15,37.99103545873396,21.675628849481072,8.751706329760385,7.992948469470823,6.638201887696689,8.782634025109836,0.0026649170952952636,5.353991664059379,2.1824012099576384,0.6287871886349174
2024-04-16,37.720953836175106,21.561558285446196,8.784260347946551,8.393855003384616,6.643538895470928,8.77322709410682,0.002662143525088929,5.339168432483105,2.155970876123214,0.6248050853383716
2024-04-17,38.276098081152384,21.12069440622199,8.792988219983776,8.248649557137918,6.653865519733854,8.771450235611699,0.0026608171439960865,5.347949769546294,2.1611496097722074,0.6244937836958816
2024-04-18,38.1317349652262,21.148706942174538,8.827552222841561,8.392802398549131,6.639245352568464,8.778515945081736,0.0026585853647334862,5.298666975328428,2.1620619801987897,0.6180546326664172
2024-04-19,38.25910735795527,21.132102936978054,8.816379099894593,8.282679893805781,6.623165903645349,8.80948540737548,0.0026570408630233458,5.301234933473975,2.1549604432045126,0.6182269828039569
2024-04-22,38.11910823414672,21.216615600966083,8.802470806132996,8.34870670479219,6.627504679928572,8.791337306440395,0.0026543091411613162,5.332281448316086,2.140203302959919,0.6191176071758769
2024-04-23,38.46137311596187,21.28898540904338,8.78850571816719,7.984029310538015,6.624136506696776,8.7769175535036,0.002652057366652898,5.3813293835358955,2.1210829941462466,0.570987951040369
2024-04-24,38.06623738453851,21.22265276288585,9.141855429407435,8.058226410961563,6.626666709078314,8.735498515315744,0.002645217007552366,5.471935580077937,2.104766769001075,0.5695152217260243
2024-04-25,37.507042400548656,21.08177926846788,9.367843744423238,8.306137094626804,6.7321660814500275,8.78549058199161,0.0026511631066793236,5.447252044585273,2.1946666220387545,0.5749709987610784
2024-04-26,37.51434712819802,21.037362443980843,9.330235736391824,8.60346590576089,6.508820149718275,8.787339523901116,0.002651061054380135,5.445849383823489,2.203662025955571,0.5662666412155969
2024-04-29,37.05134716446998,21.57269711617313,9.363867036361148,8.46431973116187,6.51001697042278,8.785244478728556,0.002650468979282132,5.481540914812548,2.2021759449160454,0.5661401739746634
2024-04-30,36.96723256447176,22.006969329268173,9.589088270803332,8.039413512794775,6.484786067379781,8.755955119591983,0.0026414332834342373,5.474674244745051,2.1446793969267066,0.5345600607350038
2024-05-02,36.95135129011483,22.139815033022668,9.577544744965323,7.980078777010687,6.458841508194708,8.736842340990037,0.0026345945181201484,5.508318007677472,2.128193177954609,0.516380525551549
2024-05-03,37.26369823087713,22.390221060520034,8.899690458990078,7.905911410289847,6.539485202902718,8.803363145698654,0.002653553618440775,5.523212643567367,2.151667784321338,0.5200965092143919
2024-05-06,37.28769236694551,22.404638148362434,8.924206959795493,7.757727022233453,6.57396597416852,8.803853879484842,0.0026552622445194622,5.567991992578754,2.1568369942606638,0.5204313999258147
2024-05-07,37.4333286029454,22.49214496258834,8.95812966925192,6.696057492106478,6.561457019016592,8.843170913092267,0.002665633023034768,5.9672594290354,2.492600785835279,0.5531854931052902
2024-05-08,37.557051297597454,22.414483351992885,8.905989146449173,6.825533529964015,6.531331785909064,8.803365799029676,0.0026533944583432196,5.939464291333795,2.4710737549729256,0.5490536482926707
2024-05-09,38.01872949387611,22.293991498300016,8.873667535751071,6.676051597198747,6.491494664325899,8.695845885832162,0.0026441389553192077,5.983660014497814,2.4185615117282766,0.5453536595345866
2024-05-10,37.885853746391795,22.52782628414542,8.907064515356781,6.564419888358226,6.4858691671977375,8.689727201292303,0.002642358797762683,5.977583707680708,2.417329577237918,0.54168355354135
2024-05-13,37.815697586724305,22.714328790890452,8.893723185932094,6.45433430782211,6.4937739996372255,8.679309093245474,0.002642968122976461,5.97664953521159,2.4277320672035962,0.5418084652101746
2024-05-14,37.95138626572034,22.81839881316372,8.901156606818565,6.228696901723159,6.504073506897738,8.644049793190051,0.0026396664686388883,5.965817797444349,2.4426490225024704,0.5411316260709721
2024-05-16,37.72328888807596,22.961206908783506,8.959992513019206,6.407043466462627,6.409507917805471,8.625184650317234,0.002633664272343219,5.940532637661451,2.4307081777718382,0.5399011758303599
2024-05-17,37.72960359594949,23.053513598198325,8.946203681372632,6.421185590576147,6.324051848598493,8.617862097493903,0.002627757496453447,5.93253043429316,2.43373110924844,0.5386902867729567
2024-05-20,38.07048905136533,22.979506429400782,8.870036133095347,6.1756106197402305,6.313582427546057,8.496067971584777,0.002621555447362506,5.947234472332108,2.3943000149081306,0.7505513245798855
2024-05-21,38.08347332654467,22.999116419718256,8.913002149281036,6.105739421202982,6.27266573332835,8.498250287186691,0.00262125824314452,5.964188199500374,2.389637966949223,0.7713052380452751
2024-05-22,37.94265649803178,22.747680358541857,8.963523707115472,6.581789660994747,6.179750798579456,8.415446146577374,0.0025962781392251297,5.903780711909591,2.3281806169429298,0.934595223167566
2024-05-23,38.00687463395167,22.740911488507244,9.075932256055028,6.385727871808923,6.171700495730916,8.424715097804896,0.0025949946782497886,5.898591578315856,2.3444161533799632,0.9485354297672541
2024-05-24,37.91639557223067,22.673136597643122,9.107790278779811,6.3623512073789055,6.188236671790091,8.42445326065094,0.0025947741585766906,6.0060329277619156,2.3529094210139005,0.9660992885920663
2024-05-27,37.91850216609759,22.587972016862555,9.107288145576359,6.415355032712082,6.178913661902119,8.416914859407683,0.00259245229291517,6.066274202227248,2.3409526629618105,0.9652347999596408
2024-05-28,37.973856613387284,22.62022278517648,9.096613469059285,6.389371742324334,6.151661598646439,8.399005914815131,0.002587793079858311,6.067210912330073,2.3366160609928337,0.962853110188281
2024-05-29,38.131910963509156,22.73830157947211,9.05529604397516,6.238528336004876,6.133364352523304,8.374226405560325,0.002580774582973119,6.031528923060122,2.3283432142697067,0.9659194070422641
2024-05-30,36.5828211108288,21.770260381880785,8.695202867086929,5.980124662092715,5.93021011829812,6.468076164128078,5.614649448027845,5.787494414974807,2.2388188226823353,0.9323420099995853
2024-05-31,36.624421951394346,21.8314290643219,8.739438803113119,5.887332460153815,5.899941799664977,6.458677901521678,5.60649123395979,5.787881978688482,2.233397511447665,0.9309872957342289
2024-06-03,36.568270593660976,21.860980389915646,8.77259306153328,5.93080121295906,5.88608409364531,6.456703984657618,5.603649036810748,5.7535550075799105,2.236847285257426,0.9305153339800212
2024-06-04,36.42870041535976,21.948079367608702,8.762919701015898,5.972679035560235,5.88877435529077,6.458975597563174,5.605620525901851,5.764225519477809,2.239058891014014,0.930966591207788
2024-06-05,36.335112915117115,22.01320885454002,8.785537461724198,5.981830112420892,5.91474114044339,6.450819802730743,5.606338033910156,5.750839073665944,2.2469651498381498,0.9146074556093872
