date,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GUOYUAN SECURITIES BROKERAGE (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CELETIO INVESTMENTS LTD
2024-05-23,31.517503105801463,23.09354844199384,0.0,19.193853065808955,8.045302156192031,7.275233573288406,7.777267235070881,3.0972924218444207
2024-05-24,31.474652028347585,23.1981101612821,0.0,19.167757176118695,8.034363793953196,7.26534219336857,7.766693292092248,3.0930813548376133
2024-05-29,31.480002039740953,23.18505549795176,0.0,19.171015281059304,8.035729462358281,7.266577144702622,7.768013462290289,3.093607111896789
2024-06-03,31.46663042000816,23.217683838521136,0.0,19.162872094603777,8.032316161478864,7.263490553214626,7.764713877939378,3.0922930542340628
2024-06-04,31.463957459098552,23.224206180662918,0.0,19.161244287388936,8.031633849238036,7.262873549548937,7.764054297412548,3.0920303766500736
2024-06-19,31.410104163132356,23.334916703423474,0.0,19.133613816035012,8.020052251212975,7.286329861228921,7.727411529196214,3.087571675771045
2024-06-20,31.420765027322407,23.30889590333639,0.0,19.140107931982485,8.022774327122153,7.288802905338899,7.730034280283745,3.0886196246139224
2024-06-28,31.41276870090429,23.328413158921634,0.0,19.135236931847103,8.020732597003784,7.286947964914067,7.728067050100948,3.0878335963081724
2024-07-02,31.399450530814367,23.36091985211817,0.0,19.127124105416684,8.017332021843096,7.2838584947257745,7.724790557270292,3.08652443781162
2024-07-09,31.402113261308322,23.35442071878021,0.0,19.12874612031682,8.018011906175268,7.284476179169282,7.725445633554383,3.086786180695714
2024-07-10,31.41809913288422,23.366309752082945,0.0,19.138483989750725,8.022093634928986,7.288184486942356,7.678471432692471,3.0883575707182978
2024-07-12,31.415433690783225,23.372811185014253,0.0,19.136860323062304,8.02141305823266,7.287566173476313,7.677820008144427,3.0880955612868197
2024-07-19,31.34894431181321,23.323343661637967,0.0,19.096358002742928,8.216081678264844,7.272142361287483,7.661570240937336,3.081559743316232
2024-07-23,31.335680194970045,23.355786480723015,0.0,19.08827810310395,8.212605354906408,7.269065430051112,7.658328538063162,3.0802558981823105
2024-07-25,31.31183304865468,23.27036579797399,0.0,19.07375150090477,8.206355380426512,7.263533510341445,7.652500380511068,3.2216603811875326
2024-07-29,31.32772711121639,23.23141740410484,0.0,19.083433444442566,8.210520972572375,7.26722052080337,7.656384832743947,3.223295714116512
2024-07-30,31.32772711121639,22.943774217018326,0.0,19.083433444442566,8.210520972572375,7.26722052080337,7.656384832743947,3.5109389012030254
2024-08-08,31.28273578211063,22.910823505558746,0.0,19.056026763085864,8.19872942925692,7.2567836988477,7.789004156388335,3.5058966647517993
2024-08-14,31.261608077533516,22.962887920845574,0.0,19.043156721710062,8.193192179110525,7.251882619119981,7.783743626110154,3.5035288555701887
2024-08-15,31.245781017955988,23.00189010395572,0.0,19.033515593357635,8.189044147428108,7.248211151613339,7.779802889158905,3.501755096530309
2024-08-16,31.243144732623477,23.008386628642782,0.0,19.031909687652927,8.188353217124247,7.2475996017616975,7.779146487571928,3.5014596446229387
2024-08-19,31.16163996229972,22.99885552713074,0.0,18.982260670526458,8.37737309815538,7.228692608051704,7.758852834253399,3.492325299582604
2024-08-21,31.193139699440664,23.022103915358176,0.0,19.001448884695733,8.385841363973313,7.134914751667902,7.766695868993867,3.4958555158703413
2024-08-22,31.20102458671071,23.01949748066261,0.0,19.00625200114592,8.387961106149206,7.1367182892098215,7.751807350735579,3.496739185386158
2024-08-23,31.135438738102444,22.97110954158679,0.0,18.966300070628595,8.580533414051727,7.121716611172771,7.7355127299633395,3.4893888944943328
2024-08-26,31.085777606151677,23.09397088698981,0.0,18.93604875673679,8.56684743372341,7.110357448666073,7.723174560534578,3.483823307197663
2024-08-27,30.80903887113951,23.778620873269436,0.0,18.767472044728432,8.490581735889243,7.047058040468583,7.654419595314164,3.452808839190628
2024-08-30,30.75019514706615,23.92419989702878,0.0,18.73162711132517,8.474365149225225,7.033598511899819,7.639800036538174,3.4462141469166765
2024-09-02,30.625578933439197,23.984385338097127,0.0,18.65571655418817,8.440022495699353,7.253208945348684,7.608839486568744,3.432248246658727
2024-09-03,30.602799953719774,24.040924943389367,0.0,18.641840630733377,8.433744896778565,7.247814085717591,7.6031801127254095,3.4296953769359186
2024-09-04,30.5901596008327,24.072299507649607,0.0,18.63414069986452,8.430261375276741,7.24482040775865,7.600039652380795,3.4282787562369887
2024-09-05,30.527114144861585,24.22878435639973,0.0,18.595736261562053,8.412886844404873,7.229889037278858,7.584376185058779,3.421213170434123
2024-09-09,30.52459773146927,24.44111052492746,0.0,18.59420337641783,8.20611316275389,7.229293062516487,7.583750989184912,3.42093115273015
2024-09-11,30.434282332829245,24.664672233545925,0.0,18.539187323295415,8.181833125123282,7.207903215201525,7.561312380827141,3.4108093891774605
2024-09-16,30.4392858317167,24.668727189031006,0.0,18.542235228356297,8.183178246144742,7.192647880840431,7.562555486140796,3.4113701377700325
2024-09-17,30.416783032971367,24.72441721016576,0.0,18.5285275418508,8.177128681966781,7.187330584350511,7.556964728688538,3.408848220006243
2024-09-20,30.381844735071628,24.81088265699611,0.0,18.507244712098586,8.167736006957549,7.179074842880818,7.548284406228975,3.4049326397663315
2024-09-23,30.37187710175358,24.835550597923262,0.0,18.501172881022292,8.165056347500862,7.176719542002264,7.545807975590951,3.403815554206788
2024-09-27,30.277509770895,25.069091265882815,0.0,18.443688574185213,8.139687004300828,7.154421023368383,7.522362675998758,3.3932396853690046
2024-09-30,30.277509770895,25.052738303543688,0.0,18.443688574185213,8.139687004300828,7.170773985707511,7.522362675998758,3.3932396853690046
2024-10-02,30.21327980940259,25.138297351544526,0.0,18.404562588730602,8.122419673308205,7.155562082864184,7.579837143649745,3.386041350500155
2024-10-03,30.21327980940259,25.366753153505982,0.0,18.404562588730602,8.122419673308205,6.927106280902727,7.579837143649745,3.386041350500155
2024-10-04,30.0685331947512,25.7161881252436,0.0,18.316389502403535,8.09162660776926,6.893919708977523,7.543523450695076,3.3698194101598022
2024-10-08,30.029518619436875,26.258596081484363,0.0,18.195309458933437,7.975703905540418,6.8849746983261975,7.290450240041521,3.365446996237187
2024-10-15,30.095969912135658,26.221508932334725,0.0,18.186460461044646,7.963719482540609,6.881626300943489,7.2869046461109495,3.3638102648899264
2024-10-28,30.093530660874357,26.34906226191827,0.0,18.184986464800375,8.003598580019776,6.881068551328395,7.124215849961907,3.3635376310969183
2024-10-29,30.093530660874357,26.389586811690524,0.0,18.184986464800375,7.963074030247524,6.881068551328395,7.124215849961907,3.3635376310969183
2024-10-30,30.091091804979254,26.395552385892117,0.0,18.18351270746888,7.9624286825726145,6.880510892116183,7.123638485477178,3.3632650414937757
2024-11-05,30.088653344354228,26.401516993241604,0.0,18.182039188992075,7.961783439490445,6.879953323284874,7.123061214567025,3.3629924960697553
2024-11-11,30.07080248213736,26.45776964080297,0.0,18.176147502470798,7.959203512580808,6.877723951329369,7.096450154728537,3.3619027559501626
2024-11-18,30.010024900559458,26.404294538046113,0.0,18.341525725188372,7.943116773922323,6.863823044335931,7.082107169420819,3.3551078485269863
2024-11-26,30.075675325306673,26.421545591547694,0.0,18.381649948955616,7.757936186417333,6.878838456677092,7.121906953379463,3.362447537716128
2024-11-27,30.03187650685264,26.423520655005582,0.0,18.35488098898076,7.746638403909321,6.868820892865811,7.216711703694115,3.357550848691769
2024-12-02,30.073238706332234,26.322185494847368,0.0,18.380160736275844,7.757307667379609,6.878281158856699,7.226651111543197,3.362175124765053
2024-12-03,30.06836665262612,26.415124906846387,0.0,18.377183034701748,7.756050934776269,6.8771668340731615,7.144477205715581,3.361630431260733
2024-12-10,30.06836665262612,26.61763276415125,0.0,18.377183034701748,7.756050934776269,6.8771668340731615,6.941969348410719,3.361630431260733
2024-12-11,30.046461931974548,26.671091612569004,0.0,18.36379530847809,7.7504006734551805,6.872156837350861,6.936912143238737,3.359181492933577
2024-12-13,30.044030044030045,26.895558145558145,0.0,18.362308987308985,7.749773374773375,6.8716006216006225,6.717819217819218,3.358909608909609
2024-12-16,30.044030044030045,26.903651903651905,0.0,18.354215229215228,7.749773374773375,6.8716006216006225,6.717819217819218,3.358909608909609
2024-12-23,30.044030044030045,26.927933177933177,0.0,18.354215229215228,7.7254921004921,6.8716006216006225,6.717819217819218,3.358909608909609
2024-12-27,30.03673674159667,26.9456716997621,0.0,18.349759673738895,7.723616707934812,6.869932514443851,6.716188441682445,3.3580942208412226
2024-12-30,30.03187650685264,26.957492597207168,0.0,18.34679050500801,7.722366951991068,6.868820892865811,6.715101697383538,3.357550848691769
2025-01-03,30.03187650685264,26.96558308117992,0.0,18.34679050500801,7.722366951991068,6.868820892865811,6.707011213410786,3.357550848691769
2025-01-09,30.019732798499017,26.881894348655905,0.0,18.339371785333032,7.719244330864037,6.8660434121566984,6.817520137159123,3.3561931873321904
2025-01-10,30.007598907050813,26.871028762671585,0.0,18.33195906290925,7.716124234046337,6.8632681767473445,6.8551842330762645,3.3548366234984077
2025-02-04,30.03187650685264,26.852316305561395,0.0,18.34679050500801,7.722366951991068,6.868820892865811,6.820277989029304,3.357550848691769
2025-02-06,30.022160754436193,26.875980653823135,0.0,18.340855049255108,7.719868653046699,6.866598728587374,6.818071529092055,3.3564646317594344
2025-02-07,30.019732798499017,26.87380713615631,0.0,18.339371785333032,7.719244330864037,6.8660434121566984,6.82560734965872,3.3561931873321904
2025-02-11,30.014878064557866,26.89371886926709,0.0,18.336405977100718,7.7179959893912935,6.86493304870949,6.816417620803415,3.3556504301701278
2025-02-21,30.01730523523799,26.895893645582312,0.0,18.337888761300967,7.718620109653733,6.865488185537999,6.80888227588103,3.355921786805971
2025-02-24,30.019732798499017,26.8899815611555,0.0,18.339371785333032,7.719244330864037,6.8660434121566984,6.809432924659528,3.3561931873321904
2025-02-28,25.31162207129804,22.713634999863622,15.649292201947468,15.46313722281319,6.508605405995145,5.789215285164881,5.734664375528462,2.8298284373891933
2025-03-03,25.30127051638584,22.745242379628113,15.642892196957304,15.456813348601342,6.50594361742734,5.786847701619499,5.732319101368668,2.828671138011887
2025-03-07,25.309896223970764,22.718904692422033,15.648225170800888,15.462082884455414,6.508161623324378,5.788820553381243,5.734273363243376,2.829635488401904
2025-03-11,25.30472009380198,22.734709459275216,15.64502495023587,15.458920731873585,6.506830638344285,5.787636680936929,5.733100646252011,2.8290567992801243
2025-03-19,25.309896223970764,22.718904692422033,15.648225170800888,15.462082884455414,6.508161623324378,5.788820553381243,5.734273363243376,2.829635488401904
2025-03-20,25.31162207129804,22.720453863568174,15.649292201947468,15.45631835910864,6.508605405995145,5.789215285164881,5.734664375528462,2.8298284373891933
2025-03-28,25.31680102576694,22.73192290379343,15.652494168678643,15.452660582995732,6.509937117212969,5.790399803576544,5.715376955709239,2.8304074422665084
2025-04-02,25.35484487916832,22.779743446127785,15.676015354981491,15.475881477029002,6.424092567041434,5.730796027376675,5.723965519596727,2.83466072867857
2025-04-03,25.35994317405677,22.778187580252983,15.674944676665847,15.474824467939785,6.423653798868944,5.730404611643855,5.723574570390405,2.8344671201814062
2025-04-08,25.40331960427471,22.823989819515333,15.701755586267293,15.494451362187162,6.263597925589415,5.740206072713838,5.733364349146837,2.8393152803054145
2025-04-09,25.408534749404648,22.814989187857552,15.70497906002792,15.490789149536036,6.26488380368434,5.7413845016834095,5.734541373552679,2.8398981742534146
2025-04-10,25.452077706639614,22.854087550211815,15.731892899740888,15.51733592903854,6.1042486393112245,5.75122359166998,5.744368736375975,2.8447649470119685
2025-04-11,25.46429649137245,22.86505911721943,15.739445313142951,15.524785340026884,6.107179107343703,5.753984582887553,5.699119414039997,2.846130633967026
2025-04-15,25.466042989808095,22.873485960412065,15.740524821333041,15.512132892552916,6.107597975336415,5.754379226622406,5.6995102947833365,2.8463258391517265
2025-04-16,25.471283922838406,22.905633454984496,15.743764234558078,15.501605246549405,6.07455478418352,5.755563482699009,5.700683258787696,2.8469116153993905
2025-04-22,25.471283922838406,23.05655407074061,15.743764234558078,15.350684630793292,6.07455478418352,5.755563482699009,5.700683258787696,2.8469116153993905
2025-04-23,25.474779076787968,23.13518853943685,15.74592458422526,15.26359844118777,6.075388330863384,5.756353257588232,5.70146550304627,2.8473022668642622
2025-04-25,25.45033312313218,23.215803471060784,15.730814575165192,15.242096893592521,6.069558303402517,5.750829380637732,5.6959942971513176,2.8445699558577577
