date,CITIBANK N.A.,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD
2024-04-02,27.128000237324734,13.170646115031628,20.224062421521236,14.5715687665736,10.353826863978837,3.8144831058100523,1.5710619031951816,5.914645503019522,3.211443622204882,0.04026146134032669
2024-04-03,26.934747921230517,13.201956924934565,20.49616431491511,14.578675802754356,10.33569465270385,3.7700873024575055,1.5782400997234953,5.90428743896395,3.1727211272081446,0.027424415108505573
2024-04-05,26.806251652347648,13.203305612979745,20.40599122730117,14.642980153759003,10.366825267537152,3.786659471843,1.5872620130312591,5.92965901093449,3.1822772105391044,0.08878837972743346
2024-04-08,26.782487351041805,13.219250637562707,20.426639227961417,14.655390288416992,10.361851654500304,3.779628429944023,1.5869745357554845,5.926814183458406,3.1807504735668166,0.08021321779204305
2024-04-09,26.72290674541224,13.264138727151611,20.426558347146834,14.67536116143422,10.359887289886093,3.7789119008341485,1.5866736825175074,5.899149874066159,3.1725644136738875,0.11384785787730398
2024-04-10,26.64718927288943,13.275652267972415,20.498136701970065,14.688200204894585,10.352234555805358,3.7836979229417524,1.5912671260124436,5.890056323278799,3.1702208754545533,0.10334474878059684
2024-04-11,26.60947925618523,13.293030647116726,20.55525718664036,14.707004197659264,10.348803782627684,3.7748685651262117,1.5845851255983738,5.882423120872362,3.159701562068583,0.08484655610520243
2024-04-12,26.547573585531847,13.312705239086075,20.58036567967191,14.745201006934808,10.342388267194282,3.772527944462184,1.5878610652227465,5.877357017937115,3.1624741835366024,0.0715460104224248
2024-04-15,26.526753408704757,13.39944066699015,20.49090447645049,14.783757098159306,10.335935053540465,3.7744296579591836,1.586870306952825,5.873689795282477,3.1605009331563414,0.06771860280400739
2024-04-16,26.524833185305468,13.398714400247517,20.46403806162219,14.83076116577383,10.335739565123108,3.7719940864003902,1.5868402937258406,5.873578703415492,3.162332504302271,0.05116803408389208
2024-04-17,26.38148192312778,13.482325358888572,20.480986101142623,14.88045599127161,10.354196901933719,3.7768357795950482,1.5868319512090197,5.852330972294757,3.1580324234956816,0.0465225970411922
2024-04-18,26.308322550462314,13.4964434572394,20.579398246495945,14.884187532843066,10.340335498781899,3.771777749893231,1.584707622531651,5.835981474379994,3.1542777394152384,0.044568127957259555
2024-04-19,26.660246908861545,13.499026440275674,20.198213372919685,14.908030039433404,10.340139941700892,3.771697903107227,1.5846776524405501,5.83587110392808,3.154218085514504,0.04787855181843889
2024-04-22,26.636819933295786,13.486816931797154,20.20485573424063,14.903438676885674,10.33875804627242,3.7735577676107517,1.589195618988761,5.834618201144451,3.1429181214822375,0.08902096828213384
2024-04-23,27.529560300272944,13.540039054451588,20.12657059062663,14.957509759302647,10.353595928579011,2.869619490690043,1.5640044721244293,5.824045726602659,3.1521652822495687,0.082889395100477
2024-04-24,27.357007607490853,13.654136351160611,20.186064685106345,14.980200959357983,10.35192883063373,2.869631012531825,1.563752641875318,5.802744131101839,3.1469219579834915,0.0876118227580054
2024-04-25,27.402833250021985,13.675159960915856,20.103547393027743,15.000967141452026,10.349919220535316,2.8828050128628013,1.5587142172104056,5.801617649902522,3.145837563531572,0.07859859053977138
2024-04-26,27.37346140650787,13.685053574988586,20.06276457160176,15.027846012779822,10.353105549918187,2.9111631267687876,1.5591940834590177,5.797720162704081,3.1468060420722095,0.08288546919967439
2024-04-29,27.374490767080356,13.714470206248347,19.954380239388914,15.053513675163153,10.357078953303054,2.922704284439133,1.559792484298168,5.794733318033595,3.148013750205658,0.12082232183962115
2024-04-30,5.7012901935349705,2.7968896517196824,4.0287251362826115,2.8706759204357977,2.0943928755651045,0.5867132306186882,0.3173351573206289,1.1717064127034935,0.636011707214473,0.02903156783458652
2024-05-02,25.71501968835309,13.05039396782404,18.753185093218555,14.164892627258599,9.75213820281089,2.735381746042383,7.268486005773138,5.442441737320556,2.959681816983734,0.15837911441501742
2024-05-03,25.712079292921246,13.071852369598114,18.663465622153915,14.204958682815777,9.747180808879648,2.730024860996435,7.263899326439885,5.424514137884666,2.9492590635404174,0.23276583476989687
2024-05-06,25.404892806974928,13.084108689433819,18.571957739573623,14.25276357303181,9.738712729920989,3.0610637737725233,7.255806556543905,5.415791753736197,2.9413505395003594,0.27355183751184803
2024-05-07,25.724367440824516,13.185713246745681,18.433603139901418,14.292853868113161,9.742352200040088,2.728672447161656,7.250495703840623,5.420935532690773,2.945123900355227,0.27588252032685917
2024-05-08,25.306792833157566,13.267778678623774,18.180983106532807,14.277618089920082,9.749600257022994,3.227775567886227,7.326807421296341,5.433889012823603,2.949991129509588,0.27876390322701733
2024-05-09,27.73781731851218,13.289539334759437,18.008477390726245,11.994193649689127,9.75739036057144,3.1889284495416996,7.3371254566408695,5.449390252155,2.952348224750424,0.2847895626535788
2024-05-10,25.161931695805634,13.260865329478506,18.008113207250638,14.28468967728335,9.759612166522995,3.4930209597839865,7.3437074392685044,5.455095907890478,2.953913449550123,0.279050167165784
2024-05-13,25.37068512400805,13.282278698255851,17.998496378098316,14.191588923381149,9.757303251539287,3.5453131680554453,7.3410773262644735,5.4605009687579535,2.94875087056446,0.10400529107501047
2024-05-14,25.193705353611346,13.286048501085812,18.032345757397728,14.209651723657979,9.771566270092798,3.5831286127839466,7.397852152603765,5.4550721988170725,2.9521672376454933,0.11846219230406657
2024-05-16,25.167564752715215,13.337844328111562,18.01603921109721,14.21054107331425,9.767707298922296,3.6034703529854233,7.38892700977563,5.444684296470075,2.9541402275288817,0.10908144907945629
2024-05-17,25.094531709852415,13.309097812695317,18.11411440443105,14.262642497620536,9.784435176316718,3.6450193841666914,7.281565104440012,5.427139452688101,2.9524820869356088,0.12897237085355
2024-05-20,24.939323452750568,13.416037322960609,18.107913762659106,14.283688611537048,9.791494759623285,3.63444609405694,7.2895077010404306,5.459736402420727,2.959093775357799,0.11875811759349034
2024-05-21,24.903938248437477,13.451106150146114,18.124313651496728,14.264892944356532,9.785057325795739,3.6692281058715346,7.28471520259021,5.446294207469539,2.9549090684058896,0.1155450954302394
2024-05-22,24.826497406217538,13.483298038924632,18.015645544075802,14.243769330017622,9.790546956037218,3.688314440230463,7.323305821891905,5.461000309086255,2.960599740882324,0.20702241263623938
2024-05-23,23.12789319544933,15.372232808389196,17.905657851045127,14.250394145621112,9.781868102031908,3.5095542087657132,7.386655765271842,5.453473172724183,2.9624523424937133,0.24981840820787246
2024-05-24,23.070532148007256,15.426383738658306,17.881345664773786,14.262090878324324,9.784978446288644,3.537766145177489,7.389004502966558,5.455655061224233,2.9410020347282497,0.251241379851157
2024-05-27,14.178486108331953,14.859755605479805,17.183462623120228,13.729530128135512,9.422556344064354,3.6022882705466444,7.115325970100131,5.253585124417225,2.8406965370658566,11.814313288738292
2024-05-28,14.094274062323201,14.880178071637529,17.077734795625936,13.736871527282728,9.430853291424992,3.6900711606202687,7.126770959527577,5.264254050172511,2.8453560756590024,11.853636005726262
2024-05-29,14.074327731931627,14.884544493126374,16.98239884817232,13.744829317105623,9.447597311776535,3.7044059760167323,7.143748235061566,5.276194901290553,2.8586235447002,11.88332964081847
2024-05-30,14.008915836266652,14.918057235084737,16.98528800557112,13.74821784503798,9.44992643836269,3.7296522796867335,7.145941901900699,5.275765604611108,2.8554356879523306,11.882799165525952
2024-05-31,3.073477135216242,3.327123068974368,3.7605337163430708,3.0456318374851543,2.093434738012808,0.8336045820743885,1.5830348639044174,1.1708440889064267,0.6325624120262053,2.629704326033207
2024-06-03,25.305591742421353,14.985199438615673,16.9935112906181,13.727259575828068,9.435520636495028,3.7870169663046545,7.132025415887015,5.277655622619147,2.851082760865036,0.5051365503459304
2024-06-04,26.98999383143521,15.2732434445952,15.308184263128991,13.875998240820536,9.407259381449379,3.653118232409764,7.130691415608628,5.270941643627127,2.858304928551333,0.23226461837383516
2024-06-05,26.974627753904322,15.287112780039882,15.309983480593475,13.867446695624658,9.401753598538725,3.6716367473979514,7.1265180387147575,5.278615354038359,2.856632049576604,0.2256735015712595
2024-06-06,27.148191865924865,15.294866188998594,15.324196208962892,13.84667896801577,9.403080874019015,3.6966882286322424,7.128384924040048,5.27936055296916,2.857465735460806,0.021086452976607294
2024-06-07,26.029836439188525,15.012955052875546,14.989395618143384,15.797410204198359,9.214984703133828,3.810398494625724,6.987900012670763,5.17797190532663,2.8003059204515717,0.17884164938567051
2024-06-11,15.279217109432425,15.04333729371725,14.919666620841927,15.798561860499394,9.219102635581384,3.8331996583847108,6.995242568317509,5.184083667236568,2.801557302953486,10.926031283035346
2024-06-12,15.26882925768592,15.058347158734609,14.843868187508932,15.80921542309088,9.222609693501022,3.854187142475596,6.9979036430249675,5.186900045958121,2.8195088635919503,10.938630584428
2024-06-13,15.432324569476036,15.130689632739843,14.75330078742226,15.808880184270407,9.221675400504028,3.8749018252678615,7.006058877537686,5.191861922744521,2.8192232343098094,10.761083565727546
2024-06-14,17.924840193002524,15.164375976796826,14.539000469273008,13.456182610638203,9.227245027529856,3.89836003131325,7.018737486496596,5.198376518461915,2.809522310757935,10.763359375729886
2024-06-17,30.524799408357534,13.002236547021894,14.47647978752161,13.467694099123174,9.23426922139746,3.9224615908165164,7.025348502258763,5.20613786789731,2.8125064035876184,0.32806657201811934
2024-06-18,31.079543491274684,12.944526380497779,14.284453725371371,13.463759632144498,9.233020388023693,3.9430622154190993,7.024398401123349,5.201207576116062,2.811280799246286,0.014747390783177862
2024-06-19,30.938861557624715,13.16769278534095,14.280649079452159,13.457671450689034,9.234932801544588,3.8709357714671886,7.020358125511626,5.202284889852576,2.81186309314206,0.014750445375104058
2024-06-20,30.938031529396692,13.184159535753427,14.20594016901931,13.488126158983727,9.236104058014453,3.89266844680344,7.021248509887125,5.20294468997958,2.8122197186758884,0.018557183486361716
2024-06-21,30.90011098474997,13.20819339858945,14.15795057250891,13.484758761929017,9.238720937124564,3.961601766445811,7.02239208504099,5.204418848042844,2.803290204247665,0.018562441320780096
2024-06-24,30.865256056663625,13.206644035038394,14.123395167615707,13.48542500715492,9.242075717495817,4.03153666808876,7.016481340705159,5.206308685642011,2.8043081398489393,0.018569181746669057
2024-06-25,30.835554023293955,13.281835721027639,14.059349947007366,13.48202593050663,9.246417561284478,4.043350855506935,7.019777620335256,5.208754562490412,2.805625578512143,0.017308200035186922
2024-06-26,30.838401478189265,13.281435649654716,14.020084148094039,13.482491900999175,9.2473177328892,4.068449012416138,7.020461020629849,5.208838376936628,2.805898716131392,0.026621964059599316
2024-06-27,31.14639124829025,13.241701601808648,13.941504628224136,13.409740849409085,9.200885820367755,4.068108050617583,6.985210427821649,5.182684162834512,2.7918099557476013,0.031963254878784764
2024-06-28,30.808312376012196,13.357149862239096,13.875195265318894,13.478648941415777,9.248746978303084,4.132237870541605,7.021546087890098,5.209643443722147,2.814799224549696,0.05371995000740466
2024-07-02,30.80264744611699,13.350775497497283,13.816175300382074,13.486246569548332,9.252507271923536,4.165047890820092,7.0341416798360425,5.211761545671764,2.820178785359034,0.06051801284485347
2024-07-03,30.703374369886262,13.457944674066255,13.7380322570566,13.485194827330899,9.252076249847002,4.196826824551828,7.046095328647156,5.21617719455145,2.826399821095752,0.07787845296679702
2024-07-04,30.803864098734053,13.481478397609411,13.564697598874762,13.50832324656194,9.258349620589891,4.220861123391115,7.050872933921115,5.2218329301464115,2.830435168028557,0.05928488214273918
2024-07-05,30.79210774933004,13.471010967480987,13.570808812534752,13.515677534100924,9.2630995096701,4.223450586017501,7.0544903026452666,5.224511931073144,2.8323112887168156,0.05253131843047453
2024-07-08,30.671512325868537,13.500823707565868,13.594041098758018,13.534077099652944,9.27280086955757,4.248671978041437,7.0618785585068355,5.224465871899306,2.8416442450536885,0.050084245095793165
2024-07-09,30.656161288554102,13.510137344603073,13.566022986758197,13.549771004013756,9.27598994220634,4.271362179823584,7.053692539473334,5.2262626538480275,2.842621534447359,0.04797852627222578
2024-07-10,30.667378609973696,13.52924708502531,13.478374020949419,13.570610263719605,9.282984045921228,4.296253142551631,7.058968538311198,5.228078715659577,2.844764873320942,0.04334070456739896
2024-07-11,30.795284071455995,13.523500596370456,13.406117933794,13.554612662664429,9.267108122112312,4.309690965380193,7.049865440504161,5.2191375627990055,2.839899706025629,0.03478293889381652
2024-07-12,30.856191554932476,13.526511913097384,13.3616751597587,13.507825139111732,9.269349301013333,4.3319474693709035,7.05623752873267,5.219551201586764,2.8363436662825166,0.034367066113520396
2024-07-15,30.848351555744596,13.5511858759089,13.317211552641995,13.52147034563341,9.268523477415608,4.352773876426243,7.052639146620098,5.220358922945898,2.8331212423756775,0.034364004287575606
2024-07-16,30.84081496529833,13.58730278976156,13.17533266429172,13.559264872059929,9.27493281691567,4.398237926637357,7.051572600159638,5.223968888732884,2.8350803932513777,0.053492082891535425
2024-07-17,30.842784353160273,13.606842556070761,13.129012972889392,13.56581234361514,9.274184736462114,4.401916414103933,7.053126377893733,5.234584702032972,2.8390967875433066,0.0526387562283747
2024-07-18,30.874219734104287,13.606265565979777,13.040448837137458,13.583960778393733,9.28601064090875,4.403491108152819,7.066370591112915,5.245510015995554,2.842717039703287,0.05100568851142261
2024-07-19,30.874137252821754,13.601063143911906,13.007530035895154,13.589382803788022,9.287392294604263,4.404146297986001,7.069547540625232,5.2492662632752065,2.843140003950808,0.07439436314165541
2024-07-22,29.135198200811104,12.841724002916626,17.823250546867545,12.844343650733006,8.77244724776564,4.163770391161523,6.678375309200958,4.965846803365115,2.685500397906193,0.08954344927229083
2024-07-23,29.0780257881798,12.928980674446416,17.808972162853692,12.79460945328015,8.784616695452133,4.1695473242424255,6.687639786565218,4.971529309404961,2.6872153328011446,0.08886347277406148
2024-07-24,29.061203831516806,12.917125517170607,17.780307143640385,12.810095181547979,8.784757988502328,4.169613583639626,6.71106936203163,4.9663819250236765,2.6872585543626615,0.11218691256429487
2024-07-25,29.029412264941946,12.922831690785564,17.780914590317064,12.819828189986968,8.784263482710578,4.169378468426047,6.710691586949753,4.970123170677231,2.6822823130481193,0.13027424215673672
2024-07-26,29.021255327541084,12.930013820560108,17.764958091866177,12.825013424762293,8.783133392788102,4.16884208053201,6.709828260735759,4.967473621151178,2.6819372391307468,0.14754474093254147
2024-07-29,29.011532768449317,12.942131979319896,17.719695031513506,12.840582338507604,8.783990857219283,4.167330398021414,6.711287453179775,4.967958577003774,2.6838073406847034,0.17168325610072932
2024-07-30,29.00746179448846,12.95843689027343,17.67332221509161,12.852838542177661,8.786322441608771,4.1665342672266,6.713068868178214,4.969277250355562,2.684519718851034,0.18821801174865677
2024-07-31,6.950657679029821,3.0911311070585725,4.1983989368199115,3.064727902157446,2.093243110502349,0.9926304083655066,1.5993136209179364,1.1834915045967416,0.6395568161579703,0.0066111491108464355
2024-08-01,29.179812775734582,13.047811090796621,17.529732701007536,12.84853311770052,8.794386538282337,4.174587045545386,6.719230130377395,4.969007526367792,2.6889962958633227,0.047902778324511286
2024-08-02,29.19560355595702,13.089188799311401,17.45944106417123,12.855365428564768,8.791626103099677,4.173276700940514,6.697000157695543,4.963423644236344,2.6905667654746392,0.08450778054885943
2024-08-05,29.191572503374598,13.106396188106409,17.430714506710515,12.864181469134289,8.788301726522153,4.167473662217595,6.694467821788303,4.965569483782188,2.6895493817699054,0.10177325659404518
2024-08-06,29.19897711760648,13.121114495774961,17.36694917402726,12.876913988336694,8.78738266192486,4.165429342559338,6.696181069138047,4.967865759941134,2.6912792324318784,0.12790715825935395
2024-08-07,29.203373004402057,13.146585509238996,17.253668035212293,12.909484839365188,8.792581442226362,4.167491226907767,6.699337731915403,4.9748294597592375,2.692871443673575,0.1597773072991196
2024-08-08,29.405004026302073,13.163751590810008,17.095231228130576,12.861817197895814,8.776120945784722,4.194035771986375,6.683180599758587,4.953464886825258,2.6902403979457263,0.1771533545608579
2024-08-09,29.42010290311089,13.21593624362672,16.970918671902467,12.877386054336466,8.778518900361746,4.208642237487478,6.685006687116232,4.954818353108467,2.6909754692050445,0.19769447974449483
2024-08-12,29.422147626064326,13.216517357166605,16.932479160451717,12.890056981688117,8.777570529026711,4.23229404278699,6.686293357761232,4.955488392228473,2.6906847545608956,0.1964677982649362
2024-08-13,29.412775967096376,13.269260321302484,16.849637065792184,12.896615325897542,8.777112094291581,4.235890461866045,6.687952914471669,4.95522957710406,2.6949635157462324,0.2205627564318249
2024-08-14,29.410861474041393,13.287761417855467,16.766613697104564,12.909216603294164,8.783499227569099,4.245405267405828,6.698850449939743,4.958835513930391,2.7081819378818808,0.2307744109774643
2024-08-15,29.42183775958015,13.373488767236221,16.667107431369296,12.89429951690821,8.785936549588543,4.240148798302895,6.700307147848205,4.9594072197338726,2.7089334278403636,0.2485333815922424
2024-08-16,29.41954659149082,13.370874321501452,16.61816148391165,12.898760624404726,8.78897626549974,4.2617298155167855,6.702625287767868,4.96353683177259,2.72676711345069,0.24902166468367912
2024-08-19,28.62289602057775,14.187454781633832,16.569593601641728,12.885882102773277,8.79116906444626,4.294986066357178,6.704297554164539,4.964775205618068,2.730666602798202,0.24827899998916747
2024-08-20,29.32717229096704,13.542047654793851,16.46875729527114,12.883788714410649,8.792761246109464,4.315885423370307,6.705511779434484,4.969699083030148,2.73719820729576,0.25717830531715785
2024-08-21,29.38142917881053,13.646903277049264,16.396903449711772,12.843200262151477,8.772459999196597,4.302104810575015,6.690029697469428,4.958224748023966,2.7344922687109823,0.2742523083009693
2024-08-22,29.828794980810784,13.203098461145188,16.322419123632248,12.82500871966927,8.7710582682675,4.301419394661039,6.709837494014185,4.960242820728016,2.751720298929164,0.32640043814260433
2024-08-23,29.886383785811404,13.21605363960488,16.215995235958683,12.813786479449893,8.772995451856207,4.302367402078762,6.716941347720676,4.970172779220227,2.7904767425710073,0.3148271357282587
2024-08-26,30.15557303192096,13.302554126047328,16.148432257757907,12.817171017258575,8.772044363906687,4.305718646974052,6.717016201737475,4.962005046420966,2.7994092234703816,0.020076084505668258
2024-08-27,30.17340339126712,13.336196631119368,16.0793731145118,12.807321977157246,8.774894334459168,4.307117542242027,6.719198509256831,4.963617164152808,2.8003187302535504,0.03855860558008331
2024-08-28,30.421903145441654,13.373938529121453,16.01154590356042,12.811541519288273,8.77778533980795,4.058727887927236,6.721412238344543,4.95641323531244,2.8072680994753583,0.05946410172067454
2024-08-29,30.74003687461719,13.403005456086056,15.947822413058304,12.815131346849176,8.78024489829973,3.736591222297502,6.723295595695809,4.957802035310362,2.8084566004173803,0.08761355736848726
2024-08-30,30.67742048523704,13.435387571891475,15.828135911323251,12.827246143017538,8.78854531086455,3.8225477529835383,6.731260577295071,4.962488898010028,2.811111577439533,0.11585577193797732
2024-09-02,29.16299962258886,12.928913745713775,19.138151571163796,12.311994316804846,8.435522224639536,3.96312471713229,6.460875627439506,4.760450107913253,2.6981933128475797,0.1397747537565575
2024-09-03,29.360311315193137,12.933552187976593,19.153764173492014,12.30905930317224,8.433511309747082,3.733014047577071,6.457791337466377,4.75506899407079,2.697550099899877,0.16637723140481495
2024-09-04,29.11435342519337,12.944087211605826,19.119924455532928,12.34345108046867,8.434590664396456,3.9626874433538015,6.458231756074402,4.758380095147449,2.699439645052411,0.1648542231746824
2024-09-05,29.324728655588157,12.964556883816927,19.108049485432105,12.338620437614289,8.437359503259621,3.9082550562297085,6.4302280401575675,4.759942137486832,2.7003257951568305,0.027934005257965324
2024-09-09,30.865455431725607,13.461970329069711,19.099683673512292,9.622502659791547,8.43468835718312,4.5881631466787285,6.425489763343386,4.758435208599897,2.6994709110369555,0.04414051905876074
2024-09-10,31.36289902372178,13.478308214368292,19.091621465720333,9.616139599319212,8.432832581130096,4.080217185794741,6.424076045429125,4.753528321353831,2.6988769811535516,0.06150058200903824
2024-09-11,28.630509191851562,13.430846229811586,19.168521060235417,12.311761780287913,8.43166093272942,4.089883520156805,6.423183491432346,4.752867871403983,2.7035192398850914,0.05724668220587518
2024-09-12,28.21654642932858,13.755173318511702,19.212378342154974,12.324890230668485,8.440651899591563,4.083999782112416,6.427328280149003,4.757936016087797,2.705243035700102,0.07585266569537288
2024-09-13,28.23103030940092,13.614633945439266,19.288202801723543,12.315555961204897,8.436639560610452,4.1410867030478,6.423114484719987,4.755674288868847,2.6985507048814865,0.09551124010279594
2024-09-16,31.908398045865027,13.633539328932432,19.291916888359363,8.62528828930723,8.434717795719877,4.136471780363454,6.418948807610156,4.753432759687971,2.6801762684985295,0.11711003565595779
2024-09-17,32.03556380105219,13.550888877832943,19.66383255391806,8.18523670881357,8.435597138785381,4.1369061081588585,6.419618001086276,4.753928318429332,2.6773667121498526,0.141061779773537
2024-09-19,32.14741439173838,13.561608773492306,19.64280961304761,8.060537937157612,8.43602059158217,4.140782884875387,6.419940255119055,4.754166957639936,2.677501111458359,0.15921748388918738
2024-09-20,28.210453983235084,13.633033669163103,19.26201867021419,12.309020584140203,8.435336573578022,4.140832861201725,6.419419706991844,4.751078708192318,2.674195134737098,0.16461010854641453
2024-09-23,28.292487287843166,13.663124188988634,19.238023901376163,12.278574888598586,8.4160561956949,4.130983450663553,6.408214089337898,4.740219320182438,2.668082812806466,0.1642338645081982
2024-09-24,28.174260818824916,13.697758046489849,19.40569428659279,12.298532442061475,8.427884713774132,4.136788654193111,6.421078329853026,4.746881558245558,2.6718327242916486,0.019288425673488655
2024-09-25,28.16459167511875,13.741167261798648,19.352271747795577,12.299992962142168,8.427299536147501,4.136885235451833,6.420632491839682,4.744237515223056,2.6743474016620414,0.03857417282074198
2024-09-26,28.23454752396597,13.703219765912511,19.28305136263786,12.308254146715008,8.432959659460822,4.139275036055853,6.42494485447702,4.747423941580476,2.676143604112321,0.050180105082158054
2024-09-27,28.234634449482627,13.711347669963247,19.248653787660203,12.312055022660234,8.433447957120084,4.139518574691322,6.4395997379906404,4.747698833918612,2.676298562123566,0.05674540438946549
2024-09-30,6.9551522064738895,3.4401444955744966,4.736647557954578,3.0615946007339256,2.093243110502349,1.0274588042052426,1.5957685119744391,1.1756347766679096,0.6620730486369402,0.019258564801161355
2024-10-02,28.130711194721002,13.936994281251227,19.051589952103583,12.399037470091228,8.455120068258637,4.150157390355269,6.454600035996279,4.733969363067682,2.6340251377565926,0.053795106398496384
2024-10-03,28.346137291599856,13.93608087300895,18.987852684052175,12.144182977460636,8.483639508764693,4.164155251915534,6.4709351586077695,4.745277374335357,2.627376981567351,0.09436189868768345
2024-10-04,28.336825665956606,13.970995609857257,19.583439026260244,11.477995466427062,8.493533952727999,4.169007228733342,6.466041440398078,4.756254606017959,2.6141127980108516,0.13179420561060062
2024-10-07,28.220651009072263,14.093028165980689,19.30986581755824,11.644544988027338,8.493930218492835,4.1692056216513596,6.4379613262690984,4.7564765090420345,2.616567509061051,0.2577688348450931
2024-10-08,28.216124330871917,14.117206184747646,19.26303436753556,11.644798504205559,8.498655232812096,4.171521760601133,6.441542643594646,4.754843361132524,2.6160780171493268,0.27619559734959437
2024-10-09,27.798268244699948,14.943262031633056,18.1834462268711,12.41885496477224,8.50740183484568,4.1758177116473805,6.45401324074467,4.792447218448564,2.611371662217931,0.11511686411942508
2024-10-10,27.29808624356066,15.015698077366268,18.010553077450083,12.421745053456524,8.510715977781793,4.196924387666413,6.454190106114842,4.80833832168081,2.6104411483094148,0.673307606613196
2024-10-14,27.826426093974472,15.046588780432838,17.96092136396217,12.458888297835005,8.533220818401222,4.208016433467026,6.486880488393173,4.82105298491904,2.631405165632308,0.026599572982740953
2024-10-15,27.834024467109504,15.060391331403638,18.86436034475073,11.4750556781023,8.540826811692542,4.243045386357125,6.492662498553968,4.839814891232373,2.6349234545158478,0.014895136281974529
