date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-20,28.69406033265312,24.7772996821638,9.440991939991466,2.28355883938523,1.9074802303237561,1.4182704551242404,1.6609835393260286,0.8859063954199836,1.2773972489474363,72.34594866333507
2024-03-21,28.687875590775143,24.77531527300509,9.440991939991466,2.275687349722348,1.9060911439126595,1.4715187675496184,1.6332679580760492,0.9261237543698344,1.2773972489474363,72.39426902634965
2024-03-22,28.690091514335702,24.77531527300509,9.440991939991466,2.287891466048413,1.9213049474627677,1.5026078443694044,1.5975485932192741,0.9261237543698344,1.2850372242084689,72.42691255701043
2024-03-25,28.68952926507407,24.772040997893217,9.440991939991466,2.3032706370284135,1.918923656472316,1.5308195279090613,1.6010213092470158,0.9211627314730599,1.2850372242084689,72.46279728929709
2024-03-26,28.685262785382843,24.705894025936228,9.440991939991466,2.308893129644758,1.9217349027804878,1.547753152730051,1.5733388014830152,0.9456371110971468,1.2786871149005976,72.40819296394659
2024-03-27,28.680533276887914,24.705894025936228,9.440991939991466,2.3447778619314255,1.9958856583442752,1.4578263443545214,1.5609362442410792,0.9644889981048892,1.2786871149005976,72.4300214646924
2024-03-28,28.683013788336304,24.671166865658808,9.440991939991466,2.3554605979024794,1.9958856583442752,1.4639118657745647,1.5499889203821973,0.9677963467027388,1.2788194088445117,72.40703539193734
2024-04-02,28.682583833018583,24.671166865658808,9.440991939991466,2.351888661416802,1.971047470374425,1.4598438269992096,1.5508157575316597,0.9777183924962876,1.2747844435551352,72.38084119104238
2024-04-03,28.59460836031579,24.666238916248012,9.440991939991466,2.3936274007216634,1.9683023710382097,1.489312303006049,1.5671209861190578,0.9876404382898363,1.275247472358834,72.38309018808891
2024-04-05,28.615213142080385,24.634455296222676,9.440991939991466,2.3932635923759,1.9639035974030699,1.482433017922522,1.5712220983803913,0.9937590331958578,1.2708817722096728,72.36612348978194
2024-04-08,28.671768803103614,24.588152415852782,9.440991939991466,2.399216819852029,1.972932659075199,1.4327235684968431,1.583194700304607,0.9937590331958578,1.237940580175091,72.3206805200475
2024-04-09,28.675406886561248,24.59046755987128,9.440991939991466,2.3713358711721573,1.9732303204490056,1.4475735637011877,1.5865351223884347,0.9937590331958578,1.2376098453153062,72.31691014264594
2024-04-10,28.685560446756647,24.592121234170204,9.440991939991466,2.3686569188078996,1.9743548189722744,1.4593146512235537,1.5769107379686926,0.9937590331958578,1.237477551371392,72.32914733245799
2024-04-11,28.686089622532307,24.59046755987128,9.440991939991466,2.371964267405749,1.975843125841307,1.4713864736057045,1.575984680361295,0.9970663817937075,1.1420274708374538,72.25182152224026
2024-04-12,28.686883386195788,24.589177693918117,9.440991939991466,2.3388907814272533,1.9989945660262538,1.4711218857178765,1.5790935880432733,0.9970663817937075,1.1420274708374538,72.2442476939512
2024-04-15,28.713342174978585,24.589177693918117,9.440991939991466,2.3058172954487577,2.004617058642598,1.4806139761937047,1.5770761053985851,0.9970663817937075,1.1420274708374538,72.25073009720298
2024-04-16,28.75303035815278,24.589376134833987,9.440991939991466,2.3081324394672524,2.001772738848447,1.4873278938473395,1.5877257678836607,0.9970663817937075,1.140373796538529,72.30579745135717
2024-04-17,28.75303035815278,24.591029809132912,9.440991939991466,2.303171416570478,2.005410822306082,1.487360967333318,1.581276438117854,0.9970663817937075,1.140373796538529,72.29971192993713
2024-04-18,28.753361093012565,24.591029809132912,9.440991939991466,2.394983413646782,2.0043855442407486,1.4877247756790815,1.5607047298392298,0.9970663817937075,1.140373796538529,72.37062148387501
2024-04-19,28.76225786074078,24.591029809132912,9.440991939991466,2.396967822805492,1.9845414526536511,1.4849466028568876,1.5626891389979396,0.9970663817937075,1.140373796538529,72.36086480551137
2024-04-22,28.75564316354508,24.591029809132912,9.440991939991466,2.4057653700757715,1.9845414526536511,1.4881216575108234,1.5620276692783697,0.9970663817937075,1.140373796538529,72.36556124052032
2024-04-23,28.75564316354508,24.591029809132912,9.440991939991466,2.433613245269665,1.9680047096644033,1.4885185393425653,1.558786467652477,0.9970663817937075,1.140373796538529,72.37402805293081
2024-04-24,28.749723009554927,24.590963662160956,9.407653866125143,2.484877148536333,1.9131027229401008,1.4923219902300924,1.5552806781387565,0.9970663817937075,1.1569105395277768,72.3478999990078
2024-04-25,28.74251298961162,24.590963662160956,9.407653866125143,2.4720446359766766,1.9131027229401008,1.5427259828613196,1.5487321279150144,0.9639928958152117,1.1569105395277768,72.33863942293381
2024-04-26,28.74251298961162,24.590963662160956,9.407653866125143,2.4687703608648053,1.9131027229401008,1.5427259828613196,1.54816987865338,0.9639928958152117,1.1569105395277768,72.33480289856031
2024-04-29,28.743869002536737,24.590963662160956,9.407653866125143,2.4667859517060955,1.913268090369993,1.542825203319255,1.5473099680179392,0.9639928958152117,1.1569105395277768,72.3335791795791
2024-04-30,28.726604642855964,24.590963662160956,9.407653866125143,2.470093300303945,1.915054058612832,1.5457356700853626,1.54069527082224,0.9639928958152117,1.1569105395277768,72.31770390630943
2024-05-02,28.722305089678756,24.58930998786203,9.407653866125143,2.4833226946953437,1.9150871320988103,1.5477200792440724,1.537222554794498,0.9639928958152117,1.1569105395277768,72.32352483984165
2024-05-03,28.722106648762885,24.58930998786203,9.407653866125143,2.4852740303680747,1.916674659425778,1.5477200792440724,1.5388762290934226,0.9739149416087605,1.1569105395277768,72.33844098201794
2024-05-06,28.72640620194009,24.58930998786203,9.406992396405574,2.4832896212093654,1.9246122960606171,1.5552277605611908,1.5388762290934226,0.9838369874023092,1.1380255790340557,72.34657705956865
2024-05-07,28.727365333033468,24.58930998786203,9.406992396405574,2.4703909616777517,1.9246122960606171,1.5560215242246747,1.5328237811593581,0.9982901007749118,1.1281035332405072,72.33390991443889
2024-05-08,28.727365333033468,24.593609541039235,9.406992396405574,2.4700602268179668,1.9317892425179506,1.5469263155805884,1.533022222075229,0.9982901007749118,1.1281035332405072,72.33615891148543
2024-05-09,28.691315233316907,24.594932480478374,9.406992396405574,2.4865969698072146,1.9317892425179506,1.554037115065965,1.5328568546453365,0.9982901007749118,1.1281035332405072,72.32491392625275
2024-05-10,28.69829373885837,24.594932480478374,9.406992396405574,2.4596090052487622,1.9317892425179506,1.5547316582715136,1.5270689945990998,0.9982901007749118,1.1392162245292816,72.31092384168385
2024-05-13,28.69829373885837,24.594932480478374,9.406992396405574,2.460601209828117,1.9317892425179506,1.5547316582715136,1.5271351415710568,0.9982901007749118,1.1392162245292816,72.31198219323515
2024-05-14,28.69720231382108,24.58805319539485,9.406992396405574,2.4496869594552133,1.934765856256015,1.5643560426912557,1.5338159857387128,0.9982901007749118,1.13924929801526,72.31241214855288
2024-05-16,28.714003644698156,24.58805319539485,9.40732313126536,2.4486947548758584,1.934765856256015,1.5676633912891054,1.5354696600376376,1.0297099124544826,1.13858782829569,72.36427137456715
2024-05-17,28.684237507317512,24.58805319539485,9.407653866125143,2.439103443942095,1.9381062783398435,1.5697800943917288,1.5354696600376376,1.0346709353512569,1.13858782829569,72.33566280919575
2024-05-20,28.641903445265033,24.598636710907968,9.407984600984928,2.4255102412049334,1.902188472567197,1.579536772755385,1.523960086917121,1.0677444213297524,1.1521148840608948,72.29957963599321
2024-05-21,28.644086295339616,24.59876900485188,9.423859874254607,2.3900885377219643,1.8823443809800995,1.5824803130074714,1.524224674804949,1.0677444213297524,1.1233078777736252,72.23690538006396
2024-05-22,28.64663295375996,24.600422679150803,9.43235976015108,2.355956700192157,1.8823443809800995,1.588466613969579,1.5260437165337664,1.0087082488581378,1.1057789302050225,72.14671398380061
2024-05-23,28.62440757118241,24.59066600078715,9.440991939991466,2.3657464520417917,1.8889260046898202,1.5904840966142673,1.5285242279821536,1.0219376432495362,1.0988334981495385,72.15051743468813
2024-05-24,28.609127620660345,24.600621120066677,9.450450956981317,2.3107452448595533,1.9031806771465518,1.5877389972780522,1.5341136471125192,0.9786775235896639,1.0817014324126777,72.05635722010736
2024-05-27,28.61564309739811,24.605780583879323,9.450450956981317,2.2826658552638106,1.9205773307712406,1.569647800447815,1.5191975049362179,0.9786775235896639,1.0813706975528927,72.02401135082039
2024-05-28,28.613063365491787,24.605780583879323,9.450450956981317,2.2332871406979167,1.883303512073476,1.7344857238297773,1.570196820315058,0.9516564855452329,1.0975767056823555,72.13980129449624
2024-05-29,28.577509368064902,24.61636409939244,9.450715544869146,2.2348746680248848,1.9059588499687456,1.7390154353959062,1.5242577482909274,0.9853914412432986,1.0777326140952583,72.11181976934552
2024-05-30,28.57671560440142,24.61834850855115,9.450715544869146,2.1882741262811845,1.908670875818982,1.7432488416011538,1.5231993967396158,1.0050040184285463,1.071117916899559,72.08529483359075
2024-05-31,28.58233809701776,24.614048955373946,9.450715544869146,2.199684478943765,1.9215033883786383,1.7432488416011538,1.5161878177121746,1.0103949966430412,1.065098542451473,72.10322066299109
2024-06-03,28.58167662729819,24.614048955373946,9.450715544869146,2.2003128751773566,1.9025192074269819,1.7432488416011538,1.5159893767963037,1.02031704243659,1.0810399626931078,72.10986843367277
2024-06-04,28.57939455676568,24.614048955373946,9.450715544869146,2.181460988169614,1.9207757716871117,1.744406413610401,1.5152948335907552,1.0219707167355148,1.0810399626931078,72.10910774349527
2024-06-05,28.588555912381718,24.614048955373946,9.450715544869146,2.184602969337571,1.9207426982011329,1.7441418257225731,1.5071587560400455,1.0318927625290635,1.0727715911984839,72.11463101565369
2024-06-06,28.58313186068125,24.614048955373946,9.450715544869146,2.186918113356066,1.934765856256015,1.7448363689281214,1.487248517480991,1.04274086593001,1.0645362931898386,72.10894237606537
2024-06-07,28.58313186068125,24.617124789569942,9.434840271599466,2.186918113356066,1.9314585076581656,1.7448363689281214,1.4756397239025392,1.04274086593001,1.0645362931898386,72.08122679481541
2024-06-11,28.579824512083395,24.62076287302758,9.426902634964627,2.182949295038646,1.9314585076581656,1.7460270144233472,1.4776241330612487,1.0453867448082896,1.0645362931898386,72.07547200825513
2024-06-12,28.573540549747484,24.62076287302758,9.426902634964627,2.1847683367674637,1.9314585076581656,1.7509218903481647,1.4876784727987113,1.0520014420039887,1.0645362931898386,72.09257100050603
2024-06-13,28.573540549747484,24.611502296953603,9.426241165245058,2.1857605413468186,1.9298048333592408,1.7457958307563575,1.4714393911832702,1.0685381849932365,1.0642055583300536,72.07682835191513
2024-06-14,28.573540549747484,24.611502296953603,9.41896499832979,2.185529026944969,1.9335090637888324,1.7458289042423363,1.4693226880806465,1.0728377381704408,1.0642055583300536,72.07524082458815
2024-06-17,28.587563707802367,24.611502296953603,9.419295733189575,2.188174905823249,1.935228885059714,1.7479456073449597,1.4705794805478294,1.0728377381704408,1.0691665812268278,72.10229493611855
2024-06-18,28.577476294578926,24.611634590897516,9.417840499806521,2.186521231524324,1.9355596199194993,1.7452666549807014,1.4707448479777219,1.0728377381704408,1.0724739298246775,72.09035540768033
2024-06-19,28.57516115056043,24.611634590897516,9.417840499806521,2.1716381628340007,1.9355596199194993,1.7452666549807014,1.4605912877823235,1.0761450867682905,1.0724739298246775,72.06631098337397
2024-06-20,28.57952685070959,24.595759317627838,9.417840499806521,2.179245064609055,1.9355596199194993,1.7451343610367875,1.4599628915487322,1.0773357322635162,1.0724739298246775,72.06283826734622
2024-06-21,28.594079184540128,24.580214779217943,9.412019566274305,2.1889686694867327,1.9114159751551971,1.7469864762515834,1.4624764764830978,1.0773357322635162,1.0807423013193014,72.05423916099181
2024-06-24,28.59077183594228,24.563678036228698,9.412019566274305,2.192143724140668,1.9272581749388968,1.7628617495212613,1.4634686810624526,1.0846780461507424,1.0810730361790863,72.0779528504384
2024-06-25,28.59077183594228,24.54714129323945,9.412019566274305,2.192143724140668,1.9272581749388968,1.7661690981191107,1.4643947386698506,1.0846780461507424,1.0810730361790863,72.06564951365438
2024-06-26,28.59077183594228,24.530604550250203,9.412019566274305,2.185264439057141,1.9272581749388968,1.7711962679878421,1.4638986363801731,1.0846780461507424,1.0810730361790863,72.04676455316067
2024-06-27,28.591102570802065,24.514067807260954,9.412019566274305,2.191283813505227,1.9299371273031547,1.772386913483068,1.4655192371931194,1.0846780461507424,1.0810730361790863,72.04206811815172
2024-06-28,28.592061701895442,24.504145761467406,9.412019566274305,2.1898947270941305,1.9302678621629397,1.772386913483068,1.4649239144455064,1.117751532129238,1.0810730361790863,72.06452501513112
2024-07-02,28.567091219981677,24.487609018478157,9.412019566274305,2.2016358146164965,1.9306316705087034,1.6513048813157956,1.4632702401465816,1.117751532129238,1.0810730361790863,71.91238697963004
2024-07-03,28.568744894280602,24.471072275488908,9.412019566274305,2.20441398743869,1.9306316705087034,1.6483613410637095,1.446468909269506,1.117751532129238,1.0810730361790863,71.88053721263275
2024-07-04,28.559120509860858,24.454535532499662,9.412019566274305,2.20441398743869,1.9297386863872839,1.6483944145496878,1.4453774842322156,1.1342882751184857,1.0810730361790863,71.86896149254028
2024-07-05,28.56573520705656,24.437998789510413,9.412019566274305,2.2159897075311634,1.9297386863872839,1.6393653528775587,1.4451128963443876,1.1342882751184857,1.0810730361790863,71.86132151727924
2024-07-08,28.567388881355484,24.421462046521164,9.412019566274305,2.2159897075311634,1.9297386863872839,1.6392330589336448,1.4547042072781513,1.1342882751184857,1.0810730361790863,71.85589746557876
2024-07-09,28.567388881355484,24.40492530353192,9.412019566274305,2.2159897075311634,1.9297386863872839,1.6389684710458166,1.4547042072781513,1.151585708285239,1.0810730361790863,71.85639356786845
2024-07-10,28.567884983645158,24.386734886243744,9.412019566274305,2.2159897075311634,1.930201715190983,1.6353965345601393,1.4546380603061944,1.1681224512744868,1.0810730361790863,71.85206094120527
2024-07-11,28.567884983645158,24.3701981432545,9.412019566274305,2.2159897075311634,1.9311939197703378,1.6350988731863327,1.4556302648855493,1.1681224512744868,1.0810730361790863,71.83721094600092
2024-07-12,28.568116498047008,24.35366140026525,9.412019566274305,2.2165850302787766,1.9311939197703378,1.645913903101301,1.4554318239696782,1.1681224512744868,1.0810730361790863,71.83211762916024
2024-07-15,28.56943943748615,24.337124657276004,9.412019566274305,2.243043819061573,1.930532450050768,1.6458477561293439,1.4579454089040438,1.1694453907136266,1.0810730361790863,71.84647152207489
2024-07-16,28.56943943748615,24.322241588585676,9.412019566274305,2.252965864855122,1.9311939197703378,1.6458477561293439,1.4595329362310117,1.1704375952929815,1.0810730361790863,71.84475170080403
2024-07-17,28.572151463336386,24.30570484559643,9.412019566274305,2.252965864855122,1.9312269932563162,1.6408867332325696,1.459764450632861,1.1704375952929815,1.0810730361790863,71.82623054865606
2024-07-18,28.572647565626063,24.299090148400733,9.411688831414521,2.251312190556197,1.9312269932563162,1.6291125722242248,1.4407141227092477,1.1770522924886806,1.0810730361790863,71.79391775285507
2024-07-19,28.57337518231759,24.282884140271268,9.411688831414521,2.2511468231263043,1.9378416904520153,1.6187274976269774,1.4405818287653338,1.1949450484030466,1.0810730361790863,71.79226407855614
2024-07-22,28.6087307388286,24.282884140271268,9.411688831414521,2.2511468231263043,1.9371802207324453,1.6187274976269774,1.4389612279523873,1.1949450484030466,1.0810730361790863,71.82533756453464
2024-07-23,28.62090178166869,24.259732700086325,9.411688831414521,2.251312190556197,1.9371802207324453,1.6183967627671925,1.4396226976719573,1.1949450484030466,1.0810730361790863,71.81485326947946
2024-07-24,28.634461910919875,24.243195957097075,9.411688831414521,2.251312190556197,1.940222981442467,1.6183967627671925,1.4402180204195703,1.1949450484030466,1.0810730361790863,71.81551473919903
2024-07-25,28.634461910919875,24.226659214107826,9.411688831414521,2.256273213452971,1.9410498185919296,1.613303445926504,1.4400526529896778,1.1949450484030466,1.0810730361790863,71.79950717198544
2024-07-26,28.634461910919875,24.210122471118577,9.411688831414521,2.256273213452971,1.9410498185919296,1.6234900796078806,1.4396226976719573,1.1949450484030466,1.0810730361790863,71.79272710735984
2024-07-29,28.6228861908274,24.193585728129328,9.41235030113409,2.2628879106486703,1.9432657421524886,1.6215387439351494,1.442533164438065,1.1949450484030466,1.0895398485895813,71.78353267825783
2024-07-30,28.627185744004603,24.177048985140082,9.41235030113409,2.270494812423724,1.94455560810565,1.6196204817483968,1.442533164438065,1.1982523970008963,1.089870583449366,71.78191207744487
2024-07-31,28.63505723366749,24.167126939346534,9.41235030113409,2.2705940328816596,1.94455560810565,1.6198189226642679,1.4422355030642586,1.1982523970008963,1.089870583449366,71.7798615213142
2024-08-01,28.635884070816946,24.167126939346534,9.41235030113409,2.2722477071805844,1.94455560810565,1.6196535552343752,1.4445506470827532,1.1982523970008963,1.089870583449366,71.7844918093512
2024-08-02,28.63671090796641,24.150590196357285,9.41016745105951,2.2722477071805844,1.94455560810565,1.6196204817483968,1.4445506470827532,1.1982523970008963,1.089870583449366,71.76656597995085
2024-08-05,28.64001825656426,24.134053453368036,9.41016745105951,2.2722477071805844,1.94455560810565,1.6196204817483968,1.445873586521893,1.1982523970008963,1.089870583449366,71.7546595249986
2024-08-06,28.64332560516211,24.11751671037879,9.41016745105951,2.2722477071805844,1.944687902049564,1.6193558938605686,1.4485194654001725,1.2048670941965953,1.089870583449366,71.75055841273726
2024-08-07,28.639026051984906,24.100979967389545,9.40950598133994,2.2747612921149503,1.945349371769134,1.6193228203745902,1.4244419676078277,1.2048670941965953,1.1231425103437327,71.74139705712122
2024-08-08,28.64884887732052,24.100979967389545,9.40950598133994,2.2747612921149503,1.945349371769134,1.6193228203745902,1.4244419676078277,1.2048670941965953,1.1231425103437327,71.75121988245682
2024-08-09,28.671504215215787,24.084443224400296,9.407190837321444,2.2681796684052293,1.942901933806725,1.6184298362531708,1.4241443062340213,1.2048670941965953,1.1231425103437327,71.744803626177
2024-08-12,28.671504215215787,24.067906481411047,9.407190837321444,2.2384135310245834,1.942901933806725,1.6168092354402246,1.4241443062340213,1.2048670941965953,1.1231425103437327,71.69688014499415
2024-08-13,28.671504215215787,24.051369738421798,9.407190837321444,2.1894978452623883,1.9425050519749834,1.6325522147659886,1.4256326131030537,1.2048670941965953,1.1231425103437327,71.64826212060578
2024-08-14,28.676465238112563,24.034832995432552,9.407190837321444,2.192937487804152,1.9430673012366177,1.6337428602612145,1.4256326131030537,1.2048670941965953,1.1231425103437327,71.64187893781192
2024-08-15,28.69415955311106,24.018296252443303,9.407190837321444,2.192937487804152,1.9430673012366177,1.6337428602612145,1.4256326131030537,1.2048670941965953,1.1231425103437327,71.64303650982117
2024-08-16,28.717310993296003,24.000105835155132,9.407190837321444,2.1910192256173993,1.9430673012366177,1.6337428602612145,1.4190179159073546,1.2048670941965953,1.1231425103437327,71.6394645733355
2024-08-19,28.764143049441554,23.986876440763734,9.407190837321444,2.1910192256173993,1.9430673012366177,1.6337428602612145,1.418984842421376,1.2048670941965953,1.1231425103437327,71.67303416160367
2024-08-20,28.77363513991738,23.973647046372335,9.407190837321444,2.1910192256173993,1.9421743171151984,1.6337428602612145,1.418654107561591,1.2048670941965953,1.1231425103437327,71.66807313870689
2024-08-21,28.77363513991738,23.966866981746744,9.406992396405574,2.186719672440195,1.9421743171151984,1.6337428602612145,1.4156774938235264,1.2048670941965953,1.1231425103437327,71.65381846625016
2024-08-22,28.77363513991738,23.953637587355345,9.406992396405574,2.1793773585529688,1.9444233141617357,1.6344704769527412,1.4587391725675278,1.2048670941965953,1.129294178735733,71.68543671884561
2024-08-23,28.776942488515232,23.94692366970171,9.40732313126536,2.176070009955119,1.9470691930400155,1.6344704769527412,1.4587391725675278,1.2048670941965953,1.129294178735733,71.68169941493004
2024-08-26,28.776942488515232,23.94712211061758,9.40732313126536,2.174317115198259,1.9470691930400155,1.634602770896655,1.4552995300257643,1.2048670941965953,1.129294178735733,71.6768376124912
2024-08-27,28.776942488515232,23.933892716226183,9.40732313126536,2.143889508098043,1.948028324133392,1.6329160231117519,1.4774918391173348,1.2048670941965953,1.129294178735733,71.65464530339962
2024-08-28,28.776942488515232,23.920663321834784,9.40732313126536,2.137274810902344,1.948028324133392,1.6329160231117519,1.4770949572855927,1.2048670941965953,1.129294178735733,71.63440432998078
2024-08-29,28.776942488515232,23.907433927443385,9.40732313126536,2.137274810902344,1.948359058993177,1.63691791491515,1.4716047586131626,1.2048670941965953,1.129294178735733,71.62001736358013
2024-08-30,28.776942488515232,23.894204533051987,9.40732313126536,2.137870133649957,1.948359058993177,1.6374470906908059,1.4716047586131626,1.2048670941965953,1.129294178735733,71.60791246771201
2024-09-02,28.776975562001212,23.88097513866059,9.40732313126536,2.1444848308456557,1.9482598385352414,1.6308323934951068,1.4695211289965173,1.2048670941965953,1.1398776942488515,71.60311681224513
2024-09-03,28.776975562001212,23.867745744269193,9.40732313126536,2.142963450490645,1.950244247693951,1.6308323934951068,1.4801707914815931,1.2048670941965953,1.1398776942488515,71.6010001091425
2024-09-04,28.776975562001212,23.854516349877795,9.40732313126536,2.1495781476863445,1.9403222019004025,1.6308323934951068,1.481857539266496,1.2048670941965953,1.1398776942488515,71.58615011393816
2024-09-05,28.753824121816262,23.841286955486396,9.40732313126536,2.1499088825461294,1.943629550498252,1.6308323934951068,1.4806668937712704,1.2048670941965953,1.1398776942488515,71.55221671732423
2024-09-09,28.753824121816262,23.828057561094997,9.40732313126536,2.1680000793763665,1.948359058993177,1.6405559983727847,1.471505538155227,1.2048670941965953,1.1398776942488515,71.56237027751962
2024-09-10,28.753824121816262,23.828057561094997,9.40732313126536,2.1689922839557214,1.948359058993177,1.6412836150643113,1.4705133335758722,1.2048670941965953,1.1398776942488515,71.56309789421115
2024-09-11,28.753691827872352,23.828057561094997,9.40732313126536,2.1689922839557214,1.9539484781235426,1.6404237044288708,1.4732584329120872,1.2048670941965953,1.1398776942488515,71.57044020809838
2024-09-12,28.753691827872352,23.825080947356934,9.407653866125143,2.1693230188155064,1.9564620630579084,1.6400929695690858,1.4717370525570765,1.2048670941965953,1.1398776942488515,71.56878653379944
2024-09-13,28.753691827872352,23.825080947356934,9.407653866125143,2.1759377160112052,1.9564620630579084,1.640059896083107,1.4705133335758722,1.2048670941965953,1.1399438412208085,71.57421058549993
2024-09-16,28.753691827872352,23.825080947356934,9.407653866125143,2.179245064609055,1.9597694116557578,1.640059896083107,1.495318448059744,1.2048670941965953,1.1401422821366796,71.60582883809536
2024-09-17,28.760306525068046,23.825080947356934,9.407653866125143,2.1734241310768394,1.9619191882443603,1.6411513211203974,1.5004448383864106,1.2048670941965953,1.1401422821366796,71.6149901937114
2024-09-19,28.760306525068046,23.825080947356934,9.407653866125143,2.1734241310768394,1.9619191882443603,1.641118247634419,1.499783368666841,1.2048670941965953,1.1401422821366796,71.61429565050585
2024-09-20,28.760306525068046,23.825080947356934,9.407653866125143,2.1734241310768394,1.9619191882443603,1.6401260430550642,1.499651074722927,1.2048670941965953,1.1399438412208085,71.61297271106673
2024-09-23,28.76093492130164,23.811851552965535,9.407653866125143,2.1783851539736143,1.9704852211127906,1.6391007649897305,1.491911879003959,1.2048670941965953,1.1403407230525504,71.60553117672156
2024-09-24,28.762588595600562,23.811851552965535,9.407653866125143,2.1793773585529688,1.9704852211127906,1.6391007649897305,1.4921764668917867,1.2048670941965953,1.1403407230525504,71.60844164348767
2024-09-25,28.701501866998285,23.799283628293704,9.407653866125143,2.1862897171224747,1.974850921261952,1.6393322793915803,1.4941608760504967,1.2048670941965953,1.1403407230525504,71.54828097249279
2024-09-26,28.701501866998285,23.799283628293704,9.407653866125143,2.187778023991507,1.974850921261952,1.6394976468214726,1.5000479565546687,1.2048670941965953,1.1400099881927654,71.55549099243609
2024-09-27,28.69587937438194,23.799945098013275,9.407653866125143,2.2324272300624757,1.974850921261952,1.6408867332325696,1.4821552006403027,1.208174442794445,1.1402084291086365,71.58218129562074
2024-09-30,28.664790297562153,23.78377216336979,9.407653866125143,2.2423492758560246,1.9511703053013492,1.641448982494204,1.4916803646021093,1.2114817913922946,1.1400761351647226,71.5344231818678
2024-10-02,28.676035282794842,23.77054276897839,9.407653866125143,2.2530981587990357,1.9007663126701217,1.6460131235592361,1.5114913827032284,1.2121432611118645,1.1380255790340557,71.51576973577592
2024-10-03,28.63869531712512,23.776396775996584,9.407124690349487,2.2687088441808854,1.887966873596444,1.6489566638113222,1.4820559801823672,1.2187579583075636,1.1479476248276044,71.47661072837738
2024-10-04,28.576153355139784,23.77256025162308,9.407885380526992,2.2540572898924123,1.8885291228580785,1.6863627764530007,1.4419047682044737,1.2630764295187478,1.106208885522743,71.39673825973931
2024-10-07,28.53775503791875,23.775272277473317,9.407091616863509,2.21056565583069,1.856811649804701,1.6825262520794952,1.4297006518784086,1.279778539937888,1.106010444606872,71.28551212639364
2024-10-08,28.526311611770193,23.691530210975767,9.408546850246562,2.190820784701528,1.8500977321510663,1.5918387535264606,1.3564428804360409,1.3088832075989643,1.1008840542802052,71.02535608568678
