date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BNP PARIBAS,DBS BANK (HONG KONG) LTD
2024-03-27,33.261327153662286,26.276849942469372,8.876204166560193,11.717294876406697,6.067722255661747,4.8084349915507545,3.253090700470555,2.250497953834099,1.6184148572879544,1.870163102096345
2024-03-28,33.217177602360856,26.25831335634426,8.878874947341481,11.702283075901033,6.116872732736741,4.80829577072228,3.2537036800277948,2.2512003722648353,1.6430339311177564,1.870244531182957
2024-04-02,33.249231069276405,26.200949170878772,8.872705890597858,11.687610490008161,6.163993721342299,4.8136150231354495,3.2481070146698663,2.2494405969398716,1.645533690093096,1.8688133330582262
2024-04-03,33.225740974690346,26.193380208241347,8.874664872913192,11.681916460491856,6.1509584488957785,4.868422668903875,3.248249254408935,2.2499452102583284,1.6376966940910627,1.8690252071052755
2024-04-05,33.25591303615692,26.142585448004212,8.870906808583788,11.665343183761852,6.175459132889873,4.862643314282439,3.264271860265733,2.2488954993141514,1.6459850708860784,1.8679966458549497
2024-04-08,33.329032497164505,26.107685463247716,8.866288160919341,11.66223632666026,6.222403602477848,4.879960288764153,3.265684649483115,2.2475802145141355,1.5516543549155373,1.8674744418533888
2024-04-09,33.03238341437921,26.206054814349205,8.900496916928107,11.673587497694093,6.3061522444629965,4.890209168561293,3.2810090465139425,2.265501252286013,1.5709739603110302,1.873631684514108
2024-04-10,33.105780266558845,26.15594304048142,8.906879609173599,11.659908532419827,6.368253291006506,4.817993981105007,3.2688312610038586,2.2679736856040598,1.5745176849956952,1.8739186476511818
2024-04-11,33.16663497715083,26.118866703966503,8.91475637185619,11.645547626345849,6.298674841739099,4.81698021468351,3.2708722814730735,2.2703185012180263,1.6237511243152691,1.8735973572516516
2024-04-12,33.19097770958688,26.026673796144156,8.908252969114868,11.60375827304014,6.317647639168151,4.807709904443088,3.2871892662268065,2.268638112488417,1.7179013028164485,1.8712510269710352
2024-04-15,33.27007705133254,25.97998363543444,8.907499890399883,11.591974431630044,6.290856440152047,4.805304478663136,3.3117068021979814,2.2770258586757475,1.6949236411139035,1.8706477704002724
2024-04-16,33.336061641474124,25.924147713715957,8.907372736625167,11.596567329395285,6.305203906438753,4.805640702054854,3.3008911018420592,2.275896908025431,1.6779248347791091,1.8702931256492628
2024-04-17,33.3927676497878,25.878966393342296,8.904643559794307,11.588467901542627,6.316077845658323,4.806356971913237,3.2798959991395615,2.2752110360877538,1.6883430196117086,1.869269623122383
2024-04-18,33.40789670232962,25.81973092571537,8.905613920058444,11.569549784077196,6.342264996282257,4.810259830482201,3.312346111650494,2.2796931789838637,1.6831666232299531,1.8694779271906066
2024-04-19,33.485824942637365,25.787384269095035,8.905978896356672,11.574249744982602,6.320079361594385,4.813274360659153,3.3014507349427133,2.2863923809221713,1.6557022364022487,1.8696630724076544
2024-04-22,33.5056888532343,25.755140406356546,8.9082745075447,11.575644682152825,6.336301521246095,4.811406111458691,3.269895126705237,2.2898365292487513,1.6778450850202176,1.8699671770326387
2024-04-23,33.51924935601122,25.700366124717455,8.903764571516167,11.59255897670813,6.27436627866353,4.809155703773463,3.3049023519263034,2.288840686127407,1.7373800206056684,1.869415929950655
2024-04-24,32.68220021202679,25.60818291687686,8.903990555655502,11.606566953191885,6.246875305312006,4.8099346477782845,4.178970011201912,2.28824560312783,1.8062107825938332,1.8688230122350995
2024-04-25,32.77488789929711,25.554591305810963,8.934114356449486,11.63145387416348,6.313926623564287,4.818804344087052,4.12399711558943,2.3052375982174866,1.6695568473872964,1.8734300354334064
2024-04-26,32.34357140918247,25.610932386879004,9.002419750295047,11.684969240008565,6.432414653781701,4.84850460633125,4.145786249815853,2.325855982329265,1.7177918844936284,1.8877538368832187
2024-04-29,32.37348878915087,25.54797694802438,9.016597726484827,11.689997199862233,6.460122019652098,4.87007809977876,4.101726650036356,2.3315147115438624,1.717806384250816,1.8906914712158007
2024-04-30,82.18267698044163,64.57116077641226,22.86507826504822,29.60137779836488,16.306066750847812,12.31394727578523,10.422718601400211,5.904237584946854,4.542706018214409,4.792815352146467
2024-05-02,32.348986320734824,25.478194865023397,9.020676460899518,11.652763169917527,6.468333690826497,4.876686675262242,4.14426237435388,2.329395425498206,1.7935376553655957,1.887163362118316
2024-05-03,32.366808144934176,25.553308050050312,9.040651951124662,11.624286539516973,6.46180999315115,4.85388720347779,4.094586125846294,2.33902624773752,1.778267834982387,1.8873679091787336
2024-05-06,32.35975451795382,25.582269237025184,9.05106797055032,11.565906172467184,6.489463737838637,4.87533320399042,4.133205713857823,2.342419800186648,1.7127687825965834,1.8878108635333783
2024-05-07,32.360697801129376,25.595835739556616,9.055865461707903,11.543486837841591,6.466446769992714,4.890560347873181,4.128536928492641,2.344398580273436,1.7261931087476416,1.8879784243849032
2024-05-08,32.4251898225845,25.509634000601807,9.05918229887787,11.544773413882298,6.458485215519888,4.888387717792761,4.120740354504971,2.3452697767143924,1.7594477386508953,1.8888896608706216
2024-05-09,32.28603718177021,25.34670162592961,9.030131962069019,11.498569813605751,6.25536372678731,4.874591564521935,4.460118084570205,2.3377381217346915,2.0283298447922515,1.8824180742190115
2024-05-10,32.53092524691934,25.15915477861409,9.032845110184585,11.486340690108744,6.240680433525644,4.859429513289197,4.466175440257361,2.342797404356226,2.000860615822341,1.88079076692247
2024-05-13,32.790246843266644,24.896153032867588,9.011514951432495,11.479221138726475,6.2372472395201894,4.849269723650517,4.540273347979338,2.339169812955534,1.9812964458575517,1.8756074637436677
2024-05-14,32.77479043272839,24.702212118991444,8.993296747392613,11.430616512465276,6.243413007651356,4.962798868257608,4.676781622902782,2.3358831896082806,2.012827948405528,1.867379551596722
2024-05-16,32.77112472492645,24.661758431148552,8.983039241036286,11.390009533365216,6.272722823859525,5.0070292265591325,4.681788428319966,2.3306593760240233,2.0379516429327382,1.8639165718281125
2024-05-17,32.77590885335015,24.67805218584292,8.98899345510564,11.369247362030292,6.608450917310371,5.031199675333864,4.581578454833343,2.332229053567295,1.7750117794535016,1.8593282631726264
2024-05-20,32.69872084930886,24.69825123424752,8.994754758043005,11.340517763850434,6.645891775354516,5.0425208442951,4.583205263589408,2.331479044233225,1.8050579179869728,1.8596005490909622
2024-05-21,32.54244487290651,24.727253051116776,9.009436599520829,11.352071438211977,6.668745100595304,5.051976707135211,4.64176110646185,2.329273268281021,1.7957244425790255,1.8813134131914993
2024-05-22,32.593961799137396,24.70149568081935,8.988587128695638,11.32877460631213,6.701689791204327,5.049265138615852,4.666933574020781,2.3256103400850643,1.7634454460175877,1.8802364950918686
2024-05-23,32.59529417736313,24.675459311088986,8.977554257300659,11.311129642129004,6.781054620871238,5.044734127893983,4.66414378458797,2.3262659273978072,1.7459837730789824,1.878380378288245
2024-05-24,32.54780693863649,24.652321634863895,8.967261682958824,11.289737177767163,6.84478669407597,5.034251411987395,4.662744043231458,2.324007659498141,1.8030874999781732,1.8739952570024896
2024-05-27,32.55485108493899,24.631046789648682,8.960105959351083,11.275354577333975,6.738945046186886,5.217514531151703,4.639620033611526,2.3220697396125374,1.78787869925779,1.8726135389068337
2024-05-28,32.689289395511025,24.663946570336705,8.972331442949578,11.265449015791855,6.772845410687401,5.038259623509381,4.6168484623237225,2.325514700579922,1.7806000953176697,1.8749152829927422
2024-05-29,32.71970901819449,24.65733695266423,8.962024793006883,11.277206703885438,6.774169635451297,5.037529444318862,4.6111793325560235,2.324379928813932,1.7634452191590475,1.8730189719497945
2024-05-30,32.77393890433707,24.650712899688113,8.956867044418342,11.271421102245743,6.814286053078305,4.975406448941441,4.59436618254756,2.3226373815762846,1.767880390946725,1.8724835922204128
2024-05-31,83.5439041230843,62.68022848091199,22.783829011756445,28.656923648465387,17.478473133607846,12.694488182329605,11.686346693580829,5.918071375635943,4.353315423332382,4.7617747275966344
2024-06-03,32.87539856015142,24.62868439762127,8.953074777457646,11.305366472056035,6.736505992044379,4.96826215361884,4.6208658397379985,2.325506868224494,1.7149978407269117,1.871337098361011
2024-06-04,32.505260795234214,24.76661349464923,9.003481498972434,11.364976278445248,6.722540932363996,5.010149338576707,4.646172385994762,2.33842129966365,1.7606576763659565,1.8817262997338036
2024-06-05,32.501979989773645,24.74922521383891,8.992863741237153,11.346841500809884,6.7660880323713295,5.020782837184314,4.653839228819829,2.3339061550100024,1.7546626362251474,1.8798106647297856
2024-06-06,32.5220413497999,24.728454738854133,8.981213686200128,11.334028597632324,6.776525996504162,5.036122257437688,4.658074495430854,2.3316436947180845,1.7537162277678053,1.87817895565492
2024-06-07,32.55969425327009,24.711967313124852,8.983803304020375,11.330437278610127,6.773523776166872,5.013775905826254,4.666187041502912,2.328809616584176,1.755538036550346,1.8762634743439945
2024-06-11,32.66642876882383,24.76558009962235,9.005355040047256,11.351813601343107,6.728435991572244,5.022745324888486,4.357666675611745,2.3328255533104967,1.888760173947358,1.8803887708331297
2024-06-12,32.497139721570115,24.777211692493132,9.013466041628881,11.355974967031788,6.848866304162119,5.109425093555168,4.3683046100117195,2.282299507602753,1.8652877193147979,1.8820243426295336
2024-06-13,32.58281089408672,24.799184678467103,9.014954778487033,11.365796571671094,6.721345290823269,5.121890283298362,4.355033734207187,2.2846502899106964,1.870782384073788,1.8835510949747434
2024-06-14,32.63361600043543,24.789526574840803,9.009587959972745,11.368082083240768,6.708495495244603,5.121606307285893,4.327187542431169,2.2815096137909094,1.8775287684011321,1.8828596543565495
2024-06-17,32.70294787208992,24.777134610507453,9.007629185853183,11.366436968700953,6.763728060567094,5.0257336462473265,4.316814367843647,2.278070637384422,1.8792095323808773,1.8822951184251207
2024-06-18,32.50184160205862,24.894290596131025,9.050511037546604,11.42179322399302,6.695019381706138,5.048293408134146,4.3333257945679975,2.287616416552186,1.875849321712008,1.8914592175982576
2024-06-19,32.539944097419934,24.881849426251073,9.04515796512008,11.415098256552568,6.727961918581288,5.028438281372611,4.315740323371271,2.2862288618959368,1.8693469480437666,1.8902339213914727
2024-06-20,32.594404276519604,24.890117628258736,9.04648397245198,11.41592315069715,6.687244122160087,5.011025959086573,4.305817695048714,2.2873501514565726,1.8716185127979692,1.8900145315226138
2024-06-21,32.602075399329955,24.877837181993467,9.040625153116077,11.402203448226437,6.647594200434313,5.032060374419172,4.342623937943047,2.2901028736552327,1.876709707080935,1.8881677238013632
2024-06-24,32.657864780736354,24.86832515049419,9.042249596505,11.402404464258687,6.647783540625077,5.015379034099298,4.314619473015726,2.289196435200947,1.8743723197232867,1.8878052053414358
2024-06-25,32.70270645811178,24.82830960808502,9.035273053574395,11.395591237534369,6.6776225800446785,4.999935204084567,4.328600146078617,2.287332676940048,1.8583415450507723,1.886287490495754
2024-06-26,32.67477162022582,24.78968620032361,9.034180885553763,11.403579782972152,6.754467888647654,5.00137461859538,4.297673362503759,2.287077830510362,1.8710675213479127,1.8861202893195903
2024-06-27,32.65449083826877,24.78015413621028,9.04419509435667,11.416794441670906,6.707929238087066,5.005773930649227,4.299003336428928,2.2895908684405804,1.914565963376744,1.8875021525108233
2024-06-28,32.78118816222096,24.751842026659553,9.044112752783668,11.413910696786727,6.677303001479499,5.0060133458106515,4.31408716780896,2.2876384049040377,1.8369739151608364,1.886930526385113
2024-07-02,32.814781320676104,24.73890064188263,9.049156294245824,11.420501793490732,6.666495771340515,5.0120247732816985,4.3270683729144315,2.288826354925895,1.794302153794676,1.88794252344749
2024-07-03,32.566695028797476,24.852907881817767,9.100111053951554,11.481991023150211,6.504758972879286,5.038917545174238,4.331227680558655,2.2998852490643555,1.9249847681335874,1.8985207964728663
2024-07-04,32.56414372305889,24.83171750184709,9.108957933849084,11.489839456385141,6.5255508084246765,5.040708361183817,4.321696636973279,2.3021238570160034,1.915168783695868,1.9000929375661508
2024-07-05,32.584303758723934,24.80577387751537,9.10937583785406,11.49157203369449,6.541768964231569,5.0371596009701465,4.316637512140821,2.302453884359256,1.9101223026268468,1.9008322278835112
2024-07-08,32.52094586253926,24.698979603204034,9.084712816126032,11.453119854252465,6.627087752274951,5.023025567305537,4.473808951088573,2.2979688704278245,1.9265180855902257,1.893832637191102
2024-07-09,32.467533966115596,24.67961900822392,9.095209920255348,11.473585045104851,6.702081410592742,5.028426377296877,4.464839790609963,2.304986301802397,1.8874563659138737,1.8962618140844323
2024-07-10,32.51225278167891,24.660852975671173,9.107654373328453,11.505977003841366,6.667508809451371,5.039773787631323,4.365995929193234,2.3083294867517803,1.9320644400525406,1.899590412399849
2024-07-11,32.497703929967756,24.62182003696368,9.120482184157874,11.528429297683052,6.625440753847996,5.0501278165341414,4.385517411614813,2.3115687548861827,1.9560976625269,1.9028121518176078
2024-07-12,32.50670289207809,24.57762544230376,9.117985856290414,11.528524507851758,6.731728270550582,5.042731089608819,4.375035718260378,2.309663930455235,1.9076340139349317,1.902368278666036
2024-07-15,32.55703028509744,24.558156128395954,9.122657055633603,11.53701949216316,6.673715456020673,5.0447065997865055,4.3766192126309145,2.3080366617356574,1.9188591876991834,1.9031999208369024
2024-07-16,32.25066771611217,24.61048853046034,9.165671876311157,11.587198788939258,6.705219767527111,5.066205674449611,4.399979966372886,2.315901017011982,1.967401511975882,1.9312651508396037
2024-07-17,32.29377877555965,24.58182093173036,9.162830509158965,11.584362957478417,6.700552039712313,5.066122319498809,4.398039035533566,2.314462111841802,1.967167466743735,1.9308638527423858
2024-07-18,32.33077525702882,24.555164496782396,9.16606959769016,11.577537660184898,6.711658070956342,5.064017504532239,4.395944120847115,2.314286895931662,1.9529045987799052,1.9316417972664617
2024-07-19,32.35999386478173,24.53266974846584,9.164751497934317,11.577055715473879,6.707925459310074,5.054218386559507,4.402559181142237,2.3132678301343232,1.9561162570539397,1.9314420591441566
2024-07-22,32.773650909967145,24.375388781653022,9.112596790272429,11.507394277950333,6.633745108893693,5.025004349887997,4.379614470496832,2.299032118301418,1.9751865880738078,1.9183866045033244
2024-07-23,32.89756201147127,24.337916588278425,9.118802164063204,11.507614906658553,6.581264860960589,5.023370437275775,4.354949671029946,2.3007414185531325,1.9574907563473922,1.9202871853617138
2024-07-24,32.96198759002244,24.313383344987177,9.116181910664608,11.484578840366169,6.587494586070253,5.019769626432083,4.350824099603014,2.3003338437109133,1.94560588733808,1.9198402708052626
2024-07-25,32.99912201565655,24.280230865827228,9.110834583053883,11.481606250126088,6.613192568106789,4.992590215599159,4.3698704946336795,2.299257596189333,1.933887824344769,1.9194075864625262
2024-07-26,33.05630774197203,24.28958972881495,9.123362443925394,11.499043422712726,6.5984225369709275,4.996201236119116,4.374548589973791,2.3023228553190553,1.8387464816589907,1.9214549625330268
2024-07-29,33.10324321023113,24.257374004114464,9.126839292144455,11.503301957240868,6.582965914415912,4.9951399327373425,4.371150130211967,2.303211295152667,1.8347008806601877,1.9220733830910108
2024-07-30,33.14893145419637,24.223697725926055,9.123961065440092,11.497157879794738,6.60219794897114,4.991497778115075,4.367988520039529,2.302278451915348,1.8208647803614104,1.9214243952402363
2024-07-31,81.53480935435313,60.42011341038489,22.78762946149877,28.706204491226412,16.52761847732779,12.463283826941835,11.041014722062181,5.7449335907540195,4.602524543292712,4.7969297265975746
2024-08-01,32.786597985814666,24.30010572428358,9.176861771351657,11.564061134621443,6.595527837669955,5.016189387171329,4.436447272507849,2.3064900074569477,1.885823268233816,1.9318956108887502
2024-08-02,32.64064488102464,24.194884109723297,9.175508001071867,11.513322987470236,6.833361515766074,5.026233266372488,4.469973225422423,2.3035516947733488,1.9127799615465204,1.9297403568291034
2024-08-05,32.648620769504085,24.141037771944905,9.180362492940702,11.51253757546687,6.8554617699031555,5.054701897155824,4.536890798776024,2.307272147184675,1.832221020273038,1.930893756850723
2024-08-06,32.86391754946466,24.069287376678005,9.214652908226135,11.597738885241784,6.632969499963101,5.092197864194319,4.462331119993667,2.308888566962342,1.8205734357648682,1.9374427935111163
2024-08-07,33.10160601109917,23.92813090497497,9.22602317701815,11.654380195405018,6.611968926798103,5.030886004187476,4.433550110419293,2.2978535728702916,1.7748577917338113,1.940743305493717
2024-08-08,33.17814046527824,23.884296275931046,9.23115826396101,11.671196934246753,6.628916996435468,5.0242854956163745,4.363958627026981,2.297714731021242,1.7777641781095355,1.942568032373356
2024-08-09,33.3111043187325,23.839437653929554,9.2318312051636,11.680556465631451,6.622138456428482,5.02402341501253,4.283237557847917,2.291926318440909,1.7728463157916885,1.9428982930213716
2024-08-12,33.618123242226545,23.709441711875748,9.197851745950949,11.64396879981909,6.62424093073455,4.976058630971954,4.260765977045008,2.2851288488819694,1.748294428133527,1.9361256843606605
2024-08-13,33.62465740419128,23.69930059693971,9.203987403271679,11.650579182963467,6.558976731787294,4.986043653885459,4.271377596902501,2.289496419598035,1.7782098713784567,1.9373711390821138
2024-08-14,33.68193373295296,23.682468454602486,9.206014522413382,11.627847815216212,6.50801068889007,5.005013781170318,4.265049228469241,2.290780957999241,1.7953383610072957,1.9375424572787885
2024-08-15,33.62931634708031,23.64828871346507,9.197165295474589,11.626026914737405,6.516690609884991,5.0001359537261205,4.331329840977493,2.288640772346424,1.8267110879549993,1.9356944643525953
2024-08-16,33.64582546583785,23.654973320535728,9.209519907423337,11.63990352892044,6.431019860671916,4.960171507418168,4.4239680178898855,2.291697218636776,1.804815444564388,1.9381057281015108
2024-08-19,33.662591194990476,23.578117384020196,9.192134227542173,11.61256498211368,6.5851058190486285,4.950057246785471,4.439224552827833,2.2874034120731768,1.7587508014633892,1.934050379134979
2024-08-20,33.365227867306075,23.655365147905894,9.228811655408483,11.644985438137878,6.628021704795368,4.977197186114144,4.499676628532553,2.300622484498961,1.7586515019778326,1.9414403853228093
2024-08-21,33.34419816290034,23.636280437068503,9.221919088551928,11.627387089630451,6.676348276028554,4.9721366659517265,4.520693179353345,2.2985307834590065,1.7630420518638124,1.9394642651923353
2024-08-22,33.39492341142103,23.648069144330925,9.214442069194451,11.618376680949458,6.629174220477806,4.970884533946332,4.519554750947846,2.294802452414262,1.771057975564207,1.9387147607536834
2024-08-23,33.40592781071468,23.643453403493965,9.21156391237192,11.614213533500825,6.624274179637683,4.966617591459276,4.527878672732885,2.294137836585574,1.7734413826801207,1.9384916768230727
2024-08-26,33.42194512343357,23.650730216162664,9.210941007777748,11.61013347074463,6.6150017650177055,4.975482957460841,4.518913301450998,2.29305458082079,1.7653795298597297,1.9384180472713268
2024-08-27,33.413179845495534,23.652720661392607,9.208553635062003,11.604497661404423,6.613577154539929,4.9896063205713315,4.518869444542588,2.2924387393506125,1.76894155352069,1.9376149841202865
2024-08-28,33.4488167929079,23.65684277615298,9.203175774488766,11.594074734410405,6.588181642207504,4.987469797581579,4.518339080266444,2.2921830027031787,1.7774759537741813,1.933440445507063
2024-08-29,33.514935006897396,23.65738434521566,9.202300728075476,11.573547343692281,6.5672189868928035,4.960654296082678,4.521246367141991,2.2914596492891657,1.7795685643170214,1.931684712395524
2024-08-30,33.47525580255081,23.652822303259846,9.197730984954154,11.531788559790018,6.663865056195889,4.955262038768515,4.534176441667995,2.290294000199559,1.769179320458544,1.9296254921546703
2024-09-02,33.54804363863234,23.628488281560102,9.188106476439561,11.50060101016693,6.664542174531212,4.957924061213911,4.547551300937649,2.2878576218168285,1.7537943694325795,1.92309106526888
2024-09-03,33.311454673455614,23.74455300503445,9.230278329375766,11.566517445053044,6.616438977322398,4.977142089008993,4.56395896672674,2.2983535869720093,1.763322977231234,1.9279799498197507
2024-09-04,33.40593071042425,23.715010231757603,9.218492408829734,11.547295729881922,6.650796370130557,4.959639720842709,4.513608482075927,2.2954522384132328,1.7685428870445996,1.9252312205994697
2024-09-05,33.44650888809203,23.697740663396395,9.212810593717684,11.534938450156753,6.679658189782862,4.941328911862269,4.50904118846613,2.2938856236386878,1.7606063905323872,1.9234811003547965
2024-09-09,33.508797467990924,23.678109975291793,9.20915760657703,11.530632132685918,6.669320951012709,4.948705435773059,4.491926140956395,2.2929632571880068,1.7478523016606577,1.922534730863508
2024-09-10,33.5089759784876,23.675252892298595,9.209154325407813,11.528345191821575,6.667753270839205,4.94870104273241,4.490174746825676,2.2930060826243372,1.7561532303345992,1.9224832386281914
2024-09-11,33.58082594798859,23.649260963921463,9.210595609935922,11.536036686939548,6.66775522528798,4.964996311411942,4.430692818104305,2.253115089235649,1.783352128686842,1.9233692184877607
2024-09-12,33.597519069837574,23.639817528725935,9.209311889330902,11.530338308298239,6.673731983447638,4.9548640692832215,4.431731786825195,2.25186317633185,1.787841987167121,1.9229802007523302
2024-09-13,33.56577771971533,23.626395401325368,9.19895903904198,11.521610145113009,6.705551631943256,4.954334252124698,4.420299129367005,2.2498045048231647,1.8351440487860784,1.922124127760117
2024-09-16,33.5205848378334,23.6189271995432,9.195568802884017,11.513379916153694,6.7366976499901625,4.969749835422338,4.461352026503521,2.2472761929115825,1.8152519828327094,1.9212115559253802
2024-09-17,33.17836149547148,23.732438532718213,9.241475607415783,11.564329824680756,6.821379737252066,4.98969502841642,4.504550060874848,2.258396461146097,1.7791924522719376,1.9301807997523976
2024-09-19,33.16638549098495,23.730546914735477,9.242028085512958,11.562574043182112,6.842956024478353,4.98854176391253,4.504810938769845,2.2577565419938757,1.7742355898268083,1.9301646066030882
2024-09-20,33.17015676153539,23.731549095924144,9.24273532063586,11.546588682614216,6.834632566020796,4.981541202002206,4.50414900563038,2.267771761712241,1.790740921985058,1.9301346819397114
2024-09-23,33.21488379504673,23.73043368323712,9.242242690352013,11.52250062607663,6.819774567024418,4.974741832063258,4.518158422216477,2.2647607171789463,1.7832129386862177,1.9292907281181837
2024-09-24,33.28404786431065,23.703255466878563,9.237330856305341,11.481585299891597,6.881576606874626,4.96122889615483,4.472679475094141,2.260041988446412,1.7909227076500038,1.9273308383938375
2024-09-25,33.41556549221008,23.701439494620523,9.23003900053989,11.465068395504,6.836163000920219,4.954344512113859,4.4132185049608985,2.259203253215101,1.798504187288363,1.926454158627068
2024-09-26,33.36207186243158,23.677102034285817,9.221236721530762,11.381267937454,6.961836815417078,4.97582720916042,4.4165683258113395,2.2388698567784355,1.8459527433801752,1.9192664937503983
2024-09-27,33.424356336605804,23.664108409249696,9.212235324159014,11.346260878658004,7.012204290478582,4.9629449301181525,4.406069296100213,2.232003240386764,1.822576348264297,1.9172409459794746
2024-09-30,82.57158368737086,58.5433559171537,22.777942711218895,27.99830783059939,17.577637239231052,12.180199542430783,11.168350144011596,5.484326840957989,4.415896728416971,4.738844720848042
2024-10-02,33.15160924527834,23.763386521192054,9.244160799632784,11.308984225780657,7.106412706673234,4.993027703300117,4.521186197357325,2.2062302132452354,1.7840106990281686,1.9209916885120908
2024-10-03,33.248832228525856,23.747560137273485,9.235262083302645,11.225578480691995,7.114674927908545,5.003558046498833,4.4828585799798075,2.201542861831779,1.7946140521092284,1.9455186018778232
2024-10-04,33.240539260165434,23.748484209756256,9.2375830270504,11.220378308734,7.210915224109418,4.984244539324849,4.465912646451418,2.159202059193981,1.796559421709162,1.9361813035050741
2024-10-07,33.319775704872335,23.733271240961187,9.233333864635295,11.20164145556861,7.168904894838255,4.959168207189308,4.470671889846138,2.1564958614216883,1.8236122422942667,1.933124638372919
2024-10-08,33.31973156923308,23.730492611338015,9.23145582653887,11.191727584061711,7.246380214089636,4.9031880466175695,4.4559129550459,2.162636144627082,1.831133037613322,1.9273420108348114
2024-10-09,33.3820246619677,23.719950800174068,9.227679858594891,11.188886155090886,7.2341522995915035,4.9021194493578415,4.440403120466698,2.16000578388258,1.8184971986975464,1.926280672176293
2024-10-10,33.38384678088102,23.74453865618953,9.238077487845533,11.220729135220255,7.091896263128287,4.952546188495013,4.520340793494509,2.162238854926891,1.7578098074381692,1.9279760323807917
2024-10-14,33.696937123188725,23.76660311338597,9.244411410160946,11.240666080055096,6.694123745996823,4.971872487715471,4.4595284132904665,2.1261874651479684,1.869502982362318,1.9301671786962156
2024-10-15,33.748741923292584,23.780787304706383,9.242589331870851,11.244927668514947,6.744799821597133,4.992878140160765,4.455188276134751,2.080622127947661,1.7797600373232831,1.9297053684516365
