date,NANYANG COMMERCIAL BANK LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,DAH SING SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,TOTAL_CCASS_PCT
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244467323618023,0.7914223222596865,1.5158690546214888
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7250993870756419,0.7914223222596865,1.5165217093353283
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7250993870756419,0.7910959949027667,1.5161953819784084
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283626606448392,0.7878327213335694,1.5161953819784084
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7322785889278759,0.7875063939766497,1.5197849829045256
2024-05-07,0.0,5.490968319324372,0.0,0.0,0.0,0.0,0.0,0.7322785889278759,0.795664577899643,7.018911486151891
2024-05-20,0.0,5.490968319324372,0.0,0.0,2.596913106367218,0.0,0.0,0.7322785889278759,0.795664577899643,9.615824592519107
2024-06-04,0.0,5.490968319324372,3.6186440608828954,0.0,2.596913106367218,0.0,0.0,0.7368471719247521,0.795664577899643,13.239037236398879
2024-06-12,0.0,5.490968319324372,3.6186440608828954,0.0,2.596913106367218,1.2103481668152816,0.0,0.7368471719247521,0.795664577899643,14.44938540321416
2024-06-19,0.0,5.490968319324372,3.6186440608828954,0.0,2.596913106367218,1.241349265722656,0.0,0.7417420822785481,0.7561789677123555,14.445795802288044
2024-06-20,0.0,5.490968319324372,3.6186440608828954,0.0,2.596913106367218,1.241349265722656,0.0,0.7417420822785481,0.734967689512573,14.424584524088264
2024-06-21,0.0,5.490968319324372,3.6186440608828954,0.0,2.596913106367218,1.241349265722656,1.0253205554417941,0.7417420822785481,0.713103756598951,15.428041146616433
2024-07-19,72.78430381729584,5.490968319324372,3.6186440608828954,0.0,2.596913106367218,1.241349265722656,1.0253205554417941,0.7417420822785481,0.713103756598951,88.21234496391227
2024-07-22,72.78430381729584,5.490968319324372,3.6186440608828954,0.0,2.6005027072933347,1.241349265722656,1.0253205554417941,0.7417420822785481,0.713103756598951,88.21593456483839
2024-07-24,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.6005027072933347,1.241349265722656,1.0253205554417941,0.7437000464200665,0.713103756598951,88.21821885633683
2024-08-06,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.6005027072933347,1.3229311049525887,1.025646882798714,0.7450053558477454,0.713103756598951,88.30143233235135
2024-08-08,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.601481689364094,1.3229311049525887,1.025646882798714,0.7450053558477454,0.713103756598951,88.30241131442213
2024-08-09,72.78430381729584,5.490968319324372,3.619296715596734,0.0,2.634114425056067,1.3229311049525887,1.0253205554417941,0.7450053558477454,0.713103756598951,88.33504405011409
2024-08-19,72.78430381729584,5.490968319324372,3.619296715596734,0.0,2.634114425056067,1.3229311049525887,1.0253205554417941,0.7479423020600231,0.713103756598951,88.33798099632637
2024-08-23,72.78430381729584,5.490968319324372,3.619296715596734,0.0,2.634114425056067,1.3718802084905484,1.0253205554417941,0.7871015848903907,0.713103756598951,88.4260893826947
2024-08-29,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.634114425056067,1.3718802084905484,1.0253205554417941,0.7871015848903907,0.7134300839558708,88.4260893826947
2024-09-16,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.634114425056067,1.4289874959515012,1.0253205554417941,0.7871015848903907,0.7134300839558708,88.48319667015565
2024-10-03,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.635746061840666,1.4289874959515012,1.0253205554417941,0.7871015848903907,0.7134300839558708,88.48482830694024
2024-10-04,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.636725043911425,1.4289874959515012,1.0253205554417941,0.7871015848903907,0.7134300839558708,88.485807289011
2024-10-07,72.78430381729584,5.490968319324372,3.6189703882398145,0.0,2.634114425056067,1.4289874959515012,1.0253205554417941,0.7871015848903907,0.7134300839558708,88.48319667015565
2024-10-10,72.78430381729584,5.490968319324372,3.6206020250244135,0.0,2.6324827882714685,1.4387773166590931,1.0253205554417941,0.7871015848903907,0.7134300839558708,88.49298649086325
2024-10-14,72.78430381729584,5.490968319324372,3.6206020250244135,0.0,2.6324827882714685,1.4387773166590931,1.0253205554417941,0.7871015848903907,0.7183249943096667,88.49788140121704
2024-10-15,72.78430381729584,5.490968319324372,3.6206020250244135,0.0,2.6318301335576293,1.4387773166590931,1.0253205554417941,0.7871015848903907,0.7183249943096667,88.4972287465032
2024-10-29,72.78430381729584,5.490968319324372,3.6206020250244135,0.0,2.6318301335576293,1.4387773166590931,1.0253205554417941,0.7871015848903907,0.7179986669527471,88.49690241914628
2024-11-07,72.78430381729584,5.490968319324372,3.522703817948494,0.0,2.6318301335576293,1.4387773166590931,1.0253205554417941,0.7871015848903907,0.7179986669527471,88.39900421207037
2024-11-15,72.78430381729584,5.490968319324372,3.522703817948494,0.0,2.6318301335576293,1.4387773166590931,1.01814135358956,0.7871015848903907,0.7248515414480614,88.39867788471344
2024-11-18,72.78430381729584,5.490968319324372,3.563168410206541,0.0,2.6318301335576293,1.4387773166590931,1.01814135358956,0.7871015848903907,0.7365993262971717,88.45089026182059
2024-11-25,72.77745094280053,5.490968319324372,3.5628420828496212,0.0,2.6318301335576293,1.4387773166590931,1.01814135358956,0.7871015848903907,0.7365993262971717,88.44371105996836
2024-11-26,72.77745094280053,5.490968319324372,3.562189428135781,0.0,2.6318301335576293,1.4387773166590931,1.0246679007279549,0.7805750377519961,0.7365993262971717,88.44305840525453
2024-11-29,72.77745094280053,5.490968319324372,3.562189428135781,0.0,2.6318301335576293,1.4387773166590931,1.0246679007279549,0.7805750377519961,0.7317044159433757,88.43816349490072
2024-12-10,72.77745094280053,5.490968319324372,3.562189428135781,0.0,2.633461770342228,1.4387773166590931,1.0246679007279549,0.7805750377519961,0.7317044159433757,88.43979513168533
2024-12-11,72.77745094280053,5.491457810359751,3.5615367734219423,0.0,2.6321564609145485,1.4387773166590931,1.0246679007279549,0.7822066745365946,0.7126142655635714,88.42086814498398
2024-12-13,72.77745094280053,5.491457810359751,3.5608841187081026,0.0,2.6321564609145485,1.378406755628943,1.1401877850775395,0.7822066745365946,0.7126142655635714,88.47536481358958
2024-12-16,72.77745094280053,5.491457810359751,3.5608841187081026,0.0,2.6321564609145485,1.378406755628943,1.1532408793543287,0.7822066745365946,0.7126142655635714,88.48841790786636
2025-01-03,72.77745094280053,5.491457810359751,3.560557791351183,0.0,2.6321564609145485,1.378406755628943,1.1532408793543287,0.7822066745365946,0.7126142655635714,88.48809158050945
2025-01-13,72.77745094280053,5.491457810359751,3.560557791351183,0.0,2.6321564609145485,1.378406755628943,1.1532408793543287,0.7822066745365946,0.7292569607664776,88.50473427571235
2025-01-20,72.77745094280053,5.491457810359751,3.560557791351183,0.0,2.6321564609145485,1.378406755628943,1.1532408793543287,0.7822066745365946,0.7126142655635714,88.48809158050945
2025-01-23,72.77745094280053,5.491457810359751,3.560557791351183,0.0,2.6321564609145485,1.3376158360139767,1.1421457492190579,0.7822066745365946,0.7126142655635714,88.43620553075921
2025-01-24,72.77745094280053,5.4979843574981455,3.560557791351183,2.8250159288541097,2.6321564609145485,1.3376158360139767,1.1421457492190579,0.7822066745365946,0.7126142655635714,91.26774800675172
2025-01-27,72.77745094280053,5.4979843574981455,3.560557791351183,2.8250159288541097,2.6321564609145485,1.3160782304572742,1.1421457492190579,0.7822066745365946,0.7126142655635714,91.24621040119501
2025-02-05,72.77745094280053,5.4979843574981455,3.560557791351183,2.8250159288541097,2.6615259230373245,1.3160782304572742,1.1421457492190579,0.7822066745365946,0.7126142655635714,91.27557986331779
2025-02-07,72.77745094280053,5.498310684855066,3.560557791351183,2.8250159288541097,2.6615259230373245,1.3160782304572742,1.1356192020806632,0.7822066745365946,0.7126142655635714,91.26937964353631
2025-02-10,72.77745094280053,5.498310684855066,3.607222603390704,2.8250159288541097,2.6615259230373245,1.3160782304572742,1.1356192020806632,0.7495739388446216,0.7126142655635714,91.28341171988386
2025-02-28,72.76766112209293,5.498310684855066,3.607222603390704,2.8250159288541097,2.659894286252726,1.3160782304572742,1.1356192020806632,0.7495739388446216,0.7126142655635714,91.27199026239167
2025-03-04,72.76766112209293,5.498310684855066,3.607222603390704,2.8250159288541097,2.659894286252726,1.3160782304572742,1.1356192020806632,0.7512055756292203,0.728930633409558,91.28993826702225
2025-03-05,72.76766112209293,5.4979843574981455,3.607222603390704,2.8250159288541097,2.659894286252726,1.3160782304572742,1.1356192020806632,0.7512055756292203,0.728930633409558,91.28961193966533
2025-03-07,72.76766112209293,5.4979843574981455,3.607222603390704,2.8250159288541097,2.615840093068562,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7126142655635714,91.23903119934278
2025-03-11,72.76766112209293,5.4979843574981455,3.607222603390704,2.8250159288541097,2.617471729853161,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7129405929204912,91.2409891634843
2025-03-12,72.76766112209293,5.4979843574981455,3.607222603390704,2.8250159288541097,2.617471729853161,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7410047456155879,91.2690533161794
2025-03-20,72.76766112209293,5.4979843574981455,3.607222603390704,2.8086995610081233,2.617471729853161,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7472049653970629,91.25893716811488
2025-03-25,72.76766112209293,5.4979843574981455,3.607222603390704,2.8038046506543273,2.617471729853161,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7465523106832234,91.25338960304724
2025-03-27,72.76766112209293,5.498000673865993,3.607222603390704,2.8038046506543273,2.617471729853161,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7465359943153774,91.25338960304724
2025-04-02,72.76766112209293,5.498000673865993,3.607222603390704,2.8038046506543273,2.623345622277716,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7462096669584578,91.25893716811488
2025-04-15,72.76766112209293,5.498000673865993,3.607222603390704,2.8038046506543273,2.623345622277716,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7429463933892604,91.25567389454568
2025-04-24,72.76766112209293,5.498000673865993,3.607222603390704,2.8038046506543273,2.623345622277716,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7422937386754209,91.25502123983185
2025-05-02,72.76766112209293,5.498000673865993,3.607222603390704,2.8038046506543273,2.623345622277716,1.3160782304572742,1.1356192020806632,0.7609953963368122,0.7135769312664847,91.2263044324229
