date,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIBANK N.A.,DEUTSCHE BANK AG,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-05-28,60.43087510508369,8.49219986899887,7.554069679528376,7.532836302687275,7.299307498441658,4.956483377159458,1.2854949288809432,1.4737432168825166,0.6164865301921338,0.3585034921450711
2024-05-29,60.21912900013556,8.427786284969775,7.40018775171505,7.533467485094944,7.275819136218294,5.41610781273749,1.281321061284837,1.4645118837785616,0.6148024516871871,0.3668671323782978
2024-05-30,60.02208327104269,8.455229541814617,7.333212327414973,7.5563588402587785,7.282997008210879,5.593247108943034,1.282529150919654,1.4910058639833963,0.615382116294119,0.36795477111785646
2024-05-31,59.9341894641471,8.409327530560947,7.378363492306811,7.542933543328416,7.265676270532843,5.714172800118092,1.2794789847638166,1.494753930301381,0.6140242987332122,0.36707968520738193
2024-06-03,59.95242363395339,8.391659607883016,7.378662599620816,7.527724841511538,7.267431696553938,5.732475875712282,1.2797508746493458,1.4928934623018406,0.6098197180008442,0.3671576898129907
2024-06-04,59.70088916483232,8.323292917328908,7.615060196627042,7.502174422839931,7.246021604614217,5.818639956382233,1.275980686633795,1.5482695620459948,0.6037008791750714,0.3659706095204947
2024-06-05,59.683849729771495,8.362472952162612,7.652379811150157,7.470104565199728,7.24463329915799,5.793018705642905,1.2759589801463005,1.5487703230497611,0.6036906092503606,0.3651210244686881
2024-06-06,59.656734842498985,8.329374258400499,7.651997857109246,7.480214431703117,7.241364199663955,5.8446969742310415,1.275346094659745,1.5511874754942674,0.6039274829759919,0.36515638326315764
2024-06-07,59.655924398452534,8.319991233503716,7.657278358515718,7.489924785411159,7.2411762962685895,5.845559676119056,1.2753130011907736,1.5479862280661434,0.6039118118922737,0.3629342105800389
2024-06-11,59.755217275240724,8.280910065574027,7.81790279232728,7.455591812169324,7.2337294566802175,5.663769873411973,1.2740014668548776,1.5518677015627333,0.6033960060096233,0.36361355016921765
2024-06-12,59.76457213222759,8.245268624502838,7.851328521245716,7.453175365294344,7.231075517077669,5.662511385264584,1.2735525875962521,1.5518470249236938,0.6030781855099232,0.3635906563573927
2024-06-13,59.827808119915474,8.222686693708965,7.877068981357952,7.447739786172328,7.237142921519989,5.60779959971229,1.2746211919289354,1.5527119995119374,0.6031629749457981,0.3492577312263307
2024-06-14,59.61598738249295,8.052566437380875,7.957821023551588,7.4289173458388635,7.214364297762753,5.601047238807568,1.6590277028352018,1.5205306382280062,0.6010545872624822,0.34868334583970373
2024-06-17,59.63787917744847,8.026906749104212,7.998219979135691,7.456927559341177,7.215361788573968,5.503864766542848,1.659257087548924,1.517801085329972,0.6011376918026867,0.38264411517204727
2024-06-18,59.520763993517434,8.009749179154644,8.222233019312991,7.522186269791524,7.200398128039868,5.365776332754167,1.6560569950528938,1.5183318774481278,0.599978319797556,0.38452588513079455
2024-06-19,59.54635841136555,8.016858852899622,8.201547195125848,7.53914931290055,7.204044086586651,5.342286518462376,1.6571367170019717,1.5075776784363093,0.6002646375315988,0.3847765896895172
2024-06-20,59.46450744063371,8.081725879752806,8.236627323190508,7.540683339938939,7.196701538550084,5.332342868365263,1.6554477204048519,1.5081361442308,0.5992338266992523,0.38459391823378886
2024-06-21,59.94245540893761,8.160662863180615,8.158950560027773,7.606291315443009,7.221596816956047,4.74744353113002,1.6611743483142118,1.5146145478783197,0.6018323024930238,0.3849783056393666
2024-06-24,60.12608727435597,8.20693174005049,8.01860079931966,7.700016296310704,7.243415110909927,4.519651587053258,1.6661931815665842,1.5124429809412956,0.6041777487300859,0.4024832807620361
2024-06-25,60.12417837289594,8.183309814520804,7.9233913561993425,7.687391497590432,7.243998079414847,4.642268971045127,1.6660847745137712,1.5196188661447683,0.603295043476374,0.40646322419858694
2024-06-26,60.05280768885136,8.038775355783768,8.039379339587427,7.640365627972392,7.23650298483372,4.808525375776053,1.6643609387495624,1.5094107106115047,0.6024602058056855,0.4074117720285239
2024-06-27,60.032189441444636,8.042042441577681,8.045909684492141,7.620207669102211,7.233663185765547,4.843775176951497,1.6637077985998423,1.508607828975622,0.6026448804367661,0.4072518926540534
2024-06-28,59.93513261090154,8.00526746734476,8.2332078348755,7.5956922788082135,7.214278347225266,4.846256527881319,1.6592493788164149,1.5034101360503067,0.601134898980705,0.4063705191159717
2024-07-02,59.74674389541927,7.987775304899988,8.45675101268478,7.585737703619494,7.210903700632594,4.838417113702534,1.6584732263042559,1.5078490802215363,0.6006438184579674,0.4067051440575786
2024-07-03,59.73550949190308,7.870973454811861,8.566110350445634,7.597657743375202,7.209269225815598,4.84295833392805,1.6580973049446601,1.511464112716404,0.6012421056332681,0.40671787642624496
2024-07-04,59.748325121338084,7.864131932712421,8.588096833292488,7.591992496752993,7.211462114249921,4.841967827765436,1.6586016587548873,1.5119238641929889,0.6011101362926968,0.38238801464807803
2024-07-05,59.78652377492782,7.881852002498116,8.654745151927337,7.435344196615705,7.216103336680156,4.864707856013762,1.6595483576454926,1.5176408647139634,0.6015582496192957,0.38197620935834553
2024-07-08,59.80550434482274,7.896111262985898,8.68396566082699,7.418782924910748,7.218483001513711,4.820099219846803,1.6600956293074984,1.5128890642224377,0.6017566263532702,0.3823122652099091
2024-07-09,59.80816151673894,7.8732536007266525,8.734402934259412,7.410796050891563,7.219721260828453,4.796515620946518,1.66025959933533,1.5132486062021329,0.6016059509633158,0.3820348591076818
2024-07-10,59.869291439548945,7.862625063076564,8.824742653080158,7.341558328867818,7.212284633891175,4.7446069328278915,1.6585494597311488,1.5105354699932234,0.5945844630604089,0.38122155592266976
2024-07-11,60.12535677813554,7.889933238279134,8.700743714937289,7.42708468918359,7.237018134548567,4.458680997051946,1.6643098716629297,1.518414609422641,0.5966495515721617,0.3818084152062056
2024-07-12,60.42049782588328,7.753978451454708,8.542146671234192,7.373553910243151,7.21812959734314,4.544239081570735,1.6598694244908965,1.508271607860343,0.5950576660350494,0.38425576388451005
2024-07-15,60.363094447687736,7.74314851112416,8.573188982486247,7.473540620408291,7.215189738263722,4.4880225352160945,1.6591692366309554,1.5069004607948842,0.5951216116663256,0.38262385572158264
2024-07-16,60.18282586203784,7.78570328974796,8.601513617249019,7.517532760306382,7.247803940444357,4.5011118086315856,1.66654778862708,1.5161327433464633,0.5977681986803266,0.3830599909289929
2024-07-17,60.08839887410697,7.812845594844031,8.628922391610184,7.482527745682564,7.271261611899472,4.540977741510656,1.6720632465117107,1.5177647122307685,0.5998523217569277,0.38538575984671664
2024-07-18,60.10345375322721,7.8162904308077525,8.339629310137816,7.478154879050328,7.273285701281957,4.8111585308865585,1.6725286960643122,1.5196688611225813,0.6000193016815037,0.38581053573998214
2024-07-19,60.07210992622419,7.775976810621703,8.330882308687727,7.447416479117025,7.26281571051677,4.93656641832758,1.6701210689310595,1.5198062350949428,0.6000010050156569,0.3843040374633483
2024-07-22,59.100466637097206,7.666847483095069,9.809852318514029,7.346824207472745,7.145350678813939,4.823730266092994,1.6431093930013678,1.4958494976920742,0.5894651331812427,0.37850438503934075
2024-07-23,59.11238324067109,7.6521363490192895,9.813095352608682,7.344849247408209,7.146565114483268,4.826775881709171,1.6433886586028992,1.492776107908766,0.5895653196543411,0.37846472793427915
2024-07-24,59.133028672946466,7.608082366008364,9.815812999799478,7.337104676123245,7.14874329124736,4.848913956278642,1.643913461604175,1.494813137201539,0.5903777218967093,0.3792097168940219
2024-07-25,59.161195768275256,7.619843631124813,9.815743545681345,7.34862468337946,7.152362374103954,4.793501295048451,1.644745700052841,1.4935924829963612,0.5913010484745878,0.379089470862934
2024-07-26,59.3648306786061,7.570197327685822,9.897211566070817,7.29788683618797,7.107509275002288,4.681263404227885,1.634431353823879,1.4747112494379853,0.5875929471314323,0.3843653618258296
2024-07-29,59.311356344342016,7.5475576446596735,9.91020258986506,7.3757024194741545,7.101874101115762,4.674718303795671,1.6331354983380781,1.4708551993495966,0.587127075290332,0.38747082376965825
2024-07-30,59.317284000805735,7.5259829549609965,9.888733031066502,7.373540441727093,7.1025787486890275,4.714437795739021,1.6332975379559782,1.4694508904435788,0.5871853300077364,0.3875092686043305
2024-07-31,59.30460471000259,7.519451723172092,9.882295941248172,7.326022393553565,7.100998103358992,4.788438288440032,1.6329340553087206,1.470673773174362,0.5870546546878868,0.38752635705357724
2024-08-01,59.31918651550594,7.519721497780832,9.917553786886526,7.285524734203445,7.102820222062971,4.780048015579054,1.6333293001665465,1.4700995772725758,0.5830626762025073,0.38865367433960224
2024-08-02,59.285533909427016,7.514178113522497,10.077093315228499,7.261316126657087,7.09834179031505,4.693925976939341,1.6323944728926838,1.467192320408707,0.5827289634037289,0.38729501120538945
2024-08-05,59.27618512342211,7.521447042679015,9.991239124480193,7.261446076550918,7.09656720859119,4.785452729855466,1.6318201552764637,1.4673989193331765,0.5825239446323951,0.3859196751790727
2024-08-06,59.30953722860073,7.5412777298029035,10.042030695459834,7.240738722846932,7.1004611858343125,4.6977127721307275,1.632715555878296,1.4659312143505134,0.5822237050986708,0.3873711899970819
2024-08-07,59.304769503868336,7.537653567894355,10.02016998389813,7.264450933726247,7.097206439192229,4.716262593622713,1.6317297235662827,1.4587477997374754,0.5818721589035972,0.387137295590633
2024-08-08,59.349411826935494,7.533430041654553,9.976127120747499,7.272902798000808,7.089442376430337,4.721989574058659,1.6299446758728335,1.4588021897714927,0.5812356138066168,0.3867137827217052
2024-08-09,59.37663000820709,7.465416693386548,9.999740426594137,7.285872401844694,7.09273063665663,4.719174635485614,1.6307006848738446,1.4602011170125917,0.5822275037781468,0.3873058921607094
2024-08-12,58.22271204233839,7.344928971730799,11.826455039437514,7.11967529575573,6.955665010114803,4.5391847510773315,1.5991877144081033,1.4431140762354455,0.5702677314972338,0.3788093674046523
2024-08-13,58.11004413817691,7.30121309519358,12.01301761610983,7.120768784027592,6.944691370374518,4.52518312546783,1.596664747901021,1.4404332128833217,0.5695701093554771,0.37841380050991535
2024-08-14,58.04349766506759,7.30294586212836,12.070974219820222,7.139964792762821,6.937245271090924,4.523944422970445,1.594836794760581,1.439187787075431,0.5694226135796525,0.37798057074396907
2024-08-15,57.61527474215965,7.295078155308881,12.440292556224593,7.168024188528579,6.931687263247582,4.571405183405361,1.5935590375143347,1.4380347332772703,0.5689664014624827,0.3776777388712688
2024-08-16,57.438057090355585,7.275249015001715,12.386136757946964,7.202068290732214,6.910075979567945,4.817451549548598,1.588590715212408,1.4383763005102754,0.567192505174434,0.37680179594985524
2024-08-19,57.470110827312936,7.273876540274718,12.382486095602156,7.190899023235698,6.913930940713661,4.778723598891035,1.5894769508343745,1.4562768217872704,0.5675089278991703,0.37671027344898456
2024-08-20,57.7421024383282,7.268434377482033,12.379760935253751,7.188881001498351,6.9135378078280505,4.515626485453239,1.5893865716180284,1.4584065842017258,0.5671749450027819,0.3766888533338416
2024-08-21,57.70788636678622,7.287728683470849,12.346390326055134,7.193354776002233,6.908750934553093,4.57678702280003,1.5883091993592324,1.4473676884380142,0.5668909862096697,0.37653401632552064
2024-08-22,57.72838373057703,7.313015445730356,12.325440391868375,7.187857317125709,6.910422585770607,4.545768382877783,1.5886935089156267,1.455156923642945,0.5669276245540393,0.3783340889375291
2024-08-23,57.73345990247329,7.311354478400271,12.346872456039712,7.177764028269072,6.90990342264309,4.532594912362733,1.5885510452681872,1.4541217691595962,0.5668767861910857,0.3785011991929551
2024-08-26,57.746023922192656,7.3272727213127355,12.289361793283394,7.183582410649281,6.912213488072505,4.5563007327680465,1.5890821173582124,1.449764913555821,0.5670663000506032,0.37933160075674704
2024-08-27,57.74237410451033,7.3258603240292235,12.339972663430855,7.158700606481648,6.909743230183721,4.515505031143982,1.5885142178506086,1.4732701412779274,0.5666626121503052,0.37939706894140224
2024-08-28,57.698608323806866,7.328906087424218,12.31875786498951,7.1730741195980166,6.911098787032993,4.561929873904365,1.5888258533566526,1.472553810338856,0.5667737803022233,0.37947149924630136
2024-08-29,57.757001981816735,7.311429537963848,12.35454878764401,7.14060325553451,6.911684786171461,4.517169074225523,1.5889605715266475,1.4717737709379695,0.5669223819360911,0.3799058522432102
2024-08-30,57.717568860903725,7.340479363261405,12.26814216726189,7.292761189684673,6.905925487519703,4.418837283521425,1.587567255524188,1.4943917742686794,0.5671284562112191,0.4071981618430938
2024-09-02,57.70822968028766,7.313523712707264,12.389738056675897,7.126434945607461,6.903818980520383,4.4886625335887285,1.5870368303506366,1.5106630504777907,0.5669389718232255,0.40495323796094757
2024-09-03,57.66152384673088,7.394224829931339,12.349751424032638,7.143870908878287,6.898255421547632,4.497198950808445,1.5857578899522142,1.4992108089116742,0.5664820944901742,0.4037238247167203
2024-09-04,57.6706789973159,7.406844054166808,12.359818646745966,7.150106829910517,6.899915764288038,4.463109191418452,1.5861395663964348,1.492345316651658,0.5659158805939355,0.4051257525122892
2024-09-05,57.63925203701981,7.4520499628189505,12.421748367984927,7.180864113833231,6.8972600685630265,4.364569653681721,1.5855290800934643,1.4869552264193837,0.5656980662848698,0.40607342330061397
2024-09-09,57.98629053672908,7.486035529333751,12.151208307470045,7.196671918082402,6.9168889491970305,4.211365167224618,1.5900413299935003,1.4873636631493876,0.5668049203441722,0.40732967847601464
2024-09-10,57.96870366238752,7.542891657410215,12.194360645470885,7.193825997053429,6.913670387211162,4.137094449856654,1.5893014530606386,1.4859676029930222,0.5666417409452588,0.4075424036112192
2024-09-11,57.81613044675176,7.54091470919041,11.984659543937088,7.179579830099042,6.8944852902201035,4.545111432369654,1.5848912193038485,1.4831478441374137,0.5650693378438142,0.40601034614687304
2024-09-12,57.62416271533811,7.5549666124367185,12.163747643607206,7.194242201152202,6.89623532541649,4.5254983777670965,1.5852935140799589,1.4845274359292369,0.5652127700491201,0.4061134042238642
2024-09-13,57.59734996796184,7.564003785832255,12.142221461768798,7.175124937426146,6.893866540287746,4.586872051985332,1.5847489822414056,1.4848197386647177,0.5650186253395663,0.4059739084921911
2024-09-16,57.59949925619854,7.576530882014902,12.31139243744625,7.187927541933485,6.89511811447501,4.387102624976318,1.5848522663432056,1.4868219125485114,0.5647545967121987,0.4060003673515832
2024-09-17,57.60996120733783,7.577181244868353,12.300267719969106,7.184005343785679,6.896166380026651,4.384961208115152,1.5850932116044274,1.4915614358379519,0.5648404564145324,0.4059617920403145
2024-09-19,57.614607668970365,7.577818746185079,12.298995510476404,7.184609765498454,6.896746584591587,4.385844012068488,1.5852265724119456,1.4846653653364938,0.5648879789064812,0.4065977955547078
2024-09-20,57.62115523051246,7.577057330822151,12.239946069230236,7.183887859573369,6.895351517357145,4.440426780457928,1.5850672896544156,1.4846164848684733,0.5650318151518718,0.40745962237195693
2024-09-23,57.55748470023223,7.557393986026235,12.209571603294865,7.299283001330966,6.891140041932937,4.442914378122664,1.5840991777431819,1.4871177728362959,0.564686710540828,0.40630862793979583
2024-09-24,57.55841546638338,7.544413291678239,12.250749977880988,7.311735887799616,6.894547406234343,4.397590753840866,1.5841911480982722,1.4887077502700097,0.5647194953803208,0.40492882243395806
2024-09-25,57.44631416908054,7.583164446515391,12.284900403756051,7.28050314011751,6.898102230911306,4.462083175828402,1.5850079561430168,1.4910800342701658,0.5651109586235923,0.40373348475403403
2024-09-26,57.430175741869625,7.59945971550703,12.182527684185482,7.244999820959391,6.896766388224678,4.590791031492405,1.5847010135643793,1.505130573849769,0.565202072370731,0.4002459579765068
2024-09-27,57.407817523979666,7.549045952084661,12.36885463121592,7.227155688645522,6.897760797879682,4.520066714339575,1.5833180700538678,1.482677557134661,0.5648090167272789,0.3984940479391639
2024-09-30,57.38832914163687,7.623604290085445,12.42672394735807,7.260034686513818,6.92373342955486,4.34955883770072,1.5837590161306192,1.4924104859034009,0.5633628705045683,0.38848329461162906
2024-10-02,57.476993940316646,7.599160953128568,12.33249347259944,7.2348592285786815,6.934645462529157,4.323085471240013,1.584764095216878,1.5022824038682077,0.5622162082105017,0.4494987643119033
2024-10-03,57.34196771539981,7.632082226230692,12.272307721856409,7.25198546337623,6.9647869743919175,4.4167029687090995,1.590433367159777,1.5125878465356037,0.5653344705639065,0.45181124577655235
2024-10-04,57.22038752984568,7.6307441769825815,12.249222493777099,7.250714052323656,6.95471136744784,4.625588820097307,1.5867334588509678,1.4674462057125004,0.5684551920375516,0.4459967029248101
2024-10-07,57.01584541854192,7.6273949033308694,11.863871123757542,7.247531580867624,6.951658817002168,5.224840880204656,1.5860370124175978,1.4710262956753941,0.5679039595482961,0.4438900086539348
2024-10-08,57.176793891165836,7.631089981030466,11.725085468818376,7.2510426344660015,6.9493915683369405,5.176850639310881,1.5868053651867404,1.4907569461350605,0.5689840749164548,0.44319943063325046
2024-10-09,57.19868672570693,7.630714025423966,11.755756195919048,7.250685402387992,6.946231852680887,5.135424829703153,1.5867271891496413,1.4757918223308788,0.5711696712396369,0.448812285457872
2024-10-10,57.21410749040581,7.779910575320392,11.698714265712846,7.3843214141764575,6.947386376194091,4.917095016438969,1.586967928881948,1.4216729800850112,0.5945029507947616,0.4553210019897125
