date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,MIRAE ASSET SECURITIES (HK) LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-03-01,98.13953838000774,0.82687183110767,0.0,0.0,0.0,0.0,0.0,1.0335897888845875
2024-03-06,98.15833092162383,0.8080792894915865,0.0,0.0,0.0,0.0,0.0,1.0335897888845875
2024-03-07,97.86367230981998,0.7870680963821103,0.0,0.0,0.0,0.0,0.31857518186894945,1.030684411928954
2024-03-08,97.85199895991529,0.7913688042417368,0.0,0.0,0.0,0.0,0.32031594457403634,1.036316291268941
2024-03-11,98.05523142746013,0.585318696589669,0.0,0.0,0.0,0.0,0.32098122071046364,1.0384686552397353
2024-03-12,98.16851891712265,0.47203120692715234,0.0,0.0,0.0,0.0,0.32098122071046364,1.0384686552397353
2024-03-13,97.75313145502676,0.8874186690230464,0.0,0.0,0.0,0.0,0.32098122071046364,1.0384686552397353
2024-03-18,96.57940252892479,0.8582746068262684,0.0,0.0,1.2189365231295677,0.0,0.31718844165318616,1.0261978994661904
2024-03-20,96.58339876213088,0.8619736573354896,0.0,0.0,1.2241899789940769,0.0,0.3185554820587679,1.0118821194807919
2024-03-21,96.68020196233705,0.7675617185145247,0.0,0.0,1.2230440748915585,0.0,0.3182572979206566,1.0109349463362034
2024-03-22,96.0628512982549,1.3972751271986126,0.0,0.0,1.2171197874651378,0.0,0.31671569549835216,1.006038091583001
2024-03-25,96.02707096817447,1.4340014786976285,0.0,0.0,1.2166664493937154,0.0,0.3165977290631128,1.0056633746710644
2024-04-03,89.22721622029304,1.3350463538497015,7.074011848969847,0.0,1.132708809051961,0.0,0.29475049370707695,0.936266274128362
2024-04-05,89.24268935367348,1.3352778678560466,7.075238572535936,0.0,1.1329052351563056,0.0,0.2948016071889973,0.9190873635892269
2024-04-10,89.23460586644823,1.3362812507592507,7.080555198828238,0.0,1.1337565469104136,0.0,0.2950231332845099,0.9197780037693544
2024-04-11,89.21912251052356,1.3534006794765463,7.079326631108088,0.0,1.13355982551542,0.0,0.294971942962837,0.9196184104135507
2024-04-12,89.26558870606534,1.302024561391326,7.083013613968814,0.0,1.1341501946092711,0.0,0.29512556724870054,0.9200973567165371
2024-04-17,89.25861569146859,1.3019228532594072,7.082460321731175,0.0,1.141873137165384,0.0,0.29510251340546567,0.9200254829699812
2024-04-19,89.22763769129455,1.3361769028807626,7.080002290588977,0.0,1.1414768398895658,0.0,0.29500009544120737,0.9197061799049406
2024-04-22,89.3317553720385,1.2320592221368072,7.080002290588977,0.0,1.1414768398895658,0.0,0.29500009544120737,0.9197061799049406
2024-04-24,89.31321064333157,1.2342009244338754,7.092309537591849,0.0,1.143461081820568,0.0,0.29551289739966036,0.9213049154224705
2024-04-25,89.3287387576912,1.2170293703959345,7.093542616022018,0.0,1.1436598854949223,0.0,0.29556427566758403,0.9214650947283503
2024-04-29,89.36351102541678,1.1822571026703361,7.093542616022018,0.0,1.1436598854949223,0.0,0.29556427566758403,0.9214650947283503
2024-04-30,89.39459555351488,1.182668343272965,7.09601005963779,0.0,1.1440577003014065,0.0,0.26088272278080116,0.9217856204921641
2024-05-02,89.91636099907647,0.6609028977113628,7.09601005963779,0.0,1.1440577003014065,0.0,0.26088272278080116,0.9217856204921641
2024-05-06,89.9181144589103,0.6607879722677721,7.09477612329608,0.0,1.1438587583098434,0.0,0.26083735747412057,0.9216253297418927
2024-05-07,89.77761033107569,0.816013306225487,7.083689977446782,0.0,1.142071389010905,0.0,0.26042977858260224,0.9201852176585279
2024-05-08,89.26431054041034,0.8460368354078502,7.044551609110263,0.0,1.1357612863903752,0.5352477938294562,0.25899086798199494,0.9151010668697155
2024-05-09,89.26616385077105,0.845890783415707,7.043335502726703,0.0,1.1355652190425554,0.5351553935895289,0.2589461581884817,0.9149430922659688
2024-05-14,89.5662141516141,0.8067620102492391,6.857477087118531,0.0,1.1056001048790614,0.5210337982859669,0.25211312820288717,0.8907997196502015
2024-05-16,89.49898398409334,0.8739921777700089,6.857477087118531,0.0,1.1056001048790614,0.5210337982859669,0.25211312820288717,0.8907997196502015
2024-05-20,89.49326816905291,0.873936360626478,6.857039137223135,0.0,1.1119159542124573,0.5210005226811696,0.25209702710379167,0.8907428291000641
2024-05-21,89.62883915241142,0.7574367666539304,6.86742668432897,0.0,1.1136003662627565,0.5217897725838189,0.2188150659222466,0.8920921918368515
2024-05-22,89.64567108055928,0.7406048385060654,6.86742668432897,0.0,1.1136003662627565,0.5217897725838189,0.20198313777438145,0.9089241199847167
2024-05-23,89.7281017627679,0.6565557087518876,6.868582799250516,0.0,1.1137878382314073,0.5218776146489362,0.20201714115442695,0.9090771351949212
2024-05-28,89.71299879315076,0.6396132696188747,6.86742668432897,0.0,1.1136003662627565,0.5217897725838189,0.23564699407011172,0.9089241199847167
2024-06-03,89.6961668650029,0.6564451977667397,6.86742668432897,0.0,1.1136003662627565,0.5217897725838189,0.23564699407011172,0.9089241199847167
2024-06-05,89.68922485594794,0.6568874650712723,6.872053480745617,0.0,1.1143506330542403,0.5221413183899857,0.23580575669225162,0.9095364900986848
2024-06-12,89.68766161460465,0.6569870573549701,6.873095369251995,0.0,1.1145195824257648,0.522220481487284,0.2358415077684508,0.9096743871068816
2024-06-13,89.96389253528089,0.6547137755051935,6.6780805101529745,0.0,1.08289658468559,0.507403176016525,0.22914982142681772,0.8838635969320113
2024-06-18,89.97272849299551,0.6384086273559734,6.678736409262491,0.0,1.0895507240208613,0.5074530114880814,0.22917232776881097,0.8839504071082709
2024-06-20,89.9710868148672,0.6385131484592186,6.6798298608041335,0.0,1.0897291067037331,0.50753609236502,0.22920984816484774,0.8840951286358413
2024-06-21,89.95635904101202,0.6547780793394599,6.678736409262491,0.0,1.0895507240208613,0.5074530114880814,0.22917232776881097,0.8839504071082709
2024-06-24,90.05294747492609,0.5566524884003445,6.6798298608041335,0.0,1.0897291067037331,0.50753609236502,0.22920984816484774,0.8840951286358413
2024-06-25,89.57714151193244,1.0462747713726144,6.670001667500417,0.0,1.088125762227519,0.5067893423836101,0.2288726062377594,0.8827943383456435
2024-06-28,89.54615442452851,1.078794496186625,6.668911430971863,0.0,1.0879479040330569,0.5067065057846268,0.22883519616079923,0.8826500423345114
2024-07-02,89.56420556501617,1.062275492160407,6.667821550791476,0.0,1.0877701039722565,0.5066236962611171,0.22879779831147226,0.8825057934871072
2024-07-03,89.53152016525738,1.0949608919191884,6.667821550791476,0.0,1.0877701039722565,0.5066236962611171,0.22879779831147226,0.8825057934871072
2024-07-04,89.23983619321902,1.4171827709669749,6.646098512120985,0.0,1.0842262670754235,0.5049731712640945,0.22805239992572007,0.8796306854277773
2024-07-12,89.16530460502396,1.4412195337654807,6.68201783836723,0.0,1.0900860473571636,0.5077023357582944,0.2292849258263265,0.884384713901545
