date,KINGSTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BOCI SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD
2024-04-03,0.0,22.00980077675844,14.735709668027063,14.23234651124918,17.966610243933733,0.0,10.220246055754872,4.8461041172145265,10.022848739371389,5.966333887690797
2024-04-05,0.0,22.13054193298854,14.806587096550253,14.300802808590399,18.053028011523946,0.0,10.26940451338097,4.869413438986051,10.07105773378887,5.499164464190969
2024-04-09,0.0,22.13497127163303,14.80291695791629,14.297258039728927,18.063425492149893,0.0,10.266859015353193,4.86820644764695,10.068561400377757,5.49780137519396
2024-04-10,0.0,22.08089216527679,14.813197934288139,14.3071878240077,18.075970968910145,0.0,10.273989592066556,4.871587532307753,10.075554254701677,5.5016197284412405
2024-04-11,0.0,22.62694536237608,14.92798472206252,14.418053562769026,17.866088078109456,0.0,10.353602263694402,4.909337239472671,10.153629260049893,4.7443595114659525
2024-04-15,0.0,21.35474178581753,14.15118929703754,13.66779301160625,22.234807376058612,0.0,9.81484026596274,4.65387404209339,9.625273095205372,4.497481126218561
2024-04-16,0.0,21.352717898657517,14.14984812369981,13.666497651959228,22.242177541262492,0.0,9.813910068379876,4.653432973031887,9.624360863775726,4.497054879233462
2024-04-18,0.0,21.35372979428198,14.150518678589878,13.667145301089487,22.23849263329495,0.0,9.814375145130487,4.653653497111607,9.624816957875431,4.4972679926261865
2024-04-23,0.0,21.357456628772624,14.14984812369981,13.666497651959228,22.23743881114739,0.0,9.813910068379876,4.653432973031887,9.624360863775726,4.497054879233462
2024-04-25,0.0,21.264179678048365,14.166631084036682,13.68270731626316,22.263814363047203,0.0,9.825550226068309,4.658952352486277,9.635776199490456,4.502388780559548
2024-05-06,0.0,21.245497729289557,14.169992454692565,13.685953864478687,22.269096983300667,0.0,9.827881571891595,4.660057799902243,9.63806251690576,4.503457079538929
2024-05-07,0.0,21.26063150296566,14.108853293569574,13.695702759560636,22.28495989590506,0.0,9.834882252097806,4.663377291916971,9.644927983587952,4.50666502039634
2024-05-08,0.0,21.168046330063667,14.126295068872228,13.712633786141874,22.30775448489661,0.0,9.847040419937523,4.669142294726532,9.656851324429313,4.512236290932259
2024-05-09,0.0,21.120355069599547,14.119921709439156,13.734183544695625,22.295189702219663,0.0,9.862515298566102,4.67647997256973,9.672027315976703,4.519327386933477
2024-05-10,0.0,21.116598484595933,14.120594160312796,13.734837625073224,22.29625149421127,0.0,9.862984993594537,4.67670268648471,9.672487939155241,4.519542616572291
2024-05-13,0.0,21.041391572956044,14.134056641099836,13.747932328138928,22.317508592457706,0.0,9.872388298049833,4.6811614237976515,9.68170962498272,4.523851518517283
2024-05-17,0.0,21.077562948566737,13.986448091606698,13.771565823213972,22.355873687427476,0.0,9.889359507585343,4.689208612481317,9.698353046791809,4.53162828232665
2024-05-20,0.0,21.02120778655389,13.921646485860679,13.797260640969828,22.397585000980737,0.0,9.90781095265205,4.697957680108312,9.716448114358432,4.540083338516077
2024-05-21,0.0,21.06535315161758,13.43367663840298,13.886280797546307,22.493945215636995,0.0,10.04396038269126,4.7282689816887915,9.779138800213785,4.569376032202305
2024-05-22,0.0,21.059269207256904,13.270949761007378,13.882270261423752,22.646295734715785,0.0,10.06994084150433,4.726903396920292,9.776314459414577,4.568056337756983
2024-05-28,0.0,21.03266129614738,13.27542289227984,13.886949445533208,22.65392893772541,0.0,10.073335034693297,4.728496655864635,9.779609682343255,4.569596055412973
2024-05-29,0.0,21.21330271917284,13.08322141835983,13.91596509215536,22.646295734715785,0.0,10.06994084150433,4.726903396920292,9.776314459414577,4.568056337756983
2024-05-31,0.0,21.21330271917284,13.08322141835983,13.853388977939513,22.646295734715785,0.0,10.13251695572018,4.726903396920292,9.776314459414577,4.568056337756983
2024-06-04,0.0,21.21330271917284,13.088034965607203,13.84857543069214,22.646295734715785,0.0,10.13251695572018,4.726903396920292,9.776314459414577,4.568056337756983
2024-06-05,0.0,21.159153633854647,13.096230077498472,13.857246757250131,22.660475779921683,0.0,10.138861461248357,4.729863161494483,9.782435927693783,4.57573320103845
2024-06-06,0.0,21.168329904060677,13.101909631035962,13.819888496436608,22.670303141278005,0.0,10.143258467572894,4.731914401499564,9.78667835992425,4.577717598192042
2024-06-13,0.0,21.19897503703668,13.120877105782547,13.695126600298224,22.703122662587404,0.0,10.157942739121832,4.738764736255411,9.80084641480116,4.5843447041167416
2024-06-14,0.0,21.19897503703668,13.120877105782547,13.685475348289557,22.703122662587404,0.0,10.1675939911305,4.738764736255411,9.80084641480116,4.5843447041167416
2024-06-18,0.0,21.385473890333127,13.113915991839372,13.533522719051591,22.691077810521033,0.0,10.162199703863758,4.736250645085055,9.79564670078182,4.5819125385242385
2024-06-19,0.0,21.37928706779751,13.11012213291417,13.529607467803295,22.684513276469765,0.0,10.207476482302058,4.715593764615688,9.7928128179289,4.580586990168614
2024-06-20,0.0,21.387536960307163,13.11518109947568,13.53482830640999,22.693266832917704,0.0,10.211415368734835,4.678825180761828,9.796591692914715,4.582354558478079
2024-06-21,0.0,21.422670151755995,13.136725336631608,13.557061895766195,22.730544939775918,0.0,10.228189605608353,4.522241601723863,9.81268450117646,4.589881967561613
2024-06-24,0.0,21.43198944351264,13.142440075983508,13.56295948996312,22.740433183331966,0.0,10.232639073503893,4.480706859300004,9.816953216006805,4.591878658398063
2024-06-27,0.0,21.455842289397406,13.157067024102739,13.466758929046682,22.76574226858998,0.0,10.244027543223796,4.485693685672394,9.827879045955374,4.596989214011623
2024-06-28,0.0,21.46622966057795,13.163436726908312,13.42486577554864,22.776763798854553,0.0,10.248986962436518,4.487865334992279,9.832636996083407,4.599214744598344
2024-07-03,0.0,21.485993400107574,13.175556169348782,13.345156929160185,22.79773413384892,0.0,10.258423100592633,4.4919972670048995,9.84168980505604,4.603449194880964
2024-07-05,0.0,21.49745220768265,13.129251370862566,13.35227410463645,22.809892512738962,0.0,10.263894073898099,4.494392917573706,9.846938528146923,4.605904284460649
2024-07-09,0.0,21.536238770078107,13.129251370862566,13.35227410463645,22.809892512738962,0.0,10.263894073898099,4.455606355178249,9.846938528146923,4.605904284460649
2024-07-10,0.0,21.540416163555868,13.13179805738615,13.35486405097543,22.814316957379848,0.0,10.265884965836957,4.4564706110553445,9.829451500118806,4.606797693691597
2024-07-11,0.0,21.54877581414302,13.136894395474854,13.360046959061206,22.823170997928564,0.0,10.269869067658888,4.458200129040395,9.794457084366222,4.608585552326851
2024-07-16,0.0,21.552958073140317,13.139444048190901,13.362639921978486,22.827600595835943,0.0,10.271862278441704,4.459065391538935,9.776949688738798,4.609480002134917
2024-07-19,0.0,21.555049811478234,13.140719245718833,13.363936780911988,22.82981603963567,0.0,10.272859173998068,4.449793038524435,9.77789855248281,4.60992735724996
2024-07-22,0.0,21.559234506423604,13.143270383474812,13.366531254095138,22.834248217553156,0.0,10.27485354572237,4.450656920844314,9.760382843858142,4.610822328028461
2024-07-24,0.0,21.562374094084184,13.145184386938308,13.368477770172857,22.8375734805128,0.0,10.276349832772674,4.451305052740926,9.747241598586456,4.6114937841918
2024-07-29,0.0,21.505219642761723,13.154762772215664,13.378218860665413,22.854214333250752,0.0,10.283837809741714,4.454548545835216,9.754344034936874,4.614854000592644
2024-07-30,0.0,21.60838036983106,13.085805285944568,13.2562567876223,22.868260469374736,0.0,10.309880830050112,4.46582934395652,9.779046153396612,4.626540759824094
2024-07-31,0.0,21.60838036983106,13.0565850285141,13.2562567876223,22.868260469374736,0.0,10.309880830050112,4.46582934395652,9.808266410827079,4.626540759824094
2024-08-01,0.0,21.793442000224022,12.871523398121138,13.2562567876223,22.868260469374736,0.0,10.309880830050112,4.46582934395652,9.808266410827079,4.626540759824094
2024-08-02,0.0,21.86158077548767,12.525830862201204,13.370982476538492,22.939759742448594,0.0,10.342115419375956,4.4797920829323346,9.83893266633121,4.641005974684534
2024-08-06,0.0,21.84983911682706,12.519103350959684,13.363801041956574,22.927439003549683,0.0,10.390269863823013,4.477386026844785,9.833648263975354,4.638513332063845
2024-08-07,0.0,21.84983911682706,12.519103350959684,13.314974585829587,22.927439003549683,0.0,10.439096319950002,4.477386026844785,9.833648263975354,4.638513332063845
2024-08-08,0.0,22.034303793142172,12.289018977916873,13.314324494548794,22.97514366483251,0.0,10.438586640757359,4.477167422626051,9.83316814522232,4.638286860953925
2024-08-20,0.0,22.07373880060805,12.30283449095006,13.202207373880062,23.000972691324474,0.0,10.450321867958374,4.482200726341361,9.844222751201201,4.643501297736416
2024-08-23,0.0,22.08669369629329,12.295382628981693,13.165938757843564,23.014471772951136,0.0,10.456455075880216,4.4848312930692975,9.850000244538238,4.646226530442565
2024-08-27,0.0,21.964564749910604,12.314655615806256,13.186576339598426,23.050546909824785,0.0,10.472845547571113,4.491861256839434,9.86544009953612,4.6535094809132636
2024-08-29,0.0,21.849720623801183,12.332778996011715,13.205982918561471,23.084470215406654,0.0,10.488258350625715,4.498471893135538,9.87995898884948,4.660358013608246
2024-08-30,0.0,21.803688269105223,12.340043293230647,13.213761553451434,23.098067511915453,0.0,10.494436181753032,4.501121599002587,9.885778517329562,4.663103074212058
2024-09-03,0.0,21.723001026941237,12.352776426539307,13.227396237169376,23.121901364505177,0.0,10.505264916444327,4.505766103077384,9.895979205668324,4.667914719654869
2024-09-04,0.0,21.688369783755352,12.358241531360143,13.23324829054157,23.132130936404703,0.0,10.509912646797131,4.507759540277348,9.900357376356137,4.6699798945076125
2024-09-09,0.0,21.70971376834771,12.37040353889985,13.1478592903502,23.154895756961427,0.0,10.520255674688894,4.512195722025124,9.910100527981026,4.674575720745767
2024-09-12,0.0,21.72126913218241,12.36857771196072,13.145918713746635,23.151478177873333,0.0,10.518702922900564,4.511529738213198,9.908637832891364,4.6738857702317755
2024-09-13,0.0,21.70971376834771,12.37040353889985,13.1478592903502,23.154895756961427,0.0,10.520255674688894,4.512195722025124,9.910100527981026,4.674575720745767
2024-09-25,0.0,21.736670978912624,12.366144114276159,13.143332169190888,23.146922974761065,0.0,10.516633300048698,4.510642065549418,9.906688244292832,4.672966152968317
2024-10-02,0.0,21.7405204936377,12.36553586448081,13.142685692081432,23.145784454052247,0.0,10.516116021583123,4.510420201960582,9.90620096701048,4.672736305193624
2024-10-03,0.0,21.73560182384276,12.36553586448081,13.142685692081432,23.145784454052247,0.0,10.516116021583123,4.510420201960582,9.911119636805422,4.672736305193624
2024-10-07,0.0,21.567398737831024,12.404584860880163,13.184188841794667,23.218876284742954,0.0,10.470377515826454,4.52466361075064,9.942417857865365,4.687492290308733
2024-10-10,0.0,21.569237301105368,12.411321257720049,13.146916670369327,23.231485458414173,0.0,10.476063527797114,4.527120761069724,9.947817157639578,4.690037865884665
2024-10-14,0.0,21.579891038590908,12.417451607007909,13.104017149320596,23.242960233531072,0.0,10.48123799127716,4.529356851084428,9.952730703309838,4.692354425878087
2024-10-15,0.0,21.726805267283584,12.394188437020858,13.079467749966723,23.199416280067243,0.0,10.461602173173533,4.5208714386428515,9.934085004215207,4.683563649629999
2024-10-16,0.0,21.576775758292786,12.392966473920051,13.078178224069173,23.35487560202507,0.0,10.460570746880808,4.520425718609661,9.933105586694076,4.683101889508373
2024-10-18,0.0,21.362178616078708,12.422974101508645,13.109844984607175,23.41142577594173,0.0,10.500723932261682,4.531371221592454,9.96704008064556,4.694441287364047
2024-10-21,0.0,21.34424821143791,12.41254684329283,13.084029090980906,23.391775329939716,0.0,10.590657509492091,4.527567802426223,9.958674217550373,4.690500994879948
2024-10-22,0.0,21.364290056190605,12.42420198965144,13.002416640721137,23.413739763870975,0.0,10.60060193627778,4.53181910282831,9.968025223996403,4.694905286463352
2024-10-23,0.0,21.364290056190605,12.42420198965144,12.96782260176825,23.413739763870975,0.0,10.60060193627778,4.53181910282831,10.00261926294929,4.694905286463352
2024-10-24,0.0,21.359348050625904,12.42420198965144,12.972764607332948,23.413739763870975,0.0,10.60060193627778,4.53181910282831,10.00261926294929,4.694905286463352
2024-10-25,78.9537317723441,4.48640845516238,2.6173310487900814,2.724224426278336,4.954144816657101,0.0,2.2260805311874403,0.9516623995798987,2.1005067576332768,0.9859097923673976
2024-10-28,78.94963507664272,4.491364397220086,2.6171952425575453,2.7240830736374138,4.953887759475398,0.0,2.2259650258865724,0.9516130203906699,2.1003977680160477,0.9858586361735401
2024-10-30,78.9742216298308,4.461621027958315,2.618010291417141,2.724931409583662,4.955430502830295,0.0,2.2266582375455064,0.9519093724145592,2.101051875427555,0.9861656529921823
2024-11-06,78.97258204987403,4.490593732061241,2.617955939033391,2.6978856009309213,4.955327623379738,0.0,2.226612010002626,0.9518896098705866,2.101008255592222,0.9861451792552424
2024-11-07,78.97258204987403,4.473984971147468,2.617955939033391,2.714494361844694,4.955327623379738,0.0,2.226612010002626,0.9518896098705866,2.101008255592222,0.9861451792552424
2024-11-08,78.97094253799435,4.492576557013059,2.617901588906409,2.6978295914225834,4.955224748200841,0.0,2.226565784379162,0.9518698481471756,2.1009646375680298,0.9861247063683933
2024-11-14,78.97258204987403,4.490593732061241,2.617955939033391,2.6978856009309213,4.955327623379738,0.0,2.226612010002626,0.9518896098705866,2.101008255592222,0.9861451792552424
2024-11-15,78.97504144533939,4.487619340258711,2.6180374684553476,2.697969619554103,4.955481944157531,0.0,2.2266813520367643,0.9519192539942718,2.101073686024434,0.9861758901794528
2024-11-18,78.89396219253827,4.483012152768776,2.6101646052553806,2.6951997652199973,5.058243899505033,0.0,2.2243953429768735,0.9509419717994374,2.0989166313217678,0.9851634386144661
2024-11-19,78.88987169689233,4.489001479742461,2.610029273391493,2.6950600244515255,5.056944679200752,0.0,2.224280012485003,0.9508926673420734,2.0988078066525158,0.9851123598418428
2024-11-25,78.89805311239638,4.4832446121728955,2.6102999511541007,2.6953395204805357,5.053320847035593,0.0,2.2245106854292995,0.9509912813700082,2.0990254672768773,0.9852145226843051
2024-11-26,78.89887134727928,4.482254028272839,2.6103270220182173,2.69536747327189,5.0533732539484175,0.0,2.224533755355215,0.9510011438977773,2.099047235822357,0.9852247401340114
2024-11-27,78.90050786796056,4.481309899017555,2.6103811654309617,2.6954233805939887,5.052440970850225,0.0,2.2245798966425956,0.951020869567021,2.0990907742678853,0.9852451756692148
2024-11-28,78.88087409937302,4.480194760422078,2.609731592682798,2.6947526457618562,5.049110026574263,0.0,2.250984222373601,0.9507842155304433,2.098568432097729,0.9850000051842106
2024-11-29,78.88087409937302,4.480194760422078,2.610768434793518,2.6947526457618562,5.043925816020662,0.0,2.255131590816482,0.9507842155304433,2.098568432097729,0.9850000051842106
2024-12-02,78.88987169689233,4.480705796712214,2.5955118280885605,2.6950600244515255,5.048648996170505,0.0,2.2553888238484294,0.9508926673420734,2.0988078066525158,0.9851123598418428
2024-12-03,78.75756876198916,4.447310857297845,2.6491313975384507,2.611863429460536,5.0287946814468665,0.0,2.2516064047073585,0.9492979646513322,2.0932175403762203,1.2112089625322342
2024-12-04,78.72334040772063,4.53333360927238,2.617971703140635,2.590032874688146,5.02557437574827,0.0,2.2578712475307765,0.9488853959604594,2.092307819664175,1.2106825662745229
2024-12-05,78.79427504357723,4.545704055919721,2.5685454679154494,2.5685454679154494,4.986603171117949,0.0,2.2806198065926693,0.9497404008380915,2.0941931194052574,1.2117734667181757
2024-12-06,78.841635861866,4.534964096473693,2.570089341694414,2.570089341694414,4.942965779467681,0.0,2.28199061710125,0.9503112606184588,2.095451874558914,1.2125018265251875
2024-12-09,78.85307631474483,4.535622150336803,2.5393679772223874,2.5704622789842944,4.94368303712556,0.0,2.2989053769303083,0.9504491571889508,2.095755938752517,1.2126777687143646
2024-12-10,78.8587977863397,4.535951248889593,2.546808093812096,2.5592467169808972,4.940932088227154,0.0,2.2990721823668006,0.9505181204825771,2.0959080039430438,1.2127657589581409
2024-12-11,78.92178881642214,4.477331692889902,2.5633657583713965,2.5612909985507804,4.912720041246225,0.0,2.300908641063439,0.9512773777525579,2.097582178643045,1.2137344950605156
2024-12-13,79.01195076786306,4.522950729436152,2.5662942026261155,2.5455229019168795,4.783318983826427,0.0,2.3035372486542793,0.9523641375184735,2.098939936668304,1.2151210914903097
2024-12-16,79.03082885864558,4.4336546382488935,2.566907359679713,2.5461310961452757,4.799005232501971,0.0,2.304087625969083,0.9525916830539445,2.0994414301548767,1.2673520756006678
2024-12-17,79.13934737448729,4.444943759446676,2.5912368136629227,2.5496272301436465,4.600667625767567,0.0,2.317653802023682,0.953899702179406,2.102324207311428,1.3002994849773801
2024-12-20,79.12946974164714,4.444388971924317,2.5898732834288674,2.556589771352673,4.592812633589096,0.0,2.317364528305027,0.9537806429334423,2.115583236343099,1.300137190476339
2024-12-23,79.13029278353947,4.44443519892826,2.5899002212336453,2.5566163629687955,4.591820283807299,0.0,2.3173886316901857,0.9537905634021095,2.1156052409595323,1.3001507134707055
2024-12-27,79.11794895260597,4.443741894824855,2.603015671131901,2.5562175468007244,4.590064030233668,0.0,2.3170271335524872,0.9536417780375361,2.1183950947246033,1.2999478980882446
2024-12-30,79.11465791474153,4.435237729782231,2.6153863752408704,2.556111216835809,4.58987309916526,0.0,2.3169307530960874,0.9536021097796731,2.118306976686144,1.2998938246724008
2025-01-02,79.11548064853937,4.382247633388692,2.6258128320613308,2.559257576119974,4.612799199673048,0.0,2.316954847458473,0.9536120265347485,2.133927893619743,1.299907342604619
2025-01-03,79.10807666032025,4.308009695361429,2.657801781642243,2.559018069100767,4.6102878557383455,0.0,2.316738016235883,0.953522783163512,2.1347680194489533,1.3517771189886212
2025-01-06,79.37218374183747,4.203456035856138,2.5936440072321565,2.5153965009801804,4.910500502348991,0.0,1.9499278557992357,0.9567061764408235,2.1418950711374163,1.3562901083675796
2025-01-07,79.39040590559931,4.198159822264335,2.594239452684349,2.5170175220734716,4.904323071512725,0.0,1.9503755177260853,0.956925815813173,2.1319514086219327,1.3566014837046072
2025-01-08,79.42604612218862,4.184384353659822,2.595404067664251,2.5181474703162405,4.877292511225697,0.0,1.951251087073405,0.9573554022719705,2.1329084916484575,1.3572104939515393
2025-01-09,79.63139158677673,4.124026431450621,2.6052542608833997,2.524657805243375,4.6994013881431105,0.0,1.9562957868987847,0.9598305171675684,2.1384228425009186,1.3607193809354843
2025-01-10,79.70230281594968,4.126651210494831,2.6211935335511725,2.477666949180065,4.723491320832203,0.0,1.9580378553985378,0.9606852399146384,2.0680399821063205,1.3619310925725516
2025-01-13,79.69478859060754,4.123119533802562,2.6209464109690064,2.4774333580902077,4.735616482840762,0.0,1.9578532542370395,0.9605946678091842,2.0678450100930528,1.3618026915506427
2025-01-14,79.54064280314951,4.130827305071685,2.610649400345229,2.4726415025296222,4.909421861914734,0.0,1.9540663713437056,0.9587366840675109,2.0638453809697563,1.359168690608249
2025-01-15,79.47250928927271,4.131467365586287,2.618859338944329,2.475746562942984,4.932376601792357,0.0,1.9523925426752897,0.9965663379947707,2.06207751698289,1.3580044438083876
2025-01-16,79.44346344178432,4.140399754813149,2.6377426937346824,2.4748417197748207,4.936839324295114,0.0,1.95167897648065,0.9962021099853076,2.0613238627997874,1.35750811633218
2025-01-17,79.25889732640043,4.130780618564864,2.642032698280074,2.4690920721308265,5.209784272196044,0.0,1.8846361006264407,0.9938876948577251,2.0565349157747894,1.3543543011688077
2025-01-20,79.26480650089509,4.139603035500611,2.641014666170956,2.468140677770175,5.199445553545635,0.0,1.8839099097410328,0.9935047285201466,2.0557424885731335,1.3538324392832186
2025-01-22,79.52153140041604,4.153010488571646,2.6391206274545858,2.4761345554502645,4.902850898042809,0.0,1.8900115657424172,0.9967225172571951,2.0624006803623725,1.3582172667026768
2025-01-23,79.5248548475233,4.153184055534601,2.639230924347271,2.476238040658366,4.712897438817591,0.0,1.8900905550848033,0.9967641733283042,2.062486874371145,1.5442530903346265
2025-01-24,79.52568575270587,4.153227449542205,2.6392585000109707,2.476263913311956,4.71190184382402,0.0,1.8901103034520372,0.9967745878901291,2.062508423999072,1.5442692252637429
2025-01-27,79.50561971502815,4.153270844456611,2.6831696927206483,2.4710655464502858,4.7119510760367245,0.0,1.890130052231952,0.9779777384682737,2.062529974077321,1.5442853605300306
2025-02-03,79.7732353579278,4.166155723040256,2.691493810507516,2.478731644022693,4.395372894519226,0.0,1.8959938875420939,0.981011762708347,2.0689286534041424,1.5490762663279243
2025-02-04,79.90320618993054,4.07718718196207,2.6971191868311686,2.4839123352241876,4.4035091957270405,0.0,1.8999566234336387,0.9830621335179026,1.999733228865477,1.5523139245079702
2025-02-05,79.92485616508121,4.076416533743845,2.696609391719267,2.4834428393364747,4.404777030936452,0.0,1.899597503746166,0.9629247711084766,1.9993552499351575,1.5520205143929426
2025-02-07,79.98701089886472,4.079586618703676,2.620939986359342,2.4853741249959276,4.408202470241192,0.0,1.9010747535381112,0.9636736036453555,2.00091007779799,1.5532274658536918
2025-02-10,79.97944637616284,4.078150005726854,2.6227937166437068,2.485139078470499,4.416191968324722,0.0,1.9008949653078786,0.9635824672124516,2.000720847952571,1.553080574198477
2025-02-11,79.97860596195937,4.077056365304251,2.6248677320953653,2.485112964934163,4.416145563521694,0.0,1.9008749909369558,0.9635723420061849,2.000699824623529,1.5530642546184747
2025-02-12,80.01307743333295,4.0788136118840645,2.57869324483289,2.4861840701303644,4.42225392296719,0.0,1.9016942845098643,0.9639876500251773,2.0015621435637265,1.5537336387537752
2025-02-13,80.17996854448175,4.089428059459989,2.5840718778607297,2.4913697477132595,4.220791191612143,0.0,1.905660834508789,0.965998333468524,2.0057369977361716,1.556974413158646
2025-02-18,80.10934243958735,4.087705609380874,2.661957697195994,2.4903203931441955,4.219013411928477,0.0,1.904858178096342,0.9655914589907937,2.004892189660274,1.556318622015696
2025-02-19,80.24453709983473,4.094604130255243,2.4976874241227245,2.494523124176623,4.226133531348193,0.0,1.908072867499159,0.9672210168583353,2.008275699125704,1.5589451067793016
2025-02-20,80.32332890248293,4.000434990555848,2.5001398938074026,2.496972486847343,4.230283155624206,0.0,1.9099463969162127,0.9681707274583565,2.0102476173181145,1.5604758289895866
2025-02-21,80.269089995959,3.997733668007685,2.5659773767734735,2.495286388186375,4.227426626446659,0.0,1.90865669185165,0.9675169631995375,2.008890183131864,1.5594221064437475
2025-02-25,80.22169100550748,4.0523141845758985,2.5665710968664426,2.493812918689045,4.2249303261358975,0.0,1.9075296278682805,0.9669456433141034,2.007703931156001,1.5585012658868536
2025-02-26,80.2259207822022,4.051473325340057,2.565651900195825,2.490780841867052,4.225153090223843,0.0,1.9076302044612605,0.9669966265842874,2.007809789549055,1.5585834395764195
2025-02-27,80.27923947760776,4.053952815028115,2.4986361962484582,2.4923051923728288,4.230904373351961,0.0,1.9087976685023063,0.9675884256587146,2.009038563199774,1.5595372880300764
2025-02-28,80.28008656683974,4.053995591464451,2.509214345784087,2.4923314906400393,4.2193420540314674,0.0,1.9088178097238915,0.967598635443233,2.009059762141675,1.5595537439314051
2025-03-03,80.15997859085243,4.051091160613911,2.648749851179031,2.488602684361524,4.216190246405381,0.0,1.9059620050846726,0.9661509998135129,2.0060539843456144,1.557220477343917
2025-03-04,80.16073848720063,4.056372200581919,2.6505422712525153,2.487318571592547,4.212961646642804,0.0,1.9049785334508544,0.9656524683109085,2.0050188655005123,1.5564169554673095
2025-03-05,80.30831167077412,4.059619864285473,2.655421829107728,2.491897640187705,4.1473954289186725,0.0,1.8019310624219305,0.9674302015462004,2.0087100367982176,1.5592822659599608
2025-03-06,80.58632101138893,4.07367335660945,2.4475916841166967,2.500524030226487,4.032597856028254,0.0,1.8081689431104317,0.9707792276535515,2.015663739860809,1.564680151005397
2025-03-07,80.62387598738351,4.074512636602616,2.448732315005264,2.5016893287380766,4.031299713396642,0.0,1.7666459781266348,0.9712316318597867,2.0166030829455113,1.5654093259419462
2025-03-10,82.27430822008124,4.157921017874629,2.49885973312351,2.5529008173173575,2.3531649701368966,0.0,1.8028105687067537,0.9911134841151636,1.7714667398743218,1.597454448770133
2025-03-11,82.27786532811922,4.157019916081377,2.4989677706656637,2.553011191311547,2.350024103365608,0.0,1.8028885127466814,0.9911563346455077,1.7715433287720688,1.597523514292323
2025-03-12,82.27964399748369,4.157109781854421,2.4990217929400473,2.553066381887713,2.347913122242375,0.0,1.8029274872941172,0.9911777613001832,1.771581625704471,1.5975580492929888
2025-03-13,82.26097180377188,4.158327677950057,2.515745019300346,2.552486999822774,2.339815771387075,0.0,1.8133248034304044,0.9909528276195952,1.7711795904782077,1.5971955062396528
2025-03-14,82.25919394159448,4.160399052509639,2.515690647855179,2.5524318342929266,2.3397652022062,0.0,1.8132856130158894,0.9909314106886595,1.7711413109255323,1.5971609869114927
2025-03-17,82.33482091673498,4.16422401578295,2.5180035087643398,2.5493703909611463,2.3354266220463753,0.0,1.7825042020805977,0.9442513157866274,1.772769652433313,1.5986293754096623
2025-03-18,82.33482091673498,4.165305632410425,2.5180035087643398,2.5493703909611463,2.334345005418899,0.0,1.7825042020805977,0.9442513157866274,1.772769652433313,1.5986293754096623
2025-03-19,80.9829769477727,4.030094780675983,2.4770286726447472,2.5047049706631244,2.2973456301254376,1.7457357211591684,1.7542515051648229,0.9292849296170451,1.7446712481584616,1.5339055940185133
2025-03-20,81.95923045929833,4.053899737352975,2.5068893672124295,2.5133531988425433,2.098806130297918,1.766780645564411,1.716147297795187,0.9404875021815431,1.7657033402927254,0.6787023211619384
