date,UBS SECURITIES HONG KONG LTD,GRAND PARTNERS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA GALAXY INTERNATIONAL SECURITIES,SOOCHOW SECURITIES INTERNATIONAL,CIS SECURITIES ASSET MANAGEMENT LTD,CHAOSHANG SECURITIES LTD,CITIBANK N.A.,CENTRAL CHINA INTERNATIONAL SECURITIES,EVERBRIGHT SECURITIES INVESTMENT,TOTAL_CCASS_PCT
2024-05-09,53.00830869251452,9.381605921460185,5.9074101275361945,5.766909562340739,0.0,3.075685099915061,0.0,0.3461423015269857,0.37551969243148997,0.3384786343345063,78.20006003205967
2024-05-10,53.00830869251452,9.381605921460185,5.872923625170038,5.766909562340739,0.0,3.075685099915061,0.0,0.3461423015269857,0.37551969243148997,0.3384786343345063,78.16557352969352
2024-05-13,53.00830869251452,9.381605921460185,5.870369069439211,5.766909562340739,0.0,3.075685099915061,0.0,0.3461423015269857,0.37551969243148997,0.3384786343345063,78.16301897396269
2024-05-14,53.00830869251452,9.381605921460185,5.840353039602,5.766909562340739,0.0,3.075685099915061,0.0,0.34550366259427906,0.37551969243148997,0.3384786343345063,78.13236430519277
2024-05-16,53.00830869251452,9.381605921460185,5.840353039602,5.766909562340739,0.0,3.075685099915061,0.0,0.34678094045969227,0.37551969243148997,0.3384786343345063,78.13364158305819
2024-05-17,53.00830869251452,9.445469814730846,5.839075761736587,5.79884150897607,0.0,3.075685099915061,0.0,0.3499741351232254,0.37551969243148997,0.3384786343345063,78.2313533397623
2024-05-20,53.00830869251452,9.445469814730846,5.8646213190448515,5.808421092966669,0.0,3.075685099915061,0.0,0.35316732978675847,0.37551969243148997,0.3384786343345063,78.2696716757247
2024-05-21,53.00830869251452,9.445469814730846,5.853764457188839,5.808421092966669,0.0,3.075685099915061,0.0,0.35189005192134526,0.37551969243148997,0.3384786343345063,78.25753753600327
2024-05-22,53.00830869251452,9.445469814730846,5.853764457188839,5.808421092966669,0.0,3.075685099915061,0.0,0.3525286908540518,0.37551969243148997,0.3384786343345063,78.25817617493598
2024-05-23,53.00830869251452,9.455688037654152,5.851848540390719,5.808421092966669,0.0,3.075685099915061,0.0,0.35316732978675847,0.37551969243148997,0.3384786343345063,78.26711711999387
2024-05-24,53.00830869251452,9.458881232317683,5.8492939846598935,5.808421092966669,0.0,3.075685099915061,0.0,0.3525286908540518,0.37551969243148997,0.3384786343345063,78.26711711999387
2024-05-27,53.00830869251452,9.48059495602971,5.830773455611401,5.808421092966669,0.0,3.075685099915061,0.0,0.3525286908540518,0.37551969243148997,0.3384786343345063,78.2703103146574
2024-05-28,53.007670053581805,9.511249624799627,5.827580260947868,5.808421092966669,0.0,3.075685099915061,0.0,0.3525286908540518,0.37551969243148997,0.3384786343345063,78.29713314983108
2024-05-29,53.007670053581805,9.530408792780825,5.827580260947868,5.808421092966669,0.0,3.075685099915061,0.0,0.3525286908540518,0.37551969243148997,0.3384786343345063,78.31629231781227
2024-05-30,53.007670053581805,9.481872233895123,5.826302983082455,5.808421092966669,0.0,3.075685099915061,0.0,0.35380596871946507,0.37551969243148997,0.3384786343345063,78.26775575892657
2024-05-31,53.007670053581805,9.50486323547256,5.826302983082455,5.808421092966669,0.0,3.075685099915061,0.0,0.013411417586838928,0.37551969243148997,0.3384786343345063,77.95035220937139
2024-06-04,53.05035888454975,9.512517816396837,5.824603565196827,5.813098806700882,0.0,3.0781620509149477,0.0,0.013422218245268666,0.3758221108675227,0.3387512223805902,78.00673667525263
2024-06-05,53.05035888454975,9.512517816396837,5.825881871696376,5.813098806700882,0.0,3.0781620509149477,0.0,0.013422218245268666,0.3758221108675227,0.3387512223805902,78.00801498175217
2024-06-11,53.05035888454975,9.746447905814378,5.825881871696376,5.813098806700882,0.0,2.844231961497408,0.0,0.013422218245268666,0.3758221108675227,0.3387512223805902,78.00801498175217
2024-06-13,53.05035888454975,11.5015627296957,5.825881871696376,5.813098806700882,0.0,1.0903954441156356,0.0,0.013422218245268666,0.3758221108675227,0.3387512223805902,78.00929328825173
2024-06-24,53.05035888454975,11.525850553187137,5.81949033919863,5.813098806700882,0.0,1.0903954441156356,0.0,0.013422218245268666,0.3758221108675227,0.3387512223805902,78.02718957924542
2024-06-25,53.05035888454975,11.536077005183532,5.81949033919863,5.812459653451108,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.3761672536224
2024-06-27,53.04971973129997,11.536077005183532,5.81949033919863,5.812459653451108,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.3761672536224
2024-07-03,53.04971973129997,11.536077005183532,5.81949033919863,5.833551710693673,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.39725931086497
2024-07-04,53.04971973129997,11.538633618182631,5.81949033919863,5.833551710693673,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.39917677061429
2024-07-08,53.04971973129997,11.539911924682182,5.81949033919863,5.835469170442997,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.40237253686317
2024-07-09,53.04971973129997,11.550138376678575,5.81949033919863,5.836108323692772,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.41387729535911
2024-07-11,53.04971973129997,11.55333414292745,5.81949033919863,5.836108323692772,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.41707306160798
2024-07-12,53.04971973129997,11.558447368925648,5.81949033919863,5.836108323692772,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.42218628760618
2024-07-16,53.04971973129997,11.558447368925648,5.81949033919863,5.836747476942547,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.42282544085596
2024-07-17,53.04971973129997,11.561003981924745,5.818851185948855,5.836747476942547,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.42474290060528
2024-07-18,53.04971973129997,11.56292144167407,5.818851185948855,5.836747476942547,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.4266603603546
2024-07-19,53.04971973129997,11.566117207922943,5.818851185948855,5.836747476942547,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.42985612660348
2024-07-22,53.04971973129997,11.573787046920241,5.818851185948855,5.836747476942547,0.0,1.0903954441156356,0.0,0.3534517471254083,0.3758221108675227,0.3387512223805902,78.43752596560077
2024-07-23,53.04971973129997,11.573787046920241,5.818851185948855,5.837386630192321,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.43752596560077
2024-07-25,53.04971973129997,11.574426200170015,5.816294572949756,5.837386630192321,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.43560850585145
2024-07-26,53.04971973129997,11.576343659919338,5.816294572949756,5.838025783442096,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.43816511885055
2024-07-29,53.04971973129997,11.585291805416183,5.816294572949756,5.838664936691871,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.44775241759717
2024-07-30,53.04971973129997,11.590405031414381,5.816294572949756,5.838664936691871,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.45286564359536
2024-08-01,53.04971973129997,11.594879104162805,5.816294572949756,5.838664936691871,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.45733971634378
2024-08-02,53.04971973129997,11.607023015908524,5.816294572949756,5.838664936691871,0.0,1.0903954441156356,0.0,0.3528125938756336,0.3758221108675227,0.3387512223805902,78.4694836280895
2024-08-06,53.04971973129997,11.82817004033057,5.815655419699981,5.838664936691871,0.0,1.0903954441156356,0.8360124507053056,0.3528125938756336,0.3758221108675227,0.3387512223805902,79.52600394996708
2024-08-08,53.04971973129997,11.82944834683012,5.815655419699981,5.838664936691871,0.0,1.0903954441156356,0.8360124507053056,0.3528125938756336,0.3758221108675227,0.3387512223805902,79.52728225646663
2024-08-09,53.04971973129997,11.82944834683012,5.815655419699981,5.8393040899416455,0.0,1.0903954441156356,0.8360124507053056,0.3528125938756336,0.3758221108675227,0.3387512223805902,79.52792140971641
2024-08-12,53.04971973129997,11.830087500079895,5.815655419699981,5.8393040899416455,0.0,1.0903954441156356,0.8360124507053056,0.35153428737608416,0.3758221108675227,0.3387512223805902,79.52728225646663
2024-08-13,53.04971973129997,11.83072665332967,5.815655419699981,5.83994324319142,0.0,1.0903954441156356,0.8360124507053056,0.35153428737608416,0.3758221108675227,0.3387512223805902,79.52856056296618
2024-08-22,53.04971973129997,11.835839879327867,5.815655419699981,5.83994324319142,0.0,1.0903954441156356,0.8360124507053056,0.35089513412630946,0.3758221108675227,0.3387512223805902,79.5330346357146
2024-08-23,53.04971973129997,11.838396492326964,5.815655419699981,5.83994324319142,0.0,1.0903954441156356,0.8360124507053056,0.3496168276267601,0.3758221108675227,0.3387512223805902,79.53431294221416
2024-08-27,53.04971973129997,11.838396492326964,5.815655419699981,5.840582396441195,0.0,1.0903954441156356,0.8360124507053056,0.3496168276267601,0.3758221108675227,0.3387512223805902,79.53495209546392
2024-08-30,53.04971973129997,11.83903564557674,5.815655419699981,5.841860702940744,0.0,1.0903954441156356,0.8360124507053056,0.3496168276267601,0.3758221108675227,0.3387512223805902,79.53686955521326
2024-09-05,53.04971973129997,11.851818710572234,5.8143771132004325,5.855282921186013,0.0,1.0903954441156356,0.8360124507053056,0.347699367877436,0.3758221108675227,0.3387512223805902,79.55987907220515
2024-09-10,53.04971973129997,11.8703541548157,5.812459653451108,5.855282921186013,0.0,1.0903954441156356,0.8360124507053056,0.3457819081281119,0.3758221108675227,0.3387512223805902,79.57457959694996
2024-09-11,53.04971973129997,11.871632461315249,5.813098806700882,5.859117840684661,0.0,1.0903954441156356,0.8360124507053056,0.3451427548783372,0.3758221108675227,0.3387512223805902,79.57969282294816
2024-09-12,53.04971973129997,11.872271614565024,5.813098806700882,5.859756993934435,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.57969282294816
2024-09-13,53.04971973129997,11.872271614565024,5.812459653451108,5.859756993934435,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.57905366969838
2024-09-23,53.04971973129997,11.872271614565024,5.813098806700882,5.8610353004339855,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.5809711294477
2024-09-25,53.04971973129997,11.872271614565024,5.8143771132004325,5.86167445368376,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.58288858919703
2024-09-26,53.04971973129997,11.872271614565024,5.816294572949756,5.86167445368376,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.58480604894635
2024-09-27,53.04971973129997,11.872271614565024,5.816294572949756,5.863591913433084,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.58672350869568
2024-09-30,53.04971973129997,11.872271614565024,5.816294572949756,5.8642310666828585,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.58736266194546
2024-10-02,53.04971973129997,11.872271614565024,5.816294572949756,5.867426832931732,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.59055842819433
2024-10-03,53.04971973129997,11.855014476821108,5.809903040452009,5.89171465642317,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.5911975814441
2024-10-04,53.04971973129997,11.855014476821108,5.81821203269908,5.907054334417763,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.61484625168576
2024-10-07,53.04971973129997,11.855653630070883,5.81821203269908,5.916641633164383,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.62507270368216
2024-10-08,53.04971973129997,11.759780642604676,5.81821203269908,5.923033165662131,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.5355912487137
2024-10-09,53.04971973129997,11.761698102354002,5.81821203269908,5.924950625411455,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.53942616821236
2024-10-10,53.04971973129997,11.778316086848143,5.81821203269908,5.924950625411455,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.55604415270649
2024-10-14,53.04971973129997,11.779594393347693,5.81821203269908,5.924950625411455,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.55732245920605
2024-10-15,53.04971973129997,11.870993308065476,5.81821203269908,5.918559092913708,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.64232984142608
2024-10-16,53.04971973129997,11.870993308065476,5.81821203269908,5.923672318911906,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.64744306742428
2024-10-18,53.04971973129997,11.872910767814798,5.81821203269908,5.923672318911906,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.6493605271736
2024-10-21,53.04971973129997,11.875467380813898,5.81821203269908,5.923672318911906,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.6519171401727
2024-10-22,53.04971973129997,11.881858913311644,5.816933726199531,5.954990828150866,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.68834887540986
2024-10-23,53.04971973129997,11.881858913311644,5.816933726199531,5.983752724390727,0.0,1.0903954441156356,0.8360124507053056,0.34386444837878777,0.3758221108675227,0.3387512223805902,79.71711077164971
2024-10-24,53.04971973129997,11.749554190608281,5.818851185948855,5.985031030890277,0.0,1.0903954441156356,0.8360124507053056,0.34130783537968895,0.3758221108675227,0.3387512223805902,79.58544520219613
2024-10-25,53.04971973129997,11.749554190608281,5.81821203269908,5.956269134650415,0.0,1.0903954441156356,0.8360124507053056,0.3400295288801396,0.3758221108675227,0.3387512223805902,79.55476584620695
2024-10-28,53.04971973129997,11.6607118888896,5.805428967703586,6.00995800763149,0.0,1.0903954441156356,0.8360124507053056,0.3387512223805902,0.3758221108675227,0.3387512223805902,79.5055510459743
2024-10-29,53.04971973129997,11.724627213867068,5.805428967703586,6.04127651687045,0.0,1.0903954441156356,0.8360124507053056,0.3374729158810408,0.3758221108675227,0.3387512223805902,79.59950657369117
2024-10-30,53.04971973129997,11.8173044350844,5.802872354704487,5.946681835903795,0.0,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,79.59247588794365
2024-11-04,53.04971973129997,11.8173044350844,5.802872354704487,6.038080750621576,0.0,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,79.68387480266144
2024-11-05,53.04971973129997,11.8173044350844,5.802872354704487,5.960743207398838,0.0,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,79.6065372594387
2024-11-06,53.04971973129997,11.8173044350844,5.802872354704487,5.948599295653119,0.0,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,79.59439334769297
2024-11-07,53.04971973129997,11.8173044350844,5.809903040452009,5.948599295653119,0.0,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,79.6014240334405
2024-11-13,53.04971973129997,11.817943588334174,5.809903040452009,6.045750589618873,1.184990125082291,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,80.88420460573832
2024-11-14,53.04971973129997,11.88952875230894,5.809903040452009,6.0387199038713515,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,81.12772199390248
2024-11-15,53.04971973129997,11.88952875230894,5.813737959950657,5.951795061901993,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,81.04463207143176
2024-11-18,53.04971973129997,11.88952875230894,6.341678544264558,5.951795061901993,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3329988431326179,0.3758221108675227,0.3387512223805902,81.57065519599634
2024-11-19,53.04971973129997,12.010967869766134,6.342317697514332,5.859117840684661,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3310813833832938,0.3758221108675227,0.3387512223805902,81.59813878573665
2024-11-20,53.04971973129997,12.010967869766134,6.342317697514332,5.859117840684661,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32980307688374444,0.3758221108675227,0.3387512223805902,81.59686047923711
2024-11-21,53.04971973129997,12.143272592469497,6.341678544264558,5.731287190729721,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32852477038419503,0.3758221108675227,0.3387512223805902,81.59941709223621
2024-11-22,53.04971973129997,12.143272592469497,6.341678544264558,5.8303559444448,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32852477038419503,0.3758221108675227,0.3387512223805902,81.69848584595128
2024-11-25,53.04971973129997,12.143272592469497,6.341678544264558,5.8303559444448,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3266073106348709,0.3758221108675227,0.3387512223805902,81.69656838620196
2024-11-26,53.04971973129997,12.143272592469497,6.341678544264558,5.792006749458318,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32468985088554686,0.3758221108675227,0.3387512223805902,81.65630173146616
2024-11-27,53.04971973129997,12.143272592469497,6.34743092351253,5.792006749458318,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32468985088554686,0.3758221108675227,0.3387512223805902,81.66205411071412
2024-11-28,53.04971973129997,12.143272592469497,6.339761084515234,5.841860702940744,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32916392363396973,0.3758221108675227,0.3387512223805902,81.70871229794768
2024-11-29,53.04971973129997,12.143272592469497,6.344874310513432,5.841860702940744,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.33044223013351914,0.3758221108675227,0.3387512223805902,81.71510383044543
2024-12-02,53.04971973129997,12.143272592469497,6.344874310513432,5.841860702940744,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3310813833832938,0.3758221108675227,0.3387512223805902,81.71574298369521
2024-12-03,53.04971973129997,12.143272592469497,6.342317697514332,5.956269134650415,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3381120691308155,0.3758221108675227,0.3387512223805902,81.83462548815329
2024-12-04,53.04971973129997,12.198878925199894,6.349987536511629,5.781141144212148,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3393903756303649,0.3758221108675227,0.3387512223805902,81.72405197594227
2024-12-05,53.04971973129997,12.216775216193588,6.349987536511629,5.781141144212148,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3381120691308155,0.3758221108675227,0.3387512223805902,81.74066996043642
2024-12-06,53.04971973129997,12.260237637178266,6.356379069009376,5.728730577730622,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.334916302881942,0.3758221108675227,0.3387512223805902,81.73491758118844
2024-12-09,53.04971973129997,12.306256671162044,6.362770601507123,5.677598317748647,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3317205366330685,0.3758221108675227,0.3387512223805902,81.73300012143912
2024-12-10,53.04971973129997,12.306256671162044,6.3691621340048705,5.677598317748647,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32532900413532156,0.3758221108675227,0.3387512223805902,81.73300012143912
2024-12-11,53.04971973129997,12.306256671162044,6.372997053503518,5.797759128706289,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32532900413532156,0.3758221108675227,0.3387512223805902,81.8569958518954
2024-12-12,53.04971973129997,12.306256671162044,6.378749432751491,5.797759128706289,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32341154438599745,0.3758221108675227,0.3387512223805902,81.86083077139405
2024-12-13,53.04971973129997,12.306256671162044,6.376831973002167,5.677598317748647,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32405069763577216,0.3758221108675227,0.3387512223805902,81.73939165393686
2024-12-16,53.04971973129997,12.306256671162044,6.371718747003969,5.677598317748647,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32277239113622275,0.3758221108675227,0.3387512223805902,81.73300012143912
2024-12-17,53.04971973129997,12.306256671162044,6.376831973002167,5.677598317748647,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32213323788644804,0.3758221108675227,0.3387512223805902,81.73747419418754
2024-12-18,53.04971973129997,12.386150827383883,6.376831973002167,5.597704161526809,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32085493138689863,0.3758221108675227,0.3387512223805902,81.73619588768798
2024-12-19,53.04971973129997,12.46604498360572,6.377471126251942,5.629022670765769,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32085493138689863,0.3758221108675227,0.3387512223805902,81.84804770639856
2024-12-20,53.04971973129997,12.535712687831161,6.38002773925104,5.5523242807928055,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32085493138689863,0.3758221108675227,0.3387512223805902,81.84357363365014
2024-12-23,53.04971973129997,12.535712687831161,6.399841489994055,5.485852342816237,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3317205366330685,0.3758221108675227,0.3387512223805902,81.80778105166276
2024-12-27,53.04971973129997,12.535712687831161,6.373636206753293,5.538262909297762,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3329988431326179,0.3758221108675227,0.34194698862946366,81.83846040765195
2024-12-30,53.04971973129997,12.542104220328909,6.340400237765009,5.641166582511489,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3310813833832938,0.3758221108675227,0.3387512223805902,81.90940641837693
