date,CHINA INDUSTRIAL SECURITIES,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,"INDUSTRIAL BANK CO., LTD.",KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,SDICS INTERNATIONAL SECURITIES (HONG,CMB INTERNATIONAL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD
2024-03-25,97.62605660552592,0.0,0.0,0.03360467982050997,0.0,0.7362154924880302,0.32647329538975395,1.277649926775789,0.0,0.0
2024-03-26,97.61995649860697,0.0,0.0,0.033602556918557146,0.0,0.7361689836888078,0.33270274674212297,1.2775692140435426,0.0,0.0
2024-03-27,97.54783705825668,0.0,0.0,0.1007334736976165,0.0,0.7356271442393736,0.3391734338118752,1.2766288899944598,0.0,0.0
2024-03-28,97.54790421390581,0.0,0.0,0.1007334736976165,0.0,0.7356271442393736,0.33910627816274347,1.2766288899944598,0.0,0.0
2024-04-02,97.54738508647688,0.0,0.0,0.10073272957271373,0.0,0.7356217101124931,0.33964101438639027,1.2766194594515252,0.0,0.0
2024-04-05,97.54748719977779,0.0,0.0,0.10072853561977368,0.0,0.7355910828988061,0.33962687361569044,1.2765663080879317,0.0,0.0
2024-04-08,97.51942905342386,0.0,0.0,0.1006926307405763,0.0,0.7353288800502524,0.3684381621997368,1.27611127358557,0.0,0.0
2024-04-09,97.51197946891794,0.0,0.0,0.10069256314724909,0.0,0.7353283864359211,0.37588916454608046,1.2761104169528035,0.0,0.0
2024-04-10,97.50669659164025,0.0,0.0,0.10069445579471417,0.0,0.7386986897475294,0.37777585971248956,1.276134403105011,0.0,0.0
2024-04-18,97.50352110452076,0.0,0.0,0.10068715597508315,0.0,0.7386451379689903,0.38110471147761676,1.2760418900575539,0.0,0.0
2024-04-24,97.50687734305326,0.0,0.0,0.10068715597508315,0.0,0.7386451379689903,0.377748472945114,1.2760418900575539,0.0,0.0
2024-04-25,97.50693256742453,0.0,0.0,0.10068492568574344,0.0,0.7386287764742089,0.3777401055581902,1.276013624857322,0.0,0.0
2024-04-26,86.00970957038587,11.792029837316187,0.0,0.0888386651932632,0.0,0.6502434754360523,0.33329643478600307,1.1258820168826222,0.0,0.0
2024-04-30,86.02914832703259,11.792015342205406,0.0,0.0888385559901564,0.0,0.650242676137599,0.3138744657190017,1.1258806329152489,0.0,0.0
2024-05-03,86.0334718034241,11.792015342205406,0.0,0.0888385559901564,0.0,0.650242676137599,0.30955098932748076,1.1258806329152489,0.0,0.0
2024-05-06,86.03680206100218,11.792203910631532,0.0,0.08883997662489916,0.0,0.6488908613206307,0.307364553327878,1.1258986370928887,0.0,0.0
2024-05-07,86.03976339355633,11.792203910631532,0.0,0.08883997662489916,0.0,0.6488908613206307,0.3044032207737147,1.1258986370928887,0.0,0.0
2024-05-08,86.04288160155788,11.792671865741026,0.0,0.08884350209997609,0.0,0.6467251384845127,0.302934575502904,1.125943316613697,0.0,0.0
2024-05-10,86.04370821878334,11.791973438929704,0.0,0.08883824029971701,0.0,0.6466868358690058,0.30291663405316155,1.1258766320650804,0.0,0.0
2024-05-13,86.04534725815867,11.791889633271717,0.0,0.08883760892556906,0.0,0.6466822398600279,0.30137462933396053,1.1258686304500451,0.0,0.0
2024-05-14,86.04629760129934,11.79258805015533,0.0,0.08884287065103487,0.0,0.6467205419310867,0.2996156219124141,1.125935314050782,0.0,0.0
2024-05-16,86.0470785820418,11.79237851640349,0.0,0.08884129206795094,0.0,0.6467090508333763,0.2990772505122115,1.125915308141165,0.0,0.0
2024-05-17,86.05063223372453,11.79237851640349,0.0,0.08884129206795094,0.0,0.6467090508333763,0.2955235988294935,1.125915308141165,0.0,0.0
2024-05-20,86.05911717530554,11.792615988551516,0.0,0.08884308113301795,0.0,0.6467220741083022,0.28676369934250434,1.1259379815591142,0.0,0.0
2024-05-21,86.06010794567416,11.791777894247387,0.0,0.08883676710733177,0.0,0.6466761119496776,0.28674331921452567,1.125857961806918,0.0,0.0
2024-05-22,86.06083442111246,11.791163367464772,0.0,0.08883213739218976,0.0,0.6466424105185589,0.2867283756283275,1.125799287883685,0.0,0.0
2024-05-23,86.06050421439119,11.791442689879993,0.0,0.08883424174834126,0.0,0.6466577289154177,0.2867351679744173,1.125825957090645,0.0,0.0
2024-05-24,86.06098300903317,11.791037676695305,0.0,0.08883119046444785,0.0,0.6466355174767432,0.2867253191775738,1.125787287152769,0.0,0.0
2024-05-27,86.06455474712976,11.79052097612815,0.0,0.08882729775137604,0.0,0.6466071809598237,0.28375184452844693,1.125737953502439,0.0,0.0
2024-05-29,86.06459600860575,11.790486065560938,0.0,0.08882703474252726,0.0,0.6466052664198728,0.28375100436728184,1.125734620303629,0.0,0.0
2024-05-31,86.06495084721305,11.790185843216648,0.0,0.08882477293071915,0.0,0.646588801844296,0.28374377918663607,1.1257059556086473,0.0,0.0
2024-06-03,86.0702803335889,11.790185843216648,0.0,0.08882477293071915,0.0,0.646588801844296,0.2784142928107929,1.1257059556086473,0.0,0.0
2024-06-05,86.07383332450613,11.790185843216648,0.0,0.08882477293071915,0.0,0.646588801844296,0.2748613018935641,1.1257059556086473,0.0,0.0
2024-06-06,86.0768188847385,11.790164898042251,0.0,0.08882461513419375,0.0,0.6465876531842665,0.2718999931001039,1.125703955800682,0.0,0.0
2024-06-07,86.08056600375238,11.790150934633996,0.0,0.08882450993682162,0.0,0.6465868874131808,0.2681690416643089,1.1257026225993192,0.0,0.0
2024-06-11,86.08877056248227,11.788517444149617,0.0,0.08881220356410714,0.0,0.6464973047154046,0.261855825252824,1.1255466598357846,0.0,0.0
2024-06-12,86.08867172282476,11.78860120188159,0.0,0.08881283457719064,0.0,0.646501898096059,0.26185768574547136,1.1255546568749293,0.0,0.0
2024-06-13,86.12535857557955,11.758112773967586,0.0,0.08880615681007527,0.0,0.6464532881272894,0.2557991782091384,1.125470027306354,0.0,0.0
2024-06-14,86.12539964724404,11.758077967643727,0.0,0.08880589392640388,0.0,0.6464513744985516,0.25579842099331546,1.1254666956939585,0.0,0.0
2024-06-18,86.1295240568366,11.757994433307212,0.0,0.08880526301194251,0.0,0.6464467818358047,0.2517707651037564,1.1254586999046847,0.0,0.0
2024-06-19,86.13379144167362,11.757890017055669,0.0,0.0888044743814721,0.0,0.646441041099137,0.24762432046224175,1.1254487053278563,0.0,0.0
2024-06-20,86.14039340400504,11.75756285814292,0.0,0.08880200343003067,0.0,0.6464230541178116,0.241401290167603,1.1254173901365885,0.0,0.0
2024-06-24,86.14665516887727,11.757423647106249,0.0,0.08880095200303807,0.0,0.646415400386798,0.2353007665748102,1.125404065051836,0.0,0.0
2024-06-25,86.14705701935534,11.757082593998055,0.0,0.08879837611212862,0.0,0.6463966495117676,0.23529394109499338,1.12537141992771,0.0,0.0
2024-06-26,86.14743424552749,11.756762439698074,0.0,0.0887959580648183,0.0,0.646379047639434,0.23528753386204262,1.1253407752081306,0.0,0.0
2024-06-27,86.15211922957158,11.755398499385082,0.0,0.08878565655643482,0.0,0.6463040591002788,0.23218233462807286,1.1252102207585506,0.0,0.0
2024-06-28,86.15350432000814,11.754222702863633,0.0,0.08877677605220187,0.0,0.6462394145827384,0.2321591113250592,1.1250976751682387,0.0,0.0
2024-07-02,86.15391405696512,11.753874879157669,0.0,0.08877414902461948,0.0,0.6462202914647065,0.23215224141587715,1.125064381972011,0.0,0.0
2024-07-03,86.15428279949376,11.753561855422152,0.0,0.08877178483272272,0.0,0.646203081626106,0.23214605884523012,1.125034419780039,0.0,0.0
2024-07-04,86.15484816655994,11.753081918074942,0.0,0.08876815998304363,0.0,0.6461766949871816,0.23213657954312422,1.124988480851773,0.0,0.0
2024-07-05,86.15502022563307,11.752935857966271,0.0,0.0887670568266814,0.0,0.6461686646987049,0.23213369469179154,1.1249745001834757,0.0,0.0
2024-07-09,86.15756558479136,11.752282109590114,0.0,0.08876211922471046,0.0,0.6461327220440037,0.2303455400419885,1.1249119243078305,0.0,0.0
2024-07-10,86.15887605678458,11.751169513633423,0.0,0.08875371605892225,0.0,0.6460715522518451,0.23032373308448842,1.1248054281867412,0.0,0.0
2024-07-11,86.164062398687,11.749528819064533,0.0,0.0887413242931718,0.0,0.645981347946166,0.22703772680034376,1.1246483832087972,0.0,0.0
2024-07-12,86.16496274100753,11.748764245072728,0.0,0.08873554965236725,0.0,0.6459393121721843,0.2270229528341922,1.124575199261001,0.0,0.0
2024-07-15,86.16671141782311,11.74742995431561,0.0,0.08872547207984478,0.0,0.645688502801903,0.2269971701543033,1.1244474828252329,0.0,0.0
2024-07-16,86.1730140660062,11.747402159814213,0.0,0.08872526215475758,0.0,0.6456869750983916,0.22072671455180895,1.1244448223746277,0.0,0.0
2024-07-17,86.17353615288536,11.74670734002208,0.0,0.08872001435040318,0.0,0.6462402516222632,0.22041792591911924,1.1243783152007762,0.0,0.0
2024-07-18,86.18070358872629,11.747402159814213,0.0,0.08872526215475758,0.0,0.64627847684609,0.21244569008403158,1.1244448223746277,0.0,0.0
2024-07-19,86.18454835008632,11.747402159814213,0.0,0.08872526215475758,0.0,0.64627847684609,0.20860092872399208,1.1244448223746277,0.0,0.0
2024-07-31,86.17567582387085,11.747402159814213,0.0,0.09759778837023333,0.0,0.64627847684609,0.20860092872399208,1.1244448223746277,0.0,0.0
2024-08-06,86.17006788835307,11.747040843264383,0.0,0.10362791879981267,0.0,0.6462585991653647,0.20859451275501165,1.124410237662351,0.0,0.0
2024-08-08,86.17236151741527,11.747353519753249,0.0,0.11043291904643594,0.0,0.6462758009332297,0.19913607623545806,1.1244401666163617,0.0,0.0
2024-08-20,86.1708827691688,11.747353519753249,0.0,0.11043291904643594,0.0,0.6462758009332297,0.20061482448192883,1.1244401666163617,0.0,0.0
2024-08-21,86.15411966432471,11.746721235612435,0.0,0.1288216132241904,0.0,0.6453538148894221,0.20060402668209087,1.124379645267153,0.0,0.0
2024-08-22,86.15500953550263,11.746116807819423,0.0,0.12881498470532016,0.0,0.6453206081950413,0.20041627348918772,1.1243217902884006,0.0,0.0
2024-08-26,86.15708775231163,11.746109860735116,0.0,0.12881490851941352,0.0,0.6453202265287644,0.1983461265818329,1.1243211253232557,0.0,0.0
2024-08-27,86.15353913224222,11.746109860735116,0.0,0.12881490851941352,0.0,0.6453202265287644,0.20189474665123822,1.1243211253232557,0.0,0.0
2024-08-28,86.15347998857439,11.746109860735116,0.0,0.12881490851941352,0.0,0.6453202265287644,0.20195389031906164,1.1243211253232557,0.0,0.0
2024-08-29,86.15052280518321,11.746109860735116,0.0,0.12881490851941352,0.0,0.6453202265287644,0.20491107371023273,1.1243211253232557,0.0,0.0
2024-08-30,86.15229711521792,11.746109860735116,0.0,0.12881490851941352,0.0,0.6453202265287644,0.2031367636755301,1.1243211253232557,0.0,0.0
2024-09-03,86.1575817918539,11.745991761559164,0.0,0.12881361337278824,0.0,0.6453137382711301,0.1979892739068781,1.124309821036136,0.0,0.0
2024-09-04,86.1577209665906,11.745873664758005,0.0,0.12881231825220635,0.0,0.6453072501439646,0.1979872832788931,1.124298516976328,0.0,0.0
2024-09-05,86.15817940475398,11.745484656796446,0.0,0.12880805215682872,0.0,0.6452858784124849,0.19798072619921717,1.1242612816810442,0.0,0.0
2024-09-10,86.15842498413643,11.745276270273248,0.0,0.12880576686482648,0.0,0.6452744298529234,0.19797721365661902,1.1242413352159557,0.0,0.0
2024-09-12,86.15904727949915,11.745199863734083,0.0,0.1288049289447432,0.0,0.6452702321495353,0.1974436739830626,1.1242340216894253,0.0,0.0
2024-09-13,86.16004999517773,11.745352677806519,0.0,0.12880660479581174,0.0,0.645278627610927,0.19626344577136667,1.1242486488376404,0.0,0.0
2024-09-16,86.1610730353501,11.744484468916758,0.0,0.12879708349471408,0.0,0.6452309290312221,0.19624893810411925,1.124165545103083,0.0,0.0
2024-09-17,86.16128580870505,11.74430389759292,0.0,0.12879510324092477,0.0,0.6452210086125487,0.1962459207787825,1.1241482610697795,0.0,0.0
2024-09-19,86.15346907911007,11.74581809061446,0.0,0.12881170879270853,0.0,0.6453041969527953,0.20230372703254115,1.124293197497424,0.0,0.0
2024-09-23,86.15106541795696,11.744797009330195,0.0,0.12880051100094744,0.0,0.6452480997075388,0.20589350097222503,1.1241954610321447,0.0,0.0
2024-09-24,86.15389034068343,11.74240129117636,0.0,0.12877423811413782,0.0,0.6451164812057488,0.2058515025624063,1.1239661462579247,0.0,0.0
2024-09-25,86.15389852719017,11.742394348486343,0.0,0.12877416197642158,0.0,0.64511609978089,0.20585138085278862,1.1239654817133948,0.0,0.0
2024-09-26,86.15402950998147,11.742283266562572,0.0,0.12877294378520607,0.0,0.6451099970444895,0.20584943351847862,1.1239548491077902,0.0,0.0
2024-09-27,86.14654914191122,11.741908380585425,0.0,0.12876883256000693,0.0,0.6450894011615493,0.2137652782327912,1.1239189655490045,0.0,0.0
2024-09-30,86.13465257325223,11.740367434136175,0.0,0.12875193361403697,0.0,0.6450047430131504,0.22745184766354964,1.1237714683208646,0.0,0.0
2024-10-02,85.42989210665249,11.64473838950218,0.0,0.12770320796934462,0.0,0.639750973256388,0.21727325886384866,1.1146179905864284,0.8260240731693202,0.0
2024-10-03,82.97642651340283,11.320607373206496,0.0,0.11234934584366803,2.868828404864555,0.6304366974583514,0.20199127005852963,1.0834786229307163,0.8058817722348455,0.0
2024-10-04,83.8048106334017,11.399158379716468,0.0,0.11327720749621192,2.1995819871615736,0.8318525238391862,0.5152723556759417,0.7820782544943946,0.35396865821452583,0.0
2024-10-07,83.49284974716021,11.401043971806539,0.0,0.11329537403919801,2.1955661710517225,0.9249329720841833,0.7543041894806879,0.753807983333355,0.364199591044109,0.0
2024-10-08,83.56952243137474,11.407047388376908,0.0,0.11342994860322422,2.1846499908031536,0.9753514975059654,0.7141674158599194,0.6656743863488049,0.37015694112729025,0.0
2024-10-09,83.63403088300407,11.4632892618112,0.0,0.1140064644042621,2.1789794674435696,0.9493633529517742,0.6141444655853813,0.6256762686255216,0.40986691915221196,0.010642917022011276
2024-10-10,83.43715278399236,11.44219472413642,0.0,0.1137507543075253,2.176977749081346,1.1635640838226193,0.5919328683562044,0.6236380776494765,0.436707180850375,0.01408177780367132
2024-10-14,83.41720734760288,11.449271492581984,0.0,0.11382110687258383,2.1815003006391662,1.1710979768810768,0.5986512357642317,0.6240237853197061,0.43697727550196075,0.007449478836409597
2024-10-15,83.370475736483,11.442128689089783,0.0,0.11375009783063891,2.180139338242935,1.2189030530091975,0.5773283488263616,0.6243270209699907,0.4655028841832184,0.007444831364866778
2024-10-16,83.35041479860428,11.438068998057178,0.0,0.11370973905958598,2.1808657965395706,1.2249320198858489,0.5951232266918237,0.6241055084457642,0.46533772279271846,0.007442189923230133
2024-10-17,83.3958206140791,11.442082465010643,0.0,0.11374963830132691,2.178283758471284,1.2328643452386359,0.5399288751674981,0.6243244988045431,0.46550100363784586,0.007444801289127941
2024-10-18,83.3988125498591,11.440497865322158,0.0,0.11373388525619996,2.177982090678235,1.2318280527152519,0.5400272120293982,0.6242380368856273,0.4654365369861145,0.007443770267909587
2024-10-21,83.37614190067897,11.43719802522106,0.0,0.11370108042201878,2.1773538843950035,1.2293383313159347,0.5636961809928526,0.6240579847820391,0.47107098896814686,0.007441623223967744
2024-10-22,83.40659245972064,11.44025213851779,0.0,0.11373316334620479,2.177968266240276,1.224203401000983,0.5343688629181496,0.6242340746216354,0.47120391061470646,0.007443723019614621
2024-10-23,83.41928157095046,11.43520187492465,0.0,0.11367148928523546,2.176787219800615,1.2177146816183158,0.5350595146200416,0.6238955713280959,0.47094839095924956,0.0074396865133411335
2024-10-24,83.41438393930567,11.438142028443107,0.0,0.11367778306807869,2.176907744535036,1.2178397794388471,0.5367040449752728,0.6239301152868976,0.47097446651189434,0.0074400984352014955
2024-10-25,83.40635044369408,11.437040440689882,0.0,0.11366683495663453,2.176698090300518,1.2225667400617246,0.5414389349802106,0.6238700256523959,0.4709291077724154,0.007439381892138942
2024-10-28,83.40779347259739,11.437238315070388,0.0,0.11366880152785264,2.1767357497621944,1.222587891918061,0.5397181837719996,0.6238808193446523,0.4709372554051834,0.007439510602279549
2024-10-29,79.62610689454701,10.91867705328284,4.533367076405852,0.10851508910861477,2.078043145316993,1.1699639393540417,0.5130452745347203,0.595594233372397,0.44958508885428705,0.007102205223242671
2024-10-30,79.62864144964014,10.91926619942274,4.533611686233651,0.10852094432766347,2.078155271638857,1.1677696560269302,0.5116964866231678,0.5956263702367648,0.4496093474085387,0.007102588441536574
2024-10-31,79.63970123678027,10.920480762480786,4.534115965291701,0.10853301524228333,2.0783864273388573,1.1584283771498722,0.5078988567791577,0.595692622471345,0.4496593579947761,0.007103378470956139
2024-11-01,79.62734363356205,10.921327627890912,4.533324646775329,0.10851407347165898,2.078023696064069,1.1581711466057294,0.5146921329094566,0.5955886589631693,0.45591224500682326,0.00710213875080873
2024-11-04,79.62745374424036,10.921327627890912,4.533324646775329,0.10851407347165898,2.078023696064069,1.1581711466057294,0.5145820222311493,0.5955886589631693,0.45591224500682326,0.00710213875080873
2024-11-05,79.62705919371288,10.92127351319336,4.533302184351297,0.10851353578920256,2.078013399548146,1.1581654079186896,0.5150749680970962,0.5955857078475867,0.45590998598172217,0.007102103560023911
2024-11-06,79.63353171243568,10.922644584176371,4.533871301045854,0.10852715872063128,2.078274276072389,1.158310805521122,0.5061094668844307,0.5956604784575288,0.45596722151857494,0.007102995167408135
2024-11-07,79.64145598556804,10.922115358093473,4.5336516250387735,0.10852190034179683,2.075420613617749,1.153409463527665,0.5067456564929084,0.5956316174010949,0.4559451289067799,0.007102651011715774
2024-11-08,79.63140838530926,10.920299540331717,4.5328978987800355,0.10850385841605996,2.072323064060705,1.1532177075058885,0.5090836161662885,0.5955325927675985,0.4696318664769289,0.007101470185525994
2024-11-11,79.63220198959485,10.917985548602191,4.531937385910418,0.10848086664462832,2.0718839425500333,1.152973342758598,0.5262578285831782,0.5954064004878687,0.4557727294714024,0.007099965396832599
2024-11-12,79.64324653767616,10.920564058986232,4.533007697604583,0.10850648666765067,2.0723732612285213,1.1576497606962517,0.5061231670667325,0.5955470181484753,0.45588036972339513,0.007101642201992358
2024-11-13,79.63133065635127,10.918688657940415,4.532229238970865,0.10848785272370096,2.0720173701810953,1.162955159757504,0.515943816411008,0.595444744173007,0.4558020808623502,0.007100422628796257
2024-11-14,79.65056578323481,10.921333640668188,4.533327142613961,0.10851413321448303,2.0725193031812448,1.1451787170475167,0.5099576545011669,0.595588986866706,0.45591249601099415,0.007102142660917459
2024-11-15,79.64935011778671,10.921129209954957,4.5332422856421335,0.10851210199536836,2.0724805087800044,1.1451572810480677,0.5115446846998881,0.595577838349008,0.45590396202423056,0.00710200971963598
2024-11-18,79.64207382841715,10.9193918578438,4.53252112962393,0.10849483970262706,2.072150814998525,1.1519658962065809,0.5149862244567165,0.5954830927970672,0.4558314360339525,0.007100879919654436
2024-11-19,79.64227909907014,10.918838906721136,4.532291605610162,0.10848934559231417,2.0720458825870502,1.1517974757929272,0.515895873364919,0.5954529379085006,0.4558083530172807,0.007100520335570029
2024-11-20,79.64267935720733,10.917709137251338,4.531822650556608,0.1084781202274658,2.071831488529388,1.151568225406544,0.5176587179859764,0.5953913265452688,0.4557611906435413,0.0070997856465464665
2024-11-21,79.64684371179561,10.918280002175852,4.532059610395232,0.10848379232892373,2.071939820406656,1.1460694010222645,0.5180160251680108,0.5954224583532709,0.4557850214742057,0.007100156879975222
2024-11-22,79.64731144975423,10.919476007489601,4.532556059229223,0.10849567581167517,2.0721667839058955,1.1441582410565663,0.5174122173865479,0.5954876818522079,0.45583494887188203,0.0071009346421644325
2024-11-25,79.64687804554367,10.921303576848015,4.5333146634482775,0.1085138345010205,2.072513598031152,1.1432486320174688,0.5156269381544287,0.5955873473526332,0.4559112409929034,0.007102123110416868
2024-11-26,79.64985006343178,10.921333640668188,4.533327142613961,0.10851413321448303,2.0725193031812448,1.1388473495591018,0.5170047417926199,0.595588986866706,0.45591249601099415,0.007102142660917459
2024-11-27,79.65477795580685,10.919752508315028,4.532670831722959,0.10849842311785514,2.0722192549059497,1.1374163831490987,0.5162142764225011,0.5955027606742551,0.45584649143487094,0.007101114450635876
2024-11-28,79.66593202997808,10.919704420209072,4.532650870871736,0.10849794531548158,2.072210129323752,1.1353746294383344,0.5083402597633531,0.5955001382155656,0.45584448399062133,0.005945092893998991
2024-11-29,79.66488923656809,10.915300144010457,4.530822703590003,0.10845418452308621,2.0713743387748593,1.1345315208024314,0.5177645963721101,0.5952599534098155,0.4556606269067799,0.005942695042360888
2024-12-02,79.66781769160391,10.91381682930345,4.530206995742998,0.10843944634046025,2.071092853155601,1.1343773457208333,0.5175291832715267,0.5951790616494668,0.4555987057410421,0.00594188747071015
2024-12-03,79.67254710119288,10.910953431097829,4.5290184302039584,0.10841099567824682,2.0705494718938344,1.1342997375320567,0.5177784232745326,0.5950229077865419,0.4554791728098132,0.0059403285303148935
2024-12-04,79.68198051174697,10.91248880568252,4.529404583300911,0.10842023901482625,2.070726011049788,1.129060700211398,0.5098464490058785,0.595073640620188,0.4570582243530033,0.005940835014511027
2024-12-05,79.68084091554586,10.912332737388184,4.529339804636734,0.10841868840963656,2.0706963959287705,1.1309147887314699,0.5093991017217928,0.5950651299926171,0.45705168759509623,0.005940750049843099
2024-12-06,79.68097240575163,10.912185723933433,4.529347279003422,0.1084188673233564,2.070699813014886,1.1281663031956226,0.5121502941217809,0.5950661119756822,0.4570524418268508,0.005940759853334598
2024-12-09,79.6807970855737,10.912161714106684,4.529337313186654,0.10841862877186118,2.070695256902571,1.1281638209177207,0.5123691949080736,0.595064802665649,0.45705143618506455,0.00594074678201979
2024-12-10,79.68487347927554,10.912719969908732,4.529569029770478,0.1084241753656661,2.070801191700068,1.1282215367044905,0.5072795024544526,0.5950952456142953,0.4570748185013067,0.005941050704968006
2024-12-11,79.68442569783458,10.912660922159201,4.529521687896188,0.10842304214445977,2.0707795482260307,1.1280447173657966,0.5080443286546131,0.5950890258339756,0.4570700412744985,0.00594098861065533
2024-12-12,79.72764040298259,10.917531497572162,4.531543319203428,0.10847143388017244,2.068016527217278,1.0786326190215805,0.5095918896389882,0.5953546279633208,0.4572740423078772,0.005943640212612188
2024-12-13,79.71226392320212,10.923075846547732,4.5337989054644785,0.10852542578949384,2.069045887269216,1.0803257939999655,0.5138650004055649,0.5956509671185918,0.45750165152944056,0.005946598673396923
2024-12-16,79.70914782318343,10.922648843284062,4.533621670868962,0.10852118332961769,2.068965004433744,1.080448738903147,0.5175889208253994,0.5956276820191803,0.4574837669426189,0.005946366209842065
2024-12-17,79.70967447086662,10.922776069815495,4.5336516250387735,0.10852190034179683,2.068978674328053,1.0802906996241104,0.5171518661147245,0.5955214987807582,0.4574867895914934,0.005946405498180648
2024-12-18,79.7101436720213,10.922328779820432,4.533374564070155,0.10851526834063933,2.0688522346977134,1.080169624846148,0.5177258772776545,0.5954851052117478,0.45745883161334744,0.00594604210085695
2024-12-19,79.71003914755464,10.92239358960062,4.533287209525608,0.10851317733719182,2.0688123695504275,1.079212877794879,0.5177159011092239,0.595473630684458,0.45860616931761905,0.005945927525325579
2024-12-20,79.71432226028871,10.922014218511476,4.5332897053230194,0.10851323707902916,2.068813508533315,1.0784977580621553,0.5145230010786301,0.5954739585219581,0.4586064218028548,0.005945930798850913
2024-12-23,79.79571839041219,8.177690715731144,4.5378716266935895,2.755528016514636,2.0709045156038193,1.0783202827076293,0.517798571732509,0.596075820532446,0.46414011955635914,0.005951940515671613
2024-12-27,79.7854782390731,8.17555852536251,4.5367190292945905,2.754828125753949,2.070378515894127,1.07782600833217,0.5278048209077324,0.5959244201630942,0.46953188646709654,0.00595042875162853
2024-12-30,79.7954839578745,8.173734139570566,4.535981774134602,2.7543804429158723,2.070042061898604,1.0701589376976242,0.5210534474945693,0.5958275774115614,0.4773881992454151,0.0059494617566982835
2025-01-02,79.80325904952127,8.1703752256138,4.534026085561608,2.7531928917690385,2.069149563249434,1.0700829856691516,0.5212142423019599,0.5955706863474783,0.47718237332003977,0.005946896646221124
2025-01-03,79.80379825010925,8.170650146397938,4.533781431015357,2.7530443303922474,2.069037912624147,1.0696398181393205,0.5214063613004634,0.595538549550451,0.4771566247171822,0.005946575753647255
2025-01-06,79.80196293061125,8.167648101737852,4.531932397295969,2.7519215431835296,2.068194087017345,1.0698090045667195,0.5239456351988017,0.5952956682214612,0.4833464816337842,0.005944150533276424
2025-01-07,79.80392877321715,8.166919920716824,4.531528355995562,2.751676197520476,2.068009698603053,1.0695485259125184,0.5238989231878469,0.5952425950476294,0.48330338921230337,0.005943620586644229
2025-01-08,79.80509234226804,8.163879366461847,4.529810737920659,2.750633209724342,2.067225845880893,1.0692531525021658,0.5237003459774232,0.5950169759275697,0.4894466556040618,0.005941367733004579
2025-01-09,79.79612929127154,8.157445645524225,4.526789994585325,2.7487989262593255,2.0658472985070926,1.0684851358424559,0.5138402676028103,0.5946201837284173,0.5221058509980936,0.005937405680720143
2025-01-10,79.79780084178009,8.155103426042084,4.525307246748983,2.7478985585229547,2.0651706312404996,1.0680801960905468,0.5163649000632285,0.5944254161796856,0.5239133224455199,0.005935460886409582
2025-01-13,79.79728954676214,8.155332008297798,4.52543408817382,2.7479755803359427,2.065228516632831,1.068110133685173,0.5163244139246081,0.594442077538271,0.5239280073958861,0.005935627253525636
2025-01-14,79.79733340298687,8.155336490430901,4.5254365753316605,2.7479770906107306,2.0652296516729614,1.0681107207136087,0.5162697381523281,0.5944424042409133,0.5239282953443183,0.005935630515719178
2025-01-15,79.7985430358601,8.154870374973981,4.525177925558037,2.7478200309236533,2.0651116141813306,1.0679947168114907,0.5162402309327088,0.5944084290894047,0.5238983504024923,0.005935291266795092
