date,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA GALAXY INTERNATIONAL SECURITIES
2024-03-20,28.61326893920066,13.962111714011435,19.368578210351416,10.855562141925624,9.070727288398313,8.947192689797008,6.1828282739651765,2.999730742350368
2024-03-21,28.606961324015813,13.975629589677022,19.364308529096608,10.810674501674738,9.068727703614641,8.9725229988757,6.202105882471543,2.9990694705739376
2024-03-22,28.604368281568306,13.972221594998619,19.363861781098862,10.792707798736895,9.0655265788348,9.014949860548624,6.187566480563931,2.998797623649962
2024-03-25,28.606625324958674,13.968684467355844,19.36681727062135,10.80636866225574,9.066241899188796,9.010605201089728,6.1756229291063,2.999034245423563
2024-03-26,28.608997532112255,13.96698743834821,19.37722736495762,10.791714838721509,9.066993718169366,9.023666247775164,6.165129919289361,2.9992829406265105
2024-03-27,28.58763803007714,13.956381345346852,19.362760310427934,10.784192719879126,9.060818720334526,9.008607186774844,6.242558013742704,2.997043673416875
2024-03-28,28.635810038340548,13.944947058238979,19.411940735033404,10.630404859371994,9.076086782488174,8.970020023101052,6.328696618709606,3.002093884716239
2024-04-02,28.629161850480973,13.947126698192294,19.407553050471673,10.645319360780931,9.073979647056035,8.99609476943092,6.299367715282324,3.001396908304852
2024-04-03,28.64486676727907,13.916002891874951,19.431302910904808,10.675638870866797,9.079195549181799,9.058208970117871,6.191740674302531,3.0030433654721693
2024-04-05,28.627902520149963,13.92734567446739,19.419378494527223,10.937298434085479,9.072389974450228,9.03040298173306,5.984017036760266,3.001264883826393
2024-04-08,28.67769225423998,13.965819724601827,19.444804536730125,11.036960762411747,9.07344009371469,8.936091345881486,5.858706589688987,3.0064846927311586
2024-04-09,28.677538350509106,13.965744774646257,19.445177220263165,11.039346347331696,9.071006212570111,8.936043388821854,5.85867514793997,3.0064685579178367
2024-04-10,28.65618938590237,13.949091535243399,19.422478508535743,11.11945638753986,9.058235197503965,8.950960832831989,5.8393577570215545,3.00423039542112
2024-04-11,28.640158497752992,13.955104166067425,19.41054122157986,11.214913971193555,9.052929618277837,8.94071290139518,5.783089859354611,3.0025497643785415
2024-04-12,28.6436860660112,13.962481128789484,19.402389997365933,11.234294112349087,9.04689754076973,8.877490088828742,5.829841481652995,3.0029195842328322
2024-04-15,28.640103714715377,13.950433144086016,19.402345491463173,11.229971044134585,9.045766081464748,8.876082057456287,5.852754445593392,3.002544021086419
2024-04-16,28.630842527610334,13.945922072030179,19.39726211716649,11.222182631469586,9.030934487823398,8.900834966091708,5.870448092269097,3.0015731055392063
2024-04-17,28.624878132734715,13.94123124357618,19.393221267489746,11.222523227397998,9.02905315794883,8.894457205160416,5.893687949724192,3.0009478159679257
2024-04-18,28.620445984887716,13.938203187793352,19.390199176500122,11.222703997938135,9.026377947426493,8.890621084088265,5.911152615645549,3.00029600572037
2024-04-19,28.624414814131033,13.938469579976326,19.392888037098803,11.225450572874909,9.027629645348247,8.869178550458114,5.921256739990661,3.000712060121912
2024-04-22,28.632956713772344,13.932413236856064,19.39746519992495,11.282183819858767,9.029760371351609,8.815849868917484,5.907950492875014,3.001420296443768
2024-04-23,28.63039336477722,13.929201646341802,19.393347684241572,11.230542488183923,9.031273431783202,8.810774891258715,5.973314897396997,3.0011515960165736
2024-04-24,28.639087433265086,13.919498570235891,19.39500927586779,11.221806190684278,9.034015919766102,8.830062721543332,5.958456945815971,3.002062942821551
2024-04-25,28.633358983071112,13.912190053772392,19.391367967068156,11.221109371530085,9.032208916998693,8.834487673925489,5.973814569723988,3.0014624639100913
2024-04-26,28.620552809000703,13.894966660263899,19.385113407891545,11.222429504170815,9.029295636962813,8.877818845995883,5.969328773932411,3.0004943617819295
2024-04-29,28.618577183538115,13.889127935423339,19.38425134486229,11.218500964971497,9.028553346717443,8.872028910498663,5.988673070954609,3.0002872430340473
2024-04-30,28.623653046995063,13.891412793502145,19.410306084219712,11.152759643946302,9.030154673845198,8.84967638883818,6.041217987061954,3.000819381591447
2024-05-02,28.627929547484783,13.88676173507821,19.40945589899155,11.191392600149937,9.032337190241629,8.874035333719647,5.976819977041763,3.001267717292479
2024-05-03,28.64438376772594,13.89676837052198,19.41632332622522,11.163696675746907,9.036813897461776,8.845067043243626,5.993954189851289,3.002992729223261
2024-05-06,28.65285061306077,13.903378334768643,19.43433563509328,11.11908788305498,9.043059743022553,8.847681510890709,5.995725911787464,3.0038803683215964
2024-05-07,28.658293847616306,13.907926454128134,19.44202011861779,11.096303637000734,9.044777669659094,8.849362321166339,5.996864930829909,3.0044510209816884
2024-05-08,28.64552651195619,13.901313499201503,19.423828556169457,11.123223494901008,9.040926889790981,8.832137336029557,6.029931180792601,3.0031125311587
2024-05-09,28.66562277111581,13.905224680824801,19.441985308601375,11.123039932112023,9.047150339109015,8.853771187546046,5.957986416980683,3.005219363710249
2024-05-10,28.649313039015773,13.929302715602333,19.43211492181871,11.064592896623484,9.042002828466117,8.840215051971187,6.038949047012272,3.003509499490123
2024-05-13,28.644927574170204,13.911505730712213,19.428127818597808,11.058789426389268,9.04061873295626,8.84720050621392,6.065780470672997,3.0030497402873313
2024-05-14,28.633932618220275,13.851211492218624,19.385721207123545,11.311079181666155,9.036315071480296,8.716272084319138,6.063571283445105,3.001897061526863
2024-05-16,28.633354179105353,13.84581143051726,19.38532959275584,11.213859438085324,9.034822695652796,8.702164159793792,6.1828220844139095,3.0018364196757243
2024-05-17,28.650941121946722,13.836919974546493,19.400810752373186,11.21473011100409,9.040371989994508,8.697619785858972,6.154926081372227,3.0036801829038025
2024-05-20,28.642648174766432,13.823981341752742,19.374945810459277,11.188375868695784,9.03751704718529,8.686228268482909,6.2434927138823575,3.0028107747752077
2024-05-21,28.637849400516462,13.824285353709016,19.367055064610753,11.233624367402058,9.035883812022858,8.665122423316278,6.233871892989372,3.002307685433203
2024-05-22,28.60945360594571,13.818549320983259,19.351183038987617,11.219320925485286,9.026924301938738,8.625656214473407,6.349581838123615,2.999330754062364
2024-05-23,28.61170780927184,13.828859498381432,19.35229131276685,11.285442337023078,9.027635553648276,8.51817795357332,6.376318457243199,2.9995670780920047
2024-05-24,28.605798990753577,13.890908843556705,19.345142259043598,11.265267543927118,9.025414305841283,8.456997775556378,6.411522666339193,2.9989476149821495
2024-05-27,28.592853164189115,13.88550217474801,19.33757650255731,11.223510258029187,9.021329768705522,8.503170947560381,6.438466771511403,2.9975904126990733
2024-05-28,28.58880786109852,13.88068429215493,19.331392811357674,11.220614567338965,9.019934544964562,8.488473868140908,6.472925739892821,2.9971663150516226
2024-05-29,28.581021020784164,13.879161859768118,19.32707831148758,11.300837272259677,9.017477751722645,8.40813157427866,6.489942244024688,2.9963499656744723
2024-05-30,28.57250367784602,13.872292854444337,19.31537758038596,11.258115516184986,9.013245787541337,8.438599149788782,6.534408401252271,2.99545703255631
2024-05-31,28.57918274010335,13.852122105339742,19.324527874456177,11.387419890959487,9.015352709302004,8.347809065109754,6.497428368980966,2.996157245748517
2024-06-03,28.582070180162393,13.88751625347299,19.318338219399287,11.38744120379662,9.016263557271172,8.378546345630856,6.433364283816699,2.9964599564499825
2024-06-04,28.55983598755365,13.85491878650631,19.3044386625214,11.423236740816382,9.009249742691614,8.425237516635413,6.428953574015388,2.9941289892598473
2024-06-05,28.546239333773986,13.872540309774159,19.299284534736554,11.432463068427177,9.004960654700376,8.421820029498267,6.42998851291883,2.9927035561706528
2024-06-06,28.559170110145498,13.876627053583352,19.307432822136974,11.510695467173502,9.009039690509567,8.40087197616368,6.342103699651547,2.9940591806358796
2024-06-07,28.574557224224606,13.901215181562762,19.321400216421118,11.47769482542599,9.013893582304268,8.409735533986062,6.30583111577193,2.995672320303257
2024-06-11,28.56486622895231,13.91330951281077,19.320133598058604,11.399973717538375,9.010836541055804,8.413654466407376,6.382569590241574,2.994656344935184
2024-06-12,28.578743119086568,13.943481790313347,19.33035131126918,11.318127548555205,9.015214030090611,8.431052874296975,6.386918169210658,2.9961111571774484
2024-06-13,28.569076438735163,13.955160991198934,19.332129454417206,11.19147520728623,9.012164659026066,8.46776425659243,6.477131261829987,2.995097730913983
2024-06-14,28.560288052939782,13.94445444654327,19.32737024490284,11.138979766860963,9.00939234750088,8.537194478072916,6.488144280717445,2.994176382461904
2024-06-17,28.56378240041739,13.947942342902595,19.323142307577452,11.10565702587757,9.01049464546671,8.492446891845153,6.561991666365613,2.9945427195475167
2024-06-18,28.567243664947235,13.977847668399027,19.325899624310335,11.07397618526681,9.01158650735935,8.471141451736655,6.577399309666154,2.9949055883144386
2024-06-19,28.514123036739313,13.951855939625728,19.29020038266757,11.178087175704576,8.99482951315874,8.47009330288703,6.611474070924728,2.9893365782923103
2024-06-20,28.518630886215334,13.952282636191814,19.292360516631955,11.161673188033118,8.99625152208588,8.424052250092167,6.664939832810848,2.989809167938878
2024-06-21,28.56372200540413,13.970541589942226,19.323814167064878,10.994661260537118,9.010475593755142,8.454239227295364,6.688009768088726,2.9945363879124156
2024-06-24,28.61696864681179,14.038296684519352,19.367452848008924,10.743771942335483,9.033222712129001,8.424895244723048,6.775273312685578,3.000118608786824
2024-06-25,28.709580581171707,14.10718890047297,19.429414594127923,10.41074037116404,9.06245656422561,8.474367415079104,6.79642380286251,3.009827770896134
2024-06-26,28.70832952099524,14.11928891786405,19.423493965758563,10.39590052709799,9.064449402953292,8.456746653620776,6.822094398273795,3.009696613436291
2024-06-27,28.55533643262371,14.043628450361597,19.306562955423672,10.751225810293022,9.014955419658184,8.504126540329409,6.830507122121367,2.9936572691890335
2024-06-28,28.4283318015476,13.985955096910253,19.21484175205455,11.069379025998966,8.974859898810696,8.498105000730234,6.848184945776405,2.980342478171292
2024-07-02,28.38097197664692,13.973277712854603,19.175690450701488,11.148427639708263,8.959908342867035,8.504130141222346,6.882216322218591,2.9753774137807545
2024-07-03,28.39357241670663,13.998551165746214,19.181842407756815,11.156388262287614,8.963886317550482,8.502533192838097,6.826527830353022,2.9766984067611286
2024-07-04,28.390843304978645,13.991892644655746,19.17645668937751,11.311212788757006,8.963024733565259,8.48678046600877,6.703377077922037,2.9764122947350224
2024-07-05,28.387592213797603,13.989759164508634,19.159386005935065,11.288195662798273,8.962411547507175,8.499738949322335,6.736844996208674,2.9760714599222404
2024-07-08,28.394430424082294,13.991594053651793,19.162702356515616,11.29239087079947,8.964570478576714,8.515897228288678,6.701626230361082,2.976788357724349
2024-07-09,28.417768811106832,14.03582984027341,19.177389248036242,11.328617312740613,8.97193877623978,8.549605213740698,6.539615712461377,2.979235085401048
2024-07-10,28.404142889371204,14.0540827437497,19.168193958753527,11.316679572267033,8.961730737497414,8.55885362884001,6.55850988557546,2.977806583945654
2024-07-11,28.42240870765983,14.063593279410597,19.181702409964537,11.195763882410798,8.96749374699361,8.58977020771085,6.5995462473759865,2.9797215184737924
2024-07-12,28.396753416317544,14.051076011359834,19.166750011829244,11.268718822412186,8.959399300563838,8.52178996037453,6.6584805837624454,2.9770318933803805
2024-07-15,28.38961242800398,14.046243877524608,19.166652589744345,11.262579319994122,8.957146262522343,8.504712129520179,6.696770139467881,2.9762832532225407
2024-07-16,28.38855248183023,14.0430041271708,19.158853535498345,11.270909840512367,8.954450689900712,8.478244849923874,6.729812343572475,2.9761721315911953
2024-07-17,28.38201490860322,14.067389284742902,19.15444146101818,11.307808417168863,8.95238857781767,8.437696470043488,6.722774128913963,2.9754867516917125
2024-07-18,28.36982264877998,14.061346258349372,19.146213154190292,11.275828614242787,8.948542837903474,8.474774816977487,6.749263118432896,2.97420855112371
2024-07-19,28.36119320057567,14.052351368473792,19.14038931606595,11.246616254709192,8.945820896780338,8.509467221477065,6.770857876697986,2.9733038652200126
2024-07-22,28.313623220950095,14.236485356013892,19.108285309603616,11.235700256569151,8.927283771372755,8.454513137989379,6.755792178673295,2.9683167688278105
2024-07-23,28.299158890940763,14.292821667891026,19.09852362907005,11.227734817547825,8.922134739914735,8.464551724266494,6.728274159247852,2.966800371121253
2024-07-24,28.296494814261212,14.332309275673671,19.096725698198323,11.221558990322162,8.921294812085643,8.415743583828654,6.749351748452484,2.9665210771778523
2024-07-25,28.287331457865218,14.418542282414487,19.089365170135363,11.245779424459393,8.918405796876746,8.376315657095336,6.698699793239755,2.9655604179136983
2024-07-26,28.284560016528115,14.445947779435084,19.086906770823784,11.248711458237514,8.917532019209759,8.338501897695084,6.712570189894473,2.9652698681761898
2024-07-29,28.273568640038523,14.518524378500992,19.079489601236656,11.172322835635558,8.914066667380922,8.376120393993288,6.701789918538273,2.9641175646757882
2024-07-30,28.270799695303577,14.688046207108307,19.07762106978421,10.990091864102432,8.91319367684054,8.38323591808354,6.713184292102701,2.9638272766746887
2024-07-31,28.279809895385956,14.688376043665677,19.076644986968553,10.990889598657514,8.916034405057177,8.376440513145603,6.7070326776369775,2.9647718794825426
2024-08-01,28.2729270475446,14.709551030146779,19.072002040454603,11.005792313602582,8.913864386645267,8.372755749081819,6.689057130513737,2.9640503020106177
2024-08-02,28.279776636857807,14.711879810191034,19.07544649980028,11.00340162703601,8.916023919336718,8.363729299972851,6.684973814048776,2.9647683927565223
2024-08-05,28.280641384014338,14.712329674289906,19.0760297942984,10.99668156420476,8.916296556084554,8.370100706110534,6.683061270699013,2.964859050298494
2024-08-06,28.23244600874978,14.698645791157311,19.04434261600565,11.129221900614075,8.901101559172867,8.37156924866559,6.6628664863630975,2.9598063892716326
2024-08-07,28.19144613086118,14.755908034806911,19.01269984853852,11.008800123064123,8.887940676812441,8.378990566651751,6.808706536293091,2.9555080829719795
2024-08-08,28.194208907580393,14.745863684429212,19.015149350035504,10.969535480022541,8.8876392061339,8.390012406447836,6.841793241014119,2.955797724336497
2024-08-09,28.172182145794533,14.745714088614767,19.000293740274337,11.040665947566406,8.880695726631641,8.397575208374269,6.809384639161872,2.9534885035821725
2024-08-12,27.42603653755046,16.992683794369118,18.497067342820092,10.745058272998907,8.645488809386602,8.171856240478277,6.646544204189503,2.87526479820704
2024-08-13,27.425285820950112,16.994271594165035,18.497359395422023,10.74134260418468,8.645252161558965,8.167982903012883,6.65331942541397,2.8751860952923316
2024-08-14,27.428476650366555,16.996705073935654,18.499511493995243,10.742021994416246,8.646258004308963,8.162716676942779,6.64878949359515,2.8755206124394093
2024-08-15,27.421767384653112,16.98741585091397,18.494986337904212,10.735574152415,8.644143047539131,8.162487573381707,6.678808420386943,2.8748172328059254
2024-08-16,27.425536055250426,16.97555092658606,18.49752816937086,10.72975020558575,8.645331042728692,8.161898581984675,6.689192689375037,2.8752123291184994
2024-08-19,27.434344082924163,16.92367291712074,18.5036970429133,10.732169384549051,8.648107590648104,8.178210593261024,6.703662651816431,2.876135736767186
2024-08-20,27.467122652513893,16.91927769805841,18.532087682552046,10.657266868367886,8.65844035441394,8.190894678536512,6.695337920209986,2.879572145347328
2024-08-21,27.46303698190707,16.76503475835079,18.527046903937233,10.792531266471677,8.657152431550506,8.21891372507221,6.697140117022009,2.8791438156885096
2024-08-22,27.462111740473915,16.724897961462176,18.52642271982239,10.809583898996548,8.656860768391471,8.218294211853822,6.722781882894722,2.8790468161049585
2024-08-23,27.451703151172286,16.630590513109844,18.519572145066608,10.848704000746562,8.653579676637452,8.238411219545126,6.779483683427272,2.877955610294852
2024-08-26,27.464730805716282,16.48977395407684,18.531787382643824,10.882577686151587,8.657686374352176,8.253514033609957,6.840608372267323,2.8793213911820126
2024-08-27,27.458277483213767,16.498745641314404,18.52629112371167,10.893640055945568,8.655652098367659,8.247007169405464,6.841741584161415,2.878644843880052
2024-08-28,27.457612255094315,16.505996398683823,18.525842289664734,10.93445082725849,8.655442399009367,8.248577255163111,6.793503471800566,2.8785751033255966
2024-08-29,27.46866140724379,16.510296779748263,18.529870267387743,10.956183137582624,8.658925414906712,8.236475215470191,6.75985431380486,2.879733463855815
2024-08-30,27.464036438153887,16.50294838505431,18.525094259343085,10.964322903373363,8.657467489389267,8.236801611581551,6.770080317370255,2.879248595734284
2024-09-02,27.36797168880365,16.75347705365788,18.45938597458312,10.878329213398468,8.627185070916337,8.165595144210206,6.878878403747481,2.8691774506828605
2024-09-03,27.369201732233606,16.756051127847527,18.460215624902013,10.842852869152921,8.627572816578901,8.1663035992557,6.908495825220358,2.869306404808973
2024-09-04,27.372987500825996,16.78449381110712,18.457532709554773,10.839513357014315,8.628766201556552,8.145178594130973,6.901824532185345,2.8697032936249323
2024-09-05,27.41138344370891,16.685664905000372,18.474075493964904,10.71689928851623,8.640869725668232,8.189890004220041,7.007488527864382,2.8737286110569302
2024-09-09,27.40933689847183,16.682538387828775,18.472696211839676,10.69769052394147,8.640224594756923,8.193439009461526,7.030560316410789,2.873514057289015
2024-09-10,27.36714628101156,16.656859306353937,18.44426157796946,10.802772776777502,8.626924878240667,8.183387743593908,7.049556518689114,2.869090917363855
2024-09-11,27.350804120146034,16.61881848096333,18.42756057771351,10.797743726898648,8.621773351198447,8.271769470493775,7.044152619178674,2.867377653407579
2024-09-12,27.42873667311258,16.575888367233578,18.480067510762293,10.640928885675871,8.645370409730548,8.290034728991843,7.063425552035925,2.8755478724573615
2024-09-13,27.422230546916065,16.568022203490713,18.475684018632197,10.626487771840845,8.643319718458411,8.312415647002194,7.076974304287753,2.8748657893718264
2024-09-16,27.423950616635434,16.564841731804794,18.47570245147728,10.626812183866885,8.643861873936869,8.319152560920456,7.070632464949125,2.875046116409158
2024-09-17,27.42709421057812,16.66700874925054,18.477820312143127,10.51071028025216,8.644852715563157,8.316342227312846,7.080795823371597,2.8753756815284515
2024-09-19,27.42210545935327,16.67988553033307,18.47445935643973,10.511079242251213,8.64328029162199,8.314829556588263,7.079507887851869,2.8748526755605943
2024-09-20,27.42244945289697,16.679980729401656,18.47469110723477,10.510070698360213,8.64338871628767,8.314933861040329,7.0795966959490295,2.874888738829366
2024-09-23,27.416834400015492,16.6765653170032,18.470908207836445,10.526456479888466,8.642188968607915,8.288318670513096,7.104427882892759,2.874300073242632
2024-09-24,27.41319312547198,16.680050545211817,18.46845505635763,10.532981541424306,8.641041185379825,8.28824389799119,7.102116315406574,2.87391833275668
2024-09-25,27.418256791390338,16.680509107271437,18.469414999721593,10.532589695271762,8.64263732726484,8.282534446259127,7.099608440260802,2.874449192560101
2024-09-26,27.413065745258113,16.65728196289583,18.46591822069482,10.594905638024153,8.641001033265141,8.279997322438723,7.073925098832542,2.8739049785906703
2024-09-27,27.40053658201209,16.65633474198927,18.45565517797512,10.755186615173006,8.63705165695091,8.176621720228573,7.046022047609764,2.8725914580612653
2024-09-30,27.397258603964445,16.6538863725985,18.444845190269717,10.773838600598713,8.63522084416511,8.16350944354107,7.059193140353767,2.8722478045086723
2024-10-02,27.39216134566061,16.62994166737205,18.4423248394442,10.821708498536026,8.635322970921846,8.18232426105757,7.024502994029083,2.871713422978613
2024-10-03,27.395921882367347,16.643731598500626,18.435058752987167,10.829061531508522,8.634571669639577,8.181396840207164,6.9967571005506475,2.8835006242389496
2024-10-04,27.39983955578449,16.645712875956463,18.407157511582703,10.846790423069857,8.636262214699471,8.182566796854495,6.997757651268261,2.8839129707842646
2024-10-07,27.39516032932575,16.70222585238347,18.385785791023206,10.821343895502432,8.634331645436482,8.181169413377912,6.9965626043889895,2.883420468561756
2024-10-08,27.39179002916637,16.704898418958738,18.36649396974385,10.844218979212561,8.633668096836393,8.180162921857278,6.995701849577657,2.8830657346471544
2024-10-09,27.39908402877432,16.71265100776913,18.33731580065752,10.849761488418165,8.637448361284303,8.18234116961259,6.997564694119536,2.883833449364441
2024-10-10,27.458432907371037,16.71647937816434,18.36390427803519,10.826396806157012,8.65615785075632,8.401780673470158,6.686768014235361,2.8900800918105802
2024-10-14,27.515163845084327,16.76028519200345,18.40590742218643,10.838169060084187,8.675701214325093,8.33801165642095,6.570710421546874,2.8960511883486832
2024-10-15,27.507609674924886,16.750936374745816,18.401597720582423,10.82810105646836,8.672404185423705,8.548552612411322,6.395542285520911,2.895256089922578
2024-10-16,27.504085814849123,16.798202394277254,18.396952797601863,10.821338092101616,8.672551381098204,8.447547102851468,6.464437223841254,2.8948851933792232
2024-10-17,27.493617978155832,16.795167404665,18.389951063429137,10.871471941829281,8.668678997603072,8.366869489028748,6.520459702230458,2.893783423058475
2024-10-18,27.491741684354547,16.80908348753711,18.359942540548214,10.940292469917487,8.66711561769951,8.607930841221036,6.230307421054706,2.8935859376673836
2024-10-21,27.452794773388707,16.78293004510151,18.364186450939428,10.850230711002288,8.654837116607478,8.730166757122172,6.275367484061965,2.8894866617764534
2024-10-22,27.44428811618127,16.855509686079124,18.342688930423567,10.813085914060181,8.651527567536164,8.940372432328136,6.063936042079063,2.8885913113124992
2024-10-23,27.42760898409895,16.845836139138033,18.3379286865023,10.706633411516838,8.648550870942028,9.079169544025852,6.067436579726921,2.886835784049075
2024-10-24,27.417117115902983,16.868010558414852,18.298760891676675,10.685606177500137,8.645242545528879,9.156307022328344,6.043224204305506,2.88573148434263
2024-10-25,27.415404154555713,16.87180213245739,18.297617625228277,10.657097176614911,8.644702409735034,9.22459735658634,6.0032279546539815,2.8855511901683593
2024-10-28,27.42381472327753,16.913986352216472,18.30551192723157,10.659852927239765,8.64735445393934,9.21704915533207,5.9459940337241015,2.8864364270391496
2024-10-29,27.424202546779945,16.926884784904967,18.308736027882546,10.631902450734199,8.64656436605217,9.276027849291763,5.899204727761305,2.886477246593101
2024-10-30,27.438033745722418,16.93639162726424,18.31796990697,10.643597385228622,8.65092519848519,9.252408180360707,5.872740935375644,2.8879330205931812
2024-10-31,27.430002442015688,16.974610216467482,18.3128932877745,10.620017537915654,8.647024156722912,9.26977648574128,5.858588170891874,2.8870877024706068
2024-11-01,27.437837539342063,16.985297192495157,18.316412618561458,10.6078181672745,8.65131975221916,9.278585911786163,5.834816449021696,2.8879123692998006
2024-11-04,27.439841374608786,16.997378320771354,18.318891421765606,10.586112767858912,8.652636247194282,9.259465073330492,5.857551515668713,2.8881232788018525
2024-11-05,27.42306210224677,17.0201762948366,18.271932590234428,10.714787541847704,8.635081909459911,9.228266612755233,5.82442905070515,2.8822638979142043
2024-11-06,27.42491879516271,17.03226194348234,18.258364206093162,10.724003488028844,8.635609608033722,9.199792925335894,5.842589990748297,2.8824590431150274
2024-11-07,27.422009081294192,17.010040366418032,18.23416421583811,10.754914827951053,8.635376649939627,9.23092997861046,5.830411658379075,2.8821532215694528
2024-11-08,27.43288044822627,16.951848695142335,18.25386749403072,10.830607350721664,8.638800117121768,9.231342788644243,5.7773572642076925,2.883295841905303
2024-11-11,27.436199525038045,16.96472353293672,18.25379730585245,10.909030150519314,8.64018712272828,9.181587582012742,5.730830091922405,2.883644688990042
2024-11-12,27.43521050986713,16.985246222159454,18.252683571612952,10.945908344043717,8.638166695394409,9.160179340864708,5.699064576171122,2.8835407398865103
2024-11-13,27.420637995594234,16.96870885889144,18.242817651703742,10.87074252600051,8.633350696709009,9.169149094196019,5.812584061445967,2.8820091154590846
2024-11-14,27.428823951904175,17.014997801184826,18.24883325199023,10.842607069450484,8.624537569942005,9.178321996936056,5.779008869253147,2.8828694893390723
2024-11-15,27.43568031444081,17.01919406085824,18.25385063159277,10.815649205232228,8.626693439125242,9.167058254775313,5.798283975913811,2.883590118061593
2024-11-18,27.32461133750313,17.342476508008964,18.179952828017726,10.769537600666117,8.591769646324876,9.113266515890084,5.806469200311424,2.871916363277677
2024-11-19,27.315524862456382,17.360469869588712,18.175458943623777,10.847023108451515,8.588573727667567,9.06887179015347,5.7732296142466515,2.870848083811927
2024-11-20,27.321494504066024,17.385196241220825,18.17608417311157,10.898107938345596,8.590450708152122,9.012367966089226,5.74482297883719,2.871475490177442
2024-11-21,27.31641651548485,17.411020975609283,18.172705955720573,10.879884125002704,8.588854082074562,9.011940689263403,5.748235860742669,2.8709417961019557
2024-11-22,27.281949912540803,17.43755677612933,18.166184286509463,10.865400750312656,8.585611012514198,9.033540479283266,5.771238080447866,2.8585187022624217
2024-11-25,27.266709930226078,17.47209091869289,18.164794892626283,10.862202117411382,8.58447211751545,9.033532608412768,5.758057899919218,2.858139515195935
2024-11-26,27.263192397369956,17.496420060954524,18.164492044919793,10.86882679209025,8.583478041409826,9.061160901011812,5.7046589603865465,2.8577708018572947
2024-11-27,27.269408938313866,17.506305809480445,18.168350437485184,10.837107663422199,8.585435242236047,9.061356142047995,5.713613337536141,2.8584224294781224
2024-11-28,27.267512444475855,17.51898896048395,18.167804540743944,10.817506882797751,8.585177279294557,9.055301330522298,5.729372018013288,2.8583365436683614
2024-11-29,27.289055402536732,17.564432998610627,18.181136931854436,10.689856273763422,8.591165770194909,9.058767688735514,5.7649901346102785,2.860594799694082
2024-12-02,27.294019672300557,17.502265083486535,18.183688229835347,10.736338657661726,8.592371339679662,9.068777513787921,5.761543285878039,2.860996217370216
2024-12-03,27.2831578318966,17.51284844549207,18.179324792131577,10.767092999729016,8.589880584269187,9.048165895401302,5.759362578896137,2.8601668721841134
2024-12-04,27.281169221377162,17.508055094759584,18.17799974036372,10.759472762054331,8.589254486403396,9.025724446312248,5.798365847938839,2.859958400790721
2024-12-05,27.285487408001664,17.539136016402225,18.18201169224448,10.753630357458514,8.590614032379476,8.977284946744408,5.811424458851626,2.8604110879176075
2024-12-06,27.306245704200716,17.556542697833006,18.192818067728727,10.765698368615714,8.595719815086332,8.933574272089928,5.787289917427886,2.862111157017691
2024-12-09,27.304162554894102,17.42824902550021,18.191430167072088,10.906555494846629,8.59506406152846,8.932552171027663,5.780093713942777,2.8618928111880675
