date,BOCI SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA GALAXY INTERNATIONAL SECURITIES,SDICS INTERNATIONAL SECURITIES (HONG,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-04-03,16.610783988545418,0.0,25.9186159924074,0.0,21.430377626786903,19.99297224694342,16.04725014531686,0.0
2024-04-05,16.611438611471453,0.0,25.919637432470154,0.0,21.431222187556447,19.99376016026536,16.04394160823659,0.0
2024-04-08,14.882370283018867,0.0,23.17924528301887,10.794516509433963,19.238502358490567,17.656544811320753,14.24882075471698,0.0
2024-04-09,13.442954946526905,9.859566687219612,20.84228095167223,9.980492420215594,17.401877405226116,15.828248251227862,12.64457933791168,0.0
2024-04-10,13.463546579444516,9.857130331042068,20.837130703029306,9.978026182587278,17.39757730027607,15.82433699917897,12.642251904441792,0.0
2024-04-11,13.462795381239074,9.8565803527305,20.83596809590359,10.11031463050444,17.39660660293641,15.823454080737982,12.514280855948009,0.0
2024-04-12,13.467447003040547,9.859985966702812,20.843167272649954,10.113807913929111,17.402617422551085,15.743871063766452,12.56910335736004,0.0
2024-04-16,13.487736969032321,9.874840955914843,20.874569449694157,10.129045309596945,17.428836090097477,15.767590675092233,12.437380550572026,0.0
2024-04-18,13.46093955872841,9.874709532137125,20.874291631065223,10.128910502625855,17.428604130566136,15.758064559061133,12.474480085816118,0.0
2024-04-23,13.461297870244918,9.87497238319088,20.874847275718235,10.129180120156411,17.429068055803256,15.758484016854904,12.472150278031394,0.0
2024-04-24,13.397782004885311,9.828378256653721,20.718066645825495,10.611246814215091,17.34683064076003,15.684394025295529,12.413301612364819,0.0
2024-04-26,13.393665877417407,9.825358737624942,20.738186421734547,10.677641998654568,17.34150126862549,15.679575394492208,12.344070301450841,0.0
2024-04-29,13.33676173899284,9.78361485818268,20.80857628861901,10.909186808549915,17.26782441288553,15.586587022165963,12.307448870604059,0.0
2024-04-30,13.33623417721519,9.783227848101266,20.917194092827003,10.908755274261603,17.26714135021097,15.480485232067512,12.306962025316457,0.0
2024-05-06,13.335003362031458,9.782324943636532,20.924492728782944,10.907748493678064,17.265547747438923,15.479056521681805,12.305826202750273,0.0
2024-05-08,13.298044382035767,9.755212483137825,21.195722200747326,10.87751683588008,17.217694963567183,15.436155134647597,12.219653999984223,0.0
2024-05-09,13.294478575991544,9.752596670268224,21.21685318527515,10.874600082546642,17.213078122247897,15.432016004584757,12.216377359085783,0.0
2024-05-10,13.278177168393471,9.740638243124735,21.348376560292813,10.86126587862143,17.19197181101618,15.412568463836914,12.16700187471446,0.0
2024-05-13,13.257396023121991,9.725393558873261,21.419826716126412,10.844267344771993,17.165065341914513,15.388446867913647,12.199604147278185,0.0
2024-05-14,13.062010102311541,9.754699468064127,21.484371918624063,10.876944800149351,17.216789505375893,15.434817477367089,12.170366728107933,0.0
2024-05-17,13.051405871503713,9.746780236352457,21.545749281431778,10.868114487491395,17.202812268468648,15.422286912337304,12.162850942414705,0.0
2024-05-20,13.05449270487323,9.749085481226086,21.550845141487617,10.870684943026532,17.206880965395452,15.425934491023,12.142076272968087,0.0
2024-05-21,13.01979860670647,9.723175954416552,22.017759512714196,10.841794612388675,17.10873245933606,15.327539301046805,11.96119955339124,0.0
2024-05-22,12.816975430298253,9.74852187623177,22.075154381815793,10.870056497175142,17.153330705557746,15.357771646301405,11.978189462619893,0.0
2024-05-23,12.816638637796931,9.748265713685097,22.074574311540886,10.86977086398991,17.152879966365354,15.357368089131807,11.980502417490015,0.0
2024-05-27,12.81667231625057,9.748291329333954,22.071741832409693,10.869799426632927,17.152925039218623,15.357408443894377,11.98316161225986,0.0
2024-05-28,12.833196077554337,9.760859212406169,21.916020512064915,10.883813202339574,17.175039269185334,15.377207822790073,12.053863903659598,0.0
2024-05-30,12.832824668490844,9.76057672069038,21.967743632919383,10.88349821090297,17.17454220164176,15.37676278678173,12.004051778572931,0.0
2024-05-31,12.832385758222332,9.760242887924797,21.9935647328417,10.883125971801638,17.173954795273787,15.376236868345378,11.98048898559037,0.0
2024-06-03,12.83525609987158,9.762426054188333,21.998484242437,10.8855603039936,17.177796256920907,15.37967621734279,11.960800825245785,0.0
2024-06-04,12.835019670276173,9.762246227122613,21.99597384313777,10.885359788429403,17.177479836322252,15.379392918700576,11.96452771601121,0.0
2024-06-06,16.12907304933688,9.382302657535078,21.139897421371558,10.461704990338996,16.50893769410527,14.919929995650019,11.458154191662198,0.0
2024-06-07,16.13029688345718,9.383014563426022,21.141501464436203,10.462498798605877,16.510190351414103,14.921062082989778,11.451435855670834,0.0
2024-06-11,16.7338102031385,9.317547067451626,20.993992244168055,10.389499487632865,16.39499487632864,14.816954328999978,11.353201792280334,0.0
2024-06-12,16.828185875452508,9.306817925245415,20.969817691935244,10.377535993738256,16.376116063028867,14.79989262714777,11.341633823451938,0.0
2024-06-13,16.826708407960947,9.306000812751163,20.967976600793687,10.37662487520256,16.374678285998105,14.798593238111005,11.349417779182533,0.0
2024-06-14,16.83916947616549,9.312892398914526,20.983504497290077,10.384309315151713,16.386804601971626,14.809552379685254,11.283767330821311,0.0
2024-06-17,16.759568282687777,9.281321771502055,21.31091352143826,10.349106593346109,16.33125347130141,14.759598304753993,11.208238054970403,0.0
2024-06-18,16.71440619183305,9.256311348200786,22.151721866532263,10.321218805048082,15.784732999655676,14.662937328150186,11.108671460579961,0.0
2024-06-19,17.536819935418507,9.257512464627409,22.165576167732212,10.322558105875718,15.574670479669805,13.98558644886633,11.15727639781002,0.0
2024-06-20,17.598986821701562,9.24874225282588,22.154549579421314,10.312778910733607,15.559915634956646,13.97233704133987,11.152689759021126,0.0
2024-06-21,17.523467145995607,9.261533852606352,22.14649490713002,10.327042141002597,15.581435989614539,13.991911324146194,11.168114639504694,0.0
2024-06-24,17.52088642825228,9.260169887099714,22.14323334639645,10.325521255856563,15.579141278870948,13.989850706032414,11.181197097491632,0.0
2024-06-25,17.522417270784654,9.260978970702775,22.092744592894377,10.326423421804167,15.580502466399057,14.036007429153436,11.18092584826154,0.0
2024-06-26,17.383703918592115,9.27767760457957,22.122576982616547,10.345043177288222,15.60859594411086,14.061316000730251,11.20108637208244,0.0
2024-06-27,17.38566047551636,9.278721818427385,22.125066905441976,10.346207524423614,15.61035271048327,14.062898618871586,11.19109194683581,0.0
2024-07-03,17.49875388310165,9.339079736377046,21.75543885971493,10.413509417622862,15.711897773100993,14.002577825664469,11.27874250441805,0.0
2024-07-04,17.50390942719652,9.341831248725187,21.74548055107185,10.416577482202978,15.716526867396762,14.00670331413664,11.268971109270064,0.0
2024-07-05,17.51052354477828,9.345361201308924,21.753697410615995,10.420513543946978,15.722465595376944,13.956575735514539,11.290862968458336,0.0
2024-07-08,17.510479434110557,9.345337659458696,21.753642610991314,10.420487293686142,15.722425988996594,13.956540577578041,11.291086435178654,0.0
2024-07-09,17.54637062167429,9.36449277557326,21.91434687345389,10.188410626116983,15.716788335908078,13.970254142307576,11.299336624965923,0.0
2024-07-10,17.564770898137922,9.374312997642399,21.861520539949108,10.271364351937253,15.733269992242402,13.88382805926098,11.310933160829936,0.0
2024-07-11,17.5505793299517,9.366738961927581,21.843857385604743,10.343861172900134,15.720558196843415,13.872610532215997,11.30179442055643,0.0
2024-07-12,17.515560598517606,9.375023691532457,21.863177925304072,10.315103699416998,15.734462777127753,13.884880632582869,11.311790675518244,0.0
2024-07-15,17.53309646338842,9.381567134927359,21.878437669907825,10.30991186920733,15.745444889804899,13.8467763349223,11.304765637841871,0.0
2024-07-16,17.531411752509023,9.380665683877282,21.876335426185857,10.31979427166962,15.743931949842342,13.845445833217438,11.30241508269844,0.0
2024-07-17,17.5286193924194,9.379171554548764,21.872851017353668,10.331044456130416,15.74142429513369,13.843240564702075,11.303648719711985,0.0
2024-07-18,17.54010478727576,9.385317132036521,21.77080882520359,10.382845447622806,15.75173865415898,13.852311164069754,11.316873989632587,0.0
2024-07-19,17.541391733797514,9.386005748289682,21.772406185483543,10.382089219932801,15.752894385297333,13.853327531069102,11.311885196130024,0.0
2024-07-22,17.390737247662237,9.30539390777381,22.489164024561546,10.258307581169483,15.617600433439016,13.726823052534415,11.211973752859492,0.0
2024-07-23,17.383804167680044,9.301684171992648,22.48019837976486,10.290824935875095,15.611374241219966,13.721350647266636,11.210763456200747,0.0
2024-07-24,17.390388281328384,9.30520718370623,22.48871275208187,10.288953546704123,15.617287047255946,13.726547607103443,11.182903581820005,0.0
2024-07-25,17.4349070315997,9.329028169651615,22.546283024276896,10.303222334545419,15.65726672400179,13.76168706087079,10.96760565505379,0.0
2024-07-26,17.436880213874158,9.330083975282747,22.548834682621717,10.252328245522701,15.659038723193424,13.763244529283206,11.009589630222049,0.0
2024-07-29,17.443065744850003,9.33339371433747,22.556833620143102,10.25445561493021,15.664593585524662,13.768126880616691,10.979530839597862,0.0
2024-07-31,15.595701098187135,19.64870644925509,20.22622474485422,8.299118382226874,14.046102202690875,12.345581533852497,9.838565588933305,0.0
2024-08-01,15.586137238810682,19.636657137446228,20.213821277516754,8.24059628270221,14.037488614535517,12.4640399686167,9.82125948037191,0.0
2024-08-02,15.586137238810682,19.636657137446228,20.213821277516754,8.195279879516985,14.037488614535517,12.489516354487,9.841099497686834,0.0
2024-08-06,15.581746015646658,19.63112472474097,20.20812625514737,8.275689528098397,14.033533706130417,12.447230279958438,9.82254949027775,0.0
2024-08-07,15.609258259933032,19.665786841457606,20.24380716700046,8.290075887746646,14.058312316122928,12.307542939459145,9.825216588280187,0.0
2024-08-09,15.64482986485141,19.710602782630733,20.285187967882973,8.089453340695748,14.090349503489605,12.335590335925266,9.843986204524265,0.0
2024-08-13,15.643989200272483,19.7115395495889,20.28615204260144,8.089837800404197,14.091019162047965,12.333008194847725,9.84445405023729,0.0
2024-08-14,15.625282554838243,19.687969041031483,20.26189442847068,8.208331072894627,14.074169514819438,12.318260728042098,9.824092659903433,0.0
2024-08-15,15.601583518408177,19.658108083707997,20.23116299225394,8.236733293609952,14.052823068450607,12.299577487676725,9.811900763772277,0.10811079212032573
2024-08-16,15.601231397012688,19.657664408202695,20.23070638313239,8.236547393889056,14.052505901948658,12.29929989121456,9.813936272496242,0.10810835210371181
2024-08-19,15.60137224366353,19.657841876001537,20.23088902430767,8.236396054799467,14.052632766831428,12.299410928295755,9.813347778003475,0.10810932809714041
2024-08-20,15.60175958506655,19.658329928971085,20.23139130454409,8.236374839468333,14.052981657070504,12.299716290606895,9.81133438210261,0.10811201216993672
2024-08-21,15.602639977970087,19.659439230397666,20.23253294329555,8.236839610503935,14.053774653864037,12.300410352252875,9.80624511888478,0.1081181128310694
2024-08-22,15.61628114502075,19.67662719955179,20.159856499648704,8.24404096266325,14.066061669908528,12.311164426732814,9.817755457509032,0.10821263896513475
2024-08-23,15.616210586717694,19.67653829557957,20.160217237585538,8.244003714003647,14.065998115888661,12.311108801781998,9.8177110984098,0.10821215003309619
2024-08-26,15.616140029052234,19.676449392410724,20.160126149042927,8.243966465680638,14.0659345624431,12.311053177333836,9.818118562931067,0.10821166110547588
2024-08-27,15.616069472024364,19.67636049004525,20.160035061323427,8.243929217694221,14.065871009571831,12.31099755338832,9.818526023770312,0.10821117218227369
2024-08-28,15.615963637678016,19.676227138003323,20.159898431287502,8.243647437287645,14.06577568134172,12.31091411841249,9.819363117183547,0.10821043880575436
2024-08-30,14.471136232794263,18.233736327000578,18.681949023917934,7.576280944156593,13.034594651174963,11.408384361752237,9.09739885905689,7.496519600146543
2024-09-02,13.954488352289493,18.358528586002514,18.82034787154215,7.596305445715683,13.12380382270861,11.469601288288214,9.129098619811646,7.547826013641691
2024-09-03,13.948226133014217,18.350290008659176,18.811902048074227,7.647464083380913,13.117914381606308,11.464243501930934,9.115520993761601,7.544438849572624
2024-09-04,13.948108586417218,18.350135364324917,18.8117435135733,7.64739963551707,13.117803832337852,11.464146888727363,9.11628690916369,7.544375269938586
2024-09-10,13.948020427769631,18.350019382784716,18.81162461445113,7.647351300332035,13.117720921609276,11.46407442989331,9.1168613372436,7.5443275859162995
2024-09-11,13.948255519973033,18.35032867015001,18.811941682116974,7.647480195516603,13.117942019214562,11.464267655486262,9.115329512893982,7.544454744648575
2024-09-12,13.946786323705998,18.34839579515052,18.80996018454149,7.646674671891129,13.11656028144684,11.463060102382608,9.124902567991743,7.543660072889676
2024-09-17,13.96258169831257,18.369176194182046,18.725812132370777,7.755513515679538,13.131415387016427,11.379027444727758,9.12427001410937,7.552203613601518
2024-09-23,13.989312135100699,18.40434276392666,18.6560083846279,7.770360932029153,13.156554611017079,11.400811838215562,9.055947528457656,7.566661806625293
2024-09-26,13.99049464610625,18.40589847571993,18.657585369616257,7.771017757556418,13.157666729359455,11.401775544317815,9.048260063777585,7.567301413546292
2024-09-30,13.990908572189362,18.40644303698491,18.6581373773492,7.771247672725505,13.158056015198872,11.402112879945392,9.045569144091312,7.567525301515449
2024-10-03,13.949540392209922,18.413486338612977,18.665276990858583,7.774221372819294,13.163090999805501,11.40647594564197,9.057486913651239,7.570421046400515
2024-10-04,13.946179241893281,18.409049597781564,18.63964356218005,7.772348169409417,13.15991934495251,11.541111670041385,8.963151464937459,7.568596948804335
2024-10-07,13.934810522225414,18.394042812008987,18.624448799608036,7.7660122657926305,13.152148203213434,11.637297470813833,8.955844836033723,7.535395090303941
2024-10-08,13.940787096801454,18.40193193030346,18.575602830286346,7.769343071862145,13.136661250895292,11.661303714909288,8.975743119188522,7.538626985753492
2024-10-09,13.8512414844598,18.39272214314977,18.616987578820222,7.765454675997685,13.147825132088538,11.67869647299312,8.991101181300234,7.555971331190634
2024-10-10,13.867728861290999,18.414615324440835,18.660290116135254,7.774698033544546,13.163475220039622,11.545023816923653,9.009203290604525,7.56496533702057
2024-10-15,13.879819117127374,18.43066967714904,18.676558654678345,7.781476222620516,13.143210226611451,11.52207816391611,8.994627262358462,7.571560675538702
2024-10-16,13.875735763946192,18.428056990762485,18.63159542821356,7.780373139696765,13.140712342215396,11.579686779311016,8.993352206128158,7.570487349726429
2024-10-17,13.353323041182055,18.495717856316187,18.700003610039307,7.808939731455547,13.05411448921129,11.783593008415638,9.206024943248059,7.598283320131916
2024-10-18,20.141780656983606,17.051659295717016,17.2399953796969,7.199254486686284,12.011417630371836,10.863585550980934,8.487261863509199,7.005045136054222
2024-10-21,19.68548741181775,17.14875260141328,17.3381610838418,7.240247530503232,12.079811457834955,10.90575451321823,8.556853062727285,7.0449323386434655
2024-10-22,19.763975646398354,17.217126591286473,17.407290266466354,7.269115205187,12.127975013837274,10.949236973195225,8.192259033762948,7.073021269866371
2024-10-29,19.765225917666967,17.218215748604322,17.408391453559172,7.269575050212712,12.12874223086777,10.949929623127897,8.186451265992947,7.073468709968211
2024-10-30,19.761748992463488,17.215186871092648,17.40532912200531,7.268296250323656,12.126608648902927,10.948003407538884,8.202602300286399,7.07222440738669
2024-10-31,12.873414216943493,18.6930851166574,18.899550797640025,7.892268697270231,13.167660005537229,11.886156282930955,8.908500505433139,7.679364377587527
2024-11-01,12.708077771351212,18.45300519704491,18.688598916523127,8.958069826419123,12.998544488441713,11.73349943538016,8.879467964974502,7.580736399865254
2024-11-04,12.556731590494213,18.233240106513037,18.067232168277204,10.434635159350874,12.843739009562727,11.59375994372896,8.780208001875701,7.490454020197284
2024-11-05,12.477923050519548,18.11880467230422,17.95383863284135,10.996765167826423,12.763129154054981,11.520995204959382,8.725101673583591,7.443442443910507
2024-11-06,12.323084982896589,17.89396912140854,17.731050139189925,12.099148424739854,12.604751974853363,11.37803161819844,8.618886686047109,7.35107705266618
2024-11-07,12.196495708595213,17.71015276628365,17.548907374384147,13.00007930101241,12.475269267604316,11.261150434020541,8.532382263413563,7.2755628846861615
2024-11-08,12.195057486454342,17.708064368563907,17.546837990871296,13.010338412743593,12.473798172225555,11.259822508666172,8.531376116945035,7.274704943530105
2024-11-11,12.095681352541662,17.563763369738815,17.403850807427364,13.716787390904544,12.372150612225145,11.17189894655331,8.460443318760385,7.215424201848775
2024-11-12,11.946273436659775,17.346812773601965,17.188875478492246,14.806272878999719,12.219327700966744,11.033901748264283,8.3322379296472,7.1262980533680675
2024-11-13,11.945440749761516,17.345603654808585,17.187677368346634,14.833520202814793,12.218475981463078,11.011823560690095,8.331657150595559,7.125801331519736
2024-11-14,18.4284690004995,16.053717599222917,15.907553530516589,13.803933711922234,11.30845410761583,10.191672150123217,7.711122293061723,6.595077607037994
2024-11-18,18.399743829455197,16.028694045507077,16.038631695952063,13.78241698381267,11.29082718057815,10.175785994537973,7.699102666970931,6.584797603185937
2024-11-19,18.52070709970936,16.134069602233257,15.443863818657045,14.01399306089408,11.309853493356352,10.242683466737306,7.706742195358246,6.628087263054355
2024-11-26,18.52105018441025,16.134368475943308,15.444149906729724,14.014252661490953,11.310063001431935,10.241020767687546,7.706884958014483,6.628210044291803
2025-02-03,18.521221731527312,16.13451791695071,15.443366726933222,14.01438246539613,11.310167758380508,10.241115622869676,7.7069563413260616,6.628271436616378
2025-03-24,18.520878640470958,16.134219037704185,15.443080650718555,14.014122859990295,11.309958246423902,10.240925914262533,7.708665997325104,6.628148653104472
