date,THE HONGKONG AND SHANGHAI BANKING,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,BOCI SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL
2024-03-01,42.390822686699835,0.0,0.0,53.92987902437909,3.6792982889210757
2024-03-04,42.546741164754266,0.0,0.0,53.76042765044866,3.69283118479707
2024-03-05,42.58352235185384,0.0,0.0,53.7236464633491,3.69283118479707
2024-03-06,42.59087858927375,0.0,0.0,53.7236464633491,3.6854749473771555
2024-03-19,42.55957075857478,0.0,0.0,53.68415512427093,3.7562741171542937
2024-03-20,42.472980971532444,0.0,0.0,53.75132498892684,3.775694039540717
2024-03-21,42.38505190115556,0.0,0.0,53.83396671527648,3.780981383567958
2024-04-03,29.94853905434665,0.0,0.0,65.45433331702384,4.597127628629513
2024-04-11,29.86490553682123,0.0,0.0,65.55080465456437,4.58428980861439
2024-04-23,18.063505708111045,0.0,39.569995598169044,39.647784339686446,2.7187143540334695
2024-04-26,18.062529428627393,0.0,39.56785695600871,39.65104619986432,2.718567415499574
2024-05-09,18.040104090644885,0.0,39.51873191131394,39.60721586890037,2.833948129140803
2024-05-17,18.068590701734845,0.0,39.4994072120661,39.59866573064027,2.833336355558779
2024-05-31,0.015022178803889718,0.0,0.03277118529528133,0.03285353638695379,0.002350713523708525
2024-06-11,17.90632903069065,0.0,39.063017041915,40.22862032348598,2.8020336039083724
2024-06-20,17.9019472877856,0.0,39.06510202722206,40.23076752277188,2.802183162220465
2024-06-26,0.015107734632859042,0.0,0.03291857986838205,0.03390083898774477,0.002361286300164036
2024-07-05,0.12126701515508803,0.0,0.03304491172121409,0.034030940462930086,0.002370348224298046
2024-07-23,63.62264962540165,0.0,17.320866411557606,17.83770459400779,1.218779369032951
2024-08-27,63.630178863192555,0.0,17.32291619921538,17.839815545380027,1.2070893922120296
2024-09-10,63.61963842917707,0.0,17.320046632314646,17.83686035333179,1.2234545851764822
2024-09-12,63.62264962540165,0.0,17.320866411557606,17.83770459400779,1.218779369032951
2024-09-23,63.625661106687005,0.0,17.32168626840657,17.840915588504703,1.2117370364017166
2024-09-25,63.55045949979614,0.0,17.301213103667905,17.819828726736617,1.328498669799339
2024-09-26,63.58954213637398,0.0,17.311853105792334,17.82842233976968,1.2701824180640091
2024-09-27,63.63147067855016,0.0,17.320046632314646,17.83686035333179,1.2116223358034022
2024-10-03,63.62996490732539,0.0,17.31963677179198,17.838804656835972,1.2115936640466585
2024-10-04,63.645025827255154,0.0,17.323736250127578,17.84302701982125,1.1882109027960166
2024-10-07,62.59530914718565,0.0,18.554363695551523,17.79054986438627,1.0597772928765594
2024-10-08,62.57994451642912,0.0,18.575065918831495,17.785512354684087,1.0594772100553023
2024-10-09,62.577280806576155,0.0,18.57995273354399,17.783414234183187,1.0593522256966668
2024-10-18,62.57285185179593,0.0,18.58571529949283,17.782155599476372,1.0592772492348668
2024-10-31,0.12062135108884277,0.0,0.03576391452560644,0.034287661630600326,0.002187492737387678
2024-11-04,62.54334150046294,0.0,18.543936868364835,17.771411172844584,1.1413104583276426
2024-11-05,62.6017183586803,0.0,18.4262818541429,17.78335956517654,1.1886402220002588
2024-11-06,62.64312674081977,0.0,18.40587977985126,17.76366935171537,1.1873241276135973
2024-11-18,62.786026797716445,0.0,18.33547235443517,17.695718553385912,1.1827822944624762
2024-11-21,62.79339494412012,0.0,18.337624082320794,17.697795204062338,1.171185769496746
2024-12-04,62.733027145012755,0.0,18.319994807654357,17.680781042836102,1.2661970044967814
2024-12-09,51.90275975086676,17.262119917141824,15.157219927245343,14.630300409774557,1.04759999497152
2024-12-10,51.906787717574296,17.261519411051005,15.158396218786278,14.623675207002423,1.0496214455859945
2024-12-11,51.90779480693885,17.26185431701185,15.158690320199344,14.622018745632637,1.0496418102173104
2024-12-12,51.90786883943063,17.26252416792189,15.159278557263539,14.622586157011707,1.0477422783722399
2025-01-02,56.160844460442725,15.735931507717662,13.818684148566721,13.329453560448615,0.955086322824271
2025-01-08,56.17145653069633,15.735931507717662,13.818684148566721,13.329453560448615,0.9444742525706679
2025-02-12,56.17046305586278,15.735653194622351,13.818439744811108,13.329217809455585,0.9462261952481689
2025-02-13,56.16946961617075,15.735374891371617,13.818195349700623,13.32898206680161,0.9479780759553991
2025-02-18,52.680213471723434,14.757890968164093,12.959806916293811,12.500983638231327,7.101105005587331
2025-02-19,52.66807114856397,14.754953996119829,12.95722778146389,12.503471071003021,7.116276002849296
2025-02-21,52.7039072650207,14.764993479970059,12.89800262181941,12.511978613345894,7.121118019843939
2025-02-24,52.83543162212062,14.801840013288217,12.68063668441978,12.543202672975731,7.138889007195654
2025-02-25,52.883821846763404,14.815396529084138,12.52572919992929,12.559686215330107,7.215366208893061
2025-02-26,52.87589738179894,14.813176491147592,12.523852261033177,12.557804188088081,7.229269677932207
2025-02-27,52.874136712092444,14.812683239734445,12.523435239887885,12.557386036406335,7.232358771878884
2025-02-28,1.444290943041094,0.40461793942429036,0.3420856626221774,0.3430585284151598,0.19623765410990368
2025-03-03,52.390904577352984,14.677305813486663,12.40897991784272,12.44427011970426,8.078539571613375
2025-03-04,52.34686292657963,14.66496755015363,12.398548489631965,12.43216072052808,8.1574603131067
2025-03-05,52.26674201275705,14.642521685480805,12.37957155425274,12.408194993294426,8.30296975421498
2025-03-06,52.650607794717075,14.750061639574211,12.470491587375207,12.084857965046549,8.04398101328696
2025-03-07,52.7704643322308,14.783639434594667,12.498880052491973,12.128984985923887,7.818031194758672
2025-03-10,52.712655180161164,14.767444207377475,12.485187740574728,12.115697887802348,7.919014984084289
2025-03-11,52.729284221966275,14.772102831501794,12.48912639075604,12.124501016065645,7.884985539710241
2025-03-14,52.81610031912513,14.796424351006243,12.509689105121835,12.126169511243354,7.75161671350344
2025-03-20,52.99696659456791,14.765728612778966,12.483737285076248,12.101013317004345,7.652554190572531
2025-03-21,53.076424608210594,14.764748451966659,12.151004626874212,12.100210042113305,7.907612270835239
2025-03-26,53.09682382282802,14.755198699141085,12.143145428246713,12.09238369712574,7.912448352658437
2025-03-28,53.0960459458337,14.755443410279009,12.143346819159593,12.092584246168494,7.912579578559195
2025-03-31,1.4559787940506526,0.40461793942429036,0.3329900587236882,0.33173450156154083,0.21738493317389096
2025-04-01,53.08734395332267,14.753485948419808,12.141735878872636,12.092638294073174,7.924795925311709
2025-04-09,53.07952434591462,14.751773595276992,12.140326656695304,12.102841201211207,7.925534200901879
2025-04-10,53.02062366947434,14.735404016721743,12.12685491856093,12.089411059506189,8.027706335736799
2025-04-14,53.09019003674321,14.755198699141085,12.143145428246713,12.105651269295361,7.905814566573626
2025-04-15,53.04884006454154,14.743706424285458,12.133687584423752,12.09622262827671,7.977543298472541
2025-04-22,52.98035867232797,14.72467359451774,12.11802405968966,12.080607467509727,8.096336205954904
2025-04-25,52.928675980208915,14.710309577530886,12.106202846654059,12.068822754608558,8.185988840997576
2025-04-28,52.930232484315695,14.70982315277556,12.10580253170986,12.068423675709193,8.185718155489692
