date,THE HONGKONG AND SHANGHAI BANKING,CHINA CITIC BANK INTERNATIONAL LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,CHIEF SECURITIES LTD,DAH SING SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.17343152674487572,0.0,0.0,0.0,0.17343152674487572
2024-03-13,6.574744407172585,0.0,0.0,0.0,0.0,0.0,0.17343152674487572,0.0,0.0,0.0,6.7481759339174605
2024-03-27,6.574744407172585,0.0,0.0,0.0,0.0,0.0,0.18662740377981193,0.0,0.0,0.0,6.761371810952397
2024-04-22,6.577100813785966,0.0,0.0,0.0,0.938321113448499,0.6442415680984922,0.18662740377981193,0.0,0.0,0.0,8.34629089911277
2024-04-23,6.577100813785966,0.0,0.0,0.8381724185358187,0.938321113448499,0.6442415680984922,0.18662740377981193,0.0,0.0,0.0,9.184463317648587
2024-05-03,6.582756189658082,0.0,0.0,0.8381724185358187,0.938321113448499,0.6371723482583479,0.18662740377981193,0.0,0.0,0.0,9.183049473680558
2024-05-07,6.586526440239493,0.0,0.0,0.8381724185358187,0.938321113448499,0.6371723482583479,0.18662740377981193,0.0,0.5458587643018801,0.0,9.732678488563849
2024-05-13,6.570502875268498,0.0,0.0,0.8381724185358187,0.938321113448499,0.6371723482583479,0.19134021700657486,0.0,0.5458587643018801,0.0,9.721367736819618
2024-05-14,6.54741009045736,0.0,0.0,0.8381724185358187,0.9665979928090764,0.6371723482583479,0.20076584346010073,0.0,0.5458587643018801,0.0,9.735977457822584
2024-05-16,6.533271650777071,0.0,0.0,0.8381724185358187,0.9812077138120415,0.6371723482583479,0.20076584346010073,0.0,0.5458587643018801,0.0,9.73644873914526
2024-05-17,6.530443962841013,0.0,0.0,0.8381724185358187,0.9854492457161282,0.6371723482583479,0.2563770395359033,0.0,0.5458587643018801,0.0,9.793473779189092
2024-05-20,6.52573114961425,0.0,0.0,0.8381724185358187,0.9962887161376829,0.6371723482583479,0.2563770395359033,0.0,0.5458587643018801,0.0,9.799600436383884
2024-05-23,6.497454270253673,0.0,0.0,0.8381724185358187,0.9962887161376829,0.6371723482583479,0.2563770395359033,0.0,0.5458587643018801,0.0,9.771323557023305
2024-05-24,6.1711527495909655,0.0,0.0,0.8381724185358187,0.9962887161376829,0.6371723482583479,0.30680414106226656,0.0,0.5458587643018801,0.0,9.495449137886961
2024-05-27,6.17303787488167,0.0,0.0,0.8381724185358187,0.9962887161376829,0.6371723482583479,0.33036820719608123,0.0,0.5458587643018801,0.0,9.52089832931148
2024-05-28,6.17303787488167,0.0,0.0,0.8381724185358187,0.9868630896841571,0.6371723482583479,0.33036820719608123,0.0,0.5458587643018801,0.0,9.511472702857954
2024-05-29,6.17303787488167,0.0,0.0,0.8381724185358187,0.9868630896841571,0.6371723482583479,0.30397645312620886,0.3416365436212714,0.5458587643018801,0.0,9.826717492409355
2024-05-31,6.17303787488167,0.0,0.0,0.8381724185358187,0.9868630896841571,0.6371723482583479,0.30397645312620886,0.34116526229859506,0.5458587643018801,0.0,9.826246211086678
2024-06-07,6.17303787488167,0.0,0.0,0.8381724185358187,0.9863918083614807,0.6371723482583479,0.30397645312620886,0.34116526229859506,0.5458587643018801,0.0,9.825774929764002
2024-06-13,6.158899435201382,0.0,0.0,0.8381724185358187,0.9958174348150066,0.6371723482583479,0.3077467037076192,0.34116526229859506,0.5458587643018801,0.0,9.824832367118649
2024-06-21,6.158899435201382,0.0,0.0,0.8381724185358187,0.9958174348150066,0.6371723482583479,0.3336671764548153,0.34116526229859506,0.5458587643018801,0.0,9.850752839865844
2024-06-24,6.158899435201382,0.0,0.0,0.8311031986956742,0.9958174348150066,0.6371723482583479,0.3336671764548153,0.34116526229859506,0.5458587643018801,0.0,9.8436836200257
2024-06-25,6.158899435201382,0.0,0.0,0.8311031986956742,0.9769661819079549,0.6371723482583479,0.38974965385329413,0.34116526229859506,0.5458587643018801,0.0,9.880914844517129
2024-06-26,6.158899435201382,0.0,0.0,0.8311031986956742,0.9769661819079549,0.6371723482583479,0.39351990443470447,0.34116526229859506,0.5458587643018801,0.0,9.884685095098538
2024-06-27,6.244672635928468,0.0,0.0,0.8311031986956742,0.9769661819079549,0.6371723482583479,0.39351990443470447,0.34116526229859506,0.5458587643018801,0.0,9.970458295825624
2024-06-28,6.244672635928468,0.0,0.0,0.8311031986956742,0.9807364324893653,0.6371723482583479,0.38974965385329413,0.34116526229859506,0.5458587643018801,0.0,9.970458295825624
2024-07-05,6.244672635928468,0.0,0.0,0.8311031986956742,0.9807364324893653,0.6371723482583479,0.3600589305246877,0.34116526229859506,0.5458587643018801,0.5239503094546272,10.464717881951644
2024-08-05,6.244672635928468,0.0,0.0,0.8311031986956742,0.9807364324893653,0.6371723482583479,0.3600589305246877,0.34022269965324253,0.5458587643018801,0.5239503094546272,10.463775319306293
2024-08-26,6.235247009474942,0.0,0.0,0.8311031986956742,0.9845066830707756,0.6371723482583479,0.3770250581410342,0.34022269965324253,0.5458587643018801,0.5239503094546272,10.475086071050523
2024-08-27,6.235247009474942,0.0,0.0,0.8311031986956742,0.9892194962975385,0.6371723482583479,0.39587631104808596,0.34022269965324253,0.5458587643018801,0.5239503094546272,10.498650137184336
2024-08-28,6.235247009474942,0.0,0.0,0.8311031986956742,1.002886654655151,0.6371723482583479,0.38173787136779713,0.33032579187704036,0.5458587643018801,0.5239503094546272,10.48828194808546
2024-09-11,6.235247009474942,0.0,0.0,0.8311031986956742,0.998173841428388,0.6371723482583479,0.38173787136779713,0.33032579187704036,0.5647100172089317,0.5239503094546272,10.50242038776575
2024-09-25,6.250328011800582,0.0,0.0,0.8311031986956742,0.998173841428388,0.6371723482583479,0.3784389021090631,0.33032579187704036,0.5647100172089317,0.5239503094546272,10.514202420832655
2024-09-26,6.250328011800582,0.0,0.0,0.8311031986956742,0.998173841428388,0.6371723482583479,0.3784389021090631,0.33173963584506927,0.5609397666275214,0.5239503094546272,10.511846014219275
2024-09-27,6.251270574445936,0.0,0.0,0.8311031986956742,0.998173841428388,0.6371723482583479,0.3784389021090631,0.33173963584506927,0.5609397666275214,0.5239503094546272,10.512788576864626
2024-09-30,6.251270574445936,0.0,0.0,0.8311031986956742,0.998173841428388,0.6371723482583479,0.3793814647544157,0.33173963584506927,0.5609397666275214,0.5239503094546272,10.513731139509979
2024-10-03,6.251270574445936,0.0,0.0,0.8311031986956742,1.0047717799458562,0.6371723482583479,0.3793814647544157,0.33173963584506927,0.5609397666275214,0.5239503094546272,10.520329078027448
2024-10-04,6.255983387672698,0.0,0.0,0.8263903854689114,1.007599467881914,0.6371723482583479,0.43263625421683677,0.32985451055436404,0.5458587643018801,0.5239503094546272,10.55944542780958
2024-10-07,6.255983387672698,0.0,0.0,0.8263903854689114,1.0123122811086769,0.6371723482583479,0.5160530483305406,0.32985451055436404,0.5458587643018801,0.5239503094546272,10.647575035150046
2024-10-08,6.255983387672698,0.0,0.0,0.8263903854689114,1.0123122811086769,0.6371723482583479,0.5160530483305406,0.32796938526365893,0.5458587643018801,0.5239503094546272,10.64568990985934
2024-10-09,6.255983387672698,0.0,0.0,0.8263903854689114,1.0123122811086769,0.6371723482583479,0.515110485685188,0.32796938526365893,0.5458587643018801,0.5239503094546272,10.644747347213988
2024-10-10,6.255983387672698,0.0,0.0,0.8263903854689114,1.0123122811086769,0.6371723482583479,0.515110485685188,0.334567323781127,0.5533992654647008,0.5239503094546272,10.658885786894277
2024-10-14,6.255983387672698,0.0,0.0,0.8263903854689114,1.0123122811086769,0.6371723482583479,0.515110485685188,0.32891194790901146,0.5533992654647008,0.5239503094546272,10.653230411022161
2024-10-15,6.255983387672698,0.0,0.0,0.8263903854689114,1.0123122811086769,0.6371723482583479,0.5188807362665984,0.32891194790901146,0.5533992654647008,0.5239503094546272,10.657000661603572
2024-10-18,6.255983387672698,0.0,0.0,0.8263903854689114,1.0170250943354397,0.6371723482583479,0.5155817670078643,0.3274981039409826,0.5533992654647008,0.5239503094546272,10.657000661603572
2024-10-22,6.255983387672698,0.0,0.0,0.8263903854689114,1.018910219626145,0.6371723482583479,0.5141679230398354,0.3274981039409826,0.5533992654647008,0.5239503094546272,10.657471942926248
2024-10-23,6.255983387672698,0.0,0.0,0.8263903854689114,1.018910219626145,0.6371723482583479,0.5141679230398354,0.3251416973276011,0.5533992654647008,0.5239503094546272,10.655115536312868
2024-10-25,6.255983387672698,0.0,0.0,0.8263903854689114,1.0047717799458562,0.6371723482583479,0.5141679230398354,0.3251416973276011,0.5533992654647008,0.5239503094546272,10.640977096632579
2024-10-28,6.255983387672698,0.0,0.0,0.8263903854689114,0.9953461534923304,0.6371723482583479,0.5141679230398354,0.3251416973276011,0.5533992654647008,0.5239503094546272,10.631551470179053
2024-10-30,6.27483464057975,0.0,0.0,0.8263903854689114,0.9953461534923304,0.6371723482583479,0.5066274218770147,0.3251416973276011,0.5533992654647008,0.5239503094546272,10.642862221923282
2024-10-31,6.298398706713565,0.0,0.0,0.8263903854689114,0.9760236192626023,0.6371723482583479,0.5066274218770147,0.3251416973276011,0.5533992654647008,0.5239503094546272,10.64710375382737
2024-11-01,6.31300842771653,0.0,0.0,0.8263903854689114,0.9760236192626023,0.6371723482583479,0.5066274218770147,0.3251416973276011,0.5533992654647008,0.5239503094546272,10.661713474830336
