date,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,FE SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-20,42.07448635184947,31.809459830788445,5.486236133409837,6.458366236551234,4.073524123244299,4.05544882550977,3.71230413239395,0.0,0.10382969725345832,2.226344668999536
2024-05-21,41.96519547147884,31.689725348022158,5.429178636379669,6.428635619466926,4.109080878478009,4.337469297129617,3.662181218005468,0.0,0.18281394408953333,2.195719586949777
2024-05-22,41.418009193273036,31.243798173885555,5.359146246440301,6.320407723353661,4.235976233365032,4.558298380285968,3.603209214731916,0.0,1.1582875608978005,2.1028672737667256
2024-05-23,41.217202883261386,31.404597633808073,5.375466870432335,6.248309677715111,4.619760071450815,4.440427694259774,3.4725469284639896,0.0,1.152563023051348,2.0691252175571684
2024-05-24,41.106161797117316,31.60718953191225,5.409498177621148,6.204309118944176,4.61507631110472,4.406791274552112,3.4534891098301226,0.0,1.1533390094269913,2.044145669491159
2024-05-27,41.05358262646613,31.987315369292713,5.445215744761915,5.959932192998648,4.582040567395105,4.34301330020085,3.4529478096425135,0.0,1.1576778874404048,2.018274501801714
2024-05-28,40.88216195042294,32.465488094610485,5.520279462253567,5.874674589404542,4.521516484365437,4.15602443049659,3.4299300357929696,0.0,1.15311614191951,1.9968088107339566
2024-05-29,40.9081744374329,32.49773501642109,5.523791903644934,5.837848249857238,4.528256697533698,4.139352502606206,3.4263175339408534,0.0,1.1538498462353195,1.9846738123277574
2024-05-30,40.81829008657075,32.70503056538518,5.525146620736756,5.726724415192435,4.520234499122277,4.125246216580852,3.4476999718466446,0.0,1.1513145816861796,1.980313042878927
2024-05-31,40.801477975094514,32.778986068017886,5.559476228039729,5.693540204199129,4.458648302166323,4.104281182014408,3.4944447959943488,0.0,1.1508403817858293,1.9583048626878343
2024-06-03,40.7957748495886,33.21952295266194,5.588913517736233,5.601603288797137,4.3261300449703635,4.095042685829159,3.483220769097429,0.0,0.931298367529161,1.9584935237899825
2024-06-04,40.801435156712614,33.164393616737655,5.6802601752443085,5.590818214436957,4.394176930223525,4.174234381083898,3.4856311039033985,0.0,0.7367958328070487,1.9722545888505933
2024-06-05,40.86206736335863,32.9955970342252,5.688701219227828,5.56438795261363,4.4257956532023455,4.273073136406599,3.4657220217061107,0.0,0.7378907344206586,1.9867648848389972
2024-06-06,39.94470071019506,32.0220370380206,5.561513372759045,5.421111881360646,4.345711437162205,3.789051617585499,3.386348729444709,2.8714476650535197,0.7213929909422321,1.9366845574764855
2024-06-07,39.94394706306683,31.945963822421596,5.561408442229902,5.4172361474511606,4.353176350230643,3.875769533113474,3.3862848383164805,2.8713934886985055,0.7213793802317678,1.9234409342396401
2024-06-11,40.03033023700228,31.946981447114148,5.571544792547478,5.4289515157805806,4.355027346591712,3.7340685494668007,3.393608051310966,2.8776031925812924,0.7229394423953197,1.9389454252094207
2024-06-12,40.03941505105584,31.940993110295068,5.572809244979713,5.430183606915843,4.3654718902680925,3.7368072254049145,3.3943782247752936,2.878256259637441,0.723103512248535,1.9185818744192549
2024-06-13,40.12364547506778,31.866045924658053,5.5845326951111325,5.44350223137299,4.376550693808041,3.7219257312397045,3.3920428658014137,2.8843112118602727,0.7094629832131504,1.897980187867459
2024-06-14,40.125914959299024,31.864838110833855,5.582425883140807,5.437610480280888,4.395336232970524,3.7198895173738733,3.391914297723803,2.884201888257237,0.701855523391727,1.896013106728264
2024-06-17,39.965352662035365,31.7313375236713,5.559037810978051,5.414829125191186,4.8166397430505965,3.708079112620059,3.3777035696235638,2.872118266672893,0.6668325957941825,1.8880695903628046
2024-06-18,39.953783528473316,31.669325594018392,5.557428585821063,5.413261645432037,4.720912620842683,3.858586256879927,3.3767257950982033,2.8712868485164185,0.6666395617071446,1.9120495632108097
2024-06-19,40.007846073900645,31.963443012369446,5.564948492794727,5.422475685218938,4.164316333235762,4.045881820984374,3.377516516126307,2.8751720644327574,0.6675416097337791,1.9108583912032688
2024-06-20,39.81453586654405,31.84848350622117,5.5380597333977875,5.396275326990216,4.172396369293424,4.015052414958027,3.3611970067761496,2.8612797867296607,1.0835741748053167,1.909145814284199
2024-06-21,40.33461861325861,32.27022373184976,5.613051923031227,5.427425714883563,4.217462549149338,3.2164541567920826,3.404806238949182,2.9000250597477093,0.6942727738770224,1.9216592384614972
2024-06-24,40.50317179107797,32.521046280618535,5.6370407687900554,5.469758069975528,4.222091196589617,2.8793716811770573,3.4193575691034095,2.9124190754826387,0.48864846692115904,1.9470951002640318
2024-06-25,40.24321231609472,32.39825021520898,5.601390138900651,5.435165394751868,4.185881304096573,2.8630631015572163,3.4015355090131725,2.893999912166004,1.0427211226793436,1.9347809855314744
2024-06-26,39.93495167593044,32.24181819164874,5.577881097593916,5.390267722723345,4.3051857064138295,3.5602720610962786,3.375798974875039,2.8721034694159995,0.8196917687797541,1.9220293315226602
2024-06-27,39.79351814597653,32.150271290387586,5.559440090188708,5.37244698304611,4.362428582901044,3.9487062863242093,3.3458287266040077,2.86260802115862,0.6890769543484978,1.915674919064689
2024-06-28,39.63314579464525,32.181812161478575,5.537034921686685,5.3526687907906485,4.541143275520574,4.199455963112536,3.3192310496963238,2.8510713890466035,0.48397561224288604,1.900461041779918
2024-07-02,39.65346479908083,32.14329466583447,5.539873632439464,5.3516643143781994,4.6109474193240025,4.209106261585724,3.3021894088914627,2.8525330679277183,0.44298839975033877,1.893938030787801
2024-07-03,39.434680129659284,32.008818545974435,5.499987884052244,5.303497035320784,4.6116027907687664,4.827096105561593,3.278377879634583,2.836794455742307,0.31565678688793497,1.883488386398078
2024-07-04,39.449558194965334,32.0067614967364,5.502062940288338,5.283121616149245,4.6226661497980155,4.82332320499264,3.276531484903232,2.837864732286547,0.3157758790746644,1.8823343008055837
2024-07-05,39.455505794525756,31.97731045507226,5.503412725794916,5.237788873446668,4.625665351249094,4.956646950883853,3.238167089105095,2.838560927282286,0.315853346328225,1.8510884863118497
2024-07-08,39.417268446389805,31.9612271797057,5.498079226601472,5.225259416768511,4.624909189876432,5.0262839733464135,3.2444574240923516,2.8358100046874313,0.3155472447051372,1.851157893826745
2024-07-09,39.409925017312844,32.02606673213987,5.497054935562254,5.194477984617747,4.612869582467132,5.019758583781738,3.238263988450605,2.8352816938615932,0.315488458317768,1.8508130234884548
2024-07-10,39.354204247568006,32.13519603138241,5.489282778365694,5.185273269971323,4.608207918140416,5.010800900803089,3.2243836632961584,2.831272955495407,0.3150423965773471,1.8463358384001582
2024-07-11,39.003733945788404,31.84163968516513,5.44039777030442,5.139095629678956,4.6040452818688955,4.96617703056004,3.1956687969398287,2.8060589508901885,1.176977274324671,1.8262056344794644
2024-07-12,39.013085129824425,31.915666333302127,5.441702111084972,5.136639256119792,4.605149106307879,4.974744630149417,3.1964349617147167,2.806731706316686,1.0850475345077297,1.8247992306722522
2024-07-15,39.0086826812647,31.954477493227408,5.4226477367243255,5.134215579516906,4.604629436254025,4.974183252927926,3.211046862738783,2.806414979456534,1.059108667480001,1.8245933104093934
2024-07-16,39.00793710796665,32.06804046757814,5.422544093610041,5.130429459075111,4.604541427930772,4.975932176386242,3.205674784178817,2.806361340422142,0.9650446763124818,1.813494466539603
2024-07-17,38.93900590655538,32.02425796228994,5.412961877610164,5.121363440910884,4.712371111628154,5.005794638597153,3.2000100136067244,2.801402199459265,0.9614986025128263,1.8213342468295153
2024-07-18,38.93255609451573,32.02999609092321,5.412065280846186,5.118674712542983,4.728154444605584,4.98288030495216,3.2160438523326,2.800938178429111,0.9613393409929644,1.8173516998594645
2024-07-19,38.89747790162121,32.002975870879865,5.40718901560898,5.125095432339758,4.740443342978313,5.033553937108066,3.220501293760968,2.7984145360186288,0.9604731752380475,1.813875494446169
2024-07-22,38.84961602230847,32.05725947033557,5.400535673488937,5.118789195733124,4.749302493173689,5.04205242577374,3.216538588398981,2.7949711924905807,0.9611278600901947,1.8098070782067135
2024-07-23,38.85309810418358,32.04360267566882,5.401019722221202,5.122921342536301,4.76993160220548,5.031484290914701,3.209700585164805,2.7952217050960395,0.9593773302820031,1.8136426417270628
2024-07-24,38.83954433289513,32.052620756005666,5.399135594838539,5.121134228828684,4.726038828462945,5.082974082533434,3.215925031028987,2.7942466014996734,0.9590426547593693,1.8093378891475658
2024-07-25,38.84272398310992,32.03137438002015,5.399577602152185,5.118875401283327,4.744787582445972,5.083390206870393,3.2143521218858178,2.7944753561609144,0.9591211680435897,1.8113221980277299
2024-07-26,38.8498575359162,32.01154570135652,5.400569246609801,5.11981549415631,4.745658973257508,5.084323782808357,3.2241250562216863,2.794988567786538,0.959297312783151,1.8098183291039298
2024-07-29,38.870582578012126,32.035003350195325,5.404216671000877,5.121435541077703,4.761728424205013,5.011031032340276,3.22446479597072,2.7968762409204992,0.9599452008588636,1.8147161654185946
2024-07-30,38.87435672932542,32.03530582710059,5.405508096300046,5.118982987653819,4.76286631650822,5.015904903130304,3.214206123430673,2.7975445998994335,0.960174595347219,1.8151498213042678
2024-07-31,38.86935524903543,32.0495638954068,5.404812636761274,5.10913456527797,4.773281329453229,5.018935499576381,3.1990888691415855,2.797184674607957,0.9600510616165643,1.8185922191228103
2024-08-01,38.815384819397856,32.00689821720345,5.397308008545868,5.102040488574162,4.781336893912701,5.130627967834566,3.1983177336206916,2.7933007599482726,0.9587180225698017,1.8160670883926306
2024-08-02,38.8039894023158,32.00851088151634,5.39572346736036,5.100542631999834,4.785437812734276,5.130956592972147,3.1973787717965307,2.7924807029697485,0.9584365622214862,1.8265431741134814
2024-08-05,38.75989528724323,32.06744371744307,5.38959214800031,5.102077892908008,4.78549834712179,5.134290083001075,3.1900799174071786,2.7893075249704955,0.957347462551187,1.824467619353651
2024-08-06,38.732209973536484,32.12146084178405,5.385742484623693,5.098433594439846,4.831530141792745,5.095824650781354,3.180475394588992,2.787315185897309,0.947506249583052,1.819501482972476
2024-08-07,38.78738544564862,32.24791898497464,5.393414674887728,5.092857877475407,4.849417371732621,4.878096108938301,3.1886742785346125,2.791285819935808,0.9433537395636307,1.8275956983086348
2024-08-08,38.78311754361409,32.20952677954825,5.392821219948716,5.090463606296634,4.872724311832577,4.912403218307479,3.177320093460408,2.790978685688603,0.9432499392868625,1.8273946020163867
2024-08-09,38.764634149526884,32.36647951751786,5.3902510903107865,5.088037575309932,4.875901092242325,4.8862328727230135,3.1721398081540597,2.7896485512846696,0.8419846605183422,1.8246906824121303
2024-08-12,38.771030253425224,32.412152886264884,5.3911404732952555,5.070543934293224,4.907871978998999,4.87603919794445,3.172663206252304,2.7901088389248168,0.7871241089339823,1.8213251216668656
2024-08-13,38.756178542384916,32.48770247517381,5.389075331874879,5.048264171257745,4.91148980035965,4.877836599585371,3.1714478793223915,2.7890400540621028,0.7501703185311601,1.8187948274479708
2024-08-14,38.74410803556911,32.53254555489144,5.387396918961873,5.046691903057451,4.911792173054772,4.874485367702458,3.163131968919392,2.788171415092827,0.7297842082483151,1.82189245450236
2024-08-15,38.74339823989704,32.533781564948164,5.3872982213479474,5.046599447191187,4.911702188564139,4.874396066675979,3.163074020046762,2.7881203355325077,0.7114507452842935,1.8401791705119779
2024-08-16,38.702982831390756,32.66272249991422,5.381678428860649,5.041335056675855,4.908408615187528,4.872971507657818,3.159774440390269,2.7852118910634016,0.646655152298489,1.8382595765610168
2024-08-19,38.70369114696644,32.6450189533019,5.381776920666077,5.041427319749181,4.923139499504721,4.8748908212029916,3.1598322684254234,2.7852628641104302,0.6466669869397224,1.8382932191331123
2024-08-20,38.69377708758825,32.6384865028051,5.3803983633664885,5.040135943957424,4.963960671394821,4.875471767157093,3.1590228684998363,2.7845494111915907,0.626375048886307,1.8378223351530856
2024-08-21,38.71074029956476,32.65279509728236,5.382757110555972,5.042345521332469,5.002746155222523,4.861226493968389,3.151255447349647,2.7857701475858225,0.5717356973179568,1.8386280298201065
2024-08-22,38.719245206675154,32.670954252578206,5.383939724189006,5.043453345154632,5.038631756300586,4.853140189046196,3.1482860565271102,2.7863821926191332,0.516935293032589,1.839031983877383
2024-08-23,38.73914001195255,32.65843238453313,5.386706111598321,5.053372015011667,5.074193260320521,4.7914289705010225,3.149903715593495,2.787813897469128,0.5172009058290419,1.8418087271911285
2024-08-26,38.74765740407805,32.638129679294416,5.387890461281952,5.054483076098582,5.07347668855395,4.7943146501279115,3.1579251129672423,2.7884268409709803,0.5173146203544869,1.8403814662724358
2024-08-27,38.74836735581955,32.63872768956285,5.387989180597449,5.054575686576291,5.075401891334171,4.788905760805088,3.1579829738699066,2.788477931762642,0.517324098822096,1.8422474308499552
2024-08-28,38.774930425079084,32.58776241927877,5.391682795052468,5.063541237971367,5.084381719664178,4.777979059445858,3.1663102525342364,2.7903895099137914,0.5176787386896406,1.8453438423706015
2024-08-29,38.77350860024972,32.57190000470459,5.3914850892568404,5.054188399113308,5.102529613336657,4.783304156689887,3.1643607150579824,2.790287190063174,0.5176597561027929,1.8507764754250473
2024-08-30,38.77279772693663,32.57863642965541,5.391386241796133,5.054095735648432,5.113436460588529,4.779549660613918,3.1496355036786614,2.790236032951763,0.5176502653314091,1.8525759427991089
2024-09-02,38.7373936994801,32.63470471927196,5.386463285555585,5.0439855882776605,5.123421107660466,4.771521930808551,3.144927798513723,2.7876882262699607,0.517177591052505,1.8527160531094857
2024-09-03,38.77628978711471,32.59779766152302,5.401039638476797,5.049050237360442,5.156068987062258,4.692405415660483,3.148085610012466,2.790487334707358,0.5176968873443593,1.8710784407381096
2024-09-04,38.75994394883109,32.587721901131374,5.398762872933248,5.046921850165099,5.16672502886372,4.717919244778385,3.1467585594213245,2.789311026840978,0.5174786563158901,1.868456910718888
2024-09-05,38.76278571330903,32.59560991476637,5.399158694263055,5.0307955408721075,5.185433098619818,4.707267592213686,3.1469892704539983,2.789515530877528,0.5175165963207968,1.864928048303614
2024-09-09,38.800478469935385,32.64748753012912,5.404408811634781,5.033852755183445,5.212491891047529,4.590754163127667,3.146379971706595,2.792228043099649,0.5180198271066204,1.853898537029204
2024-09-10,38.80759853265391,32.6461383109445,5.40540054501573,5.031106399694032,5.213448406808355,4.584256406885574,3.14695734661583,2.7927404295334064,0.5181148860802178,1.8542387357684456
2024-09-11,38.88609203778998,32.577940207824376,5.4163336831506665,5.067025072219928,5.247897133477593,4.531010944390223,3.109192323543805,2.798389116737404,0.5191628420220777,1.8469566388439485
2024-09-12,38.90540718391884,32.584923675953604,5.419024035178612,5.069541918850168,5.29281623201212,4.441278045263757,3.110736693289513,2.799779107139697,0.5194207158693285,1.857072392524361
2024-09-13,38.90683869882415,32.61187895835669,5.421063164561559,5.0366131723675664,5.2617354385771,4.472717002307804,3.110851152082397,2.7998821243245446,0.5194398278270412,1.8589804607711438
2024-09-16,38.96078722544475,32.54656152147699,5.428580053114473,5.039423274464256,5.2579776697474,4.466022885628957,3.1151646826030843,2.8037644627609293,0.520160087152047,1.8615581376071215
2024-09-17,39.51147860427972,32.702053450955574,5.505310336239074,5.110653019784581,5.448132943309783,3.3043987469755614,3.159195988347347,2.843394281044425,0.5275122916635002,1.8878703374004262
2024-09-19,39.84256692409146,32.90825843294689,5.551442346825741,5.15347798056137,5.505089739023618,2.550652872623435,3.185668621837317,2.8672206390631128,0.5319326060758287,1.9036898369512378
2024-09-20,39.84827251160529,32.88169238653095,5.552237331752243,5.154215975672847,5.541678913925737,2.5510181345607466,3.167282279173404,2.8676312345528263,0.5320087805864019,1.9039624516395588
2024-09-23,39.37160305183773,32.4399533562341,5.485820852376461,5.101869244143286,5.499591023226275,3.7278839611262478,3.1331183257944604,2.8333283113586334,0.5256448324890319,1.8811870414137726
2024-09-24,39.097406241418625,32.28982953990252,5.447615789243223,5.0663381464616,5.414146964496285,4.371547825501144,3.111298257902701,2.8135960798611803,0.5219840687580756,1.8662370864546414
2024-09-25,39.007670182918424,32.21940718899198,5.435112464441275,5.0547099270987745,5.4791896928214765,4.509875247877345,3.1041572306755043,2.807138336325475,0.5207860150396008,1.8619537138101427
2024-09-26,39.026386123865805,32.0595540028603,5.44694719292052,5.07189830967664,5.574088147057037,4.504657530611408,3.105646610152625,2.8084852056741814,0.5228812795908961,1.8794555975905805
2024-09-27,39.17975337953985,31.622116137019894,5.5035530074143315,5.11591438782507,5.70715195480945,4.52236009115669,3.1159986460146163,2.8195220889568993,0.5249361167115986,1.8886941905516
2024-09-30,39.22420320684958,31.2289485336399,5.485685165165279,5.064221364056657,5.932486631325993,4.681720181332437,3.152919179636849,2.8227208653436735,0.5199674284603241,1.8871274441892996
2024-10-02,39.23137448034354,31.20126654721845,5.477412682581621,5.143060756836463,5.913165334671788,4.647220090859956,3.149785453549072,2.823236937097017,0.5200624929443054,1.8934152238977886
2024-10-03,39.40105963376318,31.358234971099495,5.511240045216142,5.145701388770461,5.544576839858703,4.672026079761995,3.185163871818576,2.8349119141818346,0.520350360742528,1.8267348947870812
2024-10-04,39.348220875796194,31.34311063313363,5.50556395249633,5.105586631483884,5.479355078277629,4.601446526927878,3.450761082218094,2.8281686108019994,0.5339792149420558,1.8038073939223063
2024-10-07,39.226714824153454,31.388239304664623,5.494271540617366,5.02093410831681,5.477388985820138,4.739627739249456,3.543826934220404,2.8223677800257354,0.47724859922177976,1.8093801837102363
2024-10-08,39.29010649956313,31.496546536946624,5.488290390252711,5.036478142704503,5.229904320058097,4.808584948162297,3.59227659445549,2.826928820199509,0.42229456437371854,1.8085891832839156
2024-10-09,39.338409597826725,32.00324255829208,5.50671711051292,5.121265512466647,5.0526996166120375,4.479688748329794,3.610164417908391,2.830671885144387,0.24429669346993538,1.8128438594370861
2024-10-10,39.276825348860264,32.889098327798,5.462812262772551,4.998110630021877,4.825656871767118,4.10739265123103,3.6007985940145786,2.826240470557491,0.24020013282415797,1.772864710152929
2024-10-14,39.235674937672194,32.899163028398725,5.484915536168651,4.983598541470494,4.81503568645606,4.197700016016105,3.584040249093618,2.8232794125685423,0.21856924169969066,1.75802335045592
2024-10-15,39.006239069741675,33.088543313248195,5.452841757431174,4.9323251187253865,4.801633228140231,4.713692288245258,3.2200490773278676,2.806769907801209,0.19515996643883005,1.782746272900174
2024-10-16,38.97851561052926,33.177171643740536,5.449223827718826,4.934581668469344,4.70076625856972,4.697663500950806,3.217912592949569,2.8049076318179895,0.19687351877189554,1.8423837464820518
2024-10-17,39.0499958293995,33.35872006555529,5.457370392761629,4.947323723118841,4.73523657044712,4.337563003879281,3.257049272679123,2.8100513733969787,0.1972345525873487,1.8494552161748952
2024-10-18,38.958134425564154,33.31524629438055,5.444532447586969,4.932001461908494,4.762780976138823,4.492604584542606,3.2530715261692293,2.8034409946113468,0.1967705770477695,1.8414167120500506
