date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BANK OF EAST ASIA (TRUSTEES) LTD,BANK CONSORTIUM TRUST CO LTD,DBS VICKERS (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,IFAST SECURITIES (HK) LTD,INTERACTIVE BROKERS HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD
2024-03-19,67.81716227482947,0.0,21.63338871854843,0.0,5.986501592344367,0.0,3.338761115505805,0.6197671701850384,0.6044191285868946,0.0
2024-03-20,68.88802991461446,0.0,21.387315683409316,0.0,5.659469710887574,0.0,3.156370563612365,0.5851190055595282,0.3236951219167512,0.0
2024-03-21,68.25366810697375,0.0,22.110185434769765,0.0,5.608025825575642,0.0,3.128799825674967,0.5802484588795727,0.3190723481263112,0.0
2024-03-22,68.26182084800332,0.0,22.100881678581928,0.0,5.608695691144941,0.0,3.1291735534967766,0.5803177682009508,0.319110460572076,0.0
2024-03-25,68.30054790441451,0.0,22.05635076743288,0.0,5.611877678846497,0.0,3.1311730416243613,0.5806470005399998,0.3194036071417469,0.0
2024-03-26,68.30613326446444,0.0,22.048723850544388,0.0,5.612152366545401,0.0,3.1313263048932525,0.5806754217917772,0.32098879176073836,0.0
2024-03-27,68.19434605838619,0.0,21.694229375536896,0.0,5.60290336029817,0.0,3.128292373082918,0.5802780801334158,0.5644584600662041,0.23549229249620152
2024-03-28,66.28615047870792,0.0,20.991742118066146,0.0,5.44701845569633,2.891351693097403,3.041256504929242,0.5647863591746276,0.5487540033692322,0.22894038695908986
2024-04-02,66.29831096224112,0.0,20.977289483872564,0.0,5.447999848680577,2.891872629879548,3.04180445016231,0.5648881171133974,0.548852872747657,0.22898163530282134
2024-04-03,66.42226236124378,0.0,21.02044296807333,0.0,5.478452699640167,2.899349621279821,3.0515240134715227,0.5663486460281681,0.3320460186098703,0.22957367165334724
2024-04-05,67.00106851650447,0.0,20.388423639260587,0.0,5.502194264201651,2.911914317918426,3.0647481769988465,0.5675975452119574,0.33348498183916453,0.2305685580648942
2024-04-08,67.02918542243003,0.0,20.392070300912003,0.0,5.504503252430288,2.913136298742807,3.0680076668151774,0.5682742639548158,0.2941574788728276,0.23066531584204675
2024-04-09,70.4077356746235,0.0,18.298491191400263,0.0,4.941290911537134,2.615068655049189,2.7540938219750974,0.5107197984346178,0.2655359529178993,0.20706399406230216
2024-04-10,70.26995312911818,0.0,18.26209169109381,0.0,4.931890037701961,2.6100934510111036,2.7489523478582303,0.5097481470026006,0.460601144244852,0.206670051969267
2024-04-11,70.24015145396406,0.0,18.25398242074084,0.0,4.929798409939959,2.608986503394304,2.7494212992623184,0.5153249090521954,0.49575260099910873,0.20658240264720817
2024-04-12,70.10718533422829,0.0,18.41054153889358,0.0,4.920445561148353,2.6040367155456994,2.744205077514878,0.5143472309501465,0.4930480686832226,0.20619047303583288
2024-04-15,70.12044919212246,0.0,18.396575571196365,0.0,4.9213764798607205,2.6045293836335928,2.7447242646139904,0.5144445423533509,0.4916710831860534,0.20622948303345925
2024-04-16,70.08209380373887,0.0,18.441212065592204,0.0,4.918684521830763,2.603104724533192,2.7432229199080163,0.5141631448373464,0.4914021425906942,0.20611667696890848
2024-04-17,70.08090059385279,0.0,18.44260067638818,0.0,4.918600776858554,2.6030604043634704,2.743274176633734,0.5141543907531834,0.4912958135006554,0.2061131676494333
2024-04-18,70.08257204453426,0.0,18.447192736910115,0.0,4.918642456249489,2.603082462256994,2.7387000020836805,0.5123954070896418,0.4912999766582697,0.20611491421754913
2024-04-19,70.08577427142176,0.0,18.443564377581176,0.0,4.918867199843565,2.603201402821072,2.7387271714730583,0.5124188195629822,0.4913224252349869,0.20612433206140057
2024-04-22,70.11139002734416,0.0,18.43657452372095,0.0,4.899687642340927,2.603421384796399,2.7389586059722912,0.51246212120841,0.49136394414224804,0.20614175047462083
2024-04-23,70.26923019749101,0.0,18.47443094383178,0.0,4.6941344635204905,2.6089761543781815,2.742347934403121,0.5113954583981511,0.4929032647764596,0.20658158320080136
2024-04-24,58.250586941154495,17.098433155043217,15.318199225062681,0.0,3.8912906438181842,2.162759626587814,2.274948509114528,0.4239308392251278,0.40860138912458777,0.17124967086936474
2024-04-25,56.81337819026863,16.67686878590674,17.71628066752439,0.0,3.4857461252719477,2.109436471810476,2.2188593210370833,0.4138756908420322,0.39852726214039746,0.16702748519830052
2024-04-26,56.829840565932386,16.681701113918102,17.691405634024314,0.0,3.486756163118853,2.1100477069938774,2.2195022628379673,0.4138367990382527,0.399833870668115,0.1670758834681288
2024-04-29,56.810195113618924,16.67588783024071,17.71992999038807,0.0,3.4855410890354794,2.1093123919435826,2.218728804772247,0.41369258408724,0.3996945354949123,0.1670176604188355
2024-04-30,57.81050232049814,16.948918705071435,18.006882386974198,0.0,3.5264729937068244,2.143847729043852,0.5712758774289027,0.42046588751157066,0.4018818936116775,0.16975220615340453
2024-05-02,55.664858684758975,16.991024159106914,20.092692857494285,0.0,3.5352336556185167,2.1491735957604887,0.5726950729904144,0.4212677890277959,0.40288027114204433,0.17017391410055957
2024-05-03,55.668049807969986,16.992096969018505,20.07911160049087,0.0,3.5354568695737205,2.149309294157105,0.5692959940318894,0.42137527403754166,0.4151195318724765,0.17018465884790565
2024-05-06,55.614686788681354,16.97580845879693,20.157339402390516,0.0,3.532067804323977,2.147248980678961,0.5688310794168585,0.4192743636637504,0.4147216010726225,0.1700215209750314
2024-05-07,55.60802378207765,16.98107805409588,20.15987663081974,0.0,3.531143376691663,2.1479155252598408,0.5690076547822832,0.4196470153197335,0.41323366224980584,0.1700742987033985
2024-05-08,55.611388049168085,16.985662305748487,20.160058328019673,0.0,3.5232731414431036,2.148045473440394,0.5690420795576481,0.41975324250827106,0.41269279197198155,0.17008458814235244
2024-05-09,55.61749502712723,16.987527590341468,20.149994699229733,0.0,3.5236600505308564,2.1482813615708958,0.5704005554356721,0.4197993378115929,0.41273811193022897,0.17010326602232292
2024-05-10,55.61751256363392,16.98753294660376,20.149807826906486,0.0,3.5236611615605438,2.148282038936003,0.5704007352861518,0.4198803177620561,0.4128190896542482,0.1701033196568324
2024-05-13,55.61545637118277,16.986904913536502,20.150981326070468,0.0,3.5235308909830425,2.1482026164464347,0.5703796474375235,0.425038848860259,0.40940835458569347,0.17009703089730913
2024-05-14,55.39750646160604,16.925969750010747,20.076207705053164,0.38311763928388387,3.5108913352709825,2.140496617126022,0.5653530704542706,0.4235141560517732,0.40745640369373093,0.1694868614493885
2024-05-16,55.02392671809707,16.81146221716718,20.61115207426071,0.3805257726841446,3.487139461031489,2.126015734180633,0.561528345121578,0.42360935512210895,0.4063000730231838,0.16834024931190922
2024-05-17,55.02564454323454,16.815225511412496,20.6054193361378,0.38057472961709843,3.487588102529777,2.1262892589120144,0.5616005891258405,0.4231037155920554,0.40619230613930574,0.16836190729906964
2024-05-20,55.07465272671972,16.83017739275117,20.5473169074877,0.38091313175115665,3.478675560235437,2.128179927857808,0.5620999571160371,0.4234799339511366,0.4059928495973629,0.16851161253247132
2024-05-21,55.0823961442903,16.832347867176885,20.53851225620298,0.3809622555477508,3.4791241815519363,2.128454384864347,0.5621724473550374,0.4213718095172061,0.40612530915535605,0.16853334433819758
2024-05-22,55.099182090958486,16.837477398812702,20.528078603675716,0.3810783509348771,3.468165547070063,2.1291030153577704,0.5623437651875969,0.42142009360281063,0.4045664307904384,0.16858470360954192
2024-05-23,56.01330172081379,17.116818543697416,19.209034338575734,0.38740060814238697,3.5257039366768455,2.1644257694616287,0.5721620260198156,0.4284930931709134,0.41127836555846337,0.17138159788300716
2024-05-24,56.01058301678419,17.1159877488305,19.217842740776117,0.3873818049731027,3.521460251515375,2.164320715253424,0.5721342551304387,0.42839084432715185,0.4105253428337119,0.17137327957598994
2024-05-27,56.01283664016334,17.116551966730007,19.214446722392243,0.3873945747735674,3.5215763342641746,2.1643920607407976,0.5721531151806095,0.4287307814190867,0.4105388755465198,0.1713789287896522
2024-05-28,56.21848352161657,17.179568966774557,19.29398984383007,0.02182825055025177,3.526366139455281,2.172360575360637,0.5740960700712023,0.4292464155396476,0.4120503323159025,0.17200988448587914
2024-05-29,60.98650681171036,16.22600790980243,15.905776326158866,0.020616661964600637,3.3097850129237516,2.051782553271041,0.5424622121102257,0.4054208663366904,0.38917926080248033,0.1624623849195496
2024-05-30,60.93662205266227,16.212674040245155,15.97465006167726,0.020599720035145746,3.3070651669905886,2.0500964822992236,0.5420164388543371,0.40508770805292893,0.3888594492057659,0.16232887997732826
2024-05-31,60.93827549234785,16.212949731939847,15.9726040050487,0.02060007032725133,3.3071214026490674,2.0501313435794843,0.5420256556824932,0.40509459644878854,0.3888660616449158,0.1623316403315985
2024-06-03,60.90497596033707,16.212115930863053,16.007090966481986,0.020599010904931214,3.306951323704013,2.050025909235327,0.5419206304834162,0.4050737632064541,0.3889232128587451,0.16232329192500103
2024-06-04,60.90150936062526,16.209755835741202,16.013995753950812,0.020596012183150603,3.306469910930964,2.0497274746467333,0.5418417398412638,0.40501479418497593,0.38878945634750817,0.1622996615481231
2024-06-05,60.90623483337012,16.211013583869395,16.007401963398156,0.020597610269885165,3.3067264666979685,2.049886517196212,0.5419609270584773,0.4050462201117103,0.388819623317075,0.1623122547110052
2024-06-06,61.039694946314405,16.24653578795513,15.90917226413627,0.02064274455540654,3.313972294467962,2.054378308338062,0.543148492941256,0.4062430277583991,0.3035442138905013,0.16266791964260435
2024-06-07,61.040830879281536,16.246838131792522,15.907607355537975,0.02064312871155433,3.3140339666369463,2.0544165397880962,0.54315860079451,0.4062505878362846,0.3035498627699697,0.1626709468506004
2024-06-11,61.02936893055284,16.243993128448768,15.892185270913176,0.020639513868485573,3.344374262195356,2.0540567884396954,0.5430634876393894,0.40625675035785974,0.3034194062387546,0.1626424613456691
2024-06-12,61.0283782370233,16.24372943870122,15.89192729208439,0.02063917882597734,3.344319972760613,2.0540234448085015,0.5446779782559217,0.40625015556684413,0.3034144808127217,0.16263982116051057
2024-06-13,60.94734665781385,16.222161520845745,16.003294579903006,0.02061177476737103,3.339879488897155,2.0512961764740942,0.5442635624397202,0.4057107492675023,0.3030116165183473,0.16242387307321593
2024-06-14,60.8924399734272,16.207547183199598,16.074751085215674,0.020593205883344717,3.336870634221071,2.049448190008374,0.5449802973152968,0.4081989897883305,0.30289289345587406,0.1622775474852333
2024-06-17,60.895390973890976,16.20747043003177,16.071523521193846,0.020593108361260135,3.3368548319908555,2.0494384845520757,0.5453633552161719,0.40819705670337836,0.30289145906306786,0.1622767789965967
2024-06-18,60.91486457493486,16.20062919389646,16.061772274884106,0.020584415930342707,3.3354463326230217,2.048573408618226,0.5451331552285377,0.4080247551423976,0.30276360740331854,0.16220828133873053
2024-06-19,60.891293009889324,16.194524181138565,16.094251116543845,0.02057665894014408,3.334189409686867,2.047801428305275,0.5449277283387797,0.40787099590836606,0.30241831615497,0.16214715509386943
2024-06-20,60.893266336026805,16.195049002936084,16.09199436443307,0.02057732577536635,3.334297461967977,2.047867792146197,0.5447141821010096,0.4076530080235386,0.3024281167346296,0.16215240985532137
2024-06-21,60.89582692320113,16.195730011482016,16.088465997899608,0.020578191060473105,3.334437670562953,2.0479539058385448,0.5447370875589082,0.40767015000206475,0.3024408339627151,0.16215922843159333
2024-06-24,60.901748636492904,16.19730493827954,16.079920763639517,0.020580192152398126,3.3347619224020693,2.048153055706079,0.5447900596099484,0.4080951900637784,0.30247024431802094,0.16217499733575153
2024-06-25,60.89299086046411,16.1949757380169,16.092369332472337,0.020577232685428208,3.334282377911483,2.047858527779769,0.5447117178639135,0.4076557879358798,0.30242674857751406,0.16215167629266272
2024-06-26,60.67854277593192,16.13794156253977,16.38817572964883,0.02050476542652028,3.3225399678388516,2.0406465427471794,0.5427933955271796,0.4059129507583895,0.30136168614541303,0.16158062343595006
2024-06-27,60.68171755544915,16.138745068915185,16.388143815450995,0.020505786356586408,3.3227053967466453,2.040748146319154,0.537460500441028,0.40624036391242724,0.30214469789101445,0.1615886685178195
2024-06-28,60.655784472442484,16.13255320966128,16.422874372515132,0.020497919019784906,3.321430593527993,2.0399651842461592,0.5372542960701766,0.4060845040146557,0.3020287757771408,0.1615266727251964
2024-07-02,60.65607923787783,16.13263160810442,16.42200758792122,0.020498018632345787,3.321446734493663,2.0399750977479107,0.5374872217501451,0.40631679225631223,0.3020302435290519,0.1615274576870994
2024-07-03,54.931927704741945,16.136131828306944,22.142337686718434,0.02050246598976841,3.322167372963822,2.0404177014236935,0.5376038377913386,0.40509954841821283,0.3022493501159814,0.16156250352986043
2024-07-04,54.93350322046153,16.136594632552328,22.139413518356168,0.020503054025885238,3.3222626568385727,2.040476223130421,0.53777283786426,0.40511116717497603,0.3027955522532926,0.16156713734255632
2024-07-05,54.975766226640786,16.149009296804316,22.076130216048426,0.020518828018953036,3.324818634501813,2.0420460603731088,0.5381865725696269,0.40880421872637235,0.30302850754552235,0.16169143877107559
2024-07-08,54.92953697426181,16.135429556535218,22.141426228446427,0.020501573687742834,3.3220227866161274,2.0403288989913957,0.5377340102026427,0.4087675939687134,0.3026969052337024,0.16155547205622067
2024-07-09,54.94250515619065,16.135630022376862,22.04559227313577,0.020501828398360233,3.3220640592758692,2.0403542479446743,0.537740690985485,0.40877267247867655,0.3852815699996115,0.16155747921404467
2024-07-10,54.93110956588559,16.132283341541577,22.061069818091458,0.020497576127076495,3.3213750320668076,2.0399310593583393,0.5376291585282845,0.40868788919676713,0.3858925885248089,0.16152397067928445
2024-07-11,54.91368430598168,16.1345334318317,22.064056969544538,0.020491073881004327,3.3279959841792945,2.0392839519327604,0.5388576838741188,0.4124722704734569,0.3871515962953305,0.1614727320061165
2024-07-12,54.91719982601322,16.135521247816097,22.05913194143759,0.02049232842055471,3.328199736437956,2.039408804460598,0.5388906747403064,0.41249752355583563,0.3871752991521142,0.1614826179657195
2024-07-15,54.943137568191055,16.14314215695489,22.018480647395332,0.020502007077384986,3.337450320642176,2.040372030188292,0.5391451962277044,0.41038875245455864,0.3858224336370763,0.16155888723152814
2024-07-16,54.9245001795927,16.1387408513674,22.043858291741362,0.02049505254421015,3.3363182164102994,2.0396799108792214,0.5389623115404117,0.41024954353795096,0.38569155791821635,0.16150408446823278
2024-07-17,54.93521509660339,16.14206974566006,22.029621121788626,0.020499280003097465,3.337006389717709,2.0401006301209956,0.539380587152662,0.4099502829503335,0.38461946852553214,0.161537397477592
2024-07-18,55.09957836447481,16.19059224386786,21.795860941411384,0.02056090012324835,3.347037314445192,2.0462331014043262,0.5410019463702727,0.41133659342447937,0.3857756212225699,0.16202297325585965
2024-07-19,55.08262364948081,16.185610229754015,21.81984818730873,0.020554573319814327,3.346007396151348,2.0456034541352293,0.5408354744283055,0.41121002086412367,0.3857338974606549,0.16197311709696383
2024-07-22,70.13255058533801,10.763773010842609,13.918355413766262,0.013669225837558393,2.8139150896462897,1.360369546650193,0.3596670252355462,0.27346335797884513,0.2565211972806309,0.10771554742405563
2024-07-23,70.13969252791796,10.764672687963879,13.909265986620284,0.013670368363486717,2.814150287380839,1.36048325151524,0.3595946878115897,0.27348621508726156,0.25725943663992135,0.10772455069953579
2024-07-24,70.14041594369971,10.764626556909406,13.908559727956535,0.013670309780329949,2.8141382275882223,1.3604774212843724,0.3595931468003009,0.27348504308623084,0.2573095338394157,0.10772408905548395
2024-07-25,70.06090630236275,10.761316239474603,13.992594301377148,0.013666105912730295,2.8132728291659475,1.3600590498616831,0.3590439192303454,0.2744758037500102,0.25697448691577846,0.10769096194900578
2024-07-26,70.06122760868655,10.761365591947227,13.992199862812141,0.013666168586858898,2.8132857311165256,1.360065287228519,0.3590455658416706,0.2744770625234993,0.2569756654264781,0.10769145583052854
2024-07-29,70.06229499089173,10.761513817329117,13.990912834988317,0.013666356822547061,2.81332448087819,1.3600840205570055,0.3590505112796505,0.2744808431280206,0.25697920496946813,0.10769293915595136
2024-07-30,70.0220374186045,10.761580577920647,14.030354886623789,0.013666441603748015,2.8140585261829902,1.3600924580329299,0.35905273870089705,0.2744825459092243,0.25698079917675404,0.1076936072445162
2024-07-31,70.02201268839082,10.761576777171665,14.030180508549098,0.01366643677706725,2.814057532320611,1.3600919776787674,0.3592573525173935,0.27448244896814306,0.25698070841689735,0.10769356920954866
2024-08-01,70.01938698621305,10.762369043501874,14.008136418156758,0.013667442898933641,2.8347402728732107,1.3601921075298304,0.36230394757009193,0.27450265634175136,0.25699962731391474,0.10770149760058569
2024-08-02,69.21902254656908,10.762556082088867,14.80812089342832,0.013667680424630567,2.8347895376598933,1.360215746229526,0.3624126236580187,0.27450742690748464,0.25700409369552235,0.10770336933866186
2024-08-05,69.2225309545395,10.763101588745148,14.803700506756728,0.013668373179269026,2.834933220680001,1.3602846895862795,0.36248218516967995,0.2745213404822372,0.25706831251216905,0.10770882834899638
2024-08-06,69.19982903915356,10.760311827744404,14.829621546585809,0.013664830381300919,2.8341984151898214,1.3599321082094682,0.3629000223637488,0.27485961856176716,0.25700168123986705,0.10768091057025145
2024-08-07,69.19906208264578,10.759567350442428,14.836635777972567,0.013663819959039656,2.8339888452872586,1.3598315503805307,0.36287318834891086,0.2698241096885204,0.25688032698350205,0.10767294829145856
2024-08-08,69.20437176317186,7.4326885146325585,18.150991385606694,0.013664817862871003,2.834195818764309,1.3599308623678215,0.3673788841387525,0.26984381563558757,0.2571038039853835,0.1098303338341617
2024-08-09,69.18358506369931,7.430455981362039,18.175473787436832,0.013660713404510562,2.833344520280846,1.3595223842121897,0.3673708631401018,0.2697627634974461,0.2570265785244693,0.10979734444224595
2024-08-12,69.17901279484784,7.42996491050463,18.180574520480153,0.013659810582629751,2.8331572675837844,1.3594325348375946,0.36734658399421877,0.2694891334697585,0.2575723556457437,0.10979008805364589
2024-08-13,69.13980311160806,7.425753711777531,18.22449430591146,0.013652068395737774,2.8315514742290877,1.3586620277585921,0.36713837716073383,0.2712793818588861,0.2579376807109466,0.10972786058896353
2024-08-14,69.14122876130551,7.426208131853092,18.222408396276926,0.01365233980242211,2.831607766211729,1.3586890383144583,0.36714567596753367,0.27133590732264057,0.2579939409381986,0.10973004200748258
2024-08-15,69.14244918708853,7.4264926131356646,18.220811523719032,0.013652580782627292,2.8316577474918883,1.3587130208088853,0.3671521565299578,0.27134069672750194,0.25799849484131865,0.10973197887459987
2024-08-16,69.14384891153057,7.4266429555570195,18.219207114564206,0.013652857166400833,2.83171507176384,1.3587405266876516,0.3671595891831757,0.2713461897670138,0.25795258348388506,0.1097342002962404
2024-08-19,69.14007448745639,7.426237550008977,18.22367136407203,0.013652111884302983,2.831560494115845,1.3586663557666625,0.36713954667738097,0.27133137752258113,0.25793850236956434,0.10972821012627043
2024-08-20,69.1437849168303,7.426636081976833,18.220816832609408,0.01365284453027317,2.8317124509268448,1.3587392691326539,0.3671592493659941,0.27149934137553033,0.25626491451821093,0.10973409873395587
2024-08-21,69.1518760326538,7.425171388265284,18.215268815534245,0.013650151893215483,2.8311539758145585,1.3584712962791081,0.3670868375987084,0.27144579581686645,0.2561632493545485,0.10971245678966454
2024-08-22,69.16214469792416,7.426147710596911,18.20144723622551,0.013651946726954209,2.831526239120862,1.3586499192083417,0.3673907596149216,0.2729642834446222,0.25635032445589845,0.10972688268181172
2024-08-23,69.16665804628886,7.426632322399683,18.196109267514984,0.013652837618809921,2.8317110174324185,1.35873858129969,0.36741473461586116,0.27298209641019294,0.25636705323611086,0.10973404318339358
2024-08-26,69.14322138941557,7.4327429342371705,18.20976216102843,0.013664071134560682,2.8340409411599303,1.3598565475189004,0.3677170424088347,0.27259258974188333,0.2565779913143999,0.10982433204032667
2024-08-27,69.15084412859287,7.431268758692457,18.203726781435982,0.013661361066462537,2.833478850706226,1.3595868399177622,0.3676441111267913,0.2727431895850982,0.2572434288814896,0.10980254999486368
2024-08-28,69.1319446476316,7.429215745145459,18.22611977582979,0.013657586884657168,2.8326960543016653,1.35921123108281,0.36754254322968966,0.2726678396709379,0.2571723610380945,0.10977221518529694
2024-08-29,69.13058675891962,7.429069820591325,18.227214467206824,0.01365731862252223,2.8326404145244797,1.3591845334743846,0.36804683402484717,0.2726624839329575,0.2571673096620936,0.10977005904094647
2024-08-30,69.14828198707333,7.429377256869387,18.20899606850398,0.013657883801650573,2.832757637332605,1.3592407804399216,0.3680620648614846,0.27267376749082567,0.2571779519850803,0.10977460164173083
2024-09-02,69.1535647914708,7.429889884589466,18.202840915119257,0.013658826196900174,2.832953097872427,1.3593345681798932,0.36808746117811175,0.2726925820060834,0.25719569728763025,0.10978217609942988
2024-09-03,69.16926356784208,7.432555259358042,18.182606416450987,0.013663726120220586,2.83396938234298,1.359822211485024,0.36821950768847633,0.2727904068647215,0.25728796284375366,0.10982155900372051
2024-09-04,69.18432031087593,7.433898176447447,18.16500848291939,0.013666194887780526,2.8344814250768167,1.3600679047120008,0.36833722198852065,0.2728396947457289,0.25753918673897147,0.10984140160740453
2024-09-05,72.85826772939559,7.82866610785406,13.816028739728731,0.014391921196911512,2.9850030413579236,1.4322926218888863,0.39086194073095293,0.28754411723510237,0.2712693877707447,0.11567439284109401
2024-09-09,72.84915336812838,7.830305223182029,13.823431323875598,0.014394934484016592,2.9856280219321003,1.4325925060272993,0.3899733318473304,0.2874964941325762,0.27132618439553086,0.11569861199512961
2024-09-10,72.85787498631878,7.829127827031118,13.816551952875722,0.01439277000383721,2.9851790909082285,1.4323770956627802,0.38991469389047073,0.28745326500472684,0.2714471032173134,0.11568121508702116
2024-09-11,72.38767417444272,7.965566603699213,14.053649520882999,0.01464359384725547,3.037202022746492,1.4573392348661884,0.39670976545076025,0.2925724236776711,0.27694546040089774,0.11769719998580613
2024-09-12,72.37044131102395,7.963670292995766,14.071075814938444,0.014640107741981228,3.0364789757881514,1.4569922955802441,0.3975112759946696,0.2946412155649656,0.2768795297939544,0.1176691805778716
2024-09-13,72.368561296973,7.963523751627126,14.072931167543064,0.014639838345918029,3.036423100824901,1.4569654851225986,0.3975039612962591,0.294635793802713,0.27714858914479673,0.11766701531962581
2024-09-16,72.35866638299599,7.962434903361195,14.084679928871957,0.014637836648793284,3.0360079323478444,1.456766275025225,0.3974496107960964,0.2945955084110736,0.2771106947691274,0.11765092677269809
2024-09-17,72.32404839498794,7.958557722243004,14.137954379750683,0.014630708986896557,3.034529596540665,1.4560569258420049,0.3972560790253361,0.29445205981066713,0.26492049428891373,0.11759363852389516
2024-09-19,72.3194837699207,7.957934842322259,14.1435785619554,0.014629563908206139,3.034292097785167,1.455942966924545,0.3972249876085676,0.2944838067685776,0.2648449677990422,0.11758443500752948
2024-09-20,72.32459880808184,7.9568881492379955,14.140079657743035,0.014627639707559627,3.033893002716243,1.4557514693231248,0.39717274130903585,0.2946094293370419,0.2648101332092033,0.11756896933491745
2024-09-23,71.17599029374804,7.829845053567169,15.5028042460836,0.014394088525746942,2.985452563216532,1.4325083157533622,0.39083131063594023,0.28990556857957006,0.26058206081998375,0.1176864990700583
2024-09-24,71.17955243988357,7.830177606281852,15.498137188358319,0.01439469987797446,2.9855793627058786,1.4325691578933981,0.3908479101998455,0.28991788157978565,0.2611322557151905,0.11769149750418817
2024-09-25,71.17293268502974,7.830178872720895,15.50529391590875,0.014394702206147695,2.985579845588191,1.4325693895945937,0.3908479734148935,0.2899179284705898,0.2605931705268073,0.11769151653940231
2024-09-26,70.99327697554475,7.9414631089654115,15.505940472818281,0.014599282901814711,3.0143418270083946,1.4529293830225487,0.39543005263478914,0.2938742693899597,0.26446081526496645,0.12368381244908191
2024-09-27,71.05598986327583,7.9438192067741165,15.48658816099103,0.01460361426216754,2.9676513207366533,1.453360442600434,0.3963131026274407,0.29368798099355464,0.26426580039412473,0.12372050734465534
2024-09-30,71.11676212860917,7.9451356666258075,15.438078345276878,0.014612876096914586,2.953114488529278,1.454282185944623,0.3968380998026709,0.2926154553078566,0.2647617810306928,0.12379897277610785
2024-10-02,71.1357325485435,7.949022960109703,15.413789054099562,0.014620025696419995,2.9545593502900003,1.4549937183718058,0.3974155561826287,0.29215629926695413,0.2638509438989751,0.12385954354045703
2024-10-03,71.32461191110406,7.950801838118913,15.221954435141507,0.014623297449733072,2.9552205385494275,1.4553193252221244,0.39750449211814676,0.29189306625561945,0.264183834500026,0.12388726154043525
2024-10-04,71.32857546617969,7.939197244726125,15.282183034782621,0.014601954014892025,2.909890521439606,1.45319521379667,0.3945880017657974,0.29152172267618925,0.2625403987394412,0.12370644187897288
2024-10-07,71.22160611362088,7.938825641902615,15.42527056332068,0.01460127055443961,2.8660051955695547,1.4531271954028813,0.39456953264214933,0.29697671833972467,0.2653171169836133,0.12370065166345467
2024-10-08,70.40953274745378,7.942745221425457,16.26675260902657,0.01460847953516978,2.831856493562987,1.4538446374851364,0.39476434063142146,0.2970139157147961,0.26511982966447206,0.12376172550020241
2024-10-09,70.34525345956123,7.920625781487967,16.366936244931438,0.014567796952933025,2.8239701673779307,1.4497958825218589,0.39388322103680673,0.29618677329915744,0.2653636065103168,0.12341706632035393
2024-10-10,70.92321381395384,7.920174375429981,15.788529085477808,0.014566966716537887,2.823809225897258,1.4497132568982949,0.3941373818487378,0.295897103617273,0.2665487575280324,0.12341003263224232
2024-10-14,70.8157662673748,7.920647778368785,15.892508870994565,0.014567837410101711,2.823978010007657,1.4497999088435307,0.3941609401425347,0.29858828816583527,0.2665646896223484,0.12341740906985045
2024-10-15,70.82427753440051,7.920513508545728,15.884059242822152,0.014567590457957632,2.823930138288281,1.4497753320181654,0.39339041468152103,0.2985832265347994,0.26748769533740696,0.12341531691348374
