date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CELESTIAL SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.
2024-04-17,0.0,14.061587248602187,30.701827589084534,9.350746891429525,0.0,4.093298840023366,27.000751064007346,6.438287574063256,3.5592088792455976,4.794291913544187
2024-04-18,0.0,13.908421228863219,30.796919470952623,9.379708689100955,0.0,4.1059768960321446,26.946258161727776,6.470785200066969,3.5702327138791228,4.821697639377198
2024-04-22,0.0,14.007553503986573,30.87704574066303,9.446076374318087,0.0,4.116659672681494,26.63869072597566,6.487620646244229,3.579521611414184,4.846831724716743
2024-04-24,0.0,14.247104247104247,31.565851565851567,9.72972972972973,0.0,4.2084942084942085,24.744744744744747,6.632346632346632,3.916773916773917,4.954954954954955
2024-04-25,0.0,14.453175878087961,31.945469543698174,9.859766422090045,0.0,4.259106499370469,23.791950679459905,6.712108713584857,3.9638779142968783,5.014544349411714
2024-04-26,0.0,14.606643356643357,32.15472027972028,9.873251748251748,0.0,4.2875874125874125,23.28234265734266,6.7569930069930075,3.990384615384615,5.048076923076923
2024-04-29,0.0,15.20326630959698,32.29870928088506,9.926244622003688,0.0,4.640442532267977,22.043199578540698,6.7872508560892095,4.017033980156291,5.083852840460093
2024-05-02,0.0,15.648436472084557,32.26612867856673,10.389895180035962,0.0,4.635761589403973,21.174509889917108,6.780404368229463,4.012981886759353,5.091881935002851
2024-05-03,0.0,15.776304815416356,32.29445590623766,10.399016724463369,0.0,4.639831438479434,20.964839120319564,6.78635705192924,4.016504982222028,5.122689960932355
2024-05-06,0.0,15.754356700759406,32.29445590623766,10.399016724463369,0.0,4.639831438479434,20.964839120319564,6.80830516658619,4.016504982222028,5.122689960932355
2024-05-07,0.0,15.274672278486563,32.25481169713709,10.750142487614538,0.0,4.853347362883072,20.939102985663556,6.799947389188478,4.011574378534789,5.116401420491911
2024-05-08,0.0,15.202524986849028,32.25056987550412,10.832018236016133,0.0,5.0718919866736805,20.7171664036472,6.799053129931615,4.011046817464493,5.11572856391373
2024-05-09,0.0,15.61281276017703,32.237851102055124,10.827746373953815,0.0,5.06989176635555,20.332150212523555,6.796371762850006,4.0094649664782445,5.113711055606678
2024-05-10,0.0,15.577977626672515,32.42816407106822,10.84009651239307,0.0,5.075674490019741,20.140381662645318,6.804123711340206,4.014038166264531,5.119543759596403
2024-05-13,0.0,15.936307408869588,32.42531912093696,10.839145501601088,0.0,5.075229196824144,19.787691362898627,6.803526779839453,4.0136860113172785,5.119094617712857
2024-05-14,0.0,16.19746146075805,32.465193903992265,10.852474856164083,0.0,5.081470420308314,19.43871052747156,6.811893363784092,4.027405683165708,5.125389784355923
2024-05-16,0.0,16.57150386507379,32.46661981728742,10.852951510892481,0.0,5.081693605059733,19.061841180604358,6.8121925509487,4.027582572030921,5.125614898102601
2024-05-17,0.0,16.668131095685794,32.475177928125824,10.956857921096566,0.0,5.0830331253844125,18.847201476144452,6.813988225990686,4.028644231614094,5.126965995958176
2024-05-20,0.0,16.62783029237195,32.49945042866564,11.466256320070345,0.0,5.086832270828753,18.33809628489778,6.819081116728952,4.03165530885909,5.1307979775774895
2024-05-21,0.0,16.5726872246696,32.563876651982376,11.48898678414097,0.0,4.986784140969163,18.37444933920705,6.832599118942731,4.039647577092511,5.140969162995595
2024-05-22,0.0,16.802560056110817,32.40399789584429,11.432579344204804,0.0,5.247238295633877,18.20533052779239,6.799053129931615,4.019814132912502,5.0894266175697
2024-05-23,0.0,17.14498859048622,32.547832192381954,11.444619975425663,0.0,5.406354221520098,17.531156749166225,6.806213796735124,4.024047744426891,5.0947867298578196
2024-05-27,0.0,17.870521352077915,32.686968401568905,11.524392931118065,0.0,5.804063285002865,16.120929002688293,6.83530915340884,4.041249834736239,5.116566039398881
2024-05-28,49.1269805646573,9.05561290901746,16.796086000269312,6.003411284168949,0.0,2.955698191121684,7.906548767898021,3.4920777413707977,2.0579918308721217,2.6055927106243546
2024-05-29,49.16228720298253,9.237299555315994,16.808157031846562,6.11552800610879,0.0,2.9578223959035173,7.5573822036562905,3.4945874320621657,2.0594708709518033,2.6074653011723488
2024-05-30,49.18990584481248,9.399788768791712,16.81759960450327,6.1189636187950835,0.0,2.9594840565380554,7.348149479786971,3.4965506393114762,2.0606278510595266,2.6089301364014292
2024-05-31,49.209810489400446,9.626149315468831,16.82440482881101,6.2338421419418655,0.0,2.9606816087044487,7.198255513342176,3.2731605332374167,2.061461681990873,2.6122338871029385
2024-06-03,49.24634420697413,9.640044994375703,16.83689538807649,6.238470191226097,0.0,2.9628796400449944,7.122609673790777,3.2755905511811028,2.062992125984252,2.614173228346457
2024-06-04,49.174435583511176,9.873076491070426,16.812310457149277,6.2338537571605075,0.0,2.9585532966415817,7.0066269796697735,3.2708075929461975,2.059979782095923,2.610356059755139
2024-06-05,49.16339135317237,9.87085906793936,16.80853453116227,6.232453677709152,0.0,2.957888826501965,7.02751263335205,3.2700729927007304,2.0595171252105557,2.6097697922515444
2024-06-06,49.16228720298253,10.108700534519159,16.808157031846562,6.232313704352513,0.0,2.9578223959035173,6.791537528634955,3.269999550824237,2.0594708709518033,2.6097111799847283
2024-06-07,49.18327454108343,10.216370458579549,16.815332419619384,6.234974273709754,0.0,2.959085087739007,6.648392387714293,3.2713955108185226,2.0603500572943583,2.610825263441706
2024-06-11,49.32624273288567,10.617873721213215,16.864211996935417,6.262111857226555,0.0,2.967686691603948,5.996214340438956,3.2809049529045926,2.0663391770697195,2.6184145297219343
2024-06-12,49.33513635339193,10.680640072120802,16.86725264818571,6.26324092855533,0.0,2.9682217714672077,5.918413342348434,3.2814965066486366,2.0667117421681316,2.6188866351138156
2024-06-17,49.34069649498479,10.875690296404823,16.869153612081597,6.263946804913783,0.0,2.968556294376197,5.7139637101318606,3.281866336075735,2.0669446635861606,2.6191817874450583
2024-06-19,49.45565197791051,10.889214470866674,16.869153612081597,6.263946804913783,0.0,2.968556294376197,5.58548405274428,3.281866336075735,2.0669446635861606,2.6191817874450583
2024-06-20,49.62467031852303,10.887942111313992,16.87067469173373,6.264511620567616,0.0,2.968823966998039,5.419174500123983,3.2821622596424787,2.0626225738824644,2.6194179572146705
2024-06-21,49.73752393826743,10.882054748225752,16.86155232623634,6.26112425368931,0.0,2.967218654950997,5.330629717246818,3.2803875183057336,2.0615072659682325,2.618001577109384
2024-06-24,49.941420331651045,10.823720259552992,16.861932227829847,6.261265320836337,0.0,2.967285508291276,5.1843006488824805,3.2804614275414563,2.0615537130497477,2.618060562364816
2024-06-25,50.089010072785456,10.88401649503121,16.864592018387903,6.262252968880276,0.0,2.9677535660364605,4.971043558600176,3.280978885458684,2.0618789012326206,2.6184735335872187
2024-06-26,50.19284989286117,11.01387165896019,16.880568399684222,6.268185406563663,0.0,2.9705650163527686,4.70508627495207,3.2840870643960756,2.063832186759896,2.620954099469945
2024-06-27,50.19284989286117,11.117627156873802,16.880568399684222,6.268185406563663,0.0,2.9705650163527686,4.592308559828577,3.2840870643960756,2.072854403969776,2.620954099469945
2024-06-28,50.340596382009295,11.117877926647719,16.880949158659266,6.268326792078314,0.0,2.970632020571119,4.443542202372896,3.2841611404339783,2.072901159381062,2.621013217846348
2024-07-02,50.46239906166825,11.117877926647719,16.880949158659266,6.268326792078314,0.0,2.970632020571119,4.321739522713944,3.2841611404339783,2.072901159381062,2.621013217846348
2024-07-03,50.519342991686,11.173196944776153,16.862312146542596,6.261406394340176,0.0,2.9673523646441207,4.314715093616925,3.212941892165919,2.0706126219498455,2.61811955027826
2024-07-04,50.53134005763689,11.17164985590778,16.84978386167147,6.256754322766571,0.0,3.2893551873198845,4.01431916426513,3.2105547550432276,2.0600684438040346,2.6161743515850144
2024-07-05,50.41782729805014,11.146554047982747,16.81193278821098,6.242699254200737,0.0,3.5066043669691793,4.005301464641926,3.203342618384401,2.0554407404079433,2.6102974211519454
2024-07-08,50.30595091336995,11.12182001568979,16.774627367477308,6.228846800403452,0.0,3.720721730359745,3.9964137621876046,3.196234450296985,2.0508797489633532,2.6045052112518214
2024-07-10,50.32741088389764,11.212425969382053,16.72589116102358,6.210749804447424,0.0,3.7099117219801094,3.9848027712593583,3.1869482623756844,2.0449212202480727,2.596938205386077
2024-07-12,50.30942114787427,11.244163445856884,16.719912423761755,6.208529746877862,0.0,3.70858559907062,3.9833783874354904,3.185809074864279,2.0441902549094078,2.5960099193494335
2024-07-15,50.26338109905808,11.120039283960539,16.70461140127673,6.2028480871389675,0.0,3.9105397080487476,3.979733047631802,3.182893620820499,2.042319539306281,2.593634212758359
2024-07-16,50.25799102057227,11.108132859791374,16.716924657687237,6.2074203131631265,0.0,3.9134222341352274,3.982666577319127,3.1740713440103643,2.043824968169939,2.5955460251513323
2024-07-22,50.252434992404616,11.10937360378876,16.718791886337236,6.208113662764721,0.0,3.9138593512644086,3.9831114288267355,3.174425877937628,2.0440532570815835,2.5958359395943167
2024-07-23,50.19079285028898,11.219958494186955,16.700511012429427,6.20132550822306,0.0,3.909579809430299,3.9787561645058354,3.170954856849575,2.041818222390824,2.586303081695044
2024-07-24,50.19079285028898,11.269051391337335,16.65141811527905,6.20132550822306,0.0,3.909579809430299,3.9787561645058354,3.170954856849575,2.041818222390824,2.586303081695044
2024-07-25,50.18071482754005,11.286868055865423,16.64807460622016,6.200080317701129,0.0,3.908794788273615,3.9779572531346217,3.1703181473383606,2.0414082370264603,2.5857837669001826
2024-07-26,50.19086099515593,11.255217983347098,16.657365448579146,6.203540415652834,0.0,3.9109761814407213,3.980177244011876,3.1720874165680737,2.0425474920195548,2.5872268232247695
2024-07-29,50.20206756424855,11.23763592113783,16.66108468975372,6.204925536427981,0.0,3.911849420590796,3.981065934311296,3.1727956773170787,2.040770759372139,2.587804496840601
2024-07-30,50.117022936495545,11.36571339411096,16.514722599915295,6.508704277466955,0.0,3.7380469429150973,3.9743218242204046,3.167420814479638,2.037313599179725,2.57673361121637
2024-07-31,50.10920436817473,11.37954089592155,16.51214620013372,6.50768887898373,0.0,3.7374637842656564,3.973701805215066,3.1669266770670825,2.0369957655449076,2.5763316246935593
2024-08-01,50.105868455657834,11.380301780818865,16.513250273029175,6.5081240109657434,0.0,3.737713687119709,3.973967503956137,3.1671384313638082,2.0371319678159896,2.5765038892727397
2024-08-02,50.05343545442401,11.517566905641893,16.47370530346885,6.501313621587923,0.0,3.7338023778777223,3.9698089682504345,3.154918288284277,2.0327737453800596,2.562675335084829
2024-08-05,50.05343545442401,11.51311395110656,16.42249632631251,6.556975553279601,0.0,3.7338023778777223,3.9698089682504345,3.154918288284277,2.0327737453800596,2.562675335084829
2024-08-08,50.040076590818,11.524246337444895,16.42249632631251,6.559202030547268,0.0,3.7338023778777223,3.9698089682504345,3.154918288284277,2.0327737453800596,2.562675335084829
2024-08-09,49.99777540487631,11.603488165153943,16.408613632318918,6.549208044135968,0.0,3.730646022423919,3.9664531055347925,3.152251290265172,2.0310553479266775,2.5605089873642997
2024-08-13,49.98887751924189,11.614094407616674,16.407883614361346,6.548916670374161,0.0,3.7304800462695202,3.966276638341416,3.1521110468478892,2.030964986430573,2.560395070516528
2024-08-14,50.006676755986824,11.577494881153743,16.41591738627259,6.552123208403811,0.0,3.7323065966349147,3.968218641502715,3.153654411110122,2.0319594053236,2.56164871361168
2024-08-15,50.022262789972835,11.54993543790908,16.421033883966338,6.554165368003918,0.0,3.7334698784451668,3.9694554521572645,3.1546373391513423,2.032592724520237,2.5624471258738146
2024-08-16,50.02114917963445,11.551904539281818,16.420668314076448,6.554019457245264,0.0,3.7333867628397783,3.9693670829715715,3.1545671096863246,2.032547474342706,2.562390079921637
2024-08-19,50.014468558708955,11.563717306622149,16.418475236505287,6.553144129104062,0.0,3.7328881469115194,3.9688369504730105,3.1541457985531443,2.032276015581525,2.562047857540345
2024-08-20,50.010018032458426,11.565261915893052,16.418442084641242,6.554019457245264,0.0,3.7333867628397783,3.9693670829715715,3.1545671096863246,2.032547474342706,2.562390079921637
2024-08-21,49.96552414422029,11.643942258502191,16.403834604862208,6.548188349384995,0.0,3.7300651704886674,3.9658355390466866,3.1517604928935254,2.0307391178629417,2.560110322738495
2024-08-22,49.95885688869121,11.655732236183699,16.40164572445235,6.547314578005114,0.0,3.729567441343267,3.9653063493828538,3.151339931057489,2.030468141888135,2.5597687089958856
2024-08-26,49.92996420392645,11.650399092869689,16.397269715632433,6.541121017408898,0.0,3.7285723814394025,4.0131622829446165,3.1504991440069365,2.0299264068301577,2.5590857549414143
2024-08-27,49.924397402828426,11.651694387618964,16.399092768833942,6.541848261140265,0.0,3.728986925197901,4.013608467490883,3.150849417415281,2.0301520946366627,2.5593702748376765
2024-08-28,49.91662775962116,11.663220614064342,16.396540607839214,6.5408301651882,0.0,3.72840658974188,4.0129838369016655,3.150359056448565,2.0320594055003447,2.558971964694635
2024-08-29,49.919957310565636,11.659551760939166,16.397634293845606,6.541266453219495,0.0,3.728655282817503,4.013251511917467,3.1505691924581996,2.0299715403770904,2.5591426538598365
2024-09-03,49.91440830572908,11.669371512416353,16.39581156488295,6.540539338831951,0.0,3.728240812787621,4.012805406727285,3.15021898134768,2.0297458927102556,2.558858184566817
2024-09-04,49.92552411017985,11.658255707965585,16.39581156488295,6.540539338831951,0.0,3.728240812787621,4.012805406727285,3.15021898134768,2.0297458927102556,2.558858184566817
2024-09-05,49.95889893581569,11.650485436893204,16.384883695096754,6.536180044877919,0.0,3.7257559263291196,4.010130856901646,3.1481193486036743,2.0283930594743507,2.5571526960076425
2024-09-11,49.928948887606026,11.703450419645632,16.375061059549715,6.53226164572139,0.0,3.7235223588969317,4.007726808472845,3.146232070695857,2.027177050490697,2.5556196989209115
2024-09-12,49.964449184553175,11.618450873216904,16.386703995022884,6.559125449940008,0.0,3.726169844020797,4.010576367595432,3.148469093009821,2.0286184064346973,2.5574367862062837
2024-09-13,50.037719103616595,11.599733747503883,16.36343465719991,6.549811404481917,0.0,3.7208786332371866,4.004881295762148,3.143998224983359,2.0257377412913247,2.553805191923674
2024-09-17,50.04104999223379,11.598286994918677,16.36452393103601,6.545809572414406,0.0,3.721126323030155,4.005147890917966,3.1442075132580376,2.0258725896997802,2.5539751924911798
2024-09-24,50.05769316114144,11.596325389428838,16.364887054542226,6.54595482181689,0.0,3.7212088936226864,4.005236763857453,3.1442772822083165,2.0103847690054586,2.554031864376692
2024-09-26,50.15312916111851,11.535730137594319,16.338215712383487,6.535730137594318,0.0,3.7217043941411454,4.005770084332002,3.1446959609409677,2.0106524633821574,2.5543719485130936
2024-09-27,50.15201615587759,11.537693349015779,16.337853132420495,6.535585095759082,0.0,3.721621801557888,4.005681187723308,3.144626173409378,2.010607842702115,2.5543152615343643
2024-09-30,49.966834704165564,11.795790218448749,16.277527195542586,6.511453082161493,0.0,3.7631555673476607,3.9908905987441408,3.1330149464933226,2.003183868400106,2.558149818696383
2024-10-02,49.317472698907956,13.134858727682442,16.016640665626625,6.3940890968972095,0.0,3.6878141792338357,3.9109897729242507,3.0702894782457966,1.9630785231409258,2.5047668573409605
2024-10-03,49.36938885884262,13.166035694970255,15.991346673877771,6.383991346673879,0.0,3.627906976744186,3.9048134126554896,3.0957274202271496,1.9599783666846944,2.500811249323959
2024-10-04,49.63352834989887,12.629678766393354,16.079079579808173,6.581265360273168,0.0,3.6473172535287848,3.8474085995780687,3.112290393440484,1.9704647773983774,2.498966919680724
2024-10-07,49.54731974206996,12.65116481035194,16.051151783581926,6.56983434290801,0.0,3.749538635228728,3.862437308669316,3.1068846479515404,1.9670422718686902,2.494626457369895
2024-10-08,49.49681169479027,12.742376263393052,16.032620483234286,6.56313711881317,0.0,3.745716392660391,3.858499978310849,3.103717520496248,1.9650370884483581,2.492083459853381
2024-10-09,49.477495447055766,12.869655710692914,16.032867921255743,6.517214465354263,0.0,3.744254617986298,3.852658052207094,3.093834012661521,1.920908854392507,2.4911109183938946
2024-10-10,49.43627769827848,12.909240709422834,16.03356315857942,6.5174970729803565,0.0,3.744416981050258,3.8528251159967044,3.09396817137158,1.92099215125103,2.491218941069338
2024-10-14,49.43413407336744,12.913017084381234,16.032867921255743,6.517214465354263,0.0,3.744254617986298,3.852658052207094,3.093834012661521,1.920908854392507,2.4911109183938946
2024-10-15,49.43954209396613,12.906792706458816,16.033215532380808,6.5173557661036785,0.0,3.7443357977581684,3.8527415822908315,3.093901090562192,1.9209505019187822,2.491164928560588
2024-10-16,49.47279354334809,12.913303827128352,15.978911741733922,6.521739130434782,0.0,3.746854117851254,3.8553328126355986,3.095981949145188,1.9222424715785822,2.492840406144233
2024-10-17,49.43847021073628,12.847975023848758,15.967825860723266,6.510710259301014,0.0,3.876506807735669,3.852658052207094,3.093834012661521,1.920908854392507,2.4911109183938946
2024-10-18,49.43739837398374,12.843360433604337,15.967479674796747,6.517073170731708,0.0,3.8764227642276423,3.8525745257452573,3.093766937669377,1.9208672086720866,2.491056910569106
2024-10-21,49.39540115511908,12.801488243310477,15.931558112872873,6.671137164983019,0.0,3.867702091760583,3.8439075039477384,3.086806982629951,1.9165458911073137,2.4854528542689653
2024-10-22,49.44888369172135,12.722233049654605,15.948807899694668,6.678360293639966,0.0,3.871889820048074,3.8329110634704087,3.0901492020182335,1.9186210182117414,2.48814396154096
2024-10-24,49.437107599047415,12.747347910803203,15.945009742368477,6.650790214332107,0.0,3.870967741935484,3.8319982680233817,3.1110630006494913,1.9181641047845854,2.4875514180558564
2024-10-28,49.50104985172197,12.693464943611058,15.942593674913955,6.64545316795463,0.0,3.8703811935839987,3.8314176245210727,3.110591596856939,1.9178734549862544,2.48717449185012
2024-10-29,49.52044859165603,12.66751824027366,15.945354954642879,6.646604169823984,0.0,3.871051549070125,3.8320812314620367,3.111130355712399,1.918205633375912,2.487605273982983
2024-10-31,49.572852910007136,12.654367714168307,15.928801609100937,6.639704133053614,0.0,3.8670328957328546,3.828103034366417,3.1079005990873108,1.9162142872591215,2.485022817224301
2024-11-01,49.72860757303808,12.50351404536903,15.92673485716757,6.638842635642152,0.0,3.8665311506606406,3.82760634041909,3.1074973509504145,1.9159656596674093,2.484700387085613
2024-11-04,49.888756885192784,12.385786802030458,15.908845447672535,6.631385678799006,0.0,3.8621881412679553,3.823307052597473,3.104006912193541,1.9138135867804298,2.481909493465817
2024-11-05,49.94282015319884,12.372424209731363,15.891681950587982,6.624231308663287,0.0,3.8580213615276726,3.8191822203042403,3.1006581076707307,1.9117488402200886,2.479231848095803
2024-11-07,49.9277378718264,12.398886947518282,15.886882805927652,6.6222308505360346,0.0,3.8568562738626806,3.8180288617097005,3.0997217368795704,1.9111715093077937,2.4784831424318905
2024-11-11,49.92666091458153,12.39430543572045,15.886540120793788,6.6285591026747195,0.0,3.856773080241588,3.817946505608283,3.099654874892148,1.9111302847282141,2.4784296807592754
2024-11-12,50.026975118151014,12.276915772891085,15.893739614579511,6.631563046246143,0.0,3.858520900321544,3.819676730184078,3.101059582640972,1.9119963745441206,2.4795528604415287
2024-11-13,48.4444627826374,11.736672718270341,15.194338999834955,6.33974253177092,3.781564614622875,3.6887275127908894,3.6515926720580953,2.964598118501403,1.8278593827364253,2.3704406667766955
2024-11-14,48.5269846509325,11.703663970952302,15.194338999834955,6.33974253177092,3.732051493645816,3.6887275127908894,3.6515926720580953,2.964598118501403,1.8278593827364253,2.3704406667766955
2024-11-15,48.61652739090065,11.620757247498195,15.196533580934696,6.332404828226555,3.732590529247911,3.6892602909316,3.652120086660476,2.9629629629629632,1.8281233880119672,2.368719694624987
2024-11-18,48.51083125502401,11.622730177051341,15.328647690500238,6.344168023579363,3.7285899787703283,3.6853061813385,3.6482057835397903,2.9391759589422266,1.8261640249809346,2.366180926273265
2024-11-19,48.713518849879684,11.497089734888217,15.295859813660764,6.3305978898007025,3.7206145492688343,3.67742333559573,3.6404022953044977,2.9328890808498387,1.8304847699553692,2.3611196807963637
2024-11-20,48.89609989525785,11.377872707481876,15.27592368199462,6.321496785853649,3.7152656548438108,3.67213653447249,3.6351687170113576,2.9286726499763818,1.8196381261424082,2.357725246965558
2024-11-21,48.954696677208695,11.323777056721568,15.274982544050603,6.317000041072822,3.7150367601757917,3.6719102969565034,3.634944757054257,2.928492216700209,1.8195260196328091,2.359633630426747
2024-11-22,48.99659375384742,11.31448270201502,15.262445110190011,6.3118151598473355,3.7119875241104774,3.6688964583247836,3.631961259079903,2.926088562399967,1.818032585053556,2.3576968851315305
2024-11-25,49.06031602893858,11.300801344455147,15.241940442276555,6.3041829770663815,3.7074990264997028,3.664460065993073,3.6275695284159615,2.9225503658311647,1.8158342385178203,2.3548459820056156
2024-11-27,49.27313677313677,11.128173628173627,15.225225225225225,6.298116298116298,3.703931203931204,3.6609336609336607,3.6240786240786242,2.91973791973792,1.814086814086814,2.3525798525798525
2024-11-28,49.26204171869563,11.125667847126978,15.221796892591758,6.319215573887944,3.703097173036376,3.6601093119895194,3.623262573949356,2.919080469181798,1.8136783279769093,2.3520501115637344
2024-11-29,49.295832309833784,11.113158110210431,15.221485302546467,6.319086219602063,3.703021370670597,3.660034389584869,3.6027184148038973,2.919020715630885,1.8136412019978712,2.3520019651191353
2024-12-02,49.297879308933105,11.11111111111111,15.221485302546467,6.319086219602063,3.703021370670597,3.660034389584869,3.6027184148038973,2.919020715630885,1.8136412019978712,2.3520019651191353
2024-12-04,49.35187270902873,11.041713595314643,15.22740769561567,6.321544856961481,3.704462146499293,3.6614584399893513,3.604120164642762,2.9201564515798744,1.814346855609936,2.352917084758258
2024-12-05,49.36439376880719,11.027409879019876,15.221796892591758,6.319215573887944,3.703097173036376,3.6601093119895194,3.6027921639270435,2.919080469181798,1.832101696996991,2.3500030705615034
2024-12-06,49.42038450549002,10.988203600146946,15.176129637944404,6.300257153353198,3.691987428058288,3.649128535858606,3.591983346259031,2.9103228703212376,1.9286501489856729,2.3429527735825952
2024-12-09,49.41433352379397,10.944004571055425,15.174271488041793,6.299485756264795,3.6915353848665413,3.6486817402661007,3.591543547465513,2.9099665333442166,1.9835115500775446,2.342665904824096
2024-12-12,49.41433352379397,10.841972083911518,15.174271488041793,6.299485756264795,3.6915353848665413,3.6486817402661007,3.591543547465513,2.9099665333442166,2.1875765243653578,2.2406334176801894
2024-12-16,49.58231458842705,10.645884270578646,15.138549307253463,6.289731051344743,3.6858190709046452,3.6430317848410754,3.585982070089649,2.9054604726976367,2.2860635696821516,2.237163814180929
2024-12-17,49.48969218883422,10.622941487415117,15.105924450046762,6.276176147684301,3.677875818322287,3.6351807424876994,3.5782539747082502,2.8991989590533893,2.4824136949538484,2.2323425364941243
2024-12-18,49.39771252433485,10.494402985074627,15.067326411421156,6.481181051265413,3.6684782608695654,3.625892277741726,3.5691109669046073,2.8917910447761193,2.5774659312134975,2.226638546398443
2024-12-19,49.34367783494713,10.482923469594457,15.050844710934651,6.474091479965968,3.6644654215451933,3.6219260219584326,3.674593850018231,2.8886278005104726,2.574646517846291,2.224202892679172
2024-12-20,49.34367783494713,10.533565611959649,15.050844710934651,6.474091479965968,3.6644654215451933,3.6219260219584326,3.5652068225094196,2.8886278005104726,2.633391402989912,2.224202892679172
