date,FUNDERSTONE SECURITIES LTD,UBS SECURITIES HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,DBS BANK (HONG KONG) LTD
2024-09-17,85.98238452970978,7.9404833080666215,0.0,1.4790428868013694,1.2491803750122379,1.1030971602570083,1.2611231782877275,0.42678605200680436,0.5579025098584515
2024-09-25,85.98217799533921,7.9404642345932475,0.0,1.4790393340598011,1.249177374412942,1.1030945105575507,1.261360354447541,0.42678502684346303,0.5579011697462375
2024-09-27,85.97701495852523,7.93998742753719,0.0,1.478950521067282,1.2656755446728953,1.103508654253079,1.2612846125891983,0.41571061232200024,0.5578676690331231
2024-10-03,85.97577592195312,7.939873002364258,0.0,1.4789292075361613,1.2663778673849249,1.1034927513099386,1.2612664358966998,0.41642518409427826,0.5578596294606318
2024-10-04,85.97556941932976,7.939853931822742,0.0,1.478925655340699,1.2663748257101162,1.103490100863978,1.2615035934831065,0.416424183895187,0.5578582895544116
2024-10-07,85.97536291769839,7.9398348613728364,0.0,1.4789221031623005,1.2663717840499191,1.1034874504307495,1.261500563522947,0.4166633701082261,0.557856949654628
2024-10-08,85.97494991741158,7.939796720747851,0.0,1.478914998856694,1.2668460712804406,1.1034821496024882,1.2614945036462932,0.4166613685802823,0.5578542698743701
2024-10-09,85.95162184475548,7.937642370498689,0.0,1.4785137164299098,1.2914748193248855,1.1031827355082042,1.2755594201228708,0.404302189260757,0.5577029040992038
2024-10-10,85.94543067757866,7.9370706154828925,0.0,1.4784072178508816,1.2985848769137314,1.1031032723335077,1.2754675405114748,0.4042730670360689,0.5576627322927833
2024-10-14,85.93882774893076,7.9364608342468905,0.0,1.4782936362759795,1.3032867973535043,1.1030185242306585,1.2782505622643203,0.40424200795363885,0.5576198887442445
2024-10-15,85.93862142375846,7.936441780093001,0.0,1.4782900871329763,1.303283668373507,1.1030158760622693,1.2784875771561395,0.404241037434211,0.5576185499894274
2024-10-16,85.93985938965305,7.936556106388737,0.0,1.4783113822466265,1.3018619191447987,1.1030317652633423,1.2785059940680112,0.4042468606206811,0.5576265826147551
2024-10-18,85.93907286452304,7.9364834707006215,0.0,1.4782978526800161,1.3030504295762124,1.1027364492614655,1.2784942931285366,0.40424316093677587,0.5576214791933218
2024-10-28,85.93948552019374,7.936521579500266,0.0,1.4783049510576403,1.3030566864641568,1.1022615719412976,1.2785004321047022,0.4042451020006847,0.5576241567375146
2024-11-01,85.94319959956889,7.936864575166699,0.0,1.4565200531306781,1.3033530977134917,1.1023092087981576,1.2785556855432962,0.4215495242863738,0.5576482557924146
2024-11-05,85.94423134525701,7.9369598570021545,0.0,1.432527595000348,1.3033687444306834,1.102322441989131,1.278571034568254,0.444364031408406,0.5576549503440031
2024-11-07,85.94402499413762,7.936940800452047,0.0,1.4325241555179282,1.303365615057191,1.1023197953255182,1.2788080635934291,0.44436296449543394,0.5576536114208266
2024-11-18,85.93267720834525,7.935892831101572,0.0,1.4323350094166103,1.3163972163291202,1.1021742483964223,1.2786392136940183,0.44430429217079587,0.5575799805462059
2024-11-20,85.93247091270476,7.935873779674949,0.0,1.4323315708589188,1.3163940560993252,1.102171602444383,1.2788762106899796,0.4443032255446706,0.557578641983008
2024-11-22,85.97189136079238,7.939514262684908,0.0,1.4329886350831125,1.3169979354362062,1.0935504949650483,1.2427158427133267,0.4445070441018669,0.5578344242231508
2024-11-25,85.97065247188974,7.939399851149267,0.0,1.4329679851510295,1.3169789569759072,1.0949757759580938,1.2426979346873157,0.4445006385798368,0.5578263856088228
2024-11-27,85.96941361869231,7.939285442911009,0.0,1.4329473358140854,1.3169599790625743,1.0990428835307233,1.2400381595207053,0.44449423324241605,0.5578183472261709
2024-12-02,85.97395625497931,7.939704955905548,0.0,1.3991573236203283,1.3175099323740775,1.0991009571161248,1.2401036833169439,0.4726190702591055,0.5578478224285597
2024-12-03,85.97395625497931,7.939704955905548,0.0,1.3924322142480732,1.3175099323740775,1.0991009571161248,1.2401036833169439,0.4793441796313605,0.5578478224285597
2024-12-11,85.97870588805716,7.940143585078027,0.0,1.3925091391959477,1.3175827182388649,1.102764613169338,1.2310447545060879,0.47937066101096,0.557878640743608
2024-12-12,85.97643425893857,7.939933799862173,0.0,1.3924723479430923,1.3175479066045424,1.1027354772085167,1.2310122292769425,0.48200007904152786,0.5578639011246307
2024-12-16,85.98820672874834,7.941020988831522,0.0,1.3926630145928363,1.3177283140974454,1.1028864711433721,1.2174881172723702,0.4820660777239311,0.5579402875901843
2024-12-17,85.98779360505684,7.940982836810101,0.0,1.3926563236510492,1.3177219831736338,1.1028811724105854,1.2179627102138515,0.48206376167472914,0.5579376070092069
2024-12-18,85.98407567045955,7.94063948511345,0.0,1.3925961080679905,1.3224692225535428,1.1028334861065683,1.2179100480218277,0.4815624967376378,0.5579134829394375
2024-12-20,86.03946484970358,7.9457546823208824,0.0,1.3910895350717594,1.3644236283446154,1.1097934114887482,1.1093283042720163,0.48187270942808097,0.5582728793703259
2024-12-23,86.04132617257521,7.9459265757066495,0.0,1.391119629014959,1.3644531454146074,1.1098174200511353,1.1071889665932002,0.48188313395474247,0.558284956689505
2024-12-27,86.03946484970358,7.9457546823208824,0.0,1.3910895350717594,1.3644236283446154,1.1097934114887482,1.1095686697586993,0.48163234394139776,0.5582728793703259
2024-12-30,86.0709113339715,7.948658768835726,0.0,1.3915979630966933,1.3783876971799724,1.1101990288541745,1.0599599107539164,0.4818083753004158,0.5584769220076086
2025-01-02,86.07691360351076,7.949213079132512,0.0,1.391695008032495,1.3775219404563988,1.11027645006083,1.0600338284688162,0.47583022219923543,0.5585158681389485
2025-01-03,84.38213684705029,7.792700246658976,1.8985545139657307,1.36429378913471,1.3820354760849598,1.118354512884176,1.0533068469135247,0.46109857262976484,0.5475191946778588
2025-01-06,84.40124133768987,7.794464548612945,1.8989843551417904,1.3646026713092796,1.3955478342151515,1.0962077736910805,1.0542526867772632,0.447055637106793,0.5476431554558214
2025-01-07,84.40163935697949,7.794501305741081,1.898993310370316,1.3646091065011945,1.405929173141282,1.126865636695609,1.0104007277081481,0.4494156448320127,0.5476457380308671
2025-01-08,84.40144034686544,7.794482927133678,1.8989888327454956,1.3646058888976502,1.407576383868114,1.127806137242358,1.0103983452903942,0.44705669121657104,0.5476444467402997
2025-01-09,84.42114690183202,7.796302829798944,1.8805646642480947,1.3649245052725218,1.4614417228629348,1.0976455304460726,1.010634259161624,0.4195672723244847,0.5477723140533155
2025-01-10,84.41298448501573,7.795549029647464,1.864818609787731,1.364792534988492,1.5004468136281688,1.0975394025306766,0.9820021251020334,0.43414764763924163,0.5477193516604577
2025-01-13,84.44723740162856,7.798712290518912,1.8655753118132403,1.3653463375246768,1.5010556616614743,1.1003439330315992,0.939463644673803,0.4343238151241725,0.5479416040235758
2025-01-14,84.41656779070779,7.7958799483489045,1.864897770774395,1.3648504700193278,1.5153679014147083,1.104660942400368,0.9466690625276174,0.4433635116254134,0.5477426021814815
2025-01-15,84.43620174170763,7.797693146029321,1.8179183286659808,1.3651679125303398,1.5180792169443618,1.1094940671783915,0.9478327887177824,0.4597427998274235,0.5478699983987552
2025-01-16,84.43022695634114,7.797141373899118,1.817789691048424,1.365071311959751,1.517264186782702,1.1103590375875672,0.9548418136024358,0.4594743981785227,0.5478312306003269
2025-01-17,84.42584598444671,7.7967367906302165,1.817695368365262,1.3650004802296092,1.5136475943378767,1.1190281528234254,0.9547922681339485,0.45945055666468104,0.547802804368269
2025-01-20,84.42763814526855,7.796902296892563,1.8177339537343185,1.3650294559580005,1.5115569622546703,1.1166932813217973,0.9550483986952025,0.4615830729500842,0.5478144329248164
2025-01-21,84.427439012531,7.796883906960865,1.8177296663901938,1.3650262363718744,1.5113175350401225,1.1171623715177583,0.9550461460987031,0.4615819842508982,0.5478131408385979
2025-01-22,84.42146546717426,7.79633224934571,1.817601055470149,1.3649296558498136,1.5112106038818454,1.1241586883844563,0.9549785731444811,0.46154932566322787,0.5477743810860567
2025-01-23,84.42122893217781,7.796310405311011,1.8175959628523315,1.3649258315424584,1.5112063697194453,1.1244357221535937,0.9549758974523195,0.4615480324782837,0.547772846312755
2025-01-24,84.4200383131821,7.7962004515069445,1.8133251844172054,1.3649065815665542,1.5116520225775454,1.1244198638849192,0.9549624291285539,0.4667300328352007,0.5477651209009788
2025-01-27,84.42202933372394,7.796384322487786,1.8133679511318783,1.3649387724669126,1.5116876744238272,1.1239746891545943,0.9552207985354775,0.4646184183033393,0.5477780397722517
2025-02-03,84.4184455643647,7.796053360966626,1.813290972497847,1.364880829939487,1.5113876654102834,1.1239269757072474,0.9554160857001488,0.46884375917096005,0.5477547862426921
2025-02-04,84.41705195844997,7.795924661296752,1.8132610381273724,1.3648582980628956,1.5113627149533555,1.1255592526257658,0.9554003133947107,0.46883601935258873,0.5477457437365807
2025-02-05,84.41645471285749,7.795869505596152,1.813248209414003,1.3648486417720873,1.511352022152562,1.1260229520398248,0.9558652166730852,0.46859687102658093,0.5477418684682118
2025-02-10,84.41247329153288,7.795501820869294,1.8131626892969557,1.3647842699916601,1.5112807406803603,1.1259698442445671,0.955820134204625,0.47329117443264385,0.5477160347470147
2025-02-11,84.4158574757159,7.795814350675995,1.8132353808821573,1.3648389856179133,1.5113413295030695,1.126014985551164,0.9518493496291698,0.47331014916995484,0.5477379932546772
2025-02-12,84.41406581499469,7.795648890597999,1.8131968963757226,1.364810017975169,1.5113092524623646,1.1285851580813149,0.9513574980383986,0.473300103531273,0.5477263679430666
2025-02-14,84.41764921249354,7.795979817777809,1.8132738670222688,1.364867954490341,1.5113734079054528,1.1241522079453203,0.951633718070408,0.47332019523507635,0.547749619059785
2025-02-17,84.42362221777763,7.796531425517193,1.813402165956085,1.3649645262804857,1.5093576834833862,1.1242317477944017,0.946748172683783,0.4733536851990067,0.5477883753080284
2025-02-18,84.42143201770035,7.796329160282866,1.8133551209056635,1.3649291150373717,1.511676978693368,1.1242025818761883,0.9469594564619939,0.47334140499530697,0.5477741640468858
2025-02-19,84.47163604643924,7.8009655082322675,1.7549651478446546,1.365740815797239,1.5125759479795835,1.1248711265499745,0.9475225975818556,0.4736228932966984,0.5480999162784811
2025-02-20,84.46884536729073,7.800707788685196,1.75490716927488,1.3656956959843018,1.5125259771922739,1.1323852507574803,0.9477272720944235,0.4691236699523934,0.5480818087683245
2025-02-21,84.47083869072385,7.800891872338318,1.754948582148091,1.3657279241178992,1.5170453524022414,1.132411973154902,0.9456257874437238,0.46441507508890895,0.5480947425820629
2025-02-24,84.48339879200233,7.802051799166295,1.755209528200859,1.3659309963415407,1.5172709242512437,1.1325803532644432,0.9471825041743268,0.4481988629513472,0.5481762396476034
2025-02-26,84.4847148282878,7.802173335271798,1.7552368698971064,1.3659522740692402,1.517294559469757,1.131040250551174,0.9471972588665183,0.448205844748661,0.5481847788379358
2025-02-27,84.58233534046981,7.811188601035197,1.755374655328066,1.3675306064442958,1.461155550251631,1.1323471464646144,0.8925261656388326,0.4487237382423688,0.5488181961251847
2025-02-28,84.6143256145076,7.814142906599144,1.7182171037558047,1.3680478264841434,1.461708180612051,1.1327754166864699,0.8928637320646088,0.4488934521110608,0.5490257671791205
2025-03-03,84.6405356738777,7.816563408659769,1.709291043321554,1.3684715917803019,1.453884950930868,1.1331263042070958,0.8798986933494721,0.44903250095350244,0.5491958329197497
2025-03-04,84.65454770668003,7.817857421534473,1.7095740122557306,1.3686981388913337,1.4425373099348056,1.1333138904837818,0.875077932097572,0.44910683718120453,0.5492867509410562
2025-03-06,84.67357145911674,7.8196142673059255,1.6874859758590592,1.3690057156873858,1.4428614800285375,1.1335685712241519,0.8752745814967364,0.44920776143772256,0.5494101878437359
2025-03-07,84.70082034886143,7.822130705473632,1.6880290274690186,1.3694462768349054,1.4142208400879932,1.1308572311983285,0.8755562545165055,0.44935232145276555,0.5495869941054203
2025-03-10,84.72187009475671,7.8240746519788935,1.6576795406172184,1.369786609974843,1.4140989314132004,1.1387121766404193,0.8745904238645223,0.44946399395068326,0.5497235768035056
2025-03-11,84.65234550858281,7.817654048281593,1.6563192131841549,1.3686625336637495,1.4129384914594376,1.1377777249721128,0.8738727161790946,0.5311573018470979,0.5492724618299508
2025-03-12,84.66676197588913,7.818985410730231,1.6566012877284837,1.3688956196881403,1.412706056541877,1.1379714908421,0.8740215384871711,0.5146906160410039,0.5493660040518547
2025-03-14,84.72187009475671,7.8240746519788935,1.5923545999482407,1.369786609974843,1.413625562277918,1.1387121766404193,0.8748271084321637,0.5150256191873022,0.5497235768035056
2025-03-17,84.71785981275247,7.82370430196488,1.5922792263641898,1.3697217715737842,1.4135586487743939,1.1433917433571597,0.8747856987771849,0.515001240618108,0.5496975558178391
2025-03-18,84.71805630772498,7.823722448298666,1.5922829195035526,1.3697249485124185,1.413093313040344,1.1433943953449421,0.8750244016721352,0.5150024351142255,0.5496988307887408
2025-03-20,84.71884229673014,7.823795034475591,1.5922976922323238,1.3678631816311582,1.4126330710831085,1.1448250600730117,0.875032519889065,0.5150072131541059,0.5497039307314919
2025-03-21,84.70621209661797,7.822628634012091,1.5920603065699863,1.3676592555004214,1.424017870887886,1.1474940751881826,0.8753753484352743,0.5149304339632552,0.5496219788249341
2025-03-24,84.69979819899397,7.822036309813344,1.591939756830306,1.3675556972579717,1.4236734223026941,1.1474071877056682,0.875545688506568,0.5224633767725191,0.5495803618169623
2025-03-25,84.6851701297175,7.820685405897916,1.5916648210507405,1.3673195137025882,1.4231909649016017,1.1472090248742688,0.8756310595255223,0.5396436337284738,0.5494854466013823
2025-03-27,84.68537048009475,7.820703908278781,1.5916685866527565,1.367322748542643,1.4229577493238623,1.1472117389712064,0.8756331311162487,0.5396449104314128,0.5494867465883382
2025-03-28,84.68537048009475,7.820703908278781,1.5916685866527565,1.367322748542643,1.4227211667239363,1.1472117389712064,0.8758697137161748,0.5396449104314128,0.5494867465883382
2025-03-31,84.69116502317341,7.821239035012536,1.5917774955722073,1.3674163067395775,1.4159760785754416,1.147290236211097,0.8759296445490761,0.5396818352941481,0.549524344872507
2025-04-03,84.69164092423871,7.821282984531801,1.5917864401723398,1.3670986654359802,1.415984035302971,1.1472966831249571,0.8756979665017248,0.5396848679028066,0.5495274327887147
2025-04-07,84.67801724063801,7.8201769451544045,1.618971580567552,1.3668787509383322,1.4040126067800025,1.1471121264575408,0.8757936618585593,0.5395980530081587,0.549439034597435
2025-04-09,84.6868320647796,7.820991011033293,1.6191401124987186,1.3670210404746843,1.3937489478250868,1.1472315386969258,0.8758848303502785,0.53965422416213,0.5494962301792912
2025-04-14,84.6866317074866,7.820972507653851,1.6191362818378945,1.3670178062925988,1.393509064285108,1.1472288245063023,0.8763559303750603,0.5396529474151214,0.5494949301474621
2025-04-25,84.70266328728384,7.822453054728642,1.600512319172012,1.3672765892268588,1.3937728621397618,1.1474460003471043,0.876521828696263,0.5397551062696521,0.5495989521358589
2025-04-28,84.71288658788988,7.823397196104502,1.8399682200409777,1.3674416144933705,1.3096903138300773,1.1475844928683012,0.709546035330386,0.539820252730116,0.5496652867123927
2025-04-30,84.70326458960187,7.822508586148458,1.8397592297471,1.3672862954928786,1.3095415544327165,1.1474541460406757,0.7099387076868126,0.5506440371229302,0.5496028537265654
2025-05-02,84.70306415454728,7.822490075587582,1.839754876287485,1.3672830600555599,1.3095384556379508,1.147451430796635,0.7101736597745703,0.5506427341227663,0.5496015531901749
