date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-22,31.737966639162252,16.519069304429074,24.37665842987049,7.538989892182372,4.613090777829882,8.895866714822699,1.9877230239162176,2.801804765244191,1.3729189046817405,0.15591154786108727
2024-03-25,31.682325837022056,16.518277295665687,24.318246565494604,7.543673666619418,4.6175601466103045,8.955185541855181,1.9892954967350822,2.844980069186328,1.3744469692413495,0.1560084115699867
2024-03-26,31.668647478912863,16.55142829672984,24.34754939934835,7.5440136379271685,4.6202324961812025,8.906795759298449,1.9795112714787015,2.8461209894486887,1.3795164440399683,0.156184226634771
2024-03-27,31.759783982138355,16.611199520360337,24.34437900579337,7.55342526111419,4.628172329652812,8.899089967445791,1.9884871335545686,2.677001273828654,1.3820824500031954,0.15637907610872379
2024-03-28,31.69641199517762,16.61852999524581,24.339337926598574,7.547007528586833,4.645038271816257,8.946300006832015,1.9939104817547724,2.675824305020861,1.381308854008302,0.1563306349589499
2024-04-02,31.776253736436683,16.62135243681192,24.301121167854294,7.541431433523285,4.678051205457261,8.847028391034446,2.020024058535727,2.6767156259361946,1.381806814103719,0.1562151303064669
2024-04-03,31.78643978910757,16.843813834441722,24.30663449729387,7.5616156453411865,4.683043320518901,8.487566076235744,2.0249230037978228,2.7626412144401353,1.3866893876153075,0.15663323120774286
2024-04-05,31.957890197027982,16.836617809660428,24.207180543985242,7.541531550349037,4.734637420277234,8.374290563562715,2.039117217435383,2.764161733420829,1.3883557601292678,0.1562172041518792
2024-04-08,32.129125370463726,16.817794759398094,24.246650684431522,7.523604489016936,4.7258330760578575,8.221615831154553,2.0425843192051407,2.757857308415467,1.379044706463723,0.15588945539297439
2024-04-09,32.02282803633664,16.76215406802515,23.971341331299946,7.4987130831355815,4.735370578458098,8.575858996509648,2.1343354991811383,2.757963068481641,1.3790972025447015,0.16233813602745167
2024-04-10,32.38243601368393,16.767830019639334,23.582187948602172,7.520267850748811,4.725016885351562,8.616856643129514,2.113001158177047,2.751684810686204,1.378601721168282,0.1621169488131405
2024-04-11,32.35677998142918,16.728777137332116,23.516171925827482,7.530407805523673,4.706144778848767,8.813686593873157,2.0687973588811155,2.7443694720319147,1.3735974920053589,0.16126745424723793
2024-04-12,31.96746833610446,16.94047039182171,23.546583840308646,7.541093279349745,4.692828571001308,9.069465738110953,1.9899188342697018,2.7264373531088886,1.3668819936213277,0.1588516623032614
2024-04-15,32.12783500948236,16.92221814321292,23.32264059067255,7.56203188159498,4.694521513210081,9.119679084795472,1.99778551851897,2.7275433604169765,1.366390872434311,0.1593540256613837
2024-04-16,32.13028575091385,17.01638896298144,23.258470781940915,7.556518183190245,4.693853151354576,9.080354801287609,2.0015040916629885,2.735905062735353,1.36706402174317,0.15965519218985708
2024-04-17,32.447502797306235,16.961241508918853,23.20186614590767,7.559550509483251,4.708584494360366,8.851311553928957,2.006877165657335,2.736410141256163,1.3669411312311934,0.15971455194997525
2024-04-18,32.6166623430311,16.944355595384376,23.17273811149257,7.5617730504459395,4.707380860285291,8.722632196842843,2.009053376730995,2.7378825232539326,1.3681778496988701,0.15934409283408285
2024-04-19,32.95733996544358,16.828201960741808,23.178569347404537,7.563148470157886,4.710408048729238,8.477331180814545,2.0160986748792165,2.7385976156419374,1.3707646633432276,0.1595400728440225
2024-04-22,33.31306321439284,16.533199193725608,23.15504047469533,7.561122857619436,4.702360965946517,8.46125328790875,2.0113930350520857,2.7338680367716814,1.369548622840702,0.15915031104705005
2024-04-23,33.52845803956123,16.428469308495718,23.14152910441106,7.5733132536026915,4.711862196375183,8.2554983559778,2.013133394656909,2.815487632518432,1.3728418137773524,0.1594069006236321
2024-04-24,33.8486120273638,16.428699171726198,22.836556875611397,7.60529903274452,4.733020051753491,8.15789861043469,2.0233961572990946,2.827378803869022,1.3790591158317567,0.16008015336603063
2024-04-25,33.89566692127335,16.51651614168457,22.730369021929477,7.600424228749411,4.728515912407912,8.142270460884362,2.0226018386274136,2.8182784341720843,1.3855470365616942,0.15981000370972653
2024-04-26,33.81196367820593,16.330899017174087,22.834723836961878,7.587900220251691,4.721259497585054,8.338041502113677,2.0115747396660035,2.813718097175115,1.3903727427002568,0.15954666816630902
2024-04-29,33.77869524573511,16.270798035200173,22.903326037214363,7.595840571264012,4.736665135900232,8.335470452827517,2.012758823042313,2.817918319511234,1.388395150447577,0.16013222885747086
2024-04-30,33.70674735767293,16.17708455351399,23.008377837111144,7.584771130618566,4.719489077843714,8.440732473959537,2.001816563757147,2.8135231083005916,1.3875545061565033,0.15990339106587956
2024-05-02,33.64256266272035,16.076594611543683,23.00465481744822,7.552886081401386,4.686655447576411,8.703112348316957,1.9935512051740019,2.801195791345335,1.38413697020913,0.154650064264527
2024-05-03,33.70820914426984,16.10409572714043,22.918503013996617,7.563298402963076,4.7003463833127395,8.771996864055144,1.997050163268781,2.6942573855145144,1.3873796524210178,0.15486326305784964
2024-05-06,33.73305070815922,16.11596378341047,22.868400465013057,7.568872242845448,4.706130794710479,8.764926191741814,2.00336313250855,2.695829727124706,1.3885690329757021,0.15489392151055648
2024-05-07,33.79188071596319,16.144069817559263,22.87957329392932,7.582072258965134,4.710859843583502,8.637531353477462,2.0048167667774037,2.7010344563093307,1.393248283831213,0.15491320960418017
2024-05-08,33.85518361953625,16.1014054939633,22.817866334012514,7.584255439578046,4.719810927414132,8.66813522462699,2.0083339193714886,2.69861777365342,1.391219971339672,0.15517129650418574
2024-05-09,33.80388310247842,16.043892897483016,22.82247785755657,7.538586611783097,4.720487485889384,8.827393782561035,2.005119318524178,2.6926635121122504,1.390424376890328,0.15507105472171637
2024-05-10,34.06257649810129,16.082222620288245,22.831382354908687,7.521786797832522,4.730497864949658,8.534779280119094,1.9989364773602278,2.6888896401834996,1.3936894059511493,0.15523906030562257
2024-05-13,34.03992298985534,16.173453209320034,22.773913795751927,7.516507639774236,4.728848803144588,8.549597777427403,1.9934394948590635,2.678480177109956,1.3907060068210693,0.1551301059363749
2024-05-14,34.19570997172664,16.262326292913464,22.83762382686275,7.543353414356299,5.099166269241114,7.825546658782256,2.0014815652520443,2.681087015879929,1.3980208201624096,0.15568416482308742
2024-05-16,34.107592609302486,16.305455610184165,22.670316523639823,7.5069252059070335,5.05879588256487,8.131155129840154,1.9924836124074627,2.684077586572005,1.3887661723823104,0.15443166719969337
2024-05-17,34.066626135013856,16.24914470362197,22.492407934173812,7.484907133976372,5.0566047182390035,8.426245799419746,1.9941276240606112,2.6865219424072575,1.3904337000128064,0.1529803090745675
2024-05-20,34.18094457543507,16.269310202671605,22.392414379122773,7.474028168729134,5.044470050061096,8.48487884132898,1.967883922989427,2.6591887988559377,1.3742892604388293,0.1525918003671422
2024-05-21,34.349866517866396,16.213539933483762,22.28017708121896,7.451565902376786,5.0187901380524,8.548448016339094,1.9633777977137639,2.65127976591503,1.3709044722092307,0.15205037482458278
2024-05-22,34.06886447912492,16.79845932021405,22.140225159601734,7.4281871194515885,4.984300655728199,8.473744974175785,1.9534196173235905,2.641145017450425,1.3599151900394317,0.15173846689028075
2024-05-23,34.14673224588814,17.523799409887285,21.800075392594486,7.4092148537542295,4.97272332459337,8.063063107470153,1.9468655846377285,2.627344913803002,1.3589126133445237,0.15126855402708125
2024-05-24,34.18968929612126,17.66139764310725,21.56231173683203,7.416055299391816,4.981296749195011,8.105662528180181,1.946549700327282,2.6261317123919317,1.3596165239594007,0.15128881049384132
2024-05-27,34.60082394888117,17.567525649844445,21.41918982298385,7.408529988237138,4.988716693505952,7.8823392880619405,1.9898320259805375,2.628239506248231,1.3630094917377258,0.1517935845190067
2024-05-28,34.96670298869677,17.722912844766803,21.149638587315245,7.408061145666665,4.977177824030127,7.632915977111207,1.988801007369366,2.6286326928406414,1.3733729538131163,0.15178397839006344
2024-05-29,35.17111880671321,17.71068565150891,21.154751411767787,7.406698409074916,4.982679013258579,7.442587125544538,1.9904918139476597,2.614712869516615,1.3747656397748016,0.1515092588929846
2024-05-30,35.32178811909238,17.638905473103765,21.073527678314797,7.414460431415529,4.990155328815795,7.416093107506498,1.9977659929701426,2.6261823656831575,1.369206409557665,0.1519150935402651
2024-05-31,35.59042232267174,17.872927552269605,20.782897637703243,7.452000664609507,5.10648869048302,7.077944260798613,1.998687483913288,2.588055354085552,1.3790572786992634,0.15151875476616372
2024-06-03,35.9012323339891,18.01178962335626,20.76330304132773,7.480204097144647,4.756282388116719,6.928423772997962,2.015602877170712,2.6012201452718835,1.3900924414717546,0.15184927915322854
2024-06-04,36.09751271146388,18.119182894567405,20.677726370397256,7.47358978149805,4.812988814396927,6.887806222286934,2.022296772017171,2.3733041498340475,1.3838772759972129,0.15171500754111955
2024-06-05,35.670595560025326,17.951832467820843,20.588270585985832,7.429368325254792,4.785501511194236,7.682546405053281,2.001243893315638,2.359839494056831,1.3809757488674828,0.14982600842573482
2024-06-06,35.631368509630015,17.925365823385413,20.474693631584042,7.3906296667671025,4.76893074947105,7.937740484277422,2.0051899199510506,2.3430971014351805,1.3739393368438304,0.14904477665489255
2024-06-07,36.06475900142122,17.781241555005487,20.338070745007432,7.385174819004016,4.766642665399097,7.805056725656269,2.003874170374445,2.335948016596183,1.3702975312813883,0.14893477025446478
2024-06-11,36.18930119136101,17.873063210531924,20.202528669463554,7.381671874674243,4.780068001907925,7.692586801095762,2.020599753525128,2.3380492315859254,1.3731949970240909,0.1489362688304343
2024-06-12,36.312044502711586,17.81922652888958,20.13307184492214,7.378840622319514,4.778815648578162,7.696620200921552,2.0216217782903567,2.3344233441952946,1.3760528203571645,0.14928270881465028
2024-06-13,36.6391278886669,17.868750272963048,19.86029456871617,7.373920729294997,4.786860932467819,7.603003195783568,2.004533222311093,2.3394090488294683,1.3749169674309791,0.14918317353595667
2024-06-14,36.86324585628537,17.928049131563213,19.695318980533017,7.363795478702355,4.786084237719285,7.49025849130455,2.007102305621161,2.3402083910269345,1.377040669406274,0.14889645783785024
2024-06-17,37.00626329169939,17.938580654608344,19.63488878057496,7.359853312644425,4.799457653175823,7.386188609797868,2.0088917256989993,2.3390373997906275,1.3780218250441771,0.14881674696538888
2024-06-18,37.224370366883775,17.98176843509445,19.456156444696934,7.360282024259425,4.7999008832717465,7.309531221834864,1.992233431367713,2.3435106807349726,1.3834210963119942,0.14882541554412548
2024-06-19,37.42426576359416,17.984591911341564,19.319690090801185,7.358122703925394,4.806018938111956,7.236460308155081,1.9942667776465144,2.3430685744088486,1.3847331780788357,0.1487817539364662
2024-06-20,37.490645121914056,18.01214339574907,19.229592830864902,7.354775237817569,4.816506795863478,7.215891752647864,2.004561947091915,2.3418390918310035,1.3853297582816915,0.1487140679384467
2024-06-21,37.53214928965608,18.057912988613158,19.207859228589395,7.360766092644694,4.816092779110341,7.200666344496747,1.9931009814231766,2.292476281309277,1.390140810716519,0.14883520344061535
2024-06-24,37.52776045486218,18.093140312403502,19.13281909796587,7.345730454520201,4.83810598998362,7.239906120967725,1.9940932064332666,2.2920402903880293,1.3878728906858586,0.14853118178975014
2024-06-25,37.66001437310243,18.129356829101276,19.036450950262445,7.340117709231489,4.830655373142986,7.200144342828972,1.994589317913579,2.2730329386206582,1.3873836873217613,0.14825447847440917
2024-06-26,37.67510527300834,18.13184692266803,19.05691131096838,7.346019803623281,4.8531404905720334,7.117697010229559,1.9984799638991775,2.2820478111073257,1.3903777259271304,0.14837368799673895
2024-06-27,37.75648992753797,18.15375925575714,18.959075238645276,7.342732616676312,4.851225841859787,7.116049159222876,2.001112525598278,2.2805844639876587,1.3906818120589632,0.14828915865574052
2024-06-28,37.93382665630519,18.1897176166435,18.881188286766772,7.327919380382548,4.866447508595111,6.99750771948705,2.004977198578448,2.259372404157882,1.3902386188769351,0.1488046102065591
2024-07-02,38.31978903180275,18.412033825533847,18.42559981265471,7.313491607931034,4.912678959920478,6.9138613687628165,2.0289157639061397,2.119933698483877,1.3996558553733578,0.15404007563099203
2024-07-03,38.39759746004236,18.530676888819407,18.27005979500341,7.3225502214214355,4.92711856619036,6.664500727279317,2.041002128048899,2.1125924984954634,1.4053274379487317,0.3285742767506197
2024-07-04,38.616549796108686,18.627029671593053,17.91835297733525,7.331640721046187,4.938349274414619,6.669441850935666,2.0469588180186844,2.1146446682265125,1.408050040640173,0.3289821816811679
2024-07-05,38.61869916892622,18.630940521933947,17.913251840326495,7.337546127380216,4.9417356242249175,6.669861626167613,2.0338445841790365,2.116021694061109,1.4088516463043663,0.32924716649608193
2024-07-08,38.644007615033544,18.60404379012556,17.83293997236527,7.332464410023527,4.939424246354108,6.759973561456227,2.033790106661587,2.116639262126858,1.407797682170497,0.32891935368282693
2024-07-09,38.61864820847726,18.590474167078522,17.769461217060563,7.310845902154137,4.9229921746100125,6.912669644540344,2.029337808652543,2.1100736672016134,1.4067349966432374,0.32876221358176844
2024-07-10,38.674962966183365,18.648328768588545,17.66652073736435,7.304859934727273,4.968409487498119,6.875128179779233,2.0438341653206793,2.107426279881098,1.3791134069989952,0.33141607365833975
2024-07-11,38.603892068967596,18.573158805241874,17.39039105457142,7.264502273329816,4.947419940021197,6.764875937465165,2.039163714134884,2.0974789256554596,1.3647113704938498,0.9544059101187358
2024-07-12,38.68818251152526,18.609735572599963,17.336053361471564,7.259682198130291,4.939376357650893,6.589853773689114,2.02699777890673,2.0755910783523355,1.3601746626175553,1.114352705056294
2024-07-15,38.63236370509103,18.640941347535364,17.42757163488219,7.25700317775476,4.901784438009273,6.391524295842935,2.0288310004573944,1.9578320881442852,1.3560428539107832,1.4061054583719843
2024-07-16,38.547364153493405,18.57292202935429,17.375260150046206,7.248967319271057,4.877448701696914,6.4094388859145965,2.0277124674183837,1.966904663420789,1.35188231919425,1.6220993101901136
2024-07-17,38.445920634815195,18.50743710253132,17.379819808042086,7.240423014133329,4.869444847422774,6.382956556343289,2.0206677094209446,1.9709774272902763,1.34943907286264,1.8329138271381435
2024-07-18,38.39563434365607,18.48107810741368,17.292985309993018,7.241730572454297,4.875556160132659,6.4230218436575655,2.0160421657845795,1.964008663109857,1.3511316128964797,1.9588112209017925
2024-07-19,38.24815265208651,18.39976999343736,17.27435229040476,7.243753932853221,4.874905560527305,6.526699575440426,2.016444426253523,1.9664897430823285,1.349737820198416,2.099694005716154
2024-07-22,37.98211570932218,18.1937695825654,17.725561827466592,7.195399280903381,4.838524957311218,6.497930853265831,2.002104198148814,1.9535226723302335,1.3481656330831064,2.262905285603253
2024-07-23,37.9223568600443,18.18187152405839,17.651905283537907,7.190725362526938,4.834023280715798,6.452009338332706,1.9999884621203077,1.9555466052001713,1.3403364858287772,2.4712367976347007
2024-07-24,37.787479160730676,18.153912943561053,17.640085028807622,7.189971571857713,4.8319981353109585,6.639928853812013,1.9990595631873025,1.9555813567300926,1.3310056436294158,2.4709777423731536
2024-07-25,37.796013189247375,18.191391387081982,17.564811104506084,7.205798493316324,4.844797049917097,6.34404959915847,2.002739165074769,1.9596458035784785,1.334095702941857,2.7566585051775654
2024-07-26,37.70010327096211,18.106723505279728,17.446728276557046,7.200666226061503,4.844867918594398,6.448218025163796,1.9953101181192268,1.9580899932212485,1.333385609426632,2.9659070566143084
2024-07-29,37.648475360709206,18.083032405714118,17.292694938737714,7.2057048789204075,4.8937497086395,6.273164105842103,1.9945438797350932,1.959460163068398,1.3307145552966537,3.3184600033368086
2024-07-30,37.48852666882875,18.03756899837833,16.921465570065443,7.203502765485334,5.006588926093223,6.303396634785022,1.9658310361850415,1.9491308720696332,1.3287866185941113,3.7952019095151113
2024-07-31,37.47682583008685,17.961107558321306,16.788942996118426,7.2082591887178875,5.011833627884244,6.30060317225596,2.011915716455943,1.9492160811404597,1.3298242457224554,3.9614715832964698
2024-08-01,37.55336210076954,17.997690372645934,16.71036401699077,7.206802809468805,5.012743494607761,6.273330009243532,2.0035790204384263,1.951500901521815,1.328994842496831,3.961632431816591
2024-08-02,37.544022637465325,17.974971357868746,16.72974279113989,7.2005256451573185,5.006456569059801,6.293294599700046,2.004074824175941,1.9636135977761167,1.3278372807852064,3.955460696871612
2024-08-05,39.0052544234891,18.618536079519647,17.285655030593887,7.464876535488993,5.191086928386006,6.801302490447046,2.0782306650702664,2.035288338675627,1.3774155158681385,0.14235399246129127
2024-08-06,39.08421524882782,18.65284232228059,17.278983451277384,7.467915058343609,5.202048286484663,6.691249739118506,2.0798236411718527,2.019462937277251,1.380632352138027,0.14282696308030368
2024-08-07,39.25258265912128,18.56013107045229,17.310043411363367,7.477012739475941,5.208468714117182,6.566736534576534,2.0802796963038097,2.0184326497764857,1.3833115648197372,0.14300095999337142
2024-08-08,39.294150043241686,18.494466482963684,17.399328433263477,7.470932093665909,5.198636134056269,6.528447064863149,2.0750836799102133,2.0140508874387546,1.3820205154686338,0.14288466512822787
2024-08-09,39.3535301687271,18.472909534461763,17.641407209543626,7.478744938959113,5.195261369043905,6.2283441059448155,2.083405030954507,2.0155752332984864,1.387788320042028,0.14303408902466033
2024-08-12,37.478426638252934,17.5198890699708,21.781275118160735,7.09291524806825,4.92723697397817,5.86207928924882,1.9767890293344426,1.9079648616773286,1.317847671844225,0.1355760994642966
2024-08-13,37.486181764119806,17.552868814362924,21.661737028842243,7.068782246301598,4.920319957639058,5.981223790132184,1.974406576317379,1.9045880260584538,1.3145276815683502,0.13536411465800996
2024-08-14,37.51471662455275,17.530969902233565,21.742221994067677,7.061514915724902,4.919193085887337,5.907267946299328,1.971039951363849,1.903809436987075,1.3145916255125125,0.1346745173710103
2024-08-15,38.13990069184166,17.79084448967549,20.652424682652892,7.1192521775239035,4.97116806689258,5.940847670979225,1.9980166238580965,1.920564746367772,1.3284305320025753,0.1385503182058046
2024-08-16,38.345462029136115,17.62969378689464,20.90702637982118,7.110402473978065,4.9630883172262426,5.660127875756191,1.9989375842902477,1.9184148889393344,1.328864459966061,0.13798220399192324
2024-08-19,38.82237105698573,17.50008284852231,20.553769042874016,7.109406330465159,4.96465716139098,5.6631812451036305,2.002457522236279,1.9181461254546128,1.3293116209153146,0.1366170460519672
2024-08-20,39.085121337081716,17.316458435692113,21.087493713755638,7.095895578314182,4.9623337281876605,5.070080217730266,2.0011015331238693,1.9166342987448486,1.328128659792021,0.1367524975776861
2024-08-21,39.23134185474219,17.351353297557033,21.039666153430232,7.1051046207603274,4.974549480406039,4.905744521267992,2.005992993191563,1.9202559847297695,1.3298523031386544,0.13613879077619592
2024-08-22,39.42189738257519,17.347247593183667,21.06232634318571,7.095755240824997,4.969899972777365,4.704849542760744,2.008489299954512,1.9193884813626847,1.334107478990701,0.13603866438443057
2024-08-23,39.37122969985911,17.325668848691933,21.11980099967017,7.078803399017404,4.963859912633212,4.753380868260945,2.0032968680394476,1.914566563385604,1.3336791740093528,0.13571366643282526
2024-08-26,39.46856999344191,17.27067300197438,21.08338702932433,7.076229639191984,4.966073758462403,4.716122780748798,2.0100541976328423,1.936091167541898,1.337606890131345,0.13519154155010515
2024-08-27,39.53700555604081,17.305417800611526,21.045880857229353,7.0828713481545815,4.9660026378156905,4.63713552616311,2.0102845358420693,1.9382238550045634,1.341859451574867,0.1353184315634263
2024-08-28,39.63994227444588,17.352833566323138,20.971163979050985,7.072128358724967,4.9624079819226665,4.5839095067609605,2.0046366348089752,1.9368590657170475,1.340217933824316,0.13590069842106445
2024-08-29,39.65521203046125,17.369673726380892,20.87031950305494,7.074079663348415,4.964643685690941,4.647749987736336,2.004480787352624,1.9385750675602762,1.3405877197385483,0.1346778286757767
2024-08-30,39.77444524642946,17.443373108454654,20.742889187867362,7.074130548626226,4.971690237872595,4.582594773780607,1.9977994594400927,1.9385102386318618,1.3398096279678817,0.1347575709292622
2024-09-02,39.780473441937204,17.449704507386127,20.716923337620262,7.071390367965162,4.9665644416432055,4.598652231350683,2.0016277680259105,1.939257547316724,1.3406296966630509,0.13477666009167288
2024-09-03,39.86292413362082,17.322470783129667,20.395653680891957,7.066956281461069,4.967150734212781,5.1137646197730415,2.00580538745983,1.7888247890904798,1.340970088965096,0.135479501395261
2024-09-04,40.42323030774087,17.36703468329842,20.458329865271093,7.091961945790112,5.000463939155578,3.9899458635319665,2.0518296920203203,1.7892016250513707,1.3538641770034356,0.47413790113682697
2024-09-05,40.32449530513482,17.28763540027461,20.270102459185054,7.078264358980387,4.99853790547263,4.033978899782468,2.0465966053214664,1.7277090860773174,1.3504535475794819,0.8822264321917673
2024-09-09,40.74338068975576,17.427283282277088,19.559185586393223,7.100324674803801,5.011278991031679,3.7335355798018695,2.0602407236560283,1.7076386916113782,1.3548169793889808,1.3023148012801906
2024-09-10,41.33765386048401,17.63650750417509,19.667231364587355,7.157317716367821,5.051447355151765,3.8301436988309936,2.086004739209143,1.7281753887708224,1.3663145673657298,0.1392038050572673
2024-09-11,41.73071238414167,17.774265228195045,19.009025927291,7.178526842671315,5.074813827761902,3.887036411284244,2.0960250675079726,1.7348160244611193,1.3747620949814825,0.14001619170425675
2024-09-12,42.09392966454871,17.821030169669267,18.89504946769041,7.193225630502859,5.100111298080483,3.787996779041803,2.102640992685573,1.4880559022614657,1.3776572059536296,0.14030288956580236
2024-09-13,42.057835928327854,17.823044859624726,18.671590956891773,7.171206604559764,5.087782738417859,4.12260461064341,1.9743634847148632,1.5754609613292816,1.3742390479791036,0.14187080751136497
2024-09-16,42.36811293672441,17.973016476830907,18.081142137590643,7.227887291253307,5.125870275347066,4.084335385369893,2.0208106762887037,1.5904096355901707,1.385825677788004,0.14258950721690247
2024-09-17,42.087231768483,17.87347280825794,17.817706406054963,7.178496173317167,5.089483491727555,4.801252816922405,2.0069216711691173,1.6280238062058756,1.3757959232222319,0.14161513463974168
2024-09-19,42.13742109078213,17.894787051311816,17.4830268708406,7.18705658090224,5.095664838279987,5.007670362278358,2.0182830516587025,1.6567094277785213,1.3775967144757368,0.14178401169190719
2024-09-20,42.14345490021084,17.8973494704642,17.573664858335057,7.188085721477054,5.0968750082974426,4.906333957416323,2.0186521407901528,1.656466154606152,1.3773134741464412,0.14180431425633666
2024-09-23,42.10796815691788,17.879969483649795,17.45409378967188,7.177123172997526,5.091262731533415,4.953517925066916,1.9271038034605958,1.6572982722360265,1.3757066974369327,0.3759559670290349
2024-09-24,42.35916888419396,17.857156582360677,17.207022049532192,7.190024140707293,5.098732123953241,5.00656454695955,1.9344929655119674,1.5797712666893522,1.3743344836205655,0.39273295647119744
2024-09-25,42.52191902860698,17.818469069319143,17.25246632712038,7.171551579779862,5.08539279713825,4.981833496089259,1.925527895106427,1.4809515018351622,1.3705638537922107,0.3913244512123243
2024-09-26,42.655647401088565,17.702231992488212,17.354514787732377,7.152736778594503,5.049658193427384,4.978264381012707,1.8707814840658494,1.4745160947929068,1.3725464391341178,0.38910244766337265
2024-09-27,42.66908022478437,17.64854251078571,17.440435779821232,7.141811572723469,5.0485165118508615,4.921085989791591,1.852207786287729,1.4619536350530342,1.3695442209574151,0.44682176794458894
2024-09-30,42.41869210261288,17.597502442533695,17.60063830267808,7.14732473695729,4.997394892177888,5.148145353585621,1.784719532146118,1.4609387571860941,1.3686412448706633,0.4760026352516714
2024-10-02,42.26572426394163,17.39488396165693,17.90441506416828,7.140044538079897,5.026468382290609,5.261291611004097,1.7211838905355474,1.4518238091790154,1.3609981502918433,0.47316632885215126
2024-10-03,41.97733927234552,17.665394972696323,18.30624307311811,7.183608760748959,5.0382028852486815,5.111117385087679,1.4101243134259078,1.472024027664626,1.360442060120828,0.4755032495433688
2024-10-04,41.72672721754532,17.5599294760806,17.995873385290448,7.141836004136752,5.009127112449705,6.165697831785646,1.1311656810524175,1.4593345339834463,1.338758989345477,0.47154976833018925
2024-10-07,41.59086154896574,17.502752896042598,17.817953288599504,7.122628862905622,4.988926447022834,6.441646612127718,1.1606343854696595,1.5703663824050993,1.3344532875993924,0.46977628886183354
2024-10-08,41.68245203031255,17.54129707384847,17.69906486776975,7.138314159668233,5.019708457746026,6.302366048857554,1.221806075027067,1.5743018062961287,1.3495605288907726,0.4711289515834568
2024-10-09,42.20905423644608,17.76290797454152,18.552662003765825,7.228497241551753,5.048172411770273,4.437122638811497,1.3943710533125593,1.525776031368552,1.353563316507592,0.4878730919243482
2024-10-10,41.26598612272413,17.867142405776505,17.68211920535092,7.1700065364429175,5.070549284302754,4.250243317076656,1.3467706571161466,1.6711249636615415,1.3560315652305077,2.3200259423179217
