date,VC BROKERAGE LTD,KINGSTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,EFG BANK AG,SANFULL SECURITIES LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,ANLI SECURITIES LTD
2024-05-13,54.04585666325258,0.0,9.13051360404166,9.536272240488984,7.005166664180056,0.0,8.257187932545278,8.32732573332839,3.697677162163056,0.0
2024-05-14,54.445310094677744,0.0,9.197997315374678,8.86765398362233,7.0569419164282925,0.0,8.318216885682778,8.388873075606616,3.7250067286075597,0.0
2024-05-16,47.32896350115639,0.0,10.230542437820453,7.708332238972786,6.134345451844298,0.0,7.230726357737775,7.292145238952447,3.2514832457777554,10.8234615277381
2024-05-17,47.33316226405133,0.0,10.229936172594067,7.71460956809058,6.133981928565185,0.0,7.230297862574508,7.291713104086578,3.243478974101489,10.822820125936262
2024-05-20,47.305001745120364,0.0,10.284690240126677,7.716749938453043,6.130332560850052,0.0,7.225996249707407,7.287374952670425,3.2334731448657186,10.816381168206316
2024-05-21,47.29876254783307,0.0,10.245919224706192,7.746148287807155,6.14621251160961,0.0,7.225043191583828,7.286413799127272,3.236545873788923,10.814954563543948
2024-05-22,47.21323531881274,0.0,10.219063044628047,7.8651393314128795,6.1350987213797605,0.0,7.211978623074167,7.273238258200496,3.2868481071377285,10.795398595354182
2024-05-23,47.19573598933295,0.0,10.248848282418273,7.8506750901465345,6.144105267356272,0.0,7.209305542331572,7.270542471906552,3.2893900170644224,10.791397339443417
2024-05-24,47.15280352897595,0.0,10.2387202149071,7.926718578577689,6.144419621623645,0.0,7.202747466312425,7.263928690599706,3.289081150588057,10.781580748415426
2024-05-27,46.62529688024288,0.0,10.397706829747973,7.778406244466433,6.550270650384056,6.757459431887826,7.194590284853791,7.246253637347625,3.4521291524921476,3.9978868885772725
2024-05-28,46.12018517575313,0.0,11.147556866547415,7.595276492961722,6.613590734802485,6.714127101638942,7.081962539032646,7.199786905457382,3.5297307713227193,3.9977834124835585
2024-05-29,46.00663186449545,0.0,11.17635692053317,7.721968308993614,6.70263710551566,6.697596132353138,7.064525915709358,7.182060184709216,3.460283167381401,3.9879404003089847
2024-05-30,45.74038711396031,0.0,11.06842523765647,7.838747047334772,6.81214549518314,6.731350095134584,7.100129099316613,7.218255707308398,3.4825217284295946,4.008038475676119
2024-05-31,45.655898075497845,0.0,11.045851001296594,7.789134779827335,6.925721826377336,6.718916328545001,7.087014145150045,7.204922556398081,3.5719062316724615,4.0006350552353
2024-06-03,45.692869235306816,0.0,11.05452931830644,7.6518664126697296,6.96196319051089,6.724357161817298,7.092753056081016,7.210756947012924,3.6070299952305653,4.003874683064324
2024-06-04,45.71685950977088,0.0,11.04700759712415,7.691863330920046,6.978411140192266,6.727887672739595,7.096476987087515,7.214542833982762,3.520974077883748,4.005976850299036
2024-06-05,45.75051265094648,0.0,11.055139531605661,7.699925867812668,6.983548095306869,6.73284021226423,7.06809532820529,7.219853610600249,3.4811589692012035,4.008925734057345
2024-06-06,45.78046941421194,0.0,11.100795455316902,7.734111759089306,6.925325197835533,6.720597750899943,7.02196507200669,7.206725602791216,3.5083735256262725,4.001636222222193
2024-06-07,45.8000407011021,0.0,11.095862271941108,7.71178111295893,6.910272763910856,6.717611123389003,7.018844517133115,7.2035229405062715,3.5422066703238673,3.999857898734753
2024-06-11,45.857293262848685,0.0,11.081912330871496,7.661534008213336,6.9088755025583035,6.716252818337254,7.017425302506076,7.2020663837897905,3.5555912658383275,3.999049125036732
2024-06-12,45.80148302379596,0.0,11.142829478504266,7.667356190776338,6.927305805780602,6.708078858457384,6.942452394868388,7.193301168532776,3.6230109638717978,3.9941821154124915
2024-06-13,45.78724760044347,0.0,11.139366208660173,7.665770063623794,6.9634059244869055,6.705993940325314,6.940294631791283,7.191065439890915,3.6139154952849637,3.9929406954931785
2024-06-14,45.77022538543338,0.0,11.094330517592109,7.6167147773769335,7.0064914605646855,6.703500869073145,6.93771445513409,7.188392034773017,3.691174250526483,3.9914562495261623
2024-06-17,45.802445900001686,0.0,11.042579563546147,7.626643592781329,6.998907424797991,6.703358463846436,6.937567074411819,7.188239328803796,3.7088871944317834,3.9913714573790116
2024-06-18,45.781492603769394,0.0,11.102190977766822,7.637481076997147,6.989627204412983,6.694470127412123,6.928368188431673,7.178708063264387,3.701582670434317,3.986079087511156
2024-06-19,45.78477085962499,0.0,11.10298596763091,7.630867313415478,6.99012770767332,6.694949495485273,6.928864305143725,7.179222105957309,3.7018477280891506,3.9863645169798416
2024-06-20,45.782221064499744,0.0,11.102367632342464,7.6360114336070986,6.989738421165619,6.694576647718059,6.928478430450087,7.178822288612258,3.7016415688551025,3.98614251274957
2024-06-21,45.80214130498371,0.0,11.084381695350451,7.631905243948044,6.992779716826513,6.697489515937645,6.931493071359013,7.181945856299795,3.68998667745064,3.987876917844191
2024-06-24,45.80262738106782,0.0,11.083438076682611,7.631986237685664,6.992853927832485,6.6975605931708175,6.931566631959309,7.182022074834972,3.6900258375035,3.9879192392628173
2024-06-25,45.78477085962499,0.0,11.079117109502496,7.628215218067877,7.029909137887344,6.694949495485273,6.928864305143725,7.179222105957309,3.6885872513511426,3.9863645169798416
2024-06-26,45.862539397955175,0.0,11.05662619447745,7.614317756509687,7.056926927073967,6.6813585623168885,6.914798518423824,7.164648085957779,3.67051247084151,3.9782720864437153
2024-06-27,45.86132558096757,0.0,11.049716961544432,7.623379477968497,7.056740155519299,6.681181730710318,6.9146155084985645,7.164458463410248,3.6704153255362395,3.978166795844826
2024-06-28,45.882576658753514,0.0,11.00267414795253,7.625852828591466,7.074838145766979,6.684277635829996,6.917819581432992,7.167778307792662,3.6641725075321907,3.9800101863476725
2024-07-03,45.85986908539078,0.0,11.003845249436052,7.625254615364563,7.111035125507032,6.6809695451375,6.914395909374993,7.1642309296019695,3.6623590857043955,3.978040454482719
2024-07-04,45.97379021920668,0.0,10.980423611269465,7.635129693583578,7.1168654579743915,6.654745031711136,6.88725513779453,7.136109491697846,3.6532557280327707,3.9624256287296022
2024-07-05,46.622232162632784,0.0,11.13529809936766,7.764741626629893,7.2629603059489956,6.748607551655493,6.984397119891911,5.766685687559842,3.696763387173288,4.018314059140141
2024-07-08,46.56496928687967,0.0,11.121621379872256,7.878027839994061,7.25403971218273,6.740318701941287,6.975818666095628,5.759602864822353,3.6922229073912414,4.013378640820768
2024-07-09,46.591591464630696,0.0,11.060121354492894,7.882531875123812,7.263530188412842,6.7441722846952254,6.9798068891597,5.762895751590901,3.6996770176246403,4.015673174269288
2024-07-10,46.562358469320046,0.0,11.116191957486363,7.877319140761677,7.258972826509935,6.73994078389057,6.975427543967874,5.759279933818075,3.697355726646862,4.013153617598604
2024-07-11,46.55999655331082,0.0,11.115628079010078,7.881992143631093,7.258604608818799,6.739598894549865,6.975073709357067,5.758987789349357,3.6971681750715204,4.012950046901404
2024-07-12,46.56012085870579,0.0,11.115657755398415,7.882013186891814,7.258623987765957,6.739616887860961,6.975092331336376,5.7590031646351125,3.696911066771839,4.012960760633739
2024-07-15,46.5378562885661,0.0,11.124688688650169,7.897303698644066,7.265568306643967,6.74606467312492,6.981765395740043,5.764512797654002,3.7004478981815634,3.9817922527951715
2024-07-16,46.495401026209784,0.0,11.130518624834512,7.9014423112273064,7.269375855848822,6.749599974439005,6.985424216930496,5.767533712906979,3.7168253511595424,3.9838789264435577
2024-07-17,46.49390927234112,0.0,11.130161514370847,7.904397192284303,7.269142625909596,6.74938342093798,6.985200097267695,5.767348667923197,3.7167061009009297,3.983751108064329
2024-07-18,46.397544030416135,0.0,11.143677963879437,7.918751833944994,7.288236355281835,6.761640520129903,6.997885447191959,5.777822360153785,3.7234557597223024,3.9909857292796524
2024-07-19,46.336579400660234,0.0,11.156139791510325,7.927797823286169,7.296562075012466,6.7693646828965335,7.005879484446001,5.784422657849831,3.7277092509064054,3.9955448334320374
2024-07-22,46.239986107957456,0.0,11.239962771257286,7.930179543719229,7.298754155508528,6.771398379333234,7.007984236193157,5.786160451616113,3.7288291534933897,3.996745200921612
2024-07-23,46.23849775767012,0.0,11.239600984777049,7.929924290939201,7.298519226743212,6.77118042484034,7.007758666589238,5.785974209484668,3.7319278833342033,3.996616555621972
2024-07-26,46.22407347859433,0.0,11.242616583942679,7.932051899660156,7.300477428686531,6.772997141115868,7.009638857106368,5.78752659368604,3.732929164307292,3.9976888529007457
2024-07-30,46.22357740482215,0.0,11.242495928907367,7.932235071777197,7.301203975591823,6.77292445374784,7.009563630114723,5.787464482324301,3.7328891027525133,3.997645949962083
2024-07-31,46.224817609217475,0.0,11.125279725340938,7.971620513410785,7.37411068437108,6.773106175093273,7.009751700621409,5.787619763228371,3.7359406196812612,3.9977532090354053
2024-08-02,46.234369412639566,0.0,11.047070322799403,8.034454067125411,7.375634455784636,6.77450575614275,7.011200181626743,5.788815705346034,3.735370801810417,3.9985792967250426
2024-08-07,46.22816649352995,0.0,11.025463843404443,8.033376144590695,7.408185549973053,6.773596871437566,7.010259541403021,5.7880390632934455,3.734869655082941,3.998042837284889
2024-08-08,46.2265540071804,0.0,11.02507926380085,8.033095932106479,7.407927144784608,6.773360601359797,7.010015016286091,5.7878371704932725,3.7382274825806117,3.997903381407898
2024-08-09,46.21043532849899,0.0,11.021234942849246,8.065163755629815,7.4053440840329126,6.770998806813967,7.007570703011477,5.7858190168667445,3.7369240047652337,3.9965093575316164
2024-08-12,46.199282826518136,0.0,11.01857505999686,8.088692246108936,7.403556866189606,6.7693646828965335,7.005879484446001,5.784422657849831,3.734681342562059,3.9955448334320374
2024-08-14,46.987926773939684,0.0,11.206667428506284,8.260589241124556,7.529939137833014,6.884920989367838,7.125473212178106,4.155935114719819,3.784797399526832,4.0637507028038655
2024-08-15,46.88626596418818,0.0,11.18242122392529,8.459072200986608,7.513647725066189,6.870025106725013,7.110056882360073,4.146943534157651,3.7766087946064153,4.0549585679845785
2024-08-16,46.875295055046784,0.0,11.17980465114634,8.480491846610963,7.511889607954131,6.8684175907564216,7.108393201398442,4.1459731915681495,3.7757251065776036,4.054009748941162
2024-08-20,46.87465736941607,0.0,11.179652562487016,8.48173686651348,7.511787417150703,6.868324153665557,7.108296499709489,4.145916790269203,3.7756737420871365,4.053954598701346
2024-08-21,46.87478490515421,0.0,11.179682979887842,8.481487865242917,7.511807855088957,6.868342840880352,7.108315839836797,4.145928070406227,3.7756840148734288,4.0539656286292685
2024-08-22,46.875422594254964,0.0,11.17983506937477,8.480242838565491,7.511910046448467,6.868436278479666,7.108412542051963,4.145984472012088,3.775735379643401,4.054020779169189
2024-08-27,46.87848374347148,0.0,11.180565156517869,8.474266238944079,7.512400603680393,6.868884814347055,7.108876749311962,4.146255221083046,3.7759819499943337,4.054285522649783
2024-08-28,46.92544081108069,0.0,11.167388404534574,8.475086920638434,7.509029316056591,6.865802312815843,7.086104161705908,4.1443945350454685,3.7742874289101573,4.05246610921233
2024-08-29,46.95110780598534,0.0,11.173496675364278,8.493056764061143,7.51313655967248,6.869557728000728,7.02194848729721,4.146661410999647,3.7763518659091937,4.054682702709984
2024-09-02,39.589879082068684,15.679416324568955,9.424413701255736,7.157801611894893,6.3351895583299696,5.792514224002381,5.921012400418216,3.49652716468659,3.1842765959961112,3.4189693367784617
2024-09-05,39.775778961374165,15.62570567675394,9.38915711195825,7.1362549689648,6.338642290216701,5.772671668322464,5.900729667619746,3.484549630878534,3.169252542608727,3.4072574813026746
2024-09-09,39.8616386808923,15.603369367807963,9.375735694818221,7.126282331667191,6.329581459594315,5.764419869620076,5.892294815230408,3.4795686093040215,3.1647222253620084,3.402386945703499
2024-09-10,39.84771697963972,15.597919881683941,9.37246121349518,7.158718533348353,6.327370849467627,5.762406642518156,5.890236927726925,3.478353367877185,3.16361694422388,3.401198660019035
2024-09-12,39.855905037742225,15.601125000670676,9.35018568310274,7.163842577989929,6.3286710213238475,5.763590723413515,5.891447275667973,3.479068112952588,3.164267016080359,3.401897551056147
2024-09-13,39.986074946088976,15.567359474516898,9.329949069447512,7.1483378683027565,6.314973874042481,5.751116579830745,5.8786964120564305,3.4715383633125056,3.157418590682549,3.3945348217191453
2024-09-19,40.1735751701311,15.518781617290445,9.300835016125394,7.132390606403577,6.295268033771744,5.733170253058692,5.853765776920765,3.460705447476959,3.1475658838215423,3.3839421949997823
2024-09-20,40.21778309775223,15.535858842098046,9.311069869246325,7.143877015448099,6.302195491744156,5.739479165683807,5.746527329767797,3.4645136874778113,3.1510295378325552,3.387665962949166
2024-09-23,40.21494868218283,15.534763926446452,9.319734764449338,7.142009474111019,6.301751333969972,5.739074666284425,5.746122333637254,3.4642695200777243,3.149898087319916,3.387427211521072
2024-09-24,38.7569712593198,15.918149938319395,9.549738642202065,7.318268768555576,6.4572737045180535,5.880710609937362,5.8879322082937255,3.549765024331545,3.2101635377538753,3.4710263067686062
2024-09-25,38.76401486428442,15.921042867160068,9.512097676587645,7.340801512430921,6.458447234947425,5.88177935708405,5.8890022678774905,3.5504101506594345,3.2107469456698476,3.4716571232986984
2024-09-26,38.74911794987293,15.91492445002077,9.508442201130372,7.348694209463338,6.465048665457022,5.879519003919485,5.886739138966289,3.5490457368770842,3.228145670183998,3.4703229741087123
2024-09-27,38.74794474015695,15.91444259275584,9.507688512309434,7.348471712542054,6.464852922732804,5.879340989317202,5.886560905759479,3.548938282174597,3.231541439350897,3.4702179029007416
2024-09-30,38.7579644331826,15.918557851785009,9.488947642885606,7.345712712563585,6.466524646024868,5.880861307163764,5.88808309057852,3.549855989485083,3.232377072142238,3.471115254188722
2024-10-02,38.60100613694129,15.962027420306368,9.312798237558015,7.389131693412929,6.525062554333181,5.896920456864169,5.904161961148862,3.5595497512952075,3.3687477932391676,3.480593994900813
2024-10-03,38.15032211250711,15.920363457070042,9.349489936402962,7.659044913821356,6.621724433419539,5.9031257406237545,5.910374865087363,3.563295437950593,3.43800250609248,3.4842565970247956
2024-10-04,37.94283048197374,15.865381198282952,9.43465042458418,7.622107203849928,6.583009385373341,5.882738819935736,5.889962908963545,3.5509893098629677,3.756106831226754,3.472223435946857
2024-10-07,37.76286532757849,15.903925400833513,9.5024229124543,7.721450799424454,6.583117612286586,5.897030659116518,5.904272298731183,3.559616272524857,3.684639676452886,3.4806590405972155
2024-10-08,37.599165941380505,15.922150631031116,9.24833874096871,7.886055995014848,6.863352813449618,5.903788408447955,5.911038346677312,3.5636954431916474,3.6177659502441415,3.4846477295941423
2024-10-09,37.64653337762148,15.942209359355312,9.239851729948015,7.764390904757818,7.008984974541148,5.91122600218217,5.918485073885056,3.568184987373313,3.511095900884167,3.4890376894515267
2024-10-10,37.674763964770854,15.954164189994255,9.19944404196687,7.700380227067654,7.054078574167829,5.915658744478529,5.922923259653574,3.5708607173333795,3.516072212561588,3.49165406800547
2024-10-14,37.671541774360726,15.952799686293512,9.19666553295248,7.625911106107096,7.064488263949283,5.9151527989364725,5.922416692803016,3.570555314141735,3.589113391374969,3.4913554390807096
2024-10-15,37.673999650397555,15.984861674004053,9.120059033272925,7.6123585052182685,7.078686495003021,5.927041091905412,5.9343195847690255,3.577731427604764,3.5925701614428416,3.498372376382136
2024-10-16,37.50699246759469,15.889245437339628,9.062938568111328,7.518979796620739,7.0363440977409795,5.891587462382609,5.898822417672335,4.139794739650717,3.5778487607280094,3.477446252158963
2024-10-17,37.517993244188744,15.89143364859908,9.134445440749401,7.448822856550643,7.037313118418566,5.89239883118373,5.899634782846173,4.140364857690422,3.559668065889642,3.4779251538835996
2024-10-18,37.23516423021823,15.747490689947483,9.14169562310262,7.392441718717986,6.9838279062866615,5.847615233218365,5.854796189969663,4.812862529732925,3.5326137628595586,3.4514921159465075
2024-10-21,37.231283252615825,15.741216954973261,9.14074279486365,7.422013383676631,6.983099990075099,5.847005743124343,5.85418595141292,4.8123608907025215,3.5169586675942264,3.451132370961524
2024-10-22,37.23042092301292,15.740852365945432,9.14053108222804,7.414429823022388,6.982938251523124,5.846870318134922,5.854050360119638,4.812249429563035,3.5266050086351584,3.4510524378153358
2024-10-23,37.22042081805717,15.736624367124843,9.132287131020368,7.4392983417284455,6.9810626317024616,5.845299846585192,5.852477960007951,4.810956857570137,3.5314465623609603,3.450125483842472
2024-10-24,37.211632059931894,15.731288038635057,9.144483585505348,7.448422096562878,6.979414212109697,5.843919611612232,5.851096030086325,4.809820859232584,3.5306126913571734,3.449310814966814
2024-10-25,37.214733500588686,15.720560312001117,9.145245741627171,7.451358059390276,6.9799959183612055,5.844406678931648,5.851583695531509,4.8102217385581865,3.5322960537868777,3.4495983012233222
2024-10-28,37.26295840733598,15.740931882176392,9.15616938937285,7.333514768518878,7.019640783832457,5.851980183846852,5.859166500821153,4.816455089517748,3.505114513381444,3.4540684811962485
2024-10-29,37.16443048697653,15.765711119420633,9.170350769513673,7.345059123303173,7.030691040936286,5.861192319850587,5.868389949462192,4.824037110978278,3.5106322339805436,3.459505845578107
2024-10-30,37.18575609242738,15.774757762422542,9.175380563635272,7.266802082981232,7.064693988516909,5.8645555753410346,5.871757335079412,4.826805228524033,3.508000400046138,3.4614909710260426
2024-10-31,37.194396902430775,15.776564373655095,9.1717034156008,7.252921950685064,7.0663356030731705,5.8659183151588,5.873121748361538,4.827926827525526,3.50881554993507,3.462295313574161
2024-11-01,37.278100560239906,15.688178535551225,9.200411323448938,7.231290268004402,7.0849539294777015,5.854613145953553,5.8618026962437035,4.818622141240571,3.5264048410257076,3.45562255881429
2024-11-05,37.21321589565121,15.745556609698506,9.198704625397106,7.270527488725804,7.0836396537737505,5.85352710137368,5.860715317985255,4.817728275441331,3.5014034992934104,3.4549815326599522
2024-11-07,37.19794896536202,15.78313564382953,9.183341663994405,7.276120678655479,7.080733550923323,5.851125659088952,5.858310926694394,4.815751775427475,3.4999670288930043,3.4535641071314127
2024-11-08,37.196483309338966,15.7825137641705,9.18297982630184,7.275833988383734,7.0804545592029395,5.850895115798193,5.858080100293113,4.815562027449654,3.5037692776320886,3.453428031428976
2024-11-11,37.161084036762766,15.836959744606173,9.170535687719129,7.298316944582509,7.073716208729854,5.84532691653332,5.852505063198372,4.810979137411377,3.5004347988677513,3.450141461588753
2024-11-12,37.15385743986548,15.833879981808094,9.261587066661713,7.223509600119551,7.072340605812682,5.84419019454435,5.851366945298227,4.810043561719535,3.4997540805326355,3.449470523637728
2024-11-13,37.13348325674039,15.82519710491295,9.311808351169928,7.219085658106375,7.068462323110568,5.8409853967266745,5.8481582119421125,4.8074058622955995,3.4978349088653333,3.447578926130068
2024-11-14,37.117938269533376,15.818572289114133,9.381458598900682,7.201723946722742,7.065503291348685,5.838540216923834,5.845710029422829,4.805393364246018,3.4790243087867094,3.446135685000995
2024-11-15,37.117766574419356,15.818499117712395,9.701973724609008,7.201690633966922,7.065470608703858,5.838513209798036,5.845682989131887,4.805371136110512,3.479008215988909,3.126023789559113
2024-11-19,37.11175824596387,15.815938545050201,9.709653077008193,7.207462254620782,7.064326906589545,5.837568117776244,5.8447367365233145,4.804593280899898,3.478445061844946,3.1255177737230118
2024-11-20,37.11922603352097,15.81912109620522,9.71391981813024,7.186477218229024,7.0657484208229215,5.838742778331659,5.845912839579015,4.805560081817338,3.479145009515943,3.1261467038476742
2024-11-21,37.09580270596093,15.809138763739195,9.749858682902694,7.179862021811663,7.061289724955495,5.835058359251581,5.842223895978597,4.802527631523137,3.50006420089761,3.1241740129790982
2024-11-22,37.09588845175161,15.809175306070253,9.749881219396874,7.179647470958416,7.061306046906406,5.835071846806943,5.842237400096874,4.802538732415935,3.5000722911868203,3.1241812344098654
2024-11-25,37.09631718665107,15.809358020259564,9.749993903430571,7.178574701814188,7.061387657792798,5.8351392855190465,5.842304921624699,4.802594237649709,3.500112743193888,3.1242173420644685
2024-11-26,37.09640293482018,15.80939456360424,9.750247590635972,7.178128994923598,7.061403980196447,5.835152773448529,5.842318426117556,4.802605338850423,3.5001208337075074,3.1242245636955444
2024-11-27,37.09640293482018,15.80939456360424,9.750941040894265,7.177435544665305,7.061403980196447,5.835152773448529,5.842318426117556,4.802605338850423,3.5001208337075074,3.1242245636955444
2024-11-28,37.08183143831982,15.803184620878493,9.818739243467983,7.149430779662208,7.067641567427664,5.832860720810251,5.840023558805225,4.800718871663547,3.482571833156246,3.1229973658085624
2024-11-29,37.083116698113,15.803732360755667,9.819079561901024,7.14621257013037,7.067886532554437,5.833062888315816,5.840225974575434,4.800885265034769,3.4826925394261465,3.123105609193336
2024-12-03,37.04596581529419,15.78789974846976,9.809242538838413,7.239236039656206,7.060805730083458,5.82721916602023,5.834375076103681,4.796075606575912,3.4792034825736855,3.119976796384465
2024-12-04,37.02588060239014,15.779340022173601,9.80899989583414,7.282376116740514,7.057900415359931,5.824059822350487,5.831211852713855,4.793475318054828,3.478470715954,3.118285238428505
2024-12-05,37.028358025063085,15.761245560974157,9.81611655220922,7.284939919501973,7.062295007075793,5.8244495134967265,5.8316020224065035,4.793796052207316,3.4787034624026636,3.1184938846625636
2024-12-06,37.036817931790324,15.764846548824085,9.81835925037043,7.263757215155198,7.063908536819663,5.825780231418065,5.832934374468849,4.7948912956810785,3.4794982453310275,3.119206370141284
2024-12-09,37.02946870147036,15.75779586288783,9.816410989490457,7.256086073566684,7.092271401554242,5.8246242195599995,5.831776943011368,4.793939843519176,3.4790385401429877,3.1185874247969
2024-12-10,37.02946870147036,15.75779586288783,9.816410989490457,7.257239738639486,7.092271401554242,5.8246242195599995,5.831776943011368,4.793939843519176,3.4778848750701865,3.1185874247969
2024-12-11,37.01836493485419,15.753070683354272,9.81346741129563,7.2642901141982,7.090144691958264,5.822877630418192,5.830028209032633,4.792502318459784,3.49760173053229,3.1176522758965413
2024-12-12,37.014010660258656,15.751217732917402,9.812313104996088,7.262282470677139,7.08931071571525,5.822192716101105,5.8293424536307805,4.791938601744282,3.510105981020676,3.1172855629386205
2024-12-13,37.01358382572739,15.75103609457241,9.812199952327944,7.26335189437607,7.089228963898508,5.822125576311209,5.829275231392244,4.791883342537553,3.5100655035254142,3.117249615331259
2024-12-16,37.00334274943692,15.746678030704345,9.83715349762922,7.2613422391850175,7.087267485782752,5.820514685766796,5.827662362650759,4.790557503809885,3.5090943236262886,3.1163871214080188
