date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,HANG SENG BANK LTD,HANG SENG SECURITIES LTD
2024-04-02,80.67863663036489,9.540365611183342,2.641222875249853,1.9852541385577398,2.1420581587545238,1.642436825346506,0.128268327991328,0.6557530717189629,0.0,0.5860043608328482
2024-04-03,80.773453886652,8.77868918296733,3.054621006968125,1.9890439665305504,2.218973265017804,1.6489218246365627,0.25544164056262386,0.6904049864586727,0.0,0.5904502402063223
2024-04-05,80.74626767976302,8.88394018564495,3.1007081679246653,1.9878706297855886,2.2219984772494974,1.648023588506487,0.1726904496224201,0.6487214191116923,0.0,0.5897794023916862
2024-04-08,80.68761405761035,8.871759663501111,3.2017515827762963,1.9790741142034742,2.232586293102266,1.6443663050021766,0.14128608189563033,0.6502302729227081,0.0,0.591331628985997
2024-04-09,80.72917505306627,8.942299219916187,3.0880485520105987,1.9756454640836498,2.243196889773615,1.6450479690599122,0.13485343943683412,0.6485730426428885,0.0,0.5931603700100417
2024-04-10,80.73212010648157,8.936001887787477,3.0736528715125533,1.9710866737672121,2.2496481109871893,1.6450706014871228,0.15036352025838315,0.6485819656545299,0.0,0.5934742620639611
2024-04-11,80.74956007480493,8.932784452639687,3.0657719366742087,1.9728997687180352,2.2495352695216293,1.644823722521163,0.13556559594350834,0.6569823371865058,0.0,0.5920768419903286
2024-04-12,80.76116752350956,8.92963378156076,3.0652951005455167,1.969360326410056,2.247106043543037,1.639554983207831,0.13191496525915106,0.666557913432124,0.0,0.5894093625319673
2024-04-15,80.74609287929582,8.934109493698353,3.043211894536686,1.968604749812772,2.246657585698573,1.6391037381206797,0.1463667253164111,0.6902639238194265,0.0,0.5855890097012827
2024-04-16,80.70499537992906,8.96410512582242,3.033103696253845,1.9726466516825771,2.244138499956276,1.6405621468434148,0.14506947322807767,0.7079482428159019,0.0,0.5874307834684287
2024-04-17,80.71659223737784,8.947660714891462,3.034609601153125,1.9726243771906478,2.245378168556246,1.643549481732408,0.13545973547809503,0.7158461576086664,0.0,0.5882795260115146
2024-04-18,80.6991231769295,8.968479367477295,3.025489705533222,1.9727714242769594,2.24423837722191,1.645302283760096,0.13374671915392258,0.7268342979084245,0.0,0.5840146477386583
2024-04-19,80.68814792610046,8.985443982521533,3.0250782325569157,1.971891884646237,2.2420994403948247,1.6435504227836641,0.12624085696660672,0.7351401299123225,0.0,0.5824071241174363
2024-04-22,80.68531214259822,8.98375295083094,3.024207894890356,1.9702945398481762,2.242173446119805,1.6398253577696322,0.12226350923119968,0.7537564142848696,0.0,0.5784137444268052
