date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-03-25,71.03967368409147,10.333674543478141,8.118646492063286,2.4413955624198196,2.168271522373164,1.107058227643956,1.4690910021205987,1.485466045792075,1.0041526215758794,0.8325702984415996
2024-03-26,71.02916139948701,10.313378875314214,8.11788983416249,2.444378695545045,2.192628882862665,1.1064770934995034,1.4649267648808406,1.4843579968595448,1.0264815964530738,0.8203188609356182
2024-03-27,70.95407750916023,10.341018875350896,8.086944394278849,2.4466953448164537,2.1790851317057234,1.1066948221198272,1.4771221586176333,1.4847870647634904,1.1129029405826742,0.8106717586042252
2024-03-28,70.8052212652928,10.394067058139306,8.016474124950491,2.4522104458103415,2.1696032867376585,1.1256404037506191,1.4959447046738399,1.4875858456396414,1.2268719614027561,0.8263809036025419
2024-04-02,70.58071875861562,10.52418431866384,7.972491788581984,2.4613965100052533,2.2252151771911217,1.1275945485707637,1.4831527647014227,1.486432970771864,1.3188647142623773,0.8199484486357624
2024-04-03,70.28405983473,10.789356894086392,8.611035712847041,2.4687528633308102,2.181419565280391,1.148063763381569,1.5005091817979537,1.4919258630670835,0.6673665511342717,0.8575097703444792
2024-04-05,70.85240679338783,10.80832338040036,7.988655849133219,2.4852487636444778,2.1725967447574814,1.1571060433893972,1.4956497085718068,1.4999330090163785,0.6612248043916867,0.8788549033073599
2024-04-08,70.80237263623495,10.811622032215721,7.995279238470948,2.4840563380153338,2.1864662790861695,1.1493792220765826,1.517484753833165,1.4992154234211335,0.6730414180194071,0.8810826586265841
2024-04-09,70.88809009911968,10.806127832238563,7.9458123847920215,2.4787930888214316,2.1852531118226817,1.148076585859773,1.4848712300251856,1.4973475592335272,0.6693772447611243,0.8962508633260109
2024-04-10,70.8846403758124,10.807472259381743,7.930510532041557,2.480428499733633,2.2000622447116718,1.146846947223671,1.4877948032297794,1.4979859338045216,0.6698379153496038,0.8944204887114235
2024-04-11,70.85696234880427,10.823591303155085,7.938565540679826,2.4818335806817986,2.226969693061437,1.1457975592989267,1.4896515334629383,1.4977914603592417,0.6670041005574054,0.8718328799390593
2024-04-12,70.84024511288496,10.368556095987676,7.911702884222644,3.0052677090640985,2.183925254479874,1.1467141643654457,1.500580232189871,1.4972760318578515,0.6695276560306672,0.8762048589169079
2024-04-15,70.86630720591091,10.326608879670115,7.889599395079351,3.0104646310715912,2.222936162436033,1.1380679803376015,1.5086022502127048,1.4964677624896692,0.6616668194328837,0.8792789133591392
2024-04-16,70.66937901624534,10.464327106846438,7.920398071732053,3.0178964561941606,2.2058769764822945,1.1353481867034658,1.5195344071181425,1.4951867158862882,0.6706647431790274,0.9013883196127975
2024-04-17,70.52630797815608,10.62693949226459,7.914863860735376,3.0239129731933407,2.1778996588127075,1.1309425524487708,1.544846022118971,1.4956883905332812,0.6702718428538235,0.8883272288830618
2024-04-18,70.51340146558331,10.617855843861033,7.931532982314815,3.031423173900991,2.1464826904121317,1.1405064244798444,1.5445663935295986,1.496643567696906,0.6829730157432805,0.8946144424780897
2024-04-19,70.52406123715896,10.622043942560703,7.936709161354548,3.0311510198911487,2.144196235514398,1.1432480292314482,1.5170473766394363,1.4977512808979403,0.6843436552906544,0.8994480614607581
2024-04-22,70.48773510810706,10.635397194347139,7.940788030065561,3.0283328777089595,2.144533440279516,1.1577394511477692,1.5136600392307078,1.4970219860394463,0.6794134457568924,0.9153784273169463
2024-04-23,70.50449564440964,10.503492490738626,7.978695901173856,3.0232669797651415,2.12539314380979,1.1650181735657437,1.510195944809512,1.494485980418568,0.6868725991526139,1.008083142156496
2024-04-24,70.42407539542604,10.469403606396286,7.987147211954217,3.019206782859489,2.126372156303949,1.1657536549851708,1.6256123050015965,1.4933880305746297,0.6835389064534837,1.0055019500451334
2024-04-25,70.45255212335924,10.517831252731149,7.986612843151852,3.018709545750251,2.1269431836793533,1.1661197254640543,1.6234865569449037,1.4928417427289418,0.6856691525464188,0.9292338736438353
2024-04-26,70.48671541623644,10.47344196184596,7.994242369774897,3.017607497875551,2.1292532882086097,1.1753437703711687,1.6189187041495583,1.4950537194288813,0.6828930218863686,0.9265302502225683
2024-04-29,70.71220873149205,10.207267037819177,7.976530561488538,3.0197741515000915,2.1412199365675963,1.1788200179424595,1.6207111725814345,1.4988294740144081,0.7286566168489201,0.9159822997453188
2024-04-30,70.76688015862412,10.174703104085701,7.9558112492487645,3.031201466157405,2.1558849582484685,1.2025539037542898,1.5539194079299605,1.5032486603624904,0.6914628181730684,0.9643342734157241
2024-05-02,70.89638552058936,10.08299171070508,7.8732612771395925,3.0053976318746622,2.174852219808939,1.221989985176433,1.5336060073697153,1.495838007198838,0.7106967482782025,1.0049808918591812
2024-05-03,70.99989876823533,10.12230235969301,7.805748520820517,3.0001539489975952,2.168647528672325,1.2179184860443648,1.5127127605499606,1.4934531334611507,0.6821461289350272,0.9970183645907257
2024-05-06,71.12934642953041,10.053673896001385,7.82304182113077,2.9993837692201475,2.1438254729270367,1.216080751231929,1.4941957711136473,1.4920375678388818,0.6805635686031603,0.9678509524026322
2024-05-07,71.16994166155881,10.074384277190095,7.842626131886544,2.989511584955749,2.1669984809167717,1.2133544740329172,1.4914373311683033,1.488692635360387,0.607244336884761,0.9558090860456546
2024-05-08,71.13688464999399,10.016046922357663,7.876939242278048,2.9872722565996566,2.159419116346186,1.2038258256757912,1.4913800043941452,1.4865431371055222,0.6939145052475522,0.9477743400014456
2024-05-09,71.30192778613088,9.967255015682952,7.771872022900471,2.9888927122038287,2.1625495302857276,1.1871807262720113,1.4920560253212367,1.4807125781576014,0.6985526818219308,0.9490009212233615
2024-05-10,71.4499449359264,9.859011904094963,7.678024965730322,2.9869485603737194,2.174297117605531,1.1742575817668004,1.5329835550773103,1.479462849554549,0.7281988695520173,0.9368696603183865
2024-05-13,71.50832094197835,9.819429461532462,7.665118568104192,2.9865319940643538,2.1883528268174923,1.1575293083806202,1.5197695777481728,1.479392675166441,0.7398826401699112,0.9356720060380072
2024-05-14,71.5400398087968,9.786384631066044,7.675171494481416,2.9847987394204107,2.184122108613566,1.1497075706181736,1.4842877217666588,1.4754567426451264,0.738843795402137,0.9811873871896609
2024-05-16,71.53454347951458,9.741773686457481,7.713145705610165,2.9858018327220237,2.2064981502899084,1.145546735047887,1.4795235437546457,1.4749806230724607,0.736386113256542,0.9818001302743101
2024-05-17,71.55567912536249,9.580031194596309,7.6887818710259594,3.016885783012553,2.214117084198618,1.1416120367574203,1.4494947413165649,1.4755269330606882,0.9057738541516406,0.9720973765177596
2024-05-20,71.51477841917695,9.6207305207425,7.685924315063924,3.015603938990972,2.2242514611732176,1.1268319996350817,1.4563028464638335,1.4745573309860962,0.9094345589427448,0.9715846088246752
2024-05-21,71.55154197745937,9.614881834588159,7.678622538452305,2.995901704946067,2.2131947661451457,1.1217551359712272,1.4468977397915932,1.4743910007191159,0.9223112853036699,0.9805020166233503
2024-05-22,71.53672276136398,9.714263531909506,7.62806035962766,2.976950896303779,2.182069376141104,1.108249344705049,1.4662707503598098,1.471900521130843,0.9194750406168742,0.9960374178414055
2024-05-23,71.76160319153475,9.66813459024038,7.4855694387086285,2.984767183200339,2.190333873076902,1.0754524091144186,1.4685823381254555,1.473635496371713,0.8972043457617787,0.9947171338656368
2024-05-24,71.02888996635322,9.616492685839047,7.297682028121026,4.048862740041385,2.1675426454072735,1.0561241408485404,1.4485169298514238,1.4528970185996497,0.894093921594214,0.9888979233442285
2024-05-27,70.78231015582219,9.714694303572157,7.266778704356995,4.036215303503708,2.1946164747122774,1.050481245812902,1.4763339227752958,1.44717388088625,0.7700027262003756,1.2613932823578549
2024-05-28,70.69112218548797,9.691144786756167,7.257937180819683,4.033812653444846,2.3625406933832234,1.0477280191263172,1.5224687956907303,1.4453873533704205,0.7080500568163288,1.2398082751043134
2024-05-29,70.68023032728539,9.573387097148542,7.254198157303813,4.031682257589632,2.4259701467509953,1.0541200258532868,1.5228264143501833,1.4437771623742968,0.7985355786626027,1.215272832681263
2024-05-30,70.7093909434691,9.661858699543274,7.251525807841548,4.023608160097947,2.4266270935060126,1.0562106427794478,1.537352386097217,1.443443952685644,0.7177698746794333,1.172212439300366
2024-05-31,70.67240732779781,9.861598483489438,7.256962773365745,4.017527868913842,2.133856256971358,1.0534401399619153,1.5241587877208647,1.4411636486708232,0.8723419208001197,1.166542792308078
2024-06-03,70.72444360437511,9.780891937402854,7.163073874021462,4.024499866507852,2.1820792312957495,1.0538570100031899,1.463579362488442,1.443553644689704,1.0188992998688857,1.1451221693467528
2024-06-04,71.15382167312852,9.803235781289997,7.185159921064471,4.039885646062739,2.1813575298451338,1.061934044305394,1.4851699448006481,1.4490436927669024,0.7344347894382551,0.9059569772979423
2024-06-05,71.21353074680067,9.753556181237126,7.202270420249815,4.041400495762386,2.1667193856368994,1.0611453954236962,1.4502151756359587,1.4493902831871663,0.7547528309746684,0.9070190850916147
2024-06-06,71.19372231867935,9.679300155086944,7.205785754821664,4.044357963018562,2.209996841895192,1.0594368841884012,1.4524567378067827,1.44885828795915,0.8058737342372613,0.9002113223067021
2024-06-07,71.18139047025703,9.638350261833695,7.209979267097169,4.047171049607447,2.1823284301312267,1.067059398843629,1.455237619358942,1.4488080475316447,0.8659721714480475,0.9037032838911743
2024-06-11,71.11400358347888,9.60849951559207,7.190185854457797,4.040420415941573,2.1788372363133477,1.0661963635914726,1.5461495024187264,1.4478376093162362,0.8702587568947389,0.9376111619951557
2024-06-12,71.1432429198296,9.49151261427855,7.190171141352379,4.040409484677656,2.1750719750522216,1.0709588779725268,1.4558945025359598,1.4553294238708239,0.9487509484490786,1.0286581119812006
2024-06-13,71.04861143030058,9.514808095916116,7.184336535039264,4.044973878275751,2.1639318983928515,1.0698900831548848,1.458360542352332,1.4572353070734954,1.059956107790769,0.9978961217039531
2024-06-14,70.94047421939551,9.577175269308349,7.183243201302853,4.047312310867099,2.1733812155790178,1.0698950349716918,1.463189960343924,1.4578680256786556,1.1071218745652283,0.9803388879876702
2024-06-17,70.96956309154862,9.740065549532018,7.182423197706897,4.0471259606974685,2.1640959281553687,1.0723154381735645,1.4565569017984716,1.4577429652030118,0.9244268222340375,0.9856841449505478
2024-06-18,70.87627078367157,9.68023315592374,7.1725516666123434,4.043237445326017,2.1830170598024257,1.0737378166649518,1.4375715232990942,1.4578225850169924,1.0454586716237373,1.0300992920591336
2024-06-19,70.81405275514999,9.592340738424019,7.148182734878279,4.044648974833963,2.190512173186871,1.074252907106555,1.4375886827674034,1.4580423977523165,1.2072675713646774,1.0331110645359192
2024-06-20,70.72432447855684,9.733593178259667,7.123687855800768,4.048129206442755,2.2073318757382463,1.0736036541794964,1.4454309532444591,1.4580050393232058,1.1405584318986084,1.0453353265559524
2024-06-21,70.65093736899867,9.904930807745387,7.124532292858926,4.04958426947769,2.229097038722228,1.0617574196799917,1.4483843443692388,1.4583278224457978,1.0026796219625354,1.0697690137395375
2024-06-24,70.64636510381749,9.886360490755026,7.107443395562962,4.049533886128693,2.220142923226993,1.0592780298233775,1.4506477843138446,1.4580724283275022,1.0162559197727943,1.1059000382713209
2024-06-25,70.55374172455572,9.984058152515939,7.076217538752494,4.04338580958288,2.262877944135863,1.0575956929918295,1.4666354663378072,1.4561606457044145,1.0158420673439128,1.0834849580791452
2024-06-26,70.50901154664342,10.015689417420758,7.06669590043139,4.044368066206859,2.2301718156907158,1.0667438540508947,1.463779155344867,1.45633791993545,1.065358263594828,1.0818440606808153
2024-06-27,70.44201470928247,10.01893927104304,7.0789945922724975,4.0494105818165025,2.2395738530944733,1.0780136551016122,1.4629023790044355,1.4581634791723197,1.0881347783794033,1.083852700833246
2024-06-28,70.3403182139854,10.054983618724558,7.069717141437873,4.0504438832009075,2.275978546118266,1.0788918988798648,1.4660638370052754,1.4586536296116797,1.127223957952095,1.0777252730840863
2024-07-02,70.23501169916344,10.112546405379867,7.058648576877366,4.054369205874576,2.2926324452473485,1.0809870528786143,1.463653864006272,1.4586581845774285,1.171868782928268,1.0716237830668143
2024-07-03,70.15671940590325,9.920351298268743,7.088489683771836,4.056452221930904,2.2907835640259835,1.0865966190521728,1.4714125309781496,1.4587194100775696,1.4320847937592764,1.0383904722321164
2024-07-04,70.03684790390876,9.969291183689709,7.753468586072325,4.059608586583077,2.306241111933229,1.0865883023632863,1.4559672077496713,1.459515113623888,0.8127530491984324,1.0597189548776196
2024-07-05,70.48940047403701,10.33413900198672,7.089606053176027,4.088390495386187,2.3284920252498136,1.0815537530302333,1.471452211966762,1.470264878876987,0.5809027349480782,1.0657983713421826
2024-07-08,70.439260628834,10.372313601329797,7.087267140575509,4.088440703496317,2.3469093016481666,1.0774534835838065,1.4646198069810898,1.470176874685837,0.6060829337936224,1.0474755250718408
2024-07-09,70.32058406988773,10.340498726822513,7.100997917276105,4.097095095500454,2.3168516923232056,1.0751317012874373,1.4695706540632743,1.470250196197465,0.7751750896152727,1.0338448570265482
2024-07-10,70.22167481354718,10.214490682768396,7.092717303465079,4.098473182030678,2.311842588727454,1.0777872570348181,1.4614107491176265,1.4699487297308937,1.0146486227648248,1.037006070813042
2024-07-11,70.15267179032546,10.36855920218048,7.08707809946319,4.099162307309273,2.3246474189768835,1.0793308104554658,1.46035706346147,1.4703191681961114,0.8875001474725416,1.070373992159141
2024-07-12,70.02220308062797,10.282688955146654,7.086640282997279,4.097451118844556,2.316906091910464,1.0781851904232844,1.4652105538188396,1.4720526698336627,1.1299552580430738,1.0487067983542104
2024-07-15,70.0539221300044,10.159491791253297,7.107509146261619,4.093409125272981,2.3233376399883228,1.0954081390135066,1.4591524968570981,1.4746606992510525,1.1542877044289932,1.0788211276687272
2024-07-16,70.11155627976733,10.007925490544963,7.121984364387774,4.094147276081304,2.3283183606554667,1.1091655129286548,1.5068544257279914,1.4769348081226006,1.1462213976709472,1.096892084112972
2024-07-17,70.14301625920906,9.978466607256335,7.120678741288192,4.0933706617078975,2.332684224824312,1.105247045366659,1.5029130913665047,1.4763085011144492,1.1589742485114816,1.0883406193551033
2024-07-18,70.11978418513213,9.99802033302122,7.122416148073114,4.094354028156784,2.332348759344111,1.1081135218492906,1.5034818438056923,1.4766280346069889,1.173113399465133,1.071739746545542
2024-07-19,70.12207156551817,10.001495845812295,7.131368773890996,4.093176296908179,2.316770306052587,1.1184302228667913,1.4795583360782283,1.475991770283644,1.1828788743198708,1.0782580082692388
2024-07-22,72.25877607762366,9.280440876626702,6.6232380756637825,3.801783130238244,2.152074181940973,1.042077935779381,1.3735997231044956,1.3709541092533748,1.1060010345679498,0.991054855201433
2024-07-23,72.31338480601494,9.236867701893567,6.620831701619021,3.8038116655685177,2.1527557230566434,1.0451685434716695,1.3170384386394243,1.3714918325433627,1.131785158485967,1.006864428706895
2024-07-24,72.27798588130865,9.247670197462094,6.606523015849273,3.802483710037568,2.1679919639980545,1.0488900963669197,1.3363454041872551,1.3710028598921098,1.1384359950303344,1.0026708758677398
2024-07-25,72.2565004263636,9.222974036259526,6.595179409142387,3.802726212735234,2.1233803031448577,1.0492262022310879,1.345158253651947,1.3709347919727344,1.2190550338971222,1.014865330601502
2024-07-26,72.17349058880806,9.294521329268363,6.578278963415745,3.8120199103052443,2.128125787784115,1.036211768905169,1.3388329892048458,1.3714544983839854,1.3087404663432585,0.958323697581205
2024-07-29,72.0598704290926,9.341170997390481,6.563487093845391,3.811469040269528,2.123438486319344,1.0357211355565232,1.3430334812904805,1.3712582959166808,1.3925897865500922,0.9579612537688764
2024-07-30,72.04779304477944,9.31819856399465,6.557447920172987,3.8080275238555705,2.0930794517800786,1.0344035131216236,1.339187430005765,1.3699340858642366,1.4882615362285172,0.9436669301971283
2024-07-31,72.05044648560528,9.265896528468014,6.557689049055075,3.8062883159217993,2.0955714116010595,1.0370703041861906,1.340931903345808,1.3741989496357787,1.5244436350011739,0.9474634171798186
2024-08-01,72.05809126465078,9.104402681559133,6.559224763191801,3.809069548613664,2.0907444611837915,1.02789410203543,1.34491987078942,1.373330147436701,1.6897014448067693,0.9426217157325102
2024-08-02,72.11495512706078,9.086924931939286,6.554555339338148,3.8072224688048504,2.0899786870452903,1.0327605649982732,1.35222683896843,1.3714184389062383,1.646431662470256,0.9435259404684362
2024-08-05,72.87427242283658,9.038284930453127,6.623789989244108,3.846960153784635,2.1189896615469723,1.0504559357380978,1.3764315923438581,1.3898549242094753,0.7530398014574302,0.9279205883857155
2024-08-06,72.77964206633307,9.154768530503764,6.630118877839225,3.836226799702465,2.1129113145641156,1.0521480815746176,1.3555648786100356,1.386520825383606,0.7427568967628102,0.9493417287262905
2024-08-07,72.69110419721976,9.112961113338052,6.644449839162027,3.8320011055126018,2.1470389693315077,1.0526380504869843,1.357536312953661,1.3886952701366733,0.8172887677151223,0.9562863741436158
2024-08-08,72.69754841344309,9.000646526894036,6.606633976062241,3.8282113100171054,2.140719749337032,1.0581949051852961,1.350119018730331,1.3882591379327895,0.9783407970325684,0.951326165365504
2024-08-09,72.64301409518943,9.103309646454681,6.566637519294807,3.8250571618155296,2.1280908545497423,1.0606573362126859,1.3448979007419484,1.387100868705645,0.9900536670241297,0.9511809500113997
2024-08-12,76.47992136820586,7.8324989711807085,5.606750560014425,3.287459006407832,1.8226503684803004,0.9117219157017487,1.1565987168528196,1.192222805283241,0.892413775550624,0.8177625123224402
2024-08-13,76.47466970330268,7.833536499269113,5.574580914427699,3.2864141983277224,1.8046190799489652,0.9079756574335499,1.157898004108759,1.1918606169693502,0.9508312796737332,0.8176140465384356
2024-08-14,76.46276910140733,7.817084137081764,5.5470000229466505,3.2875672519675034,1.8110885643150147,0.9123500230293475,1.1579223725857957,1.1918887845223483,0.994509928269199,0.8178198138750373
2024-08-15,76.39394860646783,7.767113659610255,5.546711732576947,3.2883472396421887,1.8047225549192247,0.9208807810809396,1.1611992875525703,1.1920636047026962,1.1047846047511958,0.8202279286961566
2024-08-16,76.31474368618082,7.83173355245439,5.5505633981666405,3.2885621374864615,1.8089402764167866,0.9199979196999126,1.1611021499149328,1.1898521083912155,1.1265899734059686,0.8079147978828747
2024-08-19,76.25692504658947,7.927641470397509,5.521091850353278,3.2897022438349603,1.8064772697070168,0.9341569305960742,1.1638352285925402,1.1902418915836355,1.1681825387158986,0.7417455296296193
2024-08-20,76.18272944624619,8.007901734741935,5.483595247416615,3.2891115186453836,1.799855782541061,0.938323851772944,1.189560349135969,1.190194480274113,1.2167998114483634,0.7019277777774336
2024-08-21,76.17186893023154,7.991852033887792,5.470946615733746,3.291014563664532,1.8000422255446267,0.9384111965960457,1.1888409199778236,1.1908487299517836,1.230583856701608,0.7255909277104946
2024-08-22,76.11333654729104,8.028525014376358,5.434139411537562,3.2930556275816967,1.8023768546218832,0.9353437232575115,1.1871797195147293,1.1916010754555735,1.2676711122983886,0.746770914065256
2024-08-23,75.9879480559309,8.034018108352951,5.398760245555002,3.2953445009320146,1.81140060457055,0.934962445662694,1.189221779576338,1.1918340092170296,1.4053466620280886,0.7511635881744335
2024-08-26,75.90422561295468,8.141616900114599,5.361187336747193,3.3005105892560693,1.8200834744679526,0.9471966295584977,1.216293192966105,1.1973494760095087,1.3532679986874785,0.7582687892379188
2024-08-27,75.97408929387396,8.074617725993098,5.356631499151562,3.302185899704631,1.803397262919465,0.9587322216744847,1.2127139128735136,1.198272709459238,1.3585381250646462,0.7608213492854085
2024-08-28,75.93673797140788,8.082759217980508,5.3536545198688374,3.300505358624576,1.813995891566049,0.9667313467438842,1.2100332978805333,1.1991124201026266,1.3611128711628522,0.7753571046622546
2024-08-29,75.88741471895986,8.078166579799827,5.366757567963914,3.300233095760759,1.8324536085687755,0.9731151525878563,1.2096671791845048,1.1990003344195337,1.392318616781184,0.7608731459737793
2024-08-30,75.88532032953476,8.067336526863436,5.372508851332466,3.2996883756611264,1.8502136991178382,0.9829131243241024,1.209662022326456,1.1989120778012832,1.379314379833925,0.7541306132045948
2024-09-02,75.98213963958081,8.022550890884055,5.355895782018489,3.2878821505424134,1.8458832474124036,0.9826970713870705,1.204502970001,1.1946363471499557,1.367342420209591,0.7564694808142045
2024-09-03,75.87597224104003,8.083270199800143,5.348778936214249,3.2906046011003705,1.864358291480521,0.9870692453341098,1.207609719958538,1.1944651970497437,1.3894202700988219,0.7584512979234668
2024-09-04,76.47410366834289,7.837352087596766,5.340892785012584,3.321596113250633,1.8726512561350064,0.9989549644223279,1.221197884730314,1.2062010743275988,0.47111849049907273,1.2559316756827992
2024-09-05,76.56354389456018,7.742426187663633,5.325729931318314,3.3248687639856502,1.8583440905013928,1.000307271759937,1.2306305838860963,1.2072972736880956,0.484122246279879,1.262729756356824
2024-09-09,76.47414982839156,7.597091717654049,5.325583781007752,3.3258133304830615,2.0339361517880334,0.9980881882184505,1.2465298580296538,1.207077742625628,0.5402731487746286,1.2514562530271864
2024-09-10,76.49402157750711,7.613389320430894,5.324777095982304,3.3243515236586614,2.032635067481042,0.9969717190243863,1.2352621976948452,1.2083813143098436,0.5194025652575643,1.250807618653348
2024-09-11,76.76329209599425,7.795606504198081,5.328950451788017,3.3198003442225317,1.8289282724321572,1.0021028241475263,1.231554406595441,1.2101681243611064,0.5464744933767649,0.9731224828841305
2024-09-12,76.79292831144298,7.84775123916826,5.3519725141178975,3.3179087102833114,1.8477663508759945,1.0042720495029671,1.2546791800635098,1.2089546717251123,0.5599320813563095,0.8138348914636585
2024-09-13,76.64076821984071,7.941119336995582,5.334424704249642,3.3158206715508993,1.850976175079461,1.0034345954396249,1.2545622057542458,1.2096231516924625,0.6603700442131172,0.7889008951842552
2024-09-16,76.70580271675502,7.879006607960536,5.29570417039628,3.3118651286148375,1.8550086171178388,1.0002389982229865,1.2572330588055751,1.209678835568446,0.6986979601142164,0.7867639064442655
2024-09-17,76.73273722003637,7.884031975478156,5.273186169201361,3.3157757606173393,1.8333902422480546,1.005101401469297,1.252495928333148,1.2095124279916631,0.6918689592562567,0.8018999153683471
2024-09-19,76.74578509160017,7.8910156335619135,5.251686900330537,3.317026017537726,1.830415739352092,1.005417008635475,1.2536918592759139,1.2098922213033603,0.6958461644300963,0.7992233639727166
2024-09-20,76.76759943944583,7.834964494076177,5.240166128563,3.3196974086860793,1.8284106626017254,1.0061685103513038,1.2785756723670747,1.2083150025024187,0.7101906086834735,0.8059120727229183
2024-09-23,76.64038540043848,7.906048379012512,5.211120018664414,3.3208572796966784,1.8473912198059408,1.017274846048065,1.3084605699904586,1.2091104021372625,0.7187446948098924,0.8206071893962904
2024-09-24,76.63625759497779,7.918857432002173,5.216547001988406,3.314033422672714,1.848212978390832,1.0274034565668004,1.2718383945775342,1.2093534973298874,0.7323735249355211,0.8251226965583487
2024-09-25,76.60928161904346,7.927635436410236,5.21199103686284,3.310659465215836,1.8700615509756262,1.0446277869058016,1.25886457876069,1.2089024882226396,0.7316675216840114,0.8263085159188592
2024-09-26,76.59783126082777,7.94923336088606,5.203460043252692,3.307282077790325,1.8480091836550292,1.045397892305055,1.2614733712819823,1.2076503094964153,0.7478830568124145,0.8317794436922545
2024-09-27,76.62171253880811,7.918585419101209,5.225287024067423,3.3005306899445053,1.855703270581102,1.0505412600330288,1.25915999233169,1.2080270540603155,0.7228397478763691,0.8376130031962324
2024-09-30,76.61701089920267,7.932609197140593,5.199391690816774,3.29256669148104,1.8376059022709053,1.060589286965773,1.2699706761620426,1.2086724594072826,0.7249021862933152,0.8566810102596115
2024-10-02,76.6155000337875,7.975746422527981,5.164243984613499,3.285458766755382,1.851818732826642,1.060453611862458,1.2443660221731823,1.2118679666472172,0.7352182703301027,0.8553261884760324
2024-10-03,76.64698883708591,8.045843266665898,5.141588655194179,3.2918260845180694,1.847386784840034,1.0686674693721023,1.2416866260993256,1.215355077199481,0.5148856428748042,0.9857715561501914
2024-10-04,76.59087390842821,8.182650031590033,5.0681846724535715,3.286388166219425,1.8570788748300988,1.0673788636387256,1.2276334393595814,1.212205294098643,0.5145836019354103,0.9930231474463048
2024-10-07,76.59551967965126,8.24508632010437,5.040520187202814,3.2817870327907226,1.8433066646346357,1.0666870559116437,1.235953698952905,1.2114272699539619,0.502103596348402,0.9776084944492907
