date,ZHONGTAI INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,MASON SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-04-25,0.0,43.9034862269507,18.881987141892036,11.90317065451939,7.568537449729945,7.528650839844973,7.641242303471241,2.572925383591719
2024-04-26,0.0,43.872444635362825,18.873397858950412,11.930226126410862,7.57229771472322,7.532391288034295,7.645038690306836,2.5742036862115434
2024-04-29,0.0,43.868680035701416,18.873597368328777,11.944094449742419,7.572377760956608,7.532470912419618,7.645119505480029,2.5636599673711316
2024-04-30,0.0,43.84753817456372,18.873597368328777,11.965236310880115,7.572377760956608,7.532470912419618,7.645119505480029,2.5636599673711316
2024-05-02,84.22493986196092,6.913325472066758,2.9767549278113035,1.8894982950208088,1.1943198943621567,1.1910268187798658,1.2057927652855898,0.40434196471259815
2024-05-03,84.22493986196092,6.9124918453593445,2.9767549278113035,1.8903319217282208,1.1943198943621567,1.1910268187798658,1.2057927652855898,0.40434196471259815
2024-05-09,84.22565638314214,6.911699928245388,2.9767802517588247,1.8911816370214467,1.194330054719681,1.1910369511224288,1.2058030232454993,0.403511770744603
2024-05-14,84.23029071948169,6.906577943919761,2.9769440427162124,1.8912856952403023,1.1943957701728065,1.1911024853795824,1.2058693699741438,0.40353397311550643
2024-05-16,84.23057736290906,6.906601447639817,2.9757870180232477,1.8912921314594962,1.1943998348114806,1.1911065388109054,1.2055331644598817,0.40470250188611706
2024-05-17,84.23338631893041,6.904330640910638,2.975052545488354,1.8913552030492573,1.1944396661496115,1.1911462603228438,1.2055733670768798,0.4047159980720049
2024-05-20,84.24476450694776,6.905263273155396,2.9684503009806003,1.8916106860121102,1.19460101024001,1.1913071595422433,1.205736215099959,0.39826684802192974
2024-05-21,84.22271328261671,6.903455807606737,2.9761760712040704,1.8911155533848378,1.194288321196162,1.1909953326699625,1.2054206113954575,0.41583501992606503
2024-05-22,84.25341377510787,6.907713676098082,2.9684215033635293,1.8918048944970365,1.1947236579148228,1.188427398329651,1.2058600060075104,0.3896350886814941
2024-05-23,84.25566214360344,6.9078980138609065,2.9685007180219114,1.891688592638943,1.1947555400536347,1.1884591124478325,1.2058921853285145,0.38714369404481835
2024-05-24,84.26300762692937,6.90850025053423,2.9672583082683106,1.8868494908007967,1.1948596999008754,1.188562723366932,1.2037844546241816,0.38717744557530304
2024-05-27,84.31314204816285,6.916033253120664,2.970493795523171,1.8889069043607536,1.1961625704058134,1.1225647493788191,1.20509705664797,0.3875996223999622
2024-05-28,84.32623738967473,6.917107436992325,2.951415170548679,1.8932084897277237,1.1963483558834114,1.122739103796235,1.2052842298113513,0.3876598235655445
2024-05-31,84.33327957743332,6.917685093138568,2.94331052391402,1.8933665938962896,1.1964482644054513,1.1228328651191353,1.2053848845792092,0.3876921975140155
2024-06-11,84.33370214610228,6.917719755575471,2.9431582486609638,1.8933760809861488,1.196454259447422,1.1228384912965075,1.2050568778083282,0.38769414012287284
2024-06-19,84.33158934510364,6.917546446864528,2.943919609666516,1.8933286464875683,1.1964242848383408,1.1228103609734534,1.205026687678996,0.38935461838695545
2024-06-24,84.32398413797878,6.916922607400185,2.9543423797091526,1.8931579019703149,1.1963163886802575,1.1227091034799868,1.2049180157374144,0.3876494650439036
2024-06-26,84.31975961559324,6.916576078536626,2.959204241458546,1.8930630572115192,1.1962564547787011,1.1226528572080796,1.2048576509054836,0.38763004430780384
2024-06-28,84.31835153552676,6.916460576631154,2.9604907680011787,1.8930314444037075,1.1962364781459869,1.122634109703141,1.2048375306389063,0.38795755694917117
2024-07-12,84.31905556968147,6.916518327101687,2.959680515812759,1.8930472506756346,1.1962464663789445,1.1226434833773422,1.2048475906881957,0.3879607962839743
2024-07-15,84.67544695642026,6.184692997879578,3.2109669415682918,1.8995437720977855,1.200351720905597,1.1264961486695562,1.2089823623799953,0.49351910007893907
2024-07-16,84.66482325859093,6.183917043196865,3.2196115846805498,1.8993054482415352,1.2002011202955003,1.1263548142553954,1.208830678937385,0.49695605180184377
2024-07-26,84.67645678837984,6.184766755986254,3.220053981485238,1.8995664258903384,1.2003660361950232,1.126509583163901,1.2089967805976958,0.4832836483017143
2024-07-29,84.67645678837984,6.184766755986254,3.2167025940013105,1.8995664258903384,1.2003660361950232,1.126509583163901,1.2089967805976958,0.48663503578564216
2024-07-30,84.6863903801871,6.1854923053385455,3.2170799528534175,1.8997892684395106,1.2005068539225845,1.126641736619425,1.2091386108179278,0.4749608918214817
2024-07-31,84.69703610091663,6.1862698685734605,3.204913606719356,1.9000280863405445,1.2006577667273854,1.1267833640194882,1.209290608699952,0.47502059800318425
2024-08-01,84.69575847311226,6.186176550663492,3.204865261618712,1.8999994250222276,1.2006396551875143,1.1267663668514447,1.2092723669364103,0.4765219006079411
2024-08-05,84.69703610091663,6.1862698685734605,3.204913606719356,1.9000280863405445,1.2006577667273854,1.1267833640194882,1.209290608699952,0.47502059800318425
2024-08-06,84.69618427378526,6.186207734940568,3.204881373804374,1.900008977106635,1.2006456913005668,1.1277776820547505,1.2092784464496817,0.4750158205581642
2024-08-12,84.69476471826938,6.18610405063191,3.2048276581963937,1.8999771318913308,1.2006255678058864,1.1277587798687434,1.2092581782651868,0.4766839150711563
2024-08-20,84.69334521033782,6.1860003697988075,3.2047739443889904,1.899945287743496,1.2006054449857568,1.1277398783163481,1.2092379107600926,0.4783519536686877
2024-08-22,84.6926354742154,6.185948530685535,3.204747088160477,1.8999293660698628,1.2005953838286378,1.1277304277777451,1.2092277772623106,0.4791859520000343
2024-08-27,84.69192574998814,6.185896692441086,3.2047202323820736,1.8999134446630768,1.200585322840144,1.1277209773975327,1.2092176439343656,0.48001993635357004
2024-08-29,84.68837730726909,6.18563751425043,3.204585960241318,1.8998338416316207,1.2005350204269007,1.1276737278721982,1.2091669798420523,0.4841896484663836
2024-08-30,84.68837737823497,6.185637435637294,3.2045859629266484,1.8998338432236146,1.200535021432907,1.127673728817149,1.2091669808552916,0.48418964887211746
2024-09-03,84.68795158508959,6.185606335714241,3.20456985102583,1.8998242913080763,1.2005289854265653,1.127668059140166,1.2091609014494984,0.4846899908460261
2024-09-10,84.68809351566232,6.1856167023205115,3.2045752216414343,1.89982747526925,1.2005309974219354,1.127669949026159,1.2091629279113039,0.48452321074708
2024-09-16,84.68738386755594,6.185564869636631,3.2045483687434246,1.899811555570101,1.200520937512524,1.1276604996595394,1.2091527956702,0.48535710565164203
2024-09-17,84.68667423134252,6.185513037821413,3.2045215162954417,1.8997956361377493,1.2005108777717064,1.1276510504512811,1.2091426635989022,0.4861909865809931
2024-09-20,84.68667423134252,6.185513037821413,3.2036835683260794,1.8997956361377493,1.2005108777717064,1.1276510504512811,1.2091426635989022,0.4870289345503552
2024-09-26,84.67688246594595,6.184797847467399,3.2131997901595257,1.8995759752130605,1.2003720705629235,1.1275206675470588,1.209002858353267,0.4886483247508184
2024-09-27,84.67688246594595,6.184797847467399,3.209848385827816,1.8995759752130605,1.2003720705629235,1.1308720718787686,1.209002858353267,0.4886483247508184
2024-09-30,84.67447034965888,6.184621666540732,3.2097569496843845,1.8995218636537432,1.20033787661367,1.1323479467036224,1.2089684185463112,0.4899749285986681
2024-10-03,84.67505534618002,6.184818220814814,3.2096046883284974,1.899534987015218,1.200346169473125,1.1323557698362245,1.2089767710322032,0.48930804731989985
2024-10-04,84.6550539890875,6.187545461231381,3.17316328253055,1.89908629197239,1.2000626319865288,1.1573848725026363,1.2086911948844807,0.5190122758045267
2024-10-07,84.68696972808083,6.193842887966495,3.1775230333949946,1.899990263136525,1.2006338656471882,1.1492202397471774,1.20842850195473,0.4833914800720759
2024-10-08,84.71806350058117,6.211821875147356,3.1424489731489724,1.9008759702131697,1.2011935579424042,1.1497559648604665,1.2081534033536323,0.4676867547528332
2024-10-09,84.81350614826432,6.143821416327078,3.1348585543902368,1.9033942251494387,1.2027848830231056,1.1512791461092093,1.2097539487439894,0.4406016779926221
2024-10-10,84.8313108663323,6.135034638219093,3.121745380757597,1.906648819562655,1.203037381082804,1.1515208316796441,1.2100079098047591,0.44069417256115484
2024-10-14,84.83017114047539,6.134952212785148,3.1217034394756245,1.9079667236194147,1.203021218031732,1.1515053607638557,1.2099916531032209,0.44068825174561715
2024-10-18,84.82903144524296,6.13486978956598,3.121661499320617,1.9092845922640336,1.2030050554149616,1.1514898902637716,1.2099753968385007,0.4406823310891721
2024-10-21,84.82846160911055,6.134828578786908,3.1216405296657097,1.9099435133072367,1.2029969742694344,1.1514821551696133,1.2099672688699419,0.44067937082060726
2024-10-22,84.82689459922042,6.130516913320981,3.1190638613603845,1.9100761650595761,1.202974751679036,1.159857561553021,1.209944917519451,0.4406712302871195
2024-10-24,84.82333342840492,6.130259544263457,3.1189329179933396,1.9099959769597223,1.2029242488450265,1.1598088688486863,1.2098941220665582,0.4448508926182907
2024-10-28,84.82148173774603,6.1301257208934485,3.11886483178738,1.9121372786138662,1.202897989047104,1.1597835502581317,1.209867710116526,0.44484118153751645
2024-10-31,84.82219391689348,6.130177190728923,3.1188910184378775,1.9121533333239353,1.2029080888337003,1.1597932880467572,1.2098778684223783,0.4440052953129432
2024-11-05,84.82789178063379,6.122192204466185,3.119100527473465,1.9122817807106478,1.2029888932324757,1.159871196242915,1.2099591410105812,0.4457144762299374
2024-11-07,84.8293163661801,6.122295019546734,3.1191529091304364,1.912313895253731,1.2030090960284394,1.159890674927426,1.20997946086373,0.4440425780694108
2024-11-08,84.83658249681349,6.122819430178505,3.1194200829504575,1.9039121071538596,1.2031121408438328,1.1599900263960634,1.2100831027319305,0.4440806129318529
2024-11-12,84.83876364743573,6.122976848016623,3.1186432824977914,1.9039610567809542,1.20314307288656,1.1600198497681677,1.2084002123588407,0.44409203025533184
2024-11-18,84.8256563462188,6.137480529669924,3.118161462688845,1.9036669012557719,1.2029571913627684,1.1598406306360771,1.2082135186248324,0.4440234195429836
2024-11-19,84.82708085668243,6.137583598783816,3.116534488036639,1.9036988702794955,1.2029773930939451,1.1598601082939657,1.208233808627571,0.4440308762021417
2024-11-21,84.82708085668243,6.137415664867947,3.116534488036639,1.9036988702794955,1.2029773930939451,1.1598601082939657,1.208233808627571,0.4441988101180097
2024-11-22,84.82722331036025,6.137593905885601,3.116539721763833,1.9037020672409235,1.202979413304381,1.1598620560957351,1.208235837665326,0.4438636876839455
2024-11-26,84.82651104675566,6.136702706783832,3.1165135533036445,1.9036860825411586,1.2029693123200536,1.1598523171523079,1.208225692544699,0.4455392885986573
2024-11-29,84.82223771630142,6.136225631952939,3.116356551770586,1.9035901799794304,1.2029087099761118,1.159793886926095,1.2081648253985224,0.4507224976948986
2024-12-03,84.82266502997165,6.136256544755605,3.11637225121205,1.9035997698007832,1.2029147699357363,1.159799729683795,1.2081709118371695,0.4502209928032157
2024-12-04,84.82394699681515,6.136181357320701,3.1164193504855358,1.9036285398445836,1.202932950180958,1.1598172583101123,1.2081891715210609,0.4488843755219036
2024-12-05,84.82539025296754,6.1362857627605525,3.116472375504534,1.9036609295611584,1.2012519452300428,1.1598369922820975,1.2082097285278588,0.44889201316622007
2024-12-09,84.82684395727563,6.134677163196743,3.1165257843872385,1.9036935537564164,1.201272531815294,1.1598568691141091,1.2082304343528742,0.4488997061016898
2024-12-12,84.82613170004157,6.134625652755186,3.116499616161102,1.9036775691996202,1.2012624452081426,1.1598471302577875,1.2082202893229859,0.4497355970536069
2024-12-13,84.80334870096726,6.1329779863136435,3.1156591304402252,1.9031662705770418,1.200939804523855,1.159535613092435,1.207895779868393,0.47647671421714555
2024-12-19,84.80192498745882,6.1328750233559335,3.115606823472875,1.9031343194386763,1.2009196426523168,1.1595161463314974,1.207875501217079,0.4781475560727968
2024-12-20,84.78982535243922,6.131999977778672,3.1403413092080146,1.9028627780714031,1.2007482940730703,1.1593507052501537,1.2077031601680281,0.4671684230114448
2024-12-27,84.79872967623959,6.11844339810847,3.1518832636738674,1.903345216779758,1.2010527235162902,1.1596446390341435,1.2080093529000433,0.4588917297478509
2024-12-30,84.79388905391525,6.118597814333771,3.1517033426237755,1.9032365668579676,1.200984163024307,1.159578442267406,1.2079403952981551,0.46407022167937
2025-01-02,84.78933367888808,6.11659026427111,3.1585851567276646,1.9031343194386763,1.2009196426523168,1.1595161463314974,1.207875501217079,0.4640452904735688
2025-01-03,84.79146894998752,6.114729639795235,3.156314263381467,1.9031822465485415,1.2009498857134948,1.1595453467180221,1.2070664777386693,0.4667431901170533
2025-01-06,84.79148774085056,6.11473099489674,3.156124913215244,1.903182668317823,1.2009501518591945,1.1595456036879517,1.207066745239883,0.4669111819326041
2025-01-07,84.79134538603496,6.114720728991206,3.156119614457173,1.9031794731006495,1.2009481356068326,1.1595436569488982,1.2070647187184893,0.4670782861417897
2025-01-10,84.7933700723459,6.114866739073943,3.153471348020849,1.903224918085735,1.2009768123926443,1.1595713450597362,1.2070935415588544,0.46742522346233695
2025-01-13,84.79294299037173,6.114835940093355,3.153455464812437,1.9032153320408047,1.2009707633873088,1.159565504602884,1.207087461745158,0.46792654294633185
2025-01-16,84.78909944619431,6.114558763228814,3.1533125231363606,1.903129061981648,1.2009163250812178,1.1595129431386118,1.2070327461777817,0.47243819106125423
2025-01-20,84.78867240723899,6.114527967350528,3.1532966415278225,1.903119476902295,1.200910276685183,1.1595071032700537,1.2070266669764886,0.472939460048641
2025-01-27,84.7879606852057,6.114476641576059,3.1532701725357564,1.9031035019845939,1.2009001961605132,1.159497370286511,1.207016535110412,0.47377489714045384
2025-02-03,84.78639493879038,6.1143637279052285,3.1515331593620632,1.9030683581096601,1.2008780196019297,1.162329889321852,1.205986975830597,0.475444931078296
2025-02-04,84.7835482752757,6.114662058982975,3.1514273481117265,1.9030044634805177,1.2008377006846502,1.1622908646399992,1.2059464853825042,0.478282803441914
2025-02-06,84.7828366392641,6.114610735184804,3.151400896409309,1.9029884904936112,1.2008276213783546,1.1622811088789813,1.2059363631953048,0.4791181451955273
2025-02-07,84.6664316801338,6.106215509913498,3.1992103710852926,1.900375729394288,1.2320365018591017,1.1673909532898392,1.2042806392464969,0.524058615077684
2025-02-10,84.67068995794398,6.106522620553382,3.19937127460116,1.9004713083343578,1.2320984668385284,1.1674496669369545,1.2043412082514917,0.5190554965401506
2025-02-11,84.67141426265069,6.106574858028687,3.198543205867644,1.9004875656757625,1.2321090066690072,1.1674596537374524,1.204351510636013,0.5190599367347372
2025-02-13,84.67535965192444,6.098476480677309,3.198692246699971,1.9005761216934196,1.232166418603145,1.1675140532397579,1.2044076291687345,0.5228073979932244
2025-02-14,84.68728642440917,6.101850699845053,3.1825422680107227,1.9008438234083758,1.2323399728531466,1.1676785010146826,1.204577273511918,0.5228810369469274
2025-02-18,84.47311727544637,6.088761091584725,3.4250462922478784,1.8960367015703898,1.2292234577968473,1.16472551100422,1.2015309686836455,0.5215587016659208
2025-02-19,84.46916139537899,6.090984707142998,3.424885897168421,1.8959479100822019,1.2291658932043248,1.164670966853589,1.2014747009316948,0.5237085292377763
2025-02-21,84.46875205358693,6.091122439283652,3.4240159101504473,1.8959387222235515,1.2291599366047665,1.1646653227996777,1.2014688785250427,0.5248767368259409
2025-02-24,84.25737218252968,6.0792162512166685,3.6590204405286495,1.8911942069691792,1.2260840101515922,1.1617507916887877,1.1984622479019125,0.5268998690135303
2025-02-25,84.27733746425122,6.0806567573938475,3.655715708163671,1.8916423366005009,1.2263745379955406,1.1620260753968537,1.1987462306062409,0.5075008895921165
2025-02-27,84.06551402835672,6.111646940270218,3.8507627030537215,1.8868878653360022,1.2232921569409427,1.1599376830647734,1.1957332907937994,0.5062253321838331
2025-02-28,84.06481439498434,6.111596076224372,3.850730655166698,1.8868721617536741,1.223281976119151,1.1607602772869496,1.1957233393300586,0.5062211191347555
2025-03-04,84.06481439498434,6.111596076224372,3.850730655166698,1.8868721617536741,1.223281976119151,1.1629241215091444,1.1957233393300586,0.504057274912561
2025-03-10,84.06831267830471,6.111850404920249,3.8467294878812606,1.8869506822792783,1.2233328819227736,1.1629725155737287,1.1957730983052477,0.5040782508127639
2025-03-11,84.06523417361032,6.111793044937005,3.846588624166869,1.8868815838717043,1.223288084591891,1.1629299285842367,1.19489705825482,0.5083875019831627
2025-03-17,84.06593381396999,6.111843910876131,3.8466206377415046,1.8868972876108658,1.2232982655153595,1.1629396071716043,1.1940747440313597,0.5083917330831916
2025-03-18,84.04816655682187,6.141672081148386,3.8458076580371072,1.8864984936190539,1.22303972256144,1.1626938209641486,1.1913261285527288,0.5007955382952667
2025-03-19,84.04633730559874,6.143698368982148,3.845740431531265,1.8864574352614687,1.2230131039330976,1.1626685157233414,1.1913002001492066,0.5007846388207332
2025-03-21,84.04717649801768,6.143593298428176,3.8399543186509177,1.8864762713086907,1.223025315569654,1.1626801248265506,1.1913120951362897,0.5057820780620486
2025-03-24,84.09007482966936,6.137072061011251,3.8402492654430174,1.8874391434492144,1.223649557189561,1.1632735657924207,1.1372163828398976,0.5210251946052821
2025-03-25,84.09063487185657,6.136446931356328,3.840274841607653,1.887451713845284,1.223657706728918,1.1632813132260318,1.137223956731961,0.5210286646472598
2025-03-26,84.06222214496242,6.122888870122095,3.8389772811784884,1.8868139775485713,1.2232442545973439,1.1628882612018185,1.1368397090241236,0.5661255013651388
2025-03-27,84.06110282482284,6.122141572724993,3.838093952717557,1.8867888539100237,1.2232279666395092,1.1628727769067617,1.1368245715753467,0.5689474807029652
2025-03-28,84.05900417990192,6.124485299896719,3.8379981319858607,1.886741748891031,1.2231974278876603,1.162843744964937,1.136796189945402,0.568933276526473
2025-03-31,84.05214933669211,6.123153738010452,3.836686604064013,1.8865878888852854,1.223097678590549,1.1627489173896282,1.1367034864959666,0.5788723498719978
2025-04-01,83.89063058338134,6.120976717424492,3.8364695200346315,1.8864811436274715,1.1944050836766051,1.16268312775232,1.136639170538338,0.7717146535647955
