date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,1.787140815807307,3.233508381002173,0.41174016154567444,0.3403462135395733,0.4369546005161816,0.0,0.5259801625294932,0.0,0.0,0.0,6.735670334940402
2024-03-04,1.7875491845928362,3.233508381002173,0.4111567775663471,0.3399961831519768,0.4369546005161816,0.0,0.5260968393253587,0.0,0.0,0.0,6.735261966154874
2024-03-05,1.7892993365308183,3.233508381002173,0.409639979220096,0.3428547646506808,0.43666290852651796,0.0,0.5277303144674752,0.0,0.0,0.0,6.739695684397762
2024-03-06,1.7892993365308183,3.233508381002173,0.4095233024242305,0.3428547646506808,0.43666290852651796,0.0,0.528430375242668,0.0,0.0,0.0,6.740279068377089
2024-03-07,1.794141423559235,3.233508381002173,0.41214853033120363,0.3428547646506808,0.43666290852651796,0.0,0.5272052688860807,0.14368047350057322,0.0,0.0,6.890201750456465
2024-03-08,1.7909328116729346,3.233508381002173,0.41559049580923496,0.3428547646506808,0.43666290852651796,0.0,0.5286637288343989,0.14438053427576605,0.0,0.0,6.892593624771706
2024-03-11,1.7905244428874054,3.233508381002173,0.41844907730793895,0.3428547646506808,0.4424967483197914,0.0,0.5326890782917577,0.13387962264787384,0.0,0.09970032206704331,6.994102437174665
2024-03-12,1.7905244428874054,3.220483750279711,0.41844907730793895,0.3422713806713535,0.4424967483197914,0.0,0.533272462271085,0.13387962264787384,0.0,0.09970032206704331,6.981077806452202
2024-03-13,1.7913995188563965,3.2151177844378576,0.41839073891000617,0.3418046734878916,0.4424967483197914,0.0,0.5373561501263765,0.12081182151094129,0.1307363497672581,0.10203385798435269,7.100147643400873
2024-03-14,1.7884242605618272,3.2108643318445824,0.416232218186495,0.342388057467219,0.44401354666604254,0.0,0.5467486321935466,0.11958671515435386,0.12986127379826706,0.10203385798435269,7.100152893856686
2024-03-15,1.7881325685721636,3.2108643318445824,0.41751566294101516,0.3400545215499096,0.44675545136888106,0.0,0.5459902330204212,0.12046179112334487,0.12986127379826706,0.09970032206704331,7.099336156285628
2024-03-18,1.7804319000450424,3.228540866418201,0.4161738797885623,0.34011285994784235,0.44675545136888106,0.18590697269224513,0.5589413573614882,0.12046179112334487,0.12986127379826706,0.09970032206704331,7.306886674610917
2024-03-19,1.7804319000450424,3.2315371265360255,0.4161738797885623,0.34011285994784235,0.44675545136888106,0.18590697269224513,0.5589413573614882,0.12046179112334487,0.12986127379826706,0.09970032206704331,7.309882934728742
2024-03-20,1.7794984856781189,3.231595464933959,0.416232218186495,0.34011285994784235,0.4462887441854192,0.18590697269224513,0.5606331709015375,0.12046179112334487,0.12986127379826706,0.09970032206704331,7.310291303514271
2024-03-21,1.7794984856781189,3.231595464933959,0.41629055658442776,0.34011285994784235,0.4462304057874864,0.18590697269224513,0.5606331709015375,0.12046179112334487,0.12986127379826706,0.09970032206704331,7.310291303514271
2024-03-22,1.7794984856781189,3.231595464933959,0.41664058697202416,0.34011285994784235,0.4462304057874864,0.18590697269224513,0.5612748932787976,0.12046179112334487,0.12986127379826706,0.09970032206704331,7.311283056279129
