date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,CITIBANK N.A.,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,ICBC (ASIA) SECURITIES LTD
2024-03-26,40.48178493276634,12.309444896902587,11.87590427814073,6.734443495362738,6.502966812319959,5.9230605555682585,5.151732805456795,7.026633388732447,2.2777818500197786,1.7162469847303747
2024-03-27,40.45757591283272,12.313567508900709,11.891283036913782,6.73669895836592,6.485904979331142,5.937870788690235,5.153458195647237,7.028986710377525,2.2785447122660165,1.716109196674712
2024-03-28,40.421458450618914,12.314208954798435,11.888339378736807,6.737049890612641,5.9976198450761435,5.97167330592117,5.649711032089335,7.025077141248655,2.27866340761222,1.7161985932856827
2024-04-02,40.7289063504897,12.403415041987468,11.973742615442568,6.785854150971132,6.028147452270264,5.794573498741295,5.1883909129747705,7.073096782492053,2.295242185920876,1.728631008709873
2024-04-03,40.71977160996388,12.420429663822764,11.984417680231669,6.795004647195858,5.983881910408273,5.841400488230494,5.190555874488982,7.035145106004295,2.298390728292607,1.7310022913611753
2024-04-05,40.68461117096953,12.409047835574745,11.959489717102182,6.788777843620444,6.088463053120287,5.835157092207851,5.182208807297601,7.0258258044334925,2.2962845299384176,1.7301341457354489
2024-04-08,40.66012329697947,12.391194416900744,11.940848943846897,6.779010543604123,6.066078874385143,5.834649646524373,5.30131692509621,7.009737036621663,2.2893953870190242,1.7276449290223466
2024-04-09,40.71367639512957,12.392421616686871,11.971656900912103,6.780987131865834,5.991379171242964,5.954991112750988,5.174906869447262,7.00325979345438,2.289622124283794,1.7270988842262354
2024-04-10,40.73383399026356,12.3935361708961,11.972733612228348,6.78159700280021,6.037088030802242,5.916094385371287,5.173937868364508,6.974096673420652,2.28982804916717,1.7272542166859202
2024-04-11,40.77624708820886,12.398119148122214,11.946366864554028,6.781952322641992,6.038000313824486,5.918167287965965,5.175851126944874,6.954433818369379,2.2906747994131322,1.7201872299550707
2024-04-12,40.89360937359313,12.397605017252815,11.892938201596248,6.792877613167454,5.99039840210126,5.974600211431735,5.16057009801407,6.932622008199705,2.2891449139619198,1.6756341606816612
2024-04-15,40.94459547489978,12.41233064562413,11.933124303384146,6.800946057932723,5.922810527886219,5.902683775316198,5.165981420895577,6.9480394337817275,2.2918639147079656,1.6776244455715361
2024-04-16,40.94288485326102,12.407023573988111,11.957431092115266,6.798038215001963,5.988193045755358,5.836976666108548,5.175978501584321,6.9407607445408885,2.2758061546883037,1.676907152956219
2024-04-17,40.95100758102016,12.390684156675611,11.956666359442709,6.7910505302123685,5.9913621055145745,5.842452923905407,5.200811501604319,6.932335297773534,2.268446079146869,1.67518346470445
2024-04-18,40.97507919864566,12.405860950486897,11.92944418904068,6.7820945232057435,6.012113062701489,5.8368968485722466,5.193236386235245,6.926774507383923,2.265454462623239,1.673045871104876
2024-04-19,40.95293698022166,12.394498522320912,11.920292925117568,6.775882857434025,5.98585269697903,5.832982186552834,5.270779969518933,6.931880768874043,2.26337955111991,1.6715135418610856
2024-04-22,41.01296662594156,12.389136279195677,11.927877887698966,6.780601480713344,5.986440401216311,5.833463434057553,5.192093122517642,6.939787475095857,2.264955734720565,1.6726775588425284
2024-04-23,41.02546289847348,12.389665989469412,11.963502250206135,6.780891392308913,6.0344513330749825,5.720785367382794,5.193031297198592,6.954407820758131,2.2650525752343187,1.672749075893241
2024-04-24,40.911813624344475,12.41455209787934,11.994206223731075,6.794511614068595,5.98055120817415,5.788250595463078,5.202026874435816,6.968376570771355,2.2696022010264403,1.6761089901056716
2024-04-25,40.929590394320556,12.405089123918305,11.99081458265316,6.789332507647762,5.976709614793444,5.810370208258773,5.198778710076158,6.956611279714875,2.2678722001080915,1.6748313785088798
2024-04-26,40.89294223181539,12.393981665531244,11.973615857366067,6.783969802152602,5.979238836628044,5.807316922720251,5.2815283132401944,6.94823307014768,2.2658415580193294,1.6733317423791996
2024-04-29,40.933889143297954,12.359924044623103,11.977474491600045,6.784938101211593,5.965761611293823,5.816744218240511,5.273741088925415,6.947791748820174,2.2661649692832997,1.67357058270408
2024-04-30,40.931397100670296,12.378923016173092,11.979150719956541,6.787603409074694,6.04615354058374,5.79916850402644,5.185703420482829,6.949253304970986,2.2678883815499704,1.67475860251141
2024-05-02,40.93423622630116,12.39288148054615,11.994094101991166,6.793821405018248,6.0853462274561805,5.713033168057873,5.188866055665989,6.950628625099162,2.270445650799854,1.6766470590642204
2024-05-03,40.92767181308795,12.400448295253183,11.99047727773217,6.790959843075135,6.064126829182187,5.750809519651163,5.187398049891252,6.942678180249621,2.269489337632211,1.675940854245132
2024-05-06,40.9555003049223,12.412144059502332,11.985037368154591,6.797364890978157,6.128970606581711,5.716501334928367,5.1757714936466925,6.880276752093033,2.2709116332939963,1.6775215558988192
2024-05-07,40.92775703191059,12.41091840810583,11.980334938311307,6.796693677388367,5.945236177083511,5.956518373174831,5.1620894655887275,6.872408631806429,2.270687389521016,1.6773559071093922
2024-05-08,40.89197099086942,12.41746490821707,11.984493346039294,6.799460418216116,5.919636914566984,5.990554732375942,5.172280508958736,6.874487747907023,2.2716117218222553,1.6780387110271708
2024-05-09,40.858342422301,12.427457681522286,11.967214198243854,6.798313137410104,6.029997831866335,5.97355307969091,5.169799061854741,6.828794884066632,2.268594835301584,1.6779328677425531
2024-05-10,40.83752134924424,12.417631380088798,11.962905847401242,6.79293776009325,6.096991699197054,5.964522837526949,5.166429171690599,6.8198062411397,2.2646475753295516,1.676606138288619
2024-05-13,40.80045067279902,12.40941296682859,11.960727248624053,6.775529522963589,6.156801336466082,5.971335677706109,5.165879282903422,6.821031521629734,2.263148754089567,1.6756830159898313
2024-05-14,40.86121465766265,12.470362768858521,11.982270144005732,6.8042349532990505,6.257997126527662,5.768485271743269,5.159844553258476,6.747861987741743,2.267050516732973,1.680678020169923
2024-05-16,40.96151104949767,12.448975570267539,11.941827367519874,6.791846217377915,6.423486477222597,5.731982203892895,5.158992547365933,6.601139736780899,2.262443243659982,1.6777955864146967
2024-05-17,40.893300020017,12.433555857035627,11.922939050981311,6.782798819894419,6.568630499927424,5.71788259864265,5.1528384969476395,6.596655745056744,2.2594294499647027,1.671969461532478
2024-05-20,41.106975322851916,12.509304079410985,11.953052272390519,6.818514634230175,6.0955692508010095,5.753654261131174,5.179075908868112,6.6312704873879,2.2715673398723526,1.6810164430558567
2024-05-21,41.066062353378165,12.506801592747664,11.939824719787374,6.815706706874003,5.9201525318313095,6.047986739375816,5.179483717869536,6.571466628066854,2.271834854404223,1.680680155665058
2024-05-22,41.07915594747721,12.486340387509257,11.935675190187862,6.815043974243048,5.960723551965576,6.06472357160048,5.177536342257157,6.528670351772288,2.271613950079124,1.680516732907997
2024-05-23,40.762146175263844,12.38505972218861,11.844030781246621,6.759764992052937,6.354342344205274,5.692421241448799,5.842247614699696,6.475714236820614,2.217387363146049,1.6668855289275524
2024-05-24,40.745634229413554,12.388482635223493,11.837189782806004,6.757086090364217,6.159292106338075,5.708774370597486,6.04622786499255,6.474579369458397,2.2165086102961107,1.6662249405101155
2024-05-27,41.11920958812956,12.497530648835738,11.94066307999427,6.80790007532243,6.385604924608254,5.737479667564683,5.0813831716750695,6.513318033945925,2.2360191402152467,1.6808916697088303
2024-05-28,41.17881284494771,12.50378986017267,11.921359597753614,6.783266375825976,6.389157037574392,5.729517291189631,5.08248332226746,6.495630707500524,2.235694230505418,1.6802887322626057
2024-05-29,41.186367892724284,12.518067362512275,11.920517550857959,6.777337473944447,6.389409893547891,5.73826586992395,5.078053390587203,6.474956863415544,2.236288404638974,1.6807352978474668
2024-05-30,41.19022446544266,12.511574339052068,11.910550084524,6.767322220282683,6.2770418484623,5.757678027074691,5.22275055189583,6.447765380699611,2.2352295689489003,1.6798635136172584
2024-05-31,41.20107941748428,12.5099056123499,11.910571835637963,6.766419631129223,6.278804264233429,5.74680048901627,5.223498199406277,6.447627527312195,2.235653561001747,1.6796394624287183
2024-06-03,41.18934124621193,12.512402995179785,11.912949572010897,6.768492687053923,6.301451033068924,5.725832161708622,5.224540979033828,6.448914682849509,2.2360998699500185,1.6799747729325587
2024-06-04,41.2105997170308,12.51187524510636,11.912447105776891,6.768207204519997,6.283129532436374,5.724146199307672,5.224320617534413,6.449364908208345,2.236005555383023,1.6799039146961257
2024-06-05,41.20160490354293,12.513437690822432,11.910475819739764,6.768067893876458,6.068502702704655,5.952247944669755,5.217713160505159,6.452121015591512,2.235959531471009,1.6798693370763267
2024-06-06,41.25228082145662,12.531183310675493,11.924936284539768,6.7776658607143405,6.078555074610318,5.977323450912788,5.076125501176817,6.459101216218728,2.2405768777771886,1.6822516019179403
2024-06-07,41.11763171028983,12.51292077417834,11.906416221927715,6.767788312275531,6.260352958755279,5.985222526911644,5.068727721978233,6.449687933468367,2.251307459936663,1.6799443802783975
2024-06-11,41.108594802430865,12.508428470977906,11.903585511259859,6.765358587222221,6.242223066071993,6.0054534192519995,5.066186057323709,6.470474001325453,2.250499210936293,1.6791968731997002
2024-06-12,41.08911684240944,12.504478128115023,11.89748788920743,6.763221989001919,6.23099952974242,6.051058887853816,5.062420992252153,6.466265441783757,2.2497884706929066,1.6851618289411352
2024-06-13,41.18392597877214,12.53919380072506,11.934136901233867,6.781274746028224,6.21428448399515,5.851471796601995,5.074304484177523,6.482046369796106,2.2560344666625274,1.6833269720074158
2024-06-14,41.158555710674726,12.536434816363462,11.951647195572797,6.779782669960708,6.1687160365286955,5.827009282670503,5.163630627928758,6.475555344924702,2.2555380739987188,1.6831302413769276
2024-06-17,41.148165197315414,12.53475516153893,11.952216224146728,6.77887430208438,6.161378543094881,5.830569234075926,5.1797661061638385,6.476134626301667,2.255235872817649,1.6829047324605848
2024-06-18,41.23464174187486,12.558335940215754,11.974701112111987,6.792351740387562,6.159923031494522,5.74658841477292,5.105433052215251,6.482475806729844,2.259478494017314,1.686070666179984
2024-06-19,41.28044479090994,12.56565940503327,11.982409454765767,6.797124993953413,6.069960839874707,5.7608179873318655,5.108410314450794,6.486531685818845,2.2615213495096844,1.6871191783517183
2024-06-20,41.03607513868383,12.50741638710905,11.916333850247792,6.759143944654696,6.6572346545241885,5.719713898195857,5.079865483487139,6.399082722636029,2.247442045086008,1.6776918753754169
2024-06-21,41.01019436745466,12.50128576600983,11.934654902565427,6.755830890287812,6.673433742378119,5.728443479600345,5.07881718609451,6.394129684360032,2.2463404414298713,1.6768695398193896
2024-06-24,41.013422687679125,12.502269866531487,11.911142195396888,6.756362708920534,6.671075560261451,5.749079023506482,5.079216990301515,6.393912151281279,2.2465172732247445,1.6770015428964946
2024-06-25,40.98932222961682,12.529807220096817,11.888841177156545,6.754885803914582,6.721062365864807,5.715836705947405,5.08243102663684,6.3881901498479925,2.2529883616526245,1.676634959265568
2024-06-26,40.99530882978445,12.53538422624389,11.893411848058317,6.757892397630627,6.6831492020843015,5.745780409163836,5.075319668485158,6.382381025755541,2.2539911647861057,1.6773812280077738
2024-06-27,41.127129633485566,12.569218872184972,11.92507993355451,6.74215239893206,6.496018360425141,5.734372180346757,5.0846806937908635,6.378641256819223,2.2600749825326094,1.682631687928298
2024-06-28,41.07378342940479,12.573763260398641,11.90922703838169,6.741363797833978,6.584573269372764,5.73402676159642,5.084085960159634,6.356179154558636,2.261285354135217,1.681711974158226
2024-07-02,40.94934776347009,12.537435519507124,11.875540070530292,6.721886851097239,6.5856023864161575,6.0050653101507745,5.066513911582543,6.327002848948633,2.2547521160961708,1.6768532222009822
2024-07-03,40.984360957459884,12.549662069924889,11.877929001494408,6.7269124406407315,6.54639590316423,6.02517866223674,5.034657385831353,6.319464125846556,2.256950958146773,1.6784884952544332
2024-07-04,40.902973524289834,12.536642198807732,11.858040954865077,6.708801609718338,6.705784323983612,6.035795666529581,5.019834513039247,6.305889547322886,2.2510103766544756,1.6752272847892145
2024-07-05,40.8859444185385,12.533629431437356,11.85162754965068,6.707189371109024,6.766923031123634,6.011429381055755,5.01574839033373,6.302214306690336,2.2504694207505245,1.6748246993104603
2024-07-08,40.86635169414462,12.551358131654942,11.845235161517092,6.697835342119014,6.894059072912046,6.023561258956239,5.011422365527802,6.181501474704346,2.2524080496692758,1.6762674487946279
2024-07-09,40.862200031909005,12.575049325398915,11.859017072760468,6.717697007411985,6.986837175287993,5.898148194939464,5.018715857547237,6.192447384436347,2.2537718679544816,1.6361160823541048
2024-07-10,40.83845210063965,12.56958811885617,11.850313980322433,6.709463854293794,7.016514134796351,5.95171914462864,5.00930559248251,6.173985538903653,2.2454923161671996,1.635165218909599
2024-07-11,40.80844502099615,12.563783917726571,11.840010073308417,6.7063656559030544,7.0204858553961,5.959067232410438,5.079080663488324,6.1415666186944105,2.246618936723642,1.6345760253528903
2024-07-12,40.79979348072589,12.562328043320015,11.825658505525869,6.7055885312578525,6.234776504538701,5.9821725697840815,5.868082208227529,6.140854942203086,2.246358601538583,1.6343866128783948
2024-07-15,41.11272263753934,12.669230273600244,11.924626523659695,6.7619241683730955,6.379862959166858,6.011764433815352,5.0300786753601825,6.188748723905235,2.2654745443547197,1.6555670602252734
2024-07-16,41.25795675211194,12.695082160260748,11.897716348746362,6.775809491496572,6.446958580875113,5.767373687380018,5.044714921063539,6.195547366831704,2.267182474654112,1.651658216579892
2024-07-17,41.26079073981651,12.696851197111819,11.896065483159274,6.776753688354455,6.447128144371732,5.772550211995839,5.0403453853006885,6.19012837525829,2.2674984024515954,1.6518883721798021
2024-07-18,41.257009982262836,12.699716128193486,11.903814003152155,6.7762524213784845,6.446651259335439,5.767021941855726,5.041430067353693,6.189670500134857,2.2666019241018045,1.6518317722315174
2024-07-19,41.276875274845544,12.702465451555058,11.907119936491316,6.77771939189168,6.4169223144806695,5.760252390304328,5.043250383827066,6.196112870341275,2.2670926139375784,1.6521893723254837
2024-07-22,41.30471638103458,12.696276059673794,11.897719011053452,6.7744168864420375,6.386838991831198,5.782945159236026,5.043707243250773,6.1930937579617655,2.2659879524313307,1.6542985570850481
2024-07-23,41.24130930187093,12.679286291206534,11.886163341215234,6.76607915120827,6.506419568064927,5.778116928156119,5.042778567083346,6.184806349232681,2.2629556766301064,1.6520848253318559
2024-07-24,41.24843835874806,12.680574263395405,11.88809840357314,6.766766455018147,6.256766748263612,6.021741058723824,5.044018472863479,6.178158044461688,2.2631855495038002,1.652252645448841
2024-07-25,41.24651017128311,12.680205190177245,11.884114220368499,6.766569505556694,6.228206875089,6.049943560986333,5.043144029612419,6.185982212378775,2.2631196785773975,1.6522045559705256
2024-07-26,41.24108069063833,12.679581200437873,11.878074748967196,6.7658482760306615,6.2426834998251675,6.045660927062505,5.047568437333071,6.184595308505482,2.2628784590448423,1.6520284521548725
2024-07-29,41.241794406613394,12.675815700697834,11.872568906691622,6.764566339758208,6.2591222254378795,6.028591355648799,5.055219398545361,6.1885773790556655,2.262206444085154,1.6515378434660846
2024-07-30,41.36614620292908,12.710216030497051,11.903053570399717,6.782924394066582,6.270412624740272,5.7743760889589675,5.063104009848674,6.205372282662205,2.2683749176785306,1.6560198782189246
2024-07-31,41.33587016267141,12.71388366519248,11.900800018431285,6.780788504710149,6.279286916287622,5.802450296588411,5.048386136027412,6.202689174222242,2.2676606243204467,1.6681845015485415
2024-08-01,41.58279531442852,12.715229740628745,11.886747588676597,6.781506416961437,6.2717851081169895,5.82129369973379,4.815588510638888,6.201479223561119,2.2679007116410927,1.6556736856128216
2024-08-02,41.53228110686411,12.710481738374924,11.899795035963463,6.778974130214848,6.35941741232175,5.7845413966127,4.810874756186094,6.201525130690085,2.2670538533530427,1.6550554394189867
2024-08-05,41.48001574026064,12.70272833612595,11.882337909479515,6.771925167619061,6.425986173804005,5.807965323640534,4.807211673434172,6.202112872121163,2.265670949006305,1.6540458545086507
2024-08-06,41.447398336583156,12.693824541149656,11.881403357085032,6.764283413682268,6.484251072820705,5.789146633271349,4.822369352981239,6.200268158794998,2.265053484430995,1.6520016492005982
2024-08-07,41.422067511134856,12.70396742705278,11.871280575788711,6.766435528864773,6.479856569377026,5.808036622739353,4.820892515574682,6.2155185816880625,2.259222927946454,1.652721739833304
2024-08-08,41.41740661699663,12.7014225042129,11.874670716617384,6.765080042366492,6.534320720978128,5.752565691739327,4.819926770067074,6.223445929731881,2.2587703490129263,1.6523906582772612
2024-08-09,41.395346673966756,12.689507103123521,11.880615957221528,6.758733616044572,6.594663329982212,5.742082120749975,4.816131836437542,6.2117939044077115,2.2566513615791672,1.6544740964870197
2024-08-12,41.397022931458196,12.68757085291469,11.880256339869035,6.75770232308188,6.593657071965563,5.744112368926195,4.809584131446625,6.217385497838864,2.2563070265601155,1.656401455938842
2024-08-13,41.40174226908336,12.68951171394829,11.882742280638123,6.758736071879627,6.5655971438955145,5.7580719274454,4.813953442741179,6.218336592527005,2.2566521815498657,1.654656376291635
2024-08-14,41.38624989249011,12.68433586785466,11.880002115329631,6.755979293014995,6.607470367951129,5.7470062855509045,4.811989909180299,6.216526651991083,2.2564581478545676,1.653981468782616
2024-08-15,41.38095746558611,12.683604307992244,11.898885520924358,6.757042399307908,6.606362910647731,5.732147306197369,4.815344262390345,6.216168118329596,2.254875255775236,1.6546124528491017
2024-08-16,41.36919621566365,12.692245283125764,11.875739865880265,6.756685104510572,6.602846750415356,5.761624056541624,4.815089639531605,6.217292099231114,2.254756023846543,1.654524961253508
2024-08-19,41.620612475367984,12.771847513161378,11.94510494859299,6.797599366578694,5.81843632849236,6.014746940279957,4.844557648435827,6.253960984481018,2.2688972261067164,1.6642365685030773
2024-08-20,41.598392417387444,12.77309973751382,11.941670614665187,6.796476711851063,5.830629292329395,6.044446022913079,4.840834457444157,6.241966526380267,2.268522507318504,1.6639617121970829
2024-08-21,41.58064737437102,12.779992093197686,11.93810980080367,6.794355703378452,5.847088346716276,6.050515713911113,4.839844146420067,6.237767087464124,2.2680584255848397,1.6636213081527518
2024-08-22,41.386734987084836,12.721286395433463,11.882544075462373,6.763145402971656,6.547285327369358,5.761117128436273,4.8176120178229835,6.210291684190768,2.257639956506533,1.652343024721764
2024-08-23,41.37459766217794,12.718561407838273,11.87426911704067,6.761696690415811,6.566125625742698,5.772243945473359,4.815852940913428,6.208961396728014,2.255702132260486,1.6519890814093188
2024-08-26,41.2325886176495,12.692640951479857,11.848647096978821,6.7479163375635824,6.767638939672856,5.894844861561918,4.778464311704769,6.137531553079451,2.251105006311886,1.6486223239973636
2024-08-27,41.183065113647466,12.689861936464613,11.835170816707668,6.730478554334936,6.710876345684007,6.05185183196859,4.776692611178874,6.123129293106777,2.250612133738136,1.6482613631689298
2024-08-28,41.117540932050645,12.681073422284964,11.796793814921783,6.71856760260507,6.815133328123231,6.15624624376002,4.755260258404662,6.063211111960129,2.2490534456492286,1.6471198402402718
2024-08-29,41.07075983591922,12.675267709524151,11.77074082147056,6.715491674222204,6.761390118515667,6.319992591321527,4.748010729250483,6.046855543523377,2.248023772698498,1.6434672035543108
2024-08-30,41.014561123348535,12.669780238445446,11.766217159499172,6.7125843536680305,6.720385304688705,6.448539907514185,4.751967060140262,6.02612963674006,2.2470795144346205,1.6427557015209826
2024-09-02,40.97775261256286,12.6684864129929,11.760771509867268,6.711898871179328,6.78518555857543,6.446852956370774,4.740618069169915,6.018996019458814,2.246850044892532,1.6425879449301857
2024-09-03,40.94405412619085,12.666028872496055,11.769315467565834,6.7105968400803535,6.872760787070447,6.445776127005036,4.707113591807966,5.996394811970197,2.245690074031336,1.6422693017819279
2024-09-04,40.966209622743996,12.676716342518057,11.778934670584498,6.716259175393187,6.896677925173507,6.3816420026734875,4.710360688932203,5.982684293277762,2.2468602463101846,1.6436550323931192
2024-09-05,40.998081601113526,12.667595570519083,11.767302342995817,6.7114268933597625,6.901130399706265,6.3850166456770125,4.7084200257959115,5.973310429383875,2.2452436525909247,1.6424724388578247
2024-09-09,40.9881408357841,12.665195231600418,11.761727439570482,6.7065348674430485,6.741050815483621,6.591662722348921,4.708251903717086,5.951180822658333,2.2440941489639386,1.6421612124300569
2024-09-10,41.051580850977366,12.693767452931512,11.783689600520177,6.713841589791522,6.9152288257116155,6.282982774936284,4.719599242956417,5.945012743179932,2.2484310503979703,1.6458658685972052
2024-09-11,41.035407147660486,12.699037503493669,11.778943897856898,6.712791309524051,6.957681847059906,6.267488294216343,4.713056291374391,5.94335715461154,2.2466281567450364,1.6456083974576836
2024-09-12,40.98930552661925,12.70593303012594,11.78374652449927,6.711336269458017,7.014570262423156,6.266129776401473,4.711309283729114,5.926109592236931,2.2461411858515854,1.6454185486552693
2024-09-13,40.9532439400003,12.703041339255112,11.783414545275736,6.709808864128912,6.986864567258298,6.343031527968622,4.710237056289138,5.921134604787484,2.245629995847174,1.6435935591892257
2024-09-16,40.95131778022568,12.686716677975804,11.68911738306341,6.7004617721178645,7.156721771434101,6.34926521504071,4.7005623085245025,5.8852332010038575,2.242744139770522,1.6378597508435497
2024-09-17,40.950793214794004,12.684086322591082,11.666214177662125,6.698348380131608,7.2306173878742745,6.348781614516011,4.677138292974911,5.864221290079585,2.2422791483724844,1.6375201710039107
2024-09-19,41.013970231695154,12.705507910573047,11.67848622918964,6.711193577131144,7.070188255625282,6.397960235741628,4.686107483491418,5.871839088424298,2.224086599865901,1.6406603882624893
2024-09-20,41.17648387939678,12.763398182124968,11.690880340294893,6.741043005889635,7.4116254059351165,5.78203940053346,4.701627895026664,5.899321895660052,2.1853859349199136,1.6481940602185225
2024-09-23,41.142214248658284,12.768144404953347,11.650750122222291,6.742820602467487,7.255428729548045,6.05105519489397,4.702647110613999,5.851934028763891,2.186198596913618,1.6488069609650622
2024-09-24,41.110690507015825,12.774634757138584,11.643964380272045,6.746248138924146,7.293403892689685,6.074557421590063,4.696283436353777,5.825451018861747,2.1865803819534237,1.648186065200703
2024-09-25,41.077049465555916,12.769320338451843,11.627919695494265,6.743441609590314,6.976015316875296,6.206095277486378,4.950070375896689,5.815735470049882,2.185670735308895,1.6486817152905218
2024-09-26,41.06946107609753,12.770588690022128,11.603549847069823,6.743382141664248,6.989835284645577,6.251197843662623,4.951291337457173,5.7958932741351825,2.1844292721632073,1.6403712330825093
2024-09-27,41.086397792532296,12.765994207948852,11.56578935377987,6.740956071174066,7.0746205003617755,6.215596255032505,4.9495100085112895,5.781356448076576,2.1799982868067715,1.6397810757759943
2024-09-30,41.21569465430546,12.802233667643174,11.530659307858665,6.759705935224779,7.183778495356432,6.205543713014091,4.7183765336525765,5.753574431865658,2.186091159846384,1.644342101232785
2024-10-02,41.24381449337345,12.789644134902545,11.502997409091055,6.746485592250117,7.085861361102127,6.369169322866868,4.704972622952783,5.73184924993931,2.1824807346975263,1.6427250788242198
2024-10-03,41.483134318261946,12.853407153021678,11.541469451429004,6.77007667181711,7.058853793088184,6.05479942181548,4.7210731665203225,5.6778713675025445,2.188646661114848,1.650667995428874
2024-10-04,41.467506116562504,12.844645722911935,11.526581908455418,6.767777227082626,6.194551195051217,6.098166111880985,5.602291380253293,5.665598122703427,2.187170658962307,1.6457115561362885
2024-10-07,41.43505446320702,12.84811815802252,11.52603386584195,6.749820419961532,6.08570038706625,6.0217756094472366,5.855166665372,5.646610521125809,2.186296280608302,1.6454236293473867
2024-10-08,41.85996406724152,13.020184864898884,11.661173146378493,6.828396735177589,6.024889610077322,6.27290698509788,4.779407180733107,5.679217898456114,2.21192490219723,1.6619346097418626
2024-10-09,41.896110886925484,13.039949878222485,11.656271581066616,6.827613032108131,5.959081833137563,6.320337413693387,4.774769759216711,5.652815116927896,2.211566199256364,1.6614842994453618
2024-10-10,41.976410107171134,13.070540469656192,11.697700211828279,6.84098253887428,5.92865990577566,6.145968940490746,4.78285404759114,5.669969666691042,2.211187565353931,1.675726546567594
2024-10-14,41.95757881441749,13.080590922193593,11.706210627072327,6.8462428393550265,5.984036646762779,6.134903167898847,4.758212626702092,5.6391839793526595,2.2158687971010735,1.677171579144112
2024-10-15,41.046395737948835,13.360905920326626,11.95359413794408,6.992956742430764,6.1195507849950985,5.95808269507689,4.860180372005367,5.734149625624982,2.263354515553483,1.7108294680938767
2024-10-16,40.93266609119567,13.357454947846357,11.930350264095553,6.986740083582725,6.320762968061359,5.984728470223179,4.833986759096941,5.691025314385888,2.2522160069664947,1.710069094545828
2024-10-17,40.92636905950944,13.36976843587014,11.921567780567537,6.98636615019644,6.326539131894762,5.99132179153761,4.833930771581593,5.682460119941866,2.251835638871372,1.709841120029236
